osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,bridge
159253698,False,2,Prince Street,residential,True,62.815000000000005,"LINESTRING (-122.393944 40.5898641, -122.3940019 40.5898734, -122.3940337 40.5898758, -122.3940669 40.5898752, -122.3945918 40.589841, -122.3946128 40.5898397, -122.3946824 40.5898267)",,,
184549539,True,1,Liberty Street,residential,False,61.054,"LINESTRING (-122.387636 40.5872262, -122.3877065 40.5872627, -122.3877374 40.5872843, -122.3877593 40.5873059, -122.3877844 40.5873383, -122.3877989 40.5873679, -122.3878269 40.5874379, -122.3878526 40.5874985, -122.3879702 40.5876986)",,,
842145457,True,2,Shasta Street,trunk,False,27.166999999999998,"LINESTRING (-122.387636 40.5872262, -122.3877505 40.5872472, -122.3879529 40.5872661)",CA 44,65 mph,
842145457,True,2,Shasta Street,trunk,False,9.2,"LINESTRING (-122.3879529 40.5872661, -122.3880617 40.5872618)",CA 44,65 mph,
"[1231999912, 10580541]",False,5,Market Street,primary,True,195.82100000000003,"LINESTRING (-122.3932917 40.5903585, -122.3932871 40.5902672, -122.3932835 40.5901804, -122.3932829 40.5901455, -122.3932696 40.5900622, -122.3932648 40.5900242, -122.3932518 40.5899717, -122.393235 40.5899177, -122.3931154 40.5896163, -122.3930097 40.5893674, -122.3929172 40.5891476, -122.3928408 40.588966, -122.3928335 40.5889505, -122.39274 40.5887546, -122.3926943 40.5886668)",CA 273;CA 299,30 mph,
10596038,False,,Riverside Drive,residential,False,20.272000000000002,"LINESTRING (-122.3932917 40.5903585, -122.3935188 40.5903714, -122.3935311 40.5903721)",,,
894257407,False,3,Shasta Street,secondary,False,113.622,"LINESTRING (-122.3917191 40.5863351, -122.3918336 40.5863074, -122.3923584 40.5861794, -122.3929074 40.5860485, -122.3930028 40.5860292)",,25 mph,
894464581,True,3,Market Street,trunk,False,115.86099999999999,"LINESTRING (-122.3917191 40.5863351, -122.3916895 40.5862666, -122.3915111 40.5858529, -122.3914622 40.5857395, -122.3913396 40.5854553, -122.391292 40.5853449)",CA 44;CA 273,30 mph,
10581570,False,2,Tehama Street,tertiary,True,115.142,"LINESTRING (-122.394862 40.5844764, -122.3949783 40.5844478, -122.3955049 40.5843187, -122.396047 40.5841849, -122.3961582 40.5841552)",,,
182883075,False,,Oregon Street,residential,False,115.888,"LINESTRING (-122.394862 40.5844764, -122.3948155 40.5843927, -122.3947718 40.584285, -122.3947007 40.5841077, -122.394576 40.5837967, -122.3944506 40.5834826)",,,
1134170435,False,,Oregon Street,residential,True,116.53799999999998,"LINESTRING (-122.394862 40.5844764, -122.3949071 40.5845682, -122.3952471 40.5853655, -122.3952527 40.5853806, -122.3952923 40.5854721)",,,
"[894225120, 1202524289, 1202524290, 1202524291]",False,"['4', '2']",Tehama Street,tertiary,False,201.80100000000002,"LINESTRING (-122.394862 40.5844764, -122.3947486 40.5845048, -122.3945773 40.5845486, -122.3943222 40.5846138, -122.3940022 40.5846937, -122.3936591 40.5847794, -122.3936018 40.5847935, -122.3935525 40.5848046, -122.3931375 40.5849107, -122.3928916 40.5849736, -122.392721 40.5850156, -122.392589 40.585033)",,,yes
25823691,False,3,California Street,tertiary,True,116.157,"LINESTRING (-122.392589 40.585033, -122.3926318 40.5851308, -122.3928245 40.5855987, -122.3929689 40.5859508, -122.3930028 40.5860292)",,,
