osmid,highway,oneway,reversed,length,geometry,name,ref,bridge,junction,lanes,access
24116532,residential,False,True,16.529,"LINESTRING (-73.730245 40.787955, -73.730119 40.787841)",,,,,,
24117173,residential,False,False,32.864999999999995,"LINESTRING (-73.723661 40.788414, -73.7236148 40.7882888, -73.723599 40.788246, -73.723592 40.788125)",,,,,,
24129658,residential,True,False,98.03,"LINESTRING (-73.723661 40.788414, -73.7236677 40.7884466, -73.7237345 40.7887697, -73.723841 40.789285)",Canterbury Road,,,,,
24117173,residential,False,True,32.865,"LINESTRING (-73.723592 40.788125, -73.723599 40.788246, -73.7236148 40.7882888, -73.723661 40.788414)",,,,,,
247979636,residential,False,True,51.378,"LINESTRING (-73.7260628 40.7850565, -73.7261598 40.7850574, -73.7262186 40.7850579, -73.7262881 40.7850585, -73.726673 40.785062)",Brompton Road,,,,,
24121884,tertiary,False,False,104.332,"LINESTRING (-73.72528 40.7862, -73.725042 40.7864978, -73.72491 40.786663, -73.724804 40.786849, -73.7247824 40.7869159, -73.7247711 40.786951, -73.7247431 40.787038)",Barstow Road,,,,,
420391183,primary,False,True,38.499,"LINESTRING (-73.72528 40.7862, -73.725044 40.78609, -73.724891 40.786018)",Middle Neck Road,CR 11,,,,
"[698277669, 698277670, 24132159]",primary,False,False,130.945,"LINESTRING (-73.72528 40.7862, -73.7254291 40.7862688, -73.7254958 40.7862996, -73.7257545 40.7864189, -73.725877 40.7864754, -73.726249 40.786647, -73.7265036 40.7867528, -73.7266178 40.7868002)",Middle Neck Road,CR 11,,,,
24119137,residential,False,False,126.173,"LINESTRING (-73.726673 40.785062, -73.726736 40.784296, -73.726747 40.784098, -73.726742 40.783929)",Clent Road,,,,,
24120935,residential,False,True,162.357,"LINESTRING (-73.726673 40.785062, -73.727375 40.785082, -73.727534 40.785107, -73.727628 40.785143, -73.727682 40.785171, -73.727855 40.785289, -73.7279534 40.785374, -73.7280581 40.7854644, -73.728178 40.785568, -73.7282894 40.7856651)",Brompton Road,,,,,
247979636,residential,False,False,51.37800000000001,"LINESTRING (-73.726673 40.785062, -73.7262881 40.7850585, -73.7262186 40.7850579, -73.7261598 40.7850574, -73.7260628 40.7850565)",Brompton Road,,,,,
24119326,residential,False,False,7.365,"LINESTRING (-73.7298495 40.784695, -73.7297809 40.7846539)",Knightsbridge Road,,,,,
"[420391169, 24129158]",secondary,True,False,252.85500000000002,"LINESTRING (-73.7298495 40.784695, -73.7301201 40.7844827, -73.7301928 40.7844148, -73.7303229 40.7842909, -73.730508 40.7840827, -73.7306019 40.7839568, -73.7307668 40.7837202, -73.7310163 40.7833272, -73.7310964 40.7831975, -73.7312402 40.7829647, -73.7313609 40.7827494)",Great Neck Road,CR D01,,,,
247979640,residential,False,False,35.65,"LINESTRING (-73.7261763 40.7838045, -73.725785 40.783682)",Knightsbridge Road,,,,,
247979640,residential,False,True,35.65,"LINESTRING (-73.725785 40.783682, -73.7261763 40.7838045)",Knightsbridge Road,,,,,
247979634,residential,False,True,151.86400000000003,"LINESTRING (-73.725785 40.783682, -73.725743 40.784134, -73.725705 40.784771, -73.725686 40.784881, -73.725681 40.785045)",Pont Street,,,,,
247979637,residential,False,False,83.86500000000001,"LINESTRING (-73.725785 40.783682, -73.725446 40.783593, -73.725309 40.78354, -73.725179 40.783469, -73.724938 40.783306)",Knightsbridge Road,,,,,
24125942,residential,False,False,140.99699999999999,"LINESTRING (-73.724938 40.783306, -73.724854 40.783567, -73.724795 40.783797, -73.724759 40.783896, -73.724729 40.784038, -73.724579 40.784544)",Buckingham Place,,,,,
247979637,residential,False,False,73.248,"LINESTRING (-73.724938 40.783306, -73.724437 40.78297, -73.724345 40.782922, -73.724282 40.782911, -73.724258 40.782914)",Knightsbridge Road,,,,,
247979637,residential,False,True,83.86500000000001,"LINESTRING (-73.724938 40.783306, -73.725179 40.783469, -73.725309 40.78354, -73.725446 40.783593, -73.725785 40.783682)",Knightsbridge Road,,,,,
24135449,residential,False,False,27.017999999999997,"LINESTRING (-73.724258 40.782914, -73.724252 40.782776, -73.724242 40.782706, -73.724222 40.782675)",Marshall Court,,,,,
"[24137480, 247979637]",residential,False,False,164.43699999999998,"LINESTRING (-73.724258 40.782914, -73.72416 40.782941, -73.724077 40.783031, -73.723579 40.783575, -73.723499 40.783684, -73.723415 40.78386, -73.723368 40.784057, -73.7233515 40.7841317, -73.7233431 40.7841716)","['Grosvenor Place', 'Knightsbridge Road']",,,,,
247979637,residential,False,True,73.24799999999999,"LINESTRING (-73.724258 40.782914, -73.724282 40.782911, -73.724345 40.782922, -73.724437 40.78297, -73.724938 40.783306)",Knightsbridge Road,,,,,
668556399,primary,False,True,19.148,"LINESTRING (-73.727566 40.787187, -73.727766 40.787269)",Middle Neck Road,CR 11,,,,
"[668556365, 24119861]",tertiary,False,False,46.974999999999994,"LINESTRING (-73.727566 40.787187, -73.7273706 40.7872466, -73.72732 40.787262, -73.7271311 40.7873189, -73.727048 40.787344)","['North Station Plaza', 'Station Plaza North']",,,,,
"[214275368, 214275362, 271461250]",primary,False,True,90.684,"LINESTRING (-73.727566 40.787187, -73.7274466 40.7871385, -73.7272484 40.787058, -73.727115 40.7870039, -73.7269355 40.7869273, -73.72686 40.7868963, -73.7267806 40.7868648, -73.7266178 40.7868002)",Middle Neck Road,CR 11,yes,,,
24120285,primary,False,False,54.844,"LINESTRING (-73.722177 40.784781, -73.7220988 40.7847505, -73.721598 40.784555)",South Middle Neck Road,CR 11,,,,
24120285,primary,False,True,41.69,"LINESTRING (-73.722177 40.784781, -73.72253 40.784917, -73.722613 40.784958)",South Middle Neck Road,CR 11,,,,
24127878,residential,False,False,133.412,"LINESTRING (-73.722177 40.784781, -73.721728 40.784818, -73.721631 40.784825, -73.7206 40.784898)",Overlook Avenue,,,,,
24120285,primary,False,False,41.69,"LINESTRING (-73.722613 40.784958, -73.72253 40.784917, -73.722177 40.784781)",South Middle Neck Road,CR 11,,,,
