osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref,maxspeed,bridge
"[9243428, 9243431]",,,residential,,False,"[False, True]",172.999,"LINESTRING (-71.2511398 42.1470556, -71.25076 42.14758, -71.25066 42.14771, -71.250449 42.14763, -71.25035 42.1476, -71.25028 42.14756, -71.25026 42.14748, -71.2503294 42.147168, -71.2503498 42.1470764)",,,
"[461964164, 340207636]",2,East Street,secondary,12.2,False,False,65.171,"LINESTRING (-71.2511398 42.1470556, -71.2508105 42.1470643, -71.2506907 42.1470674, -71.2506588 42.1470683, -71.2504683 42.1470733, -71.2504401 42.147074, -71.2503498 42.1470764)",MA 27,35 mph,
461964164,2,East Street,secondary,12.2,False,True,80.118,"LINESTRING (-71.2511398 42.1470556, -71.2513102 42.1470511, -71.2516358 42.1470425, -71.252111 42.14703)",MA 27,35 mph,
9242038,2,Front Street,residential,15.2,True,False,144.394,"LINESTRING (-71.2541035 42.1443287, -71.25404 42.1442705, -71.2538563 42.1441021, -71.2536414 42.1439052, -71.2534572 42.1437363, -71.2532042 42.1435045, -71.2531531 42.1434694, -71.2531095 42.1434513, -71.2530536 42.143436, -71.2530027 42.1434348, -71.2529573 42.1434403, -71.2529173 42.1434562)",,,
340210095,2,Main Street,secondary,24.4,False,False,56.455,"LINESTRING (-71.2541035 42.1443287, -71.2540627 42.1443872, -71.2538303 42.1447204, -71.253789 42.1447797)",MA 1A,,
340210095,2,Main Street,secondary,24.4,False,True,204.026,"LINESTRING (-71.2541035 42.1443287, -71.2541468 42.1442648, -71.2542428 42.1441232, -71.2544396 42.1438329, -71.2545648 42.1436552, -71.2547826 42.143346, -71.254965 42.1430871, -71.2550046 42.1430308, -71.2552388 42.1426984)",MA 1A,,
9243632,2,Hanson Avenue,residential,11.0,False,True,97.511,"LINESTRING (-71.2481702 42.1486373, -71.2492678 42.1489641)",,,
9242618,2,School Street,tertiary,12.2,False,True,71.057,"LINESTRING (-71.2481702 42.1486373, -71.2481945 42.1485886, -71.248469 42.1480379)",,,
9242402,2,Elm Street,secondary,12.2,False,True,68.94,"LINESTRING (-71.2542774 42.1452829, -71.254214 42.1452146, -71.2540595 42.1450565, -71.2538607 42.1448531, -71.253789 42.1447797)",,,
9243090,2,West Street,tertiary,12.2,False,False,101.143,"LINESTRING (-71.2542774 42.1452829, -71.2542109 42.1453135, -71.2539545 42.1454298, -71.2536312 42.1455763, -71.253547 42.1456106, -71.2534707 42.1456364, -71.2534281 42.1456458, -71.2533854 42.1456551, -71.2533065 42.1456664, -71.2531879 42.145679)",,,
"[340209712, 340209713, 591278059]",2,Elm Street,secondary,12.2,False,False,164.728,"LINESTRING (-71.2542774 42.1452829, -71.2543525 42.1453369, -71.25437 42.14535, -71.2547854 42.1456089, -71.2555471 42.1460836, -71.2556328 42.1461376, -71.2556546 42.1461528, -71.2556946 42.1461806, -71.25579 42.14625)",,,yes
591278060,2,West Street,tertiary,12.2,False,True,53.911,"LINESTRING (-71.2542774 42.1452829, -71.2543515 42.1452495, -71.2547471 42.1450686, -71.2548363 42.1450313)",,,
9242939,2,Lewis Avenue,residential,12.2,False,True,142.57999999999998,"LINESTRING (-71.2526 42.14297, -71.2527023 42.1429124, -71.2527892 42.1428414, -71.2530958 42.142553, -71.2537002 42.1419845)",,,
9243589,2,School Street,tertiary,15.2,False,False,263.449,"LINESTRING (-71.2526 42.14297, -71.252269 42.143073, -71.252139 42.143116, -71.252105 42.143127, -71.2519331 42.1431948, -71.251641 42.14331, -71.250804 42.14364, -71.250543 42.143751, -71.250439 42.143869, -71.2502889 42.1440482, -71.2500738 42.1443052)",,,
132222887,2,Common Street,secondary,16.8,False,False,60.06,"LINESTRING (-71.2526 42.14297, -71.2526508 42.1430478, -71.2527499 42.1431997, -71.2529173 42.1434562)",,,
132222887,2,Common Street,secondary,16.8,False,True,174.47500000000002,"LINESTRING (-71.2526 42.14297, -71.2525407 42.1429094, -71.252294 42.142657, -71.252057 42.142446, -71.2516681 42.1421361, -71.2515903 42.1420741, -71.2515394 42.1420336, -71.2512943 42.1418384, -71.2512228 42.1417814)",,,
9242031,2,Neponset View Terrace,residential,11.0,False,False,94.089,"LINESTRING (-71.25172 42.14948, -71.25179 42.149313, -71.25182 42.149252, -71.25187 42.14922, -71.251931 42.1492, -71.251989 42.149198, -71.252041 42.149222, -71.25208 42.14925, -71.252081 42.14928, -71.252071 42.149319, -71.252041 42.14935, -71.252007 42.149361, -71.251835 42.149435, -71.25172 42.14948)",,,
9242031,2,Neponset View Terrace,residential,11.0,False,True,94.089,"LINESTRING (-71.25172 42.14948, -71.251835 42.149435, -71.252007 42.149361, -71.252041 42.14935, -71.252071 42.149319, -71.252081 42.14928, -71.25208 42.14925, -71.252041 42.149222, -71.251989 42.149198, -71.251931 42.1492, -71.25187 42.14922, -71.25182 42.149252, -71.25179 42.149313, -71.25172 42.14948)",,,
9242031,2,Neponset View Terrace,residential,11.0,False,False,137.842,"LINESTRING (-71.25172 42.14948, -71.251363 42.149643, -71.251197 42.149715, -71.251093 42.149761, -71.251029 42.149785, -71.2509775 42.1497912, -71.2508979 42.1498008, -71.2508049 42.1498116, -71.250707 42.1498284, -71.2506105 42.1498486, -71.2505346 42.1498532, -71.2504867 42.1498394, -71.2504369 42.1498111, -71.2503867 42.1497824, -71.2503424 42.1497507, -71.2502931 42.1497267, -71.2502324 42.1497081)",,,
9242415,2,Main Street,secondary,18.3,False,False,122.92699999999999,"LINESTRING (-71.25155 42.14782, -71.2514028 42.1480275, -71.2512784 42.1482027, -71.2512213 42.1482832, -71.2510189 42.1485742, -71.25086 42.1488)",MA 1A,,
"[644574177, 644574178]",2,Main Street,secondary,18.3,False,True,99.27600000000001,"LINESTRING (-71.25155 42.14782, -71.2516149 42.1477286, -71.252111 42.14703)",MA 1A,,
668584877,,,residential,,False,True,54.86,"LINESTRING (-71.25155 42.14782, -71.25139 42.14779, -71.2509358 42.1476343)",,,
9243090,2,West Street,tertiary,12.2,False,True,101.143,"LINESTRING (-71.2531879 42.145679, -71.2533065 42.1456664, -71.2533854 42.1456551, -71.2534281 42.1456458, -71.2534707 42.1456364, -71.253547 42.1456106, -71.2536312 42.1455763, -71.2539545 42.1454298, -71.2542109 42.1453135, -71.2542774 42.1452829)",,,
9243620,2,Glenwood Avenue,residential,9.1,True,False,186.12199999999999,"LINESTRING (-71.2531879 42.145679, -71.2532968 42.1457162, -71.2533607 42.1457414, -71.2533877 42.1457564, -71.2534147 42.1457713, -71.253686 42.1459811, -71.2546045 42.1466915, -71.2547245 42.1467843, -71.2547973 42.1468406)",,,
461964157,2,Stone Street,tertiary,11.0,False,False,298.785,"LINESTRING (-71.2531879 42.145679, -71.2531135 42.1456506, -71.2530752 42.1456359, -71.2530368 42.1456212, -71.2526522 42.1454527, -71.2526004 42.14543, -71.2524454 42.1453621, -71.2523466 42.1453188, -71.2518983 42.1451223, -71.2513003 42.1448588, -71.2501451 42.1443374, -71.2500738 42.1443052)",,,
"[1102859104, 591278061]","['3', '2']",Main Street,secondary,24.4,False,False,174.49900000000002,"LINESTRING (-71.2531879 42.145679, -71.2531456 42.1457329, -71.2531151 42.1457717, -71.2529489 42.14598, -71.2527167 42.1462709, -71.2526379 42.1463695, -71.2521749 42.1469494, -71.252111 42.14703)",MA 1A,35 mph,
"[9242196, 1102859103]","['3', '2']",Main Street,secondary,24.4,False,True,112.045,"LINESTRING (-71.2531879 42.145679, -71.253248 42.1456178, -71.2532843 42.1455824, -71.2533264 42.1455435, -71.2533351 42.1455283, -71.2534548 42.1453391, -71.2535327 42.1451969, -71.2536791 42.1449457, -71.2537105 42.1448955, -71.2537284 42.1448713, -71.253789 42.1447797)",MA 1A,35 mph,
"[9242196, 1102859103]","['3', '2']",Main Street,secondary,24.4,False,False,112.04500000000002,"LINESTRING (-71.253789 42.1447797, -71.2537284 42.1448713, -71.2537105 42.1448955, -71.2536791 42.1449457, -71.2535327 42.1451969, -71.2534548 42.1453391, -71.2533351 42.1455283, -71.2533264 42.1455435, -71.2532843 42.1455824, -71.253248 42.1456178, -71.2531879 42.145679)",MA 1A,35 mph,
9242402,2,Elm Street,secondary,12.2,False,False,68.94,"LINESTRING (-71.253789 42.1447797, -71.2538607 42.1448531, -71.2540595 42.1450565, -71.254214 42.1452146, -71.2542774 42.1452829)",,,
132222887,2,Common Street,secondary,16.8,False,True,163.813,"LINESTRING (-71.253789 42.1447797, -71.2537298 42.1447044, -71.2536771 42.1446233, -71.2536251 42.1445368, -71.2534758 42.1443082, -71.2532907 42.1440302, -71.2530188 42.1436122, -71.2529173 42.1434562)",,,
340210095,2,Main Street,secondary,24.4,False,True,56.455,"LINESTRING (-71.253789 42.1447797, -71.2538303 42.1447204, -71.2540627 42.1443872, -71.2541035 42.1443287)",MA 1A,,
9242128,2,Riverview Place,residential,11.6,False,True,195.902,"LINESTRING (-71.2570576 42.1442743, -71.25708 42.14418, -71.25713 42.14409, -71.257288 42.143734, -71.2572982 42.143703, -71.25745 42.14338, -71.25759 42.14304, -71.2579329 42.1426513)",,,
"[591278060, 901062145, 340209369]",2,West Street,tertiary,12.2,False,False,204.15800000000004,"LINESTRING (-71.2570576 42.1442743, -71.2569581 42.1442999, -71.2568717 42.1443304, -71.2567785 42.1443803, -71.2566944 42.1444336, -71.2566593 42.1444552, -71.2565608 42.1445183, -71.2565049 42.1445537, -71.256415 42.1446026, -71.2563178 42.1446503, -71.2562183 42.1446923, -71.256178 42.1447063, -71.2561191 42.1447267, -71.2561089 42.1447298, -71.2560359 42.1447517, -71.2559513 42.1447736, -71.2558183 42.1448039, -71.2551776 42.1449412, -71.2550159 42.1449766, -71.2549232 42.1450027, -71.2548363 42.1450313)",,,yes
"[901062145, 1212901597, 1212901598]",2,West Street,tertiary,12.2,False,True,103.12099999999998,"LINESTRING (-71.2570576 42.1442743, -71.2571962 42.1442624, -71.2573994 42.1442514, -71.2576675 42.1442393, -71.2579356 42.1442272, -71.2582243 42.1442141, -71.2583052 42.1442104)",,,
9242128,2,Riverview Place,residential,11.6,False,False,195.90200000000002,"LINESTRING (-71.2579329 42.1426513, -71.25759 42.14304, -71.25745 42.14338, -71.2572982 42.143703, -71.257288 42.143734, -71.25713 42.14409, -71.25708 42.14418, -71.2570576 42.1442743)",,,
"[340207844, 340207846, 9242503]",2,East Street,secondary,12.2,False,False,104.982,"LINESTRING (-71.25579 42.14625, -71.2557234 42.1462957, -71.2556816 42.1463244, -71.2555504 42.146405, -71.2554468 42.1464702, -71.2552805 42.146565, -71.254861 42.1468042, -71.2547973 42.1468406)",MA 27,35 mph,yes
"[340209712, 340209713, 591278059]",2,Elm Street,secondary,12.2,False,True,164.728,"LINESTRING (-71.25579 42.14625, -71.2556946 42.1461806, -71.2556546 42.1461528, -71.2556328 42.1461376, -71.2555471 42.1460836, -71.2547854 42.1456089, -71.25437 42.14535, -71.2543525 42.1453369, -71.2542774 42.1452829)",,,yes
"[591278058, 9242218]",2,Elm Street,secondary,12.2,False,False,298.49499999999995,"LINESTRING (-71.25579 42.14625, -71.2559154 42.1463411, -71.2559924 42.1464133, -71.2564247 42.1468464, -71.2565001 42.1469289, -71.2565477 42.1469859, -71.2565938 42.1470413, -71.2566739 42.1471549, -71.2567578 42.1472858, -71.2569878 42.1476532, -71.2571189 42.1478406, -71.25722 42.1479764, -71.2573147 42.1480993, -71.257492 42.148311, -71.2576897 42.1485215)",MA 27,,
132222887,2,Common Street,secondary,16.8,False,False,163.813,"LINESTRING (-71.2529173 42.1434562, -71.2530188 42.1436122, -71.2532907 42.1440302, -71.2534758 42.1443082, -71.2536251 42.1445368, -71.2536771 42.1446233, -71.2537298 42.1447044, -71.253789 42.1447797)",,,
132222887,2,Common Street,secondary,16.8,False,True,60.06,"LINESTRING (-71.2529173 42.1434562, -71.2527499 42.1431997, -71.2526508 42.1430478, -71.2526 42.14297)",,,
9243667,2,Spring Street,residential,10.7,False,False,119.66,"LINESTRING (-71.2582528 42.1431368, -71.2582364 42.1433406, -71.2582356 42.1433641, -71.258231 42.143495, -71.25826 42.143755, -71.2583052 42.1442104)",,,
9243589,2,School Street,tertiary,15.2,False,True,263.44899999999996,"LINESTRING (-71.2500738 42.1443052, -71.2502889 42.1440482, -71.250439 42.143869, -71.250543 42.143751, -71.250804 42.14364, -71.251641 42.14331, -71.2519331 42.1431948, -71.252105 42.143127, -71.252139 42.143116, -71.252269 42.143073, -71.2526 42.14297)",,,
461964157,2,Stone Street,tertiary,11.0,False,True,298.78499999999997,"LINESTRING (-71.2500738 42.1443052, -71.2501451 42.1443374, -71.2513003 42.1448588, -71.2518983 42.1451223, -71.2523466 42.1453188, -71.2524454 42.1453621, -71.2526004 42.14543, -71.2526522 42.1454527, -71.2530368 42.1456212, -71.2530752 42.1456359, -71.2531135 42.1456506, -71.2531879 42.145679)",,,
"[461964160, 461964161, 974507354, 9242618]",2,School Street,tertiary,12.2,False,False,331.016,"LINESTRING (-71.2500738 42.1443052, -71.2500326 42.1443573, -71.24979 42.1446642, -71.2497103 42.1447733, -71.2496704 42.144833, -71.2496458 42.1448714, -71.24957 42.14499, -71.24951 42.14513, -71.249475 42.145242, -71.2493196 42.1456709, -71.2492262 42.1459308, -71.2491894 42.1460331, -71.2491446 42.1461702, -71.2491074 42.1462675, -71.2490518 42.146414, -71.2489854 42.146589, -71.24889 42.14687, -71.248834 42.1470224, -71.2488249 42.1470623, -71.2488135 42.1471127)",,,yes
9243632,2,Hanson Avenue,residential,11.0,False,False,108.808,"LINESTRING (-71.2504925 42.1493289, -71.2492678 42.1489641)",,,
9242415,2,Main Street,secondary,18.3,False,False,47.305,"LINESTRING (-71.2504925 42.1493289, -71.2503101 42.1495934, -71.2502778 42.1496402, -71.2502324 42.1497081)",MA 1A,,
9242415,2,Main Street,secondary,18.3,False,True,66.156,"LINESTRING (-71.2504925 42.1493289, -71.2507843 42.148909, -71.2508432 42.1488242, -71.25086 42.1488)",MA 1A,,
9242215,2,Greenwood Road,residential,11.6,False,True,149.646,"LINESTRING (-71.2537002 42.1419845, -71.2552388 42.1426984)",,,
9242939,2,Lewis Avenue,residential,12.2,False,False,142.58,"LINESTRING (-71.2537002 42.1419845, -71.2530958 42.142553, -71.2527892 42.1428414, -71.2527023 42.1429124, -71.2526 42.14297)",,,
"[9243428, 9243431]",,,residential,,False,"[False, True]",172.99900000000002,"LINESTRING (-71.2503498 42.1470764, -71.2503294 42.147168, -71.25026 42.14748, -71.25028 42.14756, -71.25035 42.1476, -71.250449 42.14763, -71.25066 42.14771, -71.25076 42.14758, -71.2511398 42.1470556)",,,
"[461964164, 340207636]",2,East Street,secondary,12.2,False,True,65.171,"LINESTRING (-71.2503498 42.1470764, -71.2504401 42.147074, -71.2504683 42.1470733, -71.2506588 42.1470683, -71.2506907 42.1470674, -71.2508105 42.1470643, -71.2511398 42.1470556)",MA 27,35 mph,
340207636,2,East Street,secondary,12.2,False,False,126.72200000000001,"LINESTRING (-71.2503498 42.1470764, -71.2490251 42.1471087, -71.2488135 42.1471127)",MA 27,35 mph,
340207846,2,East Street,secondary,12.2,False,False,225.453,"LINESTRING (-71.2547973 42.1468406, -71.2546577 42.1469145, -71.2545852 42.1469422, -71.2545116 42.1469614, -71.2544358 42.1469725, -71.2543374 42.1469793, -71.2537397 42.1469929, -71.2536253 42.1469954, -71.252747 42.1470155, -71.2526439 42.1470179, -71.252111 42.14703)",MA 27,35 mph,
"[340207844, 340207846, 9242503]",2,East Street,secondary,12.2,False,True,104.982,"LINESTRING (-71.2547973 42.1468406, -71.254861 42.1468042, -71.2552805 42.146565, -71.2554468 42.1464702, -71.2555504 42.146405, -71.2556816 42.1463244, -71.2557234 42.1462957, -71.25579 42.14625)",MA 27,35 mph,yes
9242038,2,Front Street,residential,15.2,True,False,98.936,"LINESTRING (-71.2548363 42.1450313, -71.2547882 42.1449662, -71.2547459 42.1449139, -71.2545019 42.14469, -71.2541889 42.1444057, -71.2541035 42.1443287)",,,
591278060,2,West Street,tertiary,12.2,False,False,53.911,"LINESTRING (-71.2548363 42.1450313, -71.2547471 42.1450686, -71.2543515 42.1452495, -71.2542774 42.1452829)",,,
"[340209369, 591278060, 901062145]",2,West Street,tertiary,12.2,False,True,204.15800000000002,"LINESTRING (-71.2548363 42.1450313, -71.2549232 42.1450027, -71.2550159 42.1449766, -71.2551776 42.1449412, -71.2558183 42.1448039, -71.2559513 42.1447736, -71.2560359 42.1447517, -71.2561089 42.1447298, -71.2561191 42.1447267, -71.256178 42.1447063, -71.2562183 42.1446923, -71.2563178 42.1446503, -71.256415 42.1446026, -71.2565049 42.1445537, -71.2565608 42.1445183, -71.2566593 42.1444552, -71.2566944 42.1444336, -71.2567785 42.1443803, -71.2568717 42.1443304, -71.2569581 42.1442999, -71.2570576 42.1442743)",,,yes
9242215,2,Greenwood Road,residential,11.6,False,False,149.646,"LINESTRING (-71.2552388 42.1426984, -71.2537002 42.1419845)",,,
340210095,2,Main Street,secondary,24.4,False,False,204.02599999999995,"LINESTRING (-71.2552388 42.1426984, -71.2550046 42.1430308, -71.254965 42.1430871, -71.2547826 42.143346, -71.2545648 42.1436552, -71.2544396 42.1438329, -71.2542428 42.1441232, -71.2541468 42.1442648, -71.2541035 42.1443287)",MA 1A,,
9242331,2,Wedgemere Court,residential,11.0,False,False,64.078,"LINESTRING (-71.2492678 42.1489641, -71.24895 42.14949)",,,
9243632,2,Hanson Avenue,residential,11.0,False,False,97.511,"LINESTRING (-71.2492678 42.1489641, -71.2481702 42.1486373)",,,
9243632,2,Hanson Avenue,residential,11.0,False,True,108.808,"LINESTRING (-71.2492678 42.1489641, -71.2504925 42.1493289)",,,
9242618,2,School Street,tertiary,12.2,False,False,107.827,"LINESTRING (-71.2488135 42.1471127, -71.2488168 42.1471763, -71.2488185 42.1472083, -71.248821 42.147256, -71.2488214 42.1472859, -71.2487718 42.147417, -71.248469 42.1480379)",,,
"[461964160, 461964161, 9242618, 974507354]",2,School Street,tertiary,12.2,False,True,331.016,"LINESTRING (-71.2488135 42.1471127, -71.2488249 42.1470623, -71.248834 42.1470224, -71.24889 42.14687, -71.2489854 42.146589, -71.2490518 42.146414, -71.2491074 42.1462675, -71.2491446 42.1461702, -71.2491894 42.1460331, -71.2492262 42.1459308, -71.2493196 42.1456709, -71.249475 42.145242, -71.24951 42.14513, -71.24957 42.14499, -71.2496458 42.1448714, -71.2496704 42.144833, -71.2497103 42.1447733, -71.24979 42.1446642, -71.2500326 42.1443573, -71.2500738 42.1443052)",,,yes
340207636,2,East Street,secondary,12.2,False,True,126.72200000000001,"LINESTRING (-71.2488135 42.1471127, -71.2490251 42.1471087, -71.2503498 42.1470764)",MA 27,35 mph,
9243667,2,Spring Street,residential,10.7,False,True,119.66,"LINESTRING (-71.2583052 42.1442104, -71.25826 42.143755, -71.258231 42.143495, -71.2582356 42.1433641, -71.2582364 42.1433406, -71.2582528 42.1431368)",,,
"[901062145, 1212901597, 1212901598]",2,West Street,tertiary,12.2,False,False,103.121,"LINESTRING (-71.2583052 42.1442104, -71.2582243 42.1442141, -71.2579356 42.1442272, -71.2576675 42.1442393, -71.2573994 42.1442514, -71.2571962 42.1442624, -71.2570576 42.1442743)",,,
"[9242218, 591278058]",2,Elm Street,secondary,12.2,False,True,298.495,"LINESTRING (-71.2576897 42.1485215, -71.257492 42.148311, -71.2573147 42.1480993, -71.25722 42.1479764, -71.2571189 42.1478406, -71.2569878 42.1476532, -71.2567578 42.1472858, -71.2566739 42.1471549, -71.2565938 42.1470413, -71.2565477 42.1469859, -71.2565001 42.1469289, -71.2564247 42.1468464, -71.2559924 42.1464133, -71.2559154 42.1463411, -71.25579 42.14625)",MA 27,,
9242377,2,Maple Street,residential,11.3,False,False,214.68099999999998,"LINESTRING (-71.25086 42.1488, -71.250726 42.148741, -71.250654 42.14872, -71.2505053 42.1486751, -71.2503477 42.1486276, -71.250243 42.148596, -71.250221 42.148589, -71.248469 42.1480379)",,,
9242415,2,Main Street,secondary,18.3,False,False,66.156,"LINESTRING (-71.25086 42.1488, -71.2508432 42.1488242, -71.2507843 42.148909, -71.2504925 42.1493289)",MA 1A,,
9242415,2,Main Street,secondary,18.3,False,True,122.92699999999999,"LINESTRING (-71.25086 42.1488, -71.2510189 42.1485742, -71.2512213 42.1482832, -71.2512784 42.1482027, -71.2514028 42.1480275, -71.25155 42.14782)",MA 1A,,
9242031,2,Neponset View Terrace,residential,11.0,False,True,137.84199999999998,"LINESTRING (-71.2502324 42.1497081, -71.2502931 42.1497267, -71.2503424 42.1497507, -71.2503867 42.1497824, -71.2504369 42.1498111, -71.2504867 42.1498394, -71.2505346 42.1498532, -71.2506105 42.1498486, -71.250707 42.1498284, -71.2508049 42.1498116, -71.2508979 42.1498008, -71.2509775 42.1497912, -71.251029 42.149785, -71.251093 42.149761, -71.251197 42.149715, -71.251363 42.149643, -71.25172 42.14948)",,,
9242415,2,Main Street,secondary,18.3,False,True,47.30499999999999,"LINESTRING (-71.2502324 42.1497081, -71.2502778 42.1496402, -71.2503101 42.1495934, -71.2504925 42.1493289)",MA 1A,,
668584877,,,residential,,False,False,54.86,"LINESTRING (-71.2509358 42.1476343, -71.25139 42.14779, -71.25155 42.14782)",,,
