osmid,highway,oneway,reversed,length,lanes,name,geometry,ref
15566064,residential,False,False,16.122,,,"LINESTRING (-81.7035409 38.3697917, -81.7036424 38.3699129)",
15567496,residential,False,True,31.738,2,F Street,"LINESTRING (-81.7035409 38.3697917, -81.7033567 38.3695455)",
15578581,residential,False,True,100.637,2,11th Avenue,"LINESTRING (-81.7035409 38.3697917, -81.7030455 38.3699648, -81.7024865 38.3701601)",
15566064,residential,False,True,28.483,,,"LINESTRING (-81.7037817 38.3701446, -81.7036424 38.3699129)",
15566069,residential,False,False,71.118,,,"LINESTRING (-81.7033567 38.3695455, -81.7041032 38.3692876)",
15567496,residential,False,False,31.738,2,F Street,"LINESTRING (-81.7033567 38.3695455, -81.7035409 38.3697917)",
15567496,residential,False,True,91.384,2,F Street,"LINESTRING (-81.7033567 38.3695455, -81.7031116 38.3692178, -81.7028264 38.3688366)",
15566069,residential,False,True,71.118,,,"LINESTRING (-81.7041032 38.3692876, -81.7033567 38.3695455)",
15570143,primary,False,False,49.194,4,Maccorkle Avenue Southwest,"LINESTRING (-81.7016726 38.3672943, -81.7011803 38.3675105)",US 60
15567496,residential,False,False,104.31700000000001,2,F Street,"LINESTRING (-81.7016726 38.3672943, -81.7019905 38.3677192, -81.702278 38.3681035)",
15570143,primary,False,True,156.666,4,Maccorkle Avenue Southwest,"LINESTRING (-81.7016726 38.3672943, -81.7023901 38.3669578, -81.7031481 38.3666024, -81.7032148 38.3665711)",US 60
15567496,residential,False,False,48.818,2,F Street,"LINESTRING (-81.702278 38.3681035, -81.7025613 38.3684822)",
15574095,residential,False,True,160.675,2,9th Avenue,"LINESTRING (-81.702278 38.3681035, -81.7038737 38.3673805)",
15567496,residential,False,True,104.31700000000001,2,F Street,"LINESTRING (-81.702278 38.3681035, -81.7019905 38.3677192, -81.7016726 38.3672943)",
15574095,residential,False,False,254.36,2,9th Avenue,"LINESTRING (-81.702278 38.3681035, -81.7007915 38.3687966, -81.6997702 38.3692726)",
