osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,maxspeed,tunnel,bridge
852721353,True,Juarez Avenue,residential,False,79.391,"LINESTRING (-99.5094462 27.5049844, -99.5094327 27.5054111, -99.5094237 27.5056981)",,,,,
852721352,True,Hidalgo Street,residential,False,96.253,"LINESTRING (-99.5104312 27.5049946, -99.511407 27.5050089)",,,,,
852721358,False,Santa Maria Avenue,primary,False,75.557,"LINESTRING (-99.5104312 27.5049946, -99.510433 27.5043151)",,2,,,
852721358,False,Santa Maria Avenue,primary,True,79.396,"LINESTRING (-99.5104312 27.5049946, -99.510424 27.5057086)",,2,,,
21332329,True,Davis Avenue,residential,False,78.961,"LINESTRING (-99.511407 27.5050089, -99.5114026 27.505719)",,,,,
852721352,True,Hidalgo Street,residential,False,92.662,"LINESTRING (-99.511407 27.5050089, -99.5123465 27.5050144)",,,,,
31771639,True,Main Avenue,residential,False,74.45,"LINESTRING (-99.5123465 27.5050144, -99.5123555 27.5043449)",,,,,
329610982,True,Moctezuma Street,residential,False,98.448,"LINESTRING (-99.5035884 27.5097457, -99.5045866 27.5097521)",,,,,
853317674,True,Santa Ursula Avenue,secondary,False,107.951,"LINESTRING (-99.5035884 27.5097457, -99.5035898 27.5096861, -99.5035902 27.509535, -99.5035911 27.5091889, -99.5035921 27.5087749)",,3,45 mph,,
329610982,True,Moctezuma Street,residential,False,96.622,"LINESTRING (-99.5045866 27.5097521, -99.5055663 27.5097574)",,,,,
143801936,False,San Bernardo Avenue,secondary,True,108.38499999999999,"LINESTRING (-99.5045866 27.5097521, -99.5045854 27.5096933, -99.5045854 27.5095405, -99.5045854 27.5092282, -99.5045907 27.5087774)",I 35 Bus,,30 mph,,
329610982,True,Moctezuma Street,residential,False,93.78,"LINESTRING (-99.5055663 27.5097574, -99.5065172 27.5097592)",,,,,
32029324,False,San Agustin Avenue,residential,True,108.538,"LINESTRING (-99.5055663 27.5097574, -99.5055664 27.5097031, -99.5055681 27.5087813)",,,,,
32294766,False,Flores Avenue,residential,True,107.636,"LINESTRING (-99.5065172 27.5097592, -99.506518 27.5097121, -99.506539 27.5087914)",,,,,
32029032,False,Water Street,unclassified,True,186.79000000000002,"LINESTRING (-99.5123925 27.5014266, -99.5114478 27.5014322, -99.510577 27.5014373, -99.5104987 27.5014377)",,,,,
21331878,True,San Dario Avenue,trunk,False,84.002,"LINESTRING (-99.5027783 27.5063324, -99.5027701 27.5069812, -99.5027687 27.5070878)",,5,,,
33105355,True,Houston Street,primary,False,72.589,"LINESTRING (-99.5027687 27.5070878, -99.5029273 27.5070883, -99.5033481 27.5070895, -99.5035047 27.50709)",,,30 mph,,
52698311,True,San Dario Avenue,trunk,False,85.108,"LINESTRING (-99.5027687 27.5070878, -99.5027671 27.5071811, -99.5027554 27.5078531)",US 83,5,,,
853317712,True,Victoria Street,tertiary,False,73.569,"LINESTRING (-99.5035013 27.5078608, -99.5027554 27.5078531)",,,,,
31846659,True,Santa Ursula Avenue,trunk,False,85.71000000000001,"LINESTRING (-99.5035013 27.5078608, -99.5035043 27.5071825, -99.5035047 27.50709)",US 83,5,,,
32029072,True,San Bernardo Avenue,residential,False,70.705,"LINESTRING (-99.5046417 27.5021803, -99.5046254 27.502816)",,,,,
30639493,True,Zaragosa Street,residential,False,109.11,"LINESTRING (-99.5046417 27.5021803, -99.5047892 27.5021792, -99.5056642 27.5021728, -99.5057397 27.5022049)",,,,,
"[30639493, 32029061]",True,"['Flores Avenue', 'Zaragosa Street']",residential,False,138.507,"LINESTRING (-99.5057397 27.5022049, -99.5065236 27.5021985, -99.5065228 27.5023963, -99.5065146 27.5027487)",,,,,
32029057,False,San Agustin Avenue,residential,False,64.023,"LINESTRING (-99.5057397 27.5022049, -99.5057324 27.5022818, -99.5057346 27.5027804)",,,,,
833093794,True,Convent Avenue,primary,False,77.715,"LINESTRING (-99.507565 27.5021628, -99.5075677 27.5028617)",I 35 Bus,,,,
930769185,True,Zaragosa Street,residential,False,95.68,"LINESTRING (-99.5085351 27.5021641, -99.507565 27.5021628)",,,,,
1212607775,True,Salinas Avenue,unclassified,False,105.602,"LINESTRING (-99.5085351 27.5021641, -99.5085396 27.5015594, -99.5085428 27.5015136, -99.5085513 27.5014894, -99.50857 27.501469, -99.5085956 27.501457, -99.5086211 27.5014554, -99.5087946 27.5014539, -99.5088261 27.50146, -99.5088428 27.5014675)",I 35 Bus,,,,
510028396,True,Juarez Avenue,residential,False,78.692,"LINESTRING (-99.5094966 27.5021656, -99.5094837 27.5028732)",,,,,
930769185,True,Zaragosa Street,residential,False,94.832,"LINESTRING (-99.5094966 27.5021656, -99.5085351 27.5021641)",,,,,
930769186,True,Zaragosa Street,residential,False,98.751,"LINESTRING (-99.5104978 27.5021726, -99.5094966 27.5021656)",,,,,
1120484504,True,Zaragosa Street,residential,False,92.031,"LINESTRING (-99.5104978 27.5021726, -99.5114309 27.5021743)",,,,,
32029029,False,Santa Maria Avenue,primary,False,81.717,"LINESTRING (-99.5104978 27.5021726, -99.5104987 27.5015021, -99.5104987 27.5014377)",,,,,
852721358,False,Santa Maria Avenue,primary,True,79.652,"LINESTRING (-99.5104978 27.5021726, -99.5104597 27.5025034, -99.5104498 27.5028871)",,2,,,
21332329,True,Davis Avenue,residential,False,82.012,"LINESTRING (-99.5114309 27.5021743, -99.5114212 27.5029118)",,,,,
1087104142,True,Zaragosa Street,residential,False,93.982,"LINESTRING (-99.5114309 27.5021743, -99.5123836 27.5021906)",,,,,
30639624,True,Lincoln Street,residential,False,100.487,"LINESTRING (-99.5056527 27.5042412, -99.504634 27.5042254)",,,,,
32029062,True,San Agustin Avenue,residential,False,78.269,"LINESTRING (-99.5056527 27.5042412, -99.5056398 27.504945)",,,,,
21333935,False,Farragut Street,residential,False,91.226,"LINESTRING (-99.5056265 27.5056579, -99.5065514 27.5056677)",,,,,
32029062,True,San Agustin Avenue,residential,False,79.393,"LINESTRING (-99.5056265 27.5056579, -99.5056133 27.5063718)",,,,,
21333935,False,Farragut Street,residential,True,97.65700000000001,"LINESTRING (-99.5056265 27.5056579, -99.5054757 27.5056563, -99.5053003 27.5056544, -99.5046364 27.5056474)",,,,,
32029062,True,San Agustin Avenue,residential,False,83.475,"LINESTRING (-99.5056133 27.5063718, -99.5056087 27.5071225)",,,,,
103917524,True,Matamoros Street,primary,False,96.85000000000001,"LINESTRING (-99.5056133 27.5063718, -99.5054679 27.5063692, -99.5052888 27.506366, -99.5046315 27.5063543)",I 35 Bus,,,,
32029062,True,San Agustin Avenue,residential,False,84.529,"LINESTRING (-99.5056087 27.5071225, -99.505585 27.5078824)",,,,,
103917418,True,Houston Street,primary,False,92.412,"LINESTRING (-99.5056087 27.5071225, -99.5065457 27.5071207)",I 35 Bus,,,,
32029062,True,San Agustin Avenue,residential,False,99.967,"LINESTRING (-99.505585 27.5078824, -99.5055681 27.5087813)",,,,,
853317712,True,Victoria Street,tertiary,False,95.899,"LINESTRING (-99.505585 27.5078824, -99.5046127 27.5078723)",,,,,
853299588,True,Washington Street,tertiary,False,95.76,"LINESTRING (-99.5055681 27.5087813, -99.506539 27.5087914)",,,,,
32029324,False,San Agustin Avenue,residential,False,108.538,"LINESTRING (-99.5055681 27.5087813, -99.5055664 27.5097031, -99.5055663 27.5097574)",,,,,
30639624,True,Lincoln Street,residential,False,93.158,"LINESTRING (-99.5084902 27.5042851, -99.5075458 27.5042704)",,,,,
852721355,True,Salinas Avenue,primary,False,77.802,"LINESTRING (-99.5084902 27.5042851, -99.5085084 27.5035856)",I 35 Bus,,,,
853109051,False,Farragut Street,residential,True,94.964,"LINESTRING (-99.508487 27.5056881, -99.5075242 27.505678)",,,,,
852721357,True,Salinas Avenue,primary,False,79.34899999999999,"LINESTRING (-99.508487 27.5056881, -99.508488 27.5053988, -99.5084895 27.5049745)",I 35 Bus,,,,
853109051,False,Farragut Street,residential,False,92.38999999999999,"LINESTRING (-99.508487 27.5056881, -99.5089677 27.5056932, -99.5094237 27.5056981)",,,,,
852721356,True,Matamoros Street,primary,False,95.791,"LINESTRING (-99.508478 27.506395, -99.5075068 27.5063852)",,,,,
852721357,True,Salinas Avenue,primary,False,78.60900000000001,"LINESTRING (-99.508478 27.506395, -99.5084784 27.5063619, -99.5084823 27.5060561, -99.5084863 27.5057433, -99.508487 27.5056881)",I 35 Bus,,,,
103917430,True,Salinas Avenue,primary,False,83.939,"LINESTRING (-99.5084477 27.5071494, -99.508478 27.506395)",I 35 Bus,,,,
103917522,True,Houston Street,primary,False,94.459,"LINESTRING (-99.5084477 27.5071494, -99.5094054 27.5071591)",,,,,
30639529,True,Salinas Avenue,unclassified,False,84.795,"LINESTRING (-99.5084289 27.5079118, -99.5084477 27.5071494)",,,,,
853109084,True,Victoria Street,tertiary,False,93.808,"LINESTRING (-99.5084289 27.5079118, -99.5074778 27.5079019)",,,,,
30639624,True,Lincoln Street,residential,False,93.168,"LINESTRING (-99.5123555 27.5043449, -99.511411 27.5043302)",,,,,
31771639,True,Main Avenue,residential,False,77.558,"LINESTRING (-99.5123555 27.5043449, -99.5123742 27.5036476)",,,,,
31771639,True,Main Avenue,residential,False,79.454,"LINESTRING (-99.5123371 27.5057289, -99.5123465 27.5050144)",,,,,
853109049,False,Farragut Street,residential,True,92.173,"LINESTRING (-99.5123371 27.5057289, -99.5114026 27.505719)",,,,,
31771639,True,Main Avenue,residential,False,78.387,"LINESTRING (-99.5123278 27.5064338, -99.5123371 27.5057289)",,,,,
32029041,True,Matamoros Street,residential,False,90.134,"LINESTRING (-99.5123278 27.5064338, -99.5114139 27.5064346)",,,,,
31771639,True,Main Avenue,residential,False,82.478,"LINESTRING (-99.5123368 27.5071755, -99.5123278 27.5064338)",,,,,
31771639,True,Main Avenue,residential,False,86.379,"LINESTRING (-99.5123079 27.5079519, -99.5123368 27.5071755)",,,,,
853255782,True,Victoria Street,tertiary,False,92.891,"LINESTRING (-99.5123079 27.5079519, -99.5113661 27.5079421)",,,,,
31771639,True,Main Avenue,residential,False,101.412,"LINESTRING (-99.5123152 27.5088639, -99.5123079 27.5079519)",,,,,
30639624,True,Lincoln Street,residential,False,97.537,"LINESTRING (-99.5075458 27.5042704, -99.506557 27.5042552)",,,,,
833093794,True,Convent Avenue,primary,False,77.201,"LINESTRING (-99.5075458 27.5042704, -99.5075338 27.5049646)",I 35 Bus,,,,
21333935,False,Farragut Street,residential,True,95.95,"LINESTRING (-99.5075242 27.505678, -99.5065514 27.5056677)",,,,,
853109051,False,Farragut Street,residential,False,94.964,"LINESTRING (-99.5075242 27.505678, -99.508487 27.5056881)",,,,,
853109052,True,Convent Avenue,primary,False,78.656,"LINESTRING (-99.5075242 27.505678, -99.5075068 27.5063852)",I 35 Bus,,,,
103917424,True,Convent Avenue,primary,False,83.025,"LINESTRING (-99.5075068 27.5063852, -99.5074963 27.5071318)",,,,,
103917524,True,Matamoros Street,primary,False,94.505,"LINESTRING (-99.5075068 27.5063852, -99.5065486 27.5063802)",I 35 Bus,,,,
30639520,True,Convent Avenue,tertiary,False,85.651,"LINESTRING (-99.5074963 27.5071318, -99.5074778 27.5079019)",,,,,
853735032,True,Houston Street,primary,False,93.852,"LINESTRING (-99.5074963 27.5071318, -99.5084477 27.5071494)",I 35 Bus,,,,
853317711,True,Convent Avenue,tertiary,False,99.988,"LINESTRING (-99.5074778 27.5079019, -99.5074838 27.5088011)",,,,,
853317712,True,Victoria Street,tertiary,False,92.249,"LINESTRING (-99.5074778 27.5079019, -99.5065425 27.5078923)",,,,,
853109081,True,Washington Street,tertiary,False,188.87,"LINESTRING (-99.5074838 27.5088011, -99.50842 27.5088108, -99.5084539 27.5088111, -99.5093982 27.5088412)",,,,,
30639624,True,Lincoln Street,residential,False,89.202,"LINESTRING (-99.506557 27.5042552, -99.5056527 27.5042412)",,,,,
739840766,True,Flores Avenue,residential,False,77.959,"LINESTRING (-99.506557 27.5042552, -99.5065597 27.5035541)",,,,,
21333935,False,Farragut Street,residential,False,95.95,"LINESTRING (-99.5065514 27.5056677, -99.5075242 27.505678)",,,,,
21333935,False,Farragut Street,residential,True,91.226,"LINESTRING (-99.5065514 27.5056677, -99.5056265 27.5056579)",,,,,
739840766,True,Flores Avenue,residential,False,79.305,"LINESTRING (-99.5065514 27.5056677, -99.5065543 27.5049545)",,,,,
103917524,True,Matamoros Street,primary,False,92.249,"LINESTRING (-99.5065486 27.5063802, -99.5056133 27.5063718)",I 35 Bus,,,,
739840766,True,Flores Avenue,residential,False,79.227,"LINESTRING (-99.5065486 27.5063802, -99.5065514 27.5056677)",,,,,
103917418,True,Houston Street,primary,False,93.761,"LINESTRING (-99.5065457 27.5071207, -99.5074963 27.5071318)",I 35 Bus,,,,
739840766,True,Flores Avenue,residential,False,82.34,"LINESTRING (-99.5065457 27.5071207, -99.5065486 27.5063802)",,,,,
739840766,True,Flores Avenue,residential,False,85.799,"LINESTRING (-99.5065425 27.5078923, -99.5065457 27.5071207)",,,,,
853317712,True,Victoria Street,tertiary,False,94.439,"LINESTRING (-99.5065425 27.5078923, -99.505585 27.5078824)",,,,,
853299588,True,Washington Street,tertiary,False,93.186,"LINESTRING (-99.506539 27.5087914, -99.5074838 27.5088011)",,,,,
"[32029058, 739840765, 739840766]",True,Flores Avenue,residential,False,99.977,"LINESTRING (-99.506539 27.5087914, -99.5065392 27.5087331, -99.5065406 27.5083738, -99.5065425 27.5078923)",,,,building_passage,
32294766,False,Flores Avenue,residential,False,107.636,"LINESTRING (-99.506539 27.5087914, -99.506518 27.5097121, -99.5065172 27.5097592)",,,,,
21333935,False,Farragut Street,residential,False,72.119,"LINESTRING (-99.502781 27.5056208, -99.5035122 27.5056145)",,,,,
833091895,True,San Dario Avenue,trunk,False,79.127,"LINESTRING (-99.502781 27.5056208, -99.5027783 27.5063324)",,6,,,
"[31846657, 31846658, 31336363]",True,Washington Street,tertiary,False,91.967,"LINESTRING (-99.5026596 27.5087716, -99.5027868 27.5087719, -99.503474 27.5087737, -99.5035921 27.5087749)",,,,,yes
853299605,True,San Dario Avenue,secondary,False,106.103,"LINESTRING (-99.5026596 27.5087716, -99.5026643 27.5096754, -99.5026643 27.5097258)",,3,,,
30735513,True,Houston Street,primary,False,110.491,"LINESTRING (-99.5035047 27.50709, -99.5036552 27.5070906, -99.504625 27.5070947)",,,,,
853299587,True,Santa Ursula Avenue,trunk,False,82.117,"LINESTRING (-99.5035047 27.50709, -99.5035047 27.5069886, -99.5035047 27.5063515)",US 83,5,,,
32029323,False,San Bernardo Avenue,secondary,True,82.331,"LINESTRING (-99.504625 27.5070947, -99.5046315 27.5063543)",I 35 Bus,,30 mph,,
103917418,True,Houston Street,primary,False,97.067,"LINESTRING (-99.504625 27.5070947, -99.5056087 27.5071225)",I 35 Bus,,,,
143801936,False,San Bernardo Avenue,secondary,False,86.474,"LINESTRING (-99.504625 27.5070947, -99.5046127 27.5078723)",I 35 Bus,,30 mph,,
852721350,True,Houston Street,primary,False,97.62,"LINESTRING (-99.5094054 27.5071591, -99.5103952 27.5071636)",,,,,
852721351,True,Juarez Avenue,residential,False,84.821,"LINESTRING (-99.5094054 27.5071591, -99.50941 27.5079219)",,,,,
31712729,False,Santa Maria Avenue,tertiary,False,85.455,"LINESTRING (-99.5103952 27.5071636, -99.5103803 27.507932)",,,,,
32029028,False,Santa Maria Avenue,primary,False,83.397,"LINESTRING (-99.5103952 27.5071636, -99.5103988 27.5064136)",,2,,,
32029040,True,Houston Street,residential,False,98.321,"LINESTRING (-99.5103952 27.5071636, -99.5113921 27.5071696)",,,,,
32029040,True,Houston Street,residential,False,93.173,"LINESTRING (-99.5113921 27.5071696, -99.5123368 27.5071755)",,,,,
21332329,True,Davis Avenue,residential,False,85.975,"LINESTRING (-99.5113921 27.5071696, -99.5113812 27.5072533, -99.5113661 27.5079421)",,,,,
21332015,True,Matamoros Street,primary,False,71.673,"LINESTRING (-99.5035047 27.5063515, -99.5027783 27.5063324)",US 83,2,30 mph,,
"[30596216, 118760369]",True,Santa Ursula Avenue,trunk,False,81.957,"LINESTRING (-99.5035047 27.5063515, -99.5035046 27.50602, -99.5035122 27.5056145)",,"['4', '5']",,,
30735518,False,San Bernardo Avenue,residential,False,78.605,"LINESTRING (-99.5046315 27.5063543, -99.5046364 27.5056474)",,,,,
32029323,False,San Bernardo Avenue,secondary,False,82.331,"LINESTRING (-99.5046315 27.5063543, -99.504625 27.5070947)",I 35 Bus,,30 mph,,
103917436,True,Matamoros Street,primary,False,111.132,"LINESTRING (-99.5046315 27.5063543, -99.5035047 27.5063515)",,,,,
852732059,True,Juarez Avenue,residential,False,83.274,"LINESTRING (-99.5094046 27.5064102, -99.5094054 27.5071591)",,,,,
852732058,True,Matamoros Street,primary,False,91.402,"LINESTRING (-99.5094046 27.5064102, -99.5089485 27.5064027, -99.508478 27.506395)",,,,,
30735515,True,Matamoros Street,primary,False,98.054,"LINESTRING (-99.5103988 27.5064136, -99.5094046 27.5064102)",,,,,
32029028,False,Santa Maria Avenue,primary,True,83.397,"LINESTRING (-99.5103988 27.5064136, -99.5103952 27.5071636)",,2,,,
852721358,False,Santa Maria Avenue,primary,False,78.432,"LINESTRING (-99.5103988 27.5064136, -99.510424 27.5057086)",,2,,,
32029041,True,Matamoros Street,residential,False,100.142,"LINESTRING (-99.5114139 27.5064346, -99.5103988 27.5064136)",,,,,
21332329,True,Davis Avenue,residential,False,81.83500000000001,"LINESTRING (-99.5114139 27.5064346, -99.5114195 27.50649, -99.5114029 27.5070876, -99.5113921 27.5071696)",,,,,
21332329,True,Davis Avenue,residential,False,75.469,"LINESTRING (-99.511411 27.5043302, -99.511407 27.5050089)",,,,,
30639624,True,Lincoln Street,residential,False,96.472,"LINESTRING (-99.511411 27.5043302, -99.510433 27.5043151)",,,,,
853109049,False,Farragut Street,residential,False,92.173,"LINESTRING (-99.5114026 27.505719, -99.5123371 27.5057289)",,,,,
853109049,False,Farragut Street,residential,True,96.522,"LINESTRING (-99.5114026 27.505719, -99.510424 27.5057086)",,,,,
21332329,True,Davis Avenue,residential,False,79.59899999999999,"LINESTRING (-99.5114026 27.505719, -99.5114079 27.5063754, -99.5114139 27.5064346)",,,,,
21332329,True,Davis Avenue,residential,False,101.013,"LINESTRING (-99.5113661 27.5079421, -99.5113739 27.5088505)",,,,,
853255782,True,Victoria Street,tertiary,False,97.23,"LINESTRING (-99.5113661 27.5079421, -99.5103803 27.507932)",,,,,
853109083,True,Washington Street,tertiary,False,92.846,"LINESTRING (-99.5113739 27.5088505, -99.5123152 27.5088639)",,,,,
21333935,False,Farragut Street,residential,False,110.936,"LINESTRING (-99.5035122 27.5056145, -99.5046364 27.5056474)",,,,,
21333935,False,Farragut Street,residential,True,72.119,"LINESTRING (-99.5035122 27.5056145, -99.502781 27.5056208)",,,,,
118760369,True,Santa Ursula Avenue,trunk,False,76.892,"LINESTRING (-99.5035122 27.5056145, -99.5035087 27.504923)",,5,,,
853299588,True,Washington Street,tertiary,False,98.486,"LINESTRING (-99.5035921 27.5087749, -99.5045907 27.5087774)",,,,,
31846665,True,Santa Ursula Avenue,secondary,False,102.30799999999999,"LINESTRING (-99.5035921 27.5087749, -99.5035486 27.5080354, -99.5035013 27.5078608)",,3,,,
30639624,True,Lincoln Street,residential,False,95.624,"LINESTRING (-99.5094596 27.5043001, -99.5084902 27.5042851)",,,,,
510028396,True,Juarez Avenue,residential,False,76.102,"LINESTRING (-99.5094596 27.5043001, -99.5094462 27.5049844)",,,,,
853109049,False,Farragut Street,residential,False,98.663,"LINESTRING (-99.5094237 27.5056981, -99.510424 27.5057086)",,,,,
853109050,True,Juarez Avenue,residential,False,79.20400000000001,"LINESTRING (-99.5094237 27.5056981, -99.5094224 27.5057468, -99.5094138 27.5060681, -99.5094057 27.5063683, -99.5094046 27.5064102)",,,,,
853109051,False,Farragut Street,residential,True,92.38999999999999,"LINESTRING (-99.5094237 27.5056981, -99.5089677 27.5056932, -99.508487 27.5056881)",,,,,
32295144,False,Juarez Avenue,residential,False,102.228,"LINESTRING (-99.50941 27.5079219, -99.5093982 27.5088412)",,,,,
853109085,True,Victoria Street,tertiary,False,96.767,"LINESTRING (-99.50941 27.5079219, -99.5084289 27.5079118)",,,,,
32295144,False,Juarez Avenue,residential,True,102.228,"LINESTRING (-99.5093982 27.5088412, -99.50941 27.5079219)",,,,,
853109083,True,Washington Street,tertiary,False,96.178,"LINESTRING (-99.5093982 27.5088412, -99.5103734 27.508844)",,,,,
32029029,False,Santa Maria Avenue,primary,True,81.717,"LINESTRING (-99.5104987 27.5014377, -99.5104987 27.5015021, -99.5104978 27.5021726)",,,,,
32029032,False,Water Street,unclassified,False,186.79,"LINESTRING (-99.5104987 27.5014377, -99.510577 27.5014373, -99.5114478 27.5014322, -99.5123925 27.5014266)",,,,,
30639624,True,Lincoln Street,residential,False,96.018,"LINESTRING (-99.510433 27.5043151, -99.5094596 27.5043001)",,,,,
852721358,False,Santa Maria Avenue,primary,False,78.29,"LINESTRING (-99.510433 27.5043151, -99.5104451 27.5036111)",,2,,,
852721358,False,Santa Maria Avenue,primary,True,75.557,"LINESTRING (-99.510433 27.5043151, -99.5104312 27.5049946)",,2,,,
