osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge,access
16334940,Bank Street,residential,False,False,122.80699999999999,"LINESTRING (-82.5218407 37.4754651, -82.5217424 37.4754368, -82.5215751 37.4754895, -82.521024 37.4756758, -82.5208958 37.4757296, -82.520631 37.4759267)",,,,
16337483,,residential,False,False,82.03999999999999,"LINESTRING (-82.5218407 37.4754651, -82.521943 37.4755924, -82.522002 37.4756657, -82.5220646 37.4757436, -82.5221285 37.4758232, -82.5223407 37.4760871)",,,,
16340778,South Elm Street,residential,False,True,95.38,"LINESTRING (-82.520631 37.4759267, -82.5199091 37.4752883)",,,,
16334940,Bank Street,residential,False,False,117.273,"LINESTRING (-82.520631 37.4759267, -82.5204053 37.4760866, -82.5203269 37.4761352, -82.5201943 37.476216, -82.5200656 37.4762963, -82.5199917 37.4763451, -82.5196639 37.4765656, -82.5196107 37.4766019)",,,,
16334940,Bank Street,residential,False,True,122.80699999999999,"LINESTRING (-82.520631 37.4759267, -82.5208958 37.4757296, -82.521024 37.4756758, -82.5215751 37.4754895, -82.5217424 37.4754368, -82.5218407 37.4754651)",,,,
16340778,South Elm Street,residential,False,False,92.968,"LINESTRING (-82.520631 37.4759267, -82.5211371 37.4764115, -82.5213134 37.4765634)",,,,
1269059693,Bank Street,residential,False,False,87.386,"LINESTRING (-82.5193502 37.4768387, -82.5194439 37.4769075, -82.5195984 37.4770296, -82.5200567 37.4773893)",,,,
16339670,College Street,residential,False,False,29.238,"LINESTRING (-82.5200567 37.4773893, -82.5198605 37.477528, -82.5198093 37.4775642)",,,,
16339670,College Street,residential,False,True,144.05700000000002,"LINESTRING (-82.5200567 37.4773893, -82.5202594 37.4772496, -82.5205614 37.4770414, -82.5206651 37.47697, -82.5207313 37.4769335, -82.521075 37.4767236, -82.5210892 37.476714, -82.5213134 37.4765634)",,,,
1269059693,Bank Street,residential,False,True,87.38600000000001,"LINESTRING (-82.5200567 37.4773893, -82.5195984 37.4770296, -82.5194439 37.4769075, -82.5193502 37.4768387)",,,,
16339046,Kentucky Avenue,residential,False,True,73.428,"LINESTRING (-82.5209366 37.483727, -82.5211783 37.4834584, -82.5213206 37.483148)",,,,
16339556,North Auxier Avenue,residential,False,True,142.395,"LINESTRING (-82.5209366 37.483727, -82.5203789 37.4834094, -82.5196485 37.482956)",,,,
16337483,,residential,False,True,82.04,"LINESTRING (-82.5223407 37.4760871, -82.5221285 37.4758232, -82.5220646 37.4757436, -82.522002 37.4756657, -82.521943 37.4755924, -82.5218407 37.4754651)",,,,
16337560,Hibbard Street,residential,False,True,10.233,"LINESTRING (-82.5223407 37.4760871, -82.5223725 37.4761066, -82.5224343 37.4761414)",,,,
16339670,College Street,residential,False,False,106.368,"LINESTRING (-82.5223407 37.4760871, -82.522144 37.4761208, -82.5221168 37.4761267, -82.5217203 37.4763111, -82.5213134 37.4765634)",,,,
16337560,Hibbard Street,residential,False,False,154.003,"LINESTRING (-82.523686 37.4751763, -82.5231921 37.4755571, -82.5230363 37.4756772, -82.5224343 37.4761414)",,,,
1269017249,Julius Avenue,residential,False,False,14.886,"LINESTRING (-82.5224343 37.4761414, -82.5225473 37.4762408)",3,,,
16337560,Hibbard Street,residential,False,False,10.233,"LINESTRING (-82.5224343 37.4761414, -82.5223725 37.4761066, -82.5223407 37.4760871)",,,,
16337560,Hibbard Street,residential,False,True,154.003,"LINESTRING (-82.5224343 37.4761414, -82.5230363 37.4756772, -82.5231921 37.4755571, -82.523686 37.4751763)",,,,
16342820,North Bypass Road,primary,False,True,15.372,"LINESTRING (-82.5138755 37.4834402, -82.513751 37.4833435)",,KY 1460,,
16337598,North Elm Street,residential,False,False,14.643,"LINESTRING (-82.5217566 37.4770393, -82.52183 37.4771574)",,,,
16340778,South Elm Street,residential,False,True,65.807,"LINESTRING (-82.5217566 37.4770393, -82.521665 37.4769357, -82.5213134 37.4765634)",,,,
"[1269017250, 1269017253]",Hambley Boulevard,primary,False,False,112.929,"LINESTRING (-82.5217566 37.4770393, -82.5220912 37.476706, -82.5222232 37.4765745, -82.5225473 37.4762408)",3,,,
"[1269017250, 1268992918, 1269017254]",Hambley Boulevard,primary,False,True,236.389,"LINESTRING (-82.5217566 37.4770393, -82.5215373 37.4772398, -82.5210851 37.4776771, -82.5209377 37.4778218, -82.5209186 37.4778406, -82.5208264 37.4779312, -82.5205995 37.4781651, -82.5203785 37.4784152, -82.5201409 37.4787305)","['4', '3']",,,
16337598,North Elm Street,residential,False,True,14.643,"LINESTRING (-82.52183 37.4771574, -82.5217566 37.4770393)",,,,
16338622,South Hellier Street,residential,False,True,118.408,"LINESTRING (-82.52183 37.4771574, -82.522685 37.4763367)",,,,
"[16339046, 16337598]","['North Elm Street', 'Kentucky Avenue']",residential,False,False,203.64200000000002,"LINESTRING (-82.52183 37.4771574, -82.5219235 37.4772432, -82.5220397 37.4773498, -82.5221962 37.4774884, -82.5222656 37.4775791, -82.5223408 37.4777234, -82.5224049 37.4778608, -82.5224227 37.4779879, -82.522409 37.4781285, -82.5223313 37.4782319, -82.5220018 37.4784926, -82.5219776 37.4785213, -82.5219663 37.4785347, -82.5218451 37.4786784)",,,,
16337618,Cumberland Court,residential,False,False,36.568,"LINESTRING (-82.5198093 37.4775642, -82.5197515 37.4775225, -82.5195567 37.4773816, -82.519503 37.4773427)",,,,
"[1268968440, 1268968441, 16339670]",College Street,residential,False,False,80.182,"LINESTRING (-82.5198093 37.4775642, -82.5195357 37.4777858, -82.5193298 37.4779525, -82.5192898 37.4779848, -82.519277 37.4779952, -82.5191858 37.4780691, -82.5191733 37.4780792)",,,,
16339670,College Street,residential,False,True,29.238,"LINESTRING (-82.5198093 37.4775642, -82.5198605 37.477528, -82.5200567 37.4773893)",,,,
16337618,Cumberland Court,residential,False,True,36.568,"LINESTRING (-82.519503 37.4773427, -82.5195567 37.4773816, -82.5197515 37.4775225, -82.5198093 37.4775642)",,,,
16337621,Pike Street,residential,False,False,96.32000000000001,"LINESTRING (-82.5167876 37.4803354, -82.5171454 37.4805282, -82.517495 37.480732, -82.5176766 37.4808378)",,,,
16337621,Pike Street,residential,False,True,118.906,"LINESTRING (-82.5167876 37.4803354, -82.5164938 37.4801901, -82.5164502 37.4801685, -82.5164198 37.4801535, -82.5159422 37.479947, -82.5158938 37.4799261, -82.5157942 37.4798835, -82.5156164 37.4798074)",,,,
16339635,Main Street,tertiary,True,False,129.271,"LINESTRING (-82.5167876 37.4803354, -82.5165717 37.4806249, -82.5165468 37.4806583, -82.5164129 37.4808378, -82.5163267 37.480949, -82.5161873 37.4811289, -82.5160331 37.4813319)",,,,
16337621,Pike Street,residential,False,False,63.096000000000004,"LINESTRING (-82.5176766 37.4808378, -82.5178031 37.4809158, -82.5182412 37.481186)",,,,
16337621,Pike Street,residential,False,True,96.32,"LINESTRING (-82.5176766 37.4808378, -82.517495 37.480732, -82.5171454 37.4805282, -82.5167876 37.4803354)",,,,
16338895,2nd Street,tertiary,True,False,105.92999999999999,"LINESTRING (-82.5176766 37.4808378, -82.518069 37.4803308, -82.5181492 37.4802271, -82.5183112 37.4800292)",,,,
16337621,Pike Street,residential,False,False,56.78,"LINESTRING (-82.5182412 37.481186, -82.5185843 37.4812992, -82.5188357 37.4813814)",,,,
16337621,Pike Street,residential,False,True,63.096000000000004,"LINESTRING (-82.5182412 37.481186, -82.5178031 37.4809158, -82.5176766 37.4808378)",,,,
16338026,3rd Street,residential,False,False,121.804,"LINESTRING (-82.5182412 37.481186, -82.5186284 37.4814795, -82.5181517 37.4820331)",,,,
