osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge
11787712,Carol Jean Boulevard,residential,25 mph,False,False,56.042,"LINESTRING (-81.607293 41.414113, -81.607293 41.413609)",,
11812041,East 111th Street,residential,25 mph,False,True,86.621,"LINESTRING (-81.607293 41.414113, -81.607293 41.414892)",,
11799234,Brunswick Avenue,residential,25 mph,False,False,254.88100000000003,"LINESTRING (-81.607293 41.414113, -81.606804 41.414122, -81.606478 41.414151, -81.6061 41.414202, -81.605722 41.414282, -81.605379 41.414385, -81.604398 41.414746)",,
11799234,Brunswick Avenue,residential,25 mph,False,True,152.305,"LINESTRING (-81.607293 41.414113, -81.608539 41.414113, -81.608718 41.414205, -81.608856 41.414299, -81.608942 41.414415)",,
11787712,Carol Jean Boulevard,residential,25 mph,False,True,56.042,"LINESTRING (-81.607293 41.413609, -81.607293 41.414113)",,
11796986,East 105th Street,residential,25 mph,False,True,90.413,"LINESTRING (-81.611362 41.418496, -81.611379 41.419309)",,
11789402,Elmwood Avenue,residential,25 mph,False,False,343.877,"LINESTRING (-81.611362 41.418496, -81.607958 41.418522, -81.607682 41.418561, -81.607286 41.418703)",,
11796986,East 105th Street,residential,25 mph,False,False,77.392,"LINESTRING (-81.611362 41.418496, -81.611362 41.4179742, -81.611362 41.4178)",,
782329615,Turney Road,secondary,25 mph,False,False,71.276,"LINESTRING (-81.607286 41.418703, -81.606847 41.418153)",,
11789402,Elmwood Avenue,residential,25 mph,False,True,343.877,"LINESTRING (-81.607286 41.418703, -81.607682 41.418561, -81.607958 41.418522, -81.611362 41.418496)",,
782329615,Turney Road,secondary,25 mph,False,True,96.19,"LINESTRING (-81.607286 41.418703, -81.6074368 41.4189109, -81.6075079 41.4190089, -81.6076777 41.4192433, -81.607837 41.419463)",,
11792571,East 113th Street,residential,25 mph,False,True,103.3,"LINESTRING (-81.605499 41.418806, -81.605499 41.419735)",,
11789404,Elmwood Avenue,residential,25 mph,True,False,81.729,"LINESTRING (-81.605499 41.418806, -81.6052158 41.4188098, -81.604519 41.418819)",,
11799787,East 114th Street,residential,25 mph,False,True,212.165,"LINESTRING (-81.604519 41.418819, -81.604536 41.420727)",,
11796986,East 105th Street,residential,25 mph,False,True,83.062,"LINESTRING (-81.611362 41.417053, -81.611362 41.4172713, -81.611362 41.4175092, -81.611362 41.4177556, -81.611362 41.4178)",,
652500896,Granger Road,primary,,False,False,338.636,"LINESTRING (-81.611362 41.417053, -81.610939 41.417049, -81.610416 41.417049, -81.609581 41.417049, -81.607301 41.417049)",SR 17,
11812041,East 111th Street,residential,25 mph,False,False,122.876,"LINESTRING (-81.607301 41.417049, -81.607287 41.415944)",,
