osmid,oneway,name,highway,access,reversed,length,geometry,lanes,ref,maxspeed
14174632,False,,residential,,False,38.721,"LINESTRING (-95.8551021 40.674803, -95.8551079 40.6744548)",,,
14175600,False,2nd Corso,residential,,True,108.545,"LINESTRING (-95.8551021 40.674803, -95.8549107 40.6747729, -95.8538191 40.6747671)",,,
206925375,False,South 8th Street,residential,yes,False,97.55799999999999,"LINESTRING (-95.8551021 40.674803, -95.8550885 40.6752161, -95.8550738 40.6756801)",,,
206925375,False,South 8th Street,residential,yes,True,48.031,"LINESTRING (-95.8551021 40.674803, -95.854862 40.6745031, -95.8547892 40.6744437)",,,
14174632,False,,residential,,True,38.721,"LINESTRING (-95.8551079 40.6744548, -95.8551021 40.674803)",,,
487763527,False,3rd Corso,residential,yes,False,26.905,"LINESTRING (-95.8551079 40.6744548, -95.8547892 40.6744437)",,,
487763527,False,3rd Corso,residential,yes,True,70.24600000000001,"LINESTRING (-95.8551079 40.6744548, -95.8554749 40.674459, -95.8559408 40.6744568)",,,
487757129,False,Central Avenue,secondary,yes,False,108.561,"LINESTRING (-95.8550643 40.676609, -95.8563514 40.6766272)",,,
487757129,False,Central Avenue,secondary,yes,True,108.797,"LINESTRING (-95.8550643 40.676609, -95.8537744 40.6765908)",,,
14174999,False,North 8th Street,residential,yes,False,103.485,"LINESTRING (-95.8550643 40.676609, -95.8550531 40.6770679, -95.8550415 40.6775395)",,,
206925375,False,South 8th Street,residential,yes,True,103.292,"LINESTRING (-95.8550643 40.676609, -95.8550678 40.676147, -95.8550738 40.6756801)",,,
207121239,False,1st Avenue,tertiary,yes,False,108.559,"LINESTRING (-95.8550415 40.6775395, -95.8563286 40.6775577)",,,
207121239,False,1st Avenue,tertiary,yes,True,108.787,"LINESTRING (-95.8550415 40.6775395, -95.8537517 40.6775213)",,,
14174999,False,North 8th Street,residential,yes,False,102.984,"LINESTRING (-95.8550415 40.6775395, -95.8550304 40.6779928, -95.8550187 40.6784655)",,,
14174999,False,North 8th Street,residential,yes,True,103.485,"LINESTRING (-95.8550415 40.6775395, -95.8550531 40.6770679, -95.8550643 40.676609)",,,
14176956,False,2nd Avenue,residential,yes,False,108.557,"LINESTRING (-95.8550187 40.6784655, -95.8563058 40.6784837)",,,
14176956,False,2nd Avenue,residential,yes,True,108.777,"LINESTRING (-95.8550187 40.6784655, -95.853729 40.6784473)",,,
14174999,False,North 8th Street,residential,yes,False,103.26400000000001,"LINESTRING (-95.8550187 40.6784655, -95.8550096 40.6789425, -95.8549959 40.679394)",,,
14174999,False,North 8th Street,residential,yes,True,102.984,"LINESTRING (-95.8550187 40.6784655, -95.8550304 40.6779928, -95.8550415 40.6775395)",,,
14176228,False,3rd Avenue,residential,yes,False,108.556,"LINESTRING (-95.8549959 40.679394, -95.856283 40.6794121)",,,
14176228,False,3rd Avenue,residential,yes,True,108.775,"LINESTRING (-95.8549959 40.679394, -95.8537062 40.6793757)",,,
14174999,False,North 8th Street,residential,yes,False,103.596,"LINESTRING (-95.8549959 40.679394, -95.8549847 40.6798521, -95.8549731 40.6803255)",,,
14174999,False,North 8th Street,residential,yes,True,103.26400000000001,"LINESTRING (-95.8549959 40.679394, -95.8550096 40.6789425, -95.8550187 40.6784655)",,,
206925372,False,4th Avenue,residential,yes,True,108.546,"LINESTRING (-95.8549731 40.6803255, -95.8562601 40.6803437)",,,
207121291,False,4th Avenue,residential,yes,False,108.782,"LINESTRING (-95.8549731 40.6803255, -95.8536833 40.6803073)",,,
14174999,False,North 8th Street,residential,yes,True,103.596,"LINESTRING (-95.8549731 40.6803255, -95.8549847 40.6798521, -95.8549959 40.679394)",,,
14175035,False,South 12th Street,residential,yes,False,103.531,"LINESTRING (-95.8603149 40.6720419, -95.8602851 40.6729727)",,,
206925389,False,5th Corso,residential,yes,False,108.195,"LINESTRING (-95.8603149 40.6720419, -95.8615978 40.672039)",,,
14175035,False,South 12th Street,residential,yes,True,103.531,"LINESTRING (-95.8602851 40.6729727, -95.8603149 40.6720419)",,,
207121256,False,4th Corso,primary,yes,True,106.809,"LINESTRING (-95.8602851 40.6729727, -95.8615513 40.672993)",2,NE 2 Business,25 mph
206925371,False,South 12th Street,residential,yes,False,102.52799999999999,"LINESTRING (-95.8602851 40.6729727, -95.8602741 40.6734215, -95.8602625 40.6738946)",,,
207121256,False,4th Corso,primary,yes,False,106.405,"LINESTRING (-95.8602851 40.6729727, -95.8599675 40.6729684, -95.859167 40.6729576, -95.8590236 40.6729557)",2,NE 2 Business,25 mph
206925373,False,3rd Corso,residential,yes,False,106.8,"LINESTRING (-95.8602625 40.6738946, -95.8615287 40.6739113)",,,
206925371,False,South 12th Street,residential,yes,False,102.951,"LINESTRING (-95.8602625 40.6738946, -95.8602508 40.6743715, -95.8602398 40.6748203)",,,
206925371,False,South 12th Street,residential,yes,True,102.52799999999999,"LINESTRING (-95.8602625 40.6738946, -95.8602741 40.6734215, -95.8602851 40.6729727)",,,
206925373,False,3rd Corso,residential,yes,True,107.59299999999999,"LINESTRING (-95.8602625 40.6738946, -95.8596658 40.6738867, -95.8589869 40.6738778)",,,
206925376,False,2nd Corso,residential,yes,False,106.798,"LINESTRING (-95.8602398 40.6748203, -95.861506 40.674837)",,,
206925376,False,2nd Corso,residential,yes,True,107.962,"LINESTRING (-95.8602398 40.6748203, -95.8589598 40.6748034)",,,
206925371,False,South 12th Street,residential,yes,False,103.697,"LINESTRING (-95.8602398 40.6748203, -95.8602281 40.6752951, -95.8602169 40.6757527)",,,
206925371,False,South 12th Street,residential,yes,True,102.951,"LINESTRING (-95.8602398 40.6748203, -95.8602508 40.6743715, -95.8602625 40.6738946)",,,
487757130,False,1st Corso,tertiary,yes,False,106.799,"LINESTRING (-95.8602169 40.6757527, -95.8614831 40.6757706)",,,
206925371,False,South 12th Street,residential,yes,False,103.298,"LINESTRING (-95.8602169 40.6757527, -95.8602095 40.6762036, -95.860194 40.6766815)",,,
206925371,False,South 12th Street,residential,yes,True,103.697,"LINESTRING (-95.8602169 40.6757527, -95.8602281 40.6752951, -95.8602398 40.6748203)",,,
487757130,False,1st Corso,tertiary,yes,True,107.744,"LINESTRING (-95.8602169 40.6757527, -95.859548 40.6757433, -95.8589395 40.6757347)",,,
14176592,False,North 12th Street,residential,,False,103.485,"LINESTRING (-95.860194 40.6766815, -95.8601824 40.677154, -95.8601712 40.677612)",,,
206925371,False,South 12th Street,residential,yes,True,103.298,"LINESTRING (-95.860194 40.6766815, -95.8602095 40.6762036, -95.8602169 40.6757527)",,,
206925380,False,Central Avenue,secondary,yes,False,106.80600000000001,"LINESTRING (-95.860194 40.6766815, -95.861375 40.6766981, -95.8614603 40.6766993)",,,
206925380,False,Central Avenue,secondary,yes,True,107.73400000000001,"LINESTRING (-95.860194 40.6766815, -95.8595467 40.6766723, -95.8590769 40.6766657, -95.8589167 40.6766634)",,,
14175085,False,North 11th Street,primary,yes,False,102.985,"LINESTRING (-95.8588938 40.6775939, -95.8588822 40.678069, -95.8588711 40.6785199)",3,US 75 Business,30 mph
14175085,False,North 11th Street,primary,yes,True,103.48599999999999,"LINESTRING (-95.8588938 40.6775939, -95.8589052 40.6771321, -95.8589132 40.676808, -95.8589167 40.6766634)",3,US 75 Business,30 mph
"[954368026, 487757134]",False,1st Avenue,tertiary,yes,False,107.74,"LINESTRING (-95.8588938 40.6775939, -95.8590516 40.6775961, -95.8601712 40.677612)",,,
954368026,False,1st Avenue,tertiary,yes,True,107.74000000000001,"LINESTRING (-95.8588938 40.6775939, -95.8581802 40.6775838, -95.8580058 40.6775814, -95.8576164 40.6775759)",,,
206925379,False,2nd Avenue,tertiary,yes,False,107.731,"LINESTRING (-95.8588711 40.6785199, -95.8601484 40.6785379)",,,
14175085,False,North 11th Street,primary,yes,False,103.26299999999999,"LINESTRING (-95.8588711 40.6785199, -95.8588684 40.6786302, -95.8588501 40.6793745, -95.8588483 40.6794484)",3,US 75 Business,30 mph
14175085,False,North 11th Street,primary,yes,True,102.985,"LINESTRING (-95.8588711 40.6785199, -95.8588822 40.678069, -95.8588938 40.6775939)",3,US 75 Business,30 mph
14176956,False,2nd Avenue,residential,yes,True,107.74799999999999,"LINESTRING (-95.8588711 40.6785199, -95.8587767 40.6785186, -95.8583181 40.6785121, -95.8578701 40.6785058, -95.8576984 40.6785033, -95.8575936 40.6785018)",,,
206925374,False,3rd Avenue,residential,yes,False,107.729,"LINESTRING (-95.8588483 40.6794484, -95.8601256 40.6794664)",,,
14175085,False,North 11th Street,primary,yes,False,103.596,"LINESTRING (-95.8588483 40.6794484, -95.8588365 40.6799277, -95.8588254 40.6803799)",3,US 75 Business,30 mph
14175085,False,North 11th Street,primary,yes,True,103.26299999999999,"LINESTRING (-95.8588483 40.6794484, -95.8588501 40.6793745, -95.8588684 40.6786302, -95.8588711 40.6785199)",3,US 75 Business,30 mph
14176228,False,3rd Avenue,residential,yes,True,107.746,"LINESTRING (-95.8588483 40.6794484, -95.8587497 40.679447, -95.8576716 40.6794318, -95.8575708 40.6794303)",,,
206925372,False,4th Avenue,residential,yes,False,107.745,"LINESTRING (-95.8588254 40.6803799, -95.8575479 40.6803619)",,,
207121223,False,4th Avenue,residential,yes,True,107.732,"LINESTRING (-95.8588254 40.6803799, -95.8601026 40.6804034)",,,
14175085,False,North 11th Street,primary,yes,True,103.596,"LINESTRING (-95.8588254 40.6803799, -95.8588365 40.6799277, -95.8588483 40.6794484)",3,US 75 Business,30 mph
207121260,False,4th Avenue,residential,yes,False,108.13,"LINESTRING (-95.8639315 40.6804539, -95.8626494 40.680437)",,,
14177144,False,North 15th Street,residential,yes,True,103.805,"LINESTRING (-95.8639315 40.6804539, -95.863942 40.6799973, -95.8639529 40.6795205)",,,
207121223,False,4th Avenue,residential,yes,False,107.995,"LINESTRING (-95.8626494 40.680437, -95.8613689 40.6804201)",,,
207121260,False,4th Avenue,residential,yes,True,108.13,"LINESTRING (-95.8626494 40.680437, -95.8639315 40.6804539)",,,
207121288,False,North 14th Street,residential,yes,True,101.918,"LINESTRING (-95.8626494 40.680437, -95.8626789 40.6795207)",,,
14175438,False,North 13th Street,residential,yes,True,104.074,"LINESTRING (-95.8613689 40.6804201, -95.8613919 40.6794843)",,,
207121223,False,4th Avenue,residential,yes,False,106.798,"LINESTRING (-95.8613689 40.6804201, -95.8601026 40.6804034)",,,
207121223,False,4th Avenue,residential,yes,True,107.995,"LINESTRING (-95.8613689 40.6804201, -95.8626494 40.680437)",,,
207121223,False,4th Avenue,residential,yes,False,107.732,"LINESTRING (-95.8601026 40.6804034, -95.8588254 40.6803799)",,,
207121223,False,4th Avenue,residential,yes,True,106.798,"LINESTRING (-95.8601026 40.6804034, -95.8613689 40.6804201)",,,
14176592,False,North 12th Street,residential,,True,104.208,"LINESTRING (-95.8601026 40.6804034, -95.8601138 40.6799495, -95.8601256 40.6794664)",,,
206925372,False,4th Avenue,residential,yes,False,108.613,"LINESTRING (-95.8575479 40.6803619, -95.8562601 40.6803437)",,,
206925372,False,4th Avenue,residential,yes,True,107.745,"LINESTRING (-95.8575479 40.6803619, -95.8588254 40.6803799)",,,
487757133,False,North 10th Street,tertiary,yes,True,103.608,"LINESTRING (-95.8575479 40.6803619, -95.8575588 40.6799183, -95.8575708 40.6794303)",,,
206925372,False,4th Avenue,residential,yes,False,108.546,"LINESTRING (-95.8562601 40.6803437, -95.8549731 40.6803255)",,,
206925372,False,4th Avenue,residential,yes,True,108.613,"LINESTRING (-95.8562601 40.6803437, -95.8575479 40.6803619)",,,
14176428,False,North 9th Street,residential,yes,True,103.607,"LINESTRING (-95.8562601 40.6803437, -95.8562714 40.679885, -95.856283 40.6794121)",,,
207157602,False,5th Corso,residential,yes,False,100.284,"LINESTRING (-95.853575 40.672434, -95.854764 40.672446)",,,
207157599,False,South 7th Street,residential,yes,False,118.518,"LINESTRING (-95.853575 40.672434, -95.853565 40.672961, -95.8535674 40.6734998)",,,
559488803,False,4th Corso,primary,yes,True,23.853,"LINESTRING (-95.8535674 40.6734998, -95.8538502 40.6735033)",2,NE 2 Business,25 mph
207157599,False,South 7th Street,residential,yes,True,118.518,"LINESTRING (-95.8535674 40.6734998, -95.853565 40.672961, -95.853575 40.672434)",,,
559488803,False,4th Corso,primary,yes,False,23.853,"LINESTRING (-95.8538502 40.6735033, -95.8535674 40.6734998)",2,NE 2 Business,25 mph
559488803,False,4th Corso,primary,yes,True,77.001,"LINESTRING (-95.8538502 40.6735033, -95.8547632 40.6735101)",2,NE 2 Business,25 mph
14175247,False,South 7th Street,residential,yes,False,103.886,"LINESTRING (-95.8538502 40.6735033, -95.8538385 40.6739773, -95.8538272 40.6744374)",,,
14175247,False,South 7th Street,residential,yes,False,36.667,"LINESTRING (-95.8538272 40.6744374, -95.8538191 40.6747671)",,,
487763527,False,3rd Corso,residential,yes,True,81.132,"LINESTRING (-95.8538272 40.6744374, -95.8547892 40.6744437)",,,
14175247,False,South 7th Street,residential,yes,True,103.886,"LINESTRING (-95.8538272 40.6744374, -95.8538385 40.6739773, -95.8538502 40.6735033)",,,
14175247,False,South 7th Street,residential,yes,True,36.667,"LINESTRING (-95.8538191 40.6747671, -95.8538272 40.6744374)",,,
14175247,False,South 7th Street,residential,yes,False,99.536,"LINESTRING (-95.8538191 40.6747671, -95.8538086 40.6751982, -95.8537972 40.6756621)",,,
14175600,False,2nd Corso,residential,,False,108.545,"LINESTRING (-95.8538191 40.6747671, -95.8549107 40.6747729, -95.8551021 40.674803)",,,
487757130,False,1st Corso,tertiary,yes,False,107.676,"LINESTRING (-95.8537972 40.6756621, -95.8550738 40.6756801)",,,
14175247,False,South 7th Street,residential,yes,False,103.285,"LINESTRING (-95.8537972 40.6756621, -95.8537858 40.6761263, -95.8537744 40.6765908)",,,
14175247,False,South 7th Street,residential,yes,True,99.536,"LINESTRING (-95.8537972 40.6756621, -95.8538086 40.6751982, -95.8538191 40.6747671)",,,
14175438,False,North 13th Street,residential,yes,False,103.485,"LINESTRING (-95.8614603 40.6766993, -95.8614573 40.676821, -95.8614486 40.6771728, -95.8614374 40.6776298)",,,
206925380,False,Central Avenue,secondary,yes,False,107.49,"LINESTRING (-95.8614603 40.6766993, -95.8615802 40.676701, -95.8626639 40.6767163, -95.8627347 40.6767173)",,,
206925380,False,Central Avenue,secondary,yes,True,106.80600000000001,"LINESTRING (-95.8614603 40.6766993, -95.861375 40.6766981, -95.860194 40.6766815)",,,
206925383,False,South 13th Street,residential,yes,True,103.285,"LINESTRING (-95.8614603 40.6766993, -95.8614619 40.6766339, -95.861472 40.67622, -95.8614831 40.6757706)",,,
487757134,False,1st Avenue,tertiary,yes,False,107.623,"LINESTRING (-95.8614374 40.6776298, -95.8627134 40.6776479)",,,
487757134,False,1st Avenue,tertiary,yes,True,106.796,"LINESTRING (-95.8614374 40.6776298, -95.8601712 40.677612)",,,
14175438,False,North 13th Street,residential,yes,False,102.98400000000001,"LINESTRING (-95.8614374 40.6776298, -95.8614256 40.6781092, -95.8614147 40.6785558)",,,
14175438,False,North 13th Street,residential,yes,True,103.485,"LINESTRING (-95.8614374 40.6776298, -95.8614486 40.6771728, -95.8614573 40.676821, -95.8614603 40.6766993)",,,
206925379,False,2nd Avenue,tertiary,yes,False,107.748,"LINESTRING (-95.8614147 40.6785558, -95.8626922 40.6785739)",,,
206925379,False,2nd Avenue,tertiary,yes,True,106.803,"LINESTRING (-95.8614147 40.6785558, -95.8601484 40.6785379)",,,
14175438,False,North 13th Street,residential,yes,False,103.263,"LINESTRING (-95.8614147 40.6785558, -95.8614029 40.6790372, -95.8613919 40.6794843)",,,
14175438,False,North 13th Street,residential,yes,True,102.98400000000001,"LINESTRING (-95.8614147 40.6785558, -95.8614256 40.6781092, -95.8614374 40.6776298)",,,
14175438,False,North 13th Street,residential,yes,False,104.074,"LINESTRING (-95.8613919 40.6794843, -95.8613689 40.6804201)",,,
206925374,False,3rd Avenue,residential,yes,False,108.604,"LINESTRING (-95.8613919 40.6794843, -95.8626789 40.6795207)",,,
206925374,False,3rd Avenue,residential,yes,True,106.802,"LINESTRING (-95.8613919 40.6794843, -95.8601256 40.6794664)",,,
14175438,False,North 13th Street,residential,yes,True,103.263,"LINESTRING (-95.8613919 40.6794843, -95.8614029 40.6790372, -95.8614147 40.6785558)",,,
206925370,False,South 10th Street,residential,yes,False,103.429,"LINESTRING (-95.8576849 40.6747866, -95.857662 40.6757166)",,,
206925378,False,2nd Corso,residential,yes,False,107.532,"LINESTRING (-95.8576849 40.6747866, -95.8589598 40.6748034)",,,
206925370,False,South 10th Street,residential,yes,True,102.951,"LINESTRING (-95.8576849 40.6747866, -95.8576961 40.6743279, -95.8577076 40.6738609)",,,
206925376,False,2nd Corso,residential,yes,False,107.962,"LINESTRING (-95.8589598 40.6748034, -95.8602398 40.6748203)",,,
206925378,False,2nd Corso,residential,yes,True,107.532,"LINESTRING (-95.8589598 40.6748034, -95.8576849 40.6747866)",,,
"[206925387, 207156373]",False,South 11th Street,primary,yes,False,103.57,"LINESTRING (-95.8589598 40.6748034, -95.8589507 40.6752774, -95.8589395 40.6757347)","['3', '2']",US 75 Business,30 mph
206925387,False,South 11th Street,primary,yes,True,102.94800000000001,"LINESTRING (-95.8589598 40.6748034, -95.8589758 40.674353, -95.8589869 40.6738778)",2,US 75 Business,30 mph
206925376,False,2nd Corso,residential,yes,False,107.237,"LINESTRING (-95.861506 40.674837, -95.8627774 40.6748537)",,,
206925376,False,2nd Corso,residential,yes,True,106.798,"LINESTRING (-95.861506 40.674837, -95.8602398 40.6748203)",,,
206925383,False,South 13th Street,residential,yes,True,102.951,"LINESTRING (-95.861506 40.674837, -95.8615287 40.6739113)",,,
206925383,False,South 13th Street,residential,yes,False,103.82900000000001,"LINESTRING (-95.861506 40.674837, -95.861495 40.6752862, -95.8614831 40.6757706)",,,
206925376,False,2nd Corso,residential,yes,True,107.237,"LINESTRING (-95.8627774 40.6748537, -95.861506 40.674837)",,,
206925382,False,South 14th Street,residential,yes,False,103.97200000000001,"LINESTRING (-95.8627774 40.6748537, -95.8627669 40.675309, -95.862756 40.6757886)",,,
206925382,False,South 14th Street,residential,yes,True,102.949,"LINESTRING (-95.8627774 40.6748537, -95.8627881 40.6743859, -95.8627986 40.673928)",,,
206925388,False,15th Street,residential,yes,False,104.03899999999999,"LINESTRING (-95.8640595 40.6748712, -95.8640491 40.6753239, -95.864038 40.6758067)",,,
206925388,False,15th Street,residential,yes,True,205.68599999999998,"LINESTRING (-95.8640595 40.6748712, -95.8640703 40.6744, -95.8641018 40.6730217)",,,
207121278,False,5th Corso,residential,yes,False,83.078,"LINESTRING (-95.855964 40.672458, -95.856949 40.672468)",,,
207157602,False,5th Corso,residential,yes,True,101.212,"LINESTRING (-95.855964 40.672458, -95.854764 40.672446)",,,
487763523,False,South 9th Street,tertiary,yes,False,118.62899999999999,"LINESTRING (-95.855964 40.672458, -95.8559561 40.6729918, -95.8559502 40.6735248)",,,
559488803,False,4th Corso,primary,yes,False,100.118,"LINESTRING (-95.8559502 40.6735248, -95.8547632 40.6735101)",2,NE 2 Business,25 mph
559488803,False,4th Corso,primary,yes,True,41.851,"LINESTRING (-95.8559502 40.6735248, -95.8564464 40.6735299)",2,NE 2 Business,25 mph
206925377,False,South 9th Street,residential,yes,False,103.637,"LINESTRING (-95.8559502 40.6735248, -95.8559447 40.6740078, -95.8559408 40.6744568)",,,
487763523,False,South 9th Street,tertiary,yes,True,118.62899999999999,"LINESTRING (-95.8559502 40.6735248, -95.8559561 40.6729918, -95.855964 40.672458)",,,
"[14177114, 207157607]",True,"['3rd Corso', 'South 9 1/2 Street']",residential,yes,False,156.051,"LINESTRING (-95.8559408 40.6744568, -95.8569159 40.6744651, -95.8569753 40.6744565, -95.8570083 40.6744373, -95.8570181 40.6744091, -95.8570217 40.6743178, -95.8570386 40.6740155, -95.8570421 40.6738522)",,,
206925377,False,South 9th Street,residential,yes,True,103.637,"LINESTRING (-95.8559408 40.6744568, -95.8559447 40.6740078, -95.8559502 40.6735248)",,,
487763527,False,3rd Corso,residential,yes,False,70.24600000000001,"LINESTRING (-95.8559408 40.6744568, -95.8554749 40.674459, -95.8551079 40.6744548)",,,
487757130,False,1st Corso,tertiary,yes,True,109.684,"LINESTRING (-95.8563742 40.6756985, -95.8550738 40.6756801)",,,
206925369,False,South 9th Street,residential,yes,False,103.285,"LINESTRING (-95.8563742 40.6756985, -95.8563608 40.6761679, -95.8563514 40.6766272)",,,
487757130,False,1st Corso,tertiary,yes,False,108.62100000000001,"LINESTRING (-95.8563742 40.6756985, -95.8570421 40.6757079, -95.857662 40.6757166)",,,
487757129,False,Central Avenue,secondary,yes,True,108.561,"LINESTRING (-95.8563514 40.6766272, -95.8550643 40.676609)",,,
14176428,False,North 9th Street,residential,yes,False,103.485,"LINESTRING (-95.8563514 40.6766272, -95.8563398 40.6771002, -95.8563286 40.6775577)",,,
206925369,False,South 9th Street,residential,yes,True,103.285,"LINESTRING (-95.8563514 40.6766272, -95.8563608 40.6761679, -95.8563742 40.6756985)",,,
487757129,False,Central Avenue,secondary,yes,False,108.619,"LINESTRING (-95.8563514 40.6766272, -95.8569219 40.6766353, -95.8570375 40.6766369, -95.8576392 40.6766454)",,,
207157602,False,5th Corso,residential,yes,False,101.212,"LINESTRING (-95.854764 40.672446, -95.855964 40.672458)",,,
207157602,False,5th Corso,residential,yes,True,100.284,"LINESTRING (-95.854764 40.672446, -95.853575 40.672434)",,,
206973756,False,South 8th Street,residential,yes,False,118.33699999999999,"LINESTRING (-95.854764 40.672446, -95.8547747 40.6729828, -95.8547632 40.6735101)",,,
207121278,False,5th Corso,residential,yes,True,83.078,"LINESTRING (-95.856949 40.672468, -95.855964 40.672458)",,,
487763530,False,South 9 1/2 Street,residential,yes,False,49.483000000000004,"LINESTRING (-95.856949 40.672468, -95.8570026 40.6724975, -95.8570317 40.6725303, -95.8570506 40.6725816, -95.8570546 40.672637, -95.857053 40.6728835)",,,
206925389,False,5th Corso,residential,yes,False,106.294,"LINESTRING (-95.8615978 40.672039, -95.862858 40.672054)",,,
206925389,False,5th Corso,residential,yes,True,108.195,"LINESTRING (-95.8615978 40.672039, -95.8603149 40.6720419)",,,
206928988,False,South 13th Street,residential,yes,False,106.158,"LINESTRING (-95.8615978 40.672039, -95.8615805 40.6725216, -95.8615513 40.672993)",,,
206925389,False,5th Corso,residential,yes,False,106.994,"LINESTRING (-95.862858 40.672054, -95.864126 40.672085)",,,
206925389,False,5th Corso,residential,yes,True,106.294,"LINESTRING (-95.862858 40.672054, -95.8615978 40.672039)",,,
14176735,False,South 14th Street,residential,yes,False,106.054,"LINESTRING (-95.862858 40.672054, -95.862843 40.672529, -95.8628197 40.6730073)",,,
206925389,False,5th Corso,residential,yes,True,106.994,"LINESTRING (-95.864126 40.672085, -95.862858 40.672054)",,,
14175969,False,15th Street,residential,yes,False,104.17699999999999,"LINESTRING (-95.864126 40.672085, -95.864112 40.672544, -95.8641018 40.6730217)",,,
14177110,False,3rd Corso,residential,yes,False,56.133,"LINESTRING (-95.8570421 40.6738522, -95.8577076 40.6738609)",,,
207157607,True,South 9 1/2 Street,residential,yes,False,32.362,"LINESTRING (-95.8570421 40.6738522, -95.8570432 40.6736772, -95.857038 40.6736017, -95.8570337 40.6735614)",,,
207121283,False,4th Corso,primary,yes,False,108.138,"LINESTRING (-95.8641018 40.6730217, -95.8628197 40.6730073)",,NE 2 Business,25 mph
14175969,False,15th Street,residential,yes,True,104.17699999999999,"LINESTRING (-95.8641018 40.6730217, -95.864112 40.672544, -95.864126 40.672085)",,,
206925388,False,15th Street,residential,yes,False,205.68599999999998,"LINESTRING (-95.8641018 40.6730217, -95.8640703 40.6744, -95.8640595 40.6748712)",,,
487757130,False,1st Corso,tertiary,yes,True,108.132,"LINESTRING (-95.864038 40.6758067, -95.862756 40.6757886)",,,
206925388,False,15th Street,residential,yes,False,103.293,"LINESTRING (-95.864038 40.6758067, -95.8640277 40.6762591, -95.8640167 40.6767355)",,,
206925388,False,15th Street,residential,yes,True,104.03899999999999,"LINESTRING (-95.864038 40.6758067, -95.8640491 40.6753239, -95.8640595 40.6748712)",,,
14177144,False,North 15th Street,residential,yes,False,103.483,"LINESTRING (-95.8640167 40.6767355, -95.864006 40.6772032, -95.8639954 40.677666)",,,
206925380,False,Central Avenue,secondary,yes,True,108.131,"LINESTRING (-95.8640167 40.6767355, -95.8638251 40.6767329, -95.8636402 40.6767301, -95.8631024 40.6767225, -95.8629219 40.67672, -95.8628449 40.6767189, -95.8627347 40.6767173)",,,
206925388,False,15th Street,residential,yes,True,103.293,"LINESTRING (-95.8640167 40.6767355, -95.8640277 40.6762591, -95.864038 40.6758067)",,,
14176228,False,3rd Avenue,residential,yes,True,108.556,"LINESTRING (-95.856283 40.6794121, -95.8549959 40.679394)",,,
14176228,False,3rd Avenue,residential,yes,False,108.615,"LINESTRING (-95.856283 40.6794121, -95.8569639 40.6794218, -95.8575708 40.6794303)",,,
14176428,False,North 9th Street,residential,yes,False,103.607,"LINESTRING (-95.856283 40.6794121, -95.8562714 40.679885, -95.8562601 40.6803437)",,,
