osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,tunnel,maxspeed
23510666,,,Gateway Plaza,residential,False,False,19.941,"LINESTRING (-73.666668 41.000365, -73.66688 41.000446)",,,
23529985,2,,Pearl Street,tertiary,False,False,122.994,"LINESTRING (-73.666668 41.000365, -73.6671715 40.999637, -73.6673461 40.9993844)",,,
23529985,2,,Pearl Street,tertiary,False,True,148.98999999999998,"LINESTRING (-73.666668 41.000365, -73.666354 41.0008136, -73.6662292 41.0009918, -73.6659148 41.0014411, -73.6658422 41.0015511)",,,
23510666,,,Gateway Plaza,residential,False,True,19.941,"LINESTRING (-73.66688 41.000446, -73.666668 41.000365)",,,
229835708,,,Poningo Street,tertiary,False,False,83.805,"LINESTRING (-73.6655983 41.0051524, -73.6653374 41.0058799)",,,
229835708,,,Poningo Street,tertiary,False,True,84.747,"LINESTRING (-73.6655983 41.0051524, -73.6657585 41.0046992, -73.6658586 41.004416)",,,
"[23514560, 23525734]",,,"['Dock Street', 'Martin Place']",residential,False,"[False, True]",156.74800000000002,"LINESTRING (-73.660608 40.998291, -73.660997 40.997643, -73.6610128 40.9976099, -73.6610342 40.9975955, -73.6610879 40.9975917, -73.6611557 40.9976064, -73.661434 40.9976488, -73.6618527 40.9977545)",,,
229835708,,,Poningo Street,tertiary,False,True,83.805,"LINESTRING (-73.6653374 41.0058799, -73.6655983 41.0051524)",,,
"[23514560, 23525734]",,,"['Dock Street', 'Martin Place']",residential,False,"[False, True]",156.74800000000002,"LINESTRING (-73.6618527 40.9977545, -73.661434 40.9976488, -73.6611557 40.9976064, -73.6610879 40.9975917, -73.6610342 40.9975955, -73.6610128 40.9976099, -73.660997 40.997643, -73.660608 40.998291)",,,
229133446,,,Townsend Street,residential,True,False,216.24199999999996,"LINESTRING (-73.6618527 40.9977545, -73.661701 40.998038, -73.6614017 40.9985635, -73.6613667 40.99864, -73.6613694 40.9987028, -73.6614096 40.9987332, -73.6614956 40.99877, -73.6616646 40.9988307, -73.6617905 40.9988566, -73.6619112 40.9988769, -73.6620105 40.9989072, -73.6622116 40.9989619, -73.6623941 40.9990372, -73.662483 40.999067)",,,
23529985,2,,Pearl Street,tertiary,False,False,58.117,"LINESTRING (-73.6673461 40.9993844, -73.667652 40.9989155)",,,
882448360,,,William Street,residential,True,False,64.829,"LINESTRING (-73.6673461 40.9993844, -73.6667147 40.9990485)",,,
23529985,2,,Pearl Street,tertiary,False,True,122.994,"LINESTRING (-73.6673461 40.9993844, -73.6671715 40.999637, -73.666668 41.000365)",,,
23529985,2,,Pearl Street,tertiary,False,True,58.117,"LINESTRING (-73.667652 40.9989155, -73.6673461 40.9993844)",,,
23529985,2,,Pearl Street,tertiary,False,False,158.44799999999998,"LINESTRING (-73.667652 40.9989155, -73.6677089 40.9988328, -73.668306 40.9979653, -73.6684042 40.9977993, -73.6684576 40.9977091, -73.6684974 40.9976419)",,,
23529985,2,,Pearl Street,tertiary,False,True,158.448,"LINESTRING (-73.6684974 40.9976419, -73.6684576 40.9977091, -73.6684042 40.9977993, -73.668306 40.9979653, -73.6677089 40.9988328, -73.667652 40.9989155)",,,
229254725,,,New Broad Street,residential,False,True,230.32,"LINESTRING (-73.6684974 40.9976419, -73.668355 40.9976338, -73.6682588 40.9976221, -73.6681814 40.9976319, -73.6681058 40.9976536, -73.667986 40.9977013, -73.6678667 40.9977644, -73.6677559 40.9978359, -73.6676613 40.9979089, -73.6675866 40.9979843, -73.6675242 40.9980588, -73.666818 40.998917, -73.6667147 40.9990485)",,,
229258941,,,Irving Avenue,tertiary,False,False,80.432,"LINESTRING (-73.6704751 41.0051904, -73.6711876 41.0055841, -73.6712474 41.0056188)",,,
229258941,,,Irving Avenue,tertiary,False,True,108.71900000000001,"LINESTRING (-73.6704751 41.0051904, -73.669673 41.0047516, -73.6695112 41.0046532, -73.6694316 41.0046112)",,,
766868016,,,West William Street,tertiary,True,False,75.618,"LINESTRING (-73.6705155 41.0003076, -73.6696886 41.0000374)",,,
334807494,,,Washington Street,residential,True,False,352.786,"LINESTRING (-73.6705155 41.0003076, -73.6693638 41.0022361, -73.669288 41.002363, -73.6687941 41.0032021)",,,
229254725,,,New Broad Street,residential,False,False,230.32000000000005,"LINESTRING (-73.6667147 40.9990485, -73.666818 40.998917, -73.6675242 40.9980588, -73.6675866 40.9979843, -73.6676613 40.9979089, -73.6677559 40.9978359, -73.6678667 40.9977644, -73.667986 40.9977013, -73.6681058 40.9976536, -73.6681814 40.9976319, -73.6682588 40.9976221, -73.668355 40.9976338, -73.6684974 40.9976419)",,,
"[1213232587, 1213232588, 229254725]",,,New Broad Street,residential,False,True,254.08,"LINESTRING (-73.6667147 40.9990485, -73.6663038 40.9995377, -73.666069 40.9998282, -73.6658918 41.0000476, -73.6657836 41.0001982, -73.6655036 41.0005877, -73.6652131 41.0010305)",,,
229122331,,,King Street,tertiary,True,False,39.709,"LINESTRING (-73.6633299 41.0027567, -73.6633101 41.0028061, -73.6632836 41.0028447, -73.6632312 41.0028952, -73.6631379 41.002976, -73.6630897 41.0030591)",,,
"[229254721, 1091362499]",,,King Street,tertiary,False,False,103.87600000000002,"LINESTRING (-73.6633299 41.0027567, -73.6632414 41.0025068, -73.6631872 41.0022537, -73.6631852 41.0021604, -73.6631865 41.001883, -73.6631756 41.0018353)",,,
37740037,2,US 1,South Main Street,primary,False,False,76.25500000000001,"LINESTRING (-73.6663837 40.9976801, -73.6664896 40.9976543, -73.6665655 40.997635, -73.6666047 40.9976251, -73.6667226 40.9975903, -73.666914 40.997528, -73.667227 40.9974261)",,,
37740037,2,US 1,South Main Street,primary,False,True,88.518,"LINESTRING (-73.6663837 40.9976801, -73.6660582 40.9977378, -73.6659197 40.9977574, -73.6657625 40.9977771, -73.6656324 40.9977907, -73.665514 40.9978011, -73.6654683 40.997808, -73.6654271 40.9978218, -73.6653628 40.997855)",,,
229133439,2,US 1,North Main Street,primary,False,True,111.53200000000001,"LINESTRING (-73.6601652 41.0044331, -73.6602359 41.0043495, -73.6608181 41.0036642, -73.660878 41.0035866)",,,
229133447,,,Abendroth Avenue,tertiary,False,False,130.786,"LINESTRING (-73.660141 41.0032521, -73.660189 41.0031945, -73.6609273 41.0023328, -73.6609905 41.0022661)",,,
229120220,,,Highland Street,residential,True,False,72.88499999999999,"LINESTRING (-73.660878 41.0035866, -73.6608068 41.0035355, -73.6602579 41.0032722, -73.660141 41.0032521)",,,
229133439,2,US 1,North Main Street,primary,False,False,111.53200000000001,"LINESTRING (-73.660878 41.0035866, -73.6608181 41.0036642, -73.6602359 41.0043495, -73.6601652 41.0044331)",,,
229133439,2,US 1,North Main Street,primary,False,True,122.63499999999999,"LINESTRING (-73.660878 41.0035866, -73.6609282 41.0035216, -73.6612177 41.0031952, -73.6616189 41.0027189, -73.6616714 41.0026606)",,,
23530804,,,Willett Avenue,residential,False,True,59.829,"LINESTRING (-73.6609905 41.0022661, -73.6606503 41.002071, -73.6604228 41.0019406)",,,
229133447,,,Abendroth Avenue,tertiary,False,False,100.89699999999999,"LINESTRING (-73.6609905 41.0022661, -73.6610545 41.0021987, -73.6612385 41.0020166, -73.6613632 41.0018526, -73.6615762 41.001577, -73.6616298 41.0014996)",,,
229133447,,,Abendroth Avenue,tertiary,False,True,130.786,"LINESTRING (-73.6609905 41.0022661, -73.6609273 41.0023328, -73.660189 41.0031945, -73.660141 41.0032521)",,,
229133439,2,US 1,North Main Street,primary,False,True,17.419,"LINESTRING (-73.6616714 41.0026606, -73.661788 41.002531)",,,
229121536,,,Willett Avenue,residential,True,False,72.042,"LINESTRING (-73.6616714 41.0026606, -73.6615877 41.0026123, -73.6610559 41.0023071, -73.6609905 41.0022661)",,,
229133439,2,US 1,North Main Street,primary,False,False,122.635,"LINESTRING (-73.6616714 41.0026606, -73.6616189 41.0027189, -73.6612177 41.0031952, -73.6609282 41.0035216, -73.660878 41.0035866)",,,
229133439,2,US 1,North Main Street,primary,False,False,17.419,"LINESTRING (-73.661788 41.002531, -73.6616714 41.0026606)",,,
"[1091351288, 229122335]",,,Willett Avenue,tertiary,False,False,122.54199999999999,"LINESTRING (-73.661788 41.002531, -73.661877 41.0025841, -73.6624093 41.002905, -73.6624484 41.0029286, -73.6625637 41.0029978, -73.6627365 41.0030954, -73.6628023 41.0031334, -73.6629269 41.0032201)",,,
667551607,2,US 1,North Main Street,primary,False,True,107.928,"LINESTRING (-73.661788 41.002531, -73.6618645 41.0024461, -73.6620164 41.0022557, -73.6621228 41.0020935, -73.6623556 41.0018028, -73.6624507 41.0017004)",,,
229133447,,,Abendroth Avenue,tertiary,False,True,100.89699999999999,"LINESTRING (-73.6616298 41.0014996, -73.6615762 41.001577, -73.6613632 41.0018526, -73.6612385 41.0020166, -73.6610545 41.0021987, -73.6609905 41.0022661)",,,
229133451,2,,Abendroth Avenue,tertiary,False,False,195.49300000000002,"LINESTRING (-73.6616298 41.0014996, -73.6616751 41.0014329, -73.6620642 41.0010279, -73.6622414 41.000852, -73.6623104 41.0007836, -73.6624963 41.0005612, -73.6626421 41.0004092, -73.6626625 41.0003879, -73.662676 41.0003748, -73.6628097 41.000245, -73.6629407 41.0000506)",,,
656864085,,,Adee Street,tertiary,False,True,72.445,"LINESTRING (-73.6616298 41.0014996, -73.6617658 41.0015392, -73.6622471 41.0016563, -73.6624507 41.0017004)",,,
229122108,,,Adee Street,tertiary,False,False,63.623999999999995,"LINESTRING (-73.6631756 41.0018353, -73.6631118 41.001794, -73.6630103 41.0017846, -73.6626359 41.0017419, -73.6624507 41.0017004)",,,
"[229254721, 1091362499]",,,King Street,tertiary,False,True,103.876,"LINESTRING (-73.6631756 41.0018353, -73.6631865 41.001883, -73.6631852 41.0021604, -73.6631872 41.0022537, -73.6632414 41.0025068, -73.6633299 41.0027567)",,,
229122336,,,Broad Street,tertiary,True,False,22.541,"LINESTRING (-73.6630897 41.0030591, -73.6630676 41.0030835, -73.6629915 41.0031516, -73.6629269 41.0032201)",,,
229101208,2,NY 120A,King Street,secondary,False,True,32.852000000000004,"LINESTRING (-73.6637986 41.0038098, -73.663729 41.0036516, -73.6636626 41.003533)",,,
868723693,2,NY 120A,King Street,secondary,False,False,60.769999999999996,"LINESTRING (-73.6637986 41.0038098, -73.6638938 41.0040681, -73.6639904 41.0043368)",,,35 mph
23530802,,,Willett Avenue,tertiary,False,False,41.653000000000006,"LINESTRING (-73.6636626 41.003533, -73.6634857 41.0037102, -73.6634659 41.0038622)",,,
229101208,2,NY 120A,King Street,secondary,False,False,32.852000000000004,"LINESTRING (-73.6636626 41.003533, -73.663729 41.0036516, -73.6637986 41.0038098)",,,
229122114,,,King Street,tertiary,True,False,63.125,"LINESTRING (-73.6636626 41.003533, -73.6636439 41.0033547, -73.6635115 41.0030834, -73.6634638 41.0029904)",,,
229254726,,NY 120A,North Pearl Street,secondary,False,True,189.19400000000005,"LINESTRING (-73.6636626 41.003533, -73.663777 41.003425, -73.6641436 41.0033312, -73.6643194 41.003276, -73.6645018 41.003193, -73.6646339 41.0031191, -73.6647383 41.0030467, -73.6648437 41.0029573, -73.6649482 41.0028442, -73.6651962 41.0024937, -73.6652476 41.002423)",,,
"[1091351288, 229122335]",,,Willett Avenue,tertiary,False,True,122.542,"LINESTRING (-73.6629269 41.0032201, -73.6628023 41.0031334, -73.6627365 41.0030954, -73.6625637 41.0029978, -73.6624484 41.0029286, -73.6624093 41.002905, -73.661877 41.0025841, -73.661788 41.002531)",,,
"[229121538, 1105488515]","['3', '2']",,Willett Avenue,tertiary,True,False,73.71600000000001,"LINESTRING (-73.6629269 41.0032201, -73.6630367 41.0032873, -73.6631459 41.0033354, -73.6632695 41.0034202, -73.6634102 41.0035169, -73.6636626 41.003533)",,,
23503379,,,Broad Street,tertiary,False,True,134.37300000000002,"LINESTRING (-73.6634638 41.0029904, -73.6635563 41.0029578, -73.6637033 41.0029182, -73.6637684 41.0028972, -73.6638457 41.0028503, -73.6639126 41.0027844, -73.6639897 41.0026814, -73.6642003 41.0023834, -73.664371 41.0021419, -73.6644166 41.002078)",,,
229122336,,,Broad Street,tertiary,True,False,33.361,"LINESTRING (-73.6634638 41.0029904, -73.6633696 41.0029876, -73.6633036 41.0029861, -73.6632313 41.0029992, -73.6631482 41.0030401, -73.6630897 41.0030591)",,,
667061756,,,King Street,tertiary,True,False,28.374,"LINESTRING (-73.6634638 41.0029904, -73.6633689 41.0028069, -73.6633299 41.0027567)",,,
23530802,,,Willett Avenue,tertiary,False,False,6.785,"LINESTRING (-73.6634659 41.0038622, -73.6634576 41.0039229)",,,
23466738,,,,tertiary_link,True,False,34.769,"LINESTRING (-73.6634659 41.0038622, -73.6635206 41.0038039, -73.6635576 41.0037808, -73.6636008 41.0037604, -73.6636494 41.0037553, -73.6637003 41.0037594, -73.6637405 41.0037715, -73.6637986 41.0038098)",,,
23530802,,,Willett Avenue,tertiary,False,True,41.653000000000006,"LINESTRING (-73.6634659 41.0038622, -73.6634857 41.0037102, -73.6636626 41.003533)",,,
23534654,,,King Street,tertiary,True,False,136.33599999999998,"LINESTRING (-73.6637152 41.000697, -73.6635685 41.0009211, -73.6634264 41.00112, -73.663349 41.001241, -73.6633289 41.0012715, -73.6632631 41.0013715, -73.6632329 41.0014675, -73.6631896 41.0016274, -73.6631792 41.0017338, -73.6631756 41.0018353)",,,
"[229133441, 229133445, 229133452, 229133455, 23474042, 229133437, 229133438]",,,Don Bosco Place,tertiary,False,False,315.591,"LINESTRING (-73.6629407 41.0000506, -73.6629917 40.9999318, -73.6630681 40.999724, -73.6632497 40.9992093, -73.6632869 40.999104, -73.6634351 40.9986737, -73.6634704 40.9985761, -73.6635851 40.998256, -73.663774 40.9977588, -73.6638625 40.9975998, -73.6639926 40.997438, -73.6640664 40.9973553)",,yes,
"[229133443, 23474837]",,,"['Westchester Avenue', 'Traverse Avenue']","['tertiary', 'residential']",False,"[False, True]",179.379,"LINESTRING (-73.6629407 41.0000506, -73.662716 41.0000207, -73.662378 40.9999759, -73.6622143 40.9999542, -73.6621938 40.9999502, -73.6620354 40.9999195, -73.6620679 40.9998587, -73.6620902 40.9998171, -73.662463 40.999116, -73.662483 40.999067)",,,
229133450,1,,Westchester Avenue,tertiary,True,False,81.55199999999999,"LINESTRING (-73.6629407 41.0000506, -73.6631627 41.000141, -73.6634494 41.0002099, -73.6636435 41.0002575, -73.6638504 41.0003004)",,,
229133451,2,,Abendroth Avenue,tertiary,False,True,195.493,"LINESTRING (-73.6629407 41.0000506, -73.6628097 41.000245, -73.662676 41.0003748, -73.6626625 41.0003879, -73.6626421 41.0004092, -73.6624963 41.0005612, -73.6623104 41.0007836, -73.6622414 41.000852, -73.6620642 41.0010279, -73.6616751 41.0014329, -73.6616298 41.0014996)",,,
23515687,,,Purdy Avenue,tertiary,False,False,123.21199999999999,"LINESTRING (-73.6640664 40.9973553, -73.6642487 40.9974353, -73.6645816 40.9975783, -73.6647696 40.9976591, -73.6649806 40.9977526, -73.6652053 40.9978436, -73.6653628 40.997855)",,,
"[229133441, 229133445, 229133452, 229133455, 23474042, 229133437, 229133438]",,,Don Bosco Place,tertiary,False,True,315.591,"LINESTRING (-73.6640664 40.9973553, -73.6639926 40.997438, -73.6638625 40.9975998, -73.663774 40.9977588, -73.6635851 40.998256, -73.6634704 40.9985761, -73.6634351 40.9986737, -73.6632869 40.999104, -73.6632497 40.9992093, -73.6630681 40.999724, -73.6629917 40.9999318, -73.6629407 41.0000506)",,yes,
23477216,2,US 1,South Main Street,primary,False,False,261.32300000000004,"LINESTRING (-73.6638504 41.0003004, -73.6640049 41.0001964, -73.6641177 41.0000761, -73.6643046 40.9998254, -73.6644752 40.9995661, -73.6645337 40.9994795, -73.6646261 40.9992923, -73.664691 40.9991461, -73.6647147 40.9990775, -73.6647155 40.9990245, -73.664732 40.9989633, -73.6647893 40.998855, -73.6649644 40.9985485, -73.6649897 40.998502, -73.6651562 40.9981956)",,,
23534654,,,King Street,tertiary,True,False,47.95,"LINESTRING (-73.6638504 41.0003004, -73.6638898 41.0004363, -73.6637426 41.0006561, -73.6637152 41.000697)",,,
