osmid,highway,oneway,reversed,length,geometry,name,maxspeed
800180393,residential,False,False,84.33900000000001,"LINESTRING (-114.1415883 53.5221307, -114.1414793 53.5221075, -114.1413335 53.5220765, -114.1411766 53.522075, -114.141066 53.5221053, -114.1410268 53.5221571, -114.1410957 53.5222037, -114.1412159 53.5222111, -114.1413378 53.5221749, -114.1414604 53.5221329, -114.1415883 53.5221307)",,
800180393,residential,False,True,84.339,"LINESTRING (-114.1415883 53.5221307, -114.1414604 53.5221329, -114.1413378 53.5221749, -114.1412159 53.5222111, -114.1410957 53.5222037, -114.1410268 53.5221571, -114.141066 53.5221053, -114.1411766 53.522075, -114.1413335 53.5220765, -114.1414793 53.5221075, -114.1415883 53.5221307)",,
800180393,residential,False,True,53.223,"LINESTRING (-114.1415883 53.5221307, -114.141768 53.5221993, -114.1419021 53.522354, -114.142039 53.5225119)",,
800180391,residential,True,False,33.809000000000005,"LINESTRING (-114.142039 53.5225119, -114.1420425 53.5225755, -114.1421552 53.5227446, -114.1422295 53.522783)",,
800180393,residential,False,False,53.223000000000006,"LINESTRING (-114.142039 53.5225119, -114.1419021 53.522354, -114.141768 53.5221993, -114.1415883 53.5221307)",,
439857354,residential,False,False,7.532,"LINESTRING (-114.142275 53.5228451, -114.1422295 53.522783)",,
439857349,residential,False,False,236.975,"LINESTRING (-114.142275 53.5228451, -114.1425378 53.5228037, -114.1432228 53.5227364, -114.1433457 53.5227243, -114.1435865 53.5227006, -114.1436901 53.5226905, -114.1444529 53.5226155, -114.1445387 53.5226061, -114.1446406 53.522595, -114.1446653 53.5225923, -114.1447859 53.5225792, -114.1454808 53.5225034, -114.1458022 53.5224683)",Spring Lake Dr.,30
439857349,residential,False,True,98.401,"LINESTRING (-114.142275 53.5228451, -114.1420604 53.5229328, -114.141747 53.5230801, -114.1416635 53.5231194, -114.1411665 53.5234029, -114.1411424 53.5234166)",Spring Lake Dr.,30
439857349,residential,False,True,236.975,"LINESTRING (-114.1458022 53.5224683, -114.1454808 53.5225034, -114.1447859 53.5225792, -114.1446653 53.5225923, -114.1446406 53.522595, -114.1445387 53.5226061, -114.1444529 53.5226155, -114.1436901 53.5226905, -114.1435865 53.5227006, -114.1433457 53.5227243, -114.1432228 53.5227364, -114.1425378 53.5228037, -114.142275 53.5228451)",Spring Lake Dr.,30
798058225,residential,False,False,198.41400000000002,"LINESTRING (-114.1458022 53.5224683, -114.1459776 53.5231053, -114.1459811 53.5232261, -114.1459829 53.5232871, -114.1458327 53.5233891, -114.1455377 53.5234657, -114.1454882 53.5234772, -114.1449716 53.5235974, -114.1445866 53.5236869, -114.1445506 53.5236953)",,30
798058225,residential,False,False,72.416,"LINESTRING (-114.1445506 53.5236953, -114.1443039 53.5236825, -114.1442069 53.5237145, -114.144159 53.5237303, -114.1441673 53.5238016, -114.1441698 53.5238228, -114.1442621 53.5238516, -114.1442824 53.5238579, -114.1443704 53.5238327, -114.1444273 53.5238165, -114.1445506 53.5236953)",,30
798058225,residential,False,True,72.41600000000001,"LINESTRING (-114.1445506 53.5236953, -114.1444273 53.5238165, -114.1443704 53.5238327, -114.1442824 53.5238579, -114.1442621 53.5238516, -114.1441698 53.5238228, -114.1441673 53.5238016, -114.144159 53.5237303, -114.1442069 53.5237145, -114.1443039 53.5236825, -114.1445506 53.5236953)",,30
798058225,residential,False,True,198.41400000000002,"LINESTRING (-114.1445506 53.5236953, -114.1445866 53.5236869, -114.1449716 53.5235974, -114.1454882 53.5234772, -114.1455377 53.5234657, -114.1458327 53.5233891, -114.1459829 53.5232871, -114.1459811 53.5232261, -114.1459776 53.5231053, -114.1458022 53.5224683)",,30
439857349,residential,False,False,98.401,"LINESTRING (-114.1411424 53.5234166, -114.1411665 53.5234029, -114.1416635 53.5231194, -114.141747 53.5230801, -114.1420604 53.5229328, -114.142275 53.5228451)",Spring Lake Dr.,30
439857354,residential,False,True,7.532,"LINESTRING (-114.1422295 53.522783, -114.142275 53.5228451)",,
800180392,residential,True,False,33.453,"LINESTRING (-114.1422295 53.522783, -114.1422281 53.5227344, -114.1421148 53.5225633, -114.142039 53.5225119)",,
