osmid,name,highway,oneway,reversed,length,geometry,lanes,ref
17528675,North Julian Street,residential,False,True,124.41300000000001,"LINESTRING (-85.4418824 39.6093566, -85.4418697 39.6087873, -85.4418574 39.6082379)",,
17529177,East 3rd Street,tertiary,False,False,126.20400000000001,"LINESTRING (-85.4418824 39.6093566, -85.4426065 39.6093543, -85.4433556 39.609352)",,
267639939,West 1st Street,primary,False,False,137.827,"LINESTRING (-85.4526604 39.6071948, -85.4522526 39.6072363, -85.4516889 39.6072937, -85.4510654 39.6073571)",2,SR 44
"[17527810, 17526911]",Buena Vista Avenue,residential,False,False,142.18200000000002,"LINESTRING (-85.4510235 39.6105072, -85.451045 39.6104494, -85.4510674 39.6104174, -85.4511576 39.6103109, -85.4512726 39.6101988, -85.4514374 39.6099911, -85.4514984 39.6099066, -85.4515392 39.6098169, -85.4515713 39.6097181, -85.4515935 39.609591, -85.451596 39.6095205, -85.4515999 39.6094513, -85.4516246 39.6093982, -85.4516631 39.6093571)",,
17528345,North Sexton Street,residential,False,False,119.938,"LINESTRING (-85.4510235 39.6105072, -85.4510189 39.6110414, -85.4510141 39.6115858)",,
17529252,West 4th Street,residential,False,False,128.21800000000002,"LINESTRING (-85.4510235 39.6105072, -85.4502894 39.6105007, -85.4495268 39.6105031)",,
17527677,Cottage Avenue,residential,False,False,59.278,"LINESTRING (-85.4484808 39.6116189, -85.4484808 39.6110858)",,
17527799,West 5th Street,residential,False,True,61.485,"LINESTRING (-85.4484808 39.6116189, -85.4477635 39.6116385)",,
17527799,West 5th Street,residential,False,False,91.447,"LINESTRING (-85.4484808 39.6116189, -85.4490987 39.6116213, -85.4495483 39.6116231)",,
17527677,Cottage Avenue,residential,False,True,59.278,"LINESTRING (-85.4484808 39.6110858, -85.4484808 39.6116189)",,
17527714,South Perkins Street,residential,False,False,127.00800000000001,"LINESTRING (-85.4433382 39.6064422, -85.4433361 39.6070033, -85.4433342 39.6075844)",,
17527818,East Water Street,residential,False,False,120.987,"LINESTRING (-85.4433382 39.6064422, -85.4440363 39.6064371, -85.4447504 39.606432)",,
"[1093696080, 17527818]",East Water Street,residential,False,True,252.97,"LINESTRING (-85.4433382 39.6064422, -85.4426063 39.6064475, -85.4420854 39.6064512, -85.441852 39.6064529, -85.4418576 39.6070139, -85.4418633 39.6075828)",,
17529394,North Perkins Street,primary,False,False,69.03,"LINESTRING (-85.4433342 39.6075844, -85.4433342 39.6082052)",,SR 44 Truck
17527714,South Perkins Street,residential,False,True,127.00800000000001,"LINESTRING (-85.4433342 39.6075844, -85.4433361 39.6070033, -85.4433382 39.6064422)",,
17528191,East 1st Street,primary,False,True,122.462,"LINESTRING (-85.4433342 39.6075844, -85.444018 39.6075779, -85.4447636 39.6075712)",,SR 44 Truck
113156220,East 1st Street,residential,False,False,126.01,"LINESTRING (-85.4433342 39.6075844, -85.4425905 39.6075822, -85.4418633 39.6075828)",,
17527799,West 5th Street,residential,False,False,125.485,"LINESTRING (-85.4448295 39.6116832, -85.4455748 39.6116647, -85.4462936 39.6116468)",,
17528393,East 5th Street,residential,False,False,125.57300000000001,"LINESTRING (-85.4448295 39.6116832, -85.4441082 39.6116898, -85.4433637 39.6116966)",,
17528519,North Main Street,primary,False,False,124.59,"LINESTRING (-85.4448295 39.6116832, -85.4448116 39.6122235, -85.4448104 39.6122588, -85.4447937 39.612761, -85.4447923 39.6128033)",2,SR 3
17528519,North Main Street,primary,False,True,130.046,"LINESTRING (-85.4448295 39.6116832, -85.4448242 39.6110195, -85.4448202 39.6105137)",2,SR 3
17527799,West 5th Street,residential,False,False,125.92,"LINESTRING (-85.4462936 39.6116468, -85.4470287 39.6116402, -85.4477635 39.6116385)",,
17527799,West 5th Street,residential,False,True,125.485,"LINESTRING (-85.4462936 39.6116468, -85.4455748 39.6116647, -85.4448295 39.6116832)",,
17528381,North Morgan Street,residential,False,False,124.996,"LINESTRING (-85.4462936 39.6116468, -85.4462825 39.6122277, -85.4462722 39.6127708)",,
17528381,North Morgan Street,residential,False,True,124.30199999999999,"LINESTRING (-85.4462936 39.6116468, -85.4463064 39.6110836, -85.4463073 39.6110437, -85.446319 39.6105291)",,
17527799,West 5th Street,residential,False,False,61.485,"LINESTRING (-85.4477635 39.6116385, -85.4484808 39.6116189)",,
17527799,West 5th Street,residential,False,True,125.92,"LINESTRING (-85.4477635 39.6116385, -85.4470287 39.6116402, -85.4462936 39.6116468)",,
113156107,North Harrison Street,residential,False,False,124.55799999999999,"LINESTRING (-85.4477635 39.6116385, -85.4477471 39.6122084, -85.4477313 39.6127584)",,
113156107,North Harrison Street,residential,False,True,121.74799999999999,"LINESTRING (-85.4477635 39.6116385, -85.4477734 39.6110858, -85.4477832 39.6105437)",,
17527799,West 5th Street,residential,False,False,125.633,"LINESTRING (-85.4495483 39.6116231, -85.4502771 39.6116048, -85.4510141 39.6115858)",,
17527799,West 5th Street,residential,False,True,91.447,"LINESTRING (-85.4495483 39.6116231, -85.4490987 39.6116213, -85.4484808 39.6116189)",,
17528720,North Jackson Street,residential,False,True,124.55199999999999,"LINESTRING (-85.4495483 39.6116231, -85.4495376 39.6110675, -85.4495268 39.6105031)",,
17527799,West 5th Street,residential,False,False,125.826,"LINESTRING (-85.4510141 39.6115858, -85.4517518 39.6115736, -85.4524826 39.6115611)",,
17527799,West 5th Street,residential,False,True,125.633,"LINESTRING (-85.4510141 39.6115858, -85.4502771 39.6116048, -85.4495483 39.6116231)",,
