osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref
5674481,True,East 32nd Street,residential,False,207.225,"LINESTRING (-73.947656 40.650899, -73.9476482 40.6508223, -73.9476095 40.6504414, -73.947476 40.6491274, -73.9474672 40.6490409)",,,
604148118,False,Church Avenue,secondary,False,83.02299999999998,"LINESTRING (-73.947656 40.650899, -73.9475806 40.6509028, -73.9471921 40.6509222, -73.9467904 40.6509422, -73.946674 40.650948)",,,
604148118,False,Church Avenue,secondary,True,79.03099999999999,"LINESTRING (-73.947656 40.650899, -73.947743 40.6508949, -73.9485178 40.6508584, -73.948591 40.650855)",,,
275390415,False,Snyder Avenue,residential,False,79.052,"LINESTRING (-73.9474672 40.6490409, -73.9475498 40.6490358, -73.9483202 40.648988, -73.9484011 40.648983)",,,
275390415,False,Snyder Avenue,residential,True,83.631,"LINESTRING (-73.9474672 40.6490409, -73.9473897 40.6490457, -73.9465958 40.6490949, -73.9464792 40.6491021)",,,
221759320,True,Rogers Avenue,secondary,False,141.898,"LINESTRING (-73.952824 40.653978, -73.9528318 40.6540511, -73.9529521 40.6551851, -73.952959 40.65525)",2,25 mph,
273202152,False,Lenox Road,residential,False,244.882,"LINESTRING (-73.952824 40.653978, -73.9527223 40.6539841, -73.9500439 40.6541432, -73.94993 40.65415)",,,
273202152,False,Lenox Road,residential,False,245.373,"LINESTRING (-73.94993 40.65415, -73.949826 40.6541568, -73.9495972 40.6541717, -73.9477816 40.6542905, -73.9471499 40.6543313, -73.947032 40.654339)",,,
273202152,False,Lenox Road,residential,True,244.882,"LINESTRING (-73.94993 40.65415, -73.9500439 40.6541432, -73.9527223 40.6539841, -73.952824 40.653978)",,,
542169856,True,Nostrand Avenue,secondary,False,168.23299999999998,"LINESTRING (-73.94993 40.65415, -73.9499239 40.6540902, -73.9498455 40.6533233, -73.9498443 40.6533114, -73.9497813 40.6527515, -73.949769 40.652642)",,25 mph,
221698691,False,New York Avenue,residential,False,139.95999999999998,"LINESTRING (-73.947032 40.654339, -73.947041 40.6544277, -73.9471293 40.6553003, -73.9471511 40.6555158, -73.947159 40.655594)",,,
221698691,False,New York Avenue,residential,True,172.097,"LINESTRING (-73.947032 40.654339, -73.9470249 40.6542704, -73.9468843 40.6529055, -73.946873 40.652796)",,,
273202152,False,Lenox Road,residential,False,81.87200000000001,"LINESTRING (-73.947032 40.654339, -73.9469206 40.6543472, -73.9461562 40.6544034, -73.946066 40.65441)",,,
273202152,False,Lenox Road,residential,True,245.37300000000002,"LINESTRING (-73.947032 40.654339, -73.9471499 40.6543313, -73.9477816 40.6542905, -73.9495972 40.6541717, -73.949826 40.6541568, -73.94993 40.65415)",,,
5678579,True,East 34th Street,residential,False,173.441,"LINESTRING (-73.946066 40.65441, -73.9460581 40.6543337, -73.945916 40.6529617, -73.945905 40.652855)",,,
273202152,False,Lenox Road,residential,False,78.67099999999999,"LINESTRING (-73.946066 40.65441, -73.9460089 40.6544138, -73.9453223 40.6544596, -73.945137 40.654472)",,,
273202152,False,Lenox Road,residential,True,81.87200000000001,"LINESTRING (-73.946066 40.65441, -73.9461562 40.6544034, -73.9469206 40.6543472, -73.947032 40.654339)",,,
273202152,False,Lenox Road,residential,False,82.401,"LINESTRING (-73.945137 40.654472, -73.9442857 40.6545209, -73.944163 40.654528)",,,
273202152,False,Lenox Road,residential,True,78.67099999999999,"LINESTRING (-73.945137 40.654472, -73.9453223 40.6544596, -73.9460089 40.6544138, -73.946066 40.65441)",,,
273202152,False,Lenox Road,residential,True,82.401,"LINESTRING (-73.944163 40.654528, -73.9442857 40.6545209, -73.945137 40.654472)",,,
921144633,True,Brooklyn Avenue,residential,False,173.44199999999998,"LINESTRING (-73.944163 40.654528, -73.9441545 40.6544455, -73.9440127 40.6530763, -73.944002 40.652973)",,,
5676274,True,East 35th Street,residential,False,173.703,"LINESTRING (-73.94497 40.652915, -73.9449812 40.653019, -73.9450021 40.6532143, -73.9451227 40.6543385, -73.9451282 40.6543897, -73.945137 40.654472)",,,
420314197,False,Linden Boulevard,primary,True,81.91499999999999,"LINESTRING (-73.94497 40.652915, -73.9448948 40.6529195, -73.9441121 40.6529664, -73.944002 40.652973)",2,25 mph,NY 27
"[420314208, 420314201, 420314217]",False,Linden Boulevard,primary,False,79.158,"LINESTRING (-73.94497 40.652915, -73.9450594 40.6529093, -73.9452955 40.6528941, -73.9455839 40.6528756, -73.9458286 40.6528599, -73.945905 40.652855)","['3', '2']",25 mph,NY 27
5676274,True,East 35th Street,residential,False,205.42000000000002,"LINESTRING (-73.9447727 40.6510737, -73.9447815 40.6511561, -73.9449601 40.6528222, -73.94497 40.652915)",,,
604148118,False,Church Avenue,secondary,False,82.04499999999999,"LINESTRING (-73.9447727 40.6510737, -73.9446989 40.651078, -73.9442393 40.6511048, -73.9439176 40.6511235, -73.943803 40.651117)",,,
604148118,False,Church Avenue,secondary,True,79.09400000000001,"LINESTRING (-73.9447727 40.6510737, -73.9448623 40.6510672, -73.9456314 40.6510114, -73.945706 40.651006)",,,
5676274,True,East 35th Street,residential,False,206.797,"LINESTRING (-73.9445767 40.6492199, -73.944587 40.6493091, -73.9447639 40.6509899, -73.9447727 40.6510737)",,,
275390415,False,Snyder Avenue,residential,False,78.846,"LINESTRING (-73.9445767 40.6492199, -73.9446649 40.6492146, -73.9454282 40.6491673, -73.9455082 40.6491623)",,,
274880624,True,Albemarle Road,residential,False,82.192,"LINESTRING (-73.950258 40.648104, -73.9502115 40.6481058, -73.9494025 40.6481365, -73.949285 40.648141)",,,
273201616,True,Winthrop Street,residential,False,244.775,"LINESTRING (-73.950247 40.657095, -73.9503619 40.6570879, -73.9508085 40.6570601, -73.9512055 40.6570354, -73.9530339 40.6569215, -73.953139 40.656915)",,,
542169856,True,Nostrand Avenue,secondary,False,93.138,"LINESTRING (-73.950247 40.657095, -73.9502416 40.6570429, -73.9501674 40.6563314, -73.95016 40.65626)",,25 mph,
221570527,True,Parkside Avenue,residential,False,245.08600000000004,"LINESTRING (-73.95016 40.65626, -73.9500494 40.6562667, -73.9494112 40.6563057, -73.9489744 40.6563324, -73.9485611 40.6563577, -73.9480491 40.656389, -73.9473757 40.6564302, -73.947264 40.656437)",,,
542169856,True,Nostrand Avenue,secondary,False,93.408,"LINESTRING (-73.95016 40.65626, -73.950154 40.656207, -73.9500747 40.6555003, -73.950066 40.655423)",,25 mph,
"[733700954, 221570525]",False,Clarkson Avenue,residential,False,245.96500000000003,"LINESTRING (-73.950066 40.655423, -73.9499712 40.6554284, -73.9496562 40.6554464, -73.9479081 40.6555462, -73.947407 40.6555794, -73.9472911 40.6555862, -73.947159 40.655594)",,,
221570525,False,Clarkson Avenue,residential,True,244.802,"LINESTRING (-73.950066 40.655423, -73.9501735 40.6554166, -73.9504958 40.6553973, -73.9519678 40.6553093, -73.9522707 40.6552912, -73.9528532 40.6552563, -73.952959 40.65525)",,,
542169856,True,Nostrand Avenue,secondary,False,142.016,"LINESTRING (-73.950066 40.655423, -73.9500601 40.6553682, -73.9499382 40.6542272, -73.94993 40.65415)",,25 mph,
221698693,False,Linden Boulevard,primary,False,244.809,"LINESTRING (-73.949769 40.652642, -73.9498866 40.6526358, -73.9525585 40.6524955, -73.952664 40.65249)",2,,NY 27
221698695,True,Nostrand Avenue,secondary,False,105.402,"LINESTRING (-73.949769 40.652642, -73.9497595 40.6525531, -73.9496761 40.651773, -73.949668 40.6516972)",3,25 mph,
"[420314200, 420314188, 420314206]",False,Linden Boulevard,primary,True,244.90899999999996,"LINESTRING (-73.949769 40.652642, -73.9496617 40.6526477, -73.9492545 40.6526694, -73.9474299 40.6527664, -73.9474173 40.6527674, -73.9469859 40.6527901, -73.946873 40.652796)","['3', '2']",,NY 27
5677709,False,Martense Street,residential,False,83.958,"LINESTRING (-73.949668 40.6516972, -73.949563 40.6517025, -73.948675 40.6517475)",,,
5677709,False,Martense Street,residential,True,245.02500000000003,"LINESTRING (-73.949668 40.6516972, -73.94978 40.6516913, -73.9506265 40.6516464, -73.9516199 40.6515944, -73.9524684 40.6515499, -73.9525655 40.6515448)",,,
221698695,True,Nostrand Avenue,secondary,False,99.32399999999998,"LINESTRING (-73.949668 40.6516972, -73.9496616 40.6516382, -73.9495811 40.6508993, -73.949571 40.650807)",3,25 mph,
221698685,True,Nostrand Avenue,secondary,False,114.54700000000001,"LINESTRING (-73.949571 40.650807, -73.9495631 40.6507307, -73.949465 40.64978)",2,25 mph,
604148118,False,Church Avenue,secondary,False,82.847,"LINESTRING (-73.949571 40.650807, -73.9494638 40.6508122, -73.9490943 40.6508303, -73.9486768 40.6508508, -73.948591 40.650855)",,,
604148118,False,Church Avenue,secondary,True,152.779,"LINESTRING (-73.949571 40.650807, -73.9496865 40.6508012, -73.9500057 40.6507851, -73.951378 40.650716)",,,
221698685,True,Nostrand Avenue,secondary,False,95.636,"LINESTRING (-73.949465 40.64978, -73.9494586 40.649724, -73.9493769 40.6490039, -73.9493677 40.6489231)",2,25 mph,
221698685,True,Nostrand Avenue,secondary,False,87.245,"LINESTRING (-73.9493677 40.6489231, -73.9493607 40.6488568, -73.9492933 40.6482195, -73.949285 40.648141)",2,25 mph,
275390413,True,Snyder Avenue,residential,False,245.26800000000003,"LINESTRING (-73.9493677 40.6489231, -73.9494842 40.6489181, -73.9506918 40.6488658, -73.9508515 40.6488589, -73.9521599 40.6488, -73.95227 40.648795)",,,
275390415,False,Snyder Avenue,residential,True,81.82,"LINESTRING (-73.9493677 40.6489231, -73.9492674 40.6489293, -73.9484889 40.6489776, -73.9484011 40.648983)",,,
5682082,True,Fairview Place,residential,False,99.49499999999999,"LINESTRING (-73.948591 40.650855, -73.9485994 40.6509454, -73.9486646 40.6516474, -73.9486689 40.6516884, -73.948675 40.6517475)",,,
604148118,False,Church Avenue,secondary,False,79.03099999999999,"LINESTRING (-73.948591 40.650855, -73.9485178 40.6508584, -73.947743 40.6508949, -73.947656 40.650899)",,,
604148118,False,Church Avenue,secondary,True,82.847,"LINESTRING (-73.948591 40.650855, -73.9486768 40.6508508, -73.9490943 40.6508303, -73.9494638 40.6508122, -73.949571 40.650807)",,,
274894290,True,East 31st Street,residential,False,208.773,"LINESTRING (-73.9484011 40.648983, -73.94841 40.6490709, -73.9485776 40.6507224, -73.9485827 40.6507727, -73.948591 40.650855)",,,
275390415,False,Snyder Avenue,residential,False,81.82,"LINESTRING (-73.9484011 40.648983, -73.9484889 40.6489776, -73.9492674 40.6489293, -73.9493677 40.6489231)",,,
275390415,False,Snyder Avenue,residential,True,79.052,"LINESTRING (-73.9484011 40.648983, -73.9483202 40.648988, -73.9475498 40.6490358, -73.9474672 40.6490409)",,,
5677709,False,Martense Street,residential,False,245.02499999999998,"LINESTRING (-73.9525655 40.6515448, -73.9524684 40.6515499, -73.9516199 40.6515944, -73.9506265 40.6516464, -73.94978 40.6516913, -73.949668 40.6516972)",,,
"[955237078, 955237079]",True,Rogers Avenue,secondary,False,105.42999999999999,"LINESTRING (-73.9525655 40.6515448, -73.952572 40.6516075, -73.9526323 40.652194, -73.9526539 40.6523953, -73.952664 40.65249)","['3', '2']",25 mph,
5677709,False,Martense Street,residential,False,79.082,"LINESTRING (-73.948675 40.6517475, -73.9479418 40.6517869, -73.9477399 40.6517975)",,,
5677709,False,Martense Street,residential,True,83.958,"LINESTRING (-73.948675 40.6517475, -73.949563 40.6517025, -73.949668 40.6516972)",,,
