osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,bridge
22066930,Market Street,residential,False,False,107.16799999999999,"LINESTRING (-89.0903203 42.2703351, -89.0902404 42.2702959, -89.0899089 42.2701342, -89.0898377 42.2700984, -89.0893513 42.2698598, -89.0892323 42.2698054)",,,
22081571,North Water Street,unclassified,False,True,108.301,"LINESTRING (-89.0903203 42.2703351, -89.0909649 42.2696228, -89.09099 42.269595, -89.0910526 42.2695258)",,,
22066930,Market Street,residential,False,True,107.168,"LINESTRING (-89.0892323 42.2698054, -89.0893513 42.2698598, -89.0898377 42.2700984, -89.0899089 42.2701342, -89.0902404 42.2702959, -89.0903203 42.2703351)",,,
141243166,North Madison Street,tertiary,False,True,120.36800000000001,"LINESTRING (-89.0892323 42.2698054, -89.0896387 42.2693455, -89.0897217 42.2692516, -89.0899718 42.2689685, -89.0900329 42.2688994)",,,
141243172,Market Street,residential,False,False,120.53500000000001,"LINESTRING (-89.0892323 42.2698054, -89.0891246 42.2697474, -89.0886215 42.2695099, -89.0881015 42.2692719, -89.0880005 42.2692193)",,,
22067174,South 1st Street,residential,False,False,119.743,"LINESTRING (-89.0888085 42.2682863, -89.0888505 42.2682386, -89.0891096 42.2679439, -89.0891563 42.2678882, -89.0895856 42.2673759)",,,
22074729,North 1st Street,residential,False,False,123.22900000000001,"LINESTRING (-89.0888085 42.2682863, -89.0887465 42.2683573, -89.0885575 42.2685738, -89.0884603 42.2686851, -89.0884061 42.2687481, -89.0882634 42.2689062, -89.0881384 42.2690551, -89.0880005 42.2692193)",,,
70384693,East State Street,secondary,False,True,121.661,"LINESTRING (-89.0888085 42.2682863, -89.0892515 42.2685009, -89.0894258 42.2685853, -89.0900329 42.2688994)",,,
22067174,South 1st Street,residential,False,True,119.74300000000001,"LINESTRING (-89.0895856 42.2673759, -89.0891563 42.2678882, -89.0891096 42.2679439, -89.0888505 42.2682386, -89.0888085 42.2682863)",,,
22067198,North Wyman Street,primary,False,False,37.446,"LINESTRING (-89.0937998 42.2709688, -89.0935798 42.2712636)",,,
70400609,West State Street,secondary,False,True,28.132,"LINESTRING (-89.0937998 42.2709688, -89.0934991 42.2708484)",,,
22079310,South Wyman Street,primary,False,True,100.544,"LINESTRING (-89.0937998 42.2709688, -89.0941394 42.2705022, -89.0943792 42.2701727)",,,
141243217,West State Street,secondary,False,False,67.943,"LINESTRING (-89.0937998 42.2709688, -89.0944284 42.2712167, -89.0945285 42.2712562)",,,
22067198,North Wyman Street,primary,False,True,84.809,"LINESTRING (-89.0930814 42.2719312, -89.0933331 42.2715941, -89.0934364 42.2714557, -89.0935798 42.2712636)",,,
70440714,Mulberry Street,residential,False,False,68.598,"LINESTRING (-89.0930814 42.2719312, -89.0935519 42.2721252, -89.0935743 42.2721345, -89.093695 42.2721843, -89.0937109 42.2721899, -89.0938135 42.272226)",,,
863829561,North Wyman Street,primary,False,False,119.389,"LINESTRING (-89.0930814 42.2719312, -89.0929642 42.2720907, -89.0928573 42.2722403, -89.0923884 42.2728745)",,,
22075930,West Jefferson Street,primary,True,False,67.038,"LINESTRING (-89.0923884 42.2728745, -89.0930956 42.2731739)",US 20 Business,,
863829561,North Wyman Street,primary,False,False,121.333,"LINESTRING (-89.0923884 42.2728745, -89.0916765 42.2738301)",,,
863829561,North Wyman Street,primary,False,True,119.389,"LINESTRING (-89.0923884 42.2728745, -89.0928573 42.2722403, -89.0929642 42.2720907, -89.0930814 42.2719312)",,,
70429472,Park Avenue,primary,True,False,68.164,"LINESTRING (-89.0916765 42.2738301, -89.0924028 42.274125)",IL 2,,
863829561,North Wyman Street,primary,False,True,121.333,"LINESTRING (-89.0916765 42.2738301, -89.0923884 42.2728745)",,,
