osmid,highway,oneway,reversed,length,geometry,ref,name,lanes
52557869,primary_link,False,False,31.755,"LINESTRING (-74.0042614 40.8903507, -74.004358 40.8901804, -74.0043901 40.8900831)",,,
1069694997,primary,False,True,76.144,"LINESTRING (-74.0043901 40.8894423, -74.0039877 40.8900558)",CR 39,Teaneck Road,
52557872,primary_link,True,False,98.91,"LINESTRING (-74.0043901 40.8894423, -74.0041327 40.8895802, -74.003843 40.8896937, -74.0038094 40.8897146, -74.0036526 40.8898124, -74.0035273 40.8900085)",,,
1014321550,primary,False,True,75.975,"LINESTRING (-74.0043901 40.8894423, -74.0046576 40.888959, -74.004739 40.888812)",CR 39,Teaneck Road,2
405507003,trunk_link,False,False,34.53,"LINESTRING (-74.0035273 40.8900085, -74.0033648 40.8902937)",,,
11577493,residential,False,False,195.435,"LINESTRING (-74.0035273 40.8900085, -74.002097 40.88949, -74.00202 40.889473, -74.001932 40.889467, -74.001838 40.889476, -74.0013902 40.8895966)",,West Lawn Drive,2
52557873,primary_link,True,False,68.094,"LINESTRING (-74.0035273 40.8900085, -74.0036993 40.8898454, -74.0037899 40.8898154, -74.003869 40.8898237, -74.0039386 40.8898548, -74.0039714 40.8899027, -74.0039877 40.8900558)",,,
998389799,residential,True,False,36.726,"LINESTRING (-74.0046584 40.8904886, -74.0042614 40.8903507)",,Elizabeth Avenue,1
52557870,primary_link,True,False,53.04900000000001,"LINESTRING (-74.0046584 40.8904886, -74.0044867 40.890375, -74.0044116 40.8902453, -74.0043901 40.8900831)",,,
1069694997,primary,False,False,76.144,"LINESTRING (-74.0039877 40.8900558, -74.0043901 40.8894423)",CR 39,Teaneck Road,
52557871,primary_link,True,False,43.303,"LINESTRING (-74.0039877 40.8900558, -74.0040649 40.8900036, -74.0041059 40.889982, -74.0041649 40.8899727, -74.0042125 40.8899727, -74.0042811 40.8899812, -74.0043356 40.8900021, -74.0043652 40.890026, -74.0043767 40.8900449, -74.0043901 40.8900831)",,,1
"[697862869, 11572406]",residential,False,False,195.72700000000003,"LINESTRING (-74.00825 40.885527, -74.00724 40.886905, -74.007212 40.886948, -74.007198 40.887003, -74.007205 40.8870644, -74.007209 40.8870834)",,"['Merrison Street', 'Broad Street']",
11572406,residential,False,True,95.02199999999999,"LINESTRING (-74.00825 40.885527, -74.0084264 40.885286, -74.0088004 40.8847806)",,Broad Street,
11588318,residential,False,False,158.031,"LINESTRING (-74.0094287 40.8859141, -74.008462 40.887133)",,Prince Street,
