osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,lanes
11720475,Keyes Street,residential,False,False,253.861,"LINESTRING (-74.393984 40.785361, -74.393457 40.784841, -74.393331 40.784742, -74.393225 40.784674, -74.393092 40.784598, -74.392984 40.784546, -74.391631 40.783998)",,,,
1052584446,Ridgedale Avenue,secondary,False,False,205.412,"LINESTRING (-74.393984 40.785361, -74.393808 40.785432, -74.393547 40.785554, -74.3933494 40.7856633, -74.393218 40.785736, -74.3929021 40.7859399, -74.392744 40.786042, -74.3927142 40.7860611, -74.3925977 40.7861357, -74.392174 40.786407, -74.392057 40.786486)",CR 608,35 mph,,
1052584446,Ridgedale Avenue,secondary,False,False,18.909,"LINESTRING (-74.392057 40.786486, -74.391888 40.786598)",CR 608,35 mph,,
96537285,Brooklake Road,tertiary,False,True,90.77000000000001,"LINESTRING (-74.392057 40.786486, -74.3920019 40.7864347, -74.391827 40.786272, -74.3917569 40.7862173, -74.391736 40.786201, -74.3915598 40.7860841, -74.391528 40.786063, -74.391293 40.785914)",,,,
1052584446,Ridgedale Avenue,secondary,False,True,205.412,"LINESTRING (-74.392057 40.786486, -74.392174 40.786407, -74.3925977 40.7861357, -74.3927142 40.7860611, -74.392744 40.786042, -74.3929021 40.7859399, -74.393218 40.785736, -74.3933494 40.7856633, -74.393547 40.785554, -74.393808 40.785432, -74.393984 40.785361)",CR 608,35 mph,,
1052584446,Ridgedale Avenue,secondary,False,True,18.909,"LINESTRING (-74.391888 40.786598, -74.392057 40.786486)",CR 608,35 mph,,
11704417,Park Street,secondary,False,False,192.541,"LINESTRING (-74.391888 40.786598, -74.3919828 40.7866817, -74.392024 40.786718, -74.392103 40.786771, -74.392247 40.786854, -74.3927378 40.7870774, -74.392939 40.787169, -74.393257 40.787327, -74.39343 40.787418, -74.393738 40.787603)",,,jughandle,
"[658394711, 659876020, 658394710, 736264247, 736264248, 1052584446]",Ridgedale Avenue,secondary,False,False,192.75300000000001,"LINESTRING (-74.391888 40.786598, -74.3918041 40.7866546, -74.391762 40.786683, -74.391554 40.786813, -74.3914022 40.7869035, -74.391366 40.786925, -74.3911779 40.7870269, -74.3910591 40.7870912, -74.3909992 40.7871237, -74.390969 40.78714, -74.3907864 40.7872346, -74.3907208 40.7872686, -74.3906409 40.78731, -74.3905652 40.7873492, -74.3904342 40.7874171, -74.3904018 40.7874339, -74.3902039 40.7875365, -74.3900486 40.7876277)",CR 608,35 mph,,
554224119,Ridgedale Avenue,secondary,True,False,71.667,"LINESTRING (-74.3900486 40.7876277, -74.3899264 40.7876125, -74.3897635 40.7876994, -74.3895596 40.7878486, -74.3894095 40.7879948)",CR 608,35 mph,,
"[659876020, 736264247, 658394710, 658394711, 736264248, 1052584446]",Ridgedale Avenue,secondary,False,True,192.753,"LINESTRING (-74.3900486 40.7876277, -74.3902039 40.7875365, -74.3904018 40.7874339, -74.3904342 40.7874171, -74.3905652 40.7873492, -74.3906409 40.78731, -74.3907208 40.7872686, -74.3907864 40.7872346, -74.390969 40.78714, -74.3909992 40.7871237, -74.3910591 40.7870912, -74.3911779 40.7870269, -74.391366 40.786925, -74.3914022 40.7869035, -74.391554 40.786813, -74.391762 40.786683, -74.3918041 40.7866546, -74.391888 40.786598)",CR 608,35 mph,,
713320282,Columbia Turnpike,primary,True,False,13.076,"LINESTRING (-74.3895531 40.7880396, -74.3894095 40.7879948)",CR 510,35 mph,,
554224117,Ridgedale Avenue,secondary,True,False,38.161,"LINESTRING (-74.3895531 40.7880396, -74.3896069 40.7879803, -74.3897513 40.7878666, -74.3898623 40.7877903)",CR 608,35 mph,,2
"[840513341, 840513340, 62210557]",James Street,tertiary,False,False,438.5009999999999,"LINESTRING (-74.388682 40.789801, -74.389529 40.790138, -74.3895899 40.7901617, -74.3897469 40.7902228, -74.389984 40.790315, -74.3900393 40.7903302, -74.390137 40.790357, -74.390209 40.790369, -74.390357 40.79038, -74.39049 40.790376, -74.390576 40.790363, -74.390852 40.790294, -74.3910094 40.7902493, -74.391489 40.790113, -74.39169 40.790041, -74.391815 40.789988, -74.391956 40.789915, -74.391973 40.7899039, -74.392106 40.789817, -74.39227 40.789689, -74.3923467 40.7896183, -74.392385 40.789583, -74.392475 40.789481, -74.392559 40.789359, -74.392651 40.789195, -74.3926659 40.7891604, -74.3927852 40.7888834)",,,,
"[660428827, 11712939]",James Street,tertiary,False,True,252.997,"LINESTRING (-74.388682 40.789801, -74.3881881 40.7896019, -74.388109 40.78957, -74.3879997 40.7895219, -74.3879463 40.7894958, -74.387894 40.789472, -74.3876464 40.7893414, -74.387566 40.789299, -74.387531 40.7892789, -74.3872467 40.7891162, -74.3871106 40.7890383, -74.38685 40.788875, -74.3862199 40.7885067)",,,jughandle,
"[1062939352, 32539097, 736506381, 736506382]",Ridgedale Avenue,secondary,False,True,126.571,"LINESTRING (-74.388682 40.789801, -74.38876 40.789562, -74.3887858 40.7894988, -74.3888516 40.7893375, -74.3889126 40.7891879, -74.3889494 40.7890978, -74.388964 40.789062, -74.3889796 40.789029, -74.3891278 40.7887147)",CR 632,35 mph,,
579954395,Hanover Road,tertiary,False,False,36.723,"LINESTRING (-74.3858386 40.7886671, -74.3862199 40.7885067)",CR 609,,,
