osmid,name,highway,oneway,reversed,length,geometry,junction,lanes
21358683,Lower Chelsea Road,residential,False,False,29.308,"LINESTRING (-83.0623289 39.9914193, -83.0624581 39.9913731, -83.062627 39.991289)",,
21378743,Upper Chelsea Road,residential,False,False,28.866,"LINESTRING (-83.0623289 39.9914193, -83.0624993 39.9914531, -83.0626498 39.9915007)",,
21407877,Chelsea Road,residential,False,True,30.147,"LINESTRING (-83.0623289 39.9914193, -83.062187 39.991408, -83.06211 39.991404, -83.061976 39.991402)",,
21358683,Lower Chelsea Road,residential,False,True,29.308,"LINESTRING (-83.062627 39.991289, -83.0624581 39.9913731, -83.0623289 39.9914193)",,
971811304,Lower Chelsea Road,residential,False,True,24.289,"LINESTRING (-83.062627 39.991289, -83.0626108 39.9913326, -83.0626055 39.9913684, -83.0626199 39.9914347, -83.0626498 39.9915007)",,
971811306,Lower Chelsea Road,residential,False,False,209.362,"LINESTRING (-83.062627 39.991289, -83.062949 39.990979, -83.063097 39.990848, -83.0632517 39.9907397, -83.0634155 39.9906568, -83.0636 39.990579, -83.063955 39.9904745, -83.0642305 39.9903422, -83.0644399 39.9902239, -83.064538 39.990156)",,
21387050,Riverside Drive,residential,False,False,170.97199999999998,"LINESTRING (-83.064538 39.990156, -83.0648065 39.9903605, -83.0648812 39.990465, -83.0648979 39.9904951, -83.0649221 39.9905386, -83.0649671 39.990581, -83.06499 39.990594, -83.0653169 39.99078, -83.0654252 39.9908369, -83.065616 39.9909388, -83.0657958 39.9910326, -83.0659817 39.9911295, -83.0660349 39.9911405)",,
971811306,Lower Chelsea Road,residential,False,True,209.36200000000002,"LINESTRING (-83.064538 39.990156, -83.0644399 39.9902239, -83.0642305 39.9903422, -83.063955 39.9904745, -83.0636 39.990579, -83.0634155 39.9906568, -83.0632517 39.9907397, -83.063097 39.990848, -83.062949 39.990979, -83.062627 39.991289)",,
21361197,West Devon Road,residential,False,False,62.45700000000001,"LINESTRING (-83.060355 39.992557, -83.060237 39.992571, -83.0602258 39.9925745, -83.059925 39.992668, -83.0598217 39.9927222, -83.0597948 39.9927413, -83.05971 39.992801)",,
21361197,West Devon Road,residential,False,True,137.394,"LINESTRING (-83.060355 39.992557, -83.0604833 39.9925445, -83.061548 39.992441, -83.0618618 39.9924062, -83.061954 39.992396)",,
374626592,Arlington Avenue,residential,False,False,79.966,"LINESTRING (-83.060355 39.992557, -83.0603603 39.9926295, -83.0603988 39.9931508, -83.060408 39.993275)",,
374626592,Arlington Avenue,residential,False,True,136.51799999999997,"LINESTRING (-83.060355 39.992557, -83.0603493 39.9924794, -83.0603056 39.9918817, -83.060301 39.991819, -83.0602745 39.9914015, -83.06027 39.991331)",,
21361040,North Devon Road,residential,False,False,198.10400000000004,"LINESTRING (-83.05971 39.992801, -83.0596321 39.9928903, -83.0596108 39.9929147, -83.059567 39.992965, -83.0594537 39.9931267, -83.05941 39.993189, -83.0592994 39.9933776, -83.0591513 39.9937422, -83.059071 39.993983, -83.0589924 39.9943429, -83.058985 39.9943741, -83.0589597 39.9944685)",,
21361197,West Devon Road,residential,False,True,62.456999999999994,"LINESTRING (-83.05971 39.992801, -83.0597948 39.9927413, -83.0598217 39.9927222, -83.059925 39.992668, -83.0602258 39.9925745, -83.060237 39.992571, -83.060355 39.992557)",,
474722237,Cambridge Boulevard,tertiary,False,False,79.47800000000001,"LINESTRING (-83.05971 39.992801, -83.0597728 39.992847, -83.059845 39.9929, -83.060244 39.99317, -83.0602716 39.9931877, -83.060408 39.993275)",,
474722237,Cambridge Boulevard,tertiary,False,True,93.94400000000002,"LINESTRING (-83.05971 39.992801, -83.0596614 39.9927639, -83.059554 39.992682, -83.0590746 39.9922658, -83.05906 39.9922531, -83.05897 39.992175)",,
21361040,North Devon Road,residential,False,False,149.089,"LINESTRING (-83.0589597 39.9944685, -83.0589394 39.9945733, -83.0589353 39.9945867, -83.0589341 39.9945969, -83.0588742 39.9950901, -83.0588752 39.995548, -83.0588943 39.9956956, -83.058905 39.9957424, -83.058899 39.995804)",,
21361040,North Devon Road,residential,False,True,198.10400000000007,"LINESTRING (-83.0589597 39.9944685, -83.058985 39.9943741, -83.0589924 39.9943429, -83.059071 39.993983, -83.0591513 39.9937422, -83.0592994 39.9933776, -83.05941 39.993189, -83.0594537 39.9931267, -83.059567 39.992965, -83.0596108 39.9929147, -83.0596321 39.9928903, -83.05971 39.992801)",,
