osmid,name,highway,oneway,reversed,length,geometry,bridge,ref,lanes
11884076,Kingview Road,tertiary,False,False,48.447,"LINESTRING (-79.5811488 40.0999615, -79.5816632 40.1001486)",,,
11864377,Everson Street,residential,False,False,48.123000000000005,"LINESTRING (-79.5813343 40.0996413, -79.5816693 40.0997027, -79.5818785 40.0997579)",,,
11872185,Broad Street,residential,False,False,47.146,"LINESTRING (-79.5818785 40.0997579, -79.5816632 40.1001486)",,,
11864377,Everson Street,residential,False,False,39.616,"LINESTRING (-79.5818785 40.0997579, -79.5821602 40.0998251, -79.582308 40.0998904)",,,
11864377,Everson Street,residential,False,True,48.123000000000005,"LINESTRING (-79.5818785 40.0997579, -79.5816693 40.0997027, -79.5813343 40.0996413)",,,
11864377,Everson Street,residential,False,True,39.616,"LINESTRING (-79.582308 40.0998904, -79.5821602 40.0998251, -79.5818785 40.0997579)",,,
11884076,Kingview Road,tertiary,False,True,44.54,"LINESTRING (-79.582136 40.1003208, -79.5816632 40.1001486)",,,
11877993,Railroad Street,residential,False,False,174.17100000000002,"LINESTRING (-79.582136 40.1003208, -79.5820345 40.1005274, -79.5815932 40.1014257, -79.5814263 40.10179)",,,
"[351456897, 12078538, 351456893, 510033959]","['Kingview Road', 'Bridge Street']",tertiary,False,False,447.264,"LINESTRING (-79.582136 40.1003208, -79.5822469 40.1003601, -79.5823168 40.1003843, -79.5827336 40.100528, -79.5833234 40.1007357, -79.5842327 40.1010534, -79.5845878 40.1010566, -79.5848729 40.1010041, -79.585201 40.100753, -79.5866759 40.0999103)",yes,,
11872185,Broad Street,residential,False,False,127.073,"LINESTRING (-79.5816632 40.1001486, -79.5811214 40.1012136)",,,
11872185,Broad Street,residential,False,True,47.146,"LINESTRING (-79.5816632 40.1001486, -79.5818785 40.0997579)",,,
11884076,Kingview Road,tertiary,False,False,44.54,"LINESTRING (-79.5816632 40.1001486, -79.582136 40.1003208)",,,
11884076,Kingview Road,tertiary,False,True,48.447,"LINESTRING (-79.5816632 40.1001486, -79.5811488 40.0999615)",,,
11872185,Broad Street,residential,False,True,127.073,"LINESTRING (-79.5811214 40.1012136, -79.5816632 40.1001486)",,,
11877993,Railroad Street,residential,False,True,174.171,"LINESTRING (-79.5814263 40.10179, -79.5815932 40.1014257, -79.5820345 40.1005274, -79.582136 40.1003208)",,,
12054783,North Broadway Street,secondary,False,False,44.702,"LINESTRING (-79.5851182 40.1042501, -79.5849343 40.1046267)",,PA 819,
12054783,North Broadway Street,secondary,False,True,130.215,"LINESTRING (-79.5851182 40.1042501, -79.5851261 40.1042346, -79.5856762 40.1031596)",,PA 819,
12089658,Industrial Way,residential,False,False,213.271,"LINESTRING (-79.5855216 40.098321, -79.585603 40.0984907, -79.5857992 40.0986285, -79.5860364 40.0987776, -79.5862099 40.0989482, -79.5862327 40.0990379, -79.5862575 40.0994172, -79.5862725 40.099565, -79.5866759 40.0999103)",,,
64888554,South Broadway Street,secondary,False,False,61.509,"LINESTRING (-79.5882483 40.0981522, -79.5879717 40.0986633)",,PA 819,
12028101,Industrial Street,residential,False,True,148.37,"LINESTRING (-79.5882483 40.0981522, -79.5879227 40.0979089, -79.5878942 40.0978876, -79.5876936 40.0977505, -79.5874677 40.0974427, -79.5871335 40.0971391)",,,
64888554,South Broadway Street,secondary,False,True,125.867,"LINESTRING (-79.5882483 40.0981522, -79.5887815 40.0976871, -79.589246 40.0973166)",,PA 819,
12081160,South Broadway Street,secondary,False,False,49.725,"LINESTRING (-79.5902435 40.0966341, -79.5897548 40.0968795)",,PA 819,
12081160,South Broadway Street,secondary,False,True,90.725,"LINESTRING (-79.5902435 40.0966341, -79.591077 40.096125)",,PA 819,
12042370,Newman Street,residential,False,False,90.114,"LINESTRING (-79.5902435 40.0966341, -79.5905421 40.0969351, -79.5905569 40.0969504, -79.5908776 40.0972833)",,,
12096098,Eleanor Avenue,residential,False,True,88.618,"LINESTRING (-79.5908776 40.0972833, -79.5917078 40.0968018)",,,
12042370,Newman Street,residential,False,False,94.464,"LINESTRING (-79.5908776 40.0972833, -79.59121 40.0976149, -79.5915533 40.0979575)",,,
12042370,Newman Street,residential,False,True,90.114,"LINESTRING (-79.5908776 40.0972833, -79.5905569 40.0969504, -79.5905421 40.0969351, -79.5902435 40.0966341)",,,
12096098,Eleanor Avenue,residential,False,False,96.549,"LINESTRING (-79.5908776 40.0972833, -79.5903914 40.0975683, -79.5900172 40.0978473)",,,
12048581,South Chestnut Street,residential,False,False,84.717,"LINESTRING (-79.5915533 40.0979575, -79.5907557 40.0984138)",,,
12048581,South Chestnut Street,residential,False,True,88.156,"LINESTRING (-79.5915533 40.0979575, -79.5923831 40.0974825)",,,
12042370,Newman Street,residential,False,False,92.001,"LINESTRING (-79.5915533 40.0979575, -79.5918666 40.0982938, -79.5921884 40.0986272)",,,
12042370,Newman Street,residential,False,True,94.464,"LINESTRING (-79.5915533 40.0979575, -79.59121 40.0976149, -79.5908776 40.0972833)",,,
12042370,Newman Street,residential,False,False,93.816,"LINESTRING (-79.5921884 40.0986272, -79.5925169 40.0989562, -79.5928579 40.0992977)",,,
12042370,Newman Street,residential,False,True,92.001,"LINESTRING (-79.5921884 40.0986272, -79.5918666 40.0982938, -79.5915533 40.0979575)",,,
12089461,South Hickory Street,residential,False,False,140.87800000000001,"LINESTRING (-79.5921884 40.0986272, -79.5915852 40.098969, -79.5913706 40.099642)",,,
12042370,Newman Street,residential,False,True,93.816,"LINESTRING (-79.5928579 40.0992977, -79.5925169 40.0989562, -79.5921884 40.0986272)",,,
12097769,South Grant Street,residential,False,False,78.995,"LINESTRING (-79.5928579 40.0992977, -79.5924633 40.0995055, -79.5923689 40.0998418)",,,
12042665,Small Street,residential,False,False,85.993,"LINESTRING (-79.5894676 40.0997632, -79.5890795 40.1000142, -79.588682 40.1002497)",,,
12080198,Walnut Avenue,residential,False,False,76.326,"LINESTRING (-79.5894676 40.0997632, -79.5898812 40.1001346, -79.5901293 40.1001929)",,,
12080198,Walnut Avenue,residential,False,True,179.19299999999998,"LINESTRING (-79.5894676 40.0997632, -79.5883955 40.0988151, -79.5879717 40.0986633)",,,
12042665,Small Street,residential,False,True,85.993,"LINESTRING (-79.588682 40.1002497, -79.5890795 40.1000142, -79.5894676 40.0997632)",,,
12047486,Market Street,residential,True,False,130.304,"LINESTRING (-79.588682 40.1002497, -79.5880358 40.0996529, -79.587553 40.0995074)",,,
12047293,Arthur Avenue,residential,False,False,54.211,"LINESTRING (-79.5862441 40.1041855, -79.5868288 40.1043796)",,,
12059144,Everson Avenue,residential,False,True,87.962,"LINESTRING (-79.5862441 40.1041855, -79.5864231 40.1038379, -79.5866232 40.1034495)",,,
12047293,Arthur Avenue,residential,False,False,105.701,"LINESTRING (-79.5868288 40.1043796, -79.5879752 40.1047467)",,,
