osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,width,tunnel,bridge,access
320855220,True,Bürgermeister-Smidt-Straße,secondary,50,False,13.432,"LINESTRING (8.803427 53.0800487, 8.8035731 53.0801317)",2,,,,
34207118,True,Ansgaritorstraße,residential,50,False,42.516,"LINESTRING (8.803427 53.0800487, 8.8034432 53.0800171, 8.8036284 53.079686)",1,,,,
329762204,True,Ansgaritorstraße,residential,50,False,10.325,"LINESTRING (8.8036284 53.079686, 8.8036505 53.0795941)",1,3.4,,,
"[242729281, 245340359, 493713772, 4791733, 4321142, 316544796]",True,"['Kleine Hundestraße', 'Wegesende', 'Knochenhauerstraße']",residential,50,False,199.60100000000003,"LINESTRING (8.8062025 53.0783567, 8.8062888 53.0785156, 8.8064112 53.078741, 8.8064076 53.078763, 8.8064041 53.0787799, 8.8063949 53.0788248, 8.8063159 53.0788224, 8.8061696 53.0788505, 8.805945 53.0788946, 8.8056439 53.0789537, 8.8055858 53.0789631, 8.8055324 53.0789728, 8.8054335 53.0790105, 8.8053407 53.0790818, 8.8052969 53.0791136, 8.8051204 53.079221, 8.8048491 53.079386, 8.8047566 53.0794671, 8.8046789 53.0795339)","['1', '2']",,building_passage,,
"[899897801, 192728685]",True,Am Brill,secondary,50,False,22.415,"LINESTRING (8.8006608 53.0786012, 8.8006253 53.0786904, 8.8006113 53.0787044, 8.8005967 53.0787213, 8.8005395 53.0787874)",2,,,,
"[261326624, 261326619, 261326620, 1083829958]",False,Martinistraße,secondary,20,True,169.956,"LINESTRING (8.8006608 53.0786012, 8.8007157 53.0785697, 8.8008675 53.0784807, 8.8011061 53.0783454, 8.8012854 53.0782424, 8.8013443 53.0782091, 8.8015752 53.0780759, 8.8017664 53.0779661, 8.8020751 53.0777917, 8.8021296 53.07776, 8.8023007 53.0776604, 8.8024995 53.0775448)","['3', '2']",,,,
"[320855224, 899897798]",True,Bürgermeister-Smidt-Straße,secondary,50,False,206.936,"LINESTRING (8.8006608 53.0786012, 8.800748 53.0786819, 8.8007958 53.0787202, 8.8009011 53.0787916, 8.8009586 53.0788296, 8.8010071 53.0788617, 8.8010145 53.0788666, 8.801021 53.0788709, 8.8010444 53.0788828, 8.8011186 53.0789208, 8.8014185 53.0790742, 8.8018654 53.0792827, 8.8021255 53.0794022, 8.8025572 53.0796125, 8.8029801 53.0798236)","['3', '2']",,,,
4067570,False,Erste Schlachtpforte,residential,50,True,42.641999999999996,"LINESTRING (8.8038325 53.075296, 8.8042351 53.0754007, 8.804352 53.0754319, 8.8044167 53.0754505)",,,,,
77037784,False,Altenwall,secondary,50,False,18.832,"LINESTRING (8.8106063 53.0719673, 8.8105614 53.0718001)",2,,,,
"[40734881, 223817349, 4305831, 662880875, 77199902, 77199903]",False,Altenwall,secondary,50,True,209.628,"LINESTRING (8.8106063 53.0719673, 8.8106819 53.0720566, 8.8107167 53.0720868, 8.8107508 53.0721131, 8.8108947 53.0722121, 8.8110221 53.0722912, 8.8111902 53.0723912, 8.8113064 53.0724513, 8.8114078 53.0725071, 8.8118018 53.0727247, 8.8123233 53.0730628, 8.8125748 53.0732305, 8.8126265 53.0732737, 8.8127076 53.0733429, 8.8127178 53.0733515)","['3', '2']",,,,
130512190,True,Tiefer,secondary,50,False,70.364,"LINESTRING (8.8106063 53.0719673, 8.8098155 53.0720065, 8.8095558 53.0720096)",2,,,,
"[188806192, 77228033]",False,"['Schüsselkorb', 'Katharinenstraße']","['residential', 'unclassified']",50,"[False, True]",89.83300000000001,"LINESTRING (8.8088377 53.0783326, 8.808884 53.078283, 8.8090459 53.0781375, 8.8091883 53.0779843, 8.809254 53.077895, 8.809315 53.0778011, 8.809288 53.0777903, 8.8092157 53.0777613, 8.8090335 53.0776904)",3,,,,
"[188806188, 4079486]",True,Sögestraße,residential,50,False,58.214,"LINESTRING (8.8088377 53.0783326, 8.8088494 53.0783577, 8.8088706 53.0784034, 8.8088775 53.0784432, 8.8089007 53.0784826, 8.8089279 53.0785112, 8.8089374 53.0785211, 8.8089507 53.0785351, 8.8091519 53.0786974, 8.8092565 53.078782)",1,,,,
"[227673873, 227928614]",True,Osterdeich,primary,50,False,88.95899999999999,"LINESTRING (8.812126 53.0713884, 8.8119897 53.0714634, 8.8118709 53.0715287, 8.8112778 53.0717987, 8.8111815 53.0718371, 8.8110702 53.0718726)",2,,,,
"[369444232, 369444233, 4711223]",False,Jakobistraße,unclassified,50,False,138.279,"LINESTRING (8.802538 53.079767, 8.8024814 53.0798046, 8.8023245 53.0799091, 8.8022213 53.0799412, 8.8021102 53.0799533, 8.8020571 53.0799591, 8.8019272 53.0799666, 8.8017837 53.0799748, 8.8012933 53.0799921, 8.8010982 53.0799907, 8.8005938 53.0799575)",,,,,
"[329761235, 168678892]",True,Bürgermeister-Smidt-Straße,secondary,50,False,172.39999999999998,"LINESTRING (8.802538 53.079767, 8.802296 53.0796405, 8.8009481 53.0790044, 8.8008817 53.0789731, 8.8007986 53.0789348, 8.8007773 53.0789236, 8.8007591 53.078914, 8.8005964 53.0788182, 8.8005395 53.0787874)",2,,,,
77037752,True,,primary_link,50,False,22.518,"LINESTRING (8.8110702 53.0718726, 8.8110201 53.0718558, 8.8109757 53.071838, 8.8109437 53.0718155, 8.8109308 53.0717874, 8.8109296 53.0717516, 8.8109347 53.0717103)",1,,,,
"[77043784, 227673870]",True,Osterdeich,primary,50,False,32.858000000000004,"LINESTRING (8.8110702 53.0718726, 8.8109562 53.0719034, 8.8108929 53.0719195, 8.8107731 53.0719456, 8.8106063 53.0719673)",2,,,,
165253050,True,Wilkenstraße,living_street,,False,5.212,"LINESTRING (8.8052774 53.0756413, 8.8053056 53.0755976)",,3.8,,,yes
"[23193229, 23193230]",False,Wilkenstraße,living_street,,True,75.714,"LINESTRING (8.8052774 53.0756413, 8.8052022 53.0757599, 8.8051147 53.0758869, 8.8049018 53.0760012, 8.8047948 53.0760869, 8.8047348 53.0761357, 8.8047086 53.0762113)",,"['4.2', '7']",building_passage,,yes
192728695,True,Bürgermeister-Smidt-Straße,secondary,50,False,8.431000000000001,"LINESTRING (8.8005395 53.0787874, 8.8005171 53.0787739, 8.8004718 53.0787497, 8.8004466 53.0787361)",2,,,,
4386955,False,Wilhadistraße,residential,50,True,14.137,"LINESTRING (8.8112453 53.0760238, 8.8113057 53.0760258, 8.8113312 53.0760266, 8.8113622 53.0760259, 8.8114567 53.0760236)",,,,,
"[23192696, 231840102]",True,"['Wilhadistraße', 'Sandstraße']",residential,"['50', '30']",False,187.997,"LINESTRING (8.8112453 53.0760238, 8.8112227 53.076021, 8.8109352 53.0759296, 8.810845 53.0758866, 8.810806 53.0758423, 8.810755 53.0758189, 8.8105297 53.0757692, 8.8104643 53.0757536, 8.8103938 53.0757284, 8.8102921 53.0756763, 8.8100554 53.0754903, 8.8103611 53.0753302, 8.8106562 53.0752192, 8.8106925 53.0751987, 8.8108943 53.0750723, 8.8109275 53.0750515, 8.8110274 53.0749889)",,3.8,,,
"[4242027, 4386956, 250182701, 250182718]",True,"['Violenstraße', 'Domshof']",residential,50,False,150.27,"LINESTRING (8.809966 53.0770247, 8.8098917 53.0769751, 8.8099089 53.076921, 8.8100354 53.0768477, 8.8102738 53.0767145, 8.8103673 53.0766677, 8.8104633 53.0766199, 8.810531 53.0765881, 8.810697 53.0765083, 8.8108324 53.0764425, 8.8109646 53.0763608, 8.8110204 53.0763222, 8.8110706 53.076279, 8.8111665 53.0761846, 8.8112106 53.0761163, 8.8112338 53.0760594, 8.8112453 53.0760238)",1,,,,
"[188806193, 4282674, 23195595, 369444229]",True,"['Herdentorswallstraße', 'Museumstraße', 'Schüsselkorb']",residential,50,False,208.69,"LINESTRING (8.809966 53.0770247, 8.8099235 53.0770485, 8.8098204 53.0771124, 8.8097376 53.0771818, 8.8096725 53.077239, 8.8096022 53.0773262, 8.8096237 53.077357, 8.8096328 53.0773639, 8.8096783 53.077398, 8.8102724 53.0777106, 8.8106114 53.0774615, 8.8107936 53.0773276, 8.8110646 53.07713, 8.8112549 53.0769779)",1,,,,
"[23195594, 787243291, 194017396]",True,Sögestraße,residential,50,False,39.546,"LINESTRING (8.8090796 53.0788539, 8.8090282 53.0787964, 8.8089473 53.0787165, 8.8088263 53.0786097, 8.8087937 53.078582, 8.8087589 53.0785555)",,,,,
"[1228800300, 640960837]",False,Am Wall,secondary,50,False,14.268,"LINESTRING (8.8090796 53.0788539, 8.8091456 53.0788274, 8.8091682 53.0788184, 8.8091918 53.0788089, 8.8092565 53.078782)",3,,,,
"[208920137, 332332911, 4040177, 685295573, 291827417]",True,Herdentor,secondary,50,False,186.11599999999999,"LINESTRING (8.8107785 53.0801392, 8.810725 53.0801225, 8.8106824 53.0801093, 8.8106401 53.0800968, 8.8104772 53.0800487, 8.8104045 53.0800187, 8.8102778 53.0799585, 8.810129 53.0798584, 8.809959 53.079725, 8.8098765 53.0796579, 8.8097999 53.079581, 8.8096937 53.0794777, 8.8094499 53.0792362, 8.8092753 53.0790543, 8.809232 53.0790105, 8.8091304 53.0789051, 8.8090796 53.0788539)",2,,,,
"[4305912, 197076615, 197076617, 4261711, 469779608, 77043868, 77043869]",False,"['Tiefer', 'Martinistraße']",secondary,"['50', 'DE:urban', '30']",False,350.824,"LINESTRING (8.8048113 53.0748773, 8.8048812 53.0747101, 8.8049621 53.0746006, 8.8050908 53.0744664, 8.8052174 53.0743565, 8.8054114 53.0742043, 8.805609 53.0740622, 8.8060655 53.0737487, 8.8065397 53.0734145, 8.8070096 53.0730852, 8.8072736 53.0729165, 8.8074923 53.0727828, 8.8077304 53.0726557, 8.8081153 53.0724683)",2,,yes,,
"[24994146, 197076619]",True,Martinistraße,secondary_link,DE:urban,False,174.55100000000002,"LINESTRING (8.8048113 53.0748773, 8.8048222 53.0746586, 8.8048296 53.074643, 8.8048544 53.0745908, 8.804881 53.0745602, 8.8049464 53.0744848, 8.8050291 53.0744149, 8.8052437 53.0742155, 8.8053471 53.0741232, 8.8060113 53.073675, 8.8060727 53.0736348, 8.8061535 53.0735819)","['1', '2']",,,,
261326623,False,Martinistraße,secondary,DE:urban,False,32.099999999999994,"LINESTRING (8.8048113 53.0748773, 8.8047642 53.0749827, 8.8047487 53.0750175, 8.8046754 53.0751541)",3,,,,
"[197076618, 1083829957]",True,Martinistraße,secondary,DE:urban,False,37.638,"LINESTRING (8.8046754 53.0751541, 8.8046575 53.0752442, 8.8046515 53.0752741, 8.8046032 53.0753563, 8.8045961 53.0753688, 8.8045803 53.0753989, 8.8045301 53.0754791)",1,,,,
261326623,False,Martinistraße,secondary,DE:urban,True,32.1,"LINESTRING (8.8046754 53.0751541, 8.8047487 53.0750175, 8.8047642 53.0749827, 8.8048113 53.0748773)",3,,,,
4692865,False,Bredenstraße,residential,50,True,8.216,"LINESTRING (8.8044167 53.0754505, 8.8045301 53.0754791)",,,,,
4067570,False,Erste Schlachtpforte,residential,50,False,42.642,"LINESTRING (8.8044167 53.0754505, 8.804352 53.0754319, 8.8042351 53.0754007, 8.8038325 53.075296)",,,,,
347964324,True,Martinistraße,secondary,DE:urban,False,37.373999999999995,"LINESTRING (8.8044167 53.0754505, 8.8044723 53.0753738, 8.8045546 53.0752601, 8.8045615 53.0752541, 8.8046754 53.0751541)",1,,,,
4692865,False,Bredenstraße,residential,50,False,8.216,"LINESTRING (8.8045301 53.0754791, 8.8044167 53.0754505)",,,,,
197076614,True,Martinistraße,secondary,20,False,34.488,"LINESTRING (8.8045301 53.0754791, 8.804508 53.0755162, 8.8044891 53.0755469, 8.8044301 53.0756427, 8.804311 53.0757582)",2,,,,
"[231854476, 229775253]",False,Bredenstraße,"['residential', 'living_street']",50,"[False, True]",53.491,"LINESTRING (8.8045301 53.0754791, 8.804597 53.0754945, 8.8048126 53.0755259, 8.8053056 53.0755976)",2,,,,
"[261326621, 261326622]",False,Martinistraße,secondary,20,True,72.756,"LINESTRING (8.804311 53.0757582, 8.8041868 53.0759862, 8.8041434 53.0760659, 8.8040818 53.0761584, 8.803939 53.0763728)",2,,,,
261326625,True,Martinistraße,secondary,20,False,35.19499999999999,"LINESTRING (8.804311 53.0757582, 8.8043255 53.0756243, 8.8043588 53.0755584, 8.8043742 53.0755277, 8.8044034 53.0754694, 8.8044167 53.0754505)",2,,,,
261326618,True,Martinistraße,secondary,20,False,49.43,"LINESTRING (8.803939 53.0763728, 8.8039289 53.076473, 8.8039085 53.0765068, 8.8038125 53.0766386, 8.8037866 53.0766773, 8.8036931 53.0767863)",2,,,,
"[261326621, 261326622]",False,Martinistraße,secondary,20,False,72.756,"LINESTRING (8.803939 53.0763728, 8.8040818 53.0761584, 8.8041434 53.0760659, 8.8041868 53.0759862, 8.804311 53.0757582)",2,,,,
4424248,True,Langenstraße,residential,50,False,9.179,"LINESTRING (8.8035806 53.0767389, 8.8036931 53.0767863)",1,,,,
62249399,True,Martinistraße,secondary,20,False,47.547999999999995,"LINESTRING (8.8035806 53.0767389, 8.8036671 53.0766455, 8.8037533 53.0765428, 8.8038256 53.0764482, 8.803939 53.0763728)",2,,,,
"[32040067, 197076613]",True,Langenstraße,"['residential', 'living_street']",50,False,39.576,"LINESTRING (8.8036931 53.0767863, 8.8037835 53.0768244, 8.8038544 53.0768543, 8.8042063 53.076746)",,4.4,,,
261326618,True,Martinistraße,secondary,20,False,116.56400000000001,"LINESTRING (8.8036931 53.0767863, 8.8036362 53.0768397, 8.8035801 53.0768802, 8.8035037 53.0769387, 8.8032536 53.0771093, 8.8031811 53.0771588, 8.8031422 53.0771851, 8.8030967 53.0772164, 8.8030107 53.0772751, 8.8027431 53.0774345, 8.8024995 53.0775448)",2,,,,
62249399,True,Martinistraße,secondary,20,False,83.47,"LINESTRING (8.802787 53.0773181, 8.8029517 53.077206, 8.8030115 53.0771631, 8.803086 53.0771098, 8.8034572 53.0768442, 8.8035565 53.0767606, 8.8035806 53.0767389)",2,,,,
62249399,True,Martinistraße,secondary,20,False,31.708000000000002,"LINESTRING (8.8024995 53.0775448, 8.8026943 53.077386, 8.8027301 53.0773568, 8.802787 53.0773181)",2,,,,
"[261326624, 261326619, 261326620, 1083829958]",False,Martinistraße,secondary,20,False,169.95600000000002,"LINESTRING (8.8024995 53.0775448, 8.8023007 53.0776604, 8.8021296 53.07776, 8.8020751 53.0777917, 8.8017664 53.0779661, 8.8015752 53.0780759, 8.8013443 53.0782091, 8.8012854 53.0782424, 8.8011061 53.0783454, 8.8008675 53.0784807, 8.8007157 53.0785697, 8.8006608 53.0786012)","['3', '2']",,,,
202820425,True,Kleine Hundestraße,residential,50,False,46.131,"LINESTRING (8.8059547 53.0779739, 8.8060476 53.0780507, 8.806098 53.078162, 8.8061042 53.0781756, 8.8062025 53.0783567)",2,,building_passage,,
17504038,False,Herdentorswallstraße,residential,50,True,24.108999999999998,"LINESTRING (8.8080388 53.0788335, 8.8080438 53.0787613, 8.8080398 53.0786891, 8.808027 53.0786172)",,,,,
"[369444219, 34207110, 369444230]",True,"['Herdentorswallstraße', 'Ansgaritorswallstraße']",residential,50,False,238.933,"LINESTRING (8.8080388 53.0788335, 8.8079761 53.0788792, 8.8077251 53.0789403, 8.8075088 53.0789929, 8.807225 53.0790643, 8.8065575 53.0792086, 8.8058127 53.0793646, 8.8050147 53.0794795, 8.8049845 53.0794852, 8.8046789 53.0795339)",,,,,
"[787243293, 209199717, 787243294]",True,Am Wall,secondary,,False,236.94800000000004,"LINESTRING (8.8058565 53.0797375, 8.8067211 53.079503, 8.8071666 53.0793919, 8.8079014 53.079212, 8.8082477 53.0791221, 8.8084324 53.0790721, 8.8086731 53.0790005, 8.8088906 53.0789279, 8.8090796 53.0788539)","['1', '2']",,,,
24942329,False,Am Deich,residential,30,False,59.311,"LINESTRING (8.8017104 53.0719639, 8.8013924 53.0724619)",,4,,,
"[261738746, 24993911]",True,Tiefer,secondary_link,50,False,162.78799999999998,"LINESTRING (8.8081153 53.0724683, 8.8080345 53.0725891, 8.8076308 53.0728118, 8.8074038 53.0729502, 8.8071152 53.0731525, 8.8066843 53.0734745, 8.8065481 53.0735763)","['3', '2']",,,,
26288600,False,Stavendamm,unclassified,50,True,50.412000000000006,"LINESTRING (8.8081153 53.0724683, 8.8082014 53.0725539, 8.8082125 53.0725653, 8.8084995 53.0728585)",1,,,,
77037677,False,Tiefer,secondary,50,True,69.343,"LINESTRING (8.8081153 53.0724683, 8.8083244 53.0723816, 8.8085854 53.0722903, 8.8088542 53.0722009, 8.8090095 53.0721529)",4,,,,
"[469779608, 197076615, 197076617, 4261711, 4305912, 77043868, 77043869]",False,"['Tiefer', 'Martinistraße']",secondary,"['50', 'DE:urban', '30']",True,350.82399999999996,"LINESTRING (8.8081153 53.0724683, 8.8077304 53.0726557, 8.8074923 53.0727828, 8.8072736 53.0729165, 8.8070096 53.0730852, 8.8065397 53.0734145, 8.8060655 53.0737487, 8.805609 53.0740622, 8.8054114 53.0742043, 8.8052174 53.0743565, 8.8050908 53.0744664, 8.8049621 53.0746006, 8.8048812 53.0747101, 8.8048113 53.0748773)",2,,yes,,
202072767,False,Contrescarpe,residential,30,True,73.036,"LINESTRING (8.812074 53.0796413, 8.812122 53.0796147, 8.8121417 53.079587, 8.8121786 53.0792092, 8.8121883 53.0791105, 8.8122244 53.0790025)",,,,,
287051319,False,Contrescarpe,residential,30,True,83.26599999999999,"LINESTRING (8.812074 53.0796413, 8.8119516 53.0796961, 8.8117873 53.0797823, 8.8113274 53.0800208, 8.8111244 53.0801261)",,,,,
"[201185859, 4040158]",True,"['Sögestraße', 'Schüsselkorb']",residential,50,False,27.819000000000003,"LINESTRING (8.8087589 53.0785555, 8.808753 53.0785294, 8.8087407 53.0784755, 8.8087382 53.0784133, 8.808757 53.0783667, 8.8087937 53.0783512, 8.8088377 53.0783326)",,,,,
493713773,True,Knochenhauerstraße,residential,50,False,49.665,"LINESTRING (8.8087589 53.0785555, 8.8086677 53.0785538, 8.8085149 53.0785556, 8.8084095 53.0785646, 8.8082474 53.0785916, 8.8081849 53.078602, 8.808027 53.0786172)",1,3,,,
78432346,True,Am Wall,secondary,30,False,243.53000000000003,"LINESTRING (8.8092565 53.078782, 8.8094139 53.0787127, 8.8096479 53.0785686, 8.8097836 53.0784747, 8.8100802 53.0782677, 8.8103699 53.0780616, 8.8109682 53.0776425, 8.8115644 53.0771994, 8.8116494 53.0771346)",1,,,,
"[23195593, 332332910, 329856018, 329063288, 329063289, 1170997309]",True,Herdentor,secondary,50,False,197.302,"LINESTRING (8.8092565 53.078782, 8.8093104 53.0788251, 8.8094401 53.0789307, 8.8099395 53.0794406, 8.8100011 53.0794948, 8.8101316 53.0796095, 8.8101736 53.0796415, 8.8102189 53.079676, 8.8102595 53.0797028, 8.8102952 53.0797263, 8.8103404 53.0797513, 8.8106034 53.0799001, 8.8108404 53.0800135, 8.8109849 53.0800708, 8.8111244 53.0801261)",2,,,,
"[1228800300, 640960837]",False,Am Wall,secondary,50,True,14.268,"LINESTRING (8.8092565 53.078782, 8.8091918 53.0788089, 8.8091682 53.0788184, 8.8091456 53.0788274, 8.8090796 53.0788539)",3,,,,
22703561,False,Hinter der Holzpforte,residential,50,True,26.247,"LINESTRING (8.8092588 53.0723315, 8.8090563 53.0722123, 8.8090095 53.0721529)",,,,,
"[4424233, 4424234, 332332907, 4261710, 332332913, 250182706, 250182705, 261738745, 291827419]",True,"['Marktstraße', 'Wachtstraße', 'Balgebrückstraße']","['residential', 'unclassified']",50,False,360.00700000000006,"LINESTRING (8.8058438 53.0740254, 8.8058226 53.0740911, 8.8058213 53.0741201, 8.8058337 53.0741514, 8.8062201 53.0744196, 8.8062953 53.0744718, 8.806541 53.0746422, 8.8067852 53.0748095, 8.8070456 53.0749792, 8.8070955 53.0749979, 8.807341 53.0748798, 8.8074513 53.0748126, 8.8075095 53.0747768, 8.8075679 53.074741, 8.8078979 53.0745471, 8.8079178 53.0745222, 8.8079307 53.0744801, 8.8079418 53.0744442, 8.8076622 53.0743141, 8.8070758 53.0740413, 8.8068352 53.0739294, 8.8065049 53.0737757, 8.80636 53.0737051)","['1', '3']","['5.6', '5.5', '5.4', '5.2']",,,
328890371,True,Martinistraße,secondary_link,DE:urban,False,117.962,"LINESTRING (8.8058438 53.0740254, 8.805215 53.0744542, 8.8050832 53.074587, 8.8050018 53.0746869, 8.8049881 53.0747056, 8.8049354 53.0747773, 8.8048113 53.0748773)",1,,,,
