osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,ref
"[633796115, 8982268]",False,"['3', '2']",East Nelson Avenue,secondary,False,379.965,"LINESTRING (-149.4507846 61.5850033, -149.450599 61.5850027, -149.4496518 61.5850007, -149.4436037 61.5849864)",,
"[634580011, 634580012]",False,"['3', '2']",North Lucille Street,secondary,False,144.712,"LINESTRING (-149.4507846 61.5850033, -149.450785 61.585081, -149.4507966 61.5859325, -149.4507939 61.5863047)",,
"[634580010, 634580014, 634580015]",False,"['3', '2']",North Lucille Street,secondary,True,209.295,"LINESTRING (-149.4507846 61.5850033, -149.450782 61.5849207, -149.4507743 61.584521, -149.450772 61.5844149, -149.450769 61.5842752, -149.4507639 61.5840346, -149.4507584 61.5838304, -149.4507568 61.5837892, -149.4507556 61.5837638, -149.4507542 61.5837406, -149.4507513 61.5837022, -149.4507467 61.5836496, -149.4507401 61.5835954, -149.4507322 61.5835372, -149.4507267 61.583501, -149.4507165 61.5834465, -149.4507048 61.5833978, -149.4506958 61.5833659, -149.4506788 61.5833081, -149.4506427 61.5831962, -149.4506208 61.583125)",,
"[633796100, 633796101]",False,3,North Knik Street,tertiary,True,97.997,"LINESTRING (-149.4436037 61.5849864, -149.443604 61.5849368, -149.4436044 61.5849002, -149.4436047 61.5847862, -149.4436057 61.5847392, -149.4436067 61.5845179, -149.4436109 61.5841051)",,
"[633796114, 633796115]",False,2,East Nelson Avenue,secondary,False,102.44999999999999,"LINESTRING (-149.4436037 61.5849864, -149.4425702 61.5849891, -149.442027 61.5849895, -149.4416675 61.5849899)",,
"[633796115, 8982268]",False,"['3', '2']",East Nelson Avenue,secondary,True,379.96500000000003,"LINESTRING (-149.4436037 61.5849864, -149.4496518 61.5850007, -149.450599 61.5850027, -149.4507846 61.5850033)",,
"[637669796, 637669804, 637669805, 633796103]",False,"['4', '3', '2']",North Wasilla-Fishhook Road,secondary,False,163.281,"LINESTRING (-149.4416675 61.5849899, -149.441739 61.585122, -149.4417761 61.5851788, -149.4418127 61.5852325, -149.4418291 61.5852555, -149.4418559 61.5852901, -149.441875 61.5853135, -149.4419067 61.5853503, -149.4419427 61.5853879, -149.4420119 61.5854575, -149.4420591 61.5855025, -149.4421033 61.5855416, -149.4421332 61.5855673, -149.4421663 61.5855957, -149.4422104 61.5856321, -149.442275 61.585683, -149.4423905 61.5857681, -149.4424872 61.5858372, -149.4425602 61.5858924, -149.4426198 61.5859404, -149.4426919 61.586004, -149.4427851 61.5860913, -149.4428091 61.5861151, -149.4428571 61.5861668, -149.4428804 61.586193, -149.4429186 61.5862374, -149.4429789 61.5863109)",35 mph,
"[633796104, 633796106]",False,"['4', '3']",North Main Street,secondary,True,98.015,"LINESTRING (-149.4416675 61.5849899, -149.441611 61.5848723, -149.4415979 61.584831, -149.441583 61.5847824, -149.4415737 61.5847472, -149.4415662 61.5847121, -149.4415591 61.5846737, -149.4415566 61.584656, -149.44155 61.5846016, -149.4415461 61.5845538, -149.4415421 61.5844939, -149.4415407 61.5844684, -149.4415385 61.5844234, -149.4415375 61.5844, -149.441536 61.5843607, -149.441529 61.5841133)",25 mph,
"[633796114, 633796115]",False,2,East Nelson Avenue,secondary,True,102.44999999999999,"LINESTRING (-149.4416675 61.5849899, -149.442027 61.5849895, -149.4425702 61.5849891, -149.4436037 61.5849864)",,
"[8987460, 634580004]",False,3,East Swanson Avenue,tertiary,False,187.413,"LINESTRING (-149.4506208 61.583125, -149.4504648 61.5831212, -149.4503825 61.5831192, -149.450025 61.5831105, -149.4499187 61.5831087, -149.4498356 61.5831078, -149.4497254 61.5831068, -149.4491601 61.5831059, -149.4474598 61.5831033, -149.4472048 61.5831029, -149.44708 61.5831028)",,
"[636408148, 634580013, 636408142]",False,"['3', '2']",North Lucille Street,secondary,True,96.229,"LINESTRING (-149.4506208 61.583125, -149.450619 61.5830356, -149.4506159 61.5827555, -149.4506148 61.5826416, -149.4506119 61.5823233, -149.4506112 61.5822596)",,
"[634580010, 634580014, 634580015]",False,"['3', '2']",North Lucille Street,secondary,False,209.29500000000002,"LINESTRING (-149.4506208 61.583125, -149.4506427 61.5831962, -149.4506788 61.5833081, -149.4506958 61.5833659, -149.4507048 61.5833978, -149.4507165 61.5834465, -149.4507267 61.583501, -149.4507322 61.5835372, -149.4507401 61.5835954, -149.4507467 61.5836496, -149.4507513 61.5837022, -149.4507542 61.5837406, -149.4507556 61.5837638, -149.4507568 61.5837892, -149.4507584 61.5838304, -149.4507639 61.5840346, -149.450769 61.5842752, -149.450772 61.5844149, -149.4507743 61.584521, -149.450782 61.5849207, -149.4507846 61.5850033)",,
"[633785514, 8986044]",False,3,East Herning Avenue,tertiary,False,186.723,"LINESTRING (-149.4506112 61.5822596, -149.4504809 61.5822645, -149.4504527 61.5822655, -149.4503934 61.5822668, -149.4503384 61.5822676, -149.4502952 61.5822679, -149.450249 61.5822681, -149.4502322 61.5822682, -149.4500091 61.5822684, -149.4494188 61.5822689, -149.4477222 61.5822703, -149.4472127 61.5822707, -149.4470832 61.5822708)",25 mph,
"[636408144, 633782218, 633782215]",False,"['3', '2']",North Lucille Street,secondary,True,108.142,"LINESTRING (-149.4506112 61.5822596, -149.4506097 61.5821894, -149.450605 61.5819724, -149.4505975 61.5816268, -149.4505972 61.5816087, -149.4505975 61.5815903, -149.4505979 61.5815716, -149.4506003 61.5815437, -149.4506015 61.5815347, -149.4506055 61.5815105, -149.4506115 61.5814828, -149.4506165 61.5814647, -149.4506286 61.58143, -149.4506452 61.581388, -149.4506857 61.5812906)",,
"[636408148, 634580013, 636408142]",False,"['3', '2']",North Lucille Street,secondary,False,96.229,"LINESTRING (-149.4506112 61.5822596, -149.4506119 61.5823233, -149.4506148 61.5826416, -149.4506159 61.5827555, -149.450619 61.5830356, -149.4506208 61.583125)",,
331550164,False,2,North Lucille Street,secondary,False,13.217,"LINESTRING (-149.4507438 61.581175, -149.4506857 61.5812906)",,
510570159,True,2,East Parks Highway,trunk,False,78.27900000000001,"LINESTRING (-149.4507438 61.581175, -149.4505113 61.5811503, -149.4499576 61.5810931, -149.449857 61.5810839, -149.4498229 61.5810811, -149.4497424 61.5810761, -149.4496829 61.5810731, -149.4495978 61.5810697, -149.4495358 61.5810697, -149.4494604 61.581072, -149.4492896 61.5810862)",45 mph,AK 3
633796100,False,3,North Knik Street,tertiary,False,9.652,"LINESTRING (-149.4436107 61.5840183, -149.4436109 61.5841051)",,
8986236,False,,East Paulson Avenue,unclassified,True,181.02100000000002,"LINESTRING (-149.4436107 61.5840183, -149.4437447 61.5840183, -149.443808 61.5840182, -149.4448077 61.5840164, -149.4470317 61.5840124)",,
"[633796112, 633791004, 633796117]",False,3,North Knik Street,tertiary,True,101.535,"LINESTRING (-149.4436107 61.5840183, -149.4436118 61.5838969, -149.4436136 61.5838181, -149.4436203 61.5833725, -149.4436229 61.5831784, -149.4436248 61.5831052)",,
"[633796112, 633791004, 633796117]",False,3,North Knik Street,tertiary,False,101.535,"LINESTRING (-149.4436248 61.5831052, -149.4436229 61.5831784, -149.4436203 61.5833725, -149.4436136 61.5838181, -149.4436118 61.5838969, -149.4436107 61.5840183)",,
"[633791025, 633785525, 633791001]",False,3,East Swanson Avenue,tertiary,True,182.83599999999998,"LINESTRING (-149.4436248 61.5831052, -149.4437568 61.5831051, -149.4443921 61.5831047, -149.4448802 61.5831043, -149.4464043 61.5831032, -149.4469275 61.5831029, -149.44708 61.5831028)",25 mph,
"[633791048, 633791002, 633791005]",False,3,East Swanson Avenue,tertiary,False,112.46300000000001,"LINESTRING (-149.4436248 61.5831052, -149.4434932 61.5831052, -149.443153 61.583105, -149.4425629 61.5831049, -149.4420083 61.5831047, -149.4418345 61.5831046, -149.4414995 61.5831045)",25 mph,
"[633785528, 633796113, 633796110]",False,3,North Knik Street,tertiary,True,92.392,"LINESTRING (-149.4436248 61.5831052, -149.443624 61.5830394, -149.4436253 61.5828418, -149.4436258 61.582532, -149.4436256 61.5823691, -149.4436257 61.5823411, -149.4436262 61.5822743)",,
8982923,False,2,North Knik Street,tertiary,True,151.779,"LINESTRING (-149.4436262 61.5822743, -149.443625 61.5821944, -149.4436257 61.582166, -149.443623 61.5816529, -149.4436139 61.5813422, -149.4436062 61.581071, -149.4436064 61.5810427, -149.4436022 61.5809094)",,
"[633785512, 633785529, 633785521]",False,3,East Herning Avenue,tertiary,True,182.935,"LINESTRING (-149.4436262 61.5822743, -149.4437686 61.5822742, -149.4442229 61.582274, -149.4448785 61.5822736, -149.4450625 61.5822734, -149.4453796 61.582273, -149.4463177 61.5822718, -149.4469512 61.5822709, -149.4470832 61.5822708)",25 mph,
"[633785515, 633785516, 633785517]",False,3,East Herning Avenue,tertiary,False,113.006,"LINESTRING (-149.4436262 61.5822743, -149.4435005 61.5822739, -149.4430369 61.582273, -149.4422975 61.5822715, -149.4416917 61.5822703, -149.4414907 61.5822699)",25 mph,
"[633785528, 633796113, 633796110]",False,3,North Knik Street,tertiary,False,92.392,"LINESTRING (-149.4436262 61.5822743, -149.4436257 61.5823411, -149.4436256 61.5823691, -149.4436258 61.582532, -149.4436253 61.5828418, -149.443624 61.5830394, -149.4436248 61.5831052)",,
8986575,False,2,East Danna Avenue,residential,True,413.529,"LINESTRING (-149.4429789 61.5863109, -149.4430585 61.5863065, -149.4431271 61.586305, -149.4432011 61.5863043, -149.4439379 61.5863017, -149.4441027 61.5863018, -149.4451059 61.5863022, -149.4462721 61.5863027, -149.4472149 61.5863031, -149.4479574 61.5863035, -149.450547 61.5863046, -149.4505951 61.5863044, -149.4507939 61.5863047)",,
"[637669804, 637669796, 637669805, 633796103]",False,"['4', '3', '2']",North Wasilla-Fishhook Road,secondary,True,163.28099999999998,"LINESTRING (-149.4429789 61.5863109, -149.4429186 61.5862374, -149.4428804 61.586193, -149.4428571 61.5861668, -149.4428091 61.5861151, -149.4427851 61.5860913, -149.4426919 61.586004, -149.4426198 61.5859404, -149.4425602 61.5858924, -149.4424872 61.5858372, -149.4423905 61.5857681, -149.442275 61.585683, -149.4422104 61.5856321, -149.4421663 61.5855957, -149.4421332 61.5855673, -149.4421033 61.5855416, -149.4420591 61.5855025, -149.4420119 61.5854575, -149.4419427 61.5853879, -149.4419067 61.5853503, -149.441875 61.5853135, -149.4418559 61.5852901, -149.4418291 61.5852555, -149.4418127 61.5852325, -149.4417761 61.5851788, -149.441739 61.585122, -149.4416675 61.5849899)",35 mph,
227778172,False,,East Paulson Avenue,unclassified,True,110.166,"LINESTRING (-149.441529 61.5841133, -149.4417073 61.5841126, -149.4419491 61.5841116, -149.4425649 61.5841092, -149.4433614 61.5841061, -149.4434794 61.5841056, -149.4436109 61.5841051)",,
"[633796104, 633796106]",False,"['4', '3']",North Main Street,secondary,False,98.015,"LINESTRING (-149.441529 61.5841133, -149.441536 61.5843607, -149.4415375 61.5844, -149.4415385 61.5844234, -149.4415407 61.5844684, -149.4415421 61.5844939, -149.4415461 61.5845538, -149.44155 61.5846016, -149.4415566 61.584656, -149.4415591 61.5846737, -149.4415662 61.5847121, -149.4415737 61.5847472, -149.441583 61.5847824, -149.4415979 61.584831, -149.441611 61.5848723, -149.4416675 61.5849899)",25 mph,
"[633791010, 633796108, 633796109]",False,"['3', '2']",North Main Street,secondary,True,112.185,"LINESTRING (-149.441529 61.5841133, -149.4415266 61.5840581, -149.4415244 61.5839983, -149.4415239 61.5839647, -149.4415145 61.5836907, -149.4415134 61.5836681, -149.4415112 61.5835856, -149.4415088 61.583467, -149.4415054 61.5833677, -149.4415049 61.5833151, -149.4415007 61.5831768, -149.4414995 61.5831045)",25 mph,
"[633791048, 633791002, 633791005]",False,3,East Swanson Avenue,tertiary,True,112.463,"LINESTRING (-149.4414995 61.5831045, -149.4418345 61.5831046, -149.4420083 61.5831047, -149.4425629 61.5831049, -149.443153 61.583105, -149.4434932 61.5831052, -149.4436248 61.5831052)",25 mph,
"[633791010, 633796108, 633796109]",False,"['3', '2']",North Main Street,secondary,False,112.185,"LINESTRING (-149.4414995 61.5831045, -149.4415007 61.5831768, -149.4415049 61.5833151, -149.4415054 61.5833677, -149.4415088 61.583467, -149.4415112 61.5835856, -149.4415134 61.5836681, -149.4415145 61.5836907, -149.4415239 61.5839647, -149.4415244 61.5839983, -149.4415266 61.5840581, -149.441529 61.5841133)",25 mph,
"[633791016, 633791034]",False,3,East Swanson Avenue,tertiary,False,113.20899999999999,"LINESTRING (-149.4414995 61.5831045, -149.4412373 61.5831042, -149.4408831 61.5831039, -149.4404053 61.5831034, -149.4402264 61.5831032, -149.4396382 61.5831027, -149.4393601 61.5831024)",25 mph,
"[633796105, 633796102, 633796111]",False,"['3', '2']",North Main Street,secondary,True,92.804,"LINESTRING (-149.4414995 61.5831045, -149.4414983 61.583045, -149.4414967 61.5828409, -149.4414971 61.5827915, -149.4414938 61.5825675, -149.4414907 61.5823422, -149.4414907 61.5822699)",25 mph,
"[633785515, 633785516, 633785517]",False,3,East Herning Avenue,tertiary,True,113.006,"LINESTRING (-149.4414907 61.5822699, -149.4416917 61.5822703, -149.4422975 61.5822715, -149.4430369 61.582273, -149.4435005 61.5822739, -149.4436262 61.5822743)",25 mph,
"[633791008, 633791043, 633785518]",False,3,East Herning Avenue,tertiary,False,112.80399999999999,"LINESTRING (-149.4414907 61.5822699, -149.4412928 61.5822697, -149.4412393 61.5822697, -149.4410441 61.5822695, -149.440834 61.5822693, -149.4407596 61.5822692, -149.440405 61.5822689, -149.43988 61.5822682, -149.4395087 61.5822678, -149.439359 61.5822676)",25 mph,
"[633796105, 633796102, 633796111]",False,"['3', '2']",North Main Street,secondary,False,92.804,"LINESTRING (-149.4414907 61.5822699, -149.4414907 61.5823422, -149.4414938 61.5825675, -149.4414971 61.5827915, -149.4414967 61.5828409, -149.4414983 61.583045, -149.4414995 61.5831045)",25 mph,
