osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry
"[1024519082, 69054715]",True,4,UT 269,500 South,primary,30 mph,False,223.21099999999998,"LINESTRING (-111.888344 40.7584755, -111.8884419 40.7584755, -111.8891552 40.7584729, -111.8894081 40.7584769, -111.8896691 40.7584786, -111.8899289 40.7584804, -111.89046 40.7584841, -111.890822 40.7584845, -111.8908841 40.7584846, -111.890994 40.7584835)"
"[105826032, 1190597565]",True,"['4', '3']",US 89,State Street,primary,30 mph,False,242.05,"LINESTRING (-111.888344 40.7584755, -111.888342 40.758332, -111.8883403 40.7581266, -111.8883396 40.7580523, -111.8883255 40.7570766, -111.888318 40.7564463, -111.88832 40.7562988)"
1024519081,True,3,,500 South,primary,30 mph,False,234.50400000000002,"LINESTRING (-111.885366 40.7584644, -111.885569 40.7584674, -111.8860648 40.7584712, -111.8872423 40.7584652, -111.8880179 40.7584718, -111.88815 40.7584749)"
"[737747082, 1190541485, 1190541486, 1190541487, 1190541488, 1190541489, 1025534258]",False,"['4', '5', '6']",,200 East,tertiary,25 mph,True,231.77900000000002,"LINESTRING (-111.885366 40.7584644, -111.885366 40.7586435, -111.8853671 40.7589576, -111.8853683 40.7592828, -111.8853704 40.7594518, -111.8853712 40.7594909, -111.885369 40.7595722, -111.88537 40.7596467, -111.88537 40.759719, -111.8853706 40.7598729, -111.8853713 40.760141, -111.885372 40.7604243, -111.885372 40.7604591, -111.885373 40.7605488)"
"[290431864, 1249360857]",False,4,,200 East,tertiary,30 mph,False,240.64799999999997,"LINESTRING (-111.885366 40.7584644, -111.885366 40.7583268, -111.885366 40.7582027, -111.885366 40.7580316, -111.885366 40.7579388, -111.885366 40.7577566, -111.885366 40.757392, -111.885366 40.7572908, -111.885366 40.757121, -111.885366 40.7567522, -111.885366 40.7567278, -111.885366 40.7564623, -111.885366 40.7563002)"
"[1025533361, 416756689]",True,"['1', '3']",,300 East,tertiary,"['20 mph', '30 mph']",False,45.617999999999995,"LINESTRING (-111.88259 40.7584829, -111.88259 40.7583265, -111.8825161 40.7580789)"
"[1024519080, 1025533362]",True,"['4', '3']",,500 South,primary,30 mph,False,233.826,"LINESTRING (-111.88259 40.7584829, -111.882714 40.7584823, -111.8830438 40.7584806, -111.8831857 40.7584799, -111.8835074 40.7584783, -111.8842198 40.7584708, -111.8845685 40.7584678, -111.885166 40.7584637, -111.885366 40.7584644)"
10134441,False,,,Cactus Street,unclassified,,False,73.212,"LINESTRING (-111.8896635 40.7613936, -111.8896632 40.7613387, -111.8896609 40.7608501, -111.88966 40.7608258, -111.8896604 40.7607352)"
10149324,False,,,Exchange Place,unclassified,,False,114.33500000000001,"LINESTRING (-111.8896635 40.7613936, -111.8894922 40.7613963, -111.8884548 40.7614137, -111.8883063 40.7614163)"
10149324,False,,,Exchange Place,unclassified,,True,46.839,"LINESTRING (-111.8896635 40.7613936, -111.8897664 40.7613976, -111.8902189 40.7614152)"
1131180187,True,1,,300 East,unclassified,20 mph,False,12.777,"LINESTRING (-111.882577 40.7628859, -111.882576 40.762771)"
"[1213065906, 832609618, 1025920376, 832609622]",True,"['1', '2']",,300 South,tertiary,20 mph,False,234.994,"LINESTRING (-111.882577 40.7628859, -111.882715 40.7628854, -111.8834989 40.7628827, -111.8837221 40.7628819, -111.884043 40.7628808, -111.8841428 40.7628805, -111.8845149 40.7628755, -111.8847978 40.7628703, -111.885132 40.7628668, -111.885166 40.7628664, -111.885367 40.7628673)"
"[1025533363, 145294126]",True,"['1', '2']",,300 East,tertiary,"['20 mph', '30 mph']",False,44.907,"LINESTRING (-111.8825161 40.7580789, -111.882489 40.7582957, -111.882486 40.7583261, -111.882485 40.7584817)"
"[1190810406, 145040503]",False,3,,300 East,tertiary,30 mph,False,51.111999999999995,"LINESTRING (-111.8825161 40.7580789, -111.8825132 40.7579486, -111.8825111 40.757847, -111.8825062 40.7576193)"
145040503,False,3,,300 East,tertiary,30 mph,True,47.776,"LINESTRING (-111.8824971 40.7571897, -111.8825062 40.7576193)"
10140890,False,,,Beldon Place,residential,,False,125.678,"LINESTRING (-111.8824971 40.7571897, -111.8823067 40.7571895, -111.8817966 40.7571881, -111.881005 40.7571859)"
"[1190810405, 145040503]",False,3,,300 East,tertiary,30 mph,False,99.467,"LINESTRING (-111.8824971 40.7571897, -111.8824939 40.7570412, -111.88249 40.7568595, -111.8824816 40.7564644, -111.882478 40.7562953)"
"[1190810405, 145040503]",False,3,,300 East,tertiary,30 mph,True,99.467,"LINESTRING (-111.882478 40.7562953, -111.8824816 40.7564644, -111.88249 40.7568595, -111.8824939 40.7570412, -111.8824971 40.7571897)"
829867658,True,3,UT 186,State Street,primary,30 mph,False,5.074,"LINESTRING (-111.888296 40.762888, -111.888295 40.7628765, -111.888295 40.7628424)"
829867659,True,1,,300 South,tertiary,20 mph,False,124.81599999999999,"LINESTRING (-111.888296 40.762888, -111.8884577 40.7628879, -111.8885178 40.7628877, -111.8889188 40.762887, -111.8891252 40.7628873, -111.8896251 40.7628881, -111.889778 40.7628883)"
