osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,lanes
16125932,Eli Street,residential,False,True,148.567,"LINESTRING (-75.1835023 41.0001774, -75.1831045 40.9994243, -75.1826849 40.9990968, -75.1826225 40.9990453)",,,
16110101,Day Street,residential,False,True,25.691,"LINESTRING (-75.1860865 40.9985153, -75.1858998 40.9983322)",,,
16134300,Avon Court,residential,False,False,172.74200000000002,"LINESTRING (-75.1860865 40.9985153, -75.1860445 40.9985578, -75.1856843 40.9989223, -75.1856403 40.9989585, -75.1855916 40.9989806, -75.1855176 40.9989716, -75.1854192 40.9989199, -75.1853278 40.9988681, -75.1853147 40.998809, -75.1853476 40.9987506, -75.1854109 40.9987045, -75.1855456 40.9986486, -75.1856404 40.9985769, -75.1858545 40.9983749, -75.1858998 40.9983322)",,,
16110101,Day Street,residential,False,False,122.15,"LINESTRING (-75.1860865 40.9985153, -75.1863235 40.9987719, -75.1866005 40.999076, -75.1869146 40.9994187)",,,
16133034,Lackawanna Avenue,residential,False,True,131.95,"LINESTRING (-75.1808673 41.0017335, -75.1799766 41.0007556)",,,
16101109,Kistler Street,residential,False,False,66.051,"LINESTRING (-75.1808673 41.0017335, -75.180924 41.0017041, -75.1812183 41.0015516, -75.1814591 41.0014269, -75.1815162 41.0013973)",,,
16133034,Lackawanna Avenue,residential,False,False,100.16999999999999,"LINESTRING (-75.1808673 41.0017335, -75.1814494 41.0023441, -75.1815502 41.0024718)",,,
16101109,Kistler Street,residential,False,True,66.051,"LINESTRING (-75.1815162 41.0013973, -75.1814591 41.0014269, -75.1812183 41.0015516, -75.180924 41.0017041, -75.1808673 41.0017335)",,,
16134164,North Kistler Street,residential,False,False,119.697,"LINESTRING (-75.1815162 41.0013973, -75.181544 41.0019862, -75.1815694 41.002379, -75.1815502 41.0024718)",,,
16134164,North Kistler Street,residential,False,True,142.02599999999998,"LINESTRING (-75.1815162 41.0013973, -75.181506 41.0011271, -75.1814952 41.0009548, -75.1814889 41.0008543, -75.1814742 41.0006629, -75.1814469 41.0002923, -75.1814343 41.0001216)",,,
16133034,Lackawanna Avenue,residential,False,False,131.95,"LINESTRING (-75.1799766 41.0007556, -75.1808673 41.0017335)",,,
16133034,Lackawanna Avenue,residential,False,True,55.722,"LINESTRING (-75.1799766 41.0007556, -75.1796395 41.0003961, -75.1796321 41.000388, -75.1795935 41.0003463)",,,
