osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed
12255736,North 4th Street,residential,False,False,162.32600000000002,"LINESTRING (-75.3390186 40.442897, -75.3390174 40.4427589, -75.339016 40.4426018, -75.3390111 40.4420406, -75.3390094 40.4418431, -75.3390058 40.4414372)",,,,
"[12255736, 59050157, 170507982]",North 4th Street,residential,False,True,260.931,"LINESTRING (-75.3390186 40.442897, -75.3390189 40.4429331, -75.339021 40.4431711, -75.339022 40.4432958, -75.3390229 40.4433884, -75.339024 40.4434465, -75.3390584 40.4452434)",yes,,,
"[12255738, 12284287]","['Erie Avenue', 'North 3rd Street']",residential,False,False,234.676,"LINESTRING (-75.3390186 40.442897, -75.3371379 40.4429125, -75.3371289 40.442854, -75.3370771 40.4424349, -75.3370491 40.4422368)",,,,
12261772,South 5th Street,residential,False,False,250.793,"LINESTRING (-75.3407433 40.4373042, -75.3407322 40.4373896, -75.3406772 40.4378106, -75.340654 40.4379862, -75.3405765 40.4383893, -75.3404937 40.4389718, -75.3404156 40.4395455)",,,,
1043492785,Park Avenue,tertiary,False,True,133.078,"LINESTRING (-75.3407433 40.4373042, -75.3416654 40.4373609, -75.3423105 40.4374016)",,2,,
12354825,Juniper Street,residential,False,False,123.58,"LINESTRING (-75.3404156 40.4395455, -75.3389627 40.4394342)",,,,
12354825,Juniper Street,residential,False,True,135.744,"LINESTRING (-75.3404156 40.4395455, -75.3420117 40.4396664)",,,,
12261772,South 5th Street,residential,False,False,224.583,"LINESTRING (-75.3404156 40.4395455, -75.3402975 40.4401109, -75.3401279 40.4409665, -75.340006 40.441541)",,,,
12261772,South 5th Street,residential,False,True,250.79300000000003,"LINESTRING (-75.3404156 40.4395455, -75.3404937 40.4389718, -75.3405765 40.4383893, -75.340654 40.4379862, -75.3406772 40.4378106, -75.3407322 40.4373896, -75.3407433 40.4373042)",,,,
12261772,South 5th Street,residential,False,True,224.583,"LINESTRING (-75.340006 40.441541, -75.3401279 40.4409665, -75.3402975 40.4401109, -75.3404156 40.4395455)",,,,
62668554,West Broad Street,primary,False,True,136.391,"LINESTRING (-75.340006 40.441541, -75.3408912 40.441651, -75.3413909 40.4417072, -75.3415985 40.4417293)",,2,PA 313,30 mph
1043492786,West Broad Street,primary,False,False,85.42999999999999,"LINESTRING (-75.340006 40.441541, -75.3394761 40.4414832, -75.339241 40.4414602, -75.3390058 40.4414372)",,2,PA 313,30 mph
"[12268392, 12330356]","['North 9th Street', 'Cemetery Road']",residential,False,False,362.589,"LINESTRING (-75.34714 40.446039, -75.3464318 40.4461214, -75.345713 40.446205, -75.345514 40.446224, -75.34542 40.446233, -75.345556 40.445355, -75.3456975 40.4445566, -75.345741 40.444311)",,,,
12327751,Brookfield Circle,residential,False,True,48.605999999999995,"LINESTRING (-75.34714 40.446039, -75.347153 40.44582, -75.347179 40.445603)",,,,
12284287,North 3rd Street,residential,False,False,84.94300000000001,"LINESTRING (-75.3370491 40.4422368, -75.337021 40.4420612, -75.337 40.4419248, -75.3369722 40.4417575, -75.336958 40.4416233, -75.3369827 40.4414781)",,,,
"[12255738, 12284287]","['Erie Avenue', 'North 3rd Street']",residential,False,True,234.676,"LINESTRING (-75.3370491 40.4422368, -75.3370771 40.4424349, -75.3371289 40.442854, -75.3371379 40.4429125, -75.3390186 40.442897)",,,,
12366738,North 2nd Street,residential,False,False,151.038,"LINESTRING (-75.3370491 40.4422368, -75.3365387 40.4422664, -75.336478 40.442264, -75.336437 40.442257, -75.336409 40.442247, -75.336378 40.442216, -75.336352 40.442153, -75.3363423 40.4420842, -75.3363288 40.4419887, -75.3363162 40.4419001, -75.3362788 40.441636, -75.3362448 40.4413954)",,,,
12284287,North 3rd Street,residential,False,False,32.686,"LINESTRING (-75.3369827 40.4414781, -75.3370023 40.4413461, -75.3370322 40.4411866)",,,,
12284287,North 3rd Street,residential,False,True,84.943,"LINESTRING (-75.3369827 40.4414781, -75.336958 40.4416233, -75.3369722 40.4417575, -75.337 40.4419248, -75.337021 40.4420612, -75.3370491 40.4422368)",,,,
12348042,West Broad Street,primary,True,False,172.436,"LINESTRING (-75.3369827 40.4414781, -75.3375607 40.4415434, -75.3376449 40.4415445, -75.3377185 40.4415432, -75.3379149 40.4415253, -75.3383702 40.44148, -75.3386643 40.4414519, -75.3390058 40.4414372)",,2,PA 313,25 mph
12284287,North 3rd Street,residential,False,True,32.686,"LINESTRING (-75.3370322 40.4411866, -75.3370023 40.4413461, -75.3369827 40.4414781)",,,,
