osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed
"[5322889, 5324751]",2,South 5th Street,residential,False,"[False, True]",242.02499999999998,"LINESTRING (-122.8030996 45.8611121, -122.802956 45.861126, -122.8028755 45.8612175, -122.8027923 45.8614118, -122.8026931 45.8616826, -122.8026421 45.8617704, -122.8025946 45.8618155, -122.8024698 45.8619003, -122.8023266 45.8619442, -122.8022469 45.8619468, -122.8021882 45.8619205, -122.8021647 45.8618732, -122.8019635 45.861367, -122.8019394 45.8612213, -122.8020601 45.8610961, -122.8022344 45.861055)",,
"[896888720, 485429522]",2,"['Saint Helens Street', 'Old Portland Road']",secondary,False,False,297.438,"LINESTRING (-122.8030996 45.8611121, -122.8030378 45.8612528, -122.8029917 45.8615199, -122.803033 45.8620338, -122.8030362 45.8621772, -122.8030087 45.8622975, -122.8029404 45.8624581, -122.8028596 45.8625854, -122.8027466 45.8627015, -122.8026255 45.8628102, -122.8024696 45.8629208, -122.8023113 45.8630019, -122.8021176 45.8630926, -122.8020698 45.8631137, -122.8019805 45.8631478, -122.8018858 45.863182, -122.8018005 45.8632089, -122.8017125 45.8632358, -122.801546 45.8632774)",US 30 Bus,"['25 mph', '30 mph']"
896888720,2,Old Portland Road,secondary,False,True,86.193,"LINESTRING (-122.8030996 45.8611121, -122.8032005 45.8609857, -122.80335 45.8608702, -122.8038129 45.8605213)",US 30 Bus,30 mph
5320880,,South 6th Street,residential,False,False,190.471,"LINESTRING (-122.8037965 45.8630812, -122.8043971 45.8644103, -122.8045351 45.8647151)",,
485430957,2,Columbia Boulevard,secondary,False,False,86.288,"LINESTRING (-122.8045351 45.8647151, -122.8034678 45.8649383)",US 30 Bus,
5320880,,South 6th Street,residential,False,True,190.471,"LINESTRING (-122.8045351 45.8647151, -122.8043971 45.8644103, -122.8037965 45.8630812)",,
5324438,,North 6th Street,tertiary,False,False,217.09799999999998,"LINESTRING (-122.8045351 45.8647151, -122.8047116 45.8651153, -122.8052735 45.8663873, -122.8053687 45.8665791)",,
485430957,2,Columbia Boulevard,secondary,False,True,83.785,"LINESTRING (-122.8045351 45.8647151, -122.8049235 45.8646316, -122.8049782 45.8646197, -122.805569 45.8644928)",US 30 Bus,
485430956,2,Columbia Boulevard,secondary,False,False,97.19,"LINESTRING (-122.8102038 45.8618086, -122.8093158 45.8624263)",US 30 Bus,25 mph
485430956,2,Columbia Boulevard,secondary,False,True,96.398,"LINESTRING (-122.8102038 45.8618086, -122.8110943 45.8612028)",US 30 Bus,25 mph
"[5325408, 5324396, 485428300]",,"['North 11th Street', 'North 12th Street']",tertiary,False,False,646.7560000000001,"LINESTRING (-122.8102038 45.8618086, -122.8107606 45.863009, -122.8107932 45.8630901, -122.8108333 45.8631899, -122.8109606 45.8635063, -122.8110062 45.8636196, -122.8110403 45.863705, -122.8111253 45.863916, -122.8112001 45.8641017, -122.8112692 45.8643209, -122.8113256 45.8645859, -122.8112749 45.8649919, -122.8110779 45.8651964, -122.8110241 45.8652523, -122.8108206 45.8654725, -122.8107871 45.8655879, -122.8107889 45.8656293, -122.8107938 45.8657388, -122.8114847 45.8673445)",,25 mph
5326603,,South 12th Street,tertiary,False,True,170.4,"LINESTRING (-122.8102038 45.8618086, -122.8101176 45.8616265, -122.8100124 45.8614042, -122.809925 45.861199, -122.8098395 45.8609972, -122.8095588 45.8603436)",,25 mph
5327100,,West Street,tertiary,False,False,89.008,"LINESTRING (-122.8125836 45.8671095, -122.8114847 45.8673445)",,
5324397,,North 12th Street,residential,False,False,81.188,"LINESTRING (-122.8125836 45.8671095, -122.8124302 45.8667945, -122.812247 45.866418)",,
5324397,,North 12th Street,residential,False,True,81.188,"LINESTRING (-122.812247 45.866418, -122.8124302 45.8667945, -122.8125836 45.8671095)",,
5324438,,North 6th Street,tertiary,False,False,2.916,"LINESTRING (-122.8053687 45.8665791, -122.8053762 45.8666048)",,
5325537,,Wyeth Street,residential,False,False,86.209,"LINESTRING (-122.8053687 45.8665791, -122.8042988 45.8667937)",,
5324438,,North 6th Street,tertiary,False,True,217.09799999999998,"LINESTRING (-122.8053687 45.8665791, -122.8052735 45.8663873, -122.8047116 45.8651153, -122.8045351 45.8647151)",,
5327100,,West Street,tertiary,False,True,86.573,"LINESTRING (-122.8062158 45.8684735, -122.8072805 45.8682357)",,
"[5324438, 485430958]",,North 6th Street,tertiary,False,True,217.734,"LINESTRING (-122.8062158 45.8684735, -122.8055608 45.8670393, -122.8054013 45.8666572, -122.8053762 45.8666048)",,
5326655,,Cowlitz Street,residential,False,False,38.944,"LINESTRING (-122.806046 45.8602255, -122.8065165 45.8601018)",,
5326655,,Cowlitz Street,residential,False,True,84.235,"LINESTRING (-122.806046 45.8602255, -122.8057941 45.8602809, -122.8050087 45.8604536)",,
