osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width
206557900,Selma Avenue,residential,False,False,55.809,"LINESTRING (-118.3281977 34.0997852, -118.3286243 34.0997831, -118.3288038 34.0997822)",,,
"[517698834, 517698835]",Ivar Avenue,residential,False,False,204.127,"LINESTRING (-118.3281977 34.0997852, -118.3281579 34.0998881, -118.328158 34.1004154, -118.3281632 34.1007252, -118.3281641 34.1007793, -118.3281648 34.1008224, -118.3281678 34.1010369, -118.3281762 34.1014993, -118.3281752 34.1016157)",,,
"[438272874, 517698835]",Ivar Avenue,residential,False,True,209.824,"LINESTRING (-118.3281977 34.0997852, -118.3282472 34.0996788, -118.3283108 34.0995504, -118.3284549 34.0992625, -118.3286358 34.0989285, -118.3287244 34.0987411, -118.3287414 34.0985232, -118.3287351 34.0983005, -118.3287455 34.0982274, -118.3287615 34.0981345, -118.3287653 34.098119, -118.3288018 34.0979917)",,,
"[404994716, 398205342, 398205343]",Hollywood Boulevard,secondary,False,True,58.994,"LINESTRING (-118.3281752 34.1016157, -118.3282901 34.1016149, -118.328374 34.1016143, -118.3284875 34.1016135, -118.3286738 34.1016132, -118.3288159 34.1016129)","['4', '7']",,
"[398205409, 398206069, 404194391]",Hollywood Boulevard,secondary,False,False,136.221,"LINESTRING (-118.3281752 34.1016157, -118.3280732 34.1016166, -118.3277189 34.1016199, -118.3275373 34.1016222, -118.3268513 34.1016326, -118.3266959 34.1016331)","['4', '5']",,
"[517698834, 517698835]",Ivar Avenue,residential,False,True,204.127,"LINESTRING (-118.3281752 34.1016157, -118.3281762 34.1014993, -118.3281678 34.1010369, -118.3281648 34.1008224, -118.3281641 34.1007793, -118.3281632 34.1007252, -118.328158 34.1004154, -118.3281579 34.0998881, -118.3281977 34.0997852)",,,
13313669,North Hudson Avenue,residential,False,False,203.579,"LINESTRING (-118.3315847 34.0961491, -118.3315772 34.0971477, -118.3315769 34.0971924, -118.331576 34.0973038, -118.3315743 34.0975261, -118.331573 34.0976937, -118.3315719 34.0978443, -118.3315709 34.0979799)",,,
999475005,De Longpre Avenue,residential,False,False,150.194,"LINESTRING (-118.3315847 34.0961491, -118.3319891 34.0961479, -118.3320267 34.0961478, -118.3321697 34.0961474, -118.3332158 34.0961444)",2,,
999475005,De Longpre Avenue,residential,False,True,51.778999999999996,"LINESTRING (-118.3315847 34.0961491, -118.3313602 34.0961513, -118.3310224 34.0961499)",2,,
398205190,Hollywood Boulevard,secondary,False,True,39.128,"LINESTRING (-118.3320698 34.1015893, -118.3324947 34.1015833)",4,,
"[398205190, 404994719]",Hollywood Boulevard,secondary,False,False,94.357,"LINESTRING (-118.3320698 34.1015893, -118.3316929 34.1015933, -118.3311477 34.1015991, -118.3310451 34.1016002)","['4', '5']",,
13329054,Homewood Avenue,residential,False,False,201.862,"LINESTRING (-118.3310181 34.0952415, -118.3313672 34.0952421, -118.3326191 34.0952444, -118.3332103 34.0952455)",,,
1160268624,Wilcox Avenue,residential,False,False,101.011,"LINESTRING (-118.3310181 34.0952415, -118.3310193 34.0954981, -118.3310201 34.0956701, -118.3310224 34.0961499)",,,
1160268624,Wilcox Avenue,residential,False,True,97.955,"LINESTRING (-118.3310181 34.0952415, -118.3310154 34.0948855, -118.3310166 34.0948291, -118.3310113 34.0943606)",,,
974937805,Seward Street,residential,False,False,99.955,"LINESTRING (-118.3332103 34.0952455, -118.3332158 34.0961444)",,,
974937805,Seward Street,residential,False,True,99.421,"LINESTRING (-118.3332103 34.0952455, -118.3332048 34.0943514)",,,
13329054,Homewood Avenue,residential,False,True,201.86200000000002,"LINESTRING (-118.3332103 34.0952455, -118.3326191 34.0952444, -118.3313672 34.0952421, -118.3310181 34.0952415)",,,
398253500,West Sunset Boulevard,primary,False,True,54.768,"LINESTRING (-118.3338219 34.0979955, -118.3332271 34.0979953)",4,35 mph,
13329402,Cassil Place,residential,False,False,195.938,"LINESTRING (-118.3338219 34.0979955, -118.3338217 34.0981179, -118.3338231 34.0983344, -118.3338233 34.0983827, -118.333825 34.0988985, -118.3338251 34.0989178, -118.3338277 34.0997001, -118.3338279 34.0997576)",,,
13329402,Cassil Place,residential,False,True,195.93800000000005,"LINESTRING (-118.3338279 34.0997576, -118.3338277 34.0997001, -118.3338251 34.0989178, -118.333825 34.0988985, -118.3338233 34.0983827, -118.3338231 34.0983344, -118.3338217 34.0981179, -118.3338219 34.0979955)",,,
437761841,Selma Avenue,residential,False,False,123.882,"LINESTRING (-118.3338279 34.0997576, -118.3337327 34.0997581, -118.3324825 34.0997642)",,,
13345080,Argyle Avenue,residential,False,False,204.399,"LINESTRING (-118.3251978 34.1016381, -118.325198 34.1015186, -118.3251991 34.1007883, -118.3251993 34.1007227, -118.3252007 34.0997999)",,,
"[404194392, 398206066, 398206070]",Hollywood Boulevard,secondary,False,True,137.938,"LINESTRING (-118.3251978 34.1016381, -118.3253525 34.1016376, -118.3256849 34.1016365, -118.3259014 34.1016358, -118.3261723 34.1016349, -118.3265486 34.1016336, -118.3266959 34.1016331)",5,,
13352759,Morningside Court,residential,False,True,57.617999999999995,"LINESTRING (-118.3277428 34.0979968, -118.327758 34.0978853, -118.3277626 34.0978574, -118.3277611 34.0974796)",,,
159669979,Morningside Court,residential,True,False,199.11800000000002,"LINESTRING (-118.3277428 34.0979968, -118.3277353 34.0994929, -118.3277343 34.0997875)",,,
"[185720612, 398236855]",West Sunset Boulevard,primary,False,True,98.092,"LINESTRING (-118.3277428 34.0979968, -118.3274361 34.0979975, -118.3268243 34.0979989, -118.3266775 34.0979994)",5,,
"[398236856, 398236860, 398236854]",West Sunset Boulevard,primary,False,False,97.51199999999999,"LINESTRING (-118.3277428 34.0979968, -118.3281098 34.097995, -118.3282742 34.0979942, -118.3286922 34.0979922, -118.3288018 34.0979917)","['4', '5']",,
165555552,El Centro Avenue,residential,False,False,95.519,"LINESTRING (-118.3244894 34.0935149, -118.324461 34.0943736)",2,,
13357277,La Mirada Avenue,residential,False,False,197.705,"LINESTRING (-118.3244894 34.0935149, -118.32617 34.0935091, -118.3263949 34.0935083, -118.3266364 34.0935075)",,,
398236268,West Sunset Boulevard,primary,False,True,82.848,"LINESTRING (-118.3324706 34.0979885, -118.3315709 34.0979799)",4,35 mph,
13363214,Schrader Boulevard,residential,False,False,197.45299999999997,"LINESTRING (-118.3324706 34.0979885, -118.3324715 34.0981262, -118.3324755 34.0987191, -118.3324766 34.0988895, -118.3324776 34.0990291, -118.3324825 34.0997642)",,,
"[398236265, 398236270, 398236263]",West Sunset Boulevard,primary,False,False,69.661,"LINESTRING (-118.3324706 34.0979885, -118.3327435 34.097991, -118.3329194 34.0979925, -118.3332271 34.0979953)","['4', '5']",35 mph,
398205190,Hollywood Boulevard,secondary,False,False,39.128,"LINESTRING (-118.3324947 34.1015833, -118.3320698 34.1015893)",4,,
13363214,Schrader Boulevard,residential,False,True,202.27800000000002,"LINESTRING (-118.3324947 34.1015833, -118.332494 34.1014817, -118.3324909 34.1010136, -118.3324896 34.1008246, -118.332489 34.1007407, -118.3324874 34.1005008, -118.3324862 34.1003195, -118.3324825 34.0997642)",,,
398205190,Hollywood Boulevard,secondary,False,True,78.90100000000001,"LINESTRING (-118.3324947 34.1015833, -118.3328285 34.1015848, -118.3332479 34.101583, -118.3333516 34.1015818)",4,,
"[437761840, 398204129]",North Cahuenga Boulevard,secondary,False,False,198.75400000000002,"LINESTRING (-118.3295078 34.0979913, -118.3295092 34.0983156, -118.32951 34.0985073, -118.3295115 34.0986774, -118.3295165 34.0992476, -118.3295211 34.0997787)","['4', '5']",,
"[398233762, 398233764]",North Cahuenga Boulevard,secondary,False,True,204.314,"LINESTRING (-118.3295078 34.0979913, -118.3295078 34.0975828, -118.3295078 34.0974552, -118.3295078 34.0968666, -118.3295078 34.0966623, -118.3295078 34.0963708, -118.3294992 34.0962642, -118.3294745 34.096156)","['4', '5']",,
"[398236269, 185720583]",West Sunset Boulevard,primary,False,False,73.37,"LINESTRING (-118.3295078 34.0979913, -118.3299248 34.097989, -118.3303046 34.097987)","['4', '5']",35 mph,
"[398236857, 398236858, 398236859]",West Sunset Boulevard,primary,False,True,65.01,"LINESTRING (-118.3295078 34.0979913, -118.3291591 34.0979936, -118.3290321 34.0979944, -118.3289323 34.0979932, -118.3288018 34.0979917)","['4', '5']",,
13377226,North Wilcox Avenue,residential,False,False,198.707,"LINESTRING (-118.3310373 34.0979842, -118.3310372 34.0981129, -118.3310381 34.0985729, -118.3310397 34.099119, -118.3310411 34.0997712)",,,
"[509285640, 398236262]",West Sunset Boulevard,primary,False,True,67.46700000000001,"LINESTRING (-118.3310373 34.0979842, -118.3309261 34.0979846, -118.33058 34.0979859, -118.3303046 34.097987)","['4', '5']",35 mph,
"[398236264, 398236266, 398236267]",West Sunset Boulevard,primary,False,False,49.135,"LINESTRING (-118.3310373 34.0979842, -118.3311474 34.0979833, -118.3312963 34.0979821, -118.3314203 34.097981, -118.3315709 34.0979799)","['4', '5']",35 mph,
1160268624,Wilcox Avenue,residential,False,True,203.97,"LINESTRING (-118.3310373 34.0979842, -118.331036 34.0978712, -118.3310318 34.0973048, -118.3310314 34.0972578, -118.3310306 34.0971533, -118.3310289 34.0970168, -118.3310255 34.0966533, -118.3310224 34.0961499)",,,
398253500,West Sunset Boulevard,primary,False,False,54.768,"LINESTRING (-118.3332271 34.0979953, -118.3338219 34.0979955)",4,35 mph,
974937805,Seward Street,residential,False,True,110.652,"LINESTRING (-118.3332271 34.0979953, -118.333221 34.0970002)",,,
"[398236265, 398236270, 398236263]",West Sunset Boulevard,primary,False,True,69.661,"LINESTRING (-118.3332271 34.0979953, -118.3329194 34.0979925, -118.3327435 34.097991, -118.3324706 34.0979885)","['4', '5']",35 mph,
520201919,Fountain Avenue,tertiary,False,True,93.329,"LINESTRING (-118.3342171 34.0943929, -118.3332048 34.0943514)",,,
13375183,North June Street,residential,False,False,197.524,"LINESTRING (-118.3342171 34.0943929, -118.3342205 34.0947087, -118.3342237 34.0950093, -118.3342276 34.0953694, -118.3342287 34.0954694, -118.3342362 34.0961692)",,,
13375183,North June Street,residential,False,True,197.52399999999997,"LINESTRING (-118.3342362 34.0961692, -118.3342287 34.0954694, -118.3342276 34.0953694, -118.3342237 34.0950093, -118.3342205 34.0947087, -118.3342171 34.0943929)",,,
999475005,De Longpre Avenue,residential,False,True,94.254,"LINESTRING (-118.3342362 34.0961692, -118.3334025 34.0961731, -118.3332158 34.0961444)",2,,
"[13377226, 723708556, 723708557]",North Wilcox Avenue,residential,False,False,203.37700000000004,"LINESTRING (-118.3310411 34.0997712, -118.3310401 34.1001238, -118.3310422 34.1002805, -118.3310428 34.1005482, -118.3310432 34.1007208, -118.3310433 34.1007583, -118.3310436 34.1009096, -118.3310448 34.1014883, -118.3310451 34.1016002)",,,
13377226,North Wilcox Avenue,residential,False,True,198.70700000000002,"LINESTRING (-118.3310411 34.0997712, -118.3310397 34.099119, -118.3310381 34.0985729, -118.3310372 34.0981129, -118.3310373 34.0979842)",,,
437761841,Selma Avenue,residential,False,True,132.721,"LINESTRING (-118.3310411 34.0997712, -118.3317073 34.099768, -118.3317984 34.0997675, -118.3318806 34.0997671, -118.3322848 34.0997651, -118.3324825 34.0997642)",,,
509099962,Selma Avenue,residential,False,False,139.959,"LINESTRING (-118.3310411 34.0997712, -118.3300394 34.099775, -118.3295211 34.0997787)",,,
165555552,El Centro Avenue,residential,False,True,95.519,"LINESTRING (-118.324461 34.0943736, -118.3244894 34.0935149)",2,,
607517410,Fountain Avenue,tertiary,False,False,199.964,"LINESTRING (-118.324461 34.0943736, -118.3255892 34.0943662, -118.3261565 34.0943624, -118.3262673 34.0943617, -118.3266325 34.0943593)",,,
520201919,Fountain Avenue,tertiary,False,True,47.259,"LINESTRING (-118.3310113 34.0943606, -118.3304982 34.0943514)",,,
520201919,Fountain Avenue,tertiary,False,False,201.986,"LINESTRING (-118.3310113 34.0943606, -118.3326123 34.0943539, -118.3332048 34.0943514)",,,
1160268624,Wilcox Avenue,residential,False,False,97.955,"LINESTRING (-118.3310113 34.0943606, -118.3310166 34.0948291, -118.3310154 34.0948855, -118.3310181 34.0952415)",,,
999475005,De Longpre Avenue,residential,False,False,51.778999999999996,"LINESTRING (-118.3310224 34.0961499, -118.3313602 34.0961513, -118.3315847 34.0961491)",2,,
999475005,De Longpre Avenue,residential,False,True,67.937,"LINESTRING (-118.3310224 34.0961499, -118.3303313 34.0961515, -118.3302846 34.0961516)",2,,
1160268624,Wilcox Avenue,residential,False,False,203.97,"LINESTRING (-118.3310224 34.0961499, -118.3310255 34.0966533, -118.3310289 34.0970168, -118.3310306 34.0971533, -118.3310314 34.0972578, -118.3310318 34.0973048, -118.331036 34.0978712, -118.3310373 34.0979842)",,,
1160268624,Wilcox Avenue,residential,False,True,101.011,"LINESTRING (-118.3310224 34.0961499, -118.3310201 34.0956701, -118.3310193 34.0954981, -118.3310181 34.0952415)",,,
332803525,De Longpre Avenue,residential,False,True,62.228,"LINESTRING (-118.3294745 34.096156, -118.3287987 34.0961567)",2,,
999475005,De Longpre Avenue,residential,False,False,74.596,"LINESTRING (-118.3294745 34.096156, -118.3302846 34.0961516)",2,,
"[398233763, 1092532126]",North Cahuenga Boulevard,secondary,False,True,47.85,"LINESTRING (-118.3294745 34.096156, -118.3294161 34.0960455, -118.3293243 34.0959161, -118.3292988 34.0958826, -118.3292224 34.0957806)","['4', '5']",,
"[398233762, 398233764]",North Cahuenga Boulevard,secondary,False,False,204.31399999999996,"LINESTRING (-118.3294745 34.096156, -118.3294992 34.0962642, -118.3295078 34.0963708, -118.3295078 34.0966623, -118.3295078 34.0968666, -118.3295078 34.0974552, -118.3295078 34.0975828, -118.3295078 34.0979913)","['4', '5']",,
999475005,De Longpre Avenue,residential,False,True,74.596,"LINESTRING (-118.3302846 34.0961516, -118.3294745 34.096156)",2,,
13460243,Cole Place,residential,False,False,204.09799999999998,"LINESTRING (-118.3302846 34.0961516, -118.3302869 34.0965192, -118.3302882 34.0966528, -118.3302905 34.0968751, -118.3302937 34.0972658, -118.3302954 34.0974552, -118.3303021 34.0978447, -118.3303046 34.097987)",,,
999475005,De Longpre Avenue,residential,False,False,67.937,"LINESTRING (-118.3302846 34.0961516, -118.3303313 34.0961515, -118.3310224 34.0961499)",2,,
974937805,Seward Street,residential,False,False,95.162,"LINESTRING (-118.3332158 34.0961444, -118.333221 34.0970002)",,,
974937805,Seward Street,residential,False,True,99.955,"LINESTRING (-118.3332158 34.0961444, -118.3332103 34.0952455)",,,
999475005,De Longpre Avenue,residential,False,False,94.254,"LINESTRING (-118.3332158 34.0961444, -118.3334025 34.0961731, -118.3342362 34.0961692)",2,,
999475005,De Longpre Avenue,residential,False,True,150.19400000000002,"LINESTRING (-118.3332158 34.0961444, -118.3321697 34.0961474, -118.3320267 34.0961478, -118.3319891 34.0961479, -118.3315847 34.0961491)",2,,
13413466,Cosmo Street,residential,False,False,203.56799999999998,"LINESTRING (-118.3288038 34.0997822, -118.3288112 34.1009108, -118.3288115 34.1010355, -118.3288128 34.101179, -118.3288149 34.1014658, -118.3288151 34.101496, -118.3288159 34.1016129)",,,"26'4"""
206557900,Selma Avenue,residential,False,True,55.809,"LINESTRING (-118.3288038 34.0997822, -118.3286243 34.0997831, -118.3281977 34.0997852)",,,
509099963,Selma Avenue,residential,False,True,66.048,"LINESTRING (-118.3288038 34.0997822, -118.3291215 34.0997806, -118.3291426 34.0997805, -118.3295211 34.0997787)",,,
520201919,Fountain Avenue,tertiary,False,False,56.121,"LINESTRING (-118.3298888 34.0943443, -118.3304982 34.0943514)",,,
520201919,Fountain Avenue,tertiary,False,True,93.961,"LINESTRING (-118.3298888 34.0943443, -118.3288684 34.0943458)",,,
"[1109650972, 174818278]",Cole Avenue,residential,True,False,197.89000000000001,"LINESTRING (-118.3298888 34.0943443, -118.3298864 34.0948865, -118.3298855 34.0950796, -118.329877 34.0951791, -118.3298684 34.0952502, -118.3298626 34.0952629, -118.3298398 34.0953153, -118.3296967 34.0956553, -118.3296596 34.0957096, -118.3296167 34.0957407, -118.3295821 34.0957573, -118.3295657 34.0957651, -118.3294993 34.0957762, -118.3292224 34.0957806)",,,
13413466,Cosmo Street,residential,False,True,203.56799999999998,"LINESTRING (-118.3288159 34.1016129, -118.3288151 34.101496, -118.3288149 34.1014658, -118.3288128 34.101179, -118.3288115 34.1010355, -118.3288112 34.1009108, -118.3288038 34.0997822)",,,"26'4"""
"[404994716, 398205342, 398205343]",Hollywood Boulevard,secondary,False,False,58.994,"LINESTRING (-118.3288159 34.1016129, -118.3286738 34.1016132, -118.3284875 34.1016135, -118.328374 34.1016143, -118.3282901 34.1016149, -118.3281752 34.1016157)","['4', '7']",,
"[404994723, 398205343]",Hollywood Boulevard,secondary,False,True,66.969,"LINESTRING (-118.3288159 34.1016129, -118.328875 34.1016124, -118.3295432 34.1016069)",7,,
520201919,Fountain Avenue,tertiary,False,False,93.329,"LINESTRING (-118.3332048 34.0943514, -118.3342171 34.0943929)",,,
974937805,Seward Street,residential,False,False,99.421,"LINESTRING (-118.3332048 34.0943514, -118.3332103 34.0952455)",,,
520201919,Fountain Avenue,tertiary,False,True,201.986,"LINESTRING (-118.3332048 34.0943514, -118.3326123 34.0943539, -118.3310113 34.0943606)",,,
974937805,Seward Street,residential,False,False,110.652,"LINESTRING (-118.333221 34.0970002, -118.3332271 34.0979953)",,,
974937805,Seward Street,residential,False,True,95.162,"LINESTRING (-118.333221 34.0970002, -118.3332158 34.0961444)",,,
13458561,Leland Way,residential,False,True,99.493,"LINESTRING (-118.333221 34.0970002, -118.3331415 34.0969796, -118.3321443 34.0969832)",,,
13458561,Leland Way,residential,False,False,99.493,"LINESTRING (-118.3321443 34.0969832, -118.3331415 34.0969796, -118.333221 34.0970002)",,,
520201919,Fountain Avenue,tertiary,False,False,47.259,"LINESTRING (-118.3304982 34.0943514, -118.3310113 34.0943606)",,,
520201919,Fountain Avenue,tertiary,False,True,56.121,"LINESTRING (-118.3304982 34.0943514, -118.3298888 34.0943443)",,,
380778227,Hollywood Boulevard,secondary,False,True,129.648,"LINESTRING (-118.3333516 34.1015818, -118.3334661 34.1015818, -118.3347596 34.1015706)",4,,
398205190,Hollywood Boulevard,secondary,False,False,78.901,"LINESTRING (-118.3333516 34.1015818, -118.3332479 34.101583, -118.3328285 34.1015848, -118.3324947 34.1015833)",4,,
380778227,Hollywood Boulevard,secondary,False,False,129.648,"LINESTRING (-118.3347596 34.1015706, -118.3334661 34.1015818, -118.3333516 34.1015818)",4,,
1092532126,North Cahuenga Boulevard,secondary,False,True,37.729,"LINESTRING (-118.3292224 34.0957806, -118.3290189 34.0954861)",4,,
"[398233763, 1092532126]",North Cahuenga Boulevard,secondary,False,False,47.85,"LINESTRING (-118.3292224 34.0957806, -118.3292988 34.0958826, -118.3293243 34.0959161, -118.3294161 34.0960455, -118.3294745 34.096156)","['4', '5']",,
13460243,Cole Place,residential,False,True,204.09799999999998,"LINESTRING (-118.3303046 34.097987, -118.3303021 34.0978447, -118.3302954 34.0974552, -118.3302937 34.0972658, -118.3302905 34.0968751, -118.3302882 34.0966528, -118.3302869 34.0965192, -118.3302846 34.0961516)",,,
"[398236269, 185720583]",West Sunset Boulevard,primary,False,True,73.37,"LINESTRING (-118.3303046 34.097987, -118.3299248 34.097989, -118.3295078 34.0979913)","['4', '5']",35 mph,
