osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge,junction
11293763,Browns Court,residential,False,False,143.387,,,,"LINESTRING (-80.3300626 27.449578, -80.3300624 27.4496296, -80.3300586 27.4506916, -80.330058 27.4508675)",,
939577483,Avenue C,residential,False,True,107.76400000000001,,,,"LINESTRING (-80.3300626 27.449578, -80.3293336 27.4495794, -80.329052 27.4495799, -80.3289705 27.4495801)",,
939577484,Avenue C,residential,False,False,58.339,,,,"LINESTRING (-80.3300626 27.449578, -80.330597 27.4495815, -80.3306538 27.4495819)",,
11293763,Browns Court,residential,False,True,143.387,,,,"LINESTRING (-80.330058 27.4508675, -80.3300586 27.4506916, -80.3300624 27.4496296, -80.3300626 27.449578)",,
47655348,Orange Avenue,tertiary,False,True,87.854,2,,,"LINESTRING (-80.3247175 27.4473254, -80.3238735 27.4475769)",,
1200988875,Orange Avenue,tertiary,False,False,124.00300000000001,2,,,"LINESTRING (-80.3247175 27.4473254, -80.3248568 27.4472836, -80.3249003 27.4472711, -80.324944 27.4472587, -80.3257716 27.4470221, -80.3259166 27.4469936)",,
11293797,North Depot Drive,residential,True,False,142.654,,,,"LINESTRING (-80.3251852 27.4485391, -80.3249803 27.4480427, -80.3249202 27.4478779, -80.3248801 27.4477688, -80.3247175 27.4473254)",,
84326252,Avenue A,tertiary,False,False,128.957,2,,,"LINESTRING (-80.3251852 27.4485391, -80.3253143 27.448502, -80.3253576 27.44849, -80.3254411 27.4484652, -80.3258212 27.4483482, -80.3258673 27.4483348, -80.3264249 27.4481723)",,
84326252,Avenue A,tertiary,False,True,90.51400000000001,2,,,"LINESTRING (-80.3251852 27.4485391, -80.3243981 27.4487649, -80.3243124 27.4487895)",,
757021517,US Highway 1,primary,False,True,69.742,4,US 1,30 mph,"LINESTRING (-80.325914 27.4450078, -80.325912 27.4443806)",,
1107040098,Boston Avenue,residential,False,False,103.95,,,,"LINESTRING (-80.325914 27.4450078, -80.3269674 27.4450105)",,
"[1107040097, 1107040100]",US Highway 1,primary,False,False,62.159,4,US 1,30 mph,"LINESTRING (-80.325914 27.4450078, -80.3259154 27.445338, -80.3259164 27.4455668)",,
"[11298352, 1107040099]",Boston Avenue,residential,False,True,95.464,,,,"LINESTRING (-80.325914 27.4450078, -80.3255369 27.4450066, -80.3249466 27.4450048)",,
757021509,US Highway 1,primary,False,False,41.554,4,US 1,30 mph,"LINESTRING (-80.3259108 27.4440069, -80.325912 27.4443806)",,
757021515,Citrus Avenue,secondary,False,True,30.424,4,,,"LINESTRING (-80.3259108 27.4440069, -80.3256025 27.4440084)",,
47655349,Citrus Avenue,tertiary,True,False,104.094,2,,,"LINESTRING (-80.3259108 27.4440069, -80.3263796 27.4440112, -80.3269656 27.4440166)",,
"[757021510, 757021511]",US Highway 1,primary,False,True,41.053,4,US 1,30 mph,"LINESTRING (-80.3259108 27.4440069, -80.325911 27.4438175, -80.3259111 27.4436377)",,
"[757021512, 200480707]",US Highway 1,primary,False,False,42.054,4,US 1,30 mph,"LINESTRING (-80.3259115 27.4432595, -80.3259113 27.4434581, -80.3259111 27.4436377)",,
939595612,Delaware Avenue,secondary,False,False,103.451,2,CR 770,,"LINESTRING (-80.3259115 27.4432595, -80.3260448 27.4432786, -80.3261596 27.4432807, -80.3264372 27.4432859, -80.3266683 27.4432902, -80.3269579 27.4432957)",,
11294987,South 2nd Street,residential,False,False,60.958,,,,"LINESTRING (-80.3238735 27.4475769, -80.3236927 27.4470527)",,
47655348,Orange Avenue,tertiary,False,False,87.854,2,,,"LINESTRING (-80.3238735 27.4475769, -80.3247175 27.4473254)",,
11298749,North 2nd Street,residential,False,False,141.61999999999998,,,,"LINESTRING (-80.3238735 27.4475769, -80.3242836 27.4487098, -80.3243124 27.4487895)",,
47655348,Orange Avenue,tertiary,False,True,104.35100000000001,2,,,"LINESTRING (-80.3238735 27.4475769, -80.323262 27.4477578, -80.3231519 27.4477901, -80.3230686 27.447817, -80.3230382 27.4478252, -80.3228709 27.4478752)",,
11294987,South 2nd Street,residential,False,True,60.958,,,,"LINESTRING (-80.3236927 27.4470527, -80.3238735 27.4475769)",,
11294987,South 2nd Street,residential,False,False,180.772,,,,"LINESTRING (-80.3236927 27.4470527, -80.3235477 27.4465512, -80.3235427 27.4465337, -80.3232356 27.4454784)",,
11298981,Atlantic Avenue,residential,False,True,104.14,,,,"LINESTRING (-80.3236927 27.4470527, -80.3232683 27.4471691, -80.3229798 27.4472482, -80.3228568 27.4472819, -80.3226844 27.4473292)",,
11294987,South 2nd Street,residential,False,False,85.296,,,,"LINESTRING (-80.3232356 27.4454784, -80.323056 27.4448507, -80.3230229 27.4447349)",,
11294987,South 2nd Street,residential,False,True,180.772,,,,"LINESTRING (-80.3232356 27.4454784, -80.3235427 27.4465337, -80.3235477 27.4465512, -80.3236927 27.4470527)",,
11298356,Boston Avenue,residential,False,False,68.418,,,,"LINESTRING (-80.3232356 27.4454784, -80.3234728 27.4454786, -80.3237023 27.4454797, -80.3239289 27.4454828)",,
366837375,,residential,False,True,79.377,,,,"LINESTRING (-80.3232356 27.4454784, -80.3229759 27.4454817, -80.3224313 27.4454887)",,
11294987,South 2nd Street,residential,False,True,33.774,,,,"LINESTRING (-80.3229387 27.4444405, -80.3230229 27.4447349)",,
194255946,South 2nd Street,residential,False,False,9.345,,,,"LINESTRING (-80.3229387 27.4444405, -80.3229018 27.4443631)",,
134824143,Citrus Avenue,secondary,True,False,33.573,2,,,"LINESTRING (-80.3229387 27.4444405, -80.3231921 27.4444675, -80.3232767 27.4444602)",,
11299040,Delaware Avenue,residential,False,True,54.058,,,,"LINESTRING (-80.3225567 27.4433487, -80.3220089 27.4433483)",,
11299040,Delaware Avenue,residential,False,False,64.94399999999999,,,,"LINESTRING (-80.3225567 27.4433487, -80.322795 27.443357, -80.3232143 27.4433717)",,
194255946,South 2nd Street,residential,False,True,117.826,,,,"LINESTRING (-80.3225567 27.4433487, -80.3227341 27.44387, -80.3227705 27.4439769, -80.3229018 27.4443631)",,
11299040,Delaware Avenue,residential,False,False,54.058,,,,"LINESTRING (-80.3220089 27.4433483, -80.3225567 27.4433487)",,
11295191,South Indian River Drive,secondary,False,False,86.703,2,CR 707,,"LINESTRING (-80.3220089 27.4433483, -80.3221504 27.4439698, -80.3221829 27.4441126)",,
11295191,South Indian River Drive,secondary,False,True,131.45,2,CR 707,,"LINESTRING (-80.3220089 27.4433483, -80.3218851 27.4429095, -80.3216521 27.4422096)",,
345811372,South Indian River Drive,tertiary,False,True,14.48,2,,,"LINESTRING (-80.3225602 27.4468731, -80.3225448 27.4467436)",,
11299747,Saint Andrews Lane,residential,False,True,118.938,,,,"LINESTRING (-80.3225602 27.4468731, -80.3224183 27.4468963, -80.3213634 27.4469973)",,
345811372,South Indian River Drive,tertiary,False,False,52.191,2,,,"LINESTRING (-80.3225602 27.4468731, -80.3225769 27.4469473, -80.3225862 27.4469888, -80.3226844 27.4473292)",,
11298981,Atlantic Avenue,residential,False,False,104.14,,,,"LINESTRING (-80.3226844 27.4473292, -80.3228568 27.4472819, -80.3229798 27.4472482, -80.3232683 27.4471691, -80.3236927 27.4470527)",,
345811372,South Indian River Drive,tertiary,False,False,63.454,2,,,"LINESTRING (-80.3226844 27.4473292, -80.3228383 27.4477943, -80.3228709 27.4478752)",,
345811372,South Indian River Drive,tertiary,False,True,52.191,2,,,"LINESTRING (-80.3226844 27.4473292, -80.3225862 27.4469888, -80.3225769 27.4469473, -80.3225602 27.4468731)",,
881148466,Atlantic Avenue,residential,True,False,118.91899999999998,,,,"LINESTRING (-80.3226844 27.4473292, -80.3222879 27.4474389, -80.3220416 27.447507, -80.3217363 27.4475915, -80.3215339 27.4476475)",,
11298466,Orange Avenue,residential,False,True,121.017,,,,"LINESTRING (-80.3228709 27.4478752, -80.3217943 27.4481968, -80.3217086 27.4482224)",,
47655348,Orange Avenue,tertiary,False,False,104.351,2,,,"LINESTRING (-80.3228709 27.4478752, -80.3230382 27.4478252, -80.3230686 27.447817, -80.3231519 27.4477901, -80.323262 27.4477578, -80.3238735 27.4475769)",,
345811372,South Indian River Drive,tertiary,False,True,63.454,2,,,"LINESTRING (-80.3228709 27.4478752, -80.3228383 27.4477943, -80.3226844 27.4473292)",,
620603019,South Indian River Drive,tertiary,False,False,39.062,2,,,"LINESTRING (-80.3228709 27.4478752, -80.322894 27.447935, -80.3229419 27.4480634, -80.3229935 27.4482092)",,
"[1068433052, 1068433053, 11295766]",A E Backus Avenue,tertiary,False,False,179.23899999999998,2,,,"LINESTRING (-80.3254987 27.451067, -80.3258088 27.4509753, -80.3260217 27.4509123, -80.3264544 27.4507857, -80.3272233 27.4505609)",,
"[314522040, 314522041, 84326226]",North 2nd Street,residential,False,True,188.309,,,,"LINESTRING (-80.3254987 27.451067, -80.3254749 27.4510017, -80.3254044 27.4508082, -80.3253615 27.450713, -80.3252488 27.4505511, -80.3248339 27.4499977, -80.3247489 27.4498578, -80.3246898 27.4497692, -80.3246144 27.4495785)",yes,
85234895,A E Backus Avenue,tertiary,False,False,103.571,2,,,"LINESTRING (-80.3272233 27.4505609, -80.3276573 27.4504356, -80.3277291 27.4504149, -80.3282214 27.4502727)",,
961742986,North 4th Street,primary,False,True,47.643,4,US 1,30 mph,"LINESTRING (-80.3272233 27.4505609, -80.3271856 27.4503185, -80.3271532 27.450137)",,
"[1068433052, 1068433053, 11295766]",A E Backus Avenue,tertiary,False,True,179.23899999999998,2,,,"LINESTRING (-80.3272233 27.4505609, -80.3264544 27.4507857, -80.3260217 27.4509123, -80.3258088 27.4509753, -80.3254987 27.451067)",,
11296204,Melody Lane,residential,False,False,66.21,,,,"LINESTRING (-80.3217086 27.4482224, -80.3215339 27.4476475)",,
"[136148888, 136148889, 11296204]","['Melody Lane', 'Avenue A']","['residential', 'unclassified']",False,"[False, True]",225.68200000000002,,,,"LINESTRING (-80.3217086 27.4482224, -80.3218312 27.4486258, -80.3220537 27.4493243, -80.3220669 27.4493583, -80.3220749 27.449379, -80.3221262 27.4494158, -80.3221821 27.4494248, -80.3222848 27.449408, -80.3229504 27.4491993)",,
11298466,Orange Avenue,residential,False,False,121.017,,,,"LINESTRING (-80.3217086 27.4482224, -80.3217943 27.4481968, -80.3228709 27.4478752)",,
11296204,Melody Lane,residential,False,True,66.21,,,,"LINESTRING (-80.3215339 27.4476475, -80.3217086 27.4482224)",,
11296204,Melody Lane,residential,False,False,74.327,,,,"LINESTRING (-80.3215339 27.4476475, -80.3213938 27.4471802, -80.3213634 27.4469973)",,
11296204,Melody Lane,residential,False,False,68.063,,,,"LINESTRING (-80.3213634 27.4469973, -80.3213495 27.4468882, -80.3213057 27.4463874)",,
11296204,Melody Lane,residential,False,True,74.327,,,,"LINESTRING (-80.3213634 27.4469973, -80.3213938 27.4471802, -80.3215339 27.4476475)",,
11299747,Saint Andrews Lane,residential,False,False,118.938,,,,"LINESTRING (-80.3213634 27.4469973, -80.3224183 27.4468963, -80.3225602 27.4468731)",,
640742781,Melody Lane,residential,True,False,18.223,,,,"LINESTRING (-80.3212866 27.4462244, -80.3213057 27.4463874)",,
200480658,Orange Avenue,secondary,False,False,102.936,2,FL 68,30 mph,"LINESTRING (-80.3280045 27.4469643, -80.3269614 27.446956)",,
200480658,Orange Avenue,secondary,False,True,95.432,2,FL 68,30 mph,"LINESTRING (-80.3280045 27.4469643, -80.3289716 27.446965)",,
11297047,South 6th Street,residential,False,False,108.349,,,,"LINESTRING (-80.3280045 27.4469643, -80.3280035 27.4462935, -80.3280033 27.4461574, -80.3280031 27.4459899)",,
11297047,South 6th Street,residential,False,False,109.739,,,,"LINESTRING (-80.3280031 27.4459899, -80.3280059 27.445003)",,
11298979,Atlantic Avenue,residential,False,True,102.744,,,,"LINESTRING (-80.3280031 27.4459899, -80.326962 27.445978)",,
11297047,South 6th Street,residential,False,True,108.349,,,,"LINESTRING (-80.3280031 27.4459899, -80.3280033 27.4461574, -80.3280035 27.4462935, -80.3280045 27.4469643)",,
11298979,Atlantic Avenue,residential,False,False,94.922,,,,"LINESTRING (-80.3280031 27.4459899, -80.328468 27.4459967, -80.3289649 27.4460039)",,
11297047,South 6th Street,residential,False,True,109.739,,,,"LINESTRING (-80.3280059 27.445003, -80.3280031 27.4459899)",,
1107040098,Boston Avenue,residential,False,False,94.272,,,,"LINESTRING (-80.3280059 27.445003, -80.3289612 27.4450096)",,
1107040098,Boston Avenue,residential,False,True,102.483,,,,"LINESTRING (-80.3280059 27.445003, -80.3269674 27.4450105)",,
11297047,South 6th Street,residential,False,False,108.648,,,,"LINESTRING (-80.3280059 27.445003, -80.3280067 27.4444614, -80.3280073 27.4440259)",,
11297047,South 6th Street,residential,False,False,80.468,,,,"LINESTRING (-80.3280073 27.4440259, -80.3280012 27.4435591, -80.3279963 27.4433023)",,
11297047,South 6th Street,residential,False,True,108.648,,,,"LINESTRING (-80.3280073 27.4440259, -80.3280067 27.4444614, -80.3280059 27.445003)",,
47655349,Citrus Avenue,tertiary,True,False,94.46000000000001,2,,,"LINESTRING (-80.3280073 27.4440259, -80.3286197 27.4440297, -80.3289645 27.4440319)",,
11297047,South 6th Street,residential,False,True,80.468,,,,"LINESTRING (-80.3279963 27.4433023, -80.3280012 27.4435591, -80.3280073 27.4440259)",,
90758029,South 6th Street,residential,False,False,68.98599999999999,,,,"LINESTRING (-80.3279963 27.4433023, -80.3279984 27.4429543, -80.3280001 27.4426819)",,
939595612,Delaware Avenue,secondary,False,False,95.082,2,CR 770,,"LINESTRING (-80.3279963 27.4433023, -80.3281796 27.4433035, -80.3284676 27.4433053, -80.3286719 27.4433066, -80.3289598 27.4433085)",,
939595612,Delaware Avenue,secondary,False,True,102.47399999999999,2,CR 770,,"LINESTRING (-80.3279963 27.4433023, -80.3275888 27.4432997, -80.3269579 27.4432957)",,
11301522,Hampton Place,residential,False,False,95.142,,,,"LINESTRING (-80.3280001 27.4426819, -80.3286855 27.442686, -80.3288072 27.4426867, -80.3289642 27.4426876)",,
11301522,Hampton Place,residential,False,True,102.696,,,,"LINESTRING (-80.3280001 27.4426819, -80.3275442 27.4426773, -80.3269595 27.4426713)",,
90758029,South 6th Street,residential,False,True,68.98599999999999,,,,"LINESTRING (-80.3280001 27.4426819, -80.3279984 27.4429543, -80.3279963 27.4433023)",,
11297148,South 7th Street,tertiary,False,False,37.652,2,,,"LINESTRING (-80.3289678 27.4463425, -80.3289649 27.4460039)",,
11297148,South 7th Street,tertiary,False,True,69.22,2,,,"LINESTRING (-80.3289678 27.4463425, -80.3289696 27.446631, -80.3289716 27.446965)",,
11298985,Atlantic Avenue,residential,False,False,130.382,,,,"LINESTRING (-80.3289678 27.4463425, -80.3294791 27.4463453, -80.3301045 27.4463487, -80.330289 27.4463526)",,
11297148,South 7th Street,tertiary,False,False,58.713,2,,,"LINESTRING (-80.3289649 27.4460039, -80.3289603 27.4454759)",,
11297148,South 7th Street,tertiary,False,True,37.652,2,,,"LINESTRING (-80.3289649 27.4460039, -80.3289678 27.4463425)",,
11298979,Atlantic Avenue,residential,False,True,94.922,,,,"LINESTRING (-80.3289649 27.4460039, -80.328468 27.4459967, -80.3280031 27.4459899)",,
11297148,South 7th Street,tertiary,False,False,51.85,2,,,"LINESTRING (-80.3289603 27.4454759, -80.3289612 27.4450096)",,
11297148,South 7th Street,tertiary,False,True,58.713,2,,,"LINESTRING (-80.3289603 27.4454759, -80.3289649 27.4460039)",,
11297148,South 7th Street,tertiary,False,True,51.85,2,,,"LINESTRING (-80.3289612 27.4450096, -80.3289603 27.4454759)",,
1107040098,Boston Avenue,residential,False,True,94.272,,,,"LINESTRING (-80.3289612 27.4450096, -80.3280059 27.445003)",,
11297148,South 7th Street,tertiary,False,False,84.742,2,,,"LINESTRING (-80.3289612 27.4450096, -80.3289624 27.4444551, -80.3289629 27.4442475)",,
11297148,South 7th Street,tertiary,False,False,23.974,2,,,"LINESTRING (-80.3289629 27.4442475, -80.3289645 27.4440319)",,
11297148,South 7th Street,tertiary,False,True,84.742,2,,,"LINESTRING (-80.3289629 27.4442475, -80.3289624 27.4444551, -80.3289612 27.4450096)",,
11297148,South 7th Street,tertiary,False,True,23.974,2,,,"LINESTRING (-80.3289645 27.4440319, -80.3289629 27.4442475)",,
11297148,South 7th Street,tertiary,False,False,80.44,2,,,"LINESTRING (-80.3289645 27.4440319, -80.3289628 27.4437719, -80.3289622 27.4436808, -80.3289598 27.4433085)",,
939595611,South 7th Street,tertiary,False,False,69.042,2,,,"LINESTRING (-80.3289598 27.4433085, -80.3289642 27.4426876)",,
11297148,South 7th Street,tertiary,False,True,80.44,2,,,"LINESTRING (-80.3289598 27.4433085, -80.3289622 27.4436808, -80.3289628 27.4437719, -80.3289645 27.4440319)",,
11298590,Delaware Avenue,secondary,False,False,95.739,2,CR 770,,"LINESTRING (-80.3289598 27.4433085, -80.3294444 27.4433138, -80.3299299 27.4433192)",,
939595612,Delaware Avenue,secondary,False,True,95.082,2,CR 770,,"LINESTRING (-80.3289598 27.4433085, -80.3286719 27.4433066, -80.3284676 27.4433053, -80.3281796 27.4433035, -80.3279963 27.4433023)",,
939595611,South 7th Street,tertiary,False,True,69.042,2,,,"LINESTRING (-80.3289642 27.4426876, -80.3289598 27.4433085)",,
11301522,Hampton Place,residential,False,True,95.142,,,,"LINESTRING (-80.3289642 27.4426876, -80.3288072 27.4426867, -80.3286855 27.442686, -80.3280001 27.4426819)",,
11300625,North 8th Street,residential,False,False,184.30599999999998,,,,"LINESTRING (-80.3306607 27.4469644, -80.3306611 27.447858, -80.3306614 27.4486219)",,
939595628,Orange Avenue,secondary,False,False,129.387,2,FL 68,30 mph,"LINESTRING (-80.3306607 27.4469644, -80.3302992 27.4469646, -80.3300164 27.4469648, -80.3293495 27.4469652)",,
200480658,Orange Avenue,secondary,False,True,13.717,2,FL 68,30 mph,"LINESTRING (-80.3259166 27.4469936, -80.326054 27.4469749)",,
200480663,US Highway 1,primary,True,False,141.024,2,US 1,30 mph,"LINESTRING (-80.3259166 27.4469936, -80.3259606 27.4471718, -80.3260042 27.4473131, -80.3260763 27.4474897, -80.3262978 27.4479847, -80.3264249 27.4481723)",,
1200988875,Orange Avenue,tertiary,False,True,124.00300000000001,2,,,"LINESTRING (-80.3259166 27.4469936, -80.3257716 27.4470221, -80.324944 27.4472587, -80.3249003 27.4472711, -80.3248568 27.4472836, -80.3247175 27.4473254)",,
11297301,Depot Drive,residential,True,False,221.625,,,,"LINESTRING (-80.3239289 27.4454828, -80.3240895 27.4459072, -80.3241517 27.4459543, -80.3242272 27.4460106, -80.3242983 27.4461712, -80.3243692 27.4463747, -80.3244174 27.4465131, -80.3245307 27.4468385, -80.3247175 27.4473254)",,
11298356,Boston Avenue,residential,False,True,68.41799999999999,,,,"LINESTRING (-80.3239289 27.4454828, -80.3237023 27.4454797, -80.3234728 27.4454786, -80.3232356 27.4454784)",,
11298590,Delaware Avenue,secondary,False,True,95.739,2,CR 770,,"LINESTRING (-80.3299299 27.4433192, -80.3294444 27.4433138, -80.3289598 27.4433085)",,
11298251,South 5th Street,residential,False,True,108.749,,,,"LINESTRING (-80.326962 27.445978, -80.3269614 27.446956)",,
11298979,Atlantic Avenue,residential,False,False,102.744,,,,"LINESTRING (-80.326962 27.445978, -80.3280031 27.4459899)",,
11298251,South 5th Street,residential,False,False,107.582,,,,"LINESTRING (-80.326962 27.445978, -80.326964 27.4456201, -80.3269674 27.4450105)",,
11298251,South 5th Street,residential,False,False,110.517,,,,"LINESTRING (-80.3269674 27.4450105, -80.3269656 27.4440166)",,
1107040098,Boston Avenue,residential,False,False,102.483,,,,"LINESTRING (-80.3269674 27.4450105, -80.3280059 27.445003)",,
1107040098,Boston Avenue,residential,False,True,103.95,,,,"LINESTRING (-80.3269674 27.4450105, -80.325914 27.4450078)",,
11298251,South 5th Street,residential,False,True,107.582,,,,"LINESTRING (-80.3269674 27.4450105, -80.326964 27.4456201, -80.326962 27.445978)",,
11298251,South 5th Street,residential,False,True,110.517,,,,"LINESTRING (-80.3269656 27.4440166, -80.3269674 27.4450105)",,
47655349,Citrus Avenue,tertiary,True,False,102.802,2,,,"LINESTRING (-80.3269656 27.4440166, -80.3280073 27.4440259)",,
11298251,South 5th Street,residential,False,False,80.164,,,,"LINESTRING (-80.3269656 27.4440166, -80.326962 27.4436809, -80.3269579 27.4432957)",,
11298251,South 5th Street,residential,False,False,69.43,,,,"LINESTRING (-80.3269579 27.4432957, -80.3269587 27.442967, -80.3269595 27.4426713)",,
11298251,South 5th Street,residential,False,True,80.164,,,,"LINESTRING (-80.3269579 27.4432957, -80.326962 27.4436809, -80.3269656 27.4440166)",,
939595612,Delaware Avenue,secondary,False,False,102.47399999999999,2,CR 770,,"LINESTRING (-80.3269579 27.4432957, -80.3275888 27.4432997, -80.3279963 27.4433023)",,
939595612,Delaware Avenue,secondary,False,True,103.451,2,CR 770,,"LINESTRING (-80.3269579 27.4432957, -80.3266683 27.4432902, -80.3264372 27.4432859, -80.3261596 27.4432807, -80.3260448 27.4432786, -80.3259115 27.4432595)",,
11298251,South 5th Street,residential,False,True,69.43,,,,"LINESTRING (-80.3269595 27.4426713, -80.3269587 27.442967, -80.3269579 27.4432957)",,
11301522,Hampton Place,residential,False,False,102.696,,,,"LINESTRING (-80.3269595 27.4426713, -80.3275442 27.4426773, -80.3280001 27.4426819)",,
"[11298352, 1107040099]",Boston Avenue,residential,False,False,95.464,,,,"LINESTRING (-80.3249466 27.4450048, -80.3255369 27.4450066, -80.325914 27.4450078)",,
11298749,North 2nd Street,residential,False,True,141.61999999999998,,,,"LINESTRING (-80.3243124 27.4487895, -80.3242836 27.4487098, -80.3238735 27.4475769)",,
84326226,North 2nd Street,residential,False,False,92.656,,,,"LINESTRING (-80.3243124 27.4487895, -80.3243452 27.4488751, -80.3246144 27.4495785)",,
84326252,Avenue A,tertiary,False,False,90.51400000000001,2,,,"LINESTRING (-80.3243124 27.4487895, -80.3243981 27.4487649, -80.3251852 27.4485391)",,
809818197,Avenue A,tertiary,True,False,62.8,2,,,"LINESTRING (-80.3243124 27.4487895, -80.3242571 27.4487968, -80.324173 27.4488079, -80.3237021 27.4489447)",,
11298985,Atlantic Avenue,residential,False,True,130.382,,,,"LINESTRING (-80.330289 27.4463526, -80.3301045 27.4463487, -80.3294791 27.4463453, -80.3289678 27.4463425)",,
200480668,North 4th Street,primary,False,False,47.523,4,US 1,30 mph,"LINESTRING (-80.3264249 27.4481723, -80.3265846 27.4485755)",,
47655351,Avenue A,tertiary,True,False,82.366,2,,30 mph,"LINESTRING (-80.3264249 27.4481723, -80.3268189 27.4480487, -80.3272119 27.4479255)",,
