osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,access
188426964,4th Avenue South,residential,False,False,79.65299999999999,"LINESTRING (-96.751195 46.8706029, -96.7506709 46.8706015, -96.7501472 46.8706004)",,,
188426964,4th Avenue South,residential,False,True,132.737,"LINESTRING (-96.751195 46.8706029, -96.7527933 46.8706071, -96.7529411 46.8706075)",,,
18046831,15th Street North,residential,False,True,11.264,"LINESTRING (-96.7559121 46.8761096, -96.7559129 46.8760083)",2,,
18046831,15th Street North,residential,False,False,112.14699999999999,"LINESTRING (-96.7559121 46.8761096, -96.7559115 46.8761551, -96.7559107 46.8762108, -96.7559096 46.8762854, -96.7559075 46.8764327, -96.7558993 46.8770031, -96.7558977 46.8771181)",2,,
645417712,1st Avenue North,secondary,True,False,114.178,"LINESTRING (-96.7559121 46.8761096, -96.7563206 46.8761076, -96.7574142 46.8761023)",,,
18046831,15th Street North,residential,False,False,123.87700000000001,"LINESTRING (-96.7558977 46.8771181, -96.7558965 46.8771998, -96.755882 46.8782321)",2,,
18046831,15th Street North,residential,False,True,112.147,"LINESTRING (-96.7558977 46.8771181, -96.7558993 46.8770031, -96.7559075 46.8764327, -96.7559096 46.8762854, -96.7559107 46.8762108, -96.7559115 46.8761551, -96.7559121 46.8761096)",2,,
18048691,2nd Avenue North,residential,False,False,114.691,"LINESTRING (-96.7558977 46.8771181, -96.7557598 46.8771179, -96.7549705 46.8771164, -96.7547222 46.877116, -96.754573 46.8771157, -96.7545244 46.8771156, -96.7543888 46.8771154)",2,,
18048691,2nd Avenue North,residential,False,True,113.961,"LINESTRING (-96.7558977 46.8771181, -96.7560303 46.8771183, -96.7572693 46.8771205, -96.757397 46.8771207)",2,,
18046831,15th Street North,residential,False,True,123.87700000000001,"LINESTRING (-96.755882 46.8782321, -96.7558965 46.8771998, -96.7558977 46.8771181)",2,,
184470116,3rd Avenue North,residential,False,False,114.67399999999999,"LINESTRING (-96.755882 46.8782321, -96.7545105 46.8782268, -96.7543733 46.8782263)",2,,
184470116,3rd Avenue North,residential,False,True,113.709,"LINESTRING (-96.755882 46.8782321, -96.7572532 46.8782372, -96.757378 46.8782377)",2,,
18046941,15th Street South,residential,False,False,114.064,"LINESTRING (-96.7559308 46.8737404, -96.7559311 46.8736468, -96.7559335 46.8728008, -96.7559338 46.8727146)",,,
184470026,Main Avenue,primary,False,False,116.072,"LINESTRING (-96.7559308 46.8737404, -96.7546875 46.8737377, -96.7546347 46.8737349, -96.7544047 46.8737225)",,I 94 Business,
184470026,Main Avenue,primary,False,True,114.78699999999999,"LINESTRING (-96.7559308 46.8737404, -96.757291 46.8737583, -96.7574406 46.8737603)",,I 94 Business,
18046941,15th Street South,residential,False,False,116.97,"LINESTRING (-96.7559338 46.8727146, -96.7559364 46.8726057, -96.7559567 46.8717565, -96.7559582 46.8716628)",,,
18046941,15th Street South,residential,False,True,114.06400000000001,"LINESTRING (-96.7559338 46.8727146, -96.7559335 46.8728008, -96.7559311 46.8736468, -96.7559308 46.8737404)",,,
184470104,2nd Avenue South,residential,False,False,114.93599999999999,"LINESTRING (-96.7559338 46.8727146, -96.7558132 46.8727143, -96.7545751 46.8727112, -96.7544218 46.8727108)",2,,
