osmid,highway,oneway,reversed,length,name,geometry,lanes,ref,junction,maxspeed
695997757,tertiary,False,False,48.789,Kent Village Drive,"LINESTRING (-76.8853224 38.9226058, -76.885067 38.922997)",2,,,25 mph
695997757,tertiary,False,True,38.55,Kent Village Drive,"LINESTRING (-76.8853224 38.9226058, -76.8855242 38.9222967)",2,,,25 mph
695877218,tertiary,False,False,16.198,Fire House Road,"LINESTRING (-76.881029 38.927411, -76.881011 38.927266)",,,,
6095078,residential,False,False,106.476,,"LINESTRING (-76.881029 38.927411, -76.881054 38.927533, -76.881049 38.927598, -76.881036 38.9276285, -76.880985 38.927748, -76.8808964 38.9278974, -76.88087 38.927942, -76.880814 38.92802, -76.8806134 38.9282854)",,,,
699130669,primary,True,False,165.42,Landover Road,"LINESTRING (-76.881029 38.927411, -76.881359 38.927376, -76.882089 38.9272837, -76.8828117 38.9271915, -76.8829176 38.927178)",3,MD 202,,
6095078,residential,False,True,106.476,,"LINESTRING (-76.8806134 38.9282854, -76.880814 38.92802, -76.88087 38.927942, -76.8808964 38.9278974, -76.880985 38.927748, -76.881036 38.9276285, -76.881049 38.927598, -76.881054 38.927533, -76.881029 38.927411)",,,,
"[699130681, 695877217]",primary,True,False,160.378,Landover Road,"LINESTRING (-76.877294 38.927205, -76.87758 38.927257, -76.877904 38.92731, -76.878224 38.927351, -76.878497 38.927381, -76.878818 38.927413, -76.879122 38.927437)","['4', '3']",MD 202,,
6097568,primary_link,True,False,436.4630000000001,,"LINESTRING (-76.877088 38.927003, -76.876706 38.926817, -76.876611 38.926767, -76.87653 38.926713, -76.876461 38.926645, -76.876409 38.926558, -76.87637 38.926467, -76.876358 38.926346, -76.876373 38.92613, -76.876386 38.925928, -76.876374 38.92575, -76.876352 38.925625, -76.87632 38.925514, -76.876252 38.925343, -76.876144 38.925133, -76.876068 38.924957, -76.876009 38.924807, -76.875975 38.924704, -76.875938 38.924555, -76.875941 38.9243976, -76.8759678 38.9242453, -76.8760107 38.9240846, -76.8760912 38.9238822, -76.8763058 38.9234398)",,,,
6110389,residential,False,True,312.544,East Forest Road,"LINESTRING (-76.882505 38.920882, -76.883203 38.921003, -76.884114 38.921176, -76.885104 38.921358, -76.886016 38.9215435)",,,,
699130671,tertiary,False,False,14.043,Kent Town Place,"LINESTRING (-76.886927 38.926662, -76.886938 38.926536)",2,,,
6108835,tertiary,False,False,275.661,75th Avenue,"LINESTRING (-76.886927 38.926662, -76.886856 38.926839, -76.886764 38.927008, -76.88662 38.927197, -76.886448 38.927391, -76.886384 38.927466, -76.886192 38.927689, -76.8860268 38.9278838, -76.886013 38.9279, -76.885772 38.928146, -76.885633 38.9283, -76.885614 38.928321, -76.885459 38.928539, -76.8853416 38.9287944)",4,,,
6108835,tertiary,False,True,275.661,75th Avenue,"LINESTRING (-76.8853416 38.9287944, -76.885459 38.928539, -76.885614 38.928321, -76.885633 38.9283, -76.885772 38.928146, -76.886013 38.9279, -76.8860268 38.9278838, -76.886192 38.927689, -76.886384 38.927466, -76.886448 38.927391, -76.88662 38.927197, -76.886764 38.927008, -76.886856 38.926839, -76.886927 38.926662)",4,,,
414311031,tertiary,True,False,48.20399999999999,75th Avenue,"LINESTRING (-76.8853416 38.9287944, -76.8852331 38.9289195, -76.8851667 38.929039, -76.8850943 38.9291183, -76.8850558 38.9291646)",2,,,
279006957,tertiary,True,False,20.538,,"LINESTRING (-76.8850131 38.9291936, -76.8849796 38.9292317, -76.8849596 38.9292752, -76.8849544 38.9293212, -76.8849644 38.9293667)",1,,roundabout,
414311033,residential,True,False,36.972,,"LINESTRING (-76.8850131 38.9291936, -76.884928 38.9291997, -76.8848154 38.9291955, -76.8847129 38.9291811, -76.8845938 38.9291514)",,,,
695877218,tertiary,False,True,16.198,Fire House Road,"LINESTRING (-76.881011 38.927266, -76.881029 38.927411)",,,,
"[695877216, 1054717059]",primary,True,False,163.31900000000002,Landover Road,"LINESTRING (-76.881011 38.927266, -76.880792 38.927285, -76.8805864 38.9273006, -76.880555 38.927303, -76.88015 38.927316, -76.8800149 38.927316, -76.879979 38.927316, -76.879851 38.927315, -76.8797371 38.9273127, -76.879705 38.927312, -76.879288 38.927301, -76.879127 38.927288)","['4', '3']",MD 202,,
695877220,tertiary,False,False,56.071,Fire House Road,"LINESTRING (-76.881011 38.927266, -76.880983 38.927117, -76.880952 38.926975, -76.880902 38.926769)",,,,25 mph
699130670,primary,True,False,145.888,Landover Road,"LINESTRING (-76.884707 38.926798, -76.8830437 38.9270148)",3,MD 202,,
107269951,tertiary,False,True,58.108000000000004,Kent Village Drive,"LINESTRING (-76.884707 38.926798, -76.8846073 38.9263985, -76.884579 38.926285)",,,,25 mph
699130671,tertiary,False,True,14.043,Kent Town Place,"LINESTRING (-76.886938 38.926536, -76.886927 38.926662)",2,,,
6129489,tertiary,False,False,140.716,Kent Town Place,"LINESTRING (-76.886938 38.926536, -76.8869417 38.9264599, -76.886952 38.926244, -76.8869519 38.9262181, -76.8869518 38.9261879, -76.886951 38.925888, -76.886961 38.9256838, -76.886967 38.925561, -76.886973 38.925271)",2,,,
699130670,primary,True,False,195.20100000000002,Landover Road,"LINESTRING (-76.886938 38.926536, -76.886634 38.926564, -76.886587 38.926569, -76.886284 38.92661, -76.885873 38.926661, -76.885836 38.926665, -76.88531 38.926725, -76.8851946 38.926739, -76.884909 38.9267735, -76.884707 38.926798)",3,MD 202,,
983501391,primary,True,False,13.355,Landover Road,"LINESTRING (-76.8829176 38.927178, -76.8830699 38.9271583)",3,MD 202,,
983501394,residential,True,False,60.917,Dodge Park Road,"LINESTRING (-76.8829176 38.927178, -76.8829296 38.9272568, -76.8829585 38.9274471, -76.8829894 38.9276161, -76.883064 38.927705)",2,,,
695997757,tertiary,False,True,78.52,Kent Village Drive,"LINESTRING (-76.886016 38.9215435, -76.886427 38.9209139)",2,,,25 mph
6110389,residential,False,False,312.544,East Forest Road,"LINESTRING (-76.886016 38.9215435, -76.885104 38.921358, -76.884114 38.921176, -76.883203 38.921003, -76.882505 38.920882)",,,,
695997757,tertiary,False,False,93.939,Kent Village Drive,"LINESTRING (-76.886016 38.9215435, -76.8859069 38.9217106, -76.8855701 38.9222265, -76.8855242 38.9222967)",2,,,25 mph
6130819,residential,False,True,228.84900000000002,Kent Village Place,"LINESTRING (-76.887179 38.923868, -76.886754 38.923376, -76.886245 38.922847, -76.886082 38.922663, -76.885983 38.922553, -76.88587 38.922453, -76.885752 38.92238, -76.885639 38.922331, -76.8855242 38.9222967)",,,,
139929454,residential,False,False,81.238,Virginia Avenue,"LINESTRING (-76.887179 38.923868, -76.8871114 38.9239059, -76.8868407 38.9240576, -76.886417 38.924295)",,,,
6114170,tertiary,False,False,143.738,Kent Town Drive,"LINESTRING (-76.886417 38.924295, -76.8863033 38.9241685, -76.886044 38.92388, -76.885652 38.923483, -76.885436 38.923252)",2,,,
6114170,tertiary,False,True,31.857999999999997,Kent Town Drive,"LINESTRING (-76.886417 38.924295, -76.8864796 38.924359, -76.88664 38.924523)",2,,,
139929454,residential,False,True,81.238,Virginia Avenue,"LINESTRING (-76.886417 38.924295, -76.8868407 38.9240576, -76.8871114 38.9239059, -76.887179 38.923868)",,,,
6112904,residential,False,False,323.397,East Inwood Street,"LINESTRING (-76.884244 38.924933, -76.883466 38.925044, -76.882428 38.925189, -76.881666 38.9253, -76.881134 38.925368, -76.88056 38.925424)",,,,
107269951,tertiary,False,False,78.113,Kent Village Drive,"LINESTRING (-76.884244 38.924933, -76.8842812 38.9250835, -76.884336 38.925305, -76.88442 38.925622)",,,,25 mph
107269951,tertiary,False,True,110.603,Kent Village Drive,"LINESTRING (-76.884244 38.924933, -76.884214 38.924794, -76.884194 38.924636, -76.884197 38.924506, -76.8842055 38.9244499, -76.884215 38.924387, -76.884267 38.924254, -76.884327 38.92415, -76.884437 38.923978)",,,,25 mph
695877220,tertiary,False,False,76.932,Fire House Road,"LINESTRING (-76.88056 38.925424, -76.880396 38.924744)",,,,25 mph
6112904,residential,False,True,323.39700000000005,East Inwood Street,"LINESTRING (-76.88056 38.925424, -76.881134 38.925368, -76.881666 38.9253, -76.882428 38.925189, -76.883466 38.925044, -76.884244 38.924933)",,,,
695877220,tertiary,False,True,76.932,Fire House Road,"LINESTRING (-76.88056 38.925424, -76.880649 38.925779, -76.880737 38.926102)",,,,25 mph
6114170,tertiary,False,False,56.134,Kent Town Drive,"LINESTRING (-76.886973 38.925271, -76.886973 38.925168, -76.88697 38.925048, -76.886961 38.924958, -76.886933 38.924864, -76.886881 38.924778)",2,,,
6129489,tertiary,False,True,140.71599999999998,Kent Town Place,"LINESTRING (-76.886973 38.925271, -76.886967 38.925561, -76.886961 38.9256838, -76.886951 38.925888, -76.8869518 38.9261879, -76.8869519 38.9262181, -76.886952 38.926244, -76.8869417 38.9264599, -76.886938 38.926536)",2,,,
6114170,tertiary,False,False,35.194,Kent Town Drive,"LINESTRING (-76.886881 38.924778, -76.88664 38.924523)",2,,,
6114170,tertiary,False,True,56.134,Kent Town Drive,"LINESTRING (-76.886881 38.924778, -76.886933 38.924864, -76.886961 38.924958, -76.88697 38.925048, -76.886973 38.925168, -76.886973 38.925271)",2,,,
695877222,tertiary,False,False,42.228,Hawthorne Street,"LINESTRING (-76.886881 38.924778, -76.886664 38.924731, -76.886465 38.924713, -76.8864032 38.9247055)",,,,
6114170,tertiary,False,True,35.194,Kent Town Drive,"LINESTRING (-76.88664 38.924523, -76.886881 38.924778)",2,,,
6114170,tertiary,False,False,31.857999999999997,Kent Town Drive,"LINESTRING (-76.88664 38.924523, -76.8864796 38.924359, -76.886417 38.924295)",2,,,
414311040,tertiary_link,True,False,31.208000000000002,,"LINESTRING (-76.88664 38.924523, -76.8866017 38.9246112, -76.8865534 38.9246613, -76.8864032 38.9247055)",,,,
695997757,tertiary,False,True,48.789,Kent Village Drive,"LINESTRING (-76.885067 38.922997, -76.8853224 38.9226058)",2,,,25 mph
6114170,tertiary,False,True,42.868,Kent Town Drive,"LINESTRING (-76.885067 38.922997, -76.885258 38.923106, -76.885436 38.923252)",2,,,
107269951,tertiary,False,False,121.94,Kent Village Drive,"LINESTRING (-76.885067 38.922997, -76.884889 38.923277, -76.884623 38.923691, -76.884437 38.923978)",,,,25 mph
414311038,residential,False,False,83.65899999999999,Kent Town Drive,"LINESTRING (-76.885067 38.922997, -76.884876 38.922914, -76.884683 38.922872, -76.8844 38.922835, -76.884143 38.9228)",2,,,
6135825,residential,False,False,175.624,Greeley Road,"LINESTRING (-76.884143 38.9228, -76.884125 38.922868, -76.884096 38.922925, -76.884041 38.922993, -76.883966 38.923073, -76.883863 38.92316, -76.883736 38.923257, -76.883562 38.92335, -76.883356 38.92343, -76.883104 38.923517, -76.882716 38.923639, -76.882559 38.923681)",,,,
414311038,residential,False,False,233.91600000000003,Kent Town Drive,"LINESTRING (-76.884143 38.9228, -76.883825 38.92276, -76.883459 38.922717, -76.883107 38.922678, -76.882813 38.922638, -76.88253 38.922587, -76.882252 38.922528, -76.881986 38.922452, -76.881725 38.922362, -76.881541 38.922283)",2,,,
414311038,residential,False,True,83.659,Kent Town Drive,"LINESTRING (-76.884143 38.9228, -76.8844 38.922835, -76.884683 38.922872, -76.884876 38.922914, -76.885067 38.922997)",2,,,
6138770,residential,False,True,80.039,Fire House Road,"LINESTRING (-76.881541 38.922283, -76.880976 38.922853)",,,,
6138770,residential,False,False,44.507000000000005,Fire House Road,"LINESTRING (-76.881541 38.922283, -76.881694 38.922145, -76.8818558 38.921967)",,,,
414311038,residential,False,False,43.291,Kent Town Drive,"LINESTRING (-76.881541 38.922283, -76.881244 38.92217, -76.8810944 38.9221075)",2,,,
414311038,residential,False,True,233.91599999999997,Kent Town Drive,"LINESTRING (-76.881541 38.922283, -76.881725 38.922362, -76.881986 38.922452, -76.882252 38.922528, -76.88253 38.922587, -76.882813 38.922638, -76.883107 38.922678, -76.883459 38.922717, -76.883825 38.92276, -76.884143 38.9228)",2,,,
414311038,residential,False,True,43.291,Kent Town Drive,"LINESTRING (-76.8810944 38.9221075, -76.881244 38.92217, -76.881541 38.922283)",2,,,
695997757,tertiary,False,False,78.52,Kent Village Drive,"LINESTRING (-76.886427 38.9209139, -76.886016 38.9215435)",2,,,25 mph
695997757,tertiary,False,False,38.55,Kent Village Drive,"LINESTRING (-76.8855242 38.9222967, -76.8853224 38.9226058)",2,,,25 mph
6130819,residential,False,False,228.849,Kent Village Place,"LINESTRING (-76.8855242 38.9222967, -76.885639 38.922331, -76.885752 38.92238, -76.88587 38.922453, -76.885983 38.922553, -76.886082 38.922663, -76.886245 38.922847, -76.886754 38.923376, -76.887179 38.923868)",,,,
695997757,tertiary,False,True,93.939,Kent Village Drive,"LINESTRING (-76.8855242 38.9222967, -76.8855701 38.9222265, -76.8859069 38.9217106, -76.886016 38.9215435)",2,,,25 mph
107269951,tertiary,False,False,110.603,Kent Village Drive,"LINESTRING (-76.884437 38.923978, -76.884327 38.92415, -76.884267 38.924254, -76.884215 38.924387, -76.8842055 38.9244499, -76.884197 38.924506, -76.884194 38.924636, -76.884214 38.924794, -76.884244 38.924933)",,,,25 mph
107269951,tertiary,False,True,121.94,Kent Village Drive,"LINESTRING (-76.884437 38.923978, -76.884623 38.923691, -76.884889 38.923277, -76.885067 38.922997)",,,,25 mph
139929384,residential,False,False,364.853,Hawthorne Street,"LINESTRING (-76.884437 38.923978, -76.884357 38.923945, -76.884267 38.923926, -76.884178 38.92393, -76.884011 38.923972, -76.883496 38.924139, -76.882697 38.924395, -76.882565 38.924434, -76.882378 38.92447, -76.882068 38.924518, -76.881646 38.924578, -76.881207 38.924637, -76.880749 38.924692, -76.880396 38.924744)",,,,
695877222,tertiary,False,True,189.967,Hawthorne Street,"LINESTRING (-76.884437 38.923978, -76.884618 38.924051, -76.884783 38.924129, -76.885341 38.924397, -76.885532 38.924485, -76.885763 38.924573, -76.886003 38.924637, -76.886227 38.924684, -76.8864032 38.9247055)",,,,
107269951,tertiary,False,False,74.994,Kent Village Drive,"LINESTRING (-76.88442 38.925622, -76.884579 38.926285)",,,,25 mph
6123156,residential,True,False,323.055,East Kilmer Street,"LINESTRING (-76.88442 38.925622, -76.883489 38.925742, -76.882314 38.925905, -76.881378 38.926028, -76.880737 38.926102)",,,,
107269951,tertiary,False,True,78.113,Kent Village Drive,"LINESTRING (-76.88442 38.925622, -76.884336 38.925305, -76.8842812 38.9250835, -76.884244 38.924933)",,,,25 mph
107269951,tertiary,False,True,74.994,Kent Village Drive,"LINESTRING (-76.884579 38.926285, -76.88442 38.925622)",,,,25 mph
107269951,tertiary,False,False,58.108000000000004,Kent Village Drive,"LINESTRING (-76.884579 38.926285, -76.8846073 38.9263985, -76.884707 38.926798)",,,,25 mph
6115282,tertiary,False,False,199.27700000000002,Goodland Drive,"LINESTRING (-76.8801438 38.9237364, -76.8800712 38.9236765, -76.879887 38.923572, -76.879589 38.923434, -76.879255 38.923276, -76.878883 38.923094, -76.878765 38.923053, -76.878618 38.923018, -76.878477 38.922998, -76.878347 38.922985, -76.878201 38.922981, -76.878112 38.922985)",,,,25 mph
6138770,residential,False,False,121.855,Fire House Road,"LINESTRING (-76.8801438 38.9237364, -76.880226 38.923631, -76.880306 38.923545, -76.880619 38.923231, -76.880976 38.922853)",,,,
695877219,tertiary,False,True,35.787,Fire House Road,"LINESTRING (-76.8801438 38.9237364, -76.880187 38.923824, -76.880206 38.923946, -76.880233 38.924049)",,,,25 mph
6115282,tertiary,False,False,118.67399999999999,Goodland Drive,"LINESTRING (-76.878112 38.922985, -76.878024 38.922955, -76.877941 38.922915, -76.877823 38.922853, -76.877698 38.922767, -76.877573 38.922665, -76.877542 38.922643, -76.877448 38.922576, -76.877343 38.922519, -76.8773 38.922496, -76.877193 38.922443, -76.8770004 38.9223756)",,,,25 mph
6115282,tertiary,False,True,199.27700000000002,Goodland Drive,"LINESTRING (-76.878112 38.922985, -76.878201 38.922981, -76.878347 38.922985, -76.878477 38.922998, -76.878618 38.923018, -76.878765 38.923053, -76.878883 38.923094, -76.879255 38.923276, -76.879589 38.923434, -76.879887 38.923572, -76.8800712 38.9236765, -76.8801438 38.9237364)",,,,25 mph
6142185,residential,False,False,57.28699999999999,Markham Lane,"LINESTRING (-76.878112 38.922985, -76.878037 38.923022, -76.877935 38.923097, -76.877847 38.923178, -76.877738 38.923304, -76.877691 38.923374)",,,,
6115282,tertiary,False,False,13.656,Goodland Drive,"LINESTRING (-76.8770004 38.9223756, -76.8768571 38.9223241)",,,,25 mph
6115282,tertiary,False,True,118.674,Goodland Drive,"LINESTRING (-76.8770004 38.9223756, -76.877193 38.922443, -76.8773 38.922496, -76.877343 38.922519, -76.877448 38.922576, -76.877542 38.922643, -76.877573 38.922665, -76.877698 38.922767, -76.877823 38.922853, -76.877941 38.922915, -76.878024 38.922955, -76.878112 38.922985)",,,,25 mph
"[468518466, 468518462]",primary,True,False,195.724,Martin Luther King Jr. Highway,"LINESTRING (-76.8770004 38.9223756, -76.8771077 38.9222086, -76.8771477 38.9221517, -76.8773089 38.9219228, -76.8773358 38.9218848, -76.8776683 38.9214157, -76.8777739 38.9212632, -76.878076 38.9208272)",3,MD 704,,
695877220,tertiary,False,False,76.932,Fire House Road,"LINESTRING (-76.880737 38.926102, -76.880649 38.925779, -76.88056 38.925424)",,,,25 mph
695877220,tertiary,False,True,75.537,Fire House Road,"LINESTRING (-76.880737 38.926102, -76.8807965 38.9263307, -76.880861 38.926579, -76.880902 38.926769)",,,,25 mph
695877219,tertiary,False,False,78.556,Fire House Road,"LINESTRING (-76.880396 38.924744, -76.880233 38.924049)",,,,25 mph
695877220,tertiary,False,True,76.932,Fire House Road,"LINESTRING (-76.880396 38.924744, -76.88056 38.925424)",,,,25 mph
139929384,residential,False,True,364.85300000000007,Hawthorne Street,"LINESTRING (-76.880396 38.924744, -76.880749 38.924692, -76.881207 38.924637, -76.881646 38.924578, -76.882068 38.924518, -76.882378 38.92447, -76.882565 38.924434, -76.882697 38.924395, -76.883496 38.924139, -76.884011 38.923972, -76.884178 38.92393, -76.884267 38.923926, -76.884357 38.923945, -76.884437 38.923978)",,,,
695877221,residential,False,False,77.615,Hawthorne Street,"LINESTRING (-76.880396 38.924744, -76.880029 38.924788, -76.8795111 38.924859)",,,,
6127726,residential,False,False,213.333,Orchard Summit Court,"LINESTRING (-76.8795111 38.924859, -76.879537 38.924958, -76.8796184 38.9256311, -76.8796077 38.9257187, -76.8795755 38.9257813, -76.8795004 38.9258439, -76.879377 38.9258648, -76.878985 38.925877, -76.878709 38.925887, -76.87852 38.925876, -76.8783471 38.9258794)",,,,
695877221,residential,False,False,195.35700000000003,Hawthorne Street,"LINESTRING (-76.8795111 38.924859, -76.879057 38.924902, -76.8785402 38.9249696, -76.8784383 38.9250176, -76.8783551 38.9250906, -76.8783296 38.9251382, -76.8782934 38.9252054, -76.8783471 38.9254266, -76.8783632 38.9256937, -76.8783471 38.9258794)",,,,
695877221,residential,False,True,77.615,Hawthorne Street,"LINESTRING (-76.8795111 38.924859, -76.880029 38.924788, -76.880396 38.924744)",,,,
6127726,residential,False,False,57.566,Orchard Summit Court,"LINESTRING (-76.8783471 38.9258794, -76.8776819 38.925894)",,,,
6127726,residential,False,True,213.333,Orchard Summit Court,"LINESTRING (-76.8783471 38.9258794, -76.87852 38.925876, -76.878709 38.925887, -76.878985 38.925877, -76.879377 38.9258648, -76.8795004 38.9258439, -76.8795755 38.9257813, -76.8796077 38.9257187, -76.8796184 38.9256311, -76.879537 38.924958, -76.8795111 38.924859)",,,,
695877221,residential,False,True,195.35700000000003,Hawthorne Street,"LINESTRING (-76.8783471 38.9258794, -76.8783632 38.9256937, -76.8783471 38.9254266, -76.8782934 38.9252054, -76.8783296 38.9251382, -76.8783551 38.9250906, -76.8784383 38.9250176, -76.8785402 38.9249696, -76.879057 38.924902, -76.8795111 38.924859)",,,,
6142185,residential,False,False,162.49800000000002,Markham Lane,"LINESTRING (-76.876588 38.92511, -76.8765151 38.9252471, -76.8764619 38.9253767, -76.8764834 38.9254977, -76.8765585 38.9256271, -76.8766711 38.9257753, -76.8767328 38.9259547, -76.8767757 38.9261029, -76.8767543 38.9265056)",,,,
6142185,residential,False,True,94.752,Markham Lane,"LINESTRING (-76.876588 38.92511, -76.876776 38.924782, -76.877046 38.924336)",,,,
686893078,residential,False,True,126.542,Hawthorne Street,"LINESTRING (-76.876588 38.92511, -76.876677 38.925149, -76.876781 38.925188, -76.87689 38.925199, -76.877022 38.925185, -76.8780084 38.9250476)",,,,
6127726,residential,False,True,57.566,Orchard Summit Court,"LINESTRING (-76.8776819 38.925894, -76.8783471 38.9258794)",,,,
6132990,residential,False,False,134.486,Grayridge Lane,"LINESTRING (-76.878606 38.924286, -76.878559 38.924141, -76.878508 38.924009, -76.878449 38.92391, -76.878366 38.92379, -76.878235 38.923663, -76.8782164 38.9236508, -76.878087 38.923566, -76.877888 38.923461, -76.877691 38.923374)",,,,
6135825,residential,False,False,138.43599999999998,Greeley Road,"LINESTRING (-76.878606 38.924286, -76.878063 38.924356, -76.8778041 38.9243864, -76.877697 38.924399, -76.877488 38.924417, -76.877354 38.924423, -76.877264 38.924417, -76.877177 38.924399, -76.877099 38.924369, -76.877046 38.924336)",,,,
6135825,residential,False,True,143.19299999999998,Greeley Road,"LINESTRING (-76.878606 38.924286, -76.8802082 38.9240526, -76.880233 38.924049)",,,,
6132990,residential,False,False,53.62,Grayridge Lane,"LINESTRING (-76.877691 38.923374, -76.8771458 38.9231446)",,,,
6142185,residential,False,False,120.648,Markham Lane,"LINESTRING (-76.877691 38.923374, -76.877046 38.924336)",,,,
6132990,residential,False,True,134.486,Grayridge Lane,"LINESTRING (-76.877691 38.923374, -76.877888 38.923461, -76.878087 38.923566, -76.8782164 38.9236508, -76.878235 38.923663, -76.878366 38.92379, -76.878449 38.92391, -76.878508 38.924009, -76.878559 38.924141, -76.878606 38.924286)",,,,
6142185,residential,False,True,57.287,Markham Lane,"LINESTRING (-76.877691 38.923374, -76.877738 38.923304, -76.877847 38.923178, -76.877935 38.923097, -76.878037 38.923022, -76.878112 38.922985)",,,,
6135825,residential,False,False,205.702,Greeley Road,"LINESTRING (-76.882559 38.923681, -76.882246 38.923762, -76.882001 38.923814, -76.881654 38.923869, -76.881212 38.923932, -76.880798 38.923984, -76.880518 38.924014, -76.8802647 38.9240451, -76.880233 38.924049)",,,,
6135825,residential,False,True,175.624,Greeley Road,"LINESTRING (-76.882559 38.923681, -76.882716 38.923639, -76.883104 38.923517, -76.883356 38.92343, -76.883562 38.92335, -76.883736 38.923257, -76.883863 38.92316, -76.883966 38.923073, -76.884041 38.922993, -76.884096 38.922925, -76.884125 38.922868, -76.884143 38.9228)",,,,
6141104,residential,False,True,169.927,Greeley Place,"LINESTRING (-76.882559 38.923681, -76.88252 38.923599, -76.882461 38.92352, -76.882381 38.923441, -76.882302 38.923393, -76.882197 38.923352, -76.881949 38.923274, -76.881719 38.923205, -76.881524 38.923138, -76.881355 38.923063, -76.881132 38.922949, -76.880976 38.922853)",,,,
695877219,tertiary,False,True,78.556,Fire House Road,"LINESTRING (-76.880233 38.924049, -76.880396 38.924744)",,,,25 mph
6135825,residential,False,False,143.19299999999998,Greeley Road,"LINESTRING (-76.880233 38.924049, -76.8802082 38.9240526, -76.878606 38.924286)",,,,
6135825,residential,False,True,205.70199999999997,Greeley Road,"LINESTRING (-76.880233 38.924049, -76.8802647 38.9240451, -76.880518 38.924014, -76.880798 38.923984, -76.881212 38.923932, -76.881654 38.923869, -76.882001 38.923814, -76.882246 38.923762, -76.882559 38.923681)",,,,
695877219,tertiary,False,False,35.787,Fire House Road,"LINESTRING (-76.880233 38.924049, -76.880206 38.923946, -76.880187 38.923824, -76.8801438 38.9237364)",,,,25 mph
6142185,residential,False,True,120.648,Markham Lane,"LINESTRING (-76.877046 38.924336, -76.877691 38.923374)",,,,
6135825,residential,False,True,138.436,Greeley Road,"LINESTRING (-76.877046 38.924336, -76.877099 38.924369, -76.877177 38.924399, -76.877264 38.924417, -76.877354 38.924423, -76.877488 38.924417, -76.877697 38.924399, -76.8778041 38.9243864, -76.878063 38.924356, -76.878606 38.924286)",,,,
6142185,residential,False,False,94.752,Markham Lane,"LINESTRING (-76.877046 38.924336, -76.876776 38.924782, -76.876588 38.92511)",,,,
6137752,residential,True,False,322.602,East Lombard Street,"LINESTRING (-76.880902 38.926769, -76.882095 38.926614, -76.883062 38.926491, -76.883921 38.926375, -76.884579 38.926285)",,,,
695877220,tertiary,False,False,75.53699999999999,Fire House Road,"LINESTRING (-76.880902 38.926769, -76.880861 38.926579, -76.8807965 38.9263307, -76.880737 38.926102)",,,,25 mph
695877220,tertiary,False,True,56.071,Fire House Road,"LINESTRING (-76.880902 38.926769, -76.880952 38.926975, -76.880983 38.927117, -76.881011 38.927266)",,,,25 mph
6138770,residential,False,True,44.507000000000005,Fire House Road,"LINESTRING (-76.8818558 38.921967, -76.881694 38.922145, -76.881541 38.922283)",,,,
6138770,residential,False,False,80.039,Fire House Road,"LINESTRING (-76.880976 38.922853, -76.881541 38.922283)",,,,
