osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref
9146449,2,Cocasset Street,secondary,13.7,False,True,245.309,"LINESTRING (-71.2467544 42.0643621, -71.2467908 42.0643668, -71.247211 42.064421, -71.2478654 42.0645097, -71.2479822 42.0645254, -71.2481907 42.0645519, -71.2487437 42.0646256, -71.2488576 42.0646437, -71.2489559 42.0646625, -71.2490499 42.0646806, -71.2492373 42.0647293, -71.2493531 42.0647676, -71.2494421 42.0647972, -71.2495423 42.064831, -71.2495979 42.0648511, -71.2496362 42.0648621)",
9146478,2,Wall Street,unclassified,12.2,False,True,234.05599999999998,"LINESTRING (-71.2467544 42.0643621, -71.2467615 42.0643276, -71.2467851 42.0642125, -71.2468205 42.0640401, -71.2468574 42.063941, -71.2469504 42.0638689, -71.2470682 42.0638143, -71.2472966 42.0637367, -71.2474598 42.0636744, -71.2476391 42.0636081, -71.2478774 42.0635149, -71.2479864 42.063472, -71.248039 42.0634534, -71.2483281 42.0633406, -71.2484603 42.0632916, -71.248691 42.0632027, -71.2488365 42.0631458)",
9146574,1,South Street,secondary,15.2,True,False,62.166000000000004,"LINESTRING (-71.2498381 42.0643466, -71.2496282 42.0646787, -71.2496204 42.0646916, -71.2496129 42.064704, -71.2495981 42.0647515, -71.2495974 42.064778, -71.2496013 42.0647945, -71.2496113 42.0648189, -71.2496362 42.0648621)",MA 140
9145465,2,Rockhill Street,residential,11.0,False,False,115.967,"LINESTRING (-71.2523913 42.0646031, -71.2514857 42.0650929, -71.251411 42.0651274, -71.2513383 42.0651605, -71.2512422 42.0652019)",
9145741,2,Market Street,residential,12.2,False,False,130.943,"LINESTRING (-71.2523913 42.0646031, -71.2527883 42.0650101, -71.2529258 42.0651511, -71.2530767 42.0653059, -71.2531497 42.065396, -71.2532382 42.0655266, -71.253261 42.0655827)",
9145741,2,Market Street,residential,12.2,False,True,126.497,"LINESTRING (-71.2523913 42.0646031, -71.2520187 42.0642315, -71.2516523 42.0638659, -71.2515632 42.063777, -71.2514637 42.0636984)",
9145670,2,Gray Road,residential,13.7,False,True,65.202,"LINESTRING (-71.2473762 42.0626001, -71.2476377 42.062476, -71.2480416 42.0622842)",
1014228127,2,Main Street,secondary,15.2,False,False,117.2,"LINESTRING (-71.2528652 42.0671289, -71.2520211 42.0662814)",MA 140
1014228127,2,Main Street,secondary,15.2,False,True,40.822,"LINESTRING (-71.2528652 42.0671289, -71.2531592 42.0674241)",MA 140
9145809,2,Liberty Place,unclassified,12.2,False,False,121.386,"LINESTRING (-71.2508656 42.062723, -71.2503537 42.0624821, -71.2503194 42.0624652, -71.2502968 42.0624558, -71.2502779 42.0624504, -71.2502625 42.0624478, -71.2502426 42.0624478, -71.2502228 42.0624511, -71.2502074 42.0624565, -71.2501885 42.0624706, -71.250065 42.0625802, -71.2499166 42.0627121, -71.2498766 42.0627475, -71.2498365 42.0627862, -71.2498177 42.0628053, -71.2497814 42.0628523, -71.2497727 42.062866)",
102809563,2,South Street,secondary,15.2,False,False,62.565,"LINESTRING (-71.2508656 42.062723, -71.250853 42.0627412, -71.2508119 42.0627994, -71.2507762 42.0628483, -71.2507251 42.0629306, -71.2506742 42.0630053, -71.250618 42.0630985, -71.2505388 42.0632304)",
102809563,2,South Street,secondary,15.2,False,True,110.353,"LINESTRING (-71.2508656 42.062723, -71.2509111 42.0626652, -71.2509616 42.0626007, -71.2510056 42.062545, -71.2510571 42.062487, -71.2511081 42.0624262, -71.2511656 42.0623603, -71.2513101 42.0622056, -71.251457 42.0620601, -71.25154 42.0619827, -71.2516211 42.0619058)",
9145565,2,Oakhill Avenue,residential,11.3,False,True,26.188,"LINESTRING (-71.244491 42.0654643, -71.2443279 42.0656663)",
9145711,2,Park Avenue,residential,11.0,False,True,29.35,"LINESTRING (-71.244491 42.0654643, -71.2445928 42.065456, -71.2447204 42.0654595, -71.2448446 42.0654726)",
700033435,2,Park Avenue,residential,11.3,False,False,27.314999999999998,"LINESTRING (-71.244491 42.0654643, -71.2445437 42.0654021, -71.2445837 42.065338, -71.244633 42.0652433)",
700033436,2,Comey Avenue,residential,11.0,False,False,171.90800000000002,"LINESTRING (-71.244491 42.0654643, -71.2443928 42.0654876, -71.2442845 42.065495, -71.2441746 42.065487, -71.2440335 42.0654685, -71.2438825 42.0654338, -71.2436902 42.0653867, -71.2435814 42.0653549, -71.2434884 42.0653486, -71.2434106 42.0653506, -71.243332 42.0653622, -71.24323 42.0654, -71.2431424 42.0654692, -71.2430371 42.065528, -71.2429324 42.0655685, -71.2428125 42.0656001, -71.2426943 42.0656197, -71.2425496 42.0656427)",
9146604,2,Carpenter Street,residential,12.2,False,False,129.772,"LINESTRING (-71.2516211 42.0619058, -71.2512416 42.0617474, -71.2511214 42.0616932, -71.2509051 42.0615956, -71.2508185 42.0615515, -71.250591 42.0614356, -71.2502949 42.0612811)",
102809563,2,South Street,secondary,15.2,False,False,110.353,"LINESTRING (-71.2516211 42.0619058, -71.25154 42.0619827, -71.251457 42.0620601, -71.2513101 42.0622056, -71.2511656 42.0623603, -71.2511081 42.0624262, -71.2510571 42.062487, -71.2510056 42.062545, -71.2509616 42.0626007, -71.2509111 42.0626652, -71.2508656 42.062723)",
102809563,2,South Street,secondary,15.2,False,True,91.455,"LINESTRING (-71.2516211 42.0619058, -71.2516721 42.061865, -71.251727 42.0618199, -71.2517952 42.0617602, -71.251857 42.0617115, -71.2519155 42.0616657, -71.2519904 42.0616052, -71.2520365 42.06157, -71.2520987 42.06152, -71.2521625 42.0614709, -71.2522955 42.0613638, -71.25237 42.0612999)",
9145520,2,Liberty Street,unclassified,15.2,False,True,86.34700000000001,"LINESTRING (-71.2488365 42.0631458, -71.2490037 42.0630874, -71.2492812 42.0629786, -71.2493365 42.0629533, -71.2494917 42.0628825, -71.2495321 42.0628667, -71.2495708 42.062852, -71.2495975 42.0628447, -71.2496347 42.0628398, -71.2496567 42.06284, -71.2496894 42.0628416, -71.2497128 42.0628452, -71.2497496 42.0628567, -71.2497727 42.062866)",
9145846,2,Central Street,secondary,12.2,False,False,123.512,"LINESTRING (-71.2488365 42.0631458, -71.2489378 42.0632556, -71.2492563 42.0636001, -71.24941 42.06377, -71.2495562 42.063925, -71.2496845 42.0640609)",MA 140
9145846,2,Central Street,secondary,12.2,False,True,87.218,"LINESTRING (-71.2488365 42.0631458, -71.2487476 42.0630472, -71.248593 42.0628757, -71.2484923 42.0627679, -71.2483604 42.0626267, -71.2482363 42.0625004)",MA 140
9146478,2,Wall Street,unclassified,12.2,False,False,234.05599999999998,"LINESTRING (-71.2488365 42.0631458, -71.248691 42.0632027, -71.2484603 42.0632916, -71.2483281 42.0633406, -71.248039 42.0634534, -71.2479864 42.063472, -71.2478774 42.0635149, -71.2476391 42.0636081, -71.2474598 42.0636744, -71.2472966 42.0637367, -71.2470682 42.0638143, -71.2469504 42.0638689, -71.2468574 42.063941, -71.2468205 42.0640401, -71.2467851 42.0642125, -71.2467615 42.0643276, -71.2467544 42.0643621)",
"[9145593, 9145470]",2,"['Centennial Street', 'Centennial Court']",residential,"['12.2', '11.0']",False,True,362.629,"LINESTRING (-71.2514637 42.0636984, -71.2518708 42.0634611, -71.2522231 42.0632654, -71.2527531 42.0629864, -71.253163 42.0627719, -71.2531826 42.0627433, -71.2531679 42.0627131, -71.25272 42.06225, -71.25282 42.06178, -71.252569 42.06149, -71.25237 42.0612999)",
9145741,2,Market Street,residential,12.2,False,False,126.49699999999999,"LINESTRING (-71.2514637 42.0636984, -71.2515632 42.063777, -71.2516523 42.0638659, -71.2520187 42.0642315, -71.2523913 42.0646031)",
9145741,2,Market Street,residential,12.2,False,True,92.44,"LINESTRING (-71.2514637 42.0636984, -71.2513333 42.0636219, -71.2505388 42.0632304)",
9145412,2,Neponset Avenue,residential,12.2,False,True,95.763,"LINESTRING (-71.2469022 42.0677849, -71.2468566 42.0677246, -71.2463804 42.0671171, -71.24632 42.06704)",
9145591,2,Arlington Street,residential,,False,False,81.048,"LINESTRING (-71.242978 42.0665739, -71.2420475 42.0668065)",
9146396,2,Pleasant Street,residential,10.4,False,True,29.682,"LINESTRING (-71.242978 42.0665739, -71.242867 42.06632)",
9146396,2,Pleasant Street,residential,10.4,False,False,208.785,"LINESTRING (-71.242978 42.0665739, -71.2433728 42.0674654, -71.2434426 42.0676312, -71.2435168 42.0677743, -71.2436044 42.0679106, -71.2436941 42.0680224, -71.24381 42.0681687, -71.2439305 42.0683029)",
9145750,2,Maple Avenue,residential,12.2,False,True,210.26299999999998,"LINESTRING (-71.2459218 42.0671953, -71.2456775 42.0668408, -71.2456504 42.066774, -71.2456441 42.0667002, -71.2456943 42.0662349, -71.2457405 42.0658065, -71.2458066 42.0653567)",
9146312,2,Mechanic Street,secondary,13.7,False,False,208.947,"LINESTRING (-71.2459218 42.0671953, -71.2454584 42.0673723, -71.2453298 42.0674214, -71.2452212 42.067464, -71.2450787 42.06752, -71.2448115 42.0676297, -71.2446687 42.0676976, -71.2445153 42.0677866, -71.2443503 42.0679011, -71.2442103 42.0680151, -71.2440697 42.0681549, -71.243982 42.0682466, -71.2439631 42.0682664, -71.2439305 42.0683029)",
9146312,2,Mechanic Street,secondary,13.7,False,True,37.129999999999995,"LINESTRING (-71.2459218 42.0671953, -71.245975 42.0671746, -71.24632 42.06704)",
1014228127,2,Main Street,secondary,15.2,False,False,4.833,"LINESTRING (-71.2537267 42.0679907, -71.2536918 42.0679558)",MA 140
9145567,2,Bentwood Street,residential,12.2,False,False,232.739,"LINESTRING (-71.2537267 42.0679907, -71.25323 42.06827, -71.25318 42.0683, -71.25268 42.06857, -71.25233 42.06877, -71.252111 42.06887, -71.25181 42.06896, -71.2513502 42.0690869)",
9145591,2,Arlington Street,residential,,False,True,81.048,"LINESTRING (-71.2420475 42.0668065, -71.242978 42.0665739)",
9146566,1,Main Street,secondary,15.2,True,False,32.916,"LINESTRING (-71.2512347 42.0654918, -71.2512158 42.065444, -71.2512047 42.0653932, -71.2512016 42.0653434, -71.2512101 42.0652963, -71.2512249 42.0652517, -71.2512422 42.0652019)",MA 140
1014228127,2,Main Street,secondary,15.2,False,True,109.19200000000001,"LINESTRING (-71.2512347 42.0654918, -71.2513287 42.0655862, -71.2520211 42.0662814)",MA 140
9145429,2,Howard Avenue,residential,10.4,False,False,83.634,"LINESTRING (-71.2490592 42.0620617, -71.248784 42.0622101, -71.2482363 42.0625004)",
9145429,2,Howard Avenue,residential,10.4,False,True,134.529,"LINESTRING (-71.2490592 42.0620617, -71.2498689 42.0616126, -71.2500005 42.0615289, -71.2501417 42.0614221, -71.2502949 42.0612811)",
9145611,2,Shaw Place,residential,10.7,False,True,116.356,"LINESTRING (-71.2490592 42.0620617, -71.2490019 42.0618783, -71.2489925 42.0617403, -71.2489723 42.0616679, -71.2489294 42.0615971, -71.2488482 42.0614968, -71.2484847 42.061135)",
9145625,1,Cocasset Street,secondary,13.7,True,False,35.74100000000001,"LINESTRING (-71.2503539 42.0653982, -71.2503999 42.0654273, -71.2504305 42.0654444, -71.2504764 42.0654634, -71.2505169 42.0654731, -71.2505601 42.065478, -71.2506104 42.0654783, -71.2506547 42.0654727, -71.250697 42.0654639, -71.2507499 42.0654497)",MA 140
9146511,1,Bird Street,tertiary,14.3,True,False,39.144000000000005,"LINESTRING (-71.2503539 42.0653982, -71.25038 42.0654348, -71.2504016 42.0654666, -71.2504141 42.0654901, -71.2504195 42.0655101, -71.2504209 42.0655372, -71.2504177 42.0655728, -71.2504076 42.0656068, -71.2504002 42.0656217, -71.2503835 42.0656475, -71.2503605 42.0656743, -71.2503348 42.0656995, -71.2503154 42.0657185)",
9145611,2,Shaw Place,residential,10.7,False,False,116.356,"LINESTRING (-71.2484847 42.061135, -71.2488482 42.0614968, -71.2489294 42.0615971, -71.2489723 42.0616679, -71.2489925 42.0617403, -71.2490019 42.0618783, -71.2490592 42.0620617)",
9146445,2,Baker Street,tertiary,12.2,False,False,373.701,"LINESTRING (-71.250097 42.0658576, -71.2501374 42.0659589, -71.2501849 42.0660742, -71.250311 42.066387, -71.2505077 42.0669274, -71.2505427 42.0670238, -71.250549 42.067041, -71.25082 42.06774, -71.2513502 42.0690869)",
9146568,2,Bird Street,residential,14.3,False,False,141.435,"LINESTRING (-71.250097 42.0658576, -71.2500425 42.0658912, -71.2496831 42.0661126, -71.2495587 42.0661917, -71.2493129 42.0663478, -71.24879 42.06668)",
1091716446,2,Bird Street,tertiary,14.3,False,True,23.755000000000003,"LINESTRING (-71.250097 42.0658576, -71.2501161 42.0658454, -71.2501945 42.0657955, -71.2503154 42.0657185)",
9145653,1,Bird Street,tertiary,14.3,True,False,46.803,"LINESTRING (-71.2503154 42.0657185, -71.2503887 42.065684, -71.2504337 42.0656599, -71.2504836 42.0656319, -71.2505984 42.0655549, -71.2507499 42.0654497)",
1091716446,2,Bird Street,tertiary,14.3,False,False,23.755000000000003,"LINESTRING (-71.2503154 42.0657185, -71.2501945 42.0657955, -71.2501161 42.0658454, -71.250097 42.0658576)",
9145429,2,Howard Avenue,residential,10.4,False,True,83.634,"LINESTRING (-71.2482363 42.0625004, -71.248784 42.0622101, -71.2490592 42.0620617)",
9145846,2,Central Street,secondary,12.2,False,False,87.218,"LINESTRING (-71.2482363 42.0625004, -71.2483604 42.0626267, -71.2484923 42.0627679, -71.248593 42.0628757, -71.2487476 42.0630472, -71.2488365 42.0631458)",MA 140
9145846,2,Central Street,secondary,12.2,False,True,28.923000000000002,"LINESTRING (-71.2482363 42.0625004, -71.2481472 42.0623976, -71.2480416 42.0622842)",MA 140
9145750,2,Maple Avenue,residential,12.2,False,False,210.263,"LINESTRING (-71.2458066 42.0653567, -71.2457405 42.0658065, -71.2456943 42.0662349, -71.2456441 42.0667002, -71.2456504 42.066774, -71.2456775 42.0668408, -71.2459218 42.0671953)",
9145750,2,Maple Avenue,residential,12.2,False,True,122.902,"LINESTRING (-71.2458066 42.0653567, -71.2459324 42.0643555, -71.2459449 42.0642562)",
9145764,2,Park Avenue,residential,12.2,False,False,82.78,"LINESTRING (-71.2458066 42.0653567, -71.2456489 42.0653446, -71.2455324 42.065345, -71.2454394 42.0653542, -71.2453477 42.0653788, -71.2451941 42.0654389, -71.2450863 42.0654693, -71.2449947 42.0654889, -71.2449176 42.065485, -71.2448446 42.0654726)",
9146312,2,Mechanic Street,secondary,13.7,False,True,208.947,"LINESTRING (-71.2439305 42.0683029, -71.2439631 42.0682664, -71.243982 42.0682466, -71.2440697 42.0681549, -71.2442103 42.0680151, -71.2443503 42.0679011, -71.2445153 42.0677866, -71.2446687 42.0676976, -71.2448115 42.0676297, -71.2450787 42.06752, -71.2452212 42.067464, -71.2453298 42.0674214, -71.2454584 42.0673723, -71.2459218 42.0671953)",
9146396,2,Pleasant Street,residential,10.4,False,True,208.78499999999997,"LINESTRING (-71.2439305 42.0683029, -71.24381 42.0681687, -71.2436941 42.0680224, -71.2436044 42.0679106, -71.2435168 42.0677743, -71.2434426 42.0676312, -71.2433728 42.0674654, -71.242978 42.0665739)",
47382520,1,South Street,secondary,15.2,True,False,44.61700000000001,"LINESTRING (-71.2501884 42.0637705, -71.2501279 42.0638392, -71.2500881 42.0638851, -71.2500294 42.0639633, -71.2500109 42.063988, -71.2499829 42.0640312, -71.249962 42.0640696, -71.2499421 42.0641251)",
102809563,2,South Street,secondary,15.2,False,True,66.66,"LINESTRING (-71.2501884 42.0637705, -71.2504747 42.0633292, -71.2505388 42.0632304)",
9145567,2,Bentwood Street,residential,12.2,False,True,232.73899999999998,"LINESTRING (-71.2513502 42.0690869, -71.25181 42.06896, -71.252111 42.06887, -71.25233 42.06877, -71.25268 42.06857, -71.25318 42.0683, -71.25323 42.06827, -71.2537267 42.0679907)",
9146445,2,Baker Street,tertiary,12.2,False,True,373.70099999999996,"LINESTRING (-71.2513502 42.0690869, -71.25082 42.06774, -71.250549 42.067041, -71.2505427 42.0670238, -71.2505077 42.0669274, -71.250311 42.066387, -71.2501849 42.0660742, -71.2501374 42.0659589, -71.250097 42.0658576)",
9146396,2,Pleasant Street,residential,10.4,False,False,29.682,"LINESTRING (-71.242867 42.06632, -71.242978 42.0665739)",
9146396,2,Pleasant Street,residential,10.4,False,True,79.74,"LINESTRING (-71.242867 42.06632, -71.2425496 42.0656427)",
9145565,2,Oakhill Avenue,residential,11.3,False,False,149.41,"LINESTRING (-71.242867 42.06632, -71.2431409 42.0662749, -71.2432805 42.0662565, -71.2433906 42.0662451, -71.243525 42.0662285, -71.2436237 42.0662087, -71.2437251 42.0661819, -71.243809 42.0661424, -71.2438869 42.0661012, -71.2439647 42.0660417, -71.2440236 42.0659916, -71.2441102 42.0659121, -71.2442064 42.0658085, -71.2443279 42.0656663)",
9146503,2,Granite Street,residential,10.4,False,False,128.499,"LINESTRING (-71.253261 42.0655827, -71.2520211 42.0662814)",
9145741,2,Market Street,residential,12.2,False,True,130.943,"LINESTRING (-71.253261 42.0655827, -71.2532382 42.0655266, -71.2531497 42.065396, -71.2530767 42.0653059, -71.2529258 42.0651511, -71.2527883 42.0650101, -71.2523913 42.0646031)",
9145412,2,Neponset Avenue,residential,12.2,False,False,95.763,"LINESTRING (-71.24632 42.06704, -71.2463804 42.0671171, -71.2468566 42.0677246, -71.2469022 42.0677849)",
9146312,2,Mechanic Street,secondary,13.7,False,False,37.129999999999995,"LINESTRING (-71.24632 42.06704, -71.245975 42.0671746, -71.2459218 42.0671953)",
9146312,2,Mechanic Street,secondary,13.7,False,True,189.32199999999997,"LINESTRING (-71.24632 42.06704, -71.2463854 42.0670143, -71.2466039 42.0669286, -71.2468883 42.0668043, -71.2470608 42.0667194, -71.2472103 42.0666458, -71.2474531 42.066519, -71.2474644 42.0665123, -71.247552 42.0664604, -71.2476972 42.0663744, -71.2478075 42.0663062, -71.2479221 42.0662354, -71.2480325 42.0661599, -71.2480836 42.0661258, -71.2481071 42.0661098, -71.2481795 42.0660549)",
9146449,2,Cocasset Street,secondary,13.7,False,True,96.141,"LINESTRING (-71.2425273 42.0638491, -71.2436808 42.0639683)",
9146396,2,Pleasant Street,residential,10.4,False,False,139.168,"LINESTRING (-71.2425273 42.0638491, -71.2424729 42.0643153, -71.2424642 42.0643834, -71.2424415 42.064562, -71.2424278 42.0646817, -71.2423778 42.0649765, -71.2423652 42.0650947)",
9145520,2,Liberty Street,unclassified,15.2,False,False,75.115,"LINESTRING (-71.2505388 42.0632304, -71.2498592 42.062905, -71.2497965 42.0628757, -71.2497727 42.062866)",
9145741,2,Market Street,residential,12.2,False,False,92.44,"LINESTRING (-71.2505388 42.0632304, -71.2513333 42.0636219, -71.2514637 42.0636984)",
102809563,2,South Street,secondary,15.2,False,False,66.66,"LINESTRING (-71.2505388 42.0632304, -71.2504747 42.0633292, -71.2501884 42.0637705)",
102809563,2,South Street,secondary,15.2,False,True,62.565,"LINESTRING (-71.2505388 42.0632304, -71.250618 42.0630985, -71.2506742 42.0630053, -71.2507251 42.0629306, -71.2507762 42.0628483, -71.2508119 42.0627994, -71.250853 42.0627412, -71.2508656 42.062723)",
9145851,1,Central Street,secondary,12.2,True,False,22.497,"LINESTRING (-71.2499421 42.0641251, -71.2498811 42.0641155, -71.2498176 42.0641014, -71.2497604 42.0640856, -71.2496845 42.0640609)",MA 140
1199324730,2,South Street,secondary,15.2,True,False,26.142,"LINESTRING (-71.2499421 42.0641251, -71.2499263 42.0641742, -71.2499077 42.0642203, -71.249887 42.0642619, -71.2498381 42.0643466)",
9146368,2,Railroad Avenue,residential,11.6,False,False,85.855,"LINESTRING (-71.2481795 42.0660549, -71.24879 42.06668)",
9146312,2,Mechanic Street,secondary,13.7,False,False,189.322,"LINESTRING (-71.2481795 42.0660549, -71.2481071 42.0661098, -71.2480836 42.0661258, -71.2480325 42.0661599, -71.2479221 42.0662354, -71.2478075 42.0663062, -71.2476972 42.0663744, -71.247552 42.0664604, -71.2474644 42.0665123, -71.2474531 42.066519, -71.2472103 42.0666458, -71.2470608 42.0667194, -71.2468883 42.0668043, -71.2466039 42.0669286, -71.2463854 42.0670143, -71.24632 42.06704)",
9146312,2,Mechanic Street,secondary,13.7,False,True,179.352,"LINESTRING (-71.2481795 42.0660549, -71.2482204 42.0660232, -71.248304 42.0659599, -71.2483998 42.0658859, -71.248474 42.0658309, -71.2487034 42.0656589, -71.2489544 42.0654708, -71.2489625 42.0654646, -71.2489839 42.0654484, -71.24908 42.0653753, -71.2491347 42.0653345, -71.2491835 42.065295, -71.2492103 42.0652744, -71.2492491 42.0652393, -71.2492918 42.0652006, -71.2493357 42.0651589, -71.2494583 42.0650457, -71.2495077 42.0649968, -71.2495571 42.0649479, -71.2496362 42.0648621)",
9146506,1,Orchard Place,residential,5.2,False,False,77.411,"LINESTRING (-71.2531592 42.0674241, -71.2524014 42.0678342)",
1014228127,2,Main Street,secondary,15.2,False,False,40.822,"LINESTRING (-71.2531592 42.0674241, -71.2528652 42.0671289)",MA 140
1014228127,2,Main Street,secondary,15.2,False,True,16.675,"LINESTRING (-71.2531592 42.0674241, -71.2532798 42.0675444)",MA 140
9146506,1,Orchard Place,residential,5.2,False,True,77.411,"LINESTRING (-71.2524014 42.0678342, -71.2531592 42.0674241)",
9146449,2,Cocasset Street,secondary,13.7,False,False,96.141,"LINESTRING (-71.2436808 42.0639683, -71.2425273 42.0638491)",
9146449,2,Cocasset Street,secondary,13.7,False,True,94.607,"LINESTRING (-71.2436808 42.0639683, -71.2437912 42.0639824, -71.2448103 42.0641123)",
9145846,2,Central Street,secondary,12.2,False,False,128.733,"LINESTRING (-71.2471379 42.0613407, -71.2476935 42.0619208, -71.247942 42.0621802, -71.2480416 42.0622842)",MA 140
9146368,2,Railroad Avenue,residential,11.6,False,True,85.855,"LINESTRING (-71.24879 42.06668, -71.2481795 42.0660549)",
9146568,2,Bird Street,residential,14.3,False,True,141.435,"LINESTRING (-71.24879 42.06668, -71.2493129 42.0663478, -71.2495587 42.0661917, -71.2496831 42.0661126, -71.2500425 42.0658912, -71.250097 42.0658576)",
9145471,2,Rockhill Street,secondary,11.0,True,False,38.428,"LINESTRING (-71.2508556 42.0653944, -71.2510781 42.0652836, -71.2512422 42.0652019)",
9145787,1,Main Street,secondary,15.2,True,False,36.339,"LINESTRING (-71.2508556 42.0653944, -71.250918 42.0653833, -71.250978 42.0653765, -71.2510387 42.0653774, -71.2511029 42.0653945, -71.251161 42.06543, -71.2512347 42.0654918)",MA 140
9146396,2,Pleasant Street,residential,10.4,False,False,79.74,"LINESTRING (-71.2425496 42.0656427, -71.242867 42.06632)",
