osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,tunnel,junction,bridge
174817879,,Park Villas,residential,50,False,False,27.328,"LINESTRING (-6.4066014 54.0044574, -6.406371 54.0042523)",,,,
83806396,,Park Drive,residential,50,False,True,268.446,"LINESTRING (-6.4066014 54.0044574, -6.4068446 54.004683, -6.4070471 54.0052883, -6.4072912 54.0060177, -6.407491 54.0062791, -6.4076673 54.0065098, -6.4077012 54.0065514, -6.4078492 54.0067329)",,,,
174817866,,Park View,residential,50,False,True,87.096,"LINESTRING (-6.4066014 54.0044574, -6.4063031 54.0046207, -6.4060625 54.004796, -6.4060173 54.0048587, -6.405861 54.0050916)",,,,
174817867,,McEntee Avenue,residential,50,False,False,60.666,"LINESTRING (-6.4066014 54.0044574, -6.4067363 54.0044078, -6.4069967 54.0042653, -6.4072225 54.0040618)",,,,
174817868,,Park Avenue,residential,50,True,False,169.203,"LINESTRING (-6.4042155 54.0036377, -6.4042504 54.0038587, -6.4042851 54.0040108, -6.40432 54.0041349, -6.4043554 54.0042219, -6.4043923 54.0043011, -6.4044317 54.0043453, -6.4044859 54.0043799, -6.4047938 54.0044744, -6.4050953 54.004566, -6.4052914 54.0046218, -6.4054596 54.0046847, -6.4056087 54.0047391)",,,,
"[189029119, 377355327]",R132,Market Square,secondary,30,True,False,46.132999999999996,"LINESTRING (-6.4042155 54.0036377, -6.4040901 54.0037638, -6.4040275 54.0038281, -6.4038362 54.0039871)",2,,,
174817879,,Park Villas,residential,50,False,True,27.328,"LINESTRING (-6.406371 54.0042523, -6.4066014 54.0044574)",,,,
174817877,,Park Villas,residential,50,True,False,73.731,"LINESTRING (-6.406371 54.0042523, -6.4058831 54.0045318, -6.4056087 54.0047391)",,,,
174817879,,Park Villas,residential,50,False,False,154.76,"LINESTRING (-6.406371 54.0042523, -6.406141 54.0040744, -6.4059362 54.0039178, -6.4056923 54.0037817, -6.4054359 54.0036715, -6.4050833 54.0035647, -6.4047259 54.0034842, -6.4046073 54.0034491, -6.4045351 54.003422)",,,,
174817871,,Plás Mhic Liam,residential,50,False,True,96.41,"LINESTRING (-6.4024337 54.0018203, -6.4035676 54.0023749)",,,,
359866847,,Park Avenue,residential,50,True,False,70.443,"LINESTRING (-6.4056087 54.0047391, -6.4054362 54.0049997, -6.4054214 54.0050752, -6.4058085 54.0051245, -6.405861 54.0050916)",,,,
174817866,,Park View,residential,50,False,False,87.096,"LINESTRING (-6.405861 54.0050916, -6.4060173 54.0048587, -6.4060625 54.004796, -6.4063031 54.0046207, -6.4066014 54.0044574)",,,,
174817867,,McEntee Avenue,residential,50,False,False,111.51599999999999,"LINESTRING (-6.4072225 54.0040618, -6.4073221 54.0039602, -6.407509 54.0037713, -6.4077174 54.003555, -6.4078537 54.0033852, -6.4080256 54.0031777)",,,,
174817867,,McEntee Avenue,residential,50,False,True,60.666,"LINESTRING (-6.4072225 54.0040618, -6.4069967 54.0042653, -6.4067363 54.0044078, -6.4066014 54.0044574)",,,,
"[174817880, 231137620]",,Pearse Park,residential,50,False,"[False, True]",39.662000000000006,"LINESTRING (-6.4072225 54.0040618, -6.4074368 54.0041212, -6.407695 54.0041715, -6.4077924 54.0041776)",,,,
"[1198072649, 353386766]",,,unclassified,"['50', '30']",False,False,112.30599999999998,"LINESTRING (-6.4040143 54.0082519, -6.4039176 54.0082909, -6.4037267 54.008333, -6.4030644 54.0083524, -6.402331 54.0083742)",,,,
"[353386766, 83806423]",,,unclassified,50,False,True,124.66500000000002,"LINESTRING (-6.4040143 54.0082519, -6.4041619 54.0081322, -6.404209 54.0080571, -6.4042308 54.007924, -6.4042051 54.0076504, -6.4042397 54.00751, -6.4042308 54.0073242, -6.4042036 54.0071672)",,,,
191297325,R172,Roden Place,secondary,50,False,False,95.31700000000001,"LINESTRING (-6.3993327 54.0045403, -6.3989484 54.0045833, -6.3988355 54.004596, -6.3980264 54.0046801, -6.3978976 54.0046932)",,,,
191297325,R172,Roden Place,secondary,50,False,True,12.449,"LINESTRING (-6.3993327 54.0045403, -6.3994945 54.0045251, -6.3995208 54.0045226)",,,,
174838020,,Chapel Street,residential,50,False,False,54.088,"LINESTRING (-6.3986905 54.0063415, -6.398407 54.0058845)",,,,
174838020,,Chapel Street,residential,50,False,True,31.936,"LINESTRING (-6.3986905 54.0063415, -6.3988608 54.0066107)",,,,
174825936,,Union Street,residential,50,False,False,87.003,"LINESTRING (-6.3986905 54.0063415, -6.3989057 54.0062954, -6.4000059 54.0062553)",,,,
174829740,,Chapel Street,residential,50,False,True,96.44,"LINESTRING (-6.3978976 54.0046932, -6.3979111 54.00474, -6.3981766 54.0054569, -6.3982034 54.0055416)",,,,
191297325,R172,Roden Place,secondary,50,False,True,95.31700000000001,"LINESTRING (-6.3978976 54.0046932, -6.3980264 54.0046801, -6.3988355 54.004596, -6.3989484 54.0045833, -6.3993327 54.0045403)",,,,
"[480277090, 174825933]",R172,"['Roden Place', 'Jocelyn Street']",secondary,50,False,False,76.25699999999999,"LINESTRING (-6.3978976 54.0046932, -6.3977108 54.0047159, -6.3967474 54.0048082)",2,,,
174829747,,,residential,50,True,False,14.343000000000002,"LINESTRING (-6.3982269 54.0056425, -6.3981871 54.0056626, -6.3981546 54.0056696, -6.3981129 54.0056707, -6.3980741 54.0056638, -6.3980347 54.0056456)",,,roundabout,
174838020,,Chapel Street,residential,50,False,True,29.645,"LINESTRING (-6.3982269 54.0056425, -6.3982534 54.0056631, -6.3982883 54.005688, -6.398407 54.0058845)",,,,
174825931,,James Street,residential,50,False,False,49.198,"LINESTRING (-6.4000059 54.0062553, -6.4000165 54.0058129)",,,,
174825936,,Union Street,residential,50,False,False,6.993,"LINESTRING (-6.4000059 54.0062553, -6.4001127 54.0062514)",,,,
174825936,,Union Street,residential,50,False,True,87.003,"LINESTRING (-6.4000059 54.0062553, -6.3989057 54.0062954, -6.3986905 54.0063415)",,,,
277227100,,Market Street,unclassified,30,False,True,87.568,"LINESTRING (-6.4024402 54.0052288, -6.4011176 54.0053552)",,,,
277227102,R132,Clanbrassil Street,secondary,30,False,False,111.143,"LINESTRING (-6.4024402 54.0052288, -6.4023398 54.0049982, -6.4022075 54.0046995, -6.4021958 54.0046731, -6.4021827 54.0046436, -6.4020144 54.0042611)",2,,,
277227102,R132,Clanbrassil Street,secondary,30,False,True,59.216,"LINESTRING (-6.4024402 54.0052288, -6.402515 54.0054394, -6.4025323 54.0055844, -6.4025443 54.0057563)",2,,,
174825936,,Union Street,residential,50,False,True,6.993,"LINESTRING (-6.4001127 54.0062514, -6.4000059 54.0062553)",,,,
174825917,,Bachelor's Walk,residential,50,False,True,105.481,"LINESTRING (-6.4000165 54.0058129, -6.398407 54.0058845)",,,,
174825931,,James Street,residential,50,False,True,49.198,"LINESTRING (-6.4000165 54.0058129, -6.4000059 54.0062553)",,,,
"[277227101, 174825917]",,Bachelor's Walk,residential,"['50', '30']",False,False,165.503,"LINESTRING (-6.4000165 54.0058129, -6.4009663 54.0057806, -6.401823 54.0057407, -6.4025443 54.0057563)",,,,
"[277227101, 174825917]",,Bachelor's Walk,residential,"['50', '30']",False,True,165.503,"LINESTRING (-6.4025443 54.0057563, -6.401823 54.0057407, -6.4009663 54.0057806, -6.4000165 54.0058129)",,,,
277227102,R132,Clanbrassil Street,secondary,30,False,False,59.215999999999994,"LINESTRING (-6.4025443 54.0057563, -6.4025323 54.0055844, -6.402515 54.0054394, -6.4024402 54.0052288)",2,,,
"[174838033, 277227102]",R132,Clanbrassil Street,secondary,30,False,True,175.355,"LINESTRING (-6.4025443 54.0057563, -6.4025296 54.0058663, -6.4025019 54.0060457, -6.4024645 54.0062028, -6.402402 54.0064931, -6.4022444 54.0070483, -6.4022166 54.0071463, -6.4021713 54.0073173)",2,,,
174825917,,Bachelor's Walk,residential,50,False,False,105.481,"LINESTRING (-6.398407 54.0058845, -6.4000165 54.0058129)",,,,
174838020,,Chapel Street,residential,50,False,True,54.088,"LINESTRING (-6.398407 54.0058845, -6.3986905 54.0063415)",,,,
174838020,,Chapel Street,residential,50,False,False,29.645,"LINESTRING (-6.398407 54.0058845, -6.3982883 54.005688, -6.3982534 54.0056631, -6.3982269 54.0056425)",,,,
174829745,,Market Street,unclassified,50,False,True,12.299,"LINESTRING (-6.4011176 54.0053552, -6.4009314 54.0053713)",,,,
277227100,,Market Street,unclassified,30,False,False,87.568,"LINESTRING (-6.4011176 54.0053552, -6.4024402 54.0052288)",,,,
174825914,,Laurel Brook Gardens,residential,50,False,False,134.26600000000002,"LINESTRING (-6.4060526 54.0088198, -6.4060668 54.008855, -6.4060835 54.0089359, -6.4060984 54.0090554, -6.4061788 54.0091663, -6.4063828 54.0092771, -6.4065313 54.0092826, -6.4066611 54.0092589, -6.4067724 54.0092462, -6.4069549 54.0092408, -6.4070538 54.0092208, -6.4070662 54.0091954, -6.4070662 54.0090845, -6.4070507 54.0090155, -6.4070445 54.0089391)",,,,
174825914,,Laurel Brook Gardens,residential,50,False,True,96.868,"LINESTRING (-6.4060526 54.0088198, -6.4066524 54.0087989, -6.406864 54.0087973, -6.4073135 54.0087938, -6.4075338 54.0087898)",,,,
174829745,,Market Street,unclassified,50,False,False,83.54,"LINESTRING (-6.3982497 54.0055864, -6.3995177 54.005491)",,,,
174829747,,,residential,50,True,False,6.569,"LINESTRING (-6.3982497 54.0055864, -6.3982516 54.0055981, -6.3982426 54.0056262, -6.3982269 54.0056425)",,,roundabout,
117000493,R132,Park Street,secondary,50,True,False,29.212,"LINESTRING (-6.4028472 54.0028192, -6.403158 54.0026304)",,,,
174829747,,,residential,50,True,False,8.676,"LINESTRING (-6.3980771 54.0055333, -6.3981251 54.0055267, -6.3981593 54.005529, -6.3982034 54.0055416)",,,roundabout,
174829740,,Chapel Street,residential,50,False,False,96.44,"LINESTRING (-6.3982034 54.0055416, -6.3981766 54.0054569, -6.3979111 54.00474, -6.3978976 54.0046932)",,,,
174829747,,,residential,50,True,False,5.949,"LINESTRING (-6.3982034 54.0055416, -6.3982309 54.0055588, -6.3982441 54.005574, -6.3982497 54.0055864)",,,roundabout,
174829741,,River Lane,residential,50,True,False,100.65700000000001,"LINESTRING (-6.4017566 54.00218, -6.4019007 54.0022645, -6.4020498 54.0023519, -6.4022096 54.0024455, -6.4024594 54.0025919, -6.4028472 54.0028192)",,,,
294721308,,Rampart Road,unclassified,50,False,False,57.254999999999995,"LINESTRING (-6.4017566 54.00218, -6.4014862 54.0023729, -6.4014366 54.0024051, -6.4011836 54.0025693)",2,,,
174829747,,,residential,50,True,False,14.703999999999999,"LINESTRING (-6.3980347 54.0056456, -6.3980145 54.0056259, -6.3980058 54.0056024, -6.3980139 54.0055729, -6.3980421 54.0055476, -6.3980771 54.0055333)",,,roundabout,
442666351,,Seatown,residential,50,True,False,42.45,"LINESTRING (-6.3980347 54.0056456, -6.397869 54.0056441, -6.3973852 54.0056396)",,,,
174829745,,Market Street,unclassified,50,False,False,93.34,"LINESTRING (-6.3995177 54.005491, -6.4009314 54.0053713)",,,,
174829745,,Market Street,unclassified,50,False,True,83.54,"LINESTRING (-6.3995177 54.005491, -6.3982497 54.0055864)",,,,
174829746,,Defender's Row,residential,50,True,False,106.64899999999999,"LINESTRING (-6.3995177 54.005491, -6.3994618 54.0052554, -6.399476 54.0051474, -6.3993442 54.0045891, -6.3993327 54.0045403)",,,,
174838020,,Chapel Street,residential,50,False,False,48.028999999999996,"LINESTRING (-6.4000216 54.0083302, -6.399971 54.0082578, -6.399765 54.0079255)",,,,
174838023,,Saint Mary's Road,tertiary,50,False,False,112.429,"LINESTRING (-6.4000216 54.0083302, -6.3990435 54.0084033, -6.3986851 54.0084374, -6.3983212 54.0084813)",2,,,
474351505,,Saint Mary's Road,tertiary,50,False,True,65.241,"LINESTRING (-6.4000216 54.0083302, -6.4009194 54.0082687, -6.4010135 54.0082635)",2,,,
174838020,,Chapel Street,residential,50,False,False,115.097,"LINESTRING (-6.399765 54.0079255, -6.3994337 54.0074919, -6.3990888 54.0069701)",,,,
174838020,,Chapel Street,residential,50,False,True,48.028999999999996,"LINESTRING (-6.399765 54.0079255, -6.399971 54.0082578, -6.4000216 54.0083302)",,,,
474351515,,Yorke Street,residential,50,False,False,82.86,"LINESTRING (-6.399765 54.0079255, -6.3998494 54.0079296, -6.4001042 54.0079264, -6.40057 54.0079005, -6.4010272 54.0078677)",,,,
174839960,,New Street,residential,50,False,True,87.468,"LINESTRING (-6.397605 54.0068829, -6.3988608 54.0066107)",,,,
174839956,,Broughton Street,residential,50,False,False,183.867,"LINESTRING (-6.397605 54.0068829, -6.3978436 54.0073326, -6.3981249 54.0080092, -6.3983212 54.0084813)",,,,
174839963,,Mary's Court,residential,50,False,False,62.369,"LINESTRING (-6.397605 54.0068829, -6.3972867 54.0069408, -6.3971598 54.0069192, -6.3970978 54.0068805, -6.3970272 54.0068585, -6.396962 54.0068466, -6.3967148 54.0068704)",,,,
174838020,,Chapel Street,residential,50,False,False,31.936,"LINESTRING (-6.3988608 54.0066107, -6.3986905 54.0063415)",,,,
174838020,,Chapel Street,residential,50,False,True,42.651,"LINESTRING (-6.3988608 54.0066107, -6.3990888 54.0069701)",,,,
174839960,,New Street,residential,50,False,False,87.468,"LINESTRING (-6.3988608 54.0066107, -6.397605 54.0068829)",,,,
174838020,,Chapel Street,residential,50,False,False,42.651,"LINESTRING (-6.3990888 54.0069701, -6.3988608 54.0066107)",,,,
174838020,,Chapel Street,residential,50,False,True,115.097,"LINESTRING (-6.3990888 54.0069701, -6.3994337 54.0074919, -6.399765 54.0079255)",,,,
"[339737128, 174839962, 339737132]",,Wrighton's Lane,residential,50,False,False,205.273,"LINESTRING (-6.3990888 54.0069701, -6.3992033 54.0069696, -6.4011527 54.007185, -6.4018417 54.0072745, -6.4020539 54.0073021, -6.4021713 54.0073173)",,building_passage,,
174838023,,Saint Mary's Road,tertiary,50,False,False,100.217,"LINESTRING (-6.3983212 54.0084813, -6.3968058 54.0086199)",2,,,
174838023,,Saint Mary's Road,tertiary,50,False,True,112.429,"LINESTRING (-6.3983212 54.0084813, -6.3986851 54.0084374, -6.3990435 54.0084033, -6.4000216 54.0083302)",2,,,
174839956,,Broughton Street,residential,50,False,True,183.867,"LINESTRING (-6.3983212 54.0084813, -6.3981249 54.0080092, -6.3978436 54.0073326, -6.397605 54.0068829)",,,,
23067687,R132,Magnet Road,secondary,50,True,False,47.56399999999999,"LINESTRING (-6.4040754 54.0031184, -6.4041783 54.0032055, -6.4042456 54.0032865, -6.4042854 54.0033505, -6.4042967 54.0034233, -6.4042837 54.0035133)",2,,,
233388468,,,residential,,True,False,20.299,"LINESTRING (-6.4040754 54.0031184, -6.4041981 54.0031454, -6.4043653 54.0031839)",,,,
191289947,,,unclassified,50,True,False,13.07,"LINESTRING (-6.3960791 54.0021191, -6.3960614 54.0021059, -6.3960522 54.00209, -6.3960527 54.0020732, -6.3960626 54.0020575, -6.3960809 54.0020446, -6.3961055 54.0020361, -6.3961336 54.0020329)",1,,roundabout,
