osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry
711277014,FM 775,Farm to Market Road 775,secondary,55 mph,False,True,30.316,"LINESTRING (-98.101569 29.464195, -98.1014425 29.4644444)"
15255613,,Old School Road,unclassified,20 mph,False,False,574.4580000000001,"LINESTRING (-98.101569 29.464195, -98.10143 29.464156, -98.101352 29.46415, -98.101264 29.464165, -98.1011105 29.4642374, -98.100931 29.464322, -98.0999227 29.464828, -98.0976066 29.4659903, -98.096549 29.466521, -98.0964663 29.4665584, -98.0963852 29.4665925)"
711277014,FM 775,Farm to Market Road 775,secondary,55 mph,False,False,60.697,"LINESTRING (-98.101569 29.464195, -98.1017062 29.4639488, -98.1018427 29.4637039)"
15257081,,Brietzke Road,unclassified,,False,True,191.491,"LINESTRING (-98.0963852 29.4665925, -98.097374 29.468084)"
15255613,,Old School Road,unclassified,20 mph,False,True,574.4580000000001,"LINESTRING (-98.0963852 29.4665925, -98.0964663 29.4665584, -98.096549 29.466521, -98.0976066 29.4659903, -98.0999227 29.464828, -98.100931 29.464322, -98.1011105 29.4642374, -98.101264 29.464165, -98.101352 29.46415, -98.10143 29.464156, -98.101569 29.464195)"
711277014,FM 775,Farm to Market Road 775,secondary,55 mph,False,True,60.697,"LINESTRING (-98.1018427 29.4637039, -98.1017062 29.4639488, -98.101569 29.464195)"
711277014,FM 775,Farm to Market Road 775,secondary,55 mph,False,False,30.316,"LINESTRING (-98.1014425 29.4644444, -98.101569 29.464195)"
145816201,,Linne Road,tertiary,45 mph,False,True,437.2509999999999,"LINESTRING (-98.1014425 29.4644444, -98.1016495 29.4653633, -98.1018228 29.4661328, -98.1020696 29.4672927, -98.1022206 29.4680023, -98.1022388 29.4680986, -98.1022563 29.4681975, -98.1022664 29.4683099)"
"[158630006, 711277014]",FM 775,Farm to Market Road 775,secondary,55 mph,False,True,562.1419999999999,"LINESTRING (-98.1014425 29.4644444, -98.101011 29.465221, -98.1008595 29.4654887, -98.1007392 29.4656653, -98.1006505 29.4657878, -98.1006255 29.4658222, -98.1004501 29.4660362, -98.1002576 29.4662403, -98.1001171 29.4663849, -98.100076 29.4664273, -98.0998727 29.4666058, -98.0996721 29.466773, -98.0994296 29.466955, -98.0992455 29.4670885, -98.0990744 29.4671942, -98.0988927 29.4673023, -98.0988549 29.4673248, -98.09843 29.467532, -98.097531 29.468002)"
158630006,FM 775,Farm to Market Road 775,secondary,55 mph,False,True,17.724,"LINESTRING (-98.097531 29.468002, -98.097374 29.468084)"
15258336,,Albrecht Road,unclassified,,False,True,459.99499999999995,"LINESTRING (-98.097531 29.468002, -98.097646 29.468021, -98.097855 29.46804, -98.0993771 29.468089, -98.099687 29.468099, -98.1004802 29.4681539, -98.100511 29.468156, -98.102 29.468279, -98.102051 29.468283, -98.1022664 29.4683099)"
"[711277014, 158630006]",FM 775,Farm to Market Road 775,secondary,55 mph,False,False,562.1419999999999,"LINESTRING (-98.097531 29.468002, -98.09843 29.467532, -98.0988549 29.4673248, -98.0988927 29.4673023, -98.0990744 29.4671942, -98.0992455 29.4670885, -98.0994296 29.466955, -98.0996721 29.466773, -98.0998727 29.4666058, -98.100076 29.4664273, -98.1001171 29.4663849, -98.1002576 29.4662403, -98.1004501 29.4660362, -98.1006255 29.4658222, -98.1006505 29.4657878, -98.1007392 29.4656653, -98.1008595 29.4654887, -98.101011 29.465221, -98.1014425 29.4644444)"
15257081,,Brietzke Road,unclassified,,False,False,191.491,"LINESTRING (-98.097374 29.468084, -98.0963852 29.4665925)"
158630006,FM 775,Farm to Market Road 775,secondary,55 mph,False,False,17.724,"LINESTRING (-98.097374 29.468084, -98.097531 29.468002)"
15258336,,Albrecht Road,unclassified,,False,False,459.99500000000006,"LINESTRING (-98.1022664 29.4683099, -98.102051 29.468283, -98.102 29.468279, -98.100511 29.468156, -98.1004802 29.4681539, -98.099687 29.468099, -98.0993771 29.468089, -98.097855 29.46804, -98.097646 29.468021, -98.097531 29.468002)"
145816201,,Linne Road,tertiary,45 mph,False,False,437.251,"LINESTRING (-98.1022664 29.4683099, -98.1022563 29.4681975, -98.1022388 29.4680986, -98.1022206 29.4680023, -98.1020696 29.4672927, -98.1018228 29.4661328, -98.1016495 29.4653633, -98.1014425 29.4644444)"
