osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,access,maxspeed
968404846,,,Mauran Avenue,residential,False,True,73.257,"LINESTRING (-71.3811064 41.8155574, -71.3819098 41.8158322)",,,
19370886,,,5th Street,residential,False,True,168.167,"LINESTRING (-71.3811064 41.8155574, -71.381065 41.815609, -71.380241 41.816925)",,,
92257477,2,RI 103,Warren Avenue,secondary,False,False,54.812999999999995,"LINESTRING (-71.376244 41.815521, -71.376205 41.815502, -71.375648 41.815308)",,,
92257477,2,RI 103,Warren Avenue,secondary,False,True,70.984,"LINESTRING (-71.376244 41.815521, -71.376694 41.815678, -71.377022 41.815788)",,,
19388784,,,James Street,residential,False,False,65.966,"LINESTRING (-71.3739743 41.8219876, -71.3736558 41.8225313)",,,
19372352,,,Russell Avenue,residential,False,False,305.728,"LINESTRING (-71.3739743 41.8219876, -71.372574 41.821472, -71.372177 41.821331, -71.371353 41.821049, -71.370659 41.820782)",,,
19388784,,,James Street,residential,False,True,85.687,"LINESTRING (-71.3739743 41.8219876, -71.3743791 41.8213213, -71.3743986 41.8212849)",,,
19372352,,,Russell Avenue,residential,False,True,305.72799999999995,"LINESTRING (-71.370659 41.820782, -71.371353 41.821049, -71.372177 41.821331, -71.372574 41.821472, -71.3739743 41.8219876)",,,
929113596,2,US 44,John Street,trunk,True,False,80.218,"LINESTRING (-71.370659 41.820782, -71.370827 41.820354, -71.370918 41.820087)",,,
19386230,,,School Street,residential,False,False,180.01,"LINESTRING (-71.380524 41.817764, -71.380173 41.817654, -71.37944 41.817398, -71.378555 41.817081)",,,
42885041,,,Potter Street,tertiary,False,False,73.481,"LINESTRING (-71.380524 41.817764, -71.3807809 41.817358, -71.3809042 41.817167)",,,
"[42885041, 42885034, 19373212]",2,,Potter Street,tertiary,False,True,75.501,"LINESTRING (-71.380524 41.817764, -71.3804326 41.8179093, -71.3801996 41.8182767, -71.380135 41.818378)",yes,,
19373212,2,,Potter Street,tertiary,False,True,72.11,"LINESTRING (-71.380135 41.818378, -71.379768 41.818966)",,,
19393288,,,Freeborn Avenue,residential,False,False,178.518,"LINESTRING (-71.380135 41.818378, -71.378197 41.817677)",,,
"[42885041, 42885034, 19373212]",2,,Potter Street,tertiary,False,False,75.501,"LINESTRING (-71.380135 41.818378, -71.3801996 41.8182767, -71.3804326 41.8179093, -71.380524 41.817764)",yes,,
19373212,2,,Potter Street,tertiary,False,False,43.119,"LINESTRING (-71.379547 41.819317, -71.379684 41.819092, -71.379768 41.818966)",,,
19373212,2,,Potter Street,tertiary,False,True,43.217,"LINESTRING (-71.379547 41.819317, -71.3794308 41.8195452, -71.3793459 41.8196752)",,,
19388931,,,Orchard Street,residential,False,False,179.18900000000002,"LINESTRING (-71.379547 41.819317, -71.378868 41.819088, -71.377618 41.818632, -71.377594 41.818626)",,,
1239542026,1,,,residential,False,True,318.736,"LINESTRING (-71.3793459 41.8196752, -71.3777241 41.8222744)",,,25 mph
19373212,2,,Potter Street,tertiary,False,False,43.217,"LINESTRING (-71.3793459 41.8196752, -71.3794308 41.8195452, -71.379547 41.819317)",,,
19390018,,,Walnut Street,residential,False,False,318.815,"LINESTRING (-71.3793459 41.8196752, -71.379248 41.8198098, -71.3791041 41.8200378, -71.3789057 41.820328, -71.3781679 41.8215137, -71.377708 41.822269)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,False,90.096,"LINESTRING (-71.3793459 41.8196752, -71.3792164 41.8197132, -71.3791378 41.8197325, -71.3790869 41.8197383, -71.3782731 41.8197356)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,True,64.787,"LINESTRING (-71.3793459 41.8196752, -71.3794245 41.8196506, -71.3795372 41.8196086, -71.3796551 41.819571, -71.3800135 41.819456, -71.3800622 41.8194422)",,,
19373416,,,Ivy Street,residential,False,False,465.34400000000005,"LINESTRING (-71.3762714 41.8197214, -71.3762681 41.8197983, -71.3759132 41.8203218, -71.3751998 41.8213537, -71.3751221 41.8214784, -71.3750428 41.821632, -71.374782 41.8221587, -71.3745201 41.8226219, -71.3742516 41.8230752, -71.3742026 41.8231568, -71.3740083 41.8234806, -71.3739739 41.8235292)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,False,83.23100000000001,"LINESTRING (-71.3762714 41.8197214, -71.3761994 41.8197202, -71.3754743 41.8197128, -71.3752671 41.8197136)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,True,54.80200000000001,"LINESTRING (-71.3762714 41.8197214, -71.3768002 41.8197247, -71.3769327 41.8197242)",,,
19373416,,,Ivy Street,residential,False,True,465.34400000000005,"LINESTRING (-71.3739739 41.8235292, -71.3740083 41.8234806, -71.3742026 41.8231568, -71.3742516 41.8230752, -71.3745201 41.8226219, -71.374782 41.8221587, -71.3750428 41.821632, -71.3751221 41.8214784, -71.3751998 41.8213537, -71.3759132 41.8203218, -71.3762681 41.8197983, -71.3762714 41.8197214)",,,
19384103,2,,Waterman Avenue,secondary,False,False,71.731,"LINESTRING (-71.3739739 41.8235292, -71.3733353 41.8231831, -71.3732721 41.8231516)",,,
19374130,1,US 44,Taunton Avenue,trunk,True,False,17.1,"LINESTRING (-71.3800622 41.8194422, -71.3800963 41.81945, -71.3801269 41.819452, -71.3801582 41.8194486, -71.3802579 41.819417)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,False,64.787,"LINESTRING (-71.3800622 41.8194422, -71.3800135 41.819456, -71.3796551 41.819571, -71.3795372 41.8196086, -71.3794245 41.8196506, -71.3793459 41.8196752)",,,
19395548,,,Taunton Avenue,tertiary,True,False,34.584,"LINESTRING (-71.3803604 41.8193862, -71.3804284 41.8193897, -71.3804991 41.8193911, -71.3805833 41.8193911, -71.380677 41.81939, -71.380777 41.8193977)",,,
42891205,1,US 44,,motorway_link,True,False,58.725,"LINESTRING (-71.3803604 41.8193862, -71.3804706 41.8193572, -71.3805729 41.8193339, -71.3806809 41.8193138, -71.3807778 41.8193001, -71.3808713 41.8192896, -71.3809623 41.8192835, -71.381051 41.8192786)",,no,
19379805,,,South Carpenter Street,residential,False,True,80.157,"LINESTRING (-71.374298 41.815647, -71.374687 41.814987)",,,
19386230,,,School Street,residential,False,True,85.652,"LINESTRING (-71.374298 41.815647, -71.3752341 41.8159735)",,,
19374792,,,Oakley Street,residential,False,False,169.094,"LINESTRING (-71.374298 41.815647, -71.373894 41.815517, -71.373032 41.815231, -71.372429 41.815037)",,,
19374792,,,Oakley Street,residential,False,True,169.094,"LINESTRING (-71.372429 41.815037, -71.373032 41.815231, -71.373894 41.815517, -71.374298 41.815647)",,,
19375276,,,Troughton Place,residential,False,False,27.903,"LINESTRING (-71.3707268 41.8172425, -71.3705956 41.8174736)",,,
591880135,,,Grove Avenue,residential,False,False,30.834,"LINESTRING (-71.3707268 41.8172425, -71.370393 41.81712)",,,
591880135,,,Grove Avenue,residential,False,True,113.317,"LINESTRING (-71.3707268 41.8172425, -71.371498 41.817497, -71.371971 41.817665)",,,
19375276,,,Troughton Place,residential,False,True,27.903,"LINESTRING (-71.3705956 41.8174736, -71.3707268 41.8172425)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,False,39.331,"LINESTRING (-71.3747267 41.8197058, -71.3742521 41.8197027)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,True,44.79,"LINESTRING (-71.3747267 41.8197058, -71.3752671 41.8197136)",,,
19375286,,,Grosvenor Avenue,residential,True,False,42.914,"LINESTRING (-71.3747267 41.8197058, -71.3746491 41.8196279, -71.3745323 41.8195803, -71.3742989 41.8195046)",,,
19375287,,,Grosvenor Avenue,residential,False,True,22.851,"LINESTRING (-71.3742989 41.8195046, -71.3742488 41.8195954, -71.3742496 41.8196216, -71.3742521 41.8197027)",,,
945406075,,,Grosvenor Avenue,residential,False,False,250.06,"LINESTRING (-71.3742989 41.8195046, -71.3737216 41.8192958, -71.3733701 41.8191684, -71.3729145 41.8190033, -71.372337 41.818794, -71.371574 41.818539)",,,
19398654,,,John Street,residential,False,False,132.311,"LINESTRING (-71.371574 41.818539, -71.3712499 41.8192493, -71.371105 41.8195467, -71.3710778 41.8196025, -71.3710782 41.8196664)",,,
19398654,,,John Street,residential,False,True,102.646,"LINESTRING (-71.371574 41.818539, -71.371796 41.818092, -71.371971 41.817665)",,,
945406075,,,Grosvenor Avenue,residential,False,True,250.06,"LINESTRING (-71.371574 41.818539, -71.372337 41.818794, -71.3729145 41.8190033, -71.3733701 41.8191684, -71.3737216 41.8192958, -71.3742989 41.8195046)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,True,39.331,"LINESTRING (-71.3742521 41.8197027, -71.3747267 41.8197058)",,,
19375287,,,Grosvenor Avenue,residential,False,False,22.851,"LINESTRING (-71.3742521 41.8197027, -71.3742496 41.8196216, -71.3742488 41.8195954, -71.3742989 41.8195046)",,,
945406076,2,US 44,Taunton Avenue,trunk,False,False,157.656,"LINESTRING (-71.3742521 41.8197027, -71.3740956 41.8197011, -71.3738046 41.8196982, -71.3734857 41.819695, -71.3732508 41.8196939, -71.3728773 41.8196918, -71.3727415 41.8196913, -71.3723497 41.8196899)",,,
52492928,1,US 44,Taunton Avenue,trunk,True,False,30.685000000000002,"LINESTRING (-71.3706125 41.8197589, -71.3705036 41.8197848, -71.3703415 41.8198162, -71.3702639 41.8198479)",,,
968404846,,,Mauran Avenue,residential,False,False,73.257,"LINESTRING (-71.3819098 41.8158322, -71.3811064 41.8155574)",,,
19403316,,,4th Street,residential,False,True,170.239,"LINESTRING (-71.3819098 41.8158322, -71.381462 41.816536, -71.381091 41.817123, -71.381035 41.8172174)",,,
968404846,,,Mauran Avenue,residential,False,False,72.573,"LINESTRING (-71.3803071 41.8152812, -71.3795085 41.8150134)",,,
968404846,,,Mauran Avenue,residential,False,True,73.014,"LINESTRING (-71.3803071 41.8152812, -71.3811064 41.8155574)",,,
19385935,,,6th Street,residential,False,True,167.753,"LINESTRING (-71.3803071 41.8152812, -71.37989 41.815937, -71.379425 41.816639)",,,
968404846,,,Mauran Avenue,residential,False,True,72.573,"LINESTRING (-71.3795085 41.8150134, -71.3803071 41.8152812)",,,
19378999,,,South Brow Street,residential,False,False,73.03200000000001,"LINESTRING (-71.381478 41.8194068, -71.381477 41.819496, -71.38147 41.819592, -71.381439 41.819679, -71.381187 41.820011)",,,
19378999,,,South Brow Street,residential,False,True,73.032,"LINESTRING (-71.381187 41.820011, -71.381439 41.819679, -71.38147 41.819592, -71.381477 41.819496, -71.381478 41.8194068)",,,
19379805,,,South Carpenter Street,residential,False,False,80.157,"LINESTRING (-71.374687 41.814987, -71.374298 41.815647)",,,
92257477,2,RI 103,Warren Avenue,secondary,False,True,16.311,"LINESTRING (-71.374687 41.814987, -71.37487 41.815041)",,,
591880135,,,Grove Avenue,residential,False,True,30.834,"LINESTRING (-71.370393 41.81712, -71.3707268 41.8172425)",,,
92257477,2,RI 103,Warren Avenue,secondary,False,False,48.182,"LINESTRING (-71.378647 41.81636, -71.37812 41.816177)",,,
92257477,2,RI 103,Warren Avenue,secondary,False,True,26.622,"LINESTRING (-71.378647 41.81636, -71.378937 41.816463)",,,
19382757,,,7th Street,residential,True,False,165.962,"LINESTRING (-71.378647 41.81636, -71.379028 41.815712, -71.3795085 41.8150134)",,,
92257477,2,RI 103,Warren Avenue,secondary,False,False,16.311,"LINESTRING (-71.37487 41.815041, -71.374687 41.814987)",,,
92257477,2,RI 103,Warren Avenue,secondary,False,True,70.983,"LINESTRING (-71.37487 41.815041, -71.375648 41.815308)",,,
19384103,2,,Waterman Avenue,secondary,False,False,83.218,"LINESTRING (-71.3732721 41.8231516, -71.372559 41.8227427, -71.3724768 41.8226946)",,,
19384103,2,,Waterman Avenue,secondary,False,True,71.731,"LINESTRING (-71.3732721 41.8231516, -71.3733353 41.8231831, -71.3739739 41.8235292)",,,
19388784,,,James Street,residential,False,False,79.25,"LINESTRING (-71.3732721 41.8231516, -71.3732307 41.8232085, -71.3729918 41.8234439, -71.3726933 41.8237178)",,,
19388784,,,James Street,residential,False,True,75.999,"LINESTRING (-71.3732721 41.8231516, -71.373318 41.8230946, -71.3734338 41.8229021, -71.3736245 41.8225853, -71.3736558 41.8225313)",,,
19384103,2,,Waterman Avenue,secondary,False,False,196.328,"LINESTRING (-71.3724768 41.8226946, -71.37178 41.8223085, -71.3716787 41.8222524, -71.3705752 41.8216414)",,,
19384103,2,,Waterman Avenue,secondary,False,True,83.218,"LINESTRING (-71.3724768 41.8226946, -71.372559 41.8227427, -71.3732721 41.8231516)",,,
19398949,,,Greene Street,residential,False,True,132.984,"LINESTRING (-71.3724768 41.8226946, -71.372589 41.822506, -71.37281 41.822254, -71.373184 41.822376, -71.3736558 41.8225313)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,False,30.827,"LINESTRING (-71.3776718 41.8197294, -71.3772998 41.819729)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,True,49.833,"LINESTRING (-71.3776718 41.8197294, -71.3782731 41.8197356)",,,
19384676,,,Grove Avenue,residential,False,False,59.221000000000004,"LINESTRING (-71.3776718 41.8197294, -71.3775334 41.8196521, -71.3774244 41.8196077, -71.377045 41.8194779)",,,
19384676,,,Grove Avenue,residential,False,True,59.221,"LINESTRING (-71.377045 41.8194779, -71.3774244 41.8196077, -71.3775334 41.8196521, -71.3776718 41.8197294)",,,
19389189,,,Purchase Street,residential,False,True,29.576,"LINESTRING (-71.377045 41.8194779, -71.3769308 41.8196522, -71.3769327 41.8197242)",,,
591880135,,,Grove Avenue,residential,False,False,383.058,"LINESTRING (-71.377045 41.8194779, -71.3767527 41.8193686, -71.375992 41.819084, -71.3759466 41.8190678, -71.3758183 41.819022, -71.3754847 41.818903, -71.375137 41.818779, -71.374199 41.818462, -71.372879 41.817986)",,,
591880137,,,Purchase Street,residential,False,False,105.08800000000001,"LINESTRING (-71.377045 41.8194779, -71.377182 41.819271, -71.3772481 41.8191676, -71.377594 41.818626)",,,
19384760,,,North Carpenter Street,residential,False,True,103.10799999999999,"LINESTRING (-71.372879 41.817986, -71.3731197 41.8175923, -71.373192 41.817474, -71.373391 41.817161, -71.373405 41.817146)",,,
591880135,,,Grove Avenue,residential,False,False,83.283,"LINESTRING (-71.372879 41.817986, -71.3723945 41.8178147, -71.371971 41.817665)",,,
591880135,,,Grove Avenue,residential,False,True,383.058,"LINESTRING (-71.372879 41.817986, -71.374199 41.818462, -71.375137 41.818779, -71.3754847 41.818903, -71.3758183 41.819022, -71.3759466 41.8190678, -71.375992 41.819084, -71.3767527 41.8193686, -71.377045 41.8194779)",,,
19398654,,,John Street,residential,False,False,102.646,"LINESTRING (-71.371971 41.817665, -71.371796 41.818092, -71.371574 41.818539)",,,
591880135,,,Grove Avenue,residential,False,False,113.317,"LINESTRING (-71.371971 41.817665, -71.371498 41.817497, -71.3707268 41.8172425)",,,
591880135,,,Grove Avenue,residential,False,True,83.283,"LINESTRING (-71.371971 41.817665, -71.3723945 41.8178147, -71.372879 41.817986)",,,
19384760,,,North Carpenter Street,residential,False,False,98.024,"LINESTRING (-71.373878 41.816338, -71.373405 41.817146)",,,
19393285,,,Freeborn Avenue,residential,False,True,167.769,"LINESTRING (-71.373878 41.816338, -71.373192 41.81612, -71.372719 41.815952, -71.372025 41.815731)",,,
19393288,,,Freeborn Avenue,residential,False,True,102.616,"LINESTRING (-71.373878 41.816338, -71.373955 41.8162, -71.3748967 41.8165249)",,,
19384760,,,North Carpenter Street,residential,False,True,98.024,"LINESTRING (-71.373405 41.817146, -71.373878 41.816338)",,,
19388931,,,Orchard Street,residential,False,True,81.18,"LINESTRING (-71.373405 41.817146, -71.37429 41.817459)",,,
19384760,,,North Carpenter Street,residential,False,False,103.108,"LINESTRING (-71.373405 41.817146, -71.373391 41.817161, -71.373192 41.817474, -71.3731197 41.8175923, -71.372879 41.817986)",,,
579270797,,,Orchard Street,residential,True,False,168.05599999999998,"LINESTRING (-71.373405 41.817146, -71.373192 41.817059, -71.371788 41.816593, -71.371567 41.816509)",,,
92257477,2,RI 103,Warren Avenue,secondary,False,False,44.928,"LINESTRING (-71.379425 41.816639, -71.378937 41.816463)",,,
92257477,2,RI 103,Warren Avenue,secondary,False,True,74.728,"LINESTRING (-71.379425 41.816639, -71.380241 41.816925)",,,
19385935,,,6th Street,residential,False,False,167.753,"LINESTRING (-71.379425 41.816639, -71.37989 41.815937, -71.3803071 41.8152812)",,,
19386230,,,School Street,residential,False,False,75.486,"LINESTRING (-71.378555 41.817081, -71.377724 41.816803)",,,
42885037,,,Purchase Street,residential,False,False,75.66,"LINESTRING (-71.378555 41.817081, -71.378937 41.816463)",,,
19386230,,,School Street,residential,False,True,180.01,"LINESTRING (-71.378555 41.817081, -71.37944 41.817398, -71.380173 41.817654, -71.380524 41.817764)",,,
"[591880137, 42885036, 42885037]",,,Purchase Street,residential,False,True,72.75500000000001,"LINESTRING (-71.378555 41.817081, -71.378548 41.817099, -71.3785311 41.8171516, -71.3782431 41.8176107, -71.378227 41.817635, -71.378197 41.817677)",yes,,
19388784,,,James Street,residential,False,False,69.956,"LINESTRING (-71.3747366 41.8207084, -71.3743986 41.8212849)",,,
19388784,,,James Street,residential,False,True,119.451,"LINESTRING (-71.3747366 41.8207084, -71.3748423 41.8205278, -71.3752573 41.8197962, -71.3752671 41.8197136)",,,
19386864,,,Alice Street,residential,True,False,234.699,"LINESTRING (-71.3723497 41.8196899, -71.3723519 41.8198017, -71.3724314 41.8198583, -71.3725348 41.8199023, -71.373299 41.8201768, -71.3737713 41.8203523, -71.3740443 41.8204537, -71.3747366 41.8207084)",,,
945406076,2,US 44,Taunton Avenue,trunk,False,False,73.743,"LINESTRING (-71.3723497 41.8196899, -71.3721898 41.8196882, -71.3714599 41.8196809)",,,
945406076,2,US 44,Taunton Avenue,trunk,False,True,157.656,"LINESTRING (-71.3723497 41.8196899, -71.3727415 41.8196913, -71.3728773 41.8196918, -71.3732508 41.8196939, -71.3734857 41.819695, -71.3738046 41.8196982, -71.3740956 41.8197011, -71.3742521 41.8197027)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,False,49.833,"LINESTRING (-71.3782731 41.8197356, -71.3776718 41.8197294)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,True,90.096,"LINESTRING (-71.3782731 41.8197356, -71.3790869 41.8197383, -71.3791378 41.8197325, -71.3792164 41.8197132, -71.3793459 41.8196752)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,False,44.79,"LINESTRING (-71.3752671 41.8197136, -71.3747267 41.8197058)",,,
19388784,,,James Street,residential,False,False,119.451,"LINESTRING (-71.3752671 41.8197136, -71.3752573 41.8197962, -71.3748423 41.8205278, -71.3747366 41.8207084)",,,
