osmid,highway,maxspeed,oneway,reversed,length,name,geometry,ref,lanes
14797080,residential,35 mph,False,False,114.646,East 11th Street,"LINESTRING (-96.395601 35.085095, -96.395998 35.085519, -96.396368 35.085913)",,
14797080,residential,35 mph,False,True,117.154,East 11th Street,"LINESTRING (-96.395601 35.085095, -96.395194 35.084662, -96.394819 35.084258)",,
14796455,residential,35 mph,False,True,117.627,North Oak Street,"LINESTRING (-96.394568 35.085731, -96.395601 35.085095)",,
14797276,residential,35 mph,False,False,113.149,East 12th Street,"LINESTRING (-96.394568 35.085731, -96.395301 35.086553)",,
14796623,secondary,,False,False,113.414,North Hinckley Street,"LINESTRING (-96.399152 35.080262, -96.398175 35.0808953)",US 270 Bus,
14797026,secondary,,False,True,113.08500000000001,East Main Street,"LINESTRING (-96.399152 35.080262, -96.398802 35.079879, -96.398407 35.079448)",OK 48,
14799530,tertiary,35 mph,False,True,107.488,South Hinckley Street,"LINESTRING (-96.399152 35.080262, -96.3997176 35.079923, -96.400093 35.079678)",,
143511949,secondary,,False,False,118.21700000000001,East Main Street,"LINESTRING (-96.399152 35.080262, -96.3995551 35.0806927, -96.399942 35.081106)",OK 48;US 270 Business,2
14796623,secondary,,False,False,118.169,North Hinckley Street,"LINESTRING (-96.398175 35.0808953, -96.397128 35.081524)",US 270 Bus,
14796623,secondary,,False,True,113.414,North Hinckley Street,"LINESTRING (-96.398175 35.0808953, -96.399152 35.080262)",US 270 Bus,
14798052,residential,35 mph,False,False,117.27,East 7th Street,"LINESTRING (-96.398175 35.0808953, -96.398545 35.0813, -96.39894 35.081744)",,
14798052,residential,35 mph,False,True,118.473,East 7th Street,"LINESTRING (-96.398175 35.0808953, -96.397784 35.080463, -96.397389 35.080046)",,
14796623,secondary,,False,False,116.123,North Hinckley Street,"LINESTRING (-96.397128 35.081524, -96.396113 35.082157)",US 270 Bus,
14796623,secondary,,False,True,118.169,North Hinckley Street,"LINESTRING (-96.397128 35.081524, -96.398175 35.0808953)",US 270 Bus,
14798113,residential,35 mph,False,False,118.096,East 8th Street,"LINESTRING (-96.397128 35.081524, -96.397501 35.081927, -96.397911 35.082371)",,
14798113,residential,35 mph,False,True,117.09100000000001,East 8th Street,"LINESTRING (-96.397128 35.081524, -96.396743 35.081107, -96.396352 35.080684)",,
14796623,secondary,,False,False,115.579,North Hinckley Street,"LINESTRING (-96.396113 35.082157, -96.395099 35.082783)",US 270 Bus,
14796623,secondary,,False,True,116.123,North Hinckley Street,"LINESTRING (-96.396113 35.082157, -96.397128 35.081524)",US 270 Bus,
14798228,residential,35 mph,False,False,116.681,East 9th Street,"LINESTRING (-96.396113 35.082157, -96.396483 35.082556, -96.396888 35.082993)",,
14798228,residential,35 mph,False,True,117.255,East 9th Street,"LINESTRING (-96.396113 35.082157, -96.395723 35.081737, -96.395334 35.081317)",,
14796623,secondary,,False,True,115.579,North Hinckley Street,"LINESTRING (-96.395099 35.082783, -96.396113 35.082157)",US 270 Bus,
14796946,residential,35 mph,False,False,115.812,East 10th Street,"LINESTRING (-96.395099 35.082783, -96.395467 35.083184, -96.395863 35.083616)",,
14796668,residential,35 mph,False,False,115.209,South Oak Street,"LINESTRING (-96.404509 35.079549, -96.403502 35.080177)",,
14797282,residential,35 mph,False,False,117.05799999999999,East 4th Street,"LINESTRING (-96.404509 35.079549, -96.404897 35.079968, -96.405286 35.080388)",,
14797282,residential,35 mph,False,True,113.212,East 4th Street,"LINESTRING (-96.404509 35.079549, -96.404135 35.079144, -96.403765 35.078733)",,
14796668,residential,35 mph,False,True,115.209,South Oak Street,"LINESTRING (-96.403502 35.080177, -96.404509 35.079549)",,
14796668,residential,35 mph,False,False,111.539,South Oak Street,"LINESTRING (-96.403502 35.080177, -96.403004 35.0804884, -96.402528 35.080786)",,
14797839,residential,35 mph,False,False,117.904,East 5th Street,"LINESTRING (-96.403502 35.080177, -96.403901 35.08062, -96.40427 35.081031)",,
14797839,residential,35 mph,False,True,114.82900000000001,East 5th Street,"LINESTRING (-96.403502 35.080177, -96.403122 35.079764, -96.4030109 35.0796433, -96.402948 35.079575, -96.402743 35.079352)",,
14798562,residential,35 mph,False,False,116.585,East Choctaw Avenue,"LINESTRING (-96.402528 35.080786, -96.403298 35.081624)",,
14798562,residential,35 mph,False,True,116.56,East Choctaw Avenue,"LINESTRING (-96.402528 35.080786, -96.401775 35.079938)",,
14796668,residential,35 mph,False,False,100.05600000000001,South Oak Street,"LINESTRING (-96.402528 35.080786, -96.402161 35.081015, -96.402106 35.0810495, -96.401885 35.081188, -96.401654 35.081332)",,
14796668,residential,35 mph,False,True,111.539,South Oak Street,"LINESTRING (-96.402528 35.080786, -96.403004 35.0804884, -96.403502 35.080177)",,
14798774,residential,35 mph,False,False,115.436,East Oklahoma Avenue,"LINESTRING (-96.401654 35.081332, -96.402432 35.082152)",,
14798774,residential,35 mph,False,True,115.58,East Oklahoma Avenue,"LINESTRING (-96.401654 35.081332, -96.400875 35.080511)",,
14796668,residential,35 mph,False,False,108.191,South Oak Street,"LINESTRING (-96.401654 35.081332, -96.4012389 35.0815871, -96.400703 35.081916)",,
14796668,residential,35 mph,False,True,100.056,South Oak Street,"LINESTRING (-96.401654 35.081332, -96.401885 35.081188, -96.402106 35.0810495, -96.402161 35.081015, -96.402528 35.080786)",,
14796782,residential,35 mph,False,False,115.173,West 5th Street,"LINESTRING (-96.40427 35.081031, -96.405048 35.081848)",,
14800083,unclassified,35 mph,False,True,116.873,South Broadway Street,"LINESTRING (-96.40427 35.081031, -96.405286 35.080388)",,
14797839,residential,35 mph,False,True,117.904,East 5th Street,"LINESTRING (-96.40427 35.081031, -96.403901 35.08062, -96.403502 35.080177)",,
14800083,unclassified,35 mph,False,False,110.321,South Broadway Street,"LINESTRING (-96.40427 35.081031, -96.4037734 35.081334, -96.403298 35.081624)",,
14796782,residential,35 mph,False,True,115.173,West 5th Street,"LINESTRING (-96.405048 35.081848, -96.40427 35.081031)",,
14799438,residential,35 mph,False,False,112.242,South Creek Street,"LINESTRING (-96.405048 35.081848, -96.404068 35.082461)",,
14797428,residential,35 mph,False,False,118.829,North Gulf Street,"LINESTRING (-96.395863 35.083616, -96.394819 35.084258)",,
14797428,residential,35 mph,False,True,116.18,North Gulf Street,"LINESTRING (-96.395863 35.083616, -96.396888 35.082993)",,
14796946,residential,35 mph,False,False,115.846,East 10th Street,"LINESTRING (-96.395863 35.083616, -96.396232 35.084019, -96.396626 35.08445)",,
14796946,residential,35 mph,False,True,115.812,East 10th Street,"LINESTRING (-96.395863 35.083616, -96.395467 35.083184, -96.395099 35.082783)",,
14797055,tertiary,35 mph,False,False,116.859,North Broadway Street,"LINESTRING (-96.397405 35.085293, -96.396368 35.085913)",,
14797055,tertiary,35 mph,False,True,116.294,North Broadway Street,"LINESTRING (-96.397405 35.085293, -96.398413 35.08465)",,
14796946,residential,35 mph,False,True,117.521,East 10th Street,"LINESTRING (-96.397405 35.085293, -96.397008 35.084863, -96.396626 35.08445)",,
14797181,residential,35 mph,False,False,113.77600000000001,West 10th Street,"LINESTRING (-96.397405 35.085293, -96.397772 35.085705, -96.398143 35.086119)",,
14797055,tertiary,35 mph,False,False,114.875,North Broadway Street,"LINESTRING (-96.4014609 35.0827599, -96.400453 35.083382)",,
14797515,secondary,,False,False,117.591,West Main Street,"LINESTRING (-96.4014609 35.0827599, -96.402235 35.0836067)",US 270 Bus;OK 48,
143511949,secondary,,False,True,116.454,East Main Street,"LINESTRING (-96.4014609 35.0827599, -96.400703 35.081916)",OK 48;US 270 Business,2
14800083,unclassified,35 mph,False,True,111.25999999999999,South Broadway Street,"LINESTRING (-96.4014609 35.0827599, -96.4019976 35.082417, -96.402432 35.082152)",,
14797055,tertiary,35 mph,False,False,116.888,North Broadway Street,"LINESTRING (-96.400453 35.083382, -96.399433 35.084021)",,
14797055,tertiary,35 mph,False,True,114.875,North Broadway Street,"LINESTRING (-96.400453 35.083382, -96.4014609 35.0827599)",,
14798052,residential,35 mph,False,True,116.724,East 7th Street,"LINESTRING (-96.400453 35.083382, -96.399674 35.082548)",,
14797064,residential,35 mph,False,False,116.94200000000001,West 7th Street,"LINESTRING (-96.400453 35.083382, -96.400855 35.0838152, -96.401223 35.084224)",,
14797055,tertiary,35 mph,False,False,116.215,North Broadway Street,"LINESTRING (-96.399433 35.084021, -96.398413 35.08465)",,
14797055,tertiary,35 mph,False,True,116.888,North Broadway Street,"LINESTRING (-96.399433 35.084021, -96.400453 35.083382)",,
14798113,residential,35 mph,False,True,117.985,East 8th Street,"LINESTRING (-96.399433 35.084021, -96.398652 35.083174)",,
14797210,residential,35 mph,False,False,116.702,West 8th Street,"LINESTRING (-96.399433 35.084021, -96.3998155 35.0844517, -96.400187 35.08487)",,
14797055,tertiary,35 mph,False,False,116.294,North Broadway Street,"LINESTRING (-96.398413 35.08465, -96.397405 35.085293)",,
14797055,tertiary,35 mph,False,True,116.215,North Broadway Street,"LINESTRING (-96.398413 35.08465, -96.399433 35.084021)",,
14798228,residential,35 mph,False,True,116.919,East 9th Street,"LINESTRING (-96.398413 35.08465, -96.397645 35.083807)",,
14797433,residential,35 mph,False,False,114.766,West 9th Street,"LINESTRING (-96.398413 35.08465, -96.398798 35.085073, -96.399166 35.085478)",,
14797055,tertiary,35 mph,False,True,116.859,North Broadway Street,"LINESTRING (-96.396368 35.085913, -96.397405 35.085293)",,
14797403,residential,35 mph,False,False,58.643,West 11th Street,"LINESTRING (-96.396368 35.085913, -96.396761 35.086331)",,
14797055,tertiary,35 mph,False,False,120.395,North Broadway Street,"LINESTRING (-96.396368 35.085913, -96.39577 35.086284, -96.395301 35.086553)",,
14797080,residential,35 mph,False,True,114.646,East 11th Street,"LINESTRING (-96.396368 35.085913, -96.395998 35.085519, -96.395601 35.085095)",,
14797057,residential,35 mph,False,False,117.186,North Burgess Street,"LINESTRING (-96.395849 35.078389, -96.394824 35.079027)",,
14798052,residential,35 mph,False,False,116.08600000000001,East 7th Street,"LINESTRING (-96.395849 35.078389, -96.396214 35.078793, -96.396433 35.079035, -96.396613 35.079225)",,
14797057,residential,35 mph,False,True,117.186,North Burgess Street,"LINESTRING (-96.394824 35.079027, -96.395849 35.078389)",,
14798113,residential,35 mph,False,False,115.691,East 8th Street,"LINESTRING (-96.394824 35.079027, -96.395187 35.079424, -96.395589 35.079858)",,
14798608,residential,35 mph,False,True,114.852,North Creek Street,"LINESTRING (-96.401223 35.084224, -96.402235 35.0836067)",,
14797064,residential,35 mph,False,False,114.064,West 7th Street,"LINESTRING (-96.401223 35.084224, -96.401583 35.084628, -96.401622 35.084672, -96.401963 35.085052)",,
14797064,residential,35 mph,False,True,116.94200000000001,West 7th Street,"LINESTRING (-96.401223 35.084224, -96.400855 35.0838152, -96.400453 35.083382)",,
14798608,residential,35 mph,False,False,118.516,North Creek Street,"LINESTRING (-96.401223 35.084224, -96.400781 35.0844996, -96.400187 35.08487)",,
14797064,residential,35 mph,False,False,116.494,West 7th Street,"LINESTRING (-96.401963 35.085052, -96.402733 35.085889)",,
14798334,residential,35 mph,False,False,115.851,North Echo Street,"LINESTRING (-96.401963 35.085052, -96.402978 35.084423)",,
14798334,residential,35 mph,False,True,117.952,North Echo Street,"LINESTRING (-96.401963 35.085052, -96.400932 35.085695)",,
14797064,residential,35 mph,False,True,114.064,West 7th Street,"LINESTRING (-96.401963 35.085052, -96.401622 35.084672, -96.401583 35.084628, -96.401223 35.084224)",,
14797428,residential,35 mph,False,True,118.829,North Gulf Street,"LINESTRING (-96.394819 35.084258, -96.395863 35.083616)",,
14797080,residential,35 mph,False,False,117.154,East 11th Street,"LINESTRING (-96.394819 35.084258, -96.395194 35.084662, -96.395601 35.085095)",,
14798608,residential,35 mph,False,True,117.238,North Creek Street,"LINESTRING (-96.398143 35.086119, -96.399166 35.085478)",,
"[14797181, 14798334]",residential,35 mph,False,False,211.149,"['North Echo Street', 'West 10th Street']","LINESTRING (-96.398143 35.086119, -96.398539 35.086558, -96.398591 35.086616, -96.398856 35.086795, -96.398981 35.08678, -96.399128 35.086735, -96.39931 35.086636, -96.399922 35.086325)",,
14797181,residential,35 mph,False,True,113.77600000000001,West 10th Street,"LINESTRING (-96.398143 35.086119, -96.397772 35.085705, -96.397405 35.085293)",,
14798608,residential,35 mph,False,False,114.145,North Creek Street,"LINESTRING (-96.398143 35.086119, -96.397936 35.086249, -96.397135 35.08673)",,
14798608,residential,35 mph,False,False,114.897,North Creek Street,"LINESTRING (-96.400187 35.08487, -96.399166 35.085478)",,
14797210,residential,35 mph,False,False,114.065,West 8th Street,"LINESTRING (-96.400187 35.08487, -96.400558 35.08528, -96.400932 35.085695)",,
14797210,residential,35 mph,False,True,116.702,West 8th Street,"LINESTRING (-96.400187 35.08487, -96.3998155 35.0844517, -96.399433 35.084021)",,
14798608,residential,35 mph,False,True,118.516,North Creek Street,"LINESTRING (-96.400187 35.08487, -96.400781 35.0844996, -96.401223 35.084224)",,
14798334,residential,35 mph,False,False,117.952,North Echo Street,"LINESTRING (-96.400932 35.085695, -96.401963 35.085052)",,
14798334,residential,35 mph,False,True,115.555,North Echo Street,"LINESTRING (-96.400932 35.085695, -96.399922 35.086325)",,
14797210,residential,35 mph,False,False,117.87,West 8th Street,"LINESTRING (-96.400932 35.085695, -96.401217 35.086012, -96.401706 35.086545)",,
14797210,residential,35 mph,False,True,114.065,West 8th Street,"LINESTRING (-96.400932 35.085695, -96.400558 35.08528, -96.400187 35.08487)",,
14797210,residential,35 mph,False,False,32.984,West 8th Street,"LINESTRING (-96.401706 35.086545, -96.401924 35.086782)",,
14797445,residential,35 mph,False,True,30.495,Frisco Street,"LINESTRING (-96.401706 35.086545, -96.4020408 35.0865576)",,
14797210,residential,35 mph,False,True,117.87,West 8th Street,"LINESTRING (-96.401706 35.086545, -96.401217 35.086012, -96.400932 35.085695)",,
14797210,residential,35 mph,False,True,32.984,West 8th Street,"LINESTRING (-96.401924 35.086782, -96.401706 35.086545)",,
14797436,residential,35 mph,False,True,27.368,Frisco Street,"LINESTRING (-96.401924 35.086782, -96.401993 35.086612, -96.4020408 35.0865576)",,
14797282,residential,35 mph,False,False,113.212,East 4th Street,"LINESTRING (-96.403765 35.078733, -96.404135 35.079144, -96.404509 35.079549)",,
14798494,residential,35 mph,False,False,115.70100000000001,South Gulf Street,"LINESTRING (-96.403765 35.078733, -96.403239 35.079052, -96.403168 35.079095, -96.402743 35.079352)",,
14800083,unclassified,35 mph,False,False,116.873,South Broadway Street,"LINESTRING (-96.405286 35.080388, -96.40427 35.081031)",,
14797282,residential,35 mph,False,True,117.05799999999999,East 4th Street,"LINESTRING (-96.405286 35.080388, -96.404897 35.079968, -96.404509 35.079549)",,
14797428,residential,35 mph,False,False,115.525,North Gulf Street,"LINESTRING (-96.399942 35.081106, -96.39894 35.081744)",,
14798493,residential,35 mph,False,True,107.638,South Gulf Street,"LINESTRING (-96.399942 35.081106, -96.4004702 35.0807739, -96.400875 35.080511)",,
143511949,secondary,,False,False,113.61,East Main Street,"LINESTRING (-96.399942 35.081106, -96.4003065 35.081494, -96.400703 35.081916)",OK 48;US 270 Business,2
143511949,secondary,,False,True,118.21700000000001,East Main Street,"LINESTRING (-96.399942 35.081106, -96.3995551 35.0806927, -96.399152 35.080262)",OK 48;US 270 Business,2
14797428,residential,35 mph,False,False,116.739,North Gulf Street,"LINESTRING (-96.39894 35.081744, -96.397911 35.082371)",,
14797428,residential,35 mph,False,True,115.525,North Gulf Street,"LINESTRING (-96.39894 35.081744, -96.399942 35.081106)",,
14798052,residential,35 mph,False,False,111.6,East 7th Street,"LINESTRING (-96.39894 35.081744, -96.399289 35.082135, -96.399674 35.082548)",,
14798052,residential,35 mph,False,True,117.27,East 7th Street,"LINESTRING (-96.39894 35.081744, -96.398545 35.0813, -96.398175 35.0808953)",,
14797428,residential,35 mph,False,False,115.968,North Gulf Street,"LINESTRING (-96.397911 35.082371, -96.396888 35.082993)",,
14797428,residential,35 mph,False,True,116.739,North Gulf Street,"LINESTRING (-96.397911 35.082371, -96.39894 35.081744)",,
14798113,residential,35 mph,False,False,111.888,East 8th Street,"LINESTRING (-96.397911 35.082371, -96.398268 35.082758, -96.398652 35.083174)",,
14798113,residential,35 mph,False,True,118.096,East 8th Street,"LINESTRING (-96.397911 35.082371, -96.397501 35.081927, -96.397128 35.081524)",,
14797428,residential,35 mph,False,False,116.18,North Gulf Street,"LINESTRING (-96.396888 35.082993, -96.395863 35.083616)",,
14797428,residential,35 mph,False,True,115.968,North Gulf Street,"LINESTRING (-96.396888 35.082993, -96.397911 35.082371)",,
14798228,residential,35 mph,False,False,113.74199999999999,East 9th Street,"LINESTRING (-96.396888 35.082993, -96.39727 35.083404, -96.397645 35.083807)",,
14798228,residential,35 mph,False,True,116.681,East 9th Street,"LINESTRING (-96.396888 35.082993, -96.396483 35.082556, -96.396113 35.082157)",,
14798608,residential,35 mph,False,False,117.238,North Creek Street,"LINESTRING (-96.399166 35.085478, -96.398143 35.086119)",,
14798608,residential,35 mph,False,True,114.897,North Creek Street,"LINESTRING (-96.399166 35.085478, -96.400187 35.08487)",,
14797433,residential,35 mph,False,False,116.628,West 9th Street,"LINESTRING (-96.399166 35.085478, -96.399542 35.085899, -96.399922 35.086325)",,
14797433,residential,35 mph,False,True,114.766,West 9th Street,"LINESTRING (-96.399166 35.085478, -96.398798 35.085073, -96.398413 35.08465)",,
14798334,residential,35 mph,False,False,115.555,North Echo Street,"LINESTRING (-96.399922 35.086325, -96.400932 35.085695)",,
14797433,residential,35 mph,False,True,116.628,West 9th Street,"LINESTRING (-96.399922 35.086325, -96.399542 35.085899, -96.399166 35.085478)",,
"[14797181, 14798334]",residential,35 mph,False,True,211.149,"['North Echo Street', 'West 10th Street']","LINESTRING (-96.399922 35.086325, -96.39931 35.086636, -96.399128 35.086735, -96.398981 35.08678, -96.398856 35.086795, -96.398591 35.086616, -96.398539 35.086558, -96.398143 35.086119)",,
14797515,secondary,,False,False,113.18,West Main Street,"LINESTRING (-96.402235 35.0836067, -96.402978 35.084423)",US 270 Bus;OK 48,
14797515,secondary,,False,True,117.591,West Main Street,"LINESTRING (-96.402235 35.0836067, -96.4014609 35.0827599)",US 270 Bus;OK 48,
14798608,residential,35 mph,False,False,114.852,North Creek Street,"LINESTRING (-96.402235 35.0836067, -96.401223 35.084224)",,
14799438,residential,35 mph,False,True,110.958,South Creek Street,"LINESTRING (-96.402235 35.0836067, -96.4027764 35.0832689, -96.403205 35.083002)",,
14797515,secondary,,False,False,114.669,West Main Street,"LINESTRING (-96.402978 35.084423, -96.403732 35.0852493)",US 270 Bus;OK 48,
14797515,secondary,,False,True,113.18,West Main Street,"LINESTRING (-96.402978 35.084423, -96.402235 35.0836067)",US 270 Bus;OK 48,
14798334,residential,35 mph,False,True,115.851,North Echo Street,"LINESTRING (-96.402978 35.084423, -96.401963 35.085052)",,
1151386087,tertiary,35 mph,False,True,110.434,South Echo Street,"LINESTRING (-96.402978 35.084423, -96.4035237 35.0840863, -96.403947 35.083825)",,
14798636,residential,35 mph,False,False,115.979,North Chestnut Street,"LINESTRING (-96.404522 35.086112, -96.403497 35.086732)",,
14797515,secondary,,False,False,115.207,West Main Street,"LINESTRING (-96.404522 35.086112, -96.4048925 35.0865071, -96.4052835 35.0869397)",US 270 Bus;OK 48,
14797515,secondary,,False,True,119.872,West Main Street,"LINESTRING (-96.404522 35.086112, -96.4039587 35.0854965, -96.4039171 35.085451, -96.403732 35.0852493)",US 270 Bus;OK 48,
