osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge
575516284,True,2,FL 78,Bayshore Road,secondary,50 mph,False,133.923,"LINESTRING (-81.80935 26.715066, -81.8106983 26.7150734)",
575499777,True,2,FL 78,Bayshore Road,primary,50 mph,False,154.553,"LINESTRING (-81.8144443 26.7151024, -81.8160003 26.7151101)",
575499778,True,2,FL 78,Bayshore Road,secondary,50 mph,False,200.047,"LINESTRING (-81.810639 26.714948, -81.808625 26.714935)",
575499779,True,2,,,motorway_link,,False,15.137,"LINESTRING (-81.810639 26.714948, -81.8106983 26.7150734)",
11007484,True,1,,,motorway_link,,False,263.307,"LINESTRING (-81.809741 26.71337, -81.809776 26.713458, -81.809886 26.713691, -81.809928 26.713816, -81.80995 26.713945, -81.809954 26.714012, -81.809952 26.714079, -81.809944 26.714146, -81.809929 26.714212, -81.809909 26.714277, -81.809877 26.714359, -81.809835 26.714437, -81.809785 26.714512, -81.809728 26.714579, -81.809665 26.71464, -81.809596 26.714695, -81.809522 26.714745, -81.809443 26.714787, -81.809359 26.714821, -81.80917 26.714868, -81.808625 26.714935)",
577003302,True,2,,,motorway_link,,False,196.891,"LINESTRING (-81.809741 26.71337, -81.810163 26.714065, -81.810639 26.714948)",
"[162881592, 11006921, 162881586]",True,"['1', '3']",,,motorway_link,,False,313.556,"LINESTRING (-81.8082524 26.7108847, -81.8086237 26.7115178, -81.8089063 26.7119716, -81.809139 26.71231, -81.809335 26.712641, -81.809596 26.713106, -81.809694 26.71329, -81.809741 26.71337)",yes
575516286,True,2,FL 78,Bayshore Road,primary,50 mph,False,77.188,"LINESTRING (-81.813461 26.7149702, -81.8126839 26.7149656)",
11006959,True,1,,,motorway_link,,False,91.196,"LINESTRING (-81.813461 26.7149702, -81.8131092 26.7148754, -81.8130256 26.7148496, -81.8129422 26.7148144, -81.8128545 26.7147698, -81.8127687 26.7147097, -81.8126448 26.7146192)",
159409474,True,2,FL 78,Bayshore Road,primary,50 mph,False,275.271,"LINESTRING (-81.8162324 26.7149684, -81.813461 26.7149702)",
