osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed,bridge,ref
393648715,False,2,tertiary,True,78.831,"LINESTRING (-122.0905968 37.6958724, -122.0906633 37.6960933, -122.0907522 37.6963844, -122.0907849 37.6964883, -122.0908088 37.6965612)",Stanton Avenue,,,
6339181,False,,residential,True,86.542,"LINESTRING (-122.0896541 37.6960854, -122.0899378 37.695991, -122.0905968 37.6958724)",Denning Court,,,
6349979,False,,residential,True,118.558,"LINESTRING (-122.0879609 37.6955653, -122.0892719 37.6953189)",Renton Way,,,
551154292,False,2,residential,False,43.907,"LINESTRING (-122.0879609 37.6955653, -122.0878788 37.6954201, -122.0878378 37.695335, -122.0877678 37.6952013)",Park Way,,,
551154292,False,2,residential,True,50.82000000000001,"LINESTRING (-122.0879609 37.6955653, -122.0880564 37.6957372, -122.0881033 37.6958381, -122.0881427 37.6959154, -122.0881798 37.6959881)",Park Way,,,
6380457,False,,residential,True,97.77000000000001,"LINESTRING (-122.0877678 37.6952013, -122.0877036 37.6952374, -122.0876779 37.6952537, -122.0874314 37.6954305, -122.0873308 37.6954953, -122.0871382 37.6956042, -122.0870387 37.6956264, -122.0869786 37.6956305, -122.0869539 37.6956279, -122.0868427 37.6956191)",Congress Way,,,
551154292,False,2,residential,True,43.907,"LINESTRING (-122.0877678 37.6952013, -122.0878378 37.695335, -122.0878788 37.6954201, -122.0879609 37.6955653)",Park Way,,,
693606054,False,2,residential,False,82.145,"LINESTRING (-122.0877678 37.6952013, -122.0874546 37.6946277, -122.0874378 37.6946, -122.087399 37.6945227)",Park Way,,,
6406197,False,,residential,True,239.986,"LINESTRING (-122.087399 37.6945227, -122.0874918 37.6945071, -122.0875141 37.6945034, -122.0875709 37.6944956, -122.0876469 37.6944799, -122.0877257 37.6944663, -122.0878941 37.6944364, -122.0880333 37.6944079, -122.0882319 37.6943725, -122.0883699 37.694346, -122.088473 37.6943263, -122.0891258 37.694203, -122.0892545 37.6941779, -122.0894755 37.6941349, -122.0897185 37.6940877, -122.0899296 37.6940467, -122.0899565 37.6940401, -122.0900516 37.6940214)",San Carlos Avenue,,,
693606054,False,2,residential,True,82.14500000000001,"LINESTRING (-122.087399 37.6945227, -122.0874378 37.6946, -122.0874546 37.6946277, -122.0877678 37.6952013)",Park Way,,,
693606055,False,2,residential,False,54.119,"LINESTRING (-122.087399 37.6945227, -122.0873329 37.6944005, -122.0873011 37.6943424, -122.0872637 37.6942802, -122.0871873 37.694152, -122.0871768 37.6941374, -122.0871374 37.6940826)",Park Way,,,
6340995,False,,residential,False,59.835,"LINESTRING (-122.085072 37.6918731, -122.0850678 37.691335)",Tyee Court,,,
6340995,False,,residential,True,59.835,"LINESTRING (-122.0850678 37.691335, -122.085072 37.6918731)",Tyee Court,,,
6340995,False,,residential,False,23.051000000000002,"LINESTRING (-122.0850678 37.691335, -122.0850669 37.691212, -122.0850662 37.6911277)",Tyee Court,,,
"[6378000, 126334978]",False,,residential,"[False, True]",159.95000000000002,"LINESTRING (-122.0850678 37.691335, -122.0857029 37.6913332, -122.0857895 37.6913426, -122.085857 37.6913601, -122.0859268 37.6913877, -122.0859817 37.6914245, -122.086034 37.6914722, -122.086081 37.6915267, -122.0861664 37.6916375, -122.0862577 37.6916691, -122.0865773 37.6919169)","['Brandon Place', 'Cohoe Court']",,,
393659637,False,2,tertiary,False,90.321,"LINESTRING (-122.0850662 37.6911277, -122.0840399 37.6911123)",Norbridge Avenue,,,
6340995,False,,residential,True,23.051000000000002,"LINESTRING (-122.0850662 37.6911277, -122.0850669 37.691212, -122.0850678 37.691335)",Tyee Court,,,
"[690816986, 47068663]",False,2,tertiary,False,326.314,"LINESTRING (-122.0850662 37.6911277, -122.0872989 37.6911777, -122.0876729 37.691183, -122.0877608 37.6911908, -122.0878653 37.6912012, -122.0879941 37.6912237, -122.0881216 37.6912543, -122.0882375 37.6912939, -122.0883241 37.6913314, -122.0884514 37.6913978, -122.0885686 37.6914713, -122.0886492 37.6915362)",Norbridge Avenue,30 mph,,
6344554,False,,residential,True,12.864,"LINESTRING (-122.0841031 37.6949452, -122.084151 37.6950545)",Baker Road,,,
"[1064047592, 1064047595, 1064047596]",False,,residential,False,275.828,"LINESTRING (-122.0841031 37.6949452, -122.084076 37.6948824, -122.0840681 37.6948652, -122.0839608 37.6946199, -122.0839562 37.6946095, -122.083888 37.6944551, -122.0838439 37.6943527, -122.0837348 37.6941015, -122.0836947 37.6940067, -122.0836771 37.6939663, -122.083618 37.6938143, -122.0835065 37.693524, -122.0834027 37.6932785, -122.0833448 37.6931389, -122.0832541 37.6929292, -122.0831086 37.692593)",Baker Road,,,
"[1064047593, 393678126]",True,"['3', '2']",primary,False,104.72299999999998,"LINESTRING (-122.0841031 37.6949452, -122.0836404 37.695073, -122.083294 37.6951687, -122.0831824 37.6951966, -122.0830943 37.6952168, -122.0830784 37.6952204, -122.0829747 37.6952441)",Castro Valley Boulevard,,,
393648715,False,2,tertiary,False,78.831,"LINESTRING (-122.0908088 37.6965612, -122.0907849 37.6964883, -122.0907522 37.6963844, -122.0906633 37.6960933, -122.0905968 37.6958724)",Stanton Avenue,,,
393648715,False,2,tertiary,True,64.799,"LINESTRING (-122.0908088 37.6965612, -122.0909284 37.6970044, -122.0909454 37.6970676, -122.0909626 37.6971311)",Stanton Avenue,,,
6349979,False,,residential,False,118.558,"LINESTRING (-122.0892719 37.6953189, -122.0879609 37.6955653)",Renton Way,,,
6352361,False,,residential,False,407.2130000000001,"LINESTRING (-122.0835042 37.6989988, -122.0834749 37.6987811, -122.0834682 37.6987317, -122.0834475 37.6985776, -122.0833999 37.6982243, -122.0833972 37.6982052, -122.0833721 37.6980292, -122.0833514 37.6978723, -122.0833249 37.6976641, -122.0833026 37.6974915, -122.0832782 37.6973067, -122.0832532 37.6971143, -122.0832265 37.6969096, -122.0832121 37.6967985, -122.0831931 37.6966529, -122.0831844 37.6965857, -122.0831775 37.6965295, -122.0831574 37.6963648, -122.0831466 37.6962767, -122.0831221 37.6960784, -122.0831061 37.6959492, -122.083097 37.6958747, -122.0830835 37.6957649, -122.0830519 37.6955072, -122.0830461 37.6954688, -122.0830412 37.6954504, -122.0830359 37.6954301, -122.0830123 37.6953585)",Anita Avenue,,,
6362410,False,,residential,True,103.58500000000001,"LINESTRING (-122.0835042 37.6989988, -122.0835744 37.6989912, -122.0836 37.6989892, -122.084595 37.6989079, -122.0846751 37.6989017)",Witcher Street,,,
770069284,False,,residential,True,13.144,"LINESTRING (-122.0829747 37.6952441, -122.0830123 37.6953585)",Anita Avenue,,,
"[393678145, 393678131, 770069286, 770069287]",True,"['3', '2']",primary,False,76.956,"LINESTRING (-122.0829747 37.6952441, -122.0829514 37.6952484, -122.0827751 37.6952848, -122.0827094 37.6952979, -122.0825478 37.6953302, -122.0823507 37.6953637, -122.082122 37.6953968)",Castro Valley Boulevard,,,
6362410,False,,residential,False,103.58500000000001,"LINESTRING (-122.0846751 37.6989017, -122.084595 37.6989079, -122.0836 37.6989892, -122.0835744 37.6989912, -122.0835042 37.6989988)",Witcher Street,,,
6375299,False,,residential,False,123.289,"LINESTRING (-122.0846751 37.6989017, -122.0846006 37.6985846, -122.0846282 37.6983638, -122.0845182 37.6978062)",Butterfield Drive,,,
183248278,False,,secondary,False,19.238,"LINESTRING (-122.0896446 37.6927344, -122.0897474 37.6928871)",Strobridge Avenue,,,
741349365,True,2,primary,False,47.123000000000005,"LINESTRING (-122.0896446 37.6927344, -122.0894805 37.6928104, -122.0893503 37.6928731, -122.0893073 37.6929034, -122.0892332 37.6929931)",Castro Valley Boulevard,,,
"[697838408, 6379481, 765840876]",False,2,residential,False,185.77800000000005,"LINESTRING (-122.0852354 37.694632, -122.0852108 37.6945797, -122.0851995 37.6945558, -122.0851774 37.6945066, -122.0851252 37.6943797, -122.0849751 37.6940606, -122.0848318 37.6937506, -122.0847113 37.6934878, -122.0846987 37.6934586, -122.0846412 37.6933346, -122.0845161 37.6930613)",Rutledge Road,,,
"[765840874, 393678091, 765840877]",True,3,primary,False,36.647999999999996,"LINESTRING (-122.0852354 37.694632, -122.0850842 37.6946733, -122.0849805 37.6947017, -122.0848898 37.6947265, -122.0848417 37.6947396)",Castro Valley Boulevard,,,
6382141,False,,residential,True,12.86,"LINESTRING (-122.082122 37.6953968, -122.0821296 37.6955123)",Nunes Avenue,,,
"[633809026, 690028124, 393678141, 393678178]",True,"['3', '2']",primary,False,90.158,"LINESTRING (-122.082122 37.6953968, -122.0819157 37.6954286, -122.0816603 37.6954679, -122.0815735 37.695481, -122.0814293 37.6954929, -122.0814004 37.6954953, -122.0811087 37.6955043)",Castro Valley Boulevard,30 mph,,
633809025,False,,residential,False,294.982,"LINESTRING (-122.082122 37.6953968, -122.0821206 37.6953268, -122.0821208 37.6953124, -122.0821122 37.6949729, -122.0821082 37.6948509, -122.0821058 37.6946793, -122.0820697 37.6927443)",Nunes Avenue,,,
6365394,False,,residential,False,131.987,"LINESTRING (-122.0913609 37.695219, -122.0910338 37.6941321, -122.0910279 37.6941126, -122.0910134 37.6940643)",Almeda Street,,,
6365394,False,,residential,False,35.415,"LINESTRING (-122.0910134 37.6940643, -122.0910005 37.6939927, -122.0909961 37.6939682, -122.0909471 37.6937502)",Almeda Street,,,
6365394,False,,residential,True,131.987,"LINESTRING (-122.0910134 37.6940643, -122.0910279 37.6941126, -122.0910338 37.6941321, -122.0913609 37.695219)",Almeda Street,,,
6406188,False,,residential,False,81.297,"LINESTRING (-122.0910134 37.6940643, -122.0902343 37.6942106, -122.0901148 37.6942344)",San Carlos Avenue,,,
6365394,False,,residential,True,35.415,"LINESTRING (-122.0909471 37.6937502, -122.0909961 37.6939682, -122.0910005 37.6939927, -122.0910134 37.6940643)",Almeda Street,,,
393659637,False,2,tertiary,False,41.799,"LINESTRING (-122.0811687 37.6911057, -122.0806937 37.6911102)",Norbridge Avenue,,,
393659637,False,2,tertiary,True,76.342,"LINESTRING (-122.0811687 37.6911057, -122.0820363 37.6911012)",Norbridge Avenue,,,
6371876,False,,residential,True,183.74,"LINESTRING (-122.0811687 37.6911057, -122.0811698 37.6911825, -122.0811703 37.6911893, -122.081202 37.6927579)",San Miguel Avenue,25 mph,,
6375299,False,,residential,False,23.451,"LINESTRING (-122.0845182 37.6978062, -122.0843723 37.6976297)",Butterfield Drive,,,
6375299,False,,residential,True,123.28899999999999,"LINESTRING (-122.0845182 37.6978062, -122.0846282 37.6983638, -122.0846006 37.6985846, -122.0846751 37.6989017)",Butterfield Drive,,,
6391281,False,,residential,True,107.097,"LINESTRING (-122.0845182 37.6978062, -122.0856096 37.6976402, -122.0856256 37.6976399, -122.085715 37.6976326)",Ganic Street,,,
6375299,False,,residential,True,23.451,"LINESTRING (-122.0843723 37.6976297, -122.0845182 37.6978062)",Butterfield Drive,,,
"[697838408, 6379481, 765840876]",False,2,residential,True,185.778,"LINESTRING (-122.0845161 37.6930613, -122.0846412 37.6933346, -122.0846987 37.6934586, -122.0847113 37.6934878, -122.0848318 37.6937506, -122.0849751 37.6940606, -122.0851252 37.6943797, -122.0851774 37.6945066, -122.0851995 37.6945558, -122.0852108 37.6945797, -122.0852354 37.694632)",Rutledge Road,,,
393659637,False,2,tertiary,False,76.342,"LINESTRING (-122.0820363 37.6911012, -122.0811687 37.6911057)",Norbridge Avenue,,,
393659637,False,2,tertiary,True,176.308,"LINESTRING (-122.0820363 37.6911012, -122.0821054 37.6911012, -122.0830648 37.6911012, -122.0832776 37.6911016, -122.0840399 37.6911123)",Norbridge Avenue,,,
633809025,False,,residential,True,182.728,"LINESTRING (-122.0820363 37.6911012, -122.0820382 37.6911931, -122.0820384 37.6912038, -122.0820697 37.6927443)",Nunes Avenue,,,
6387508,False,,residential,False,35.698,"LINESTRING (-122.0807213 37.6925102, -122.0803156 37.6925127)",Francis Court,,,
126334986,False,,residential,False,155.692,"LINESTRING (-122.0807213 37.6925102, -122.0807094 37.6919501, -122.0807088 37.6919239, -122.0807051 37.6917462, -122.0806994 37.6914767, -122.0806951 37.6911984, -122.0806937 37.6911102)",Francis Street,,,
"[6328257, 126334986]",False,,residential,True,70.541,"LINESTRING (-122.0807213 37.6925102, -122.0807211 37.692764, -122.0811419 37.6927577, -122.081202 37.6927579)","['Francis Street', 'Kerr Street']",,,
6387508,False,,residential,True,35.698,"LINESTRING (-122.0803156 37.6925127, -122.0807213 37.6925102)",Francis Court,,,
393659637,False,2,tertiary,True,41.799,"LINESTRING (-122.0806937 37.6911102, -122.0811687 37.6911057)",Norbridge Avenue,,,
126334986,False,,residential,True,155.692,"LINESTRING (-122.0806937 37.6911102, -122.0806951 37.6911984, -122.0806994 37.6914767, -122.0807051 37.6917462, -122.0807088 37.6919239, -122.0807094 37.6919501, -122.0807213 37.6925102)",Francis Street,,,
393648715,False,2,tertiary,False,113.14999999999998,"LINESTRING (-122.0912605 37.698121, -122.0911479 37.6977519, -122.0910416 37.6973937, -122.0909626 37.6971311)",Stanton Avenue,,,
393648715,False,2,tertiary,False,64.799,"LINESTRING (-122.0909626 37.6971311, -122.0909454 37.6970676, -122.0909284 37.6970044, -122.0908088 37.6965612)",Stanton Avenue,,,
393648715,False,2,tertiary,True,113.15,"LINESTRING (-122.0909626 37.6971311, -122.0910416 37.6973937, -122.0911479 37.6977519, -122.0912605 37.698121)",Stanton Avenue,,,
6406188,False,,residential,True,81.297,"LINESTRING (-122.0901148 37.6942344, -122.0902343 37.6942106, -122.0910134 37.6940643)",San Carlos Avenue,,,
393648715,False,2,tertiary,False,24.329,"LINESTRING (-122.0901148 37.6942344, -122.0900716 37.694089, -122.0900516 37.6940214)",Stanton Avenue,,,
393648715,False,2,tertiary,True,187.00900000000001,"LINESTRING (-122.0901148 37.6942344, -122.0901722 37.6944294, -122.0902849 37.6948124, -122.0904638 37.6954203, -122.0905968 37.6958724)",Stanton Avenue,,,
6406197,False,,residential,False,239.98600000000002,"LINESTRING (-122.0900516 37.6940214, -122.0899565 37.6940401, -122.0899296 37.6940467, -122.0897185 37.6940877, -122.0894755 37.6941349, -122.0892545 37.6941779, -122.0891258 37.694203, -122.088473 37.6943263, -122.0883699 37.694346, -122.0882319 37.6943725, -122.0880333 37.6944079, -122.0878941 37.6944364, -122.0877257 37.6944663, -122.0876469 37.6944799, -122.0875709 37.6944956, -122.0875141 37.6945034, -122.0874918 37.6945071, -122.087399 37.6945227)",San Carlos Avenue,,,
"[393648711, 393648713, 976002325, 976002326, 407960374]",False,"['4', '3']",tertiary,False,128.97,"LINESTRING (-122.0900516 37.6940214, -122.0899656 37.6936685, -122.0898507 37.6932657, -122.089839 37.6932261, -122.0898269 37.6931792, -122.089803 37.6930848, -122.0897773 37.6929779, -122.089763 37.6929278, -122.0897474 37.6928871)",Stanton Avenue,,,
393648715,False,2,tertiary,True,24.329,"LINESTRING (-122.0900516 37.6940214, -122.0900716 37.694089, -122.0901148 37.6942344)",Stanton Avenue,,,
"[185382477, 1051044598]",True,"['4', '3']",motorway,False,145.722,"LINESTRING (-122.0908794 37.6903519, -122.0907518 37.6903583, -122.0892284 37.6904545)",MacArthur Freeway,65 mph,,I 580
47068666,False,2,secondary,True,20.851,"LINESTRING (-122.0887982 37.6902183, -122.0889228 37.6903778)",Strobridge Avenue,,,
22649373,True,1,motorway_link,False,78.512,"LINESTRING (-122.0887982 37.6902183, -122.0886231 37.6902125, -122.0879061 37.6902152)",,,,
"[126334976, 45311031]",True,"['5', '6']",motorway,False,568.446,"LINESTRING (-122.0892284 37.6904545, -122.0886211 37.6904594, -122.0868528 37.6904711, -122.0839276 37.6904911, -122.0827684 37.690499)",Arthur H. Breed Junior Freeway,65 mph,yes,I 580
393657994,False,2,secondary,False,22.604,"LINESTRING (-122.0905875 37.6925231, -122.0904425 37.6923553)",John Drive,,,
393678181,True,3,primary,False,83.94999999999999,"LINESTRING (-122.0905875 37.6925231, -122.0907062 37.6924663, -122.0907755 37.6924322, -122.0908453 37.6923962, -122.090938 37.6923473, -122.0910333 37.6922948, -122.0911218 37.6922443, -122.0913738 37.6920963)",Castro Valley Boulevard,,,
22649373,True,1,motorway_link,False,453.84299999999996,"LINESTRING (-122.0879061 37.6902152, -122.086614 37.6902012, -122.0843481 37.6903507, -122.0836516 37.6903934, -122.0827684 37.690499)",,,,
393658980,True,3,secondary,False,69.404,"LINESTRING (-122.089242 37.6921977, -122.0894371 37.6924646, -122.0896446 37.6927344)",Strobridge Avenue,,,
