osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,junction
143512042,False,US 218 Business;IA 3,West Bremer Avenue,primary,35 mph,False,102.224,"LINESTRING (-92.4806024 42.7256971, -92.479351 42.725704)",,,
15831405,False,,Wartburg Boulevard,residential,,False,64.559,"LINESTRING (-92.4806024 42.7256971, -92.4806088 42.7258279, -92.4806048 42.7262776)",,,
15831450,False,,8th Street Southwest,residential,,True,111.018,"LINESTRING (-92.4806024 42.7256971, -92.4806001 42.725577, -92.4805896 42.7251863, -92.4805848 42.724785, -92.4805831 42.7246988)",,,
529797281,False,,3rd Avenue Northwest,residential,,True,86.36099999999999,"LINESTRING (-92.4804777 42.728586, -92.4802651 42.728588, -92.4797859 42.7285926, -92.4796754 42.7285936, -92.479537 42.728595, -92.4794205 42.7285961)",,,
15831450,False,,8th Street Southwest,residential,,False,109.405,"LINESTRING (-92.4805274 42.7218099, -92.4805347 42.7221852, -92.4805376 42.722335, -92.480545 42.7227232, -92.4805464 42.7227937)",,,
15832099,False,,4th Avenue Southwest,residential,,True,101.74,"LINESTRING (-92.4805274 42.7218099, -92.4804217 42.7218106, -92.4794103 42.7218168, -92.479282 42.7218176)",,,
15833334,False,,3rd Avenue Southwest,residential,,False,9.047,"LINESTRING (-92.4805464 42.7227937, -92.4806571 42.7227962)",2,,
15831450,False,,8th Street Southwest,residential,,False,106.10300000000001,"LINESTRING (-92.4805464 42.7227937, -92.4805557 42.723276, -92.4805635 42.7236802, -92.4805648 42.7237478)",,,
15831450,False,,8th Street Southwest,residential,,True,109.405,"LINESTRING (-92.4805464 42.7227937, -92.480545 42.7227232, -92.4805376 42.722335, -92.4805347 42.7221852, -92.4805274 42.7218099)",,,
15833334,False,,3rd Avenue Southwest,residential,,True,101.911,"LINESTRING (-92.4805464 42.7227937, -92.4804209 42.7227951, -92.479299 42.7228078)",2,,
15831450,False,,8th Street Southwest,residential,,False,105.75800000000001,"LINESTRING (-92.4805648 42.7237478, -92.4805666 42.7238394, -92.4805742 42.7242355, -92.4805816 42.7246223, -92.4805831 42.7246988)",,,
15831450,False,,8th Street Southwest,residential,,True,106.10300000000001,"LINESTRING (-92.4805648 42.7237478, -92.4805635 42.7236802, -92.4805557 42.723276, -92.4805464 42.7227937)",,,
15832373,False,,2nd Avenue Southwest,residential,,True,102.018,"LINESTRING (-92.4805648 42.7237478, -92.4794417 42.723757, -92.479316 42.723758)",2,,
15831450,False,,8th Street Southwest,residential,,False,111.018,"LINESTRING (-92.4805831 42.7246988, -92.4805848 42.724785, -92.4805896 42.7251863, -92.4806001 42.725577, -92.4806024 42.7256971)",,,
15831450,False,,8th Street Southwest,residential,,True,105.758,"LINESTRING (-92.4805831 42.7246988, -92.4805816 42.7246223, -92.4805742 42.7242355, -92.4805666 42.7238394, -92.4805648 42.7237478)",,,
82775667,False,,1st Avenue Southwest,residential,,True,102.123,"LINESTRING (-92.4805831 42.7246988, -92.4794647 42.7247079, -92.479333 42.724709)",2,,
143512042,False,US 218 Business;IA 3,West Bremer Avenue,primary,35 mph,False,100.233,"LINESTRING (-92.479351 42.725704, -92.478124 42.725713)",,,
143512042,False,US 218 Business;IA 3,West Bremer Avenue,primary,35 mph,True,102.224,"LINESTRING (-92.479351 42.725704, -92.4806024 42.7256971)",,,
15831605,False,,7th Street Northwest,residential,,False,110.539,"LINESTRING (-92.479351 42.725704, -92.4793534 42.7258311, -92.4793611 42.7262337, -92.4793685 42.7266213, -92.47937 42.726698)",,,
15831672,False,,7th Street Southwest,residential,,True,110.649,"LINESTRING (-92.479351 42.725704, -92.4793489 42.7255878, -92.4793346 42.7247992, -92.479333 42.724709)",2,,
304321444,False,,1st Avenue Northwest,residential,,False,62.196,"LINESTRING (-92.47937 42.726698, -92.4801314 42.7266933)",,,
15831605,False,,7th Street Northwest,residential,,True,110.539,"LINESTRING (-92.47937 42.726698, -92.4793685 42.7266213, -92.4793611 42.7262337, -92.4793534 42.7258311, -92.479351 42.725704)",,,
304321444,False,,1st Avenue Northwest,residential,,True,100.232,"LINESTRING (-92.47937 42.726698, -92.4782733 42.7267069, -92.478143 42.726708)",,,
15831607,False,,Wartburg Boulevard,residential,,False,95.431,"LINESTRING (-92.4796091 42.7277706, -92.4795235 42.7278577, -92.4794662 42.7279524, -92.4794338 42.7280369, -92.479427 42.7281168, -92.4794215 42.7285213, -92.4794205 42.7285961)",,,
529797310,False,,Wartburg Boulevard,residential,,True,105.97200000000001,"LINESTRING (-92.4796091 42.7277706, -92.4796935 42.7276894, -92.4797827 42.7276036, -92.4800011 42.7274109, -92.4801189 42.7273069, -92.4802834 42.7271416, -92.4803263 42.7270984, -92.4803969 42.7270145)",,,
529797492,False,,2nd Avenue Northwest,residential,,False,122.04599999999999,"LINESTRING (-92.4796091 42.7277706, -92.4795193 42.7277181, -92.4794655 42.7276867, -92.4792998 42.7276506, -92.4782855 42.7276563, -92.478162 42.727657)",,,
15831607,False,,Wartburg Boulevard,residential,,False,105.516,"LINESTRING (-92.4794205 42.7285961, -92.4794208 42.7286829, -92.4794223 42.7290577, -92.4794286 42.7294749, -92.4794297 42.729545)",,,
15831607,False,,Wartburg Boulevard,residential,,True,95.43099999999998,"LINESTRING (-92.4794205 42.7285961, -92.4794215 42.7285213, -92.479427 42.7281168, -92.4794338 42.7280369, -92.4794662 42.7279524, -92.4795235 42.7278577, -92.4796091 42.7277706)",,,
529797281,False,,3rd Avenue Northwest,residential,,False,86.361,"LINESTRING (-92.4794205 42.7285961, -92.479537 42.728595, -92.4796754 42.7285936, -92.4797859 42.7285926, -92.4802651 42.728588, -92.4804777 42.728586)",,,
529797281,False,,3rd Avenue Northwest,residential,,True,101.332,"LINESTRING (-92.4794205 42.7285961, -92.4793162 42.728597, -92.4783062 42.7286054, -92.47818 42.7286064)",,,
15831607,False,,Wartburg Boulevard,residential,,True,105.516,"LINESTRING (-92.4794297 42.729545, -92.4794286 42.7294749, -92.4794223 42.7290577, -92.4794208 42.7286829, -92.4794205 42.7285961)",,,
529797496,False,,4th Avenue Northwest,residential,,False,100.529,"LINESTRING (-92.4794297 42.729545, -92.4783208 42.729554, -92.478199 42.729555)",,,
15831672,False,,7th Street Southwest,residential,,False,110.114,"LINESTRING (-92.479282 42.7218176, -92.4792909 42.7223431, -92.4792978 42.7227361, -92.479299 42.7228078)",2,,
15832099,False,,4th Avenue Southwest,residential,,False,101.74,"LINESTRING (-92.479282 42.7218176, -92.4794103 42.7218168, -92.4804217 42.7218106, -92.4805274 42.7218099)",,,
15832099,False,,4th Avenue Southwest,residential,,True,100.15899999999999,"LINESTRING (-92.479282 42.7218176, -92.4791834 42.7218189, -92.4782048 42.7218313, -92.4780561 42.7218332)",,,
