osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,bridge
16964673,False,2,West Willis Street,residential,False,127.327,"LINESTRING (-112.4687053 34.5438152, -112.4688338 34.5438161, -112.4688864 34.5438165, -112.4691803 34.5438187, -112.4693925 34.5438203, -112.4699547 34.5438244, -112.4700953 34.5438293)",,,
16974378,False,2,North Cortez Street,residential,True,216.238,"LINESTRING (-112.4687053 34.5438152, -112.4687065 34.5436996, -112.468707 34.5436584, -112.4687148 34.5429269, -112.4687204 34.5424042, -112.4687247 34.5419984, -112.468726 34.5418706)",,,
909655761,False,2,East Willis Street,residential,True,131.11,"LINESTRING (-112.4687053 34.5438152, -112.4685394 34.5438129, -112.4685022 34.5438123, -112.4679923 34.5438051, -112.4674564 34.5437955, -112.4673984 34.5437944, -112.4672741 34.5437922)",,,
16964673,False,2,West Willis Street,residential,True,127.32699999999998,"LINESTRING (-112.4700953 34.5438293, -112.4699547 34.5438244, -112.4693925 34.5438203, -112.4691803 34.5438187, -112.4688864 34.5438165, -112.4688338 34.5438161, -112.4687053 34.5438152)",,,
"[16967704, 649338611, 119371542]",False,3,North Montezuma Street,primary,True,213.51,"LINESTRING (-112.4700953 34.5438293, -112.4700991 34.5437243, -112.4701254 34.5430857, -112.470129 34.5429847, -112.4701375 34.5424207, -112.4701394 34.5423173, -112.4701399 34.5420485, -112.4701405 34.5420262, -112.470143 34.5419097)",AZ 89,25 mph,
198405836,False,,West Willis Street,residential,False,129.965,"LINESTRING (-112.4700953 34.5438293, -112.4702375 34.5438276, -112.470833 34.5438373, -112.4710483 34.543842, -112.4713945 34.5438497, -112.4715139 34.5438523)",,,
16966078,False,2,North Granite Street,residential,True,213.77700000000002,"LINESTRING (-112.4715139 34.5438523, -112.4715151 34.5437238, -112.4715154 34.5436916, -112.4715219 34.5429683, -112.4715271 34.5423896, -112.4715302 34.5420377, -112.4715352 34.5419299)",,,
"[608374921, 188004099, 198405836, 188004100]",False,,West Willis Street,residential,False,121.289,"LINESTRING (-112.4715139 34.5438523, -112.4716085 34.543853, -112.4719481 34.5438564, -112.471988 34.5438568, -112.4722006 34.5438575, -112.4722734 34.5438579, -112.4728381 34.5438621)",,,yes
198405836,False,,West Willis Street,residential,True,129.965,"LINESTRING (-112.4715139 34.5438523, -112.4713945 34.5438497, -112.4710483 34.543842, -112.470833 34.5438373, -112.4702375 34.5438276, -112.4700953 34.5438293)",,,
"[16974386, 608374915]",False,2,North McCormick Street,residential,True,215.012,"LINESTRING (-112.4728381 34.5438621, -112.472848 34.5435677, -112.4728702 34.5427201, -112.4728786 34.5424203, -112.4728821 34.5422956, -112.4728876 34.5421013, -112.4728888 34.5420599, -112.4728895 34.5420342, -112.4729158 34.5419312)",,,
"[608374921, 188004099, 188004100, 198405836]",False,,West Willis Street,residential,True,121.28899999999999,"LINESTRING (-112.4728381 34.5438621, -112.4722734 34.5438579, -112.4722006 34.5438575, -112.471988 34.5438568, -112.4719481 34.5438564, -112.4716085 34.543853, -112.4715139 34.5438523)",,,yes
188152955,False,,West Aubrey Street,residential,False,50.185,"LINESTRING (-112.4723534 34.5361329, -112.4726226 34.5361379, -112.472901 34.5361291)",,,
188152955,False,,West Aubrey Street,residential,True,68.462,"LINESTRING (-112.4723534 34.5361329, -112.4717437 34.5361363, -112.4717048 34.5361365, -112.471606 34.536137)",,,
16965228,False,,West Carleton Street,tertiary,False,131.937,"LINESTRING (-112.4688118 34.5380309, -112.468948 34.5380333, -112.469 34.5380342, -112.46952 34.5380432, -112.4700699 34.5380528, -112.4702519 34.5380559)",,,
16977441,False,,East Carleton Street,tertiary,True,129.275,"LINESTRING (-112.4688118 34.5380309, -112.468657 34.538028, -112.4686054 34.538027, -112.4680973 34.5380175, -112.4675904 34.538008, -112.4675377 34.538007, -112.467401 34.5380007)",,,
16977946,False,,South Cortez Street,residential,False,213.259,"LINESTRING (-112.4688118 34.5380309, -112.4688099 34.5381401, -112.4688088 34.5381498, -112.4688088 34.5381801, -112.4687955 34.5386835, -112.4687774 34.5393661, -112.4687757 34.5394298, -112.4687726 34.5395261, -112.4687652 34.539828, -112.468762 34.5399483)",,,
16977946,False,,South Cortez Street,residential,True,216.93800000000002,"LINESTRING (-112.4688118 34.5380309, -112.4688158 34.5379057, -112.468816 34.537851, -112.4688294 34.53608)",,,
16965228,False,,West Carleton Street,tertiary,True,131.93699999999998,"LINESTRING (-112.4702519 34.5380559, -112.4700699 34.5380528, -112.46952 34.5380432, -112.469 34.5380342, -112.468948 34.5380333, -112.4688118 34.5380309)",,,
"[608367194, 608367203, 649338605]",False,"['3', '2']",South Montezuma Street,primary,True,216.512,"LINESTRING (-112.4702519 34.5380559, -112.4702547 34.5379276, -112.4702618 34.5376133, -112.4702834 34.5366475, -112.4702867 34.5364996, -112.4702932 34.5362065, -112.4702954 34.5361091)",AZ 89,25 mph,
"[649338607, 649338606, 608367215]",False,"['4', '3']",South Montezuma Street,primary,False,212.14100000000002,"LINESTRING (-112.4702519 34.5380559, -112.4702485 34.5381802, -112.4702431 34.5384495, -112.4702259 34.5392162, -112.4702229 34.5393522, -112.4702207 34.5394506, -112.4702181 34.5395631, -112.4702136 34.5397673, -112.4702118 34.539842, -112.4702092 34.5399634)",AZ 89,25 mph,
"[188689838, 1173471486]",False,,West Carleton Street,residential,False,120.329,"LINESTRING (-112.4702519 34.5380559, -112.470365 34.5380606, -112.470601 34.5380655, -112.4709531 34.5380751, -112.4711739 34.5380708, -112.4712503 34.5380514, -112.4713201 34.5380155, -112.4714677 34.5378713)",,,yes
16966078,False,2,North Granite Street,residential,False,213.777,"LINESTRING (-112.4715352 34.5419299, -112.4715302 34.5420377, -112.4715271 34.5423896, -112.4715219 34.5429683, -112.4715154 34.5436916, -112.4715151 34.5437238, -112.4715139 34.5438523)",,,
16968889,False,2,South Granite Street,residential,True,216.387,"LINESTRING (-112.4715352 34.5419299, -112.4715357 34.5418158, -112.471537 34.5415057, -112.4715376 34.5413787, -112.4715532 34.5403041, -112.4715553 34.5401449, -112.4715547 34.5401095, -112.4715575 34.539984)",,,
198405828,False,4,West Gurley Street,secondary,False,126.457,"LINESTRING (-112.4715352 34.5419299, -112.4716482 34.5419322, -112.4728102 34.5419302, -112.4729158 34.5419312)",,,
198405828,False,4,West Gurley Street,secondary,True,127.541,"LINESTRING (-112.4715352 34.5419299, -112.471416 34.5419299, -112.4708565 34.5419216, -112.4703066 34.541915, -112.4702784 34.5419147, -112.470143 34.5419097)",,,
16967626,False,,South Marina Street,residential,False,214.86,"LINESTRING (-112.4674323 34.5360686, -112.4674039 34.5378322, -112.4674032 34.5378768, -112.467401 34.5380007)",,,
16977439,False,,East Aubrey Street,residential,False,127.97900000000001,"LINESTRING (-112.4674323 34.5360686, -112.4681198 34.5360741, -112.4686785 34.5360785, -112.4688294 34.53608)",,,
16977439,False,,East Aubrey Street,residential,True,129.992,"LINESTRING (-112.4674323 34.5360686, -112.4667171 34.5360538, -112.4660136 34.5360392)",,,
16967626,False,,South Marina Street,residential,False,213.824,"LINESTRING (-112.467401 34.5380007, -112.4673997 34.538057, -112.4673981 34.5381264, -112.4673972 34.5381665, -112.4673675 34.5394052, -112.4673642 34.5395441, -112.46736 34.5397225, -112.4673588 34.5397713, -112.4673577 34.539816, -112.467355 34.5399233)",,,
16967626,False,,South Marina Street,residential,True,214.86,"LINESTRING (-112.467401 34.5380007, -112.4674032 34.5378768, -112.4674039 34.5378322, -112.4674323 34.5360686)",,,
16977441,False,,East Carleton Street,tertiary,False,129.275,"LINESTRING (-112.467401 34.5380007, -112.4675377 34.538007, -112.4675904 34.538008, -112.4680973 34.5380175, -112.4686054 34.538027, -112.468657 34.538028, -112.4688118 34.5380309)",,,
16977441,False,,East Carleton Street,tertiary,True,130.67499999999998,"LINESTRING (-112.467401 34.5380007, -112.4672369 34.5379931, -112.4671963 34.5379924, -112.4666895 34.5379839, -112.4659749 34.5379719)",,,
16967626,False,,South Marina Street,residential,False,101.447,"LINESTRING (-112.467355 34.5399233, -112.4673564 34.5400518, -112.4673567 34.5400871, -112.4673615 34.5407489, -112.4673872 34.540833)",,,
16967626,False,,South Marina Street,residential,True,213.824,"LINESTRING (-112.467355 34.5399233, -112.4673577 34.539816, -112.4673588 34.5397713, -112.46736 34.5397225, -112.4673642 34.5395441, -112.4673675 34.5394052, -112.4673972 34.5381665, -112.4673981 34.5381264, -112.4673997 34.538057, -112.467401 34.5380007)",,,
16968152,False,2,East Goodwin Street,residential,False,128.904,"LINESTRING (-112.467355 34.5399233, -112.4674977 34.539926, -112.4675487 34.5399269, -112.4680559 34.5399359, -112.4686203 34.5399457, -112.468762 34.5399483)",,,
16968152,False,2,East Goodwin Street,residential,True,128.552,"LINESTRING (-112.467355 34.5399233, -112.4671932 34.5399218, -112.4671476 34.5399214, -112.4659516 34.5399104)",,,
16967626,False,,South Marina Street,residential,False,14.046,"LINESTRING (-112.4673872 34.540833, -112.4673843 34.5409593)",,,
16967626,False,,South Marina Street,residential,True,101.447,"LINESTRING (-112.4673872 34.540833, -112.4673615 34.5407489, -112.4673567 34.5400871, -112.4673564 34.5400518, -112.467355 34.5399233)",,,
16973670,True,,Union Street,residential,False,134.685,"LINESTRING (-112.4673872 34.540833, -112.4672928 34.5408353, -112.4659168 34.5408299)",,,
16971397,False,4,West Gurley Street,secondary,True,129.877,"LINESTRING (-112.470143 34.5419097, -112.4699995 34.5419078, -112.4699645 34.5419063, -112.4694041 34.541882, -112.4688737 34.5418731, -112.468726 34.5418706)",,,
198405828,False,4,West Gurley Street,secondary,False,127.541,"LINESTRING (-112.470143 34.5419097, -112.4702784 34.5419147, -112.4703066 34.541915, -112.4708565 34.5419216, -112.471416 34.5419299, -112.4715352 34.5419299)",,,
"[649338608, 649338609, 649338610]",False,3,South Montezuma Street,primary,True,216.53799999999998,"LINESTRING (-112.470143 34.5419097, -112.4701445 34.5417988, -112.4701471 34.5417617, -112.4701708 34.5414832, -112.4701846 34.5409512, -112.4701977 34.5404181, -112.4702061 34.5400867, -112.4702092 34.5399634)",AZ 89,25 mph,
"[16967704, 649338611, 119371542]",False,3,North Montezuma Street,primary,False,213.51000000000002,"LINESTRING (-112.470143 34.5419097, -112.4701405 34.5420262, -112.4701399 34.5420485, -112.4701394 34.5423173, -112.4701375 34.5424207, -112.470129 34.5429847, -112.4701254 34.5430857, -112.4700991 34.5437243, -112.4700953 34.5438293)",AZ 89,25 mph,
16968152,False,2,East Goodwin Street,residential,False,122.467,"LINESTRING (-112.4646146 34.5399008, -112.4647561 34.539902, -112.4647984 34.5399022, -112.4652559 34.5399054, -112.4659516 34.5399104)",,,
16969457,False,,South Pleasant Street,residential,False,103.36099999999999,"LINESTRING (-112.4646146 34.5399008, -112.4646126 34.5400177, -112.4646149 34.5400664, -112.4646161 34.5408303)",,,
16969457,False,,South Pleasant Street,residential,True,213.231,"LINESTRING (-112.4646146 34.5399008, -112.464613 34.5397914, -112.4646132 34.5397384, -112.4646011 34.5381121, -112.4646271 34.537985)",,,
16968152,False,2,East Goodwin Street,residential,False,128.552,"LINESTRING (-112.4659516 34.5399104, -112.4671476 34.5399214, -112.4671932 34.5399218, -112.467355 34.5399233)",,,
16968152,False,2,East Goodwin Street,residential,True,122.467,"LINESTRING (-112.4659516 34.5399104, -112.4652559 34.5399054, -112.4647984 34.5399022, -112.4647561 34.539902, -112.4646146 34.5399008)",,,
16978456,False,,South Alarcon Street,residential,False,102.293,"LINESTRING (-112.4659516 34.5399104, -112.4659468 34.5400378, -112.4659168 34.5408299)",,,
16978456,False,,South Alarcon Street,residential,True,216.557,"LINESTRING (-112.4659516 34.5399104, -112.4659473 34.5397916, -112.4658991 34.5396211, -112.4658931 34.5393263, -112.4659172 34.5391623, -112.4659614 34.5389519, -112.4659723 34.5381034, -112.4659749 34.5379719)",,,
16968152,False,2,East Goodwin Street,residential,True,128.904,"LINESTRING (-112.468762 34.5399483, -112.4686203 34.5399457, -112.4680559 34.5399359, -112.4675487 34.5399269, -112.4674977 34.539926, -112.467355 34.5399233)",,,
16972726,False,,West Goodwin Street,residential,False,132.567,"LINESTRING (-112.468762 34.5399483, -112.4689091 34.5399499, -112.4693304 34.5399529, -112.470042 34.539962, -112.4702092 34.5399634)",,,
16977946,False,,South Cortez Street,residential,False,100.385,"LINESTRING (-112.468762 34.5399483, -112.4687616 34.5400619, -112.4687509 34.5408187, -112.4687492 34.540851)",,,
16977946,False,,South Cortez Street,residential,True,213.259,"LINESTRING (-112.468762 34.5399483, -112.4687652 34.539828, -112.4687726 34.5395261, -112.4687757 34.5394298, -112.4687774 34.5393661, -112.4687955 34.5386835, -112.4688088 34.5381801, -112.4688088 34.5381498, -112.4688099 34.5381401, -112.4688118 34.5380309)",,,
198405831,False,2,West Goodwin Street,residential,True,102.339,"LINESTRING (-112.4740653 34.5399446, -112.4737045 34.5399604, -112.4732488 34.5399805, -112.4730358 34.5399928, -112.4729497 34.5399936)",,,
16968231,False,,West Aubrey Street,residential,False,134.323,"LINESTRING (-112.4688294 34.53608, -112.4695571 34.5360943, -112.4701158 34.5361056, -112.4701376 34.536106, -112.4702954 34.5361091)",,,
16977439,False,,East Aubrey Street,residential,True,127.97900000000001,"LINESTRING (-112.4688294 34.53608, -112.4686785 34.5360785, -112.4681198 34.5360741, -112.4674323 34.5360686)",,,
16977946,False,,South Cortez Street,residential,False,216.938,"LINESTRING (-112.4688294 34.53608, -112.468816 34.537851, -112.4688158 34.5379057, -112.4688118 34.5380309)",,,
16968231,False,,West Aubrey Street,residential,False,61.561,"LINESTRING (-112.4702954 34.5361091, -112.4704029 34.5361118, -112.4704212 34.5361122, -112.4706663 34.5361179, -112.4709672 34.5361248)",,,
16968231,False,,West Aubrey Street,residential,True,134.323,"LINESTRING (-112.4702954 34.5361091, -112.4701376 34.536106, -112.4701158 34.5361056, -112.4695571 34.5360943, -112.4688294 34.53608)",,,
"[608367194, 608367203, 649338605]",False,"['3', '2']",South Montezuma Street,primary,False,216.512,"LINESTRING (-112.4702954 34.5361091, -112.4702932 34.5362065, -112.4702867 34.5364996, -112.4702834 34.5366475, -112.4702618 34.5376133, -112.4702547 34.5379276, -112.4702519 34.5380559)",AZ 89,25 mph,
"[188152954, 188152955, 16968231]",False,,West Aubrey Street,residential,False,58.53,"LINESTRING (-112.4709672 34.5361248, -112.4712587 34.5361313, -112.471462 34.5361345, -112.4714857 34.5361354, -112.471606 34.536137)",,,yes
16968231,False,,West Aubrey Street,residential,True,61.561,"LINESTRING (-112.4709672 34.5361248, -112.4706663 34.5361179, -112.4704212 34.5361122, -112.4704029 34.5361118, -112.4702954 34.5361091)",,,
186983464,False,,South Granite Street,residential,False,48.326,"LINESTRING (-112.471606 34.536137, -112.4715511 34.5362203, -112.4715298 34.5362527, -112.4713544 34.536519)",,,
188152955,False,,West Aubrey Street,residential,False,68.462,"LINESTRING (-112.471606 34.536137, -112.4717048 34.5361365, -112.4717437 34.5361363, -112.4723534 34.5361329)",,,
"[188152954, 188152955, 16968231]",False,,West Aubrey Street,residential,True,58.53,"LINESTRING (-112.471606 34.536137, -112.4714857 34.5361354, -112.471462 34.5361345, -112.4712587 34.5361313, -112.4709672 34.5361248)",,,yes
188152955,False,,West Aubrey Street,residential,True,10.78,"LINESTRING (-112.4730186 34.5361254, -112.472901 34.5361291)",,,
186983464,False,,South Granite Street,residential,True,48.326,"LINESTRING (-112.4713544 34.536519, -112.4715298 34.5362527, -112.4715511 34.5362203, -112.471606 34.536137)",,,
16968889,False,2,South Granite Street,residential,False,216.38700000000003,"LINESTRING (-112.4715575 34.539984, -112.4715547 34.5401095, -112.4715553 34.5401449, -112.4715532 34.5403041, -112.4715376 34.5413787, -112.471537 34.5415057, -112.4715357 34.5418158, -112.4715352 34.5419299)",,,
198405831,False,2,West Goodwin Street,residential,False,127.55,"LINESTRING (-112.4715575 34.539984, -112.4716766 34.5399855, -112.472789 34.5400001, -112.4729497 34.5399936)",,,
198405831,False,2,West Goodwin Street,residential,True,123.52000000000001,"LINESTRING (-112.4715575 34.539984, -112.4708945 34.539972, -112.4705929 34.5399684, -112.4703357 34.5399653, -112.4702092 34.5399634)",,,
16969457,False,,South Pleasant Street,residential,False,213.231,"LINESTRING (-112.4646271 34.537985, -112.4646011 34.5381121, -112.4646132 34.5397384, -112.464613 34.5397914, -112.4646146 34.5399008)",,,
"[16969457, 16977439]",False,,"['South Pleasant Street', 'East Aubrey Street']",residential,"[False, True]",342.18899999999996,"LINESTRING (-112.4646271 34.537985, -112.4646298 34.5378663, -112.4646723 34.5360132, -112.4653015 34.5360254, -112.4660136 34.5360392)",,,
16977441,False,,East Carleton Street,tertiary,False,123.511,"LINESTRING (-112.4646271 34.537985, -112.4647779 34.5379738, -112.465271 34.537973, -112.4659749 34.5379719)",,,
16969457,False,,South Pleasant Street,residential,False,7.741,"LINESTRING (-112.4646161 34.5408303, -112.4646177 34.5408999)",,,
16969457,False,,South Pleasant Street,residential,True,103.36099999999999,"LINESTRING (-112.4646161 34.5408303, -112.4646149 34.5400664, -112.4646126 34.5400177, -112.4646146 34.5399008)",,,
16971397,False,4,West Gurley Street,secondary,False,129.87699999999998,"LINESTRING (-112.468726 34.5418706, -112.4688737 34.5418731, -112.4694041 34.541882, -112.4699645 34.5419063, -112.4699995 34.5419078, -112.470143 34.5419097)",,,
16974378,False,2,North Cortez Street,residential,False,216.238,"LINESTRING (-112.468726 34.5418706, -112.4687247 34.5419984, -112.4687204 34.5424042, -112.4687148 34.5429269, -112.468707 34.5436584, -112.4687065 34.5436996, -112.4687053 34.5438152)",,,
16977946,False,,South Cortez Street,residential,True,102.094,"LINESTRING (-112.468726 34.5418706, -112.4687283 34.5417668, -112.4687441 34.5410411, -112.4687465 34.5409526)",,,
909905589,False,4,East Gurley Street,secondary,False,129.148,"LINESTRING (-112.468726 34.5418706, -112.4685845 34.5418699, -112.4680236 34.5418682, -112.467452 34.5418663, -112.467316 34.5418658)",,,
16969584,False,4,East Gurley Street,secondary,False,112.88799999999999,"LINESTRING (-112.4658709 34.5418541, -112.4657517 34.5418534, -112.464747 34.5418272, -112.4646389 34.5418266)",,,
16969584,False,4,East Gurley Street,secondary,True,132.38500000000002,"LINESTRING (-112.4658709 34.5418541, -112.4666164 34.5418504, -112.4671691 34.5418625, -112.467316 34.5418658)",,,
16975747,False,2,North Alarcon Street,tertiary,False,213.01,"LINESTRING (-112.4658709 34.5418541, -112.4658698 34.5419607, -112.4658694 34.5420039, -112.4658692 34.5427244, -112.4658627 34.5427596, -112.4658553 34.5435952, -112.4658548 34.5436485, -112.4658538 34.5437693)",,,
16978456,False,,South Alarcon Street,residential,True,103.008,"LINESTRING (-112.4658709 34.5418541, -112.4658573 34.5417366, -112.4658667 34.5409283)",,,
16972175,False,2,South McCormick Street,residential,False,96.304,"LINESTRING (-112.4729297 34.5410652, -112.4729259 34.5413052, -112.4729238 34.5414314, -112.4729182 34.5417806, -112.4729178 34.5418071, -112.4729158 34.5419312)",,,
16972175,False,2,South McCormick Street,residential,True,119.175,"LINESTRING (-112.4729297 34.5410652, -112.4729307 34.5410131, -112.472947 34.5401381, -112.4729494 34.5401032, -112.4729497 34.5399936)",,,
16972726,False,,West Goodwin Street,residential,True,132.567,"LINESTRING (-112.4702092 34.5399634, -112.470042 34.539962, -112.4693304 34.5399529, -112.4689091 34.5399499, -112.468762 34.5399483)",,,
198405831,False,2,West Goodwin Street,residential,False,123.52,"LINESTRING (-112.4702092 34.5399634, -112.4703357 34.5399653, -112.4705929 34.5399684, -112.4708945 34.539972, -112.4715575 34.539984)",,,
"[608367215, 649338606, 649338607]",False,"['4', '3']",South Montezuma Street,primary,True,212.14100000000002,"LINESTRING (-112.4702092 34.5399634, -112.4702118 34.539842, -112.4702136 34.5397673, -112.4702181 34.5395631, -112.4702207 34.5394506, -112.4702229 34.5393522, -112.4702259 34.5392162, -112.4702431 34.5384495, -112.4702485 34.5381802, -112.4702519 34.5380559)",AZ 89,25 mph,
"[649338608, 649338609, 649338610]",False,3,South Montezuma Street,primary,False,216.53799999999998,"LINESTRING (-112.4702092 34.5399634, -112.4702061 34.5400867, -112.4701977 34.5404181, -112.4701846 34.5409512, -112.4701708 34.5414832, -112.4701471 34.5417617, -112.4701445 34.5417988, -112.470143 34.5419097)",AZ 89,25 mph,
16972175,False,2,South McCormick Street,residential,True,96.304,"LINESTRING (-112.4729158 34.5419312, -112.4729178 34.5418071, -112.4729182 34.5417806, -112.4729238 34.5414314, -112.4729259 34.5413052, -112.4729297 34.5410652)",,,
"[16974386, 608374915]",False,2,North McCormick Street,residential,False,215.012,"LINESTRING (-112.4729158 34.5419312, -112.4728895 34.5420342, -112.4728888 34.5420599, -112.4728876 34.5421013, -112.4728821 34.5422956, -112.4728786 34.5424203, -112.4728702 34.5427201, -112.472848 34.5435677, -112.4728381 34.5438621)",,,
198405828,False,4,West Gurley Street,secondary,False,81.824,"LINESTRING (-112.4729158 34.5419312, -112.4729886 34.5419345, -112.4738078 34.5419716)",,,
198405828,False,4,West Gurley Street,secondary,True,126.457,"LINESTRING (-112.4729158 34.5419312, -112.4728102 34.5419302, -112.4716482 34.5419322, -112.4715352 34.5419299)",,,
198405828,False,4,West Gurley Street,secondary,True,81.824,"LINESTRING (-112.4738078 34.5419716, -112.4729886 34.5419345, -112.4729158 34.5419312)",,,
16972175,False,2,South McCormick Street,residential,False,119.175,"LINESTRING (-112.4729497 34.5399936, -112.4729494 34.5401032, -112.472947 34.5401381, -112.4729307 34.5410131, -112.4729297 34.5410652)",,,
198405831,False,2,West Goodwin Street,residential,False,102.339,"LINESTRING (-112.4729497 34.5399936, -112.4730358 34.5399928, -112.4732488 34.5399805, -112.4737045 34.5399604, -112.4740653 34.5399446)",,,
198405831,False,2,West Goodwin Street,residential,True,127.55,"LINESTRING (-112.4729497 34.5399936, -112.472789 34.5400001, -112.4716766 34.5399855, -112.4715575 34.539984)",,,
16978456,False,,South Alarcon Street,residential,False,11.865,"LINESTRING (-112.4659168 34.5408299, -112.4658667 34.5409283)",,,
16973670,True,,Union Street,residential,False,119.136,"LINESTRING (-112.4659168 34.5408299, -112.4657749 34.5408299, -112.4647719 34.5408303, -112.4646161 34.5408303)",,,
16978456,False,,South Alarcon Street,residential,True,102.293,"LINESTRING (-112.4659168 34.5408299, -112.4659468 34.5400378, -112.4659516 34.5399104)",,,
16977946,False,,South Cortez Street,residential,False,11.3,"LINESTRING (-112.4687492 34.540851, -112.4687465 34.5409526)",,,
16973670,True,,Union Street,residential,False,125.25399999999999,"LINESTRING (-112.4687492 34.540851, -112.4686068 34.5408275, -112.4680383 34.5408205, -112.4674928 34.5408138, -112.4673872 34.540833)",,,
16977946,False,,South Cortez Street,residential,True,100.385,"LINESTRING (-112.4687492 34.540851, -112.4687509 34.5408187, -112.4687616 34.5400619, -112.468762 34.5399483)",,,
16977439,False,,East Aubrey Street,residential,False,129.992,"LINESTRING (-112.4660136 34.5360392, -112.4667171 34.5360538, -112.4674323 34.5360686)",,,
"[16969457, 16977439]",False,,"['South Pleasant Street', 'East Aubrey Street']",residential,"[False, True]",342.189,"LINESTRING (-112.4660136 34.5360392, -112.4653015 34.5360254, -112.4646723 34.5360132, -112.4646298 34.5378663, -112.4646271 34.537985)",,,
16978456,False,,South Alarcon Street,residential,False,214.93599999999998,"LINESTRING (-112.4660136 34.5360392, -112.4659773 34.5378507, -112.4659749 34.5379719)",,,
16977441,False,,East Carleton Street,tertiary,False,130.67499999999998,"LINESTRING (-112.4659749 34.5379719, -112.4666895 34.5379839, -112.4671963 34.5379924, -112.4672369 34.5379931, -112.467401 34.5380007)",,,
16977441,False,,East Carleton Street,tertiary,True,123.511,"LINESTRING (-112.4659749 34.5379719, -112.465271 34.537973, -112.4647779 34.5379738, -112.4646271 34.537985)",,,
16978456,False,,South Alarcon Street,residential,False,216.55700000000002,"LINESTRING (-112.4659749 34.5379719, -112.4659723 34.5381034, -112.4659614 34.5389519, -112.4659172 34.5391623, -112.4658931 34.5393263, -112.4658991 34.5396211, -112.4659473 34.5397916, -112.4659516 34.5399104)",,,
