osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,junction
169303680,False,East Cottage Avenue,residential,False,111.02300000000001,"LINESTRING (-111.6478036 35.19502, -111.6485687 35.1952765, -111.6487519 35.1953306, -111.6488298 35.1953538, -111.64894 35.1953862)",,,,
169303680,False,East Cottage Avenue,residential,True,62.703,"LINESTRING (-111.6478036 35.19502, -111.6472324 35.1948215, -111.6471687 35.1947991)",,,,
87080945,True,South San Francisco Street,tertiary,False,104.91099999999999,"LINESTRING (-111.64894 35.1953862, -111.6489068 35.1954547, -111.6485566 35.1961756, -111.6485149 35.1962634)",2,25 mph,,
169303680,False,East Cottage Avenue,residential,True,111.023,"LINESTRING (-111.64894 35.1953862, -111.6488298 35.1953538, -111.6487519 35.1953306, -111.6485687 35.1952765, -111.6478036 35.19502)",,,,
169303683,False,West Cottage Avenue,residential,True,102.018,"LINESTRING (-111.64894 35.1953862, -111.6490251 35.1954095, -111.6500047 35.1956773)",,,,
"[596977152, 624307844, 624307822]",False,South Florence Street,residential,False,41.216,"LINESTRING (-111.6571552 35.1957764, -111.6571259 35.1958436, -111.6571174 35.1958667, -111.6570386 35.1961129, -111.6570324 35.196133)",2,,,
"[624307863, 627056439, 624307845, 171478359]",False,West Clay Avenue,residential,True,178.1,"LINESTRING (-111.6571552 35.1957764, -111.6570515 35.1957752, -111.6569545 35.1957741, -111.6568362 35.1957705, -111.6567457 35.1957612, -111.656712 35.195756, -111.656676 35.1957467, -111.6566071 35.19573, -111.6565513 35.1957149, -111.6565049 35.1956998, -111.6564808 35.1956921, -111.6564295 35.1956756, -111.656103 35.1955702, -111.6558899 35.195503, -111.6558175 35.1954746, -111.6555613 35.1953872, -111.6554488 35.1953436, -111.6553319 35.1952615)","['3', '2']",,,
"[627056432, 16859462]",True,West Butler Avenue,secondary,False,116.428,"LINESTRING (-111.6529241 35.1945511, -111.6534479 35.1947091, -111.6541256 35.1949148)","['3', '2']",,,
959761711,False,South Humphreys Street,residential,False,108.642,"LINESTRING (-111.6529241 35.1945511, -111.6528904 35.1946237, -111.6525003 35.1954647)",,,,
16864053,False,Knoles Street,residential,False,96.137,"LINESTRING (-111.6541256 35.1949148, -111.6540842 35.1950001, -111.6539355 35.1953063, -111.653889 35.1954019, -111.6537353 35.1957184)",,,,
583071973,True,West Butler Avenue,secondary,False,116.565,"LINESTRING (-111.6541256 35.1949148, -111.6551613 35.1952425, -111.6553319 35.1952615)",3,,,
172876667,False,West Birch Avenue,residential,False,105.38,"LINESTRING (-111.6559386 35.2018183, -111.6548467 35.2014988)",,,,
172876667,False,West Birch Avenue,residential,True,106.758,"LINESTRING (-111.6559386 35.2018183, -111.6570357 35.202162)",,,,
171478365,False,North Mogollon Street,residential,False,109.93100000000001,"LINESTRING (-111.6559386 35.2018183, -111.6557369 35.202253, -111.6555096 35.2027427)",,,,
171478365,False,North Mogollon Street,residential,True,110.423,"LINESTRING (-111.6559386 35.2018183, -111.656163 35.2013631, -111.6563888 35.2008959)",,,,
"[596977151, 16864339, 624307821, 624307807]",False,"['West Tombstone Avenue', 'South Park Street']",residential,"[False, True]",202.717,"LINESTRING (-111.6556064 35.1968638, -111.6556235 35.1968071, -111.6556299 35.1967875, -111.6557441 35.196401, -111.6558363 35.1960975, -111.6558682 35.1960109, -111.6559075 35.1959804, -111.6559611 35.1959618, -111.6560284 35.1959611, -111.6562734 35.1960147, -111.6563231 35.1960255, -111.6564051 35.1960446, -111.6564556 35.1960557, -111.6566116 35.1960886, -111.6569506 35.1961597, -111.6569713 35.1961638)",2,,,
"[624307761, 624307804, 624307806]",False,South Park Street,residential,False,107.321,"LINESTRING (-111.6556064 35.1968638, -111.6555855 35.1969293, -111.6555796 35.1969459, -111.6554562 35.1973346, -111.6553263 35.1977418, -111.6553065 35.1977973)",2,,,
"[16862281, 624307805, 624307751]",False,West Tucson Avenue,residential,False,96.836,"LINESTRING (-111.6556064 35.1968638, -111.6555266 35.1968472, -111.6555045 35.1968434, -111.6553875 35.1968183, -111.6550932 35.1967572, -111.654726 35.1966785, -111.6546923 35.1966712, -111.6545746 35.196646)",2,25 mph,,
"[624307808, 624307809, 624307811]",False,West Tucson Avenue,residential,True,101.467,"LINESTRING (-111.6556064 35.1968638, -111.655672 35.1968778, -111.6556963 35.1968834, -111.6566594 35.1970899, -111.6566864 35.1970957)",2,25 mph,,
630545068,False,West Santa Fe Avenue,tertiary,True,107.481,"LINESTRING (-111.6535409 35.19896, -111.6546462 35.1993043)",,,,
169303582,True,North Sitgreaves Street,tertiary_link,False,73.06,"LINESTRING (-111.6535409 35.19896, -111.6537277 35.1985755, -111.653774 35.1983351)",,,,
456675502,False,North Sitgreaves Street,residential,False,108.358,"LINESTRING (-111.6535409 35.19896, -111.653333 35.1993953, -111.653305 35.1994543, -111.6531086 35.1998682)",,,,
583071971,False,South Milton Road,primary,True,109.512,"LINESTRING (-111.6541448 35.1975661, -111.6543074 35.197214, -111.6543359 35.1971552, -111.6544014 35.197019, -111.6545746 35.196646)",5,30 mph,I 40 Bus;US 66 Hist,
"[583072000, 169303386, 583071982]",False,West Phoenix Avenue,residential,False,212.799,"LINESTRING (-111.6541448 35.1975661, -111.6535231 35.1974266, -111.6528572 35.1972861, -111.6522901 35.1971522, -111.6520307 35.1970948, -111.6518855 35.1970627)",2,25 mph,,
"[624307752, 582736617, 624307754, 627056438]",False,West Phoenix Avenue,residential,True,108.643,"LINESTRING (-111.6541448 35.1975661, -111.654268 35.1975906, -111.6543143 35.1975996, -111.6544182 35.1976199, -111.654677 35.197672, -111.654951 35.1977265, -111.6552361 35.1977833, -111.6553065 35.1977973)",2,,,
"[623585644, 627056437]",False,South Milton Road,primary,False,91.91300000000001,"LINESTRING (-111.6541448 35.1975661, -111.6540346 35.1977908, -111.6539457 35.1979672, -111.653774 35.1983351)","['4', '5']",30 mph,I 40 Bus;US 66 Hist,
"[624307752, 582736617, 624307754, 627056438]",False,West Phoenix Avenue,residential,False,108.643,"LINESTRING (-111.6553065 35.1977973, -111.6552361 35.1977833, -111.654951 35.1977265, -111.654677 35.197672, -111.6544182 35.1976199, -111.6543143 35.1975996, -111.654268 35.1975906, -111.6541448 35.1975661)",2,,,
"[624307757, 624307862, 624307759]",False,West Phoenix Avenue,residential,True,52.714,"LINESTRING (-111.6553065 35.1977973, -111.6553785 35.1978122, -111.6556453 35.1978676, -111.655869 35.1979133)",2,,,
"[624307761, 624307804, 624307806]",False,South Park Street,residential,True,107.321,"LINESTRING (-111.6553065 35.1977973, -111.6553263 35.1977418, -111.6554562 35.1973346, -111.6555796 35.1969459, -111.6555855 35.1969293, -111.6556064 35.1968638)",2,,,
169303584,False,West Cherry Avenue,residential,False,105.84,"LINESTRING (-111.6555096 35.2027427, -111.6544276 35.2023901)",,,,
169303584,False,West Cherry Avenue,residential,True,105.741,"LINESTRING (-111.6555096 35.2027427, -111.6565916 35.2030929)",,,,
171478365,False,North Mogollon Street,residential,True,109.93100000000001,"LINESTRING (-111.6555096 35.2027427, -111.6557369 35.202253, -111.6559386 35.2018183)",,,,
16864053,False,Knoles Street,residential,False,29.354,"LINESTRING (-111.653715 35.1958127, -111.6537574 35.1960744)",,,,
16864053,False,Knoles Street,residential,True,10.647,"LINESTRING (-111.653715 35.1958127, -111.6537353 35.1957184)",,,,
"[16870659, 170383155]",False,West Benton Avenue,residential,True,116.967,"LINESTRING (-111.653715 35.1958127, -111.6535184 35.1957579, -111.6531239 35.195648, -111.6525003 35.1954647)",,,,
582736605,True,West Butler Avenue,secondary,False,77.325,"LINESTRING (-111.6553319 35.1952615, -111.655222 35.1951667, -111.6545766 35.1949646)",2,,,
"[624307776, 627056434]",False,South Milton Road,primary,False,34.33,"LINESTRING (-111.6553319 35.1952615, -111.6552411 35.1953706, -111.6551306 35.1955226)",5,30 mph,I 40 Bus;US 66 Hist,
"[624307845, 627056439, 171478359, 624307863]",False,West Clay Avenue,residential,False,178.10000000000002,"LINESTRING (-111.6553319 35.1952615, -111.6554488 35.1953436, -111.6555613 35.1953872, -111.6558175 35.1954746, -111.6558899 35.195503, -111.656103 35.1955702, -111.6564295 35.1956756, -111.6564808 35.1956921, -111.6565049 35.1956998, -111.6565513 35.1957149, -111.6566071 35.19573, -111.656676 35.1957467, -111.656712 35.195756, -111.6567457 35.1957612, -111.6568362 35.1957705, -111.6569545 35.1957741, -111.6570515 35.1957752, -111.6571552 35.1957764)","['3', '2']",,,
16868734,False,East Benton Avenue,residential,False,105.934,"LINESTRING (-111.6493853 35.1944682, -111.6504604 35.1948366)",,,,
87080945,True,South San Francisco Street,tertiary,False,109.807,"LINESTRING (-111.6493853 35.1944682, -111.6491489 35.1949462, -111.6489888 35.1952831, -111.64894 35.1953862)",2,25 mph,,
959761711,False,South Humphreys Street,residential,True,81.383,"LINESTRING (-111.6521938 35.1961524, -111.6525003 35.1954647)",,,,
169303683,False,West Cottage Avenue,residential,False,105.547,"LINESTRING (-111.6521938 35.1961524, -111.6516703 35.1960375, -111.6514087 35.1959801, -111.651072 35.1959062)",,,,
169303683,False,West Cottage Avenue,residential,True,94.684,"LINESTRING (-111.6521938 35.1961524, -111.6528927 35.1962978, -111.6532036 35.1963625)",,,,
583071962,False,West Aspen Avenue,residential,True,105.95,"LINESTRING (-111.6563888 35.2008959, -111.6553046 35.2005452)",,,,
171478365,False,North Mogollon Street,residential,False,110.423,"LINESTRING (-111.6563888 35.2008959, -111.656163 35.2013631, -111.6559386 35.2018183)",,,,
171478365,False,North Mogollon Street,residential,True,109.047,"LINESTRING (-111.6563888 35.2008959, -111.656597 35.2004445, -111.6568113 35.199978)",,,,
16868734,False,East Benton Avenue,residential,True,105.934,"LINESTRING (-111.6504604 35.1948366, -111.6493853 35.1944682)",,,,
16867466,False,South Leroux Street,residential,False,103.31,"LINESTRING (-111.6504604 35.1948366, -111.6502448 35.1952893, -111.6500876 35.1956193, -111.6500047 35.1956773)",,25 mph,,
16870659,False,West Benton Avenue,residential,False,89.99000000000001,"LINESTRING (-111.6504604 35.1948366, -111.6511864 35.1950557, -111.6513894 35.195117)",,,,
"[596977147, 624307812]",False,South Florence Street,residential,True,78.99900000000001,"LINESTRING (-111.6565072 35.1978336, -111.6565912 35.1975727, -111.6567147 35.197166, -111.6567211 35.197145)",2,,,
583071963,False,Humphreys Street,primary,True,112.73599999999999,"LINESTRING (-111.651398 35.1982277, -111.6512432 35.1985612, -111.6511735 35.1987097, -111.6509318 35.199167)",3,25 mph,US 180,
583071999,False,East Historic Route 66,primary,True,106.943,"LINESTRING (-111.651398 35.1982277, -111.6507488 35.1980231, -111.6503891 35.1979178, -111.650373 35.1979126, -111.6502969 35.1978882)",4,40 mph,US 180;I 40 Bus;US 66 Hist,
"[601567958, 1107588367]",False,West Historic Route 66,primary,True,129.853,"LINESTRING (-111.651398 35.1982277, -111.6524448 35.1985672, -111.6527263 35.1986585)",4,30 mph,I 40 Bus;US 66 Hist,
16870659,False,West Benton Avenue,residential,True,108.096,"LINESTRING (-111.6525003 35.1954647, -111.6513894 35.195117)",,,,
959761711,False,South Humphreys Street,residential,False,81.383,"LINESTRING (-111.6525003 35.1954647, -111.6521938 35.1961524)",,,,
"[170383155, 16870659]",False,West Benton Avenue,residential,False,116.967,"LINESTRING (-111.6525003 35.1954647, -111.6531239 35.195648, -111.6535184 35.1957579, -111.653715 35.1958127)",,,,
959761711,False,South Humphreys Street,residential,True,108.642,"LINESTRING (-111.6525003 35.1954647, -111.6528904 35.1946237, -111.6529241 35.1945511)",,,,
16864053,False,Knoles Street,residential,False,10.647,"LINESTRING (-111.6537353 35.1957184, -111.653715 35.1958127)",,,,
170383162,False,West Benton Avenue,residential,False,43.621,"LINESTRING (-111.6537353 35.1957184, -111.6541921 35.195839)",,,,
16864053,False,Knoles Street,residential,True,96.137,"LINESTRING (-111.6537353 35.1957184, -111.653889 35.1954019, -111.6539355 35.1953063, -111.6540842 35.1950001, -111.6541256 35.1949148)",,,,
"[627056433, 169303682]",False,South Mikes Pike,residential,False,98.733,"LINESTRING (-111.6551306 35.1955226, -111.6550177 35.1954778, -111.6549298 35.1954643, -111.6548466 35.195486, -111.6546669 35.1955778, -111.6546288 35.1955988, -111.6541921 35.195839)",2,25 mph,,
"[624307776, 627056434]",False,South Milton Road,primary,True,34.33,"LINESTRING (-111.6551306 35.1955226, -111.6552411 35.1953706, -111.6553319 35.1952615)",5,30 mph,I 40 Bus;US 66 Hist,
"[627056435, 627056436, 583071971]",False,South Milton Road,primary,False,134.853,"LINESTRING (-111.6551306 35.1955226, -111.655112 35.1955482, -111.655072 35.1956105, -111.6549935 35.1957574, -111.6549751 35.1957927, -111.6548967 35.1959494, -111.6548449 35.1960634, -111.6548203 35.1961152, -111.6547238 35.1963257, -111.6546828 35.1964119, -111.6545746 35.196646)","['4', '5']",30 mph,I 40 Bus;US 66 Hist,
169303584,False,West Cherry Avenue,residential,True,105.646,"LINESTRING (-111.6500701 35.2010134, -111.6511491 35.2013674)",,,,
169303579,False,East Cherry Avenue,tertiary,True,105.873,"LINESTRING (-111.6500701 35.2010134, -111.6497651 35.2009168, -111.6495966 35.2008635, -111.6489836 35.2006694)",,,,
171478367,False,Humphreys Street,primary,False,109.286,"LINESTRING (-111.6500701 35.2010134, -111.6502895 35.2005425, -111.6504981 35.2000949)",3,25 mph,US 180,
171478367,False,Humphreys Street,primary,True,109.755,"LINESTRING (-111.6500701 35.2010134, -111.6499272 35.2013156, -111.6498592 35.2014594, -111.6496347 35.2019341)",3,25 mph,US 180,
169303390,False,West Aspen Avenue,residential,False,212.604,"LINESTRING (-111.6509318 35.199167, -111.6513854 35.1993131, -111.6515276 35.1993589, -111.6516805 35.1994082, -111.6522533 35.1995927, -111.6523333 35.1996185, -111.6527268 35.1997452, -111.6531086 35.1998682)",,,,
583071954,True,East Aspen Avenue,tertiary,False,107.75399999999999,"LINESTRING (-111.6509318 35.199167, -111.6503488 35.1989834, -111.6498253 35.1988184)",,,,
583071963,False,Humphreys Street,primary,False,112.73599999999999,"LINESTRING (-111.6509318 35.199167, -111.6511735 35.1987097, -111.6512432 35.1985612, -111.651398 35.1982277)",3,25 mph,US 180,
945118965,False,Humphreys Street,primary,True,110.44800000000001,"LINESTRING (-111.6509318 35.199167, -111.6507106 35.1996402, -111.6504981 35.2000949)",3,25 mph,US 180,
169303583,False,West Elm Avenue,residential,True,106.879,"LINESTRING (-111.6492056 35.202848, -111.6502935 35.2032136)",,,,
171478367,False,Humphreys Street,primary,False,108.844,"LINESTRING (-111.6492056 35.202848, -111.649342 35.2025562, -111.6494215 35.2023869, -111.6496347 35.2019341)",3,25 mph,US 180,
611609621,False,West Elm Avenue,residential,True,105.81299999999999,"LINESTRING (-111.6492056 35.202848, -111.6487404 35.2027043, -111.6481164 35.2025112)",,,,
170392466,False,East Dale Avenue,residential,False,105.682,"LINESTRING (-111.6496347 35.2019341, -111.6507054 35.2023054)",,,,
170392466,False,East Dale Avenue,residential,True,105.68,"LINESTRING (-111.6496347 35.2019341, -111.6485548 35.2015811)",,,,
171478367,False,Humphreys Street,primary,False,109.755,"LINESTRING (-111.6496347 35.2019341, -111.6498592 35.2014594, -111.6499272 35.2013156, -111.6500701 35.2010134)",3,25 mph,US 180,
171478367,False,Humphreys Street,primary,True,108.844,"LINESTRING (-111.6496347 35.2019341, -111.6494215 35.2023869, -111.649342 35.2025562, -111.6492056 35.202848)",3,25 mph,US 180,
171478367,False,Humphreys Street,primary,True,109.286,"LINESTRING (-111.6504981 35.2000949, -111.6502895 35.2005425, -111.6500701 35.2010134)",3,25 mph,US 180,
172876667,False,West Birch Avenue,residential,True,103.587,"LINESTRING (-111.6504981 35.2000949, -111.6509001 35.2002248, -111.6510491 35.200273, -111.6515582 35.2004376)",,,,
945118965,False,Humphreys Street,primary,False,110.44800000000001,"LINESTRING (-111.6504981 35.2000949, -111.6507106 35.1996402, -111.6509318 35.199167)",3,25 mph,US 180,
169303389,True,East Aspen Avenue,tertiary,False,106.239,"LINESTRING (-111.6498253 35.1988184, -111.6487345 35.1984744)",2,,,
583071955,True,North Beaver Street,tertiary,False,112.20400000000001,"LINESTRING (-111.6498253 35.1988184, -111.6500422 35.1983399, -111.6500864 35.198284, -111.6501273 35.1982243, -111.6501629 35.1981678, -111.650255 35.1979748, -111.6502969 35.1978882)",,,,
945118963,True,North Beaver Street,tertiary,False,110.592,"LINESTRING (-111.6494012 35.1997505, -111.6496262 35.1992797, -111.6498253 35.1988184)",,,,
945118964,True,East Birch Avenue,tertiary,False,106.771,"LINESTRING (-111.6494012 35.1997505, -111.6495906 35.19981, -111.6497701 35.1998663, -111.6504981 35.2000949)",,,,
169303591,False,East Elm Avenue,residential,True,106.87700000000001,"LINESTRING (-111.6481164 35.2025112, -111.647556 35.2023328, -111.6470205 35.202162)",,,,
202717878,True,North Beaver Street,tertiary,False,110.828,"LINESTRING (-111.6481164 35.2025112, -111.6483356 35.2020449, -111.6485548 35.2015811)",,,,
611609621,False,West Elm Avenue,residential,False,105.81299999999999,"LINESTRING (-111.6481164 35.2025112, -111.6487404 35.2027043, -111.6492056 35.202848)",,,,
170392466,False,East Dale Avenue,residential,False,105.68,"LINESTRING (-111.6485548 35.2015811, -111.6496347 35.2019341)",,,,
170392466,False,East Dale Avenue,residential,True,106.302,"LINESTRING (-111.6485548 35.2015811, -111.6474636 35.2012363)",,,,
202717878,True,North Beaver Street,tertiary,False,108.60600000000001,"LINESTRING (-111.6485548 35.2015811, -111.6487803 35.2011017, -111.648911 35.2008237, -111.6489836 35.2006694)",,,,
169303579,False,East Cherry Avenue,tertiary,False,105.87300000000002,"LINESTRING (-111.6489836 35.2006694, -111.6495966 35.2008635, -111.6497651 35.2009168, -111.6500701 35.2010134)",,,,
169303579,False,East Cherry Avenue,tertiary,True,107.94300000000001,"LINESTRING (-111.6489836 35.2006694, -111.6484343 35.2004966, -111.6478749 35.2003207)",,,,
1135541115,True,North Beaver Street,tertiary,False,108.995,"LINESTRING (-111.6489836 35.2006694, -111.6490522 35.2005187, -111.6491984 35.2001973, -111.6494012 35.1997505)",,,,
169303683,False,West Cottage Avenue,residential,True,100.267,"LINESTRING (-111.6500047 35.1956773, -111.651072 35.1959062)",,,,
16867466,False,South Leroux Street,residential,False,110.616,"LINESTRING (-111.6500047 35.1956773, -111.6499233 35.1957239, -111.6496195 35.1966031)",,25 mph,,
16867466,False,South Leroux Street,residential,True,103.31,"LINESTRING (-111.6500047 35.1956773, -111.6500876 35.1956193, -111.6502448 35.1952893, -111.6504604 35.1948366)",,25 mph,,
169303683,False,West Cottage Avenue,residential,False,102.018,"LINESTRING (-111.6500047 35.1956773, -111.6490251 35.1954095, -111.64894 35.1953862)",,,,
52495800,False,East Route 66,primary,True,106.75,"LINESTRING (-111.6469884 35.1968397, -111.6474522 35.1969852, -111.6480852 35.1971837)",5,40 mph,US 180;I 40 Bus;US 66 Hist,
169303627,False,North WC Riles Street,residential,False,112.476,"LINESTRING (-111.6469884 35.1968397, -111.6467657 35.1973145, -111.6465515 35.1977861)",,,,
170392466,False,East Dale Avenue,residential,False,106.302,"LINESTRING (-111.6474636 35.2012363, -111.6485548 35.2015811)",,,,
169303207,False,North Leroux Street,residential,False,110.52699999999999,"LINESTRING (-111.6474636 35.2012363, -111.6472413 35.2016999, -111.6471974 35.2017924, -111.6470205 35.202162)",2,,,
169303207,False,North Leroux Street,residential,True,108.457,"LINESTRING (-111.6474636 35.2012363, -111.6476262 35.2008827, -111.647675 35.2007766, -111.6478749 35.2003207)",2,,,
170392466,False,East Dale Avenue,residential,True,106.05,"LINESTRING (-111.6474636 35.2012363, -111.6468568 35.2010467, -111.6463734 35.2008957)",,,,
169303207,False,North Leroux Street,residential,False,108.935,"LINESTRING (-111.648301 35.199405, -111.6481371 35.199753, -111.6480955 35.1998407, -111.6480426 35.1999552, -111.6478749 35.2003207)",2,,,
169303207,False,North Leroux Street,residential,True,110.724,"LINESTRING (-111.648301 35.199405, -111.6483698 35.199261, -111.6484603 35.1990648, -111.6485327 35.1989147, -111.6487345 35.1984744)",2,,,
169303388,True,East Birch Avenue,tertiary,False,107.096,"LINESTRING (-111.648301 35.199405, -111.6485806 35.1994928, -111.6488829 35.1995878, -111.6494012 35.1997505)",,,,
583071999,False,East Historic Route 66,primary,True,106.525,"LINESTRING (-111.6491785 35.1975295, -111.6480852 35.1971837)",4,40 mph,US 180;I 40 Bus;US 66 Hist,
169303207,False,North Leroux Street,residential,False,112.548,"LINESTRING (-111.6491785 35.1975295, -111.6489579 35.1979991, -111.6489277 35.1980665, -111.6487345 35.1984744)",2,,,
583071999,False,East Historic Route 66,primary,False,109.174,"LINESTRING (-111.6491785 35.1975295, -111.6496061 35.197663, -111.6496926 35.1976903, -111.6502125 35.197861, -111.6502969 35.1978882)",4,40 mph,US 180;I 40 Bus;US 66 Hist,
169303206,False,West Santa Fe Avenue,tertiary,True,104.499,"LINESTRING (-111.6546462 35.1993043, -111.655721 35.1996387)",,,,
630545068,False,West Santa Fe Avenue,tertiary,False,107.481,"LINESTRING (-111.6546462 35.1993043, -111.6535409 35.19896)",,,,
583071959,False,North Park Street,residential,False,108.77199999999999,"LINESTRING (-111.6546462 35.1993043, -111.6544233 35.1997428, -111.6542072 35.2002142)",,,,
"[583071961, 16861372]",False,"['West Coconino Avenue', 'North Park Street']",residential,True,212.69400000000002,"LINESTRING (-111.6546462 35.1993043, -111.6548147 35.1989041, -111.6548968 35.1988419, -111.6550377 35.1987937, -111.6555331 35.1986911, -111.6565481 35.1984808)",,,,
169303207,False,North Leroux Street,residential,True,111.199,"LINESTRING (-111.6465896 35.203098, -111.6468145 35.2026082, -111.6470205 35.202162)",2,,,
169303207,False,North Leroux Street,residential,False,111.199,"LINESTRING (-111.6470205 35.202162, -111.6468145 35.2026082, -111.6465896 35.203098)",2,,,
169303207,False,North Leroux Street,residential,True,110.527,"LINESTRING (-111.6470205 35.202162, -111.6471974 35.2017924, -111.6472413 35.2016999, -111.6474636 35.2012363)",2,,,
169303591,False,East Elm Avenue,residential,False,106.87700000000001,"LINESTRING (-111.6470205 35.202162, -111.647556 35.2023328, -111.6481164 35.2025112)",,,,
169303207,False,North Leroux Street,residential,False,110.72399999999999,"LINESTRING (-111.6487345 35.1984744, -111.6485327 35.1989147, -111.6484603 35.1990648, -111.6483698 35.199261, -111.648301 35.199405)",2,,,
169303207,False,North Leroux Street,residential,True,112.548,"LINESTRING (-111.6487345 35.1984744, -111.6489277 35.1980665, -111.6489579 35.1979991, -111.6491785 35.1975295)",2,,,
169303389,True,East Aspen Avenue,tertiary,False,106.9,"LINESTRING (-111.6487345 35.1984744, -111.6481849 35.1983011, -111.6476369 35.1981283)",2,,,
169303207,False,North Leroux Street,residential,False,108.45700000000001,"LINESTRING (-111.6478749 35.2003207, -111.647675 35.2007766, -111.6476262 35.2008827, -111.6474636 35.2012363)",2,,,
169303207,False,North Leroux Street,residential,True,108.935,"LINESTRING (-111.6478749 35.2003207, -111.6480426 35.1999552, -111.6480955 35.1998407, -111.6481371 35.199753, -111.648301 35.199405)",2,,,
169303579,False,East Cherry Avenue,tertiary,False,107.94300000000001,"LINESTRING (-111.6478749 35.2003207, -111.6484343 35.2004966, -111.6489836 35.2006694)",,,,
