osmid,oneway,lanes,name,highway,reversed,length,ref,geometry,maxspeed
920148435,True,1,Calle Héroes del Tajo,tertiary,False,23.651,,"LINESTRING (-3.7690162 39.6821307, -3.7688702 39.6819501)",
920148440,False,,Calle Lepanto,residential,False,6.861,,"LINESTRING (-3.7690162 39.6821307, -3.7689455 39.6821598)",
920148440,False,,Calle Lepanto,residential,True,20.879,,"LINESTRING (-3.7690162 39.6821307, -3.7692304 39.6820408)",
191116087,False,,Calle de Sorolla,residential,False,32.678,,"LINESTRING (-3.7675339 39.6799474, -3.7678881 39.6798376)",
832329839,False,,Calle Turleque,tertiary,False,56.252,TO-2031-V,"LINESTRING (-3.7675339 39.6799474, -3.7678278 39.6803999)",
920148449,False,2,Calle Esparteros,residential,True,20.374,,"LINESTRING (-3.7687887 39.6851185, -3.7688711 39.6852904)",
"[920148449, 920148439]",False,2,Calle Esparteros,residential,False,95.579,,"LINESTRING (-3.7687887 39.6851185, -3.7686306 39.6847439, -3.768555 39.6845539, -3.7684847 39.6843703, -3.7684597 39.6842972)",
191116096,False,,Calle Toledo,tertiary,False,49.108,,"LINESTRING (-3.7734688 39.6843167, -3.7736798 39.6847274)",
920148427,True,1,Calle Leandro Navarro,residential,False,33.004,,"LINESTRING (-3.7734688 39.6843167, -3.7736746 39.6842508, -3.7737855 39.6842179, -3.7738272 39.6842073)",
202664194,False,,Calle Toledo,tertiary,False,68.086,,"LINESTRING (-3.7742835 39.6863882, -3.7740721 39.6857979)",
191137183,False,,Calle Loriga,residential,False,39.370000000000005,,"LINESTRING (-3.7742835 39.6863882, -3.7739673 39.6864792, -3.7738448 39.6864779)",
202664194,False,,Calle Toledo,tertiary,True,50.391999999999996,,"LINESTRING (-3.7742835 39.6863882, -3.7743336 39.6865428, -3.7743901 39.6866699, -3.7744617 39.6868196)",
360915703,False,,Calle Santa Lucía,residential,True,117.917,,"LINESTRING (-3.7749182 39.6855594, -3.7762752 39.685375)",
66724044,True,1,Calle Martínez Anido,residential,False,104.25899999999999,,"LINESTRING (-3.7749182 39.6855594, -3.7748386 39.6853049, -3.77481 39.6850878, -3.7747784 39.6846308)",20
360915703,False,,Calle Santa Lucía,residential,False,77.107,,"LINESTRING (-3.7749182 39.6855594, -3.774203 39.6857592, -3.7740721 39.6857979)",
191116105,False,,Calle Ancha,residential,False,71.685,,"LINESTRING (-3.7745177 39.6830133, -3.7744966 39.6829382, -3.7743406 39.6823832)",
191116105,False,,Calle Ancha,residential,True,134.359,,"LINESTRING (-3.7745177 39.6830133, -3.7747508 39.6837977, -3.7748345 39.6841962)",
191116109,False,,Calle de las Marinas,residential,False,142.386,,"LINESTRING (-3.7745177 39.6830133, -3.774471 39.6830261, -3.7738368 39.6831997, -3.7737706 39.6832762, -3.7737357 39.6833728, -3.7736834 39.6834412, -3.7735056 39.6835512, -3.7735265 39.6836666, -3.7733662 39.6837696)",
202664194,False,,Calle Toledo,tertiary,True,25.147,,"LINESTRING (-3.7739944 39.6855798, -3.7740721 39.6857979)",
66724407,False,,Calle Yegros,residential,False,27.61,,"LINESTRING (-3.7739944 39.6855798, -3.7739513 39.6857355, -3.7739063 39.6858176)",
191116096,False,,Calle Toledo,tertiary,True,99.70299999999999,,"LINESTRING (-3.7739944 39.6855798, -3.7739954 39.6854251, -3.7739642 39.6852889, -3.7738519 39.6850195, -3.7736798 39.6847274)",
