osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,access
6128916,False,48th Avenue,residential,True,177.97099999999998,"LINESTRING (-76.9369257 38.9500548, -76.9369501 38.949999, -76.937242 38.949332, -76.937254 38.949256, -76.937244 38.949173, -76.937224 38.949118, -76.937194 38.949059, -76.937148 38.948987, -76.9370593 38.9488053, -76.9369784 38.9486536, -76.9369651 38.9486069, -76.9369457 38.9485389)",,,20 mph,,
384970194,False,Decatur Street,tertiary,False,50.62,"LINESTRING (-76.9369257 38.9500548, -76.9364165 38.9499181, -76.9363724 38.9499062)",,,,,
384970194,False,Decatur Street,tertiary,True,93.267,"LINESTRING (-76.9369257 38.9500548, -76.937859 38.9503087, -76.9378941 38.9503168, -76.9379451 38.9503285)",,,,,
6121082,False,49th Avenue,residential,False,302.597,"LINESTRING (-76.9363724 38.9499062, -76.9363471 38.9499636, -76.9355091 38.9518668, -76.9352378 38.9524805)",,,,,
6121082,False,49th Avenue,residential,True,101.289,"LINESTRING (-76.9363724 38.9499062, -76.9363982 38.9498487, -76.936408 38.949827, -76.936443 38.949732, -76.936472 38.949627, -76.936487 38.949504, -76.936487 38.949417, -76.936465 38.949316, -76.936434 38.949216, -76.936398 38.94914, -76.9363292 38.9490282)",,,,,
384970194,False,Decatur Street,tertiary,False,98.80799999999999,"LINESTRING (-76.9363724 38.9499062, -76.9362973 38.949886, -76.9358886 38.9497762, -76.9352924 38.9496161)",,,,,
384970194,False,Decatur Street,tertiary,True,50.62,"LINESTRING (-76.9363724 38.9499062, -76.9364165 38.9499181, -76.9369257 38.9500548)",,,,,
384970194,False,Decatur Street,tertiary,True,98.808,"LINESTRING (-76.9352924 38.9496161, -76.9358886 38.9497762, -76.9362973 38.949886, -76.9363724 38.9499062)",,,,,
6109597,False,Decatur Street,residential,False,10.049,"LINESTRING (-76.9460707 38.9489664, -76.945955 38.9489748)",,,,,
6109597,False,Decatur Street,residential,True,10.049,"LINESTRING (-76.945955 38.9489748, -76.9460707 38.9489664)",,,,,
6109597,False,Decatur Street,residential,False,52.183,"LINESTRING (-76.945955 38.9489748, -76.945498 38.949001, -76.9453762 38.9490127, -76.9453539 38.9490148)",,,,,
6129985,False,41st Place,residential,False,141.279,"LINESTRING (-76.945955 38.9489748, -76.9462902 38.9496883, -76.9464991 38.9501209, -76.9465212 38.9501666)",,,,,
6109597,False,Decatur Street,residential,False,65.191,"LINESTRING (-76.944632 38.949174, -76.944594 38.9491827, -76.9445799 38.9491859, -76.9439648 38.9493272, -76.943909 38.94934)",,,,,
6109597,False,Decatur Street,residential,True,64.92399999999999,"LINESTRING (-76.944632 38.949174, -76.945112 38.949066, -76.945202 38.949045, -76.945321 38.949018, -76.9453539 38.9490148)",,,,,
6109597,False,Decatur Street,residential,True,65.191,"LINESTRING (-76.943909 38.94934, -76.9439648 38.9493272, -76.9445799 38.9491859, -76.944594 38.9491827, -76.944632 38.949174)",,,,,
6126262,False,42nd Place,residential,False,152.161,"LINESTRING (-76.943909 38.94934, -76.9439768 38.9495407, -76.943985 38.949565, -76.94405 38.949785, -76.944117 38.950022, -76.944183 38.950266, -76.94425 38.950509, -76.9443 38.950674)",,,,,
6126262,False,42nd Place,residential,True,100.92000000000002,"LINESTRING (-76.943909 38.94934, -76.94381 38.949119, -76.9436794 38.948842, -76.943647 38.9487732, -76.9435946 38.9486621, -76.943579 38.948629, -76.9435402 38.9485536, -76.9435065 38.9484882)",,,,,
6144420,False,42nd Avenue,residential,True,35.449,"LINESTRING (-76.945058 38.951754, -76.945029 38.951436)",2,,25 mph,,
695997628,False,42nd Avenue,tertiary,True,73.244,"LINESTRING (-76.945058 38.951754, -76.945097 38.952412)",2,,25 mph,,
695997626,True,Farragut Street,tertiary,False,52.431000000000004,"LINESTRING (-76.945058 38.951754, -76.9449993 38.9517525, -76.9444787 38.9517393, -76.944452 38.9517386)",,,,,
695997626,True,Farragut Street,tertiary,False,75.29,"LINESTRING (-76.944452 38.9517386, -76.9435818 38.9517165)",,,,,
6126262,False,42nd Place,residential,True,119.249,"LINESTRING (-76.944452 38.9517386, -76.9444495 38.9516992, -76.944384 38.9510368, -76.9443 38.950674)",,,,,
6111919,True,Farragut Street,tertiary,False,146.357,"LINESTRING (-76.9435818 38.9517165, -76.9428152 38.951697, -76.942505 38.9516904, -76.9420389 38.951677, -76.9418902 38.9516736)",,,,,
6114382,False,43rd Avenue,residential,False,101.768,"LINESTRING (-76.9435818 38.9517165, -76.9435812 38.9517689, -76.9435759 38.9520711, -76.9435722 38.9521949, -76.943556 38.952458, -76.9435516 38.952595, -76.9435504 38.9526313)",,,,,
6114382,False,43rd Avenue,residential,True,271.428,"LINESTRING (-76.9435818 38.9517165, -76.9435801 38.9516681, -76.943576 38.95155, -76.9435052 38.9511748, -76.943457 38.950987, -76.943356 38.950674, -76.94326 38.950399, -76.943168 38.950141, -76.9431036 38.9499535, -76.943089 38.949911, -76.94306 38.949843, -76.943022 38.949787, -76.942975 38.949747, -76.9429392 38.9497258, -76.942872 38.949686, -76.9428325 38.9496667, -76.9427032 38.9496034, -76.9426034 38.9495546, -76.942545 38.949526)",,,,,
6144420,False,42nd Avenue,residential,False,35.449,"LINESTRING (-76.945029 38.951436, -76.945058 38.951754)",2,,25 mph,,
6144420,False,42nd Avenue,residential,True,95.576,"LINESTRING (-76.945029 38.951436, -76.945025 38.951338, -76.944999 38.951035, -76.944975 38.950822, -76.9449373 38.9506368, -76.944926 38.950581)",2,,25 mph,,
6116058,False,Longfellow Street,residential,False,91.927,"LINESTRING (-76.9400541 38.9572148, -76.9399248 38.9572056, -76.9395725 38.9571805, -76.9390794 38.9571453, -76.9389954 38.9571393)",,,25 mph,,
184145719,False,Longfellow Street,residential,True,39.638999999999996,"LINESTRING (-76.9400541 38.9572148, -76.9401847 38.9572222, -76.9405113 38.9572408)",,,,,
322734710,False,Baltimore Avenue,primary,True,209.454,"LINESTRING (-76.9400541 38.9572148, -76.9400964 38.9568249, -76.9401292 38.9565223, -76.9401633 38.9562074, -76.9401828 38.9560279, -76.940207 38.9558049, -76.9402576 38.9553378)",5,US 1,25 mph,,
369599841,False,Baltimore Avenue,primary,True,25.323,"LINESTRING (-76.9403891 38.9541172, -76.9404142 38.9538903)",4,US 1,25 mph,,
184145684,False,Hamilton Street,residential,False,91.63400000000001,"LINESTRING (-76.9403891 38.9541172, -76.9403044 38.9540986, -76.9402892 38.9540953, -76.9398067 38.9539898, -76.9397618 38.95398, -76.939369 38.953894)",,,,,
369599841,False,Baltimore Avenue,primary,False,46.802,"LINESTRING (-76.9403891 38.9541172, -76.9403857 38.9541498, -76.9403717 38.9542825, -76.940345 38.9545367)",4,US 1,25 mph,,
369599841,False,Baltimore Avenue,primary,False,25.323,"LINESTRING (-76.9404142 38.9538903, -76.9403891 38.9541172)",4,US 1,25 mph,,
507271156,False,Baltimore Avenue,primary,True,46.417,"LINESTRING (-76.9404142 38.9538903, -76.9404685 38.953475)",4,US 1,25 mph,,
6112736,False,Baltimore Avenue,primary,False,105.675,"LINESTRING (-76.9407558 38.9516447, -76.9407157 38.9517051, -76.9406806 38.951769, -76.9406578 38.9518242, -76.9406371 38.951895, -76.9406244 38.9519579, -76.9406137 38.9520449, -76.9406034 38.9521401, -76.9405827 38.9523413, -76.940562 38.9525746)",4,US 1,25 mph,,
698798774,False,Rhode Island Avenue,primary,True,32.811,"LINESTRING (-76.9407558 38.9516447, -76.9408148 38.9515761, -76.9409667 38.9513994)",2,US 1,25 mph,,
698798775,False,Farragut Street,tertiary,True,35.75,"LINESTRING (-76.9407558 38.9516447, -76.9409084 38.9516486, -76.941169 38.9516552)",2,,,,
6143885,False,Burlington Road,residential,False,153.569,"LINESTRING (-76.9409536 38.9489813, -76.9408912 38.9489618, -76.940361 38.948796, -76.9401789 38.9487394, -76.9396684 38.9485809, -76.939305 38.948468)",,,,,
50875213,False,Baltimore Avenue,primary,True,85.204,"LINESTRING (-76.9409536 38.9489813, -76.9409187 38.9492733, -76.9408919 38.9495195, -76.9408704 38.9497448)",2,US 1 ALT,,,
50875213,False,Baltimore Avenue,primary,False,11.169,"LINESTRING (-76.9408597 38.9498449, -76.9408704 38.9497448)",2,US 1 ALT,,,
6115488,False,Emerson Street,residential,False,182.154,"LINESTRING (-76.9408597 38.9498449, -76.940761 38.949813, -76.940596 38.949761, -76.9403189 38.9496616, -76.940253 38.949638, -76.9401022 38.9495837, -76.9398891 38.9495069, -76.938943 38.949166)",,,,,
"[384970192, 50875213]",False,Baltimore Avenue,primary,"[False, True]",118.83,"LINESTRING (-76.9408597 38.9498449, -76.9408472 38.9499776, -76.9408234 38.950229, -76.9408172 38.9502685, -76.9408125 38.9503256, -76.9408044 38.9504183, -76.9407894 38.9505902, -76.94078 38.950698, -76.9407549 38.9508083, -76.9407237 38.9509066)","['3', '2']",US 1 ALT,,,
6112999,False,Kennedy Street,residential,False,232.281,"LINESTRING (-76.945945 38.955868, -76.9458811 38.9558696, -76.945107 38.955889, -76.9433174 38.9559316, -76.94326 38.955933)",,,,,
498878877,False,42nd Avenue,tertiary,False,110.80300000000001,"LINESTRING (-76.945945 38.955868, -76.9459239 38.955816, -76.945752 38.955393, -76.9455657 38.954982, -76.945539 38.954923)",2,,25 mph,,
498878877,False,42nd Avenue,tertiary,True,81.778,"LINESTRING (-76.945945 38.955868, -76.945969 38.9559212, -76.946258 38.956562)",2,,25 mph,,
6114386,False,43rd Avenue,residential,False,54.081,"LINESTRING (-76.94326 38.955933, -76.943284 38.956419)",,,,,
6112999,False,Kennedy Street,residential,True,232.281,"LINESTRING (-76.94326 38.955933, -76.9433174 38.9559316, -76.945107 38.955889, -76.9458811 38.9558696, -76.945945 38.955868)",,,,,
6114386,False,43rd Avenue,residential,True,90.217,"LINESTRING (-76.94326 38.955933, -76.943232 38.9551767, -76.94323 38.955122)",,,,,
6114386,False,43rd Avenue,residential,False,44.308,"LINESTRING (-76.943284 38.956419, -76.943309 38.956817)",,,,,
6114386,False,43rd Avenue,residential,True,54.081,"LINESTRING (-76.943284 38.956419, -76.94326 38.955933)",,,,,
6113002,False,Kennedy Street,residential,False,95.55000000000001,"LINESTRING (-76.943284 38.956419, -76.9432431 38.9564192, -76.942179 38.956425)",,,,,
6113002,False,Kennedy Street,residential,False,49.706,"LINESTRING (-76.942179 38.956425, -76.9421 38.9564283, -76.941605 38.9564493)",,,,,
6113002,False,Kennedy Street,residential,True,95.55000000000001,"LINESTRING (-76.942179 38.956425, -76.9432431 38.9564192, -76.943284 38.956419)",,,,,
6144623,False,43rd Place,residential,True,134.618,"LINESTRING (-76.942179 38.956425, -76.942177 38.9563787, -76.9421303 38.95527, -76.942128 38.955215)",,,,,
6113002,False,Kennedy Street,residential,False,130.512,"LINESTRING (-76.9410691 38.9564624, -76.9409813 38.9564646, -76.9407915 38.9564673, -76.9407692 38.9564683, -76.9406045 38.9564712, -76.9405409 38.9564836, -76.9405209 38.9565115, -76.940522 38.9565481, -76.9405179 38.9570291, -76.9405135 38.9571702, -76.9405113 38.9572408)",,,,,
6113002,False,Kennedy Street,residential,True,46.361000000000004,"LINESTRING (-76.9410691 38.9564624, -76.9411199 38.9564612, -76.941605 38.9564493)",,,,,
6119717,False,44th Avenue,residential,False,87.256,"LINESTRING (-76.9410691 38.9564624, -76.9410689 38.956494, -76.9410676 38.9566588, -76.9410636 38.9571861, -76.9410631 38.9572471)",,,,,
6119717,False,44th Avenue,residential,True,126.656,"LINESTRING (-76.9410691 38.9564624, -76.9410656 38.9564061, -76.941034 38.955892, -76.9409942 38.9553678, -76.940991 38.955325)",,,,,
6113229,False,Jefferson Street,tertiary,False,77.889,"LINESTRING (-76.946439 38.954894, -76.9456278 38.9549201, -76.945539 38.954923)",2,,25 mph,,
6129983,False,41st Place,residential,True,171.282,"LINESTRING (-76.946439 38.954894, -76.9464345 38.9548307, -76.9463487 38.9536315, -76.9463318 38.9533953, -76.946329 38.953356)",,,,,
6113229,False,Jefferson Street,tertiary,False,137.26,"LINESTRING (-76.945539 38.954923, -76.9454676 38.9549291, -76.9445251 38.9550091, -76.943961 38.955057)",2,,25 mph,,
6113229,False,Jefferson Street,tertiary,True,77.889,"LINESTRING (-76.945539 38.954923, -76.9456278 38.9549201, -76.946439 38.954894)",2,,25 mph,,
498878877,False,42nd Avenue,tertiary,False,173.767,"LINESTRING (-76.945539 38.954923, -76.9455203 38.9548805, -76.945274 38.954322, -76.945244 38.954239, -76.945221 38.953955, -76.945167 38.9534)",2,,25 mph,,
498878877,False,42nd Avenue,tertiary,True,110.80300000000001,"LINESTRING (-76.945539 38.954923, -76.9455657 38.954982, -76.945752 38.955393, -76.9459239 38.955816, -76.945945 38.955868)",2,,25 mph,,
6113229,False,Jefferson Street,tertiary,False,63.620999999999995,"LINESTRING (-76.943961 38.955057, -76.9435586 38.9550928, -76.94323 38.955122)",2,,25 mph,,
6113229,False,Jefferson Street,tertiary,True,137.26000000000002,"LINESTRING (-76.943961 38.955057, -76.9445251 38.9550091, -76.9454676 38.9549291, -76.945539 38.954923)",2,,25 mph,,
6113229,False,Jefferson Street,tertiary,False,33.285,"LINESTRING (-76.94323 38.955122, -76.942847 38.955152)",2,,25 mph,,
6113229,False,Jefferson Street,tertiary,True,63.620999999999995,"LINESTRING (-76.94323 38.955122, -76.9435586 38.9550928, -76.943961 38.955057)",2,,25 mph,,
6114386,False,43rd Avenue,residential,False,90.217,"LINESTRING (-76.94323 38.955122, -76.943232 38.9551767, -76.94326 38.955933)",,,,,
6113229,False,Jefferson Street,tertiary,True,33.285,"LINESTRING (-76.942847 38.955152, -76.94323 38.955122)",2,,25 mph,,
6113229,False,Jefferson Street,tertiary,False,62.565,"LINESTRING (-76.942847 38.955152, -76.942772 38.9551586, -76.942128 38.955215)",2,,25 mph,,
6114387,True,43rd Avenue,residential,False,177.97299999999998,"LINESTRING (-76.942847 38.955152, -76.9428489 38.9551061, -76.9428703 38.9545825, -76.9428832 38.9542665, -76.9428904 38.9540899, -76.9428956 38.9539756, -76.9429022 38.9538181, -76.9429084 38.9536709, -76.9429119 38.9535959, -76.9429138 38.9535523)",,,,,
6113229,False,Jefferson Street,tertiary,False,99.07300000000001,"LINESTRING (-76.942128 38.955215, -76.9416022 38.9552664, -76.9414945 38.9552767, -76.940991 38.955325)",2,,25 mph,,
6113229,False,Jefferson Street,tertiary,True,62.565,"LINESTRING (-76.942128 38.955215, -76.942772 38.9551586, -76.942847 38.955152)",2,,25 mph,,
6144623,False,43rd Place,residential,False,134.618,"LINESTRING (-76.942128 38.955215, -76.9421303 38.95527, -76.942177 38.9563787, -76.942179 38.956425)",,,,,
6113229,False,Jefferson Street,tertiary,False,63.57099999999999,"LINESTRING (-76.940991 38.955325, -76.940748 38.955347, -76.9404565 38.9553424, -76.9403898 38.9553409, -76.9402576 38.9553378)",2,,25 mph,,
6113229,False,Jefferson Street,tertiary,True,99.07300000000001,"LINESTRING (-76.940991 38.955325, -76.9414945 38.9552767, -76.9416022 38.9552664, -76.942128 38.955215)",2,,25 mph,,
6119717,False,44th Avenue,residential,False,126.656,"LINESTRING (-76.940991 38.955325, -76.9409942 38.9553678, -76.941034 38.955892, -76.9410656 38.9564061, -76.9410691 38.9564624)",,,,,
6113301,False,47th Avenue,residential,False,92.507,"LINESTRING (-76.9370051 38.9528012, -76.9367018 38.953599)",,,,,
6121659,False,Gallatin Street,residential,False,156.928,"LINESTRING (-76.9370051 38.9528012, -76.9352378 38.9524805)",,,,,
6113301,False,47th Avenue,residential,True,286.716,"LINESTRING (-76.9370051 38.9528012, -76.9373469 38.9519021, -76.9374387 38.9516607, -76.9376825 38.9510194, -76.9379238 38.9503846, -76.9379451 38.9503285)",,,,,
6121659,False,Gallatin Street,residential,True,100.52199999999999,"LINESTRING (-76.9370051 38.9528012, -76.9375852 38.9529049, -76.93814 38.9529968)",,,,,
6113301,False,47th Avenue,residential,True,92.507,"LINESTRING (-76.9367018 38.953599, -76.9370051 38.9528012)",,,,,
6141023,False,Hamilton Street,residential,True,101.782,"LINESTRING (-76.9367018 38.953599, -76.9378178 38.95389)",,,,,
454867326,False,43rd Avenue,residential,True,11.893,"LINESTRING (-76.942545 38.949526, -76.9424376 38.9494592)",,,25 mph,,
6114382,False,43rd Avenue,residential,False,271.428,"LINESTRING (-76.942545 38.949526, -76.9426034 38.9495546, -76.9427032 38.9496034, -76.9428325 38.9496667, -76.942872 38.949686, -76.9429392 38.9497258, -76.942975 38.949747, -76.943022 38.949787, -76.94306 38.949843, -76.943089 38.949911, -76.9431036 38.9499535, -76.943168 38.950141, -76.94326 38.950399, -76.943356 38.950674, -76.943457 38.950987, -76.9435052 38.9511748, -76.943576 38.95155, -76.9435801 38.9516681, -76.9435818 38.9517165)",,,,,
454867325,True,Rhode Island Avenue,primary,False,142.268,"LINESTRING (-76.942545 38.949526, -76.942692 38.949365, -76.9428084 38.9492323, -76.942949 38.949072, -76.9432008 38.9487989, -76.9432353 38.9487614, -76.9434114 38.948584, -76.9435065 38.9484882)",2,US 1,25 mph,,
6114382,False,43rd Avenue,residential,True,101.768,"LINESTRING (-76.9435504 38.9526313, -76.9435516 38.952595, -76.943556 38.952458, -76.9435722 38.9521949, -76.9435759 38.9520711, -76.9435812 38.9517689, -76.9435818 38.9517165)",,,,,
6121665,True,Gallatin Street,tertiary,False,45.663000000000004,"LINESTRING (-76.9435504 38.9526313, -76.9436417 38.952633, -76.9440088 38.95264, -76.9440783 38.9526413)",,,,,
6114386,False,43rd Avenue,residential,True,44.308,"LINESTRING (-76.943309 38.956817, -76.943284 38.956419)",,,,,
6114386,False,43rd Avenue,residential,False,52.263000000000005,"LINESTRING (-76.943309 38.956817, -76.94331 38.9569081, -76.943314 38.957287)",,,,,
6116054,True,Longfellow Street,residential,False,256.565,"LINESTRING (-76.943309 38.956817, -76.9433494 38.9568135, -76.9461845 38.9565684, -76.946258 38.956562)",,,,,
6114386,False,43rd Avenue,residential,True,52.263000000000005,"LINESTRING (-76.943314 38.957287, -76.94331 38.9569081, -76.943309 38.956817)",,,,,
6121665,True,Gallatin Street,tertiary,False,50.688,"LINESTRING (-76.9429644 38.9526202, -76.9430333 38.9526215, -76.9435504 38.9526313)",,,,,
6114387,True,43rd Avenue,residential,False,103.738,"LINESTRING (-76.9429138 38.9535523, -76.9429167 38.9534994, -76.9429281 38.9532896, -76.9429443 38.9529894, -76.9429614 38.9526758, -76.9429644 38.9526202)",,,,,
6140998,True,Hamilton Street,residential,False,157.051,"LINESTRING (-76.9429138 38.9535523, -76.9428692 38.9535509, -76.9423016 38.953531, -76.9420208 38.9535241, -76.9418735 38.9535195, -76.9410991 38.953495)",1,,,,
6115488,False,Emerson Street,residential,False,111.643,"LINESTRING (-76.938943 38.949166, -76.938833 38.949127, -76.938449 38.948992, -76.938147 38.948888, -76.9377617 38.9487611)",,,,,
6115488,False,Emerson Street,residential,True,182.154,"LINESTRING (-76.938943 38.949166, -76.9398891 38.9495069, -76.9401022 38.9495837, -76.940253 38.949638, -76.9403189 38.9496616, -76.940596 38.949761, -76.940761 38.949813, -76.9408597 38.9498449)",,,,,
6135510,False,46th Avenue,residential,True,83.69000000000001,"LINESTRING (-76.938943 38.949166, -76.9389598 38.9491336, -76.939111 38.9488421, -76.9392843 38.9485079, -76.939305 38.948468)",,,,,
6115488,False,Emerson Street,residential,True,111.643,"LINESTRING (-76.9377617 38.9487611, -76.938147 38.948888, -76.938449 38.948992, -76.938833 38.949127, -76.938943 38.949166)",,,,,
6115492,False,Emerson Street,residential,False,146.851,"LINESTRING (-76.9465212 38.9501666, -76.9464788 38.950181, -76.9460208 38.9503366, -76.9457937 38.9504192, -76.945662 38.950471, -76.9455306 38.950514, -76.945354 38.950541, -76.9451819 38.9505623, -76.9449904 38.9505763, -76.944926 38.950581)",,,,,
6129985,False,41st Place,residential,True,141.279,"LINESTRING (-76.9465212 38.9501666, -76.9464991 38.9501209, -76.9462902 38.9496883, -76.945955 38.9489748)",,,,,
6115492,False,Emerson Street,residential,True,146.851,"LINESTRING (-76.944926 38.950581, -76.9449904 38.9505763, -76.9451819 38.9505623, -76.945354 38.950541, -76.9455306 38.950514, -76.945662 38.950471, -76.9457937 38.9504192, -76.9460208 38.9503366, -76.9464788 38.950181, -76.9465212 38.9501666)",,,,,
6144420,False,42nd Avenue,residential,False,95.57600000000001,"LINESTRING (-76.944926 38.950581, -76.9449373 38.9506368, -76.944975 38.950822, -76.944999 38.951035, -76.945025 38.951338, -76.945029 38.951436)",2,,25 mph,,
581857855,True,42nd Avenue,residential,False,158.50300000000001,"LINESTRING (-76.944926 38.950581, -76.9449199 38.9505517, -76.944632 38.949174)",2,,25 mph,,
6126262,False,42nd Place,residential,False,119.249,"LINESTRING (-76.9443 38.950674, -76.944384 38.9510368, -76.9444495 38.9516992, -76.944452 38.9517386)",,,,,
6126262,False,42nd Place,residential,True,152.16100000000003,"LINESTRING (-76.9443 38.950674, -76.94425 38.950509, -76.944183 38.950266, -76.944117 38.950022, -76.94405 38.949785, -76.943985 38.949565, -76.9439768 38.9495407, -76.943909 38.94934)",,,,,
581857856,True,Emerson Street,residential,False,55.112,"LINESTRING (-76.9443 38.950674, -76.9443482 38.9506668, -76.9448914 38.9505861, -76.944926 38.950581)",,,,,
498878877,False,42nd Avenue,tertiary,False,30.44,"LINESTRING (-76.946372 38.956821, -76.946258 38.956562)",2,,25 mph,,
498878877,False,42nd Avenue,tertiary,True,30.44,"LINESTRING (-76.946258 38.956562, -76.946372 38.956821)",2,,25 mph,,
498878877,False,42nd Avenue,tertiary,False,81.778,"LINESTRING (-76.946258 38.956562, -76.945969 38.9559212, -76.945945 38.955868)",2,,25 mph,,
6116058,False,Longfellow Street,residential,True,81.056,"LINESTRING (-76.9380619 38.9570727, -76.9381381 38.9570781, -76.9389268 38.9571344, -76.9389954 38.9571393)",,,25 mph,,
"[193979528, 193817069]",False,"['46th Place', 'Kennedy Street']",residential,"[False, True]",172.567,"LINESTRING (-76.9380619 38.9570727, -76.938067 38.9570108, -76.9380679 38.9570034, -76.9380859 38.9568511, -76.9381327 38.9564756, -76.9381557 38.9563048, -76.9381806 38.9562424, -76.9386576 38.9562735, -76.9390186 38.9562901, -76.9390978 38.9562946)",,,25 mph,,
6135516,False,46th Avenue,residential,False,284.30400000000003,"LINESTRING (-76.9375433 38.954621, -76.9375056 38.9547093, -76.9374367 38.9548431, -76.9373656 38.9549735, -76.9373255 38.9550472, -76.9372369 38.9552098, -76.937175 38.9553234, -76.9371637 38.955344, -76.9370987 38.9554634, -76.9370163 38.9556146, -76.9370046 38.955636, -76.9369441 38.9557471, -76.9369081 38.9557967, -76.9368569 38.9558391, -76.9367904 38.955871, -76.9367235 38.9558881, -76.9364971 38.9559245, -76.9362194 38.9559691, -76.9361987 38.9559724, -76.9359252 38.9560163, -76.9356874 38.9560545, -76.9356705 38.9560572, -76.9353291 38.956112)",,,,,
6135516,False,46th Avenue,residential,True,84.682,"LINESTRING (-76.9375433 38.954621, -76.937576 38.9545417, -76.9375856 38.9545165, -76.9376781 38.9542725, -76.9377249 38.9541443, -76.9377454 38.9540882, -76.9378178 38.95389)",,,,,
6121082,False,49th Avenue,residential,False,101.28900000000002,"LINESTRING (-76.9363292 38.9490282, -76.936398 38.94914, -76.936434 38.949216, -76.936465 38.949316, -76.936487 38.949417, -76.936487 38.949504, -76.936472 38.949627, -76.936443 38.949732, -76.936408 38.949827, -76.9363982 38.9498487, -76.9363724 38.9499062)",,,,,
6121659,False,Gallatin Street,residential,True,156.928,"LINESTRING (-76.9352378 38.9524805, -76.9370051 38.9528012)",,,,,
