osmid,highway,oneway,reversed,length,name,geometry,ref,lanes
21265645,residential,False,False,101.772,,"LINESTRING (-94.96666 33.157406, -94.9666717 33.1583212)",,
21272189,residential,True,False,84.39200000000001,East 2nd Street,"LINESTRING (-94.96666 33.157406, -94.96696 33.157466, -94.9673339 33.15751, -94.9674368 33.1575118, -94.9675543 33.1575072)",,
21265645,residential,False,True,101.772,,"LINESTRING (-94.9666717 33.1583212, -94.96666 33.157406)",,
21269362,residential,False,False,200.86,East 3rd Street,"LINESTRING (-94.9666717 33.1583212, -94.9645165 33.1582337)",,
21269362,residential,False,True,82.565,East 3rd Street,"LINESTRING (-94.9666717 33.1583212, -94.9669836 33.1583268, -94.9670359 33.1583294, -94.9671474 33.158335, -94.9675582 33.158342)",,
21268804,residential,False,False,102.763,East 7th Street,"LINESTRING (-94.9674519 33.1610277, -94.9676966 33.1610613, -94.9685526 33.1610604)",,
21273007,tertiary,False,True,41.586,North Washington Avenue,"LINESTRING (-94.9674519 33.1610277, -94.9675149 33.1607914, -94.9675359 33.1606607)",,
21271060,residential,False,False,113.769,East Arkansas Street,"LINESTRING (-94.9674751 33.1550531, -94.966253 33.1550479)",,
21271060,residential,False,True,99.31299999999999,East Arkansas Street,"LINESTRING (-94.9674751 33.1550531, -94.9677793 33.1550578, -94.9681256 33.155062, -94.9683238 33.1550644, -94.9685418 33.155067)",,
548010815,unclassified,False,True,184.017,,"LINESTRING (-94.9674751 33.1550531, -94.9674858 33.1551442, -94.9675278 33.15527, -94.9675008 33.1554185, -94.9674677 33.1555293, -94.9674767 33.1557583, -94.9674497 33.1560301, -94.9674196 33.1563749, -94.9674047 33.1566954)",,
21267542,residential,False,False,7.55,,"LINESTRING (-94.9675543 33.1575072, -94.96755 33.1574394)",,
21273007,tertiary,False,False,92.826,North Washington Avenue,"LINESTRING (-94.9675543 33.1575072, -94.9675582 33.158342)",,
21272189,residential,True,False,92.488,East 2nd Street,"LINESTRING (-94.9675543 33.1575072, -94.9679575 33.1575086, -94.9680529 33.157509, -94.9684278 33.1575103, -94.9685461 33.1574933)",,
21267648,residential,False,False,88.845,,"LINESTRING (-94.9723118 33.1583409, -94.9723131 33.1591399)",,
21269942,residential,False,True,92.92,North Riddle Avenue,"LINESTRING (-94.9723118 33.1583409, -94.9723221 33.1575053)",,
655986074,residential,False,True,78.419,West 3rd Street,"LINESTRING (-94.9723118 33.1583409, -94.9714695 33.1583291)",,
21267648,residential,False,True,88.845,,"LINESTRING (-94.9723131 33.1591399, -94.9723118 33.1583409)",,
21273583,residential,False,False,46.349,West 4th Street,"LINESTRING (-94.9723131 33.1591399, -94.972811 33.1591383)",,
21273583,residential,False,True,78.65,West 4th Street,"LINESTRING (-94.9723131 33.1591399, -94.9714682 33.1591399)",,
21268200,residential,False,False,133.624,North Church Street,"LINESTRING (-94.964511 33.157032, -94.9645165 33.1582337)",,
655988069,tertiary,False,True,44.683,East 1st Street,"LINESTRING (-94.964511 33.157032, -94.964991 33.157031)",,
21268200,residential,False,False,91.439,North Church Street,"LINESTRING (-94.9645165 33.1582337, -94.964508 33.159056)",,
21268200,residential,False,True,133.624,North Church Street,"LINESTRING (-94.9645165 33.1582337, -94.964511 33.157032)",,
21269362,residential,False,True,200.86,East 3rd Street,"LINESTRING (-94.9645165 33.1582337, -94.9666717 33.1583212)",,
21268200,residential,False,False,99.862,North Church Street,"LINESTRING (-94.964508 33.159056, -94.964522 33.159954)",,
21268200,residential,False,True,91.439,North Church Street,"LINESTRING (-94.964508 33.159056, -94.9645165 33.1582337)",,
21268200,residential,False,True,99.862,North Church Street,"LINESTRING (-94.964522 33.159954, -94.964508 33.159056)",,
21268368,residential,False,False,95.01100000000001,South Van Buren Avenue,"LINESTRING (-94.9705139 33.154209, -94.970512 33.1543561, -94.970503 33.1550634)",,
21271843,unclassified,False,False,82.958,West Arizona Street,"LINESTRING (-94.9705139 33.154209, -94.9712058 33.1542419, -94.9714037 33.1542342)",,
21271843,unclassified,False,True,86.064,West Arizona Street,"LINESTRING (-94.9705139 33.154209, -94.9701424 33.1541907, -94.969591 33.1541635)",,
21268368,residential,False,False,88.878,South Van Buren Avenue,"LINESTRING (-94.970503 33.1550634, -94.970503 33.1558627)",,
21270633,residential,False,True,92.19,West Arkansas Street,"LINESTRING (-94.970503 33.1550634, -94.9695127 33.1550678)",,
21268368,residential,False,True,95.01100000000001,South Van Buren Avenue,"LINESTRING (-94.970503 33.1550634, -94.970512 33.1543561, -94.9705139 33.154209)",,
21268368,residential,False,True,88.878,South Van Buren Avenue,"LINESTRING (-94.970503 33.1558627, -94.970503 33.1550634)",,
21271023,residential,False,False,85.859,West Alabama Street,"LINESTRING (-94.970503 33.1558627, -94.9714252 33.1558509)",,
21271023,residential,False,True,92.486,West Alabama Street,"LINESTRING (-94.970503 33.1558627, -94.9695095 33.1558606)",,
21268368,residential,False,False,90.982,South Van Buren Avenue,"LINESTRING (-94.970503 33.1558627, -94.9705187 33.1566136, -94.9705201 33.1566808)",,
144188083,tertiary,False,True,83.596,West 1st Street,"LINESTRING (-94.9705201 33.1566808, -94.9714181 33.1566762)",FM 899,
21268368,residential,False,True,90.982,South Van Buren Avenue,"LINESTRING (-94.9705201 33.1566808, -94.9705187 33.1566136, -94.970503 33.1558627)",,
21269316,unclassified,False,False,92.407,North Van Buren Avenue,"LINESTRING (-94.9705201 33.1566808, -94.9705193 33.1567551, -94.9705113 33.1575118)",,
144188083,tertiary,False,False,94.094,West 1st Street,"LINESTRING (-94.9705201 33.1566808, -94.9696257 33.1566848, -94.9695096 33.1566914)",FM 899,
485980650,secondary,False,True,51.271,West Ferguson Road,"LINESTRING (-94.9727143 33.153535, -94.9722447 33.1532941)",TX 49,4
21271843,unclassified,False,False,100.68700000000001,West Arizona Street,"LINESTRING (-94.9727143 33.153535, -94.9729652 33.1533578, -94.9732764 33.153138, -94.9734009 33.1530716, -94.9734867 33.1530431, -94.9735927 33.153037)",,
21271843,unclassified,False,True,148.559,West Arizona Street,"LINESTRING (-94.9727143 33.153535, -94.972582 33.1536618, -94.9725319 33.1537098, -94.972296 33.1538974, -94.9720838 33.1540225, -94.9718728 33.1541278, -94.9716946 33.154187, -94.9714037 33.1542342)",,
485980650,secondary,False,False,129.96699999999998,West Ferguson Road,"LINESTRING (-94.9727143 33.153535, -94.9736823 33.1540186, -94.9739132 33.1541339)",TX 49,4
21273588,residential,False,True,56.525,Chambers Road,"LINESTRING (-94.9739132 33.1541339, -94.974241 33.153706)",,
21269955,secondary,False,True,89.977,West Ferguson Road,"LINESTRING (-94.9739132 33.1541339, -94.9743775 33.154375, -94.9747385 33.154555)",TX 49,4
485980650,secondary,False,True,129.96699999999998,West Ferguson Road,"LINESTRING (-94.9739132 33.1541339, -94.9736823 33.1540186, -94.9727143 33.153535)",TX 49,4
21268614,residential,False,False,90.086,West 5th Street,"LINESTRING (-94.9685508 33.1599136, -94.9695182 33.1598914)",,
21269437,primary,True,False,83.196,North Jefferson Avenue,"LINESTRING (-94.9685508 33.1599136, -94.9685508 33.1606618)",US 271 Bus,2
21272029,residential,False,True,92.398,East 5th Street,"LINESTRING (-94.9685508 33.1599136, -94.9675582 33.1599123)",,
21268614,residential,False,False,93.675,West 5th Street,"LINESTRING (-94.9695182 33.1598914, -94.9705245 33.1598868)",,
21268614,residential,False,True,90.086,West 5th Street,"LINESTRING (-94.9695182 33.1598914, -94.9685508 33.1599136)",,
803199364,primary,True,False,83.565,North Madison Avenue,"LINESTRING (-94.9695182 33.1598914, -94.9695121 33.159202, -94.969512 33.1591399)",US 271 Bus,2
21268614,residential,False,False,88.321,West 5th Street,"LINESTRING (-94.9705245 33.1598868, -94.9714733 33.1598851)",,
21268614,residential,False,True,93.675,West 5th Street,"LINESTRING (-94.9705245 33.1598868, -94.9695182 33.1598914)",,
