osmid,highway,oneway,reversed,length,geometry,name
6087416,residential,False,False,124.76499999999999,"LINESTRING (-76.9668235 38.7852694, -76.966747 38.785302, -76.966706 38.785315, -76.966671 38.785318, -76.966609 38.7853, -76.966576 38.785276, -76.966543 38.785237, -76.966495 38.785166, -76.966427 38.785073, -76.966343 38.784953, -76.9661964 38.7848143, -76.9661234 38.7847726, -76.9660647 38.7847619, -76.9660074 38.7847662, -76.9659269 38.7847768, -76.9658464 38.7847992, -76.9657795 38.7848332)",
6117097,tertiary,False,False,259.484,"LINESTRING (-76.9668235 38.7852694, -76.966723 38.785127, -76.966558 38.784892, -76.966476 38.784773, -76.966324 38.784544, -76.966221 38.784364, -76.966165 38.784249, -76.9661326 38.7841887, -76.966101 38.78413, -76.96595 38.783771, -76.965696 38.783117)",Bock Road
"[6117097, 982125286]",tertiary,False,True,154.16,"LINESTRING (-76.9668235 38.7852694, -76.9669232 38.7853879, -76.9674572 38.7859972, -76.9677508 38.7863281, -76.967827 38.786414)",Bock Road
6142139,residential,False,False,101.125,"LINESTRING (-76.968813 38.785892, -76.968686 38.78574, -76.968627 38.78566, -76.968596 38.78561, -76.968569 38.785564, -76.96851 38.785446, -76.968482 38.785371, -76.968464 38.785291, -76.968458 38.785224, -76.968448 38.785149, -76.968449 38.785101, -76.968453 38.785048)",Jaffrey Road
6142139,residential,False,True,160.08100000000005,"LINESTRING (-76.968813 38.785892, -76.9691445 38.7862531, -76.969272 38.786392, -76.969338 38.786458, -76.969455 38.786554, -76.96952 38.786588, -76.969577 38.786614, -76.969625 38.78663, -76.969726 38.786652, -76.96978 38.786659, -76.969832 38.786661, -76.969948 38.786658, -76.970048 38.786652, -76.970203 38.786636)",Jaffrey Road
982125285,residential,False,False,103.31,"LINESTRING (-76.968813 38.785892, -76.9679322 38.7863583, -76.967827 38.786414)",Kingsway Road
6109706,residential,False,False,178.86000000000004,"LINESTRING (-76.967933 38.787423, -76.96722 38.787812, -76.967088 38.787885, -76.966905 38.787972, -76.966844 38.787997, -76.96678 38.78802, -76.96666 38.788058, -76.966578 38.788078, -76.966478 38.788099, -76.966288 38.788135, -76.966128 38.78816)",Grange Hall Court
6109706,residential,False,True,178.86,"LINESTRING (-76.966128 38.78816, -76.966288 38.788135, -76.966478 38.788099, -76.966578 38.788078, -76.96666 38.788058, -76.96678 38.78802, -76.966844 38.787997, -76.966905 38.787972, -76.967088 38.787885, -76.96722 38.787812, -76.967933 38.787423)",Grange Hall Court
6144951,residential,False,False,78.785,"LINESTRING (-76.966128 38.78816, -76.9660832 38.788069, -76.9660647 38.7879701, -76.9660333 38.7878031, -76.9659544 38.7876269, -76.9658433 38.7874975)",Grange Hall Drive
6144951,residential,False,True,155.327,"LINESTRING (-76.966128 38.78816, -76.966171 38.78825, -76.966215 38.788331, -76.966249 38.788383, -76.966281 38.788424, -76.966314 38.788464, -76.966346 38.7885, -76.966423 38.788566, -76.966526 38.788639, -76.966597 38.788686, -76.966665 38.788723, -76.96682 38.788811, -76.966905 38.788863, -76.966983 38.788909, -76.967036 38.788946, -76.967127 38.789013, -76.967321 38.789169)",Grange Hall Drive
6113545,residential,False,False,552.269,"LINESTRING (-76.96737 38.78198, -76.96782 38.782573, -76.968504 38.7835, -76.968562 38.783565, -76.968618 38.783615, -76.968669 38.783648, -76.968719 38.783674, -76.968788 38.783698, -76.968848 38.783708, -76.968924 38.783706, -76.968988 38.7837, -76.969076 38.78369, -76.969161 38.783668, -76.969242 38.783635, -76.969348 38.783585, -76.969414 38.783551, -76.969472 38.783516, -76.969518 38.783486, -76.969563 38.783453, -76.969603 38.783413, -76.969628 38.783377, -76.969651 38.78332, -76.969658 38.783278, -76.969664 38.783229, -76.969661 38.783187, -76.969646 38.783138, -76.96961 38.783073, -76.969392 38.78277, -76.969278 38.782619, -76.968887 38.782089, -76.968554 38.781649, -76.968442 38.781496)",Loudon Drive
6129838,residential,False,True,107.388,"LINESTRING (-76.96737 38.78198, -76.967422 38.781954, -76.967716 38.78182, -76.968442 38.781496)",Steuben Avenue
6129838,residential,False,False,124.48700000000002,"LINESTRING (-76.96737 38.78198, -76.967276 38.782045, -76.967209 38.78211, -76.967128 38.782194, -76.967038 38.782295, -76.966897 38.782495, -76.966823 38.782608, -76.966776 38.782668, -76.966737 38.782713, -76.96667 38.782772, -76.966615 38.782817, -76.966531 38.782878)",Steuben Avenue
6129838,residential,False,True,57.774,"LINESTRING (-76.968442 38.781496, -76.969013 38.781228)",Steuben Avenue
6113545,residential,False,True,552.2689999999999,"LINESTRING (-76.968442 38.781496, -76.968554 38.781649, -76.968887 38.782089, -76.969278 38.782619, -76.969392 38.78277, -76.96961 38.783073, -76.969646 38.783138, -76.969661 38.783187, -76.969664 38.783229, -76.969658 38.783278, -76.969651 38.78332, -76.969628 38.783377, -76.969603 38.783413, -76.969563 38.783453, -76.969518 38.783486, -76.969472 38.783516, -76.969414 38.783551, -76.969348 38.783585, -76.969242 38.783635, -76.969161 38.783668, -76.969076 38.78369, -76.968988 38.7837, -76.968924 38.783706, -76.968848 38.783708, -76.968788 38.783698, -76.968719 38.783674, -76.968669 38.783648, -76.968618 38.783615, -76.968562 38.783565, -76.968504 38.7835, -76.96782 38.782573, -76.96737 38.78198)",Loudon Drive
6129838,residential,False,False,107.388,"LINESTRING (-76.968442 38.781496, -76.967716 38.78182, -76.967422 38.781954, -76.96737 38.78198)",Steuben Avenue
