osmid,oneway,name,highway,reversed,length,lanes,geometry,maxspeed,tunnel
59234025,False,Maple Avenue,tertiary,False,28.472,,"LINESTRING (-87.6847538 42.0513151, -87.6847607 42.0510591)",,
"[110574394, 842170931, 842170930]",False,University Place,residential,False,119.43799999999999,,"LINESTRING (-87.6847538 42.0513151, -87.6846211 42.0513135, -87.6838171 42.0513029, -87.6836999 42.0513013, -87.6835833 42.0512999, -87.6834066 42.0512968, -87.6833075 42.0512962)",,building_passage
110574225,False,University Place,residential,True,12.641,2,"LINESTRING (-87.681692 42.0512707, -87.6818451 42.0512714)",,
"[525866234, 1057086854, 1057086855]",True,Orrington Avenue,tertiary,False,182.118,"['3', '2']","LINESTRING (-87.6815095 42.0467031, -87.6814887 42.04675, -87.6814687 42.0467952, -87.6814254 42.0468911, -87.6813624 42.0470497, -87.6809126 42.0479967, -87.6808233 42.0481847, -87.6807916 42.0482515)",,
1087822740,True,Davis Street,tertiary,False,29.103,,"LINESTRING (-87.6815095 42.0467031, -87.6816629 42.0467442, -87.681841 42.046792)",,
59234079,False,Sherman Avenue,tertiary,False,51.252,,"LINESTRING (-87.6818712 42.0459162, -87.681889 42.0455604, -87.6818942 42.0454556)",,
"[435534624, 435534625]",True,Orrington Avenue,tertiary,False,92.45599999999999,3,"LINESTRING (-87.6818712 42.0459162, -87.6818236 42.0460198, -87.6816968 42.0462957, -87.681658 42.0463802, -87.681546 42.0466236, -87.6815095 42.0467031)",,
23296047,False,Maple Avenue,tertiary,False,162.868,,"LINESTRING (-87.6849862 42.0470614, -87.6849893 42.0469637, -87.685001 42.0465961, -87.6850094 42.0463343, -87.6850163 42.0460165, -87.6850174 42.0459696, -87.6850255 42.045597)",,
435685166,True,Davis Street,tertiary,False,152.31,,"LINESTRING (-87.6849862 42.0470614, -87.6851272 42.0470634, -87.6867073 42.0470861, -87.6868304 42.0470879)",,
"[1249819413, 915737551]",False,Maple Avenue,tertiary,True,165.805,,"LINESTRING (-87.6849862 42.0470614, -87.6849855 42.0471263, -87.6849852 42.0471603, -87.6849802 42.0476504, -87.6849797 42.0476995, -87.6850317 42.0477759, -87.6854352 42.04835, -87.685469 42.0484216, -87.6854708 42.0484655)",,
23405204,False,Lyons Street,residential,True,72.735,,"LINESTRING (-87.6901204 42.0503492, -87.6892395 42.0503507)",,
383570920,False,Asbury Avenue,secondary,True,200.704,,"LINESTRING (-87.6901204 42.0503492, -87.6901349 42.0491992, -87.6901413 42.0485443)",,
435365510,False,Asbury Avenue,secondary,False,160.56900000000002,,"LINESTRING (-87.6901442 42.0471082, -87.6901471 42.0470161, -87.6901665 42.0463911, -87.6901919 42.0456646)",,
"[435685163, 311797205]",False,Asbury Avenue,secondary,True,159.688,3,"LINESTRING (-87.6901442 42.0471082, -87.690144 42.0472109, -87.6901427 42.0478407, -87.6901425 42.0479534, -87.690142 42.0481734, -87.6901413 42.0485443)",,
8397458,False,Grove Street,residential,False,83.95599999999999,,"LINESTRING (-87.6901919 42.0456646, -87.6896967 42.0456569, -87.6891754 42.0456488)",,
435365510,False,Asbury Avenue,secondary,False,161.376,,"LINESTRING (-87.6901919 42.0456646, -87.6902121 42.044306, -87.6902135 42.0442134)",,
435365510,False,Asbury Avenue,secondary,True,160.569,,"LINESTRING (-87.6901919 42.0456646, -87.6901665 42.0463911, -87.6901471 42.0470161, -87.6901442 42.0471082)",,
23296028,False,Benson Avenue,tertiary,True,166.868,,"LINESTRING (-87.6833921 42.0484838, -87.6833897 42.0485636, -87.6833755 42.0490361, -87.6833502 42.0498746, -87.6833495 42.0498999, -87.6833469 42.0499841)",,
"[1198173894, 315964198]",False,Benson Avenue,tertiary,False,161.008,2,"LINESTRING (-87.6833921 42.0484838, -87.6833946 42.0483915, -87.6834192 42.0478509, -87.683423 42.0477668, -87.683424 42.047745, -87.6834246 42.0477321, -87.6834512 42.0471486, -87.6834536 42.047096, -87.6834563 42.0470366)",,
"[1046760873, 1046760875]",True,Church Street,tertiary,False,128.38299999999998,2,"LINESTRING (-87.6833921 42.0484838, -87.6833261 42.0484825, -87.6822689 42.0484617, -87.6820073 42.0484563, -87.6818378 42.0484548)",,
23159101,False,Chicago Avenue,secondary,True,157.52100000000002,,"LINESTRING (-87.6805616 42.042648, -87.680559 42.0427388, -87.6805523 42.0429779, -87.680549 42.0430936, -87.6805233 42.0440019, -87.6805215 42.0440643)",30 mph,
247104496,False,Greenwood Street,residential,False,149.29899999999998,,"LINESTRING (-87.6805616 42.042648, -87.6804264 42.0426473, -87.6796766 42.0426435, -87.6789135 42.042628, -87.678754 42.0426247)",,
534508706,False,Greenwood Street,tertiary,True,101.225,,"LINESTRING (-87.6805616 42.042648, -87.6806776 42.0426499, -87.6811528 42.0426578, -87.6812947 42.0426601, -87.6816945 42.0426668, -87.6817871 42.0426683)",,
247104504,False,Grove Street,tertiary,False,123.988,,"LINESTRING (-87.6850255 42.045597, -87.6835241 42.045583)",,
491673165,False,Maple Avenue,residential,False,161.191,,"LINESTRING (-87.6850255 42.045597, -87.6850509 42.0441475)",,
23296047,False,Maple Avenue,tertiary,True,162.868,,"LINESTRING (-87.6850255 42.045597, -87.6850174 42.0459696, -87.6850163 42.0460165, -87.6850094 42.0463343, -87.685001 42.0465961, -87.6849893 42.0469637, -87.6849862 42.0470614)",,
247104504,False,Grove Street,tertiary,True,152.042,,"LINESTRING (-87.6850255 42.045597, -87.6855186 42.0456021, -87.68578 42.0456048, -87.6860298 42.0456089, -87.6867606 42.0456184, -87.6868665 42.0456198)",,
247104504,False,Grove Street,tertiary,False,152.042,,"LINESTRING (-87.6868665 42.0456198, -87.6867606 42.0456184, -87.6860298 42.0456089, -87.68578 42.0456048, -87.6855186 42.0456021, -87.6850255 42.045597)",,
321574762,False,Oak Avenue,tertiary,False,160.907,,"LINESTRING (-87.6868665 42.0456198, -87.6868681 42.0455379, -87.6868757 42.0451563, -87.686878 42.0450422, -87.6868843 42.0447268, -87.6868936 42.0442648, -87.6868954 42.0441729)",,
321574762,False,Oak Avenue,tertiary,True,163.272,,"LINESTRING (-87.6868665 42.0456198, -87.686864 42.0457156, -87.6868473 42.0463639, -87.6868414 42.046619, -87.686833 42.0469787, -87.6868304 42.0470879)",,
902643636,False,Grove Street,residential,True,144.888,,"LINESTRING (-87.6868665 42.0456198, -87.687015 42.0456216, -87.6877792 42.0456307, -87.6886209 42.0456408)",,
1060434171,False,Grove Street,residential,True,45.796,,"LINESTRING (-87.6886209 42.0456408, -87.6891754 42.0456488)",,
315794933,False,Ridge Avenue,secondary,True,161.414,4,"LINESTRING (-87.6886209 42.0456408, -87.68854 42.0442862, -87.6885343 42.0441906)",,
902643635,False,Ridge Avenue,secondary,False,162.14999999999998,,"LINESTRING (-87.6886209 42.0456408, -87.6887132 42.0469997, -87.6887198 42.0470972)",,
902643636,False,Grove Street,residential,False,144.888,,"LINESTRING (-87.6886209 42.0456408, -87.6877792 42.0456307, -87.687015 42.0456216, -87.6868665 42.0456198)",,
23296045,False,Clark Street,tertiary,True,107.052,,"LINESTRING (-87.6883073 42.0501126, -87.6882543 42.0500963, -87.6882099 42.0500827, -87.6881173 42.0500602, -87.6880344 42.0500477, -87.6880241 42.0500461, -87.6878073 42.0500433, -87.6870257 42.0500331)",,
"[897437802, 23129367, 435385335]",True,Ridge Avenue,secondary,False,131.964,"['3', '2']","LINESTRING (-87.6883073 42.0501126, -87.6882244 42.05031, -87.6882084 42.0503496, -87.6881671 42.0504627, -87.6881276 42.0505711, -87.6880462 42.0507942, -87.6880085 42.0508977, -87.6879656 42.051065, -87.6879347 42.0512642)",,
"[23296045, 23296046]",False,"['Clark Street', 'Oak Avenue']",tertiary,"[False, True]",181.517,,"LINESTRING (-87.6867957 42.0485175, -87.6867939 42.0485849, -87.6867802 42.0491077, -87.686779 42.0491814, -87.6867729 42.0495496, -87.6867699 42.0497272, -87.6867667 42.0498935, -87.6867831 42.0499385, -87.6868394 42.0499784, -87.6868955 42.0500096, -87.6869686 42.0500266, -87.6870257 42.0500331)",,
315964199,True,Church Street,tertiary,False,96.0,,"LINESTRING (-87.6867957 42.0485175, -87.6866633 42.048516, -87.6856332 42.0485045)",,
315964200,False,Oak Avenue,tertiary,True,158.99200000000002,,"LINESTRING (-87.6867957 42.0485175, -87.6867969 42.0484363, -87.6868029 42.0480105, -87.6868054 42.0479259, -87.6868092 42.0477974, -87.6868277 42.0471795, -87.6868285 42.0471507, -87.6868304 42.0470879)",,
315964200,False,Oak Avenue,tertiary,False,158.99200000000002,,"LINESTRING (-87.6868304 42.0470879, -87.6868285 42.0471507, -87.6868277 42.0471795, -87.6868092 42.0477974, -87.6868054 42.0479259, -87.6868029 42.0480105, -87.6867969 42.0484363, -87.6867957 42.0485175)",,
"[435685169, 317922110]",True,Davis Street,tertiary,False,156.017,2,"LINESTRING (-87.6868304 42.0470879, -87.6869649 42.0470889, -87.6877472 42.0470931, -87.6883532 42.0470966, -87.6885887 42.047097, -87.6887198 42.0470972)",,
321574762,False,Oak Avenue,tertiary,False,163.272,,"LINESTRING (-87.6868304 42.0470879, -87.686833 42.0469787, -87.6868414 42.046619, -87.6868473 42.0463639, -87.686864 42.0457156, -87.6868665 42.0456198)",,
"[1249819413, 915737551]",False,Maple Avenue,tertiary,False,165.805,,"LINESTRING (-87.6854708 42.0484655, -87.685469 42.0484216, -87.6854352 42.04835, -87.6850317 42.0477759, -87.6849797 42.0476995, -87.6849802 42.0476504, -87.6849852 42.0471603, -87.6849855 42.0471263, -87.6849862 42.0470614)",,
1012855986,True,Church Street,tertiary,False,55.706,1,"LINESTRING (-87.6854708 42.0484655, -87.6849604 42.0484637, -87.6849266 42.0484697, -87.6848035 42.0484995)",,
902633730,False,Greenwood Street,residential,False,125.721,,"LINESTRING (-87.6850786 42.042695, -87.6843193 42.0426848, -87.6835564 42.0426746)",,
902633730,False,Greenwood Street,residential,True,153.249,,"LINESTRING (-87.6850786 42.042695, -87.6867974 42.042718, -87.6869341 42.0427199)",,
1058644777,False,Maple Avenue,residential,True,161.52800000000002,,"LINESTRING (-87.6850786 42.042695, -87.6850684 42.0434247, -87.6850509 42.0441475)",,
23296049,False,Sherman Avenue,residential,True,165.143,,"LINESTRING (-87.6824836 42.0426602, -87.6825093 42.0427618, -87.6827291 42.0436298, -87.6828531 42.0441198)",,
247104501,False,Greenwood Street,tertiary,False,57.522999999999996,,"LINESTRING (-87.6824836 42.0426602, -87.6819017 42.042667, -87.6817871 42.0426683)",,
902633730,False,Greenwood Street,residential,True,88.60499999999999,,"LINESTRING (-87.6824836 42.0426602, -87.6829747 42.0426668, -87.6835564 42.0426746)",,
23296049,False,Sherman Avenue,residential,False,165.143,,"LINESTRING (-87.6828531 42.0441198, -87.6827291 42.0436298, -87.6825093 42.0427618, -87.6824836 42.0426602)",,
392715725,False,Lake Street,tertiary,False,57.823,,"LINESTRING (-87.6828531 42.0441198, -87.6829681 42.0441206, -87.6834161 42.0441236, -87.6835533 42.0441245)",,
"[1211702928, 392715725, 1211702927]",False,Lake Street,tertiary,True,78.363,,"LINESTRING (-87.6828531 42.0441198, -87.6827555 42.0441179, -87.6822774 42.0441088, -87.6820907 42.0441052, -87.6820489 42.044105, -87.6820426 42.0441043, -87.6819045 42.0441016)",,
247104504,False,Grove Street,tertiary,True,123.988,,"LINESTRING (-87.6835241 42.045583, -87.6850255 42.045597)",,
491674063,False,Elmwood Avenue,residential,False,162.196,,"LINESTRING (-87.6835241 42.045583, -87.6835338 42.0451009, -87.6835363 42.0449759, -87.6835376 42.0449087, -87.6835412 42.0447277, -87.6835446 42.0445589, -87.683546 42.0444909, -87.6835514 42.0442223, -87.6835533 42.0441245)",,
"[23296050, 1022487868]",True,Elmwood Avenue,residential,False,181.65,,"LINESTRING (-87.6835241 42.045583, -87.6835703 42.0456845, -87.6837856 42.0460068, -87.6838121 42.0460464, -87.6844181 42.0469543, -87.6844834 42.0470521)",,
"[1211703201, 1022487869]",False,Grove Street,tertiary,False,136.7,,"LINESTRING (-87.6835241 42.045583, -87.6829101 42.0455761, -87.6826073 42.0455727, -87.682376 42.0455701, -87.6822272 42.045548, -87.6820292 42.0454931, -87.6818942 42.0454556)",,
23405204,False,Lyons Street,residential,False,72.735,,"LINESTRING (-87.6892395 42.0503507, -87.6901204 42.0503492)",,
247104496,False,Greenwood Street,residential,True,149.299,,"LINESTRING (-87.678754 42.0426247, -87.6789135 42.042628, -87.6796766 42.0426435, -87.6804264 42.0426473, -87.6805616 42.042648)",,
1017099712,False,Hinman Avenue,residential,True,159.222,,"LINESTRING (-87.678754 42.0426247, -87.6787503 42.0427279, -87.6787048 42.0439822, -87.6787021 42.0440561)",,
491673164,False,Lake Street,residential,False,150.244,,"LINESTRING (-87.6787021 42.0440561, -87.6788792 42.0440563, -87.6796378 42.0440572, -87.6803717 42.0440636, -87.6805215 42.0440643)",,
1017099712,False,Hinman Avenue,residential,False,159.22199999999998,,"LINESTRING (-87.6787021 42.0440561, -87.6787048 42.0439822, -87.6787503 42.0427279, -87.678754 42.0426247)",,
153954288,False,University Place,residential,False,148.76899999999998,,"LINESTRING (-87.6865623 42.0510777, -87.6856445 42.0510682, -87.6848871 42.0510604, -87.6847607 42.0510591)",,
153954288,False,University Place,residential,True,41.891,,"LINESTRING (-87.6865623 42.0510777, -87.6869358 42.0510815, -87.6870696 42.0510829)",,
284919437,False,Elmwood Avenue,residential,True,161.222,,"LINESTRING (-87.6835564 42.0426746, -87.6835535 42.0440331, -87.6835533 42.0441245)",,
902633730,False,Greenwood Street,residential,False,88.60499999999999,,"LINESTRING (-87.6835564 42.0426746, -87.6829747 42.0426668, -87.6824836 42.0426602)",,
902633730,False,Greenwood Street,residential,True,125.721,,"LINESTRING (-87.6835564 42.0426746, -87.6843193 42.0426848, -87.6850786 42.042695)",,
23159101,False,Chicago Avenue,secondary,False,157.521,,"LINESTRING (-87.6805215 42.0440643, -87.6805233 42.0440019, -87.680549 42.0430936, -87.6805523 42.0429779, -87.680559 42.0427388, -87.6805616 42.042648)",30 mph,
23159101,False,Chicago Avenue,secondary,True,109.474,,"LINESTRING (-87.6805215 42.0440643, -87.6804984 42.0441585, -87.680401 42.0445464, -87.6802617 42.0449407, -87.6802321 42.0450244)",30 mph,
144827567,False,Lake Street,tertiary,False,114.27799999999999,,"LINESTRING (-87.6805215 42.0440643, -87.6806542 42.0440679, -87.6812434 42.0440838, -87.6812818 42.0440848, -87.6817532 42.0440975, -87.6817934 42.0440984, -87.6819045 42.0441016)",,
491673164,False,Lake Street,residential,True,150.244,,"LINESTRING (-87.6805215 42.0440643, -87.6803717 42.0440636, -87.6796378 42.0440572, -87.6788792 42.0440563, -87.6787021 42.0440561)",,
24109931,False,East Railroad Avenue,residential,True,95.79,,"LINESTRING (-87.6870696 42.0510829, -87.6864575 42.0503511)",,
153954288,False,University Place,residential,False,41.891,,"LINESTRING (-87.6870696 42.0510829, -87.6869358 42.0510815, -87.6865623 42.0510777)",,
24093889,False,Saint Marks Court,residential,True,79.627,,"LINESTRING (-87.6891766 42.0449327, -87.6891754 42.0456488)",,
1175607382,True,Elgin Road,tertiary,False,7.5,,"LINESTRING (-87.6798864 42.0498875, -87.6798034 42.0499149)",,
24109931,False,East Railroad Avenue,residential,False,95.79,,"LINESTRING (-87.6864575 42.0503511, -87.6870696 42.0510829)",,
258715897,False,Lake Street,tertiary,True,135.349,,"LINESTRING (-87.6885343 42.0441906, -87.6884096 42.0441892, -87.687815 42.0441828, -87.6870291 42.0441743, -87.6868954 42.0441729)",,
315794933,False,Ridge Avenue,secondary,False,161.414,4,"LINESTRING (-87.6885343 42.0441906, -87.68854 42.0442862, -87.6886209 42.0456408)",,
315794936,False,Lake Street,tertiary,False,138.687,,"LINESTRING (-87.6885343 42.0441906, -87.6886658 42.0441924, -87.6891513 42.044199, -87.6900823 42.0442116, -87.6902135 42.0442134)",,
902633731,False,Ridge Avenue,secondary,True,161.37699999999998,4,"LINESTRING (-87.6885343 42.0441906, -87.6885295 42.0440939, -87.6884619 42.0427403)",,
315794932,False,Ridge Avenue,secondary,False,123.81099999999999,,"LINESTRING (-87.6887925 42.0485268, -87.688775 42.0486033, -87.6886534 42.0491351, -87.6885351 42.0495967, -87.6885284 42.0496228)",,
315794938,False,Ridge Avenue,secondary,True,159.07700000000003,,"LINESTRING (-87.6887925 42.0485268, -87.688789 42.0484582, -87.6887247 42.0471919, -87.6887227 42.0471539, -87.6887198 42.0470972)",,
"[317922112, 1031637406]",True,Church Street,tertiary,False,164.88,2,"LINESTRING (-87.6887925 42.0485268, -87.6886692 42.0485262, -87.6882548 42.0485243, -87.687723 42.0485218, -87.68762 42.0485213, -87.6869384 42.0485182, -87.6867957 42.0485175)",,
110588401,False,Greenwood Street,residential,True,146.676,,"LINESTRING (-87.6884619 42.0427403, -87.6891435 42.0427495, -87.6893764 42.0427526, -87.689542 42.0427548, -87.6902378 42.0427642)",,
902633730,False,Greenwood Street,residential,False,126.184,,"LINESTRING (-87.6884619 42.0427403, -87.6870657 42.0427216, -87.6869341 42.0427199)",,
902633731,False,Ridge Avenue,secondary,False,161.37699999999998,4,"LINESTRING (-87.6884619 42.0427403, -87.6885295 42.0440939, -87.6885343 42.0441906)",,
23296028,False,Benson Avenue,tertiary,False,145.93500000000003,,"LINESTRING (-87.6833075 42.0512962, -87.6833441 42.0500801, -87.6833446 42.0500613, -87.6833469 42.0499841)",,
"[842170930, 842170931, 110574394]",False,University Place,residential,True,119.43799999999999,,"LINESTRING (-87.6833075 42.0512962, -87.6834066 42.0512968, -87.6835833 42.0512999, -87.6836999 42.0513013, -87.6838171 42.0513029, -87.6846211 42.0513135, -87.6847538 42.0513151)",,building_passage
23296028,False,Benson Avenue,tertiary,False,166.86800000000002,,"LINESTRING (-87.6833469 42.0499841, -87.6833495 42.0498999, -87.6833502 42.0498746, -87.6833755 42.0490361, -87.6833897 42.0485636, -87.6833921 42.0484838)",,
23296028,False,Benson Avenue,tertiary,True,145.935,,"LINESTRING (-87.6833469 42.0499841, -87.6833446 42.0500613, -87.6833441 42.0500801, -87.6833075 42.0512962)",,
"[110586840, 842170932, 842170933]",False,Clark Street,tertiary,False,118.61699999999999,,"LINESTRING (-87.6833469 42.0499841, -87.6834693 42.0499847, -87.6834952 42.0499849, -87.6835959 42.0499843, -87.6837343 42.0499854, -87.6838788 42.0499866, -87.6846561 42.0499933, -87.6847834 42.049994)",,building_passage
"[110586840, 531940467]",False,Clark Street,tertiary,True,126.587,,"LINESTRING (-87.6833469 42.0499841, -87.6832079 42.0499834, -87.6831688 42.0499833, -87.6825969 42.0499804, -87.6819731 42.0499788, -87.6818138 42.0499784)",,
315794938,False,Ridge Avenue,secondary,False,159.07700000000003,,"LINESTRING (-87.6887198 42.0470972, -87.6887227 42.0471539, -87.6887247 42.0471919, -87.688789 42.0484582, -87.6887925 42.0485268)",,
"[435685171, 317922111]",True,Davis Street,tertiary,False,117.62299999999999,3,"LINESTRING (-87.6887198 42.0470972, -87.6888367 42.0470981, -87.6891958 42.0471009, -87.6895948 42.047104, -87.6896487 42.0471044, -87.6900227 42.0471073, -87.6901442 42.0471082)",,
902643635,False,Ridge Avenue,secondary,True,162.14999999999998,,"LINESTRING (-87.6887198 42.0470972, -87.6887132 42.0469997, -87.6886209 42.0456408)",,
247104501,False,Greenwood Street,tertiary,True,57.522999999999996,,"LINESTRING (-87.6817871 42.0426683, -87.6819017 42.042667, -87.6824836 42.0426602)",,
392715724,False,Sherman Avenue,tertiary,True,160.46400000000003,,"LINESTRING (-87.6817871 42.0426683, -87.6818146 42.0427491, -87.6819191 42.0431647, -87.6819116 42.0436334, -87.6819058 42.0439974, -87.6819055 42.0440175, -87.6819053 42.0440259, -87.6819045 42.0441016)",,
534508706,False,Greenwood Street,tertiary,False,101.22500000000001,,"LINESTRING (-87.6817871 42.0426683, -87.6816945 42.0426668, -87.6812947 42.0426601, -87.6811528 42.0426578, -87.6806776 42.0426499, -87.6805616 42.042648)",,
110588401,False,Greenwood Street,residential,False,146.67600000000002,,"LINESTRING (-87.6902378 42.0427642, -87.689542 42.0427548, -87.6893764 42.0427526, -87.6891435 42.0427495, -87.6884619 42.0427403)",,
1163318770,False,Asbury Avenue,secondary,True,161.156,,"LINESTRING (-87.6902378 42.0427642, -87.6902152 42.0441117, -87.6902135 42.0442134)",,
110581398,False,Sherman Avenue,tertiary,True,150.56,,"LINESTRING (-87.6819045 42.0441016, -87.6819036 42.0442086, -87.6819035 42.0442355, -87.6818949 42.04537, -87.6818942 42.0454556)",,
144827567,False,Lake Street,tertiary,True,114.27799999999999,,"LINESTRING (-87.6819045 42.0441016, -87.6817934 42.0440984, -87.6817532 42.0440975, -87.6812818 42.0440848, -87.6812434 42.0440838, -87.6806542 42.0440679, -87.6805215 42.0440643)",,
392715724,False,Sherman Avenue,tertiary,False,160.464,,"LINESTRING (-87.6819045 42.0441016, -87.6819053 42.0440259, -87.6819055 42.0440175, -87.6819058 42.0439974, -87.6819116 42.0436334, -87.6819191 42.0431647, -87.6818146 42.0427491, -87.6817871 42.0426683)",,
"[1211702928, 392715725, 1211702927]",False,Lake Street,tertiary,False,78.363,,"LINESTRING (-87.6819045 42.0441016, -87.6820426 42.0441043, -87.6820489 42.044105, -87.6820907 42.0441052, -87.6822774 42.0441088, -87.6827555 42.0441179, -87.6828531 42.0441198)",,
59236203,True,,secondary_link,False,18.324,,"LINESTRING (-87.6883585 42.0502683, -87.6883547 42.0501985, -87.6883466 42.0501579, -87.6883073 42.0501126)",,
"[435385337, 1032478396]",True,Ridge Avenue,secondary,False,73.459,,"LINESTRING (-87.6883585 42.0502683, -87.688384 42.0502156, -87.688449 42.0500256, -87.6885167 42.0498003, -87.688521 42.0497666, -87.6885284 42.0496228)",,
"[435685163, 311797205]",False,Asbury Avenue,secondary,False,159.688,3,"LINESTRING (-87.6901413 42.0485443, -87.690142 42.0481734, -87.6901425 42.0479534, -87.6901427 42.0478407, -87.690144 42.0472109, -87.6901442 42.0471082)",,
383570920,False,Asbury Avenue,secondary,False,200.704,,"LINESTRING (-87.6901413 42.0485443, -87.6901349 42.0491992, -87.6901204 42.0503492)",,
