osmid,name,highway,oneway,reversed,length,geometry,lanes
23528878,Bonwit Road,residential,False,True,95.14699999999999,"LINESTRING (-73.6887107 41.0181434, -73.6884 41.0181466, -73.6882046 41.0181496, -73.6880066 41.0181681, -73.6877447 41.0182072, -73.6875863 41.0182307)",
746930305,Windingwood Road South,residential,False,True,106.317,"LINESTRING (-73.686691 41.023104, -73.6854361 41.0232376)",
746930305,Windingwood Road South,residential,False,False,115.34,"LINESTRING (-73.686691 41.023104, -73.687224 41.023114, -73.688053 41.023224)",
23538107,North Ridge Street,tertiary,False,True,167.767,"LINESTRING (-73.684033 41.023203, -73.6839156 41.0228825, -73.683892 41.022818, -73.683818 41.022693, -73.6837784 41.0226411, -73.683738 41.022588, -73.683631 41.02248, -73.683406 41.022302, -73.683193 41.022157, -73.682914 41.0220147)",2
23473935,Greenhouse Circle,residential,False,False,46.982,"LINESTRING (-73.6850421 41.0180457, -73.685024 41.018468)",
23473936,Greenhouse Circle,residential,False,False,78.44800000000001,"LINESTRING (-73.6850421 41.0180457, -73.6850903 41.0180345, -73.6851309 41.0180119, -73.6851591 41.0179805, -73.6851719 41.0179437, -73.6851678 41.0179058, -73.6851472 41.0178711, -73.6851126 41.0178435, -73.6850677 41.0178262, -73.6850178 41.0178211, -73.6849684 41.0178288, -73.6849272 41.0178472, -73.6848958 41.0178745, -73.6848775 41.0179079, -73.6848741 41.017944, -73.684886 41.017979, -73.684912 41.0180094, -73.6849493 41.018032, -73.6849943 41.0180445, -73.6850421 41.0180457)",
23473936,Greenhouse Circle,residential,False,True,78.44800000000001,"LINESTRING (-73.6850421 41.0180457, -73.6849943 41.0180445, -73.6849493 41.018032, -73.684912 41.0180094, -73.684886 41.017979, -73.6848741 41.017944, -73.6848775 41.0179079, -73.6848958 41.0178745, -73.6849272 41.0178472, -73.6849684 41.0178288, -73.6850178 41.0178211, -73.6850677 41.0178262, -73.6851126 41.0178435, -73.6851472 41.0178711, -73.6851678 41.0179058, -73.6851719 41.0179437, -73.6851591 41.0179805, -73.6851309 41.0180119, -73.6850903 41.0180345, -73.6850421 41.0180457)",
23473935,Greenhouse Circle,residential,False,True,46.982,"LINESTRING (-73.685024 41.018468, -73.6850421 41.0180457)",
23528878,Bonwit Road,residential,False,False,125.903,"LINESTRING (-73.685024 41.018468, -73.685137 41.018466, -73.685624 41.018422, -73.686521 41.0184082)",
23528878,Bonwit Road,residential,False,True,89.22,"LINESTRING (-73.685024 41.018468, -73.684274 41.018476, -73.684122 41.018483, -73.6839639 41.0185063)",
