osmid,oneway,highway,reversed,length,geometry,name,lanes,bridge,ref,maxspeed
11330347,False,residential,False,235.97299999999998,"LINESTRING (-82.2372101 27.0409292, -82.237804 27.041115, -82.238177 27.041225, -82.238349 27.041268, -82.23854 27.041296, -82.238674 27.041304, -82.238795 27.041304, -82.238939 27.041293, -82.239058 27.041276, -82.239174 27.041251, -82.239288 27.041218, -82.239499 27.04114)",Otis Road,,,,
85630434,False,tertiary,True,76.336,"LINESTRING (-82.2369371 27.0415712, -82.2372101 27.0409292)",North Port Boulevard,2,,,
11333264,False,residential,True,234.392,"LINESTRING (-82.2369371 27.0415712, -82.236581 27.041445, -82.235555 27.0410962, -82.234728 27.040815)",Mayberry Avenue,,,,
85630434,False,tertiary,False,75.277,"LINESTRING (-82.2369371 27.0415712, -82.2367384 27.0420426, -82.23667 27.042205)",North Port Boulevard,2,,,
"[1081055249, 85630434, 1081055251, 1081055250]",False,tertiary,False,118.07000000000001,"LINESTRING (-82.23667 27.042205, -82.2365352 27.0425129, -82.236452 27.042703, -82.2363454 27.0429226, -82.236217 27.043187)",North Port Boulevard,2,,,
85630434,False,tertiary,True,75.277,"LINESTRING (-82.23667 27.042205, -82.2367384 27.0420426, -82.2369371 27.0415712)",North Port Boulevard,2,,,
786426572,False,tertiary,False,19.774,"LINESTRING (-82.2360663 27.0435831, -82.2360111 27.043754)",North Port Boulevard,2,,,
786426573,True,primary,False,509.382,"LINESTRING (-82.2360663 27.0435831, -82.2312593 27.0419538)",Tamiami Trail,2,,US 41,45 mph
786426576,False,tertiary,True,46.504,"LINESTRING (-82.2360663 27.0435831, -82.236217 27.043187)",North Port Boulevard,2,,,
786426572,False,tertiary,True,19.774,"LINESTRING (-82.2360111 27.043754, -82.2360663 27.0435831)",North Port Boulevard,2,,,
786426575,False,tertiary,False,41.21,"LINESTRING (-82.2360111 27.043754, -82.235862 27.0441)",North Port Boulevard,2,,,
786426574,True,primary,False,497.807,"LINESTRING (-82.2360111 27.043754, -82.2364939 27.0439135, -82.2366843 27.0439725, -82.2368609 27.0440273, -82.2372051 27.0441237, -82.237381 27.0441713, -82.2375836 27.0442262, -82.2379722 27.0443206, -82.2380812 27.0443449, -82.2384327 27.0444232, -82.240851 27.044948)",Tamiami Trail,2,,US 41,45 mph
786426575,False,tertiary,True,41.21,"LINESTRING (-82.235862 27.0441, -82.2360111 27.043754)",North Port Boulevard,2,,,
786426578,False,tertiary,False,102.505,"LINESTRING (-82.235862 27.0441, -82.2357916 27.044281, -82.235666 27.0446037, -82.23562 27.0447217, -82.235523 27.044971)",North Port Boulevard,2,,,
"[190155977, 786426578, 190155978]",False,tertiary,False,135.697,"LINESTRING (-82.235523 27.044971, -82.2353861 27.0453858, -82.2352234 27.045769, -82.235092 27.045968, -82.2350348 27.0460518, -82.235006 27.046094)",North Port Boulevard,2,yes,,
786426578,False,tertiary,True,102.50500000000001,"LINESTRING (-82.235523 27.044971, -82.23562 27.0447217, -82.235666 27.0446037, -82.2357916 27.044281, -82.235862 27.0441)",North Port Boulevard,2,,,
190155978,False,tertiary,True,157.105,"LINESTRING (-82.234423 27.047406, -82.234525 27.047143, -82.234843 27.046396, -82.234919 27.046231, -82.235006 27.046094)",North Port Boulevard,2,,,
11330347,False,residential,True,114.13400000000001,"LINESTRING (-82.240304 27.04042, -82.240001 27.040773, -82.239878 27.040893, -82.23977 27.04098, -82.239673 27.041045, -82.239499 27.04114)",Otis Road,,,,
11330347,False,residential,False,114.13399999999999,"LINESTRING (-82.239499 27.04114, -82.239673 27.041045, -82.23977 27.04098, -82.239878 27.040893, -82.240001 27.040773, -82.240304 27.04042)",Otis Road,,,,
11330347,False,residential,True,235.973,"LINESTRING (-82.239499 27.04114, -82.239288 27.041218, -82.239174 27.041251, -82.239058 27.041276, -82.238939 27.041293, -82.238795 27.041304, -82.238674 27.041304, -82.23854 27.041296, -82.238349 27.041268, -82.238177 27.041225, -82.237804 27.041115, -82.2372101 27.0409292)",Otis Road,,,,
11345344,False,residential,True,17.162,"LINESTRING (-82.233868 27.039907, -82.2337867 27.0397707)",Coniston Terrace,,,,
11331300,False,residential,False,119.259,"LINESTRING (-82.233868 27.039907, -82.233911 27.039887, -82.23396 27.039876, -82.234022 27.039868, -82.234126 27.039879, -82.234256 27.039923, -82.235002 27.040177)",Hobhill Avenue,,,,
11345346,False,residential,False,75.411,"LINESTRING (-82.233868 27.039907, -82.23379 27.040022, -82.233774 27.040063, -82.233768 27.040101, -82.233775 27.040563)",Coniston Terrace,,,,
11331300,False,residential,False,234.139,"LINESTRING (-82.235002 27.040177, -82.2372101 27.0409292)",Hobhill Avenue,,,,
11338603,False,residential,True,75.956,"LINESTRING (-82.235002 27.040177, -82.234728 27.040815)",Landover Terrace,,,,
11331300,False,residential,True,119.259,"LINESTRING (-82.235002 27.040177, -82.234256 27.039923, -82.234126 27.039879, -82.234022 27.039868, -82.23396 27.039876, -82.233911 27.039887, -82.233868 27.039907)",Hobhill Avenue,,,,
11333264,False,residential,False,99.404,"LINESTRING (-82.233775 27.040563, -82.233943 27.040561, -82.233975 27.040567, -82.23409 27.0406, -82.234728 27.040815)",Mayberry Avenue,,,,
11345346,False,residential,False,87.005,"LINESTRING (-82.233775 27.040563, -82.23377 27.041118, -82.233762 27.04116, -82.233692 27.041334)",Coniston Terrace,,,,
11345346,False,residential,True,75.411,"LINESTRING (-82.233775 27.040563, -82.233768 27.040101, -82.233774 27.040063, -82.23379 27.040022, -82.233868 27.039907)",Coniston Terrace,,,,
11338603,False,residential,False,75.956,"LINESTRING (-82.234728 27.040815, -82.235002 27.040177)",Landover Terrace,,,,
11338603,False,residential,True,136.043,"LINESTRING (-82.234728 27.040815, -82.234247 27.041961)",Landover Terrace,,,,
11333264,False,residential,False,234.392,"LINESTRING (-82.234728 27.040815, -82.235555 27.0410962, -82.236581 27.041445, -82.2369371 27.0415712)",Mayberry Avenue,,,,
11333264,False,residential,True,99.404,"LINESTRING (-82.234728 27.040815, -82.23409 27.0406, -82.233975 27.040567, -82.233943 27.040561, -82.233775 27.040563)",Mayberry Avenue,,,,
11343255,False,residential,False,19.876,"LINESTRING (-82.2408979 27.0447742, -82.240851 27.044948)",Bolander Terrace,,,,
"[190155986, 202780356]",True,primary,False,496.93399999999997,"LINESTRING (-82.2408979 27.0447742, -82.2384704 27.0442455, -82.2380327 27.0441501, -82.2376497 27.0440587, -82.2372587 27.0439531, -82.2368415 27.0438333, -82.2364437 27.0437105, -82.2360663 27.0435831)",Tamiami Trail,2,,US 41,45 mph
11343255,False,residential,True,19.876,"LINESTRING (-82.240851 27.044948, -82.2408979 27.0447742)",Bolander Terrace,,,,
859734477,True,primary,False,540.892,"LINESTRING (-82.230907 27.0420233, -82.2360111 27.043754)",Tamiami Trail,2,,US 41,45 mph
11345344,False,residential,False,17.162,"LINESTRING (-82.2337867 27.0397707, -82.233868 27.039907)",Coniston Terrace,,,,
11345346,False,residential,False,49.12,"LINESTRING (-82.233692 27.041334, -82.233519 27.041748)",Coniston Terrace,,,,
11345346,False,residential,True,87.005,"LINESTRING (-82.233692 27.041334, -82.233762 27.04116, -82.23377 27.041118, -82.233775 27.040563)",Coniston Terrace,,,,
"[11348961, 11346973]",False,residential,False,342.84799999999996,"LINESTRING (-82.233692 27.041334, -82.233543 27.041293, -82.233207 27.041185, -82.233154 27.041162, -82.233106 27.04113, -82.233053 27.041073, -82.233033 27.041038, -82.233013 27.040985, -82.232998 27.040843, -82.232989 27.040812, -82.232961 27.040756, -82.232931 27.040719, -82.232888 27.040682, -82.23284 27.040654, -82.232776 27.040633, -82.232708 27.040627, -82.231359 27.040627, -82.231149 27.040627, -82.231091 27.040639, -82.231052 27.040663, -82.231036 27.040678, -82.231014 27.040713, -82.231004 27.040757, -82.231006 27.040908, -82.231003 27.041011)","['Gallatin Lane', 'Almonte Terrace']",,,,
196952292,True,primary_link,False,38.218,"LINESTRING (-82.2312593 27.0419538, -82.2310553 27.0419471, -82.2309699 27.0419629, -82.2309312 27.0419873, -82.230907 27.0420233)",,,,,
