osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,width
"[833277858, 88433803]",False,2,Rue Pierre Vienot,secondary,30,False,332.93400000000014,"LINESTRING (2.4097248 49.3743894, 2.4098494 49.3744144, 2.4099528 49.3744364, 2.4100424 49.3744544, 2.4104057 49.3745397, 2.4104959 49.3745617, 2.410575 49.3745832, 2.410814 49.37465, 2.4108722 49.3746681, 2.4110658 49.3747293, 2.41116 49.3747591, 2.4112107 49.3747782, 2.411267 49.3747975, 2.4113126 49.3748184, 2.411383 49.3748525, 2.4114126 49.3748668, 2.411455 49.374888, 2.411764 49.3750518, 2.4118319 49.3750883, 2.4118993 49.3751275, 2.4119374 49.3751486, 2.4119624 49.3751646, 2.4120422 49.3752166, 2.4121384 49.3752779, 2.4122095 49.3753242, 2.4122474 49.3753519, 2.4123163 49.375401, 2.4123993 49.3754661, 2.4126038 49.375626, 2.4126537 49.3756637, 2.4127047 49.3756966, 2.4127556 49.37573, 2.4128192 49.3757707, 2.4128737 49.3758034, 2.4129334 49.3758374, 2.4129939 49.3758686, 2.4130574 49.3758994, 2.4132142 49.37597, 2.4132787 49.3759975, 2.4134347 49.3760692)",D 929,
833277858,False,2,Rue Pierre Vienot,secondary,30,True,154.06,"LINESTRING (2.4097248 49.3743894, 2.4096052 49.3743655, 2.4095519 49.3743554, 2.4090602 49.3742564, 2.4089871 49.374243, 2.4089079 49.3742256, 2.4088315 49.3742092, 2.4087884 49.374198, 2.4083917 49.3740989, 2.4083112 49.3740805, 2.4082352 49.3740647, 2.408139 49.3740468, 2.4078939 49.3740042, 2.4078397 49.3739947, 2.4076984 49.3739699)",D 929,
38419129,False,2,Rue du Châtellier,residential,30,True,68.363,"LINESTRING (2.4182501 49.3785655, 2.4188834 49.3788561, 2.4189195 49.3788767, 2.4189448 49.3788987, 2.4189823 49.3789442)",,
"[89084992, 97390385]",False,2,Rue Marcel Duchemin,residential,50,False,108.37,"LINESTRING (2.4182501 49.3785655, 2.4182816 49.3785425, 2.4182943 49.3785333, 2.4183051 49.3785006, 2.4184375 49.3779667, 2.418483 49.3777631, 2.4185078 49.3776591, 2.4185123 49.3776404, 2.4185187 49.3776135)",,
89085003,False,,Rue Fernel,residential,30,False,25.015,"LINESTRING (2.4182501 49.3785655, 2.4182191 49.3785872, 2.4182018 49.3785994, 2.4180643 49.3787541)",,
175156712,False,2,Rue du Châtellier,residential,30,False,80.39500000000001,"LINESTRING (2.4182501 49.3785655, 2.4180938 49.3784943, 2.4177971 49.3783528, 2.4177379 49.3783279, 2.4176268 49.378275, 2.4175669 49.3782471, 2.4174917 49.3782135, 2.4173485 49.3781436)",,
175156712,False,2,Rue du Châtellier,residential,30,True,8.193,"LINESTRING (2.4163021 49.3776094, 2.4163916 49.3776545)",,
89084974,False,2,Rue des Frères Labitte,residential,30,False,54.912,"LINESTRING (2.4163021 49.3776094, 2.4163758 49.3775178, 2.4166332 49.3771994, 2.4166551 49.3771723)",,
175156712,False,2,Rue du Châtellier,residential,30,False,83.551,"LINESTRING (2.4163021 49.3776094, 2.4162438 49.3775838, 2.4161956 49.3775646, 2.4161423 49.3775429, 2.4160266 49.3775054, 2.4159797 49.3774965, 2.4159324 49.3774919, 2.4158844 49.3774921, 2.4158415 49.3774956, 2.4158021 49.3775024, 2.4157614 49.3775116, 2.4157106 49.3775289, 2.4154154 49.3776602, 2.4152955 49.3777173)",,
888875789,True,,Rue Cassini,residential,30,False,23.243000000000002,"LINESTRING (2.4177472 49.3787693, 2.4177968 49.378759, 2.4178411 49.3787529, 2.4178894 49.3787494, 2.4179484 49.3787494, 2.4180643 49.3787541)",,
89084993,False,,Rue Saint-André,residential,30,True,146.637,"LINESTRING (2.4185187 49.3776135, 2.4184588 49.3776098, 2.4179591 49.3775785, 2.4178827 49.3775724, 2.4178355 49.3775647, 2.4177687 49.3775532, 2.4176995 49.377538, 2.4174112 49.3774736, 2.4172636 49.3774354, 2.4172296 49.3774275, 2.4171922 49.3774136, 2.4171524 49.3773982, 2.4171181 49.3773837, 2.4169756 49.3773209, 2.4168469 49.3772625, 2.4167448 49.3772145, 2.4166551 49.3771723)",,
"[89084992, 97390385]",False,2,Rue Marcel Duchemin,residential,50,True,108.37,"LINESTRING (2.4185187 49.3776135, 2.4185123 49.3776404, 2.4185078 49.3776591, 2.418483 49.3777631, 2.4184375 49.3779667, 2.4183051 49.3785006, 2.4182943 49.3785333, 2.4182816 49.3785425, 2.4182501 49.3785655)",,
"[89096603, 1136681438, 97390367]",False,2,"['Rue des Frères Labitte', 'Rue des Finets']",residential,30,True,308.34700000000004,"LINESTRING (2.4153877 49.3749664, 2.4157081 49.3750603, 2.4157396 49.3750716, 2.4157622 49.3750861, 2.4157798 49.3751057, 2.4157934 49.3751287, 2.4157985 49.3751554, 2.4157906 49.3751878, 2.4156798 49.3753883, 2.4156471 49.375448, 2.4156189 49.3755047, 2.4155961 49.375558, 2.4155598 49.3756449, 2.4153347 49.3762309, 2.4153314 49.3762445, 2.4153297 49.3762552, 2.41533 49.3762663, 2.4153326 49.3762745, 2.4153389 49.3762848, 2.415348 49.3762941, 2.4153593 49.3763037, 2.4154643 49.3763713, 2.4156024 49.3764602, 2.4160444 49.3767446, 2.4163062 49.3769131, 2.4164589 49.3770114, 2.4166089 49.3771079, 2.4166743 49.37715, 2.4166551 49.3771723)",,
"[97390377, 97390366]",True,1,Rue des Finets,residential,30,False,86.92799999999998,"LINESTRING (2.4153877 49.3749664, 2.4152447 49.3749306, 2.4151422 49.3749069, 2.41505 49.374886, 2.4143234 49.3747525, 2.4143058 49.3747487, 2.414285 49.3747454, 2.4142406 49.3747372)",,
"[97392357, 89705318]",False,2,Rue de Paris,secondary,30,True,159.193,"LINESTRING (2.4142406 49.3747372, 2.4142206 49.3747702, 2.4142147 49.37478, 2.4139402 49.3752425, 2.4137042 49.3756341, 2.4136897 49.3756588, 2.4135961 49.3758108, 2.4134919 49.3759767, 2.4134347 49.3760692)",D 916,
"[1081617474, 89095323]",True,1,Rue Philippe de Beaumanoir,residential,30,False,189.36,"LINESTRING (2.4133816 49.3780852, 2.4134302 49.3780854, 2.4134523 49.3780902, 2.4134745 49.3780998, 2.4134918 49.3781108, 2.4143262 49.3787672, 2.4146573 49.3790268, 2.4149943 49.3792993, 2.4150094 49.3793073, 2.4150241 49.3793139, 2.4150498 49.3793198, 2.4150735 49.3793231, 2.4151125 49.3793282)",,
253724257,False,2,Rue du Général de Gaulle,secondary,30,False,18.672,"LINESTRING (2.4133816 49.3780852, 2.4133792 49.378024, 2.4133719 49.3779174)",D 916,
253724257,False,2,Rue du Général de Gaulle,secondary,30,True,118.65100000000001,"LINESTRING (2.4133816 49.3780852, 2.4133912 49.3784045, 2.4133968 49.3785903, 2.4134009 49.378773, 2.4134093 49.3791521)",D 916,
647812154,False,2,Rue du Général Pershing,residential,30,False,97.336,"LINESTRING (2.4151125 49.3793282, 2.4150948 49.3792091, 2.415063 49.3789861, 2.4150227 49.3787028, 2.4150126 49.3786421, 2.4149818 49.378457)",,
"[38419114, 647812154]",False,2,Rue du Général Pershing,residential,30,True,305.524,"LINESTRING (2.4151125 49.3793282, 2.4151361 49.3794803, 2.4151445 49.3795333, 2.4151971 49.3799329, 2.4152148 49.380076, 2.4152198 49.3801211, 2.4152447 49.3803125, 2.4152535 49.3803768, 2.4153287 49.3809152, 2.4153436 49.3810115, 2.4153641 49.3811537, 2.4153708 49.3812315, 2.4153793 49.3813363, 2.4153844 49.3818601, 2.4153855 49.3820218, 2.41539 49.3820681)",,
89096612,True,1,Place de Vohburg,residential,30,False,124.19299999999998,"LINESTRING (2.4173485 49.3781436, 2.4173091 49.3781754, 2.417282 49.3781973, 2.4171756 49.3782833, 2.4169181 49.3781496, 2.4164345 49.3778985, 2.4163685 49.377863, 2.4162599 49.3778047, 2.4163672 49.3776823, 2.4163916 49.3776545)",,
175156712,False,2,Rue du Châtellier,residential,30,False,88.075,"LINESTRING (2.4173485 49.3781436, 2.4170985 49.3780185, 2.4170785 49.3780085, 2.4169353 49.3779343, 2.416794 49.3778617, 2.4166646 49.3777952, 2.4165263 49.3777235, 2.4163916 49.3776545)",,
175156712,False,2,Rue du Châtellier,residential,30,True,80.39500000000001,"LINESTRING (2.4173485 49.3781436, 2.4174917 49.3782135, 2.4175669 49.3782471, 2.4176268 49.378275, 2.4177379 49.3783279, 2.4177971 49.3783528, 2.4180938 49.3784943, 2.4182501 49.3785655)",,
96283472,True,1,Rue Henri Ayrald,residential,30,False,214.904,"LINESTRING (2.4103763 49.3782146, 2.4103012 49.3781892, 2.4101943 49.3781566, 2.4101624 49.3781488, 2.4098627 49.3780891, 2.4098225 49.378078, 2.4097978 49.3780701, 2.4097779 49.3780604, 2.4097623 49.3780496, 2.4097482 49.3780374, 2.4097357 49.3780222, 2.409716 49.3779968, 2.4097033 49.3779758, 2.4096864 49.3779403, 2.4096666 49.3778927, 2.4096139 49.3777713, 2.4095875 49.3777126, 2.4095667 49.3776687, 2.4095458 49.3776307, 2.4095303 49.37761, 2.4094456 49.3774939, 2.4094084 49.377449, 2.4090503 49.3770212, 2.4089939 49.3769549, 2.4089719 49.376929, 2.408936 49.3768891, 2.4088501 49.3767935, 2.4087758 49.3767045)",,
96403255,True,1,Rue des Fontaines,tertiary,30,False,45.829,"LINESTRING (2.4103763 49.3782146, 2.4102938 49.378317, 2.410215 49.378417, 2.4101889 49.3784478, 2.4100893 49.3785819)",,
96398751,False,,Rue Émile Bousseau,residential,30,False,196.435,"LINESTRING (2.4087758 49.3767045, 2.4088463 49.3766783, 2.4088919 49.3766608, 2.4089405 49.3766493, 2.4089859 49.3766429, 2.4090528 49.3766486, 2.4091094 49.3766566, 2.4091749 49.3766731, 2.4092272 49.3766914, 2.4092755 49.3767124, 2.4093238 49.3767377, 2.409368 49.3767639, 2.4094237 49.3767976, 2.4096254 49.3769363, 2.4100091 49.3772077, 2.4102094 49.3773418, 2.4102372 49.3773604, 2.4105198 49.37755, 2.4107169 49.3776835, 2.4107812 49.3777271)",,
"[1065076981, 810752911]",False,,Rue Émile Bousseau,residential,30,True,97.89699999999999,"LINESTRING (2.4087758 49.3767045, 2.4086909 49.3766167, 2.4086425 49.37657, 2.4084036 49.3763578, 2.4083554 49.3763159, 2.4083233 49.3762915, 2.4080734 49.3761034, 2.4080165 49.3760619, 2.4079382 49.3760163)",,
96398751,False,,Rue Émile Bousseau,residential,30,True,196.43500000000003,"LINESTRING (2.4107812 49.3777271, 2.4107169 49.3776835, 2.4105198 49.37755, 2.4102372 49.3773604, 2.4102094 49.3773418, 2.4100091 49.3772077, 2.4096254 49.3769363, 2.4094237 49.3767976, 2.409368 49.3767639, 2.4093238 49.3767377, 2.4092755 49.3767124, 2.4092272 49.3766914, 2.4091749 49.3766731, 2.4091094 49.3766566, 2.4090528 49.3766486, 2.4089859 49.3766429, 2.4089405 49.3766493, 2.4088919 49.3766608, 2.4088463 49.3766783, 2.4087758 49.3767045)",,
96403255,True,1,Rue des Fontaines,tertiary,30,False,61.649,"LINESTRING (2.4107812 49.3777271, 2.4107413 49.3777705, 2.4107241 49.3777872, 2.4105866 49.377953, 2.4105129 49.37804, 2.4104355 49.3781365, 2.4103763 49.3782146)",,
"[935541267, 175156709]",False,2,Avenue Gambetta,secondary,"['50', '30']",False,57.687000000000005,"LINESTRING (2.4091932 49.3816408, 2.4093075 49.3817064, 2.4095016 49.3818197, 2.4095265 49.3818343, 2.4097925 49.3819827)",D 931,
935541267,False,2,Avenue Gambetta,secondary,30,True,24.4,"LINESTRING (2.4091932 49.3816408, 2.4090327 49.381546, 2.4089848 49.3815207, 2.4089374 49.3814982)",D 931,
97075557,True,,Rue de la Madeleine,residential,30,False,59.836,"LINESTRING (2.4133719 49.3779174, 2.4132961 49.3779086, 2.4132639 49.3778981, 2.4132304 49.3778833, 2.4131806 49.3778483, 2.4131293 49.3778118, 2.4129498 49.3776831, 2.4128965 49.3776462, 2.4127768 49.3775596)",,
253724257,False,2,Rue du Général de Gaulle,secondary,30,False,65.49799999999999,"LINESTRING (2.4133719 49.3779174, 2.4133564 49.3774922, 2.4133557 49.3774665, 2.4133519 49.3773285)",D 916,
253724257,False,2,Rue du Général de Gaulle,secondary,30,True,18.672,"LINESTRING (2.4133719 49.3779174, 2.4133792 49.378024, 2.4133816 49.3780852)",D 916,
253724257,False,2,Rue du Général de Gaulle,secondary,30,False,7.696,"LINESTRING (2.4133519 49.3773285, 2.4133499 49.3772593)",D 916,
253724257,False,2,Rue du Général de Gaulle,secondary,30,True,65.49799999999999,"LINESTRING (2.4133519 49.3773285, 2.4133557 49.3774665, 2.4133564 49.3774922, 2.4133719 49.3779174)",D 916,
97075557,True,,Rue de la Madeleine,residential,30,False,88.83,"LINESTRING (2.4127768 49.3775596, 2.4127131 49.3775168, 2.4125926 49.3774296, 2.4125523 49.3774007, 2.4123801 49.3772764, 2.4123144 49.3772258, 2.4122592 49.3771786, 2.4120188 49.3769815, 2.4120059 49.3769709, 2.4119833 49.376951)",,
97075561,True,1,Rue de Verdun,residential,30,False,49.891999999999996,"LINESTRING (2.4127768 49.3775596, 2.4128195 49.3775384, 2.4130973 49.3773921, 2.413168 49.3773615, 2.4132102 49.3773474, 2.4132401 49.3773401, 2.4132796 49.3773321, 2.4133519 49.3773285)",,
96403255,True,1,Rue des Fontaines,tertiary,30,False,123.25099999999999,"LINESTRING (2.4119833 49.376951, 2.4118183 49.3770381, 2.4117374 49.3770829, 2.411502 49.3772157, 2.4114263 49.3772593, 2.4113268 49.3773177, 2.4112174 49.3773829, 2.4110632 49.3774772, 2.4110132 49.3775114, 2.410976 49.3775392, 2.4109344 49.3775777, 2.4108531 49.3776541, 2.4108116 49.3776938, 2.4107812 49.3777271)",,
