osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,bridge
12483173,East Market Street,residential,False,False,209.824,"LINESTRING (-79.6841078 34.6177368, -79.6820959 34.618642)",,,
270724734,West Market Street,residential,False,True,150.591,"LINESTRING (-79.6841078 34.6177368, -79.68431 34.617628, -79.68489 34.617365, -79.685355 34.617166, -79.6855589 34.6171032)",,,
1029170316,North Marlboro Street,residential,False,False,86.858,"LINESTRING (-79.6841078 34.6177368, -79.684104 34.617841, -79.684158 34.617937, -79.684379 34.618261, -79.6844937 34.6184368)",,,
1029170316,North Marlboro Street,residential,False,True,99.85,"LINESTRING (-79.6841078 34.6177368, -79.6841109 34.6176456, -79.6840585 34.6175239, -79.6836817 34.6169214)",,,
12483173,East Market Street,residential,False,True,209.824,"LINESTRING (-79.6820959 34.618642, -79.6841078 34.6177368)",,,
12493866,Parsonage Street,residential,False,True,102.063,"LINESTRING (-79.6820959 34.618642, -79.6815713 34.617832)",,,
12483173,East Market Street,residential,False,False,132.295,"LINESTRING (-79.6820959 34.618642, -79.681777 34.61878, -79.681464 34.618925, -79.681365 34.618982, -79.681075 34.619161, -79.6808671 34.6192644)",,,
1029170318,Lindsay Avenue,residential,False,False,256.203,"LINESTRING (-79.6808671 34.6192644, -79.6822317 34.6212763)",,,
1029170318,Lindsay Avenue,residential,False,True,112.662,"LINESTRING (-79.6808671 34.6192644, -79.6802823 34.6183728)",,,
12483173,East Market Street,residential,False,True,132.295,"LINESTRING (-79.6808671 34.6192644, -79.681075 34.619161, -79.681365 34.618982, -79.681464 34.618925, -79.681777 34.61878, -79.6820959 34.618642)",,,
12483342,South Marlboro Street,residential,False,False,318.471,"LINESTRING (-79.6820767 34.6143801, -79.6836817 34.6169214)",,,
12488657,Fayetteville Avenue,residential,False,True,74.43,"LINESTRING (-79.6820767 34.6143801, -79.6827929 34.6140629)",,,
12488657,Fayetteville Avenue,residential,False,False,68.119,"LINESTRING (-79.6820767 34.6143801, -79.6818649 34.6144508, -79.681371 34.6145732)",,,
12483342,South Marlboro Street,residential,False,True,318.471,"LINESTRING (-79.6836817 34.6169214, -79.6820767 34.6143801)",,,
12488756,East Main Street,secondary,False,False,200.546,"LINESTRING (-79.6836817 34.6169214, -79.6817404 34.6177583)",SC 385,,
12488756,East Main Street,secondary,False,True,72.171,"LINESTRING (-79.6836817 34.6169214, -79.6843726 34.6166084)",SC 385,,
1029170316,North Marlboro Street,residential,False,False,99.85,"LINESTRING (-79.6836817 34.6169214, -79.6840585 34.6175239, -79.6841109 34.6176456, -79.6841078 34.6177368)",,,
114208209,Broad Street,secondary,False,False,83.541,"LINESTRING (-79.6823881 34.6133895, -79.6827929 34.6140629)",SC 9 Business;SC 38 Business,,
312195773,King Street,residential,False,True,78.346,"LINESTRING (-79.6823881 34.6133895, -79.6831463 34.6130623)",,,
12488657,Fayetteville Avenue,residential,False,False,74.43,"LINESTRING (-79.6827929 34.6140629, -79.6820767 34.6143801)",,,
114208209,Broad Street,secondary,False,False,182.427,"LINESTRING (-79.6827929 34.6140629, -79.6837076 34.6155206)",SC 9 Business;SC 38 Business,,
114208209,Broad Street,secondary,False,True,83.541,"LINESTRING (-79.6827929 34.6140629, -79.6823881 34.6133895)",SC 9 Business;SC 38 Business,,
12489987,McColl Street,residential,False,True,74.415,"LINESTRING (-79.6837076 34.6155206, -79.6844289 34.6152116)",,,
114208209,Broad Street,secondary,False,False,135.404,"LINESTRING (-79.6837076 34.6155206, -79.6843726 34.6166084)",SC 9 Business;SC 38 Business,,
114208209,Broad Street,secondary,False,True,182.427,"LINESTRING (-79.6837076 34.6155206, -79.6827929 34.6140629)",SC 9 Business;SC 38 Business,,
12488756,East Main Street,secondary,False,False,72.171,"LINESTRING (-79.6843726 34.6166084, -79.6836817 34.6169214)",SC 385,,
114208209,Broad Street,secondary,False,True,135.404,"LINESTRING (-79.6843726 34.6166084, -79.6837076 34.6155206)",SC 9 Business;SC 38 Business,,
178231499,West Main Street,secondary,False,True,70.876,"LINESTRING (-79.6843726 34.6166084, -79.6850598 34.6163144)",SC 385;SC 9 Business;SC 38 Business,,
12483505,West Main Street,secondary,False,False,158.645,"LINESTRING (-79.6888141 34.6146888, -79.687271 34.615339)",SC 385,2,
12492115,Jennings Street,residential,False,True,119.42,"LINESTRING (-79.6888141 34.6146888, -79.6881934 34.6137441)",,,
12483505,West Main Street,secondary,False,False,79.828,"LINESTRING (-79.687271 34.615339, -79.6865027 34.615679)",SC 385,2,
12483505,West Main Street,secondary,False,True,158.645,"LINESTRING (-79.687271 34.615339, -79.6888141 34.6146888)",SC 385,2,
12484458,Shannon Street,residential,False,False,105.407,"LINESTRING (-79.687271 34.615339, -79.6878165 34.6161739)",,,
12483505,West Main Street,secondary,False,True,79.828,"LINESTRING (-79.6865027 34.615679, -79.687271 34.615339)",SC 385,2,
12490004,Cheraw Street,secondary,False,False,104.27,"LINESTRING (-79.6865027 34.615679, -79.687045 34.6165037)",SC 9 Business;SC 38 Business,,
178231499,West Main Street,secondary,False,False,149.756,"LINESTRING (-79.6865027 34.615679, -79.6858413 34.6159703, -79.6854854 34.616127, -79.6850598 34.6163144)",SC 385;SC 9 Business;SC 38 Business,,
12493288,North Liberty Street,residential,False,False,98.89,"LINESTRING (-79.6850598 34.6163144, -79.6855589 34.6171032)",,,
178231499,West Main Street,secondary,False,False,70.876,"LINESTRING (-79.6850598 34.6163144, -79.6843726 34.6166084)",SC 385;SC 9 Business;SC 38 Business,,
12491992,South Liberty Street,residential,False,True,135.80100000000002,"LINESTRING (-79.6850598 34.6163144, -79.6847458 34.6157886, -79.6844501 34.6152935, -79.6844289 34.6152116)",,,
