osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access
6336425,2,222nd Place Southeast,residential,20 mph,False,False,46.148,"LINESTRING (-122.0428731 47.3630292, -122.0433423 47.3632961)",
725239822,2,Witte Road Southeast,tertiary,35 mph,False,False,273.33099999999996,"LINESTRING (-122.0428731 47.3630292, -122.0427591 47.3633575, -122.0425943 47.3638336, -122.0424034 47.3643841, -122.0423464 47.3646207, -122.0423196 47.3647643, -122.042311 47.3649304, -122.0423187 47.3651515, -122.0423456 47.3653311, -122.0423887 47.3654413)",
"[725239820, 725239822]","['3', '2']",Witte Road Southeast,tertiary,35 mph,False,True,67.454,"LINESTRING (-122.0428731 47.3630292, -122.0429101 47.3628873, -122.0429478 47.3627154, -122.04295 47.3627038, -122.0430009 47.3624289)",
6336425,2,222nd Place Southeast,residential,20 mph,False,True,46.148,"LINESTRING (-122.0433423 47.3632961, -122.0428731 47.3630292)",
6375618,2,222nd Avenue Southeast,residential,20 mph,False,False,281.531,"LINESTRING (-122.0433423 47.3632961, -122.0436349 47.3635242, -122.0438969 47.3637949, -122.0440605 47.3639444, -122.0442286 47.3640852, -122.0443842 47.3642035, -122.0455116 47.3650129, -122.0456308 47.3651193, -122.0457087 47.3652168, -122.0457245 47.3652374)",
6516162,2,222nd Place Southeast,residential,20 mph,False,False,394.111,"LINESTRING (-122.0433423 47.3632961, -122.0433766 47.3634185, -122.0434165 47.3635063, -122.0435038 47.3636506, -122.0435409 47.3637583, -122.0435608 47.3638664, -122.0435737 47.3643372, -122.0435832 47.3644313, -122.043615 47.3645529, -122.0436658 47.3646633, -122.0449655 47.3666227)",yes
6342220,2,227th Court Southeast,residential,25 mph,False,False,52.39,"LINESTRING (-122.0398651 47.364796, -122.0400629 47.3646912, -122.0401648 47.3646531, -122.0404739 47.3645786)",
6485183,2,Southeast 263rd Place,residential,25 mph,False,True,49.031,"LINESTRING (-122.0398651 47.364796, -122.0399288 47.3648438, -122.0399918 47.3649201, -122.0400629 47.3650346, -122.0400911 47.3651154, -122.0400969 47.3651972)",
1037240760,2,Southeast 264th Place,residential,25 mph,False,False,158.01399999999998,"LINESTRING (-122.0398651 47.364796, -122.0397021 47.3647312, -122.0395801 47.3646885, -122.0394406 47.3646649, -122.0393172 47.364654, -122.0378138 47.3646449)",
6342220,2,227th Court Southeast,residential,25 mph,False,True,52.39,"LINESTRING (-122.0404739 47.3645786, -122.0401648 47.3646531, -122.0400629 47.3646912, -122.0398651 47.364796)",
6417607,2,228th Avenue Southeast,residential,25 mph,False,True,92.504,"LINESTRING (-122.0374858 47.3639044, -122.0374893 47.3630725)",
"[28578802, 6352869]",2,"['225th Avenue Southeast', 'Southeast 265th Place']",residential,25 mph,False,True,463.40999999999997,"LINESTRING (-122.0374858 47.3639044, -122.0379206 47.3639013, -122.038042 47.3638868, -122.0381558 47.3638597, -122.0382294 47.3638339, -122.0384342 47.363762, -122.0385924 47.3637238, -122.0387587 47.3637129, -122.0391546 47.363711, -122.0396827 47.3637082, -122.0398209 47.3637075, -122.0399255 47.3637238, -122.0399288 47.3637246, -122.0400413 47.3637512, -122.0400944 47.3637638, -122.0401563 47.3637862, -122.040428 47.3638733, -122.0405374 47.3638981, -122.0406274 47.3639049, -122.0412614 47.3639055, -122.0413166 47.3638905, -122.0413813 47.3638624, -122.0414278 47.363809, -122.0414384 47.3637726, -122.0414349 47.3633886, -122.0414444 47.3629008, -122.0414462 47.3627927, -122.0414522 47.3624291)",
"[452821937, 6417607]",2,228th Avenue Southeast,residential,25 mph,False,False,93.149,"LINESTRING (-122.0374858 47.3639044, -122.0374933 47.3642225, -122.0375013 47.3645809, -122.0375049 47.364742)",
6357586,2,222nd Court Southeast,residential,20 mph,False,False,205.145,"LINESTRING (-122.0449655 47.3666227, -122.0448031 47.3668793, -122.0447849 47.3670275, -122.0448268 47.3673321, -122.0449375 47.3677039, -122.0449635 47.3680515, -122.044954 47.3684352)",
6516162,2,222nd Place Southeast,residential,20 mph,False,False,209.099,"LINESTRING (-122.0449655 47.3666227, -122.0452605 47.3670212, -122.0453764 47.3672876, -122.0454479 47.3675248, -122.0456573 47.3684286)",yes
6516162,2,222nd Place Southeast,residential,20 mph,False,True,394.111,"LINESTRING (-122.0449655 47.3666227, -122.0436658 47.3646633, -122.043615 47.3645529, -122.0435832 47.3644313, -122.0435737 47.3643372, -122.0435608 47.3638664, -122.0435409 47.3637583, -122.0435038 47.3636506, -122.0434165 47.3635063, -122.0433766 47.3634185, -122.0433423 47.3632961)",yes
6357586,2,222nd Court Southeast,residential,20 mph,False,True,205.145,"LINESTRING (-122.044954 47.3684352, -122.0449635 47.3680515, -122.0449375 47.3677039, -122.0448268 47.3673321, -122.0447849 47.3670275, -122.0448031 47.3668793, -122.0449655 47.3666227)",
463794321,2,220th Place Southeast,residential,20 mph,False,False,166.281,"LINESTRING (-122.0476642 47.3665794, -122.0476671 47.3680748)",
"[6517692, 6483693]",1,"['220th Place Southeast', '221st Place Southeast']",residential,20 mph,True,False,175.875,"LINESTRING (-122.0476642 47.3665794, -122.047673 47.3655705, -122.0476743 47.3655296, -122.0476609 47.3654842, -122.0476314 47.3654306, -122.0475885 47.365348, -122.0475416 47.3652862, -122.0474799 47.365229, -122.0472734 47.3650854)",
6377831,2,Southeast 261st Street,residential,25 mph,False,False,128.99,"LINESTRING (-122.0394423 47.3681495, -122.0396402 47.3681341, -122.0398693 47.3680919, -122.0400585 47.3680255, -122.0402339 47.3679477, -122.0403053 47.367916, -122.0405365 47.3677845, -122.0407077 47.3676668, -122.0408367 47.3675443)",
6485165,2,Lake Wilderness Country Club Drive Southeast,residential,25 mph,False,False,143.756,"LINESTRING (-122.0394423 47.3681495, -122.0393971 47.3679862, -122.0393085 47.36783, -122.0389464 47.3673359, -122.038847 47.3671517, -122.0388426 47.3671098, -122.0388284 47.3669736, -122.038832 47.3669406)",
6377831,2,Southeast 261st Street,residential,25 mph,False,False,93.92800000000001,"LINESTRING (-122.0408367 47.3675443, -122.0409358 47.3674276, -122.0410816 47.3672402, -122.0411885 47.3671204, -122.0412781 47.367045, -122.0413725 47.3670006, -122.0414356 47.3669769, -122.0415334 47.3669585, -122.0416309 47.3669578)",
