osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,bridge
17333114,True,West Oak Street,residential,False,100.34700000000001,"LINESTRING (-85.8251481 38.2877885, -85.8252702 38.2877498, -85.8256246 38.2876373, -85.826038 38.2875062, -85.8262141 38.2874504)",,,
"[180200871, 525905167]",False,State Street,secondary,True,118.01599999999998,"LINESTRING (-85.8251481 38.2877885, -85.825126 38.2877473, -85.8250158 38.2875205, -85.8249489 38.2873828, -85.824878 38.2872368, -85.8248613 38.2872025, -85.8248564 38.2871967, -85.8247895 38.2870701, -85.8247235 38.2869451, -85.8246815 38.2868636, -85.8246499 38.2868021)","['25 mph', '25']",,
17333114,True,West Oak Street,residential,False,94.071,"LINESTRING (-85.8262141 38.2874504, -85.8272134 38.2871334)",,,
753574404,False,West 1st Street,residential,True,118.705,"LINESTRING (-85.8262141 38.2874504, -85.826194 38.2874092, -85.826158 38.287336, -85.8261416 38.2872981, -85.826109 38.287223, -85.8259318 38.2868567, -85.8258064 38.2866038, -85.8257618 38.2865136, -85.8257316 38.2864524)",,,
41285481,True,West Spring Street,primary,False,51.873999999999995,"LINESTRING (-85.826215 38.2850157, -85.8262878 38.284992, -85.8267265 38.2848492, -85.826764 38.284837)",,,
180200869,False,Scribner Drive,primary,False,131.646,"LINESTRING (-85.826215 38.2850157, -85.8262625 38.2851084, -85.8265252 38.2856255, -85.8266955 38.2859505, -85.8267794 38.2861136)",,,
180200869,False,Scribner Drive,primary,True,135.087,"LINESTRING (-85.826215 38.2850157, -85.8261705 38.2849296, -85.8261237 38.2848385, -85.8258348 38.2842768, -85.8256754 38.2839668, -85.8256355 38.2838892)",,,
180200875,False,State Street,primary,False,9.326,"LINESTRING (-85.8235089 38.2845329, -85.8235485 38.2846108)",25mph,,
17328402,True,East Market Street,primary,False,100.83600000000001,"LINESTRING (-85.8235089 38.2845329, -85.8234107 38.2845617, -85.8232858 38.2845983, -85.8229604 38.2846964, -85.8228131 38.2847423, -85.8227188 38.2847726, -85.8226412 38.2847974, -85.8225684 38.2848199, -85.8225257 38.2848467, -85.8224675 38.2849021)",25mph,,
180200873,False,State Street,primary,True,123.194,"LINESTRING (-85.8235089 38.2845329, -85.823482 38.28448, -85.8234619 38.2844393, -85.8232671 38.2840456, -85.8232021 38.2839141, -85.8230593 38.2836202, -85.8230388 38.2835826, -85.8229947 38.2835012)",,,
753574402,False,East Market Street,primary,False,98.46300000000001,"LINESTRING (-85.8224675 38.2849021, -85.822389 38.284929, -85.8221999 38.2849938, -85.8219542 38.2850723, -85.8215198 38.2852161, -85.8214282 38.2852464)",25 mph,,
753574403,False,Pearl Street,residential,False,136.14999999999998,"LINESTRING (-85.8224675 38.2849021, -85.8224984 38.2849653, -85.8225378 38.2850443, -85.822649 38.2852676, -85.8226888 38.2853446, -85.8228599 38.28569, -85.8229941 38.2859592, -85.8230357 38.2860424)",,,
753574406,True,,primary,False,100.871,"LINESTRING (-85.8224675 38.2849021, -85.8225555 38.2849147, -85.8225921 38.2849079, -85.8226225 38.2848988, -85.8228671 38.2848257, -85.8230051 38.2847824, -85.8234466 38.284644, -85.8234764 38.2846346, -85.8235485 38.2846108)",25mph,,
1087378962,False,Pearl Street,residential,True,126.897,"LINESTRING (-85.8224675 38.2849021, -85.822426 38.284816, -85.8224144 38.2847928, -85.8221611 38.2842874, -85.822129 38.284227, -85.8219658 38.2839339, -85.8219196 38.2838452)",,,
17332019,False,Bank Street,residential,False,134.723,"LINESTRING (-85.8214282 38.2852464, -85.8214644 38.285321, -85.821653 38.285709, -85.8216746 38.2857528, -85.8218237 38.2860547, -85.8219411 38.2862923, -85.8219831 38.286377)",,,
17332019,False,Bank Street,residential,True,128.792,"LINESTRING (-85.8214282 38.2852464, -85.8213888 38.285164, -85.821262 38.284899, -85.8211357 38.2846585, -85.8209412 38.284261, -85.8208903 38.284168)",,,
753574402,False,East Market Street,primary,False,97.912,"LINESTRING (-85.8214282 38.2852464, -85.8213638 38.2852663, -85.8211732 38.2853252, -85.8209143 38.2854082, -85.8206452 38.2854831, -85.8204698 38.2855421, -85.8203855 38.2855705)",25 mph,,
753574402,False,East Market Street,primary,True,98.46300000000001,"LINESTRING (-85.8214282 38.2852464, -85.8215198 38.2852161, -85.8219542 38.2850723, -85.8221999 38.2849938, -85.822389 38.284929, -85.8224675 38.2849021)",25 mph,,
17331086,False,East 3rd Street,residential,False,135.5,"LINESTRING (-85.8203855 38.2855705, -85.8204291 38.285656, -85.820672 38.286132, -85.820794 38.286386, -85.82086 38.286504, -85.8209132 38.2866176, -85.8209613 38.2867019)",,,
17331086,False,East 3rd Street,residential,True,127.47499999999998,"LINESTRING (-85.8203855 38.2855705, -85.8203454 38.2854904, -85.8201232 38.2850464, -85.8200729 38.2849454, -85.8200483 38.284896, -85.8199672 38.284733, -85.8198965 38.284589, -85.819854 38.2845027)",,,
753574402,False,East Market Street,primary,False,96.33,"LINESTRING (-85.8203855 38.2855705, -85.8203112 38.2855955, -85.8198761 38.285737, -85.8197111 38.2857912, -85.8195519 38.2858435, -85.8194398 38.2858803, -85.8193677 38.2859055)",25 mph,,
753574402,False,East Market Street,primary,True,97.91199999999999,"LINESTRING (-85.8203855 38.2855705, -85.8204698 38.2855421, -85.8206452 38.2854831, -85.8209143 38.2854082, -85.8211732 38.2853252, -85.8213638 38.2852663, -85.8214282 38.2852464)",25 mph,,
753574402,False,East Market Street,primary,True,96.33,"LINESTRING (-85.8193677 38.2859055, -85.8194398 38.2858803, -85.8195519 38.2858435, -85.8197111 38.2857912, -85.8198761 38.285737, -85.8203112 38.2855955, -85.8203855 38.2855705)",25 mph,,
1087490692,False,East 4th Street,residential,False,134.042,"LINESTRING (-85.8193677 38.2859055, -85.8194066 38.2859871, -85.819528 38.286242, -85.8195928 38.2863757, -85.819684 38.286564, -85.819873 38.286931, -85.8198809 38.2869442, -85.819923 38.2870293)",,,
1087490692,False,East 4th Street,residential,True,128.549,"LINESTRING (-85.8193677 38.2859055, -85.8193238 38.2858201, -85.8192464 38.2856699, -85.818954 38.285092, -85.818869 38.2849195, -85.8188253 38.2848307)",,,
180200873,False,State Street,primary,False,123.194,"LINESTRING (-85.8229947 38.2835012, -85.8230388 38.2835826, -85.8230593 38.2836202, -85.8232021 38.2839141, -85.8232671 38.2840456, -85.8234619 38.2844393, -85.823482 38.28448, -85.8235089 38.2845329)",,,
1087378961,False,East Main Street,primary,False,101.33900000000001,"LINESTRING (-85.8229947 38.2835012, -85.8228895 38.2835338, -85.8228617 38.2835424, -85.8226475 38.2836103, -85.822446 38.2836744, -85.822322 38.2837141, -85.8220165 38.2838119, -85.8219196 38.2838452)",30 mph,,
"[1092244330, 1092244332]",False,West Main Street,primary,False,101.07900000000001,"LINESTRING (-85.8229947 38.2835012, -85.8231034 38.2834618, -85.8231366 38.283449, -85.8235305 38.2832967, -85.8239184 38.2831467, -85.8240349 38.2831017)",30 mph,,
17333168,False,West 1st Street,residential,False,134.693,"LINESTRING (-85.8240349 38.2831017, -85.8240777 38.2831899, -85.82409 38.2832113, -85.8241806 38.2833865, -85.8242176 38.2834581, -85.8242817 38.2835857, -85.8243052 38.2836325, -85.8243633 38.2837498, -85.8245701 38.2841476, -85.8246106 38.2842255)",,,
17333168,False,West 1st Street,residential,True,116.39699999999999,"LINESTRING (-85.8240349 38.2831017, -85.8239945 38.2830194, -85.8239813 38.282993, -85.8239688 38.2829655, -85.82394 38.2829037, -85.823629 38.282327, -85.8235269 38.282134)",,,
1092244332,False,West Main Street,primary,False,97.08399999999999,"LINESTRING (-85.8240349 38.2831017, -85.8243464 38.2829813, -85.8245279 38.2829111, -85.8246757 38.2828539, -85.8249581 38.2827448, -85.8250327 38.2827159)",30 mph,,
"[1092244330, 1092244332]",False,West Main Street,primary,True,101.07900000000001,"LINESTRING (-85.8240349 38.2831017, -85.8239184 38.2831467, -85.8235305 38.2832967, -85.8231366 38.283449, -85.8231034 38.2834618, -85.8229947 38.2835012)",30 mph,,
17334833,False,Scribner Drive,residential,True,96.633,"LINESTRING (-85.8250327 38.2827159, -85.8249896 38.2826388, -85.824594 38.281918)",,,
"[180200869, 1088463143]",False,Scribner Drive,primary,False,140.67499999999998,"LINESTRING (-85.8250327 38.2827159, -85.8250791 38.2828073, -85.8254087 38.2834482, -85.8256086 38.2838369, -85.8256355 38.2838892)",,,
1092244332,False,West Main Street,primary,False,134.906,"LINESTRING (-85.8250327 38.2827159, -85.8251133 38.2826848, -85.825541 38.2825194, -85.8264021 38.2821538)",30 mph,,
1092244332,False,West Main Street,primary,True,97.084,"LINESTRING (-85.8250327 38.2827159, -85.8249581 38.2827448, -85.8246757 38.2828539, -85.8245279 38.2829111, -85.8243464 38.2829813, -85.8240349 38.2831017)",30 mph,,
41285494,False,West Main Street,primary,False,95.495,"LINESTRING (-85.8264021 38.2821538, -85.8265616 38.282077, -85.82686 38.2819334, -85.8272636 38.2817391, -85.8273348 38.2817049)",30 mph,,
1092244332,False,West Main Street,primary,True,134.906,"LINESTRING (-85.8264021 38.2821538, -85.825541 38.2825194, -85.8251133 38.2826848, -85.8250327 38.2827159)",30 mph,,
1196093081,False,Lafayette Street,residential,False,92.915,"LINESTRING (-85.8264021 38.2821538, -85.8263332 38.2820778, -85.826077 38.281793, -85.826039 38.281743, -85.825997 38.281698, -85.825951 38.281652, -85.825905 38.281611, -85.825862 38.281575, -85.825821 38.281538, -85.825788 38.281511, -85.825762 38.281488)",,,
41285494,False,West Main Street,primary,False,97.84300000000002,"LINESTRING (-85.8273348 38.2817049, -85.8274122 38.2816676, -85.827559 38.281597, -85.8276529 38.2815518, -85.8278023 38.2814799, -85.828049 38.2813611, -85.8282032 38.2812869, -85.8282904 38.2812449)",30 mph,,
41285494,False,West Main Street,primary,True,95.495,"LINESTRING (-85.8273348 38.2817049, -85.8272636 38.2817391, -85.82686 38.2819334, -85.8265616 38.282077, -85.8264021 38.2821538)",30 mph,,
180200879,True,West 4th Street,primary,False,148.49,"LINESTRING (-85.8273348 38.2817049, -85.8273999 38.2817852, -85.8275993 38.2820319, -85.8282051 38.2827813, -85.8282464 38.2828324)",,,
41285494,False,West Main Street,primary,True,97.84300000000002,"LINESTRING (-85.8282904 38.2812449, -85.8282032 38.2812869, -85.828049 38.2813611, -85.8278023 38.2814799, -85.8276529 38.2815518, -85.827559 38.281597, -85.8274122 38.2816676, -85.8273348 38.2817049)",30 mph,,
113156202,True,West Elm Street,primary,False,50.226,"LINESTRING (-85.8267794 38.2861136, -85.8266921 38.2861418, -85.8262473 38.2862856)",,,
180200869,False,Scribner Drive,primary,True,131.64600000000002,"LINESTRING (-85.8267794 38.2861136, -85.8266955 38.2859505, -85.8265252 38.2856255, -85.8262625 38.2851084, -85.826215 38.2850157)",,,
1087530741,False,Scribner Drive,residential,False,119.872,"LINESTRING (-85.8267794 38.2861136, -85.8268159 38.2862356, -85.8270024 38.2866343, -85.8271633 38.2869549, -85.8271923 38.2870234, -85.8272134 38.2871334)",,,
113156202,True,West Elm Street,primary,False,48.681999999999995,"LINESTRING (-85.8262473 38.2862856, -85.8258078 38.2864277, -85.8257316 38.2864524)",,,
"[113156202, 526175075]",True,West Elm Street,primary,False,102.104,"LINESTRING (-85.8257316 38.2864524, -85.8256542 38.2864774, -85.8252263 38.2866157, -85.825208 38.2866217, -85.8250934 38.2866587, -85.8249258 38.2867129, -85.8247636 38.2867653, -85.8246499 38.2868021)",,,
753574404,False,West 1st Street,residential,False,118.705,"LINESTRING (-85.8257316 38.2864524, -85.8257618 38.2865136, -85.8258064 38.2866038, -85.8259318 38.2868567, -85.826109 38.287223, -85.8261416 38.2872981, -85.826158 38.287336, -85.826194 38.2874092, -85.8262141 38.2874504)",,,
753574404,False,West 1st Street,residential,True,131.42499999999998,"LINESTRING (-85.8257316 38.2864524, -85.8256977 38.2863884, -85.8255401 38.2860911, -85.8254954 38.2860068, -85.8254829 38.2859833, -85.825466 38.2859514, -85.8254526 38.285926, -85.8253951 38.2858176, -85.8253106 38.2856468, -85.825237 38.285498, -85.8252069 38.28544, -85.8251641 38.2853577)",,,
17334760,False,East Elm Street,primary,False,100.345,"LINESTRING (-85.8246499 38.2868021, -85.8245536 38.2868328, -85.8241159 38.2869723, -85.8236676 38.2871151, -85.8235846 38.2871415)",,,
"[525905167, 180200871]",False,State Street,secondary,False,118.016,"LINESTRING (-85.8246499 38.2868021, -85.8246815 38.2868636, -85.8247235 38.2869451, -85.8247895 38.2870701, -85.8248564 38.2871967, -85.8248613 38.2872025, -85.824878 38.2872368, -85.8249489 38.2873828, -85.8250158 38.2875205, -85.825126 38.2877473, -85.8251481 38.2877885)","['25 mph', '25']",,
180200874,False,State Street,primary,True,131.19,"LINESTRING (-85.8246499 38.2868021, -85.824608 38.2867242, -85.8245807 38.2866681, -85.8243143 38.28615, -85.8242661 38.2860546, -85.8241546 38.2858226, -85.8241407 38.2857942, -85.8240963 38.2857053)",25 mph,,
17335820,True,West Market Street,primary,False,98.49799999999999,"LINESTRING (-85.8292037 38.2823639, -85.8291265 38.2824013, -85.8288822 38.2825181, -85.8287257 38.2826046, -85.8283204 38.2827972, -85.8282464 38.2828324)",,,
180200880,True,West 5th Street,primary,False,147.775,"LINESTRING (-85.8292037 38.2823639, -85.8291701 38.2823207, -85.8289514 38.2820531, -85.8286258 38.2816547, -85.8283551 38.2813237, -85.8282904 38.2812449)",,,
17331086,False,East 3rd Street,residential,False,97.99300000000001,"LINESTRING (-85.819445 38.283682, -85.819474 38.283737, -85.819535 38.283859, -85.8198103 38.2844144, -85.819854 38.2845027)",,,
17331086,False,East 3rd Street,residential,False,127.475,"LINESTRING (-85.819854 38.2845027, -85.8198965 38.284589, -85.8199672 38.284733, -85.8200483 38.284896, -85.8200729 38.2849454, -85.8201232 38.2850464, -85.8203454 38.2854904, -85.8203855 38.2855705)",,,
17331086,False,East 3rd Street,residential,True,97.993,"LINESTRING (-85.819854 38.2845027, -85.8198103 38.2844144, -85.819535 38.283859, -85.819474 38.283737, -85.819445 38.283682)",,,
606442317,False,East Main Street,primary,False,96.912,"LINESTRING (-85.819854 38.2845027, -85.8197814 38.2845259, -85.8193386 38.2846671, -85.8189017 38.2848064, -85.8188253 38.2848307)",25 mph,,
"[17332376, 606442317]",False,East Main Street,primary,True,97.809,"LINESTRING (-85.819854 38.2845027, -85.8199321 38.2844778, -85.8202147 38.2843877, -85.8203883 38.2843312, -85.8208106 38.2841939, -85.8208903 38.284168)","['25 mph', '30 mph']",,
17331086,False,East 3rd Street,residential,False,131.42,"LINESTRING (-85.8209613 38.2867019, -85.820985 38.286753, -85.8210037 38.2867915, -85.821086 38.286961, -85.8211674 38.287124, -85.8214674 38.2877166, -85.8214784 38.2877383, -85.8215109 38.2878022)",,,
17331086,False,East 3rd Street,residential,True,135.5,"LINESTRING (-85.8209613 38.2867019, -85.8209132 38.2866176, -85.82086 38.286504, -85.820794 38.286386, -85.820672 38.286132, -85.8204291 38.285656, -85.8203855 38.2855705)",,,
480545815,False,East Spring Street,primary,False,96.222,"LINESTRING (-85.8209613 38.2867019, -85.82105 38.2866737, -85.8211541 38.2866406, -85.821468 38.2865408, -85.8219087 38.2864007, -85.8219831 38.286377)",25 mph,2,
1087490691,False,East Spring Street,primary,True,97.66799999999999,"LINESTRING (-85.8209613 38.2867019, -85.8208863 38.2867253, -85.8204436 38.2868636, -85.819993 38.2870044, -85.819923 38.2870293)",25 mph,2,
17331086,False,East 3rd Street,residential,False,119.097,"LINESTRING (-85.8215109 38.2878022, -85.8215438 38.2878692, -85.821628 38.288039, -85.821667 38.288107, -85.821816 38.28841, -85.821948 38.288664, -85.8219916 38.2887576, -85.8220109 38.2887986)",,,
17331086,False,East 3rd Street,residential,True,131.42000000000002,"LINESTRING (-85.8215109 38.2878022, -85.8214784 38.2877383, -85.8214674 38.2877166, -85.8211674 38.287124, -85.821086 38.286961, -85.8210037 38.2867915, -85.820985 38.286753, -85.8209613 38.2867019)",,,
