osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge
15625452,8th Avenue,residential,False,False,135.947,,,,"LINESTRING (-80.0903031 38.2192356, -80.0893018 38.2201715)",
15630464,9th Street,residential,False,False,196.403,,,,"LINESTRING (-80.0903031 38.2192356, -80.0920385 38.2203585)",
15625452,8th Avenue,residential,False,False,57.707,,,,"LINESTRING (-80.0893018 38.2201715, -80.088887 38.2205754)",
15625452,8th Avenue,residential,False,True,135.947,,,,"LINESTRING (-80.0893018 38.2201715, -80.0903031 38.2192356)",
15628612,8th Street,residential,False,False,97.247,,,,"LINESTRING (-80.0893018 38.2201715, -80.0901641 38.2207246)",
15625452,8th Avenue,residential,False,True,57.707,,,,"LINESTRING (-80.088887 38.2205754, -80.0893018 38.2201715)",
"[885394555, 827518790]",West Virginia Route 39,primary,False,False,122.56599999999999,2,WV 39,"['35 mph', '25 mph']","LINESTRING (-80.088887 38.2205754, -80.0891108 38.2206394, -80.0894453 38.2207021, -80.0901365 38.2208037, -80.0902524 38.2208201)",
825977388,8th Street,primary,False,False,98.728,,WV 39,25 mph,"LINESTRING (-80.0928067 38.2223636, -80.0928256 38.2223933, -80.092861 38.2224383, -80.0929107 38.2224915, -80.0929665 38.2225407, -80.0930497 38.2226065, -80.0931361 38.2226676, -80.093172 38.2226923, -80.0932471 38.2227441, -80.0936111 38.2229786)",
825977388,8th Street,primary,False,True,107.16,,WV 39,25 mph,"LINESTRING (-80.0928067 38.2223636, -80.0927809 38.2223231, -80.0927455 38.222254, -80.0926994 38.2221529, -80.0925749 38.2218739, -80.0925417 38.221809, -80.0925041 38.2217508, -80.092458 38.221691, -80.0924065 38.2216328, -80.0923593 38.2215873, -80.0923046 38.2215452, -80.0922591 38.2215162)",
979317248,4th Avenue,tertiary,False,True,130.236,,CR 39/14,,"LINESTRING (-80.0928067 38.2223636, -80.093442 38.2217538, -80.0937546 38.2214596)",
978957900,3rd Avenue,tertiary,False,True,136.156,,CR 39/12,,"LINESTRING (-80.0936111 38.2229786, -80.092615 38.2239204)",
825977388,8th Street,primary,False,False,97.608,,WV 39,25 mph,"LINESTRING (-80.0936111 38.2229786, -80.0937135 38.2230446, -80.0940476 38.223263, -80.0944706 38.2235395)",
825977388,8th Street,primary,False,True,98.72800000000001,,WV 39,25 mph,"LINESTRING (-80.0936111 38.2229786, -80.0932471 38.2227441, -80.093172 38.2226923, -80.0931361 38.2226676, -80.0930497 38.2226065, -80.0929665 38.2225407, -80.0929107 38.2224915, -80.092861 38.2224383, -80.0928256 38.2223933, -80.0928067 38.2223636)",
978957900,3rd Avenue,tertiary,False,False,137.465,,CR 39/12,,"LINESTRING (-80.0936111 38.2229786, -80.0939548 38.2226474, -80.0946054 38.2220204)",
"[825977388, 825977389, 825977390]",8th Street,primary,False,False,165.81099999999998,,WV 39,25 mph,"LINESTRING (-80.0953361 38.224097, -80.0954489 38.2241708, -80.0964706 38.2248113, -80.0965739 38.2248833, -80.0966797 38.2249621, -80.0967248 38.2250019, -80.0967809 38.2250597)",yes
825977388,8th Street,primary,False,True,97.771,,WV 39,25 mph,"LINESTRING (-80.0953361 38.224097, -80.0945985 38.223623, -80.0944706 38.2235395)",
"[978957949, 978957950]","['9th Street', '1st Avenue']",tertiary,False,"[False, True]",230.76100000000002,,"['CR 39/10', 'CR 39/32']",,"LINESTRING (-80.0953361 38.224097, -80.0956543 38.2237791, -80.0963012 38.2231329, -80.0959795 38.2229125, -80.0958864 38.2228487, -80.0954751 38.2225861)",
978957950,1st Avenue,tertiary,False,True,138.354,,CR 39/32,,"LINESTRING (-80.0953361 38.224097, -80.0950564 38.2243622, -80.0943256 38.2250551)",
15628612,8th Street,residential,False,False,13.125,,,,"LINESTRING (-80.0901641 38.2207246, -80.0902524 38.2208201)",
15628612,8th Street,residential,False,True,97.247,,,,"LINESTRING (-80.0901641 38.2207246, -80.0893018 38.2201715)",
15629701,7th Avenue,residential,False,True,66.784,,,,"LINESTRING (-80.0901641 38.2207246, -80.0906399 38.2202545)",
15628612,8th Street,residential,False,True,13.125,,,,"LINESTRING (-80.0902524 38.2208201, -80.0901641 38.2207246)",
