osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,bridge,maxspeed
11640922,False,1,Race Street,residential,False,379.27699999999993,"LINESTRING (-74.963554 40.582875, -74.9633919 40.5827842, -74.963295 40.58273, -74.963028 40.582649, -74.962158 40.582496, -74.9617777 40.5824491, -74.9613057 40.5823908, -74.960838 40.582333, -74.960526 40.58232, -74.9600102 40.5822595, -74.959946 40.582252, -74.959549 40.582166, -74.9594533 40.5821305, -74.959244 40.582053)",,,
238492186,False,,Everittstown Road,tertiary,True,371.97099999999995,"LINESTRING (-74.963554 40.582875, -74.963249 40.582843, -74.962998 40.582825, -74.962753 40.582802, -74.962517 40.582784, -74.962273 40.582762, -74.9618 40.582725, -74.961334 40.582707, -74.961113 40.582703, -74.960899 40.582707, -74.960686 40.582716, -74.96048 40.58272, -74.960289 40.582734, -74.959923 40.582752, -74.95974 40.582765, -74.9597066 40.5827668, -74.959624 40.5827712, -74.959572 40.582774, -74.9591684 40.5828161)",CR 513,,
11640922,False,1,Race Street,residential,True,379.27700000000004,"LINESTRING (-74.959244 40.582053, -74.9594533 40.5821305, -74.959549 40.582166, -74.959946 40.582252, -74.9600102 40.5822595, -74.960526 40.58232, -74.960838 40.582333, -74.9613057 40.5823908, -74.9617777 40.5824491, -74.962158 40.582496, -74.963028 40.582649, -74.963295 40.58273, -74.9633919 40.5827842, -74.963554 40.582875)",,,
511057835,False,,Pittstown Road,tertiary,False,86.22999999999999,"LINESTRING (-74.959244 40.582053, -74.9591947 40.5821287, -74.9591469 40.5822021, -74.959038 40.582369, -74.9590182 40.5823906, -74.9588236 40.582603, -74.9587563 40.5826664, -74.9587218 40.5827163)",CR 579,,
"[511057835, 511057836, 29303221]",False,,Pittstown Road,tertiary,True,458.1839999999999,"LINESTRING (-74.959244 40.582053, -74.9594345 40.581662, -74.959526 40.581499, -74.96012 40.580559, -74.9601969 40.5804609, -74.9602069 40.5804481, -74.960258 40.580383, -74.9603789 40.580268, -74.9604865 40.5801547, -74.9604992 40.5801414, -74.960548 40.58009, -74.9606868 40.5799197, -74.960785 40.57977, -74.9609 40.57954, -74.960963 40.5793634, -74.961121 40.578932, -74.961327 40.578428, -74.961377 40.578293)",CR 579,,
11641997,False,,Everittstown Road,tertiary,True,40.85,"LINESTRING (-74.9587218 40.5827163, -74.958792 40.5827663, -74.9588749 40.5827955, -74.958945 40.5828097, -74.9591684 40.5828161)",CR 513,,
511057835,False,,Pittstown Road,tertiary,True,86.23,"LINESTRING (-74.9587218 40.5827163, -74.9587563 40.5826664, -74.9588236 40.582603, -74.9590182 40.5823906, -74.959038 40.582369, -74.9591469 40.5822021, -74.9591947 40.5821287, -74.959244 40.582053)",CR 579,,
581079440,False,,Pittstown Road,tertiary,False,24.976,"LINESTRING (-74.9587218 40.5827163, -74.9585557 40.5828603, -74.9585289 40.5828865)",CR 513;CR 579,,
11641997,False,,Everittstown Road,tertiary,False,40.85,"LINESTRING (-74.9591684 40.5828161, -74.958945 40.5828097, -74.9588749 40.5827955, -74.958792 40.5827663, -74.9587218 40.5827163)",CR 513,,
238492186,False,,Everittstown Road,tertiary,False,371.971,"LINESTRING (-74.9591684 40.5828161, -74.959572 40.582774, -74.959624 40.5827712, -74.9597066 40.5827668, -74.95974 40.582765, -74.959923 40.582752, -74.960289 40.582734, -74.96048 40.58272, -74.960686 40.582716, -74.960899 40.582707, -74.961113 40.582703, -74.961334 40.582707, -74.9618 40.582725, -74.962273 40.582762, -74.962517 40.582784, -74.962753 40.582802, -74.962998 40.582825, -74.963249 40.582843, -74.963554 40.582875)",CR 513,,
"[511057835, 511057836, 29303221]",False,,Pittstown Road,tertiary,False,458.18399999999997,"LINESTRING (-74.961377 40.578293, -74.961327 40.578428, -74.961121 40.578932, -74.960963 40.5793634, -74.9609 40.57954, -74.960785 40.57977, -74.9606868 40.5799197, -74.960548 40.58009, -74.9604992 40.5801414, -74.9604865 40.5801547, -74.9603789 40.580268, -74.960258 40.580383, -74.9602069 40.5804481, -74.9601969 40.5804609, -74.96012 40.580559, -74.959526 40.581499, -74.9594345 40.581662, -74.959244 40.582053)",CR 579,,
"[816940816, 816940817, 11648382]",False,,Pittstown Road,tertiary,True,89.247,"LINESTRING (-74.9577485 40.5834267, -74.957925 40.5833167, -74.9580859 40.5832134, -74.9582137 40.5831222, -74.958228 40.5831112, -74.9582709 40.583078, -74.9583381 40.5830296, -74.9584446 40.5829533, -74.9585289 40.5828865)",CR 513;CR 579,yes,
"[816940816, 816940817, 11648382]",False,,Pittstown Road,tertiary,False,89.24699999999999,"LINESTRING (-74.9585289 40.5828865, -74.9584446 40.5829533, -74.9583381 40.5830296, -74.9582709 40.583078, -74.958228 40.5831112, -74.9582137 40.5831222, -74.9580859 40.5832134, -74.957925 40.5833167, -74.9577485 40.5834267)",CR 513;CR 579,yes,
287103814,True,,Everittstown Road,tertiary,False,54.739000000000004,"LINESTRING (-74.9585289 40.5828865, -74.958863 40.5828693, -74.9591684 40.5828161)",CR 513,,15 mph
581079440,False,,Pittstown Road,tertiary,True,24.976,"LINESTRING (-74.9585289 40.5828865, -74.9585557 40.5828603, -74.9587218 40.5827163)",CR 513;CR 579,,
