osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,ref
11901489,False,2,East 5th Street,residential,False,124.813,"LINESTRING (-80.0859318 42.1304637, -80.0857696 42.1305239, -80.0854985 42.1306245, -80.0846548 42.1309375, -80.0845782 42.1309659)",,
330602961,False,4,State Street,primary,True,119.69899999999998,"LINESTRING (-80.0859318 42.1304637, -80.085979 42.1305345, -80.0863971 42.1311606, -80.0865393 42.1313736, -80.0865759 42.1314284)",25 mph,
885943810,False,4,State Street,primary,False,69.681,"LINESTRING (-80.0859318 42.1304637, -80.085888 42.1303981, -80.0856058 42.1299773, -80.0855532 42.1299035)",25 mph,
1193676290,False,2,West 5th Street,residential,False,123.93199999999999,"LINESTRING (-80.0859318 42.1304637, -80.0860623 42.1304154, -80.0871842 42.1300044, -80.0872825 42.1299756)",,
63908864,True,2,Peach Street,tertiary,False,118.563,"LINESTRING (-80.0872825 42.1299756, -80.0873268 42.1300453, -80.0876991 42.1305845, -80.087886 42.1308612, -80.0879307 42.1309273)",25 mph,
885943807,False,2,West 5th Street,residential,False,220.205,"LINESTRING (-80.0872825 42.1299756, -80.0873772 42.1299394, -80.0876561 42.1298322, -80.087871 42.1297493, -80.08795 42.1297204, -80.0887617 42.1294206, -80.0889689 42.1293441, -80.0889828 42.129339, -80.0890099 42.129329, -80.0893985 42.1291855, -80.0896455 42.1290944, -80.0896681 42.129086)",,
1193676290,False,2,West 5th Street,residential,True,123.93199999999999,"LINESTRING (-80.0872825 42.1299756, -80.0871842 42.1300044, -80.0860623 42.1304154, -80.0859318 42.1304637)",,
11901997,True,2,North Park Row,secondary,False,123.507,"LINESTRING (-80.086892 42.1294057, -80.0867906 42.1294431, -80.0867683 42.1294513, -80.0856984 42.1298519, -80.0855532 42.1299035)",25 mph,PA 5 Alternate
63908864,True,2,Peach Street,tertiary,False,71.10999999999999,"LINESTRING (-80.086892 42.1294057, -80.0869505 42.1294849, -80.0871833 42.1298134, -80.0872379 42.1299038, -80.0872825 42.1299756)",25 mph,
11888836,False,2,West 4th Street,residential,False,124.84700000000001,"LINESTRING (-80.0865759 42.1314284, -80.0866957 42.1313839, -80.0870659 42.1312462, -80.0874711 42.1310963, -80.0878176 42.1309689, -80.0879307 42.1309273)",,
330602961,False,4,State Street,primary,False,119.699,"LINESTRING (-80.0865759 42.1314284, -80.0865393 42.1313736, -80.0863971 42.1311606, -80.085979 42.1305345, -80.0859318 42.1304637)",25 mph,
885512133,False,2,East 4th Street,residential,False,125.49699999999999,"LINESTRING (-80.0865759 42.1314284, -80.0864229 42.1314845, -80.0860234 42.1316309, -80.0858653 42.1316889, -80.0856999 42.1317495, -80.0853178 42.1318896, -80.0852116 42.1319285)",,
885889001,False,4,State Street,primary,True,118.797,"LINESTRING (-80.0865759 42.1314284, -80.0866181 42.1314924, -80.0871718 42.1323319, -80.0872089 42.1323881)",25 mph,
11888836,False,2,West 4th Street,residential,True,124.84700000000001,"LINESTRING (-80.0879307 42.1309273, -80.0878176 42.1309689, -80.0874711 42.1310963, -80.0870659 42.1312462, -80.0866957 42.1313839, -80.0865759 42.1314284)",,
332227072,True,2,Peach Street,tertiary,False,118.923,"LINESTRING (-80.0879307 42.1309273, -80.0879755 42.1309948, -80.0881968 42.131328, -80.0885149 42.1318199, -80.0885629 42.1318885)",,
885943805,False,2,West 4th Street,residential,False,219.332,"LINESTRING (-80.0879307 42.1309273, -80.0880095 42.1308981, -80.0886084 42.1306766, -80.0887501 42.1306242, -80.0891128 42.13049, -80.0897555 42.1302523, -80.0898996 42.130199, -80.0899586 42.1301772, -80.0903108 42.1300469)",,
330602697,True,1,Sassafras Street,tertiary,False,119.27,"LINESTRING (-80.0903108 42.1300469, -80.0901875 42.1298625, -80.0899374 42.1294886, -80.0896892 42.1291176, -80.0896744 42.1290954, -80.0896681 42.129086)",,
885943805,False,2,West 4th Street,residential,True,219.332,"LINESTRING (-80.0903108 42.1300469, -80.0899586 42.1301772, -80.0898996 42.130199, -80.0897555 42.1302523, -80.0891128 42.13049, -80.0887501 42.1306242, -80.0886084 42.1306766, -80.0880095 42.1308981, -80.0879307 42.1309273)",,
11902027,False,2,East 7th Street,residential,False,125.26700000000001,"LINESTRING (-80.0845973 42.128449, -80.0844499 42.1285013, -80.0840249 42.1286544, -80.0839515 42.1286814, -80.0838298 42.1287261, -80.0837309 42.1287625, -80.083309 42.1289178, -80.0832336 42.1289452)",,
655629865,False,2,West 7th Street,residential,False,122.496,"LINESTRING (-80.0845973 42.128449, -80.0847125 42.1284058, -80.085106 42.1282589, -80.0854424 42.1281332, -80.0854692 42.1281232, -80.0856745 42.1280474, -80.0858378 42.1279838, -80.0859217 42.1279503)",,
826219562,False,4,State Street,primary,False,49.571,"LINESTRING (-80.0845973 42.128449, -80.0845533 42.1283813, -80.0843322 42.1280489)",25 mph,
885946781,False,4,State Street,primary,True,71.166,"LINESTRING (-80.0845973 42.128449, -80.0846352 42.1285102, -80.0849146 42.1289582, -80.0849631 42.1290286)",25 mph,
