osmid,oneway,name,highway,width,reversed,length,lanes,maxspeed,geometry,ref
"[566669672, 566669671]",True,Jason Moyo Avenue,tertiary,,False,90.497,4,,"LINESTRING (31.0426207 -17.8312537, 31.0422003 -17.8312445, 31.0417666 -17.8312208)",
566669673,False,Mbuya Nehanda Street,residential,,False,114.42099999999999,,,"LINESTRING (31.0426207 -17.8312537, 31.0425853 -17.832057, 31.0425754 -17.8322818)",
566669673,False,Mbuya Nehanda Street,residential,,True,106.277,,,"LINESTRING (31.0424769 -17.8342591, 31.0425244 -17.8333044)",
299124277,True,Robert Mugabe Road,secondary,,False,96.10499999999999,,,"LINESTRING (31.0424769 -17.8342591, 31.0429554 -17.8341602, 31.043118 -17.8341237, 31.0433607 -17.834062)",
25821104,False,Cameron Street,tertiary,,False,53.897,,,"LINESTRING (31.044265 -17.8338438, 31.0442757 -17.8333592)",
299124277,True,Robert Mugabe Road,secondary,,False,96.845,,,"LINESTRING (31.044265 -17.8338438, 31.044703 -17.8337318, 31.0451486 -17.8336179)",
25821387,True,Keneth Kaunda Avenue,secondary,,False,31.741,3,60,"LINESTRING (31.0472856 -17.8359104, 31.0472205 -17.8359611, 31.0471816 -17.8359879, 31.0471266 -17.8360173, 31.0470293 -17.836054)",
217893553,False,Kenneth Kaunda Avenue,secondary,,False,170.72,,60,"LINESTRING (31.0472856 -17.8359104, 31.0473183 -17.8358987, 31.0478662 -17.8357023, 31.0482112 -17.8355773, 31.0487984 -17.8353783)",
25821128,False,Harare Street,residential,8,True,130.37099999999998,,,"LINESTRING (31.0415955 -17.8344655, 31.0416039 -17.8343042, 31.0416567 -17.8332945)",
299124277,True,Robert Mugabe Road,secondary,,False,96.086,,,"LINESTRING (31.0415955 -17.8344655, 31.042054 -17.8343633, 31.0424769 -17.8342591)",
"[566669674, 566669675]",True,Jason Moyo Avenue,tertiary,,False,88.19800000000001,4,,"LINESTRING (31.043453 -17.8312896, 31.0430556 -17.8312773, 31.0426207 -17.8312537)",
566669676,True,Chinhoyi Street,tertiary,,False,115.739,4,,"LINESTRING (31.043453 -17.8312896, 31.0434436 -17.831796, 31.0434337 -17.8323303)",
566669677,True,Jason Moyo Avenue,tertiary,,False,97.452,4,,"LINESTRING (31.0443726 -17.8313311, 31.043453 -17.8312896)",
25821104,False,Cameron Street,tertiary,,True,113.906,,,"LINESTRING (31.0443726 -17.8313311, 31.0443571 -17.8318254, 31.0443573 -17.8318965, 31.0443525 -17.8319953, 31.044347 -17.8320908, 31.0443427 -17.8321793, 31.0443359 -17.8323548)",
541564206,False,Speke Avenue,residential,,True,90.677,,,"LINESTRING (31.0443359 -17.8323548, 31.0451917 -17.8323907)",
25821104,False,Cameron Street,tertiary,,False,113.90599999999999,,,"LINESTRING (31.0443359 -17.8323548, 31.0443427 -17.8321793, 31.044347 -17.8320908, 31.0443525 -17.8319953, 31.0443573 -17.8318965, 31.0443571 -17.8318254, 31.0443726 -17.8313311)",
25821104,False,Cameron Street,tertiary,,True,111.866,,,"LINESTRING (31.0443359 -17.8323548, 31.0443016 -17.8329268, 31.0442757 -17.8333592)",
"[25820923, 39321381]",True,Park Street,residential,7,False,217.567,,,"LINESTRING (31.0444664 -17.8302451, 31.044691 -17.831085, 31.0446839 -17.8311391, 31.0446335 -17.8311785, 31.0445897 -17.8311696, 31.0445387 -17.8311258, 31.0443291 -17.8302838)",
25821341,True,Nelson Mandela Avenue,residential,7,False,80.02600000000001,,,"LINESTRING (31.0444664 -17.8302451, 31.0447888 -17.8301593, 31.0451945 -17.8300514)",
25821341,True,Nelson Mandela Avenue,residential,7,False,15.157,,,"LINESTRING (31.0443291 -17.8302838, 31.0444664 -17.8302451)",
39321381,True,Park Street,residential,7,False,136.452,,,"LINESTRING (31.0443291 -17.8302838, 31.0440131 -17.8290941)",
25821341,True,Nelson Mandela Avenue,residential,7,False,115.67,,,"LINESTRING (31.0432812 -17.8305787, 31.0443291 -17.8302838)",
25923812,True,Chinhoyi Street,tertiary,,False,81.113,4,,"LINESTRING (31.0432812 -17.8305787, 31.043453 -17.8312896)",
25820923,True,Park Street,residential,7,False,136.235,,,"LINESTRING (31.0441593 -17.8290553, 31.0444664 -17.8302451)",
25821344,False,Kwame Nkrumah (Union) Avenue,residential,10,False,97.245,,,"LINESTRING (31.0441593 -17.8290553, 31.0450514 -17.8288465)",
25821344,False,Kwame Nkrumah (Union) Avenue,residential,10,True,16.066,,,"LINESTRING (31.0441593 -17.8290553, 31.0440131 -17.8290941)",
368354249,True,Samora Machel Avenue,trunk,,False,58.878,3,,"LINESTRING (31.0437382 -17.8279188, 31.0432011 -17.8280564)",R2
25821344,False,Kwame Nkrumah (Union) Avenue,residential,10,False,16.066,,,"LINESTRING (31.0440131 -17.8290941, 31.0441593 -17.8290553)",
39321381,True,Park Street,residential,7,False,133.888,,,"LINESTRING (31.0440131 -17.8290941, 31.0437382 -17.8279188)",
25821307,False,Kwame Nkrumah (Union) Avenue,residential,8,False,53.264,,,"LINESTRING (31.0440131 -17.8290941, 31.0438234 -17.8291393, 31.0435773 -17.8292063, 31.0435272 -17.8292183)",
25820599,False,Kwame Nkrumah (Union) Avenue,residential,12,False,49.343,,,"LINESTRING (31.0472549 -17.8283339, 31.0477087 -17.8282325)",
25820599,False,Kwame Nkrumah (Union) Avenue,residential,12,True,24.802,,,"LINESTRING (31.0472549 -17.8283339, 31.0470286 -17.8283917)",
345324773,True,Julius Nyerere Way,primary,,False,142.753,3,60,"LINESTRING (31.0472549 -17.8283339, 31.047115 -17.8288126, 31.046945 -17.8295827)",
25820825,True,Charter Road,secondary,,False,20.589,2,60,"LINESTRING (31.0468413 -17.836126, 31.0466549 -17.8361789)",
345135215,True,Julius Nyerere Way,primary,,False,44.249,4,60,"LINESTRING (31.0467126 -17.8356165, 31.0468036 -17.8360049)",
25928670,True,,primary_link,,False,71.111,1,,"LINESTRING (31.0467126 -17.8356165, 31.0468087 -17.8357278, 31.0469613 -17.8358262, 31.0472856 -17.8359104)",
671774597,False,,secondary,,True,16.851,,,"LINESTRING (31.0467108 -17.8341183, 31.0465524 -17.8341334)",
"[532698225, 345135217]",True,Julius Nyerere Way,primary,,False,167.38700000000003,"['3', '5']",60,"LINESTRING (31.0467108 -17.8341183, 31.0466922 -17.8345473, 31.0466565 -17.8351383, 31.0466605 -17.8353885, 31.0466793 -17.8355047, 31.0467126 -17.8356165)",
25923786,True,Jason Moyo Avenue,tertiary,,False,21.813,4,,"LINESTRING (31.0468859 -17.8314173, 31.0466799 -17.8314224)",
532698225,True,Julius Nyerere Way,primary,,False,204.52499999999998,3,60,"LINESTRING (31.0468859 -17.8314173, 31.0468132 -17.8323411, 31.0467843 -17.8328059, 31.0467418 -17.8332514)",
376805516,True,Nelson Mandela Avenue,tertiary,7,False,37.193,,,"LINESTRING (31.046945 -17.8295827, 31.0472906 -17.8295224)",
345324773,True,Julius Nyerere Way,primary,,False,204.096,3,60,"LINESTRING (31.046945 -17.8295827, 31.0469092 -17.8305753, 31.0468859 -17.8314173)",
376805516,True,Nelson Mandela Avenue,tertiary,7,False,24.551,,,"LINESTRING (31.0467199 -17.8296359, 31.046945 -17.8295827)",
345135218,True,Julius Nyerere Way,primary,,False,142.21699999999998,3,60,"LINESTRING (31.0467199 -17.8296359, 31.0469325 -17.8287079, 31.0470286 -17.8283917)",
345135218,True,Julius Nyerere Way,primary,,False,157.938,3,60,"LINESTRING (31.0465109 -17.8355519, 31.0464937 -17.8351974, 31.0465077 -17.8348945, 31.0465524 -17.8341334)",
345135210,True,Bank Street,secondary,,False,20.681,3,60,"LINESTRING (31.0466147 -17.8360524, 31.0468036 -17.8360049)",
671888123,True,Julius Nyerere Way,primary,,False,56.727,2,60,"LINESTRING (31.0466147 -17.8360524, 31.0465109 -17.8355519)",
25820599,False,Kwame Nkrumah (Union) Avenue,residential,12,False,24.802,,,"LINESTRING (31.0470286 -17.8283917, 31.0472549 -17.8283339)",
25820599,False,Kwame Nkrumah (Union) Avenue,residential,12,True,203.102,,,"LINESTRING (31.0470286 -17.8283917, 31.0451638 -17.8288215)",
"[345135218, 532698227]",True,Julius Nyerere Way,primary,,False,116.656,3,60,"LINESTRING (31.0470286 -17.8283917, 31.0472265 -17.827625, 31.0473047 -17.8273763)",
25923786,True,Jason Moyo Avenue,tertiary,,False,59.304,4,,"LINESTRING (31.0466799 -17.8314224, 31.0461197 -17.8314153)",
345135218,True,Julius Nyerere Way,primary,,False,198.695,3,60,"LINESTRING (31.0466799 -17.8314224, 31.0467199 -17.8296359)",
25821357,True,Angwa Street,residential,,False,91.56,,,"LINESTRING (31.0488304 -17.8327418, 31.048747 -17.8323496, 31.048654 -17.8319357)",
25820910,False,Speke Avenue,residential,,False,70.035,,,"LINESTRING (31.048654 -17.8319357, 31.0480138 -17.8320947)",
25820910,False,Speke Avenue,residential,,True,126.474,,,"LINESTRING (31.048654 -17.8319357, 31.0498169 -17.8316746)",
25821357,True,Angwa Street,residential,,False,47.405,,,"LINESTRING (31.048654 -17.8319357, 31.0485551 -17.8315199)",
345135219,False,Kenneth Kaunda Avenue,secondary,,False,79.407,4,60,"LINESTRING (31.0487984 -17.8353783, 31.0495198 -17.8351824)",
217893553,False,Kenneth Kaunda Avenue,secondary,,True,170.72,,60,"LINESTRING (31.0487984 -17.8353783, 31.0482112 -17.8355773, 31.0478662 -17.8357023, 31.0473183 -17.8358987, 31.0472856 -17.8359104)",
345135219,False,Kenneth Kaunda Avenue,secondary,,True,79.407,4,60,"LINESTRING (31.0495198 -17.8351824, 31.0487984 -17.8353783)",
25821357,True,Angwa Street,residential,,False,91.185,,,"LINESTRING (31.0495198 -17.8351824, 31.0493963 -17.8347186, 31.049315 -17.8343859)",
25821358,True,Robert Mugabe Road,secondary,,False,67.632,4,60,"LINESTRING (31.048211 -17.832891, 31.0488304 -17.8327418)",
25821304,True,Inez Terrace,residential,10,False,96.838,,,"LINESTRING (31.048211 -17.832891, 31.048308 -17.8333016, 31.0484082 -17.8337414)",
25821357,True,Angwa Street,residential,,False,97.445,,,"LINESTRING (31.0490732 -17.8335871, 31.0489521 -17.8331544, 31.0488304 -17.8327418)",
345302570,True,Robson Manyika Avenue,secondary,,False,72.45500000000001,,80,"LINESTRING (31.0490732 -17.8335871, 31.0488417 -17.8336399, 31.0487587 -17.8336583, 31.0486513 -17.8336821, 31.0484082 -17.8337414)",
345302570,True,Robson Manyika Avenue,secondary,,False,184.496,,80,"LINESTRING (31.0484082 -17.8337414, 31.0467108 -17.8341183)",
25821304,True,Inez Terrace,residential,10,False,186.643,,,"LINESTRING (31.0484082 -17.8337414, 31.0485018 -17.834134, 31.0486342 -17.8346897, 31.0486794 -17.8348792, 31.0487984 -17.8353783)",
1145568675,False,Harare Street,residential,10,False,129.627,,,"LINESTRING (31.0413302 -17.8285123, 31.0416465 -17.8296385)",
1145568675,False,Harare Street,residential,10,True,129.627,,,"LINESTRING (31.0416465 -17.8296385, 31.0413302 -17.8285123)",
"[25821307, 25446813]",False,"['Kwame Nkrumah (Union) Avenue', 'Kaguvi Street']","['residential', 'unclassified']",8,False,225.11,,60,"LINESTRING (31.0416465 -17.8296385, 31.0410085 -17.8297923, 31.041099 -17.8303298, 31.0411083 -17.8306751, 31.0411219 -17.8311831)",
25821307,False,Kwame Nkrumah (Union) Avenue,residential,8,True,114.441,,,"LINESTRING (31.0416465 -17.8296385, 31.0422382 -17.8295213, 31.0427021 -17.8294167)",
1145568675,False,Harare Street,residential,10,False,101.045,,,"LINESTRING (31.0416465 -17.8296385, 31.0417417 -17.8301518, 31.0417895 -17.8305366)",
25821307,False,Kwame Nkrumah (Union) Avenue,residential,8,True,25.824,,,"LINESTRING (31.0427021 -17.8294167, 31.0429411 -17.8293701)",
25821340,False,Mbuya Nehanda Street,residential,,False,130.694,,,"LINESTRING (31.0427021 -17.8294167, 31.0426385 -17.8305905)",
25821307,False,Kwame Nkrumah (Union) Avenue,residential,8,False,114.441,,,"LINESTRING (31.0427021 -17.8294167, 31.0422382 -17.8295213, 31.0416465 -17.8296385)",
25820599,False,Kwame Nkrumah (Union) Avenue,residential,12,False,67.843,,,"LINESTRING (31.0477087 -17.8282325, 31.0483298 -17.828082)",
25820599,False,Kwame Nkrumah (Union) Avenue,residential,12,True,49.343,,,"LINESTRING (31.0477087 -17.8282325, 31.0472549 -17.8283339)",
25820910,False,Speke Avenue,residential,,False,58.031,,,"LINESTRING (31.0480138 -17.8320947, 31.0474839 -17.8322285)",
25820910,False,Speke Avenue,residential,,True,70.035,,,"LINESTRING (31.0480138 -17.8320947, 31.048654 -17.8319357)",
25821304,True,Inez Terrace,residential,10,False,90.97200000000001,,,"LINESTRING (31.0480138 -17.8320947, 31.0481131 -17.8324959, 31.048211 -17.832891)",
25821304,True,Inez Terrace,residential,10,False,102.764,,,"LINESTRING (31.0475124 -17.8303498, 31.0477986 -17.8312329)",
25821364,False,George Silundika Drive,residential,10,True,76.853,2,40,"LINESTRING (31.0475124 -17.8303498, 31.0482158 -17.8301786)",
25821304,True,Inez Terrace,residential,10,False,94.951,,,"LINESTRING (31.0472906 -17.8295224, 31.0475124 -17.8303498)",
376805516,True,Nelson Mandela Avenue,tertiary,7,False,77.483,,,"LINESTRING (31.0472906 -17.8295224, 31.0479996 -17.8293492)",
25821357,True,Angwa Street,residential,,False,127.93299999999999,,,"LINESTRING (31.0479996 -17.8293492, 31.0478544 -17.8287916, 31.0477087 -17.8282325)",
25821357,True,Angwa Street,residential,,False,95.022,,,"LINESTRING (31.0482158 -17.8301786, 31.0479996 -17.8293492)",
25821364,False,George Silundika Drive,residential,10,False,76.853,2,40,"LINESTRING (31.0482158 -17.8301786, 31.0475124 -17.8303498)",
25821364,False,George Silundika Drive,residential,10,True,114.759,2,40,"LINESTRING (31.0482158 -17.8301786, 31.0492688 -17.8299331)",
299124277,True,Robert Mugabe Road,secondary,,False,19.642,,,"LINESTRING (31.0465625 -17.8332969, 31.0467418 -17.8332514)",
345135218,True,Julius Nyerere Way,primary,,False,208.82600000000002,3,60,"LINESTRING (31.0465625 -17.8332969, 31.0466073 -17.8324037, 31.0466094 -17.8323362, 31.0466197 -17.8322038, 31.0466799 -17.8314224)",
488085845,True,Samora Machel Avenue,trunk,,False,16.017,2,80,"LINESTRING (31.0449043 -17.827493, 31.045051 -17.8274577)",R2
25923812,True,Chinhoyi Street,tertiary,,False,15.803,4,,"LINESTRING (31.0426214 -17.8280553, 31.0426571 -17.8281933)",
488085845,True,Samora Machel Avenue,trunk,,False,128.749,2,80,"LINESTRING (31.0426214 -17.8280553, 31.0437509 -17.8277769, 31.0437988 -17.8277649)",R2
25446686,False,Harare Street,residential,10,True,64.817,,,"LINESTRING (31.0412915 -17.8283743, 31.041134 -17.827811)",
"[376806742, 305399663]",True,Samora Machel Avenue,trunk,,False,145.182,"['4', '3']",80,"LINESTRING (31.0412915 -17.8283743, 31.0419238 -17.8282281, 31.0425414 -17.8280744, 31.0426214 -17.8280553)",R2
345324774,False,Leopold Takawira Street,secondary,,True,16.151,2,80,"LINESTRING (31.0450859 -17.8275991, 31.045051 -17.8274577)",
368354249,True,Samora Machel Avenue,trunk,,False,15.867,3,,"LINESTRING (31.0450859 -17.8275991, 31.0449398 -17.827631)",R2
25821344,False,Kwame Nkrumah (Union) Avenue,residential,10,True,97.245,,,"LINESTRING (31.0450514 -17.8288465, 31.0441593 -17.8290553)",
"[442600514, 366207167]",True,Leopold Takawira Street,tertiary,,False,135.784,"['3', '2']",80,"LINESTRING (31.0450514 -17.8288465, 31.0450361 -17.8285018, 31.0449822 -17.8278836, 31.0449398 -17.827631)",
299124277,True,Robert Mugabe Road,secondary,,False,160.618,,,"LINESTRING (31.0467418 -17.8332514, 31.0470414 -17.8331685, 31.048211 -17.832891)",
532698225,True,Julius Nyerere Way,primary,,False,96.452,3,60,"LINESTRING (31.0467418 -17.8332514, 31.0467284 -17.8336812, 31.0467108 -17.8341183)",
25821357,True,Angwa Street,residential,,False,92.48400000000001,,,"LINESTRING (31.049315 -17.8343859, 31.0492056 -17.8339766, 31.0490732 -17.8335871)",
25821304,True,Inez Terrace,residential,10,False,98.498,,,"LINESTRING (31.0477986 -17.8312329, 31.0480138 -17.8320947)",
25923786,True,Jason Moyo Avenue,tertiary,,False,98.764,4,,"LINESTRING (31.0477986 -17.8312329, 31.0468859 -17.8314173)",
25821357,True,Angwa Street,residential,,False,104.337,,,"LINESTRING (31.0484532 -17.8310893, 31.0482158 -17.8301786)",
25923786,True,Jason Moyo Avenue,tertiary,,False,71.108,4,,"LINESTRING (31.0484532 -17.8310893, 31.0477986 -17.8312329)",
25820599,False,Kwame Nkrumah (Union) Avenue,residential,12,True,67.843,,,"LINESTRING (31.0483298 -17.828082, 31.0477087 -17.8282325)",
25923139,True,Kwame Nkrumah (Union) Avenue,residential,7,False,86.054,,,"LINESTRING (31.0483298 -17.828082, 31.0491101 -17.8278649)",
25446686,False,Harare Street,residential,10,False,64.817,,,"LINESTRING (31.041134 -17.827811, 31.0412915 -17.8283743)",
542480153,True,Leopold Takawira Street,tertiary,,False,28.036,4,80,"LINESTRING (31.0451486 -17.8336179, 31.0451601 -17.833366)",
299124277,True,Robert Mugabe Road,secondary,,False,97.254,,,"LINESTRING (31.0451486 -17.8336179, 31.0456089 -17.8335147, 31.0460429 -17.8334174)",
299124278,True,Leopold Takawira Street,tertiary,,False,147.618,4,80,"LINESTRING (31.0452313 -17.8313785, 31.0451945 -17.8300514)",
25923786,True,Jason Moyo Avenue,tertiary,,False,91.049,4,,"LINESTRING (31.0452313 -17.8313785, 31.0446272 -17.8313455, 31.0443726 -17.8313311)",
541564206,False,Speke Avenue,residential,,False,90.677,,,"LINESTRING (31.0451917 -17.8323907, 31.0443359 -17.8323548)",
299124278,True,Leopold Takawira Street,tertiary,,False,112.636,4,80,"LINESTRING (31.0451917 -17.8323907, 31.045198 -17.8323101, 31.0452313 -17.8313785)",
25923812,True,Chinhoyi Street,tertiary,,False,134.275,4,,"LINESTRING (31.0426571 -17.8281933, 31.0427495 -17.8285435, 31.0429411 -17.8293701)",
368354249,True,Samora Machel Avenue,trunk,,False,144.90800000000002,3,,"LINESTRING (31.0426571 -17.8281933, 31.0423874 -17.8282656, 31.041943 -17.8283584, 31.0413302 -17.8285123)",R2
25821307,False,Kwame Nkrumah (Union) Avenue,residential,8,False,25.824,,,"LINESTRING (31.0429411 -17.8293701, 31.0427021 -17.8294167)",
25923812,True,Chinhoyi Street,tertiary,,False,139.129,4,,"LINESTRING (31.0429411 -17.8293701, 31.0432812 -17.8305787)",
25821307,False,Kwame Nkrumah (Union) Avenue,residential,8,True,64.298,,,"LINESTRING (31.0429411 -17.8293701, 31.0435016 -17.8292258, 31.0435272 -17.8292183)",
345135211,True,Bank Street,secondary,,False,6.121,4,60,"LINESTRING (31.0462264 -17.8361699, 31.0462815 -17.8361532)",
345135216,True,Julius Nyerere Way,primary,,False,14.045,4,60,"LINESTRING (31.0468036 -17.8360049, 31.0468413 -17.836126)",
345135212,True,Bank Street,secondary,,False,52.288,2,60,"LINESTRING (31.0468036 -17.8360049, 31.0470681 -17.8359339, 31.0471594 -17.835919, 31.0472037 -17.8359151, 31.0472856 -17.8359104)",
25928667,True,,primary_link,,False,72.594,1,,"LINESTRING (31.0462815 -17.8361532, 31.0463832 -17.8360372, 31.0464098 -17.8359796, 31.0464317 -17.8359187, 31.0465109 -17.8355519)",
345135209,True,Bank Street,secondary,,False,37.007999999999996,3,60,"LINESTRING (31.0462815 -17.8361532, 31.046428 -17.8361089, 31.0466147 -17.8360524)",
345135220,True,Keneth Kaunda Avenue,secondary,,False,21.45,2,60,"LINESTRING (31.0470293 -17.836054, 31.0468413 -17.836126)",
566669676,True,Chinhoyi Street,tertiary,,False,112.408,4,,"LINESTRING (31.0434337 -17.8323303, 31.0433999 -17.8333407)",
217679674,False,Speke Avenue,residential,,False,91.02,,,"LINESTRING (31.0434337 -17.8323303, 31.0430127 -17.8323115, 31.0425754 -17.8322818)",
25821128,False,Harare Street,residential,8,False,114.959,,,"LINESTRING (31.0417666 -17.8312208, 31.0417225 -17.8322538)",
25821128,False,Harare Street,residential,8,True,76.118,,,"LINESTRING (31.0417666 -17.8312208, 31.0417895 -17.8305366)",
345326134,False,Jason Moyo Avenue,tertiary,,False,68.373,4,,"LINESTRING (31.0417666 -17.8312208, 31.0415509 -17.8312082, 31.0411219 -17.8311831)",
25446813,False,Kaguvi Street,unclassified,8,False,114.75999999999999,,60,"LINESTRING (31.0411219 -17.8311831, 31.0410724 -17.8316676, 31.0410179 -17.8322104)",
"[25821307, 25446813]",False,"['Kwame Nkrumah (Union) Avenue', 'Kaguvi Street']","['unclassified', 'residential']",8,True,225.11,,60,"LINESTRING (31.0411219 -17.8311831, 31.0411083 -17.8306751, 31.041099 -17.8303298, 31.0410085 -17.8297923, 31.0416465 -17.8296385)",
345326134,False,Jason Moyo Avenue,tertiary,,True,68.373,4,,"LINESTRING (31.0411219 -17.8311831, 31.0415509 -17.8312082, 31.0417666 -17.8312208)",
299124277,True,Robert Mugabe Road,secondary,,False,98.782,,,"LINESTRING (31.0433607 -17.834062, 31.0438217 -17.8339627, 31.044265 -17.8338438)",
217679698,False,,residential,,False,178.122,,,"LINESTRING (31.0461789 -17.8298144, 31.0461197 -17.8314153)",
376805516,True,Nelson Mandela Avenue,tertiary,7,False,60.609,,,"LINESTRING (31.0461789 -17.8298144, 31.0467199 -17.8296359)",
217679698,False,,residential,,True,178.122,,,"LINESTRING (31.0461197 -17.8314153, 31.0461789 -17.8298144)",
25923786,True,Jason Moyo Avenue,tertiary,,False,94.12899999999999,4,,"LINESTRING (31.0461197 -17.8314153, 31.0458891 -17.8314057, 31.0452313 -17.8313785)",
25820910,False,Speke Avenue,residential,,True,58.031,,,"LINESTRING (31.0474839 -17.8322285, 31.0480138 -17.8320947)",
345135231,False,,residential,,True,95.473,,,"LINESTRING (31.0460963 -17.8325603, 31.0460429 -17.8334174)",
25821128,False,Harare Street,residential,8,True,115.93,,,"LINESTRING (31.0416567 -17.8332945, 31.0417225 -17.8322538)",
25821128,False,Harare Street,residential,8,False,130.37099999999998,,,"LINESTRING (31.0416567 -17.8332945, 31.0416039 -17.8343042, 31.0415955 -17.8344655)",
217679712,False,Albion Street,residential,,False,91.868,,,"LINESTRING (31.0416567 -17.8332945, 31.0420871 -17.8333063, 31.0425244 -17.8333044)",
566669673,False,Mbuya Nehanda Street,residential,,False,106.277,,,"LINESTRING (31.0425244 -17.8333044, 31.0424769 -17.8342591)",
566669673,False,Mbuya Nehanda Street,residential,,True,113.836,,,"LINESTRING (31.0425244 -17.8333044, 31.0425754 -17.8322818)",
217679712,False,Albion Street,residential,,False,92.793,,,"LINESTRING (31.0425244 -17.8333044, 31.0429831 -17.8333343, 31.0433999 -17.8333407)",
217679712,False,Albion Street,residential,,True,91.868,,,"LINESTRING (31.0425244 -17.8333044, 31.0420871 -17.8333063, 31.0416567 -17.8332945)",
217679712,False,Albion Street,residential,,False,92.728,,,"LINESTRING (31.0433999 -17.8333407, 31.0442757 -17.8333592)",
566669676,True,Chinhoyi Street,tertiary,,False,80.312,4,,"LINESTRING (31.0433999 -17.8333407, 31.0433607 -17.834062)",
217679712,False,Albion Street,residential,,True,92.793,,,"LINESTRING (31.0433999 -17.8333407, 31.0429831 -17.8333343, 31.0425244 -17.8333044)",
25821104,False,Cameron Street,tertiary,,True,53.897,,,"LINESTRING (31.0442757 -17.8333592, 31.044265 -17.8338438)",
217679712,False,Albion Street,residential,,True,92.728,,,"LINESTRING (31.0442757 -17.8333592, 31.0433999 -17.8333407)",
25821104,False,Cameron Street,tertiary,,False,111.866,,,"LINESTRING (31.0442757 -17.8333592, 31.0443016 -17.8329268, 31.0443359 -17.8323548)",
217679712,False,Albion Street,residential,,False,93.694,,,"LINESTRING (31.0442757 -17.8333592, 31.0449989 -17.8333778, 31.0451601 -17.833366)",
299124278,True,Leopold Takawira Street,tertiary,,False,108.5,4,80,"LINESTRING (31.0451601 -17.833366, 31.0451917 -17.8323907)",
217679712,False,Albion Street,residential,,True,93.694,,,"LINESTRING (31.0451601 -17.833366, 31.0449989 -17.8333778, 31.0442757 -17.8333592)",
299124277,True,Robert Mugabe Road,secondary,,False,56.609,,,"LINESTRING (31.0460429 -17.8334174, 31.0465625 -17.8332969)",
345135231,False,,residential,,False,95.473,,,"LINESTRING (31.0460429 -17.8334174, 31.0460963 -17.8325603)",
345135231,False,,residential,,True,269.342,,,"LINESTRING (31.0460429 -17.8334174, 31.045931 -17.8358373)",
345135231,False,,residential,,False,269.342,,,"LINESTRING (31.045931 -17.8358373, 31.0460429 -17.8334174)",
