osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,junction,maxspeed,tunnel
1243599756,,unclassified,False,True,134.107,"LINESTRING (8.9574473 42.6147881, 8.9579135 42.6148284, 8.9582058 42.614816, 8.9585574 42.6147513, 8.9587261 42.6146747, 8.9588484 42.6146571, 8.9589932 42.6146663, 8.9590314 42.6146852)",,,,,
"[1243599768, 295875378]","['Piazza San Sebastianu', 'Chjassu San Carlu']",residential,False,False,159.93599999999998,"LINESTRING (8.9548503 42.6156969, 8.9548223 42.6158141, 8.9548314 42.6158886, 8.9548514 42.6160615, 8.9548552 42.6162127, 8.9548531 42.6163663, 8.9548574 42.6164828, 8.9548654 42.6164932, 8.9549272 42.6166019, 8.9549684 42.6166823, 8.9549862 42.6167973, 8.9549655 42.6168905, 8.9549556 42.6169354, 8.9549405 42.6170566, 8.9549662 42.6171099)",,,,,
295875383,Strada di San Francescu,residential,False,False,272.35,"LINESTRING (8.9548503 42.6156969, 8.9549259 42.6154998, 8.9550061 42.6153154, 8.9551313 42.61509, 8.9552551 42.6149836, 8.9553412 42.6149761, 8.9555358 42.6148888, 8.9557153 42.6148103, 8.9560167 42.6147739, 8.9563831 42.6147996, 8.9564603 42.6148055, 8.9567308 42.6148262, 8.9572277 42.6147886, 8.9574473 42.6147881)",,,,,
673884989,Strada di u Campu Santu,residential,False,False,361.055,"LINESTRING (8.9548503 42.6156969, 8.9547842 42.6157141, 8.9546884 42.6159885, 8.9546714 42.6161136, 8.9546877 42.6162199, 8.954681 42.6165426, 8.9546701 42.6166042, 8.9546379 42.6166298, 8.9545603 42.6166823, 8.9544381 42.6167759, 8.9543658 42.6168382, 8.9543336 42.6168648, 8.9542491 42.6169211, 8.9541526 42.6169527, 8.9541206 42.6169514, 8.953875 42.6169418, 8.9537127 42.6169852, 8.9535799 42.6170578, 8.9535646 42.6170603, 8.9535409 42.6170641, 8.9531441 42.6169596, 8.9528222 42.6168106, 8.9524467 42.6166507, 8.9521823 42.6165702, 8.9519681 42.616505)",,,,50,
980706234,,tertiary,True,False,9.097,"LINESTRING (8.9554013 42.6158986, 8.9554106 42.6159135, 8.9554124 42.6159298, 8.9554067 42.6159456, 8.9553941 42.615959, 8.955376 42.6159686)",,,roundabout,,
980707769,Piazza San Sebastianu,residential,False,False,83.33500000000001,"LINESTRING (8.9549662 42.6171099, 8.9549062 42.6171522, 8.9548766 42.6172047, 8.9548615 42.6172739, 8.9548288 42.6172929, 8.9548259 42.6173045, 8.954819 42.6173314, 8.9548569 42.6173822, 8.9548539 42.6175012, 8.9548637 42.6176089, 8.9548728 42.6177691, 8.9548864 42.6178143)",,,,,
1243599768,Piazza San Sebastianu,residential,False,False,10.574,"LINESTRING (8.9549662 42.6171099, 8.9550021 42.6171371, 8.9550781 42.617149)",,,,,
"[1243599768, 295875378]","['Piazza San Sebastianu', 'Chjassu San Carlu']",residential,False,True,159.936,"LINESTRING (8.9549662 42.6171099, 8.9549405 42.6170566, 8.9549556 42.6169354, 8.9549655 42.6168905, 8.9549862 42.6167973, 8.9549684 42.6166823, 8.9549272 42.6166019, 8.9548654 42.6164932, 8.9548574 42.6164828, 8.9548531 42.6163663, 8.9548552 42.6162127, 8.9548514 42.6160615, 8.9548314 42.6158886, 8.9548223 42.6158141, 8.9548503 42.6156969)",,,,,
60333688,Strada di u Munticellu,tertiary,False,False,628.9229999999999,"LINESTRING (8.9525277 42.6181346, 8.9527524 42.6182231, 8.9527678 42.6182286, 8.9530719 42.6183375, 8.9534087 42.6184374, 8.9537337 42.618561, 8.9539746 42.618664, 8.954165 42.618715, 8.9543561 42.6187189, 8.9546364 42.6187222, 8.9547927 42.6187545, 8.9548126 42.6187616, 8.9551579 42.6188845, 8.9552352 42.6189077, 8.9553022 42.6189156, 8.9554015 42.6188959, 8.9554966 42.6188441, 8.9555864 42.6187855, 8.9561404 42.6184235, 8.9562175 42.6183476, 8.956251 42.6182449, 8.9562656 42.6181208, 8.9562605 42.6180339, 8.9562334 42.6179431, 8.9561848 42.6178696, 8.956105 42.6177485, 8.9558972 42.6175487, 8.9557417 42.6174253, 8.9556711 42.6173583, 8.9556532 42.6173414, 8.9556111 42.6172859, 8.9555888 42.6172565, 8.9555533 42.6171387, 8.9554699 42.6163954, 8.9554475 42.6162642, 8.9554269 42.6161802, 8.9553916 42.6160068, 8.955376 42.6159686)",,D 63,,,
"[60333688, 300498992]",Strada di u Munticellu,tertiary,False,True,722.124,"LINESTRING (8.9525277 42.6181346, 8.9524583 42.61812, 8.9523802 42.6181192, 8.9522977 42.6181384, 8.9522109 42.6182086, 8.9515901 42.6191059, 8.9514059 42.6193606, 8.9513952 42.6194612, 8.9514434 42.6195353, 8.9515433 42.6196022, 8.9516925 42.6196995, 8.9519879 42.6198793, 8.9522481 42.6200968, 8.9526604 42.6205322, 8.952753 42.6206703, 8.9527865 42.6207472, 8.9527865 42.6208667, 8.9527694 42.6209547, 8.9526993 42.6210612, 8.9526241 42.6211182, 8.9524618 42.6212126, 8.9519063 42.6214515, 8.9516841 42.6215081, 8.9513166 42.6214955, 8.9512177 42.6214874, 8.9510089 42.6214704, 8.9502149 42.6213714, 8.9493083 42.6212377, 8.9492196 42.6212346, 8.9491399 42.6212604, 8.9490974 42.6213085)",2,D 63,,,
364086092,Chjassu di e Maghje,residential,False,False,271.69399999999996,"LINESTRING (8.9525277 42.6181346, 8.9525056 42.6180895, 8.9524809 42.6180649, 8.9524198 42.6180391, 8.9522733 42.6180558, 8.9520412 42.6181683, 8.9518839 42.6182516, 8.9518383 42.6182511, 8.9518172 42.6182348, 8.9518242 42.6181873, 8.9518518 42.6180902, 8.9519052 42.6179646, 8.951941 42.6178328, 8.9519852 42.6177728, 8.9521051 42.6176623, 8.9521998 42.6176087, 8.9522636 42.6176057, 8.9524118 42.6176164, 8.9524564 42.6175923, 8.952467 42.6175534, 8.9524239 42.6175169, 8.9521217 42.6172836, 8.9519944 42.617269, 8.951887 42.6172921, 8.9517646 42.6173714, 8.9516623 42.6174428, 8.9516108 42.6174645, 8.9515863 42.6174667, 8.9515609 42.6174604)",,,,,
364086092,Chjassu di e Maghje,residential,False,True,271.694,"LINESTRING (8.9515609 42.6174604, 8.9515863 42.6174667, 8.9516108 42.6174645, 8.9516623 42.6174428, 8.9517646 42.6173714, 8.951887 42.6172921, 8.9519944 42.617269, 8.9521217 42.6172836, 8.9524239 42.6175169, 8.952467 42.6175534, 8.9524564 42.6175923, 8.9524118 42.6176164, 8.9522636 42.6176057, 8.9521998 42.6176087, 8.9521051 42.6176623, 8.9519852 42.6177728, 8.951941 42.6178328, 8.9519052 42.6179646, 8.9518518 42.6180902, 8.9518242 42.6181873, 8.9518172 42.6182348, 8.9518383 42.6182511, 8.9518839 42.6182516, 8.9520412 42.6181683, 8.9522733 42.6180558, 8.9524198 42.6180391, 8.9524809 42.6180649, 8.9525056 42.6180895, 8.9525277 42.6181346)",,,,,
"[667019016, 857556026, 857532515]","['Piazza San Sebastianu', 'Strada di Santa Reparata']",tertiary,False,False,313.483,"LINESTRING (8.9515609 42.6174604, 8.9516177 42.6173723, 8.9519583 42.6171876, 8.9520656 42.6171665, 8.9521748 42.6171652, 8.9522828 42.6171757, 8.9524223 42.6172034, 8.9527526 42.6173023, 8.9528916 42.6173586, 8.9531997 42.6175173, 8.953468 42.6177172, 8.9536673 42.617842, 8.9537612 42.6178746, 8.9538925 42.6178956, 8.9541524 42.6179373, 8.9543287 42.6179448, 8.9544591 42.6179219, 8.9546504 42.6178707, 8.9548389 42.6178215, 8.9548864 42.6178143)",1,D 263,,,building_passage
673884989,Strada di u Campu Santu,residential,False,False,110.424,"LINESTRING (8.9519681 42.616505, 8.9520713 42.6164616, 8.9522407 42.616514, 8.952679 42.6165398, 8.9530497 42.6165816, 8.9532572 42.6165989, 8.9532793 42.6165935)",,,,50,
673884989,Strada di u Campu Santu,residential,False,True,361.055,"LINESTRING (8.9519681 42.616505, 8.9521823 42.6165702, 8.9524467 42.6166507, 8.9528222 42.6168106, 8.9531441 42.6169596, 8.9535409 42.6170641, 8.9535646 42.6170603, 8.9535799 42.6170578, 8.9537127 42.6169852, 8.953875 42.6169418, 8.9541206 42.6169514, 8.9541526 42.6169527, 8.9542491 42.6169211, 8.9543336 42.6168648, 8.9543658 42.6168382, 8.9544381 42.6167759, 8.9545603 42.6166823, 8.9546379 42.6166298, 8.9546701 42.6166042, 8.954681 42.6165426, 8.9546877 42.6162199, 8.9546714 42.6161136, 8.9546884 42.6159885, 8.9547842 42.6157141, 8.9548503 42.6156969)",,,,50,
673885656,Chjassu di a Costa,residential,False,False,195.71099999999998,"LINESTRING (8.9519681 42.616505, 8.9518182 42.6164647, 8.9517498 42.6164529, 8.9515661 42.6164825, 8.9512603 42.6166285, 8.9510404 42.6167578, 8.9508593 42.6169552, 8.9506957 42.617121, 8.9505428 42.6172907, 8.950398 42.6174487, 8.9503833 42.6175116, 8.9503632 42.6175862)",,,,,
673884989,Strada di u Campu Santu,residential,False,True,110.424,"LINESTRING (8.9532793 42.6165935, 8.9532572 42.6165989, 8.9530497 42.6165816, 8.952679 42.6165398, 8.9522407 42.616514, 8.9520713 42.6164616, 8.9519681 42.616505)",,,,50,
980706234,,tertiary,True,False,13.518,"LINESTRING (8.9553149 42.6159666, 8.955299 42.6159568, 8.9552882 42.6159439, 8.9552834 42.6159291, 8.9552852 42.615914, 8.9552934 42.6159, 8.9553071 42.6158887, 8.955325 42.6158811, 8.9553452 42.615878)",,,roundabout,,
1243599776,Stretta Fanfan Mattei,tertiary,False,True,133.535,"LINESTRING (8.9553149 42.6159666, 8.9552927 42.6159914, 8.9552772 42.6160088, 8.9552709 42.616092, 8.9552029 42.6163758, 8.9551655 42.6166924, 8.9550781 42.617149)",,D 263,,,
980706234,,tertiary,True,False,5.3260000000000005,"LINESTRING (8.9553452 42.615878, 8.9553657 42.6158798, 8.9553857 42.615887, 8.9554013 42.6158986)",,,roundabout,,
"[1243599753, 980706235]",Strada di u Reginu,tertiary,False,False,350.483,"LINESTRING (8.9553452 42.615878, 8.955363 42.6158224, 8.9554407 42.6156943, 8.9555398 42.6155775, 8.9556672 42.6154467, 8.9557762 42.6153512, 8.955942 42.6152673, 8.9562407 42.6152211, 8.9571506 42.6151951, 8.9575337 42.6151629, 8.9579829 42.6150481, 8.9586864 42.6148353, 8.9590314 42.6146852)",,D 63,,,
667019016,Piazza San Sebastianu,tertiary,False,False,78.44,"LINESTRING (8.9548864 42.6178143, 8.954949 42.6177931, 8.9549768 42.6177618, 8.9550013 42.6176094, 8.955014 42.6175305, 8.9550781 42.617149)",,D 263,,,
"[667019016, 857556026, 857532515]","['Piazza San Sebastianu', 'Strada di Santa Reparata']",tertiary,False,True,313.483,"LINESTRING (8.9548864 42.6178143, 8.9548389 42.6178215, 8.9546504 42.6178707, 8.9544591 42.6179219, 8.9543287 42.6179448, 8.9541524 42.6179373, 8.9538925 42.6178956, 8.9537612 42.6178746, 8.9536673 42.617842, 8.953468 42.6177172, 8.9531997 42.6175173, 8.9528916 42.6173586, 8.9527526 42.6173023, 8.9524223 42.6172034, 8.9522828 42.6171757, 8.9521748 42.6171652, 8.9520656 42.6171665, 8.9519583 42.6171876, 8.9516177 42.6173723, 8.9515609 42.6174604)",1,D 263,,,building_passage
980707769,Piazza San Sebastianu,residential,False,True,83.33500000000001,"LINESTRING (8.9548864 42.6178143, 8.9548728 42.6177691, 8.9548637 42.6176089, 8.9548539 42.6175012, 8.9548569 42.6173822, 8.954819 42.6173314, 8.9548259 42.6173045, 8.9548288 42.6172929, 8.9548615 42.6172739, 8.9548766 42.6172047, 8.9549062 42.6171522, 8.9549662 42.6171099)",,,,,
30790768,Strada di i Pastori,residential,False,True,10.334,"LINESTRING (8.9489726 42.6212942, 8.9490087 42.6212984, 8.9490974 42.6213085)",,,,,
673885656,Chjassu di a Costa,residential,False,True,195.711,"LINESTRING (8.9503632 42.6175862, 8.9503833 42.6175116, 8.950398 42.6174487, 8.9505428 42.6172907, 8.9506957 42.617121, 8.9508593 42.6169552, 8.9510404 42.6167578, 8.9512603 42.6166285, 8.9515661 42.6164825, 8.9517498 42.6164529, 8.9518182 42.6164647, 8.9519681 42.616505)",,,,,
