osmid,highway,oneway,reversed,length,name,geometry,lanes,ref,maxspeed
22055602,residential,False,True,10.565,,"LINESTRING (-88.068539 38.160727, -88.068608 38.160649)",,,
22044405,residential,False,False,107.77,Goodman Street,"LINESTRING (-88.068539 38.160727, -88.0685268 38.1611984, -88.068514 38.161696)",,,
22061465,residential,False,True,108.589,4th Street,"LINESTRING (-88.068539 38.160727, -88.067383 38.160725, -88.067297 38.160725)",,,
22060592,unclassified,False,False,107.005,West Main Street,"LINESTRING (-88.068514 38.161696, -88.069737 38.161733)",,,
22044405,residential,False,False,104.12100000000001,Goodman Street,"LINESTRING (-88.068514 38.161696, -88.0684966 38.162175, -88.06848 38.162632)",,,
22044405,residential,False,True,107.77,Goodman Street,"LINESTRING (-88.068514 38.161696, -88.0685268 38.1611984, -88.068539 38.160727)",,,
22060592,unclassified,False,True,109.368,West Main Street,"LINESTRING (-88.068514 38.161696, -88.0683176 38.16169, -88.067264 38.161658)",,,
22064919,residential,False,False,105.729,2nd Street,"LINESTRING (-88.06848 38.162632, -88.069689 38.162654)",,,
22044405,residential,False,False,101.787,Goodman Street,"LINESTRING (-88.06848 38.162632, -88.0684628 38.1630948, -88.068446 38.163547)",,,
22044405,residential,False,True,104.12100000000001,Goodman Street,"LINESTRING (-88.06848 38.162632, -88.0684966 38.162175, -88.068514 38.161696)",,,
22064919,residential,False,True,108.185,2nd Street,"LINESTRING (-88.06848 38.162632, -88.067606 38.1626143, -88.067243 38.162607)",,,
22061279,residential,False,False,41.797,1st Street,"LINESTRING (-88.068446 38.163547, -88.068924 38.163554)",,,
22044405,residential,False,True,101.787,Goodman Street,"LINESTRING (-88.068446 38.163547, -88.0684628 38.1630948, -88.06848 38.162632)",,,
22061279,residential,False,True,107.03899999999999,1st Street,"LINESTRING (-88.068446 38.163547, -88.067496 38.163535, -88.067222 38.163527)",,,
22055602,residential,False,False,10.565,,"LINESTRING (-88.068608 38.160649, -88.068539 38.160727)",,,
"[22044408, 22060410, 22061595, 22061463]",residential,False,True,354.85099999999994,"['Goodman Street', '5th Street', 'Allen Street', '4th Street']","LINESTRING (-88.068608 38.160649, -88.068594 38.160488, -88.068582 38.160106, -88.068598 38.159968, -88.068655 38.159916, -88.0689 38.159914, -88.069664 38.159926, -88.069683 38.159936, -88.069734 38.159962, -88.06977 38.160044, -88.069754 38.160546, -88.069727 38.160648, -88.06964 38.160681, -88.069476 38.160682, -88.068608 38.160649)",,,
"[22044408, 22060410, 22061595, 22061463]",residential,False,False,354.851,"['Goodman Street', 'Allen Street', '5th Street', '4th Street']","LINESTRING (-88.068608 38.160649, -88.069476 38.160682, -88.06964 38.160681, -88.069727 38.160648, -88.069754 38.160546, -88.06977 38.160044, -88.069734 38.159962, -88.069683 38.159936, -88.069664 38.159926, -88.0689 38.159914, -88.068655 38.159916, -88.068598 38.159968, -88.068582 38.160106, -88.068594 38.160488, -88.068608 38.160649)",,,
22061596,residential,False,True,55.183,5th Street,"LINESTRING (-88.067225 38.159765, -88.066594 38.159754)",,,
22061465,residential,False,False,107.552,4th Street,"LINESTRING (-88.064046 38.160594, -88.065274 38.160651)",,,
22064386,primary,False,False,108.09,South Cross Street,"LINESTRING (-88.064046 38.160594, -88.064038 38.160773, -88.064022 38.161082, -88.0639937 38.1615652)",2,IL 1;IL 14,
22064386,primary,False,True,85.267,South Cross Street,"LINESTRING (-88.064046 38.160594, -88.064048 38.160345, -88.064049 38.160175, -88.064065 38.160122, -88.064134 38.159899, -88.064173 38.159843)",2,IL 1;IL 14,
22064386,primary,False,True,16.78,South Cross Street,"LINESTRING (-88.064173 38.159843, -88.064266 38.159711)",2,IL 1;IL 14,
22064386,primary,False,False,85.267,South Cross Street,"LINESTRING (-88.064173 38.159843, -88.064134 38.159899, -88.064065 38.160122, -88.064049 38.160175, -88.064048 38.160345, -88.064046 38.160594)",2,IL 1;IL 14,
22064919,residential,False,False,96.59100000000001,2nd Street,"LINESTRING (-88.063972 38.162504, -88.064718 38.162524, -88.064899 38.1625, -88.065067 38.162462)",,,
117003841,primary,False,False,206.89100000000002,South Cross Street,"LINESTRING (-88.063972 38.162504, -88.063954 38.163042, -88.063942 38.163405, -88.06394 38.163466, -88.06391 38.163863, -88.063881 38.164244, -88.063854 38.164361)",2,IL 1,
117003841,primary,False,True,104.408,South Cross Street,"LINESTRING (-88.063972 38.162504, -88.063984 38.162071, -88.0639937 38.1615652)",2,IL 1,
22058958,residential,False,False,103.785,Hammill Street,"LINESTRING (-88.067297 38.160725, -88.0672813 38.1611701, -88.067264 38.161658)",,,
22061465,residential,False,False,108.589,4th Street,"LINESTRING (-88.067297 38.160725, -88.067383 38.160725, -88.068539 38.160727)",,,
