osmid,name,highway,oneway,reversed,length,geometry,ref,lanes
11928985,Pine Street,residential,False,False,69.685,"LINESTRING (-76.3523519 40.0994049, -76.352351 40.099458, -76.352349 40.099551, -76.352356 40.099912, -76.3523633 40.1000314)",,
11954637,Pine Street,residential,False,True,156.643,"LINESTRING (-76.3523519 40.0994049, -76.352329 40.099333, -76.3519538 40.0986823, -76.351629 40.0981104)",,
11970181,Center Street,residential,False,True,130.462,"LINESTRING (-76.3523519 40.0994049, -76.3528673 40.0994023, -76.3530457 40.0994014, -76.3538857 40.0994056)",,
11928985,Pine Street,residential,False,True,14.524,"LINESTRING (-76.352377 40.1001616, -76.3523633 40.1000314)",,
"[11947553, 11954643, 11937951]","['Pine Street', 'Broad Street']",residential,False,"[False, True]",423.696,"LINESTRING (-76.352377 40.1001616, -76.352379 40.1003428, -76.3523798 40.1004125, -76.3523854 40.100926, -76.3523972 40.1013076, -76.3524001 40.1014102, -76.3524006 40.1014262, -76.3524184 40.1020559, -76.3524247 40.1025647, -76.3524271 40.1025917, -76.3534157 40.1025848, -76.3534314 40.1025846, -76.3536338 40.1025814, -76.3539749 40.102576, -76.3542309 40.102572)",,
568303297,State Street,secondary,False,False,101.174,"LINESTRING (-76.352377 40.1001616, -76.3523227 40.100186, -76.3522747 40.1002025, -76.352183 40.1002367, -76.3519901 40.1002705, -76.3518024 40.1002812, -76.3515202 40.1002892, -76.351217 40.1002975)",PA 722,
568303297,State Street,secondary,False,True,37.619,"LINESTRING (-76.352377 40.1001616, -76.352448 40.1001359, -76.3525465 40.1001019, -76.3526279 40.1000784, -76.3527773 40.1000185)",PA 722,
11947695,Lemon Street,secondary,False,False,100.943,"LINESTRING (-76.3555679 40.0966042, -76.3556178 40.0956972)",PA 741,
11947695,Lemon Street,secondary,False,True,68.706,"LINESTRING (-76.3555679 40.0966042, -76.3555201 40.097221)",PA 741,
11929524,Linden Street,residential,False,False,223.19299999999998,"LINESTRING (-76.3555679 40.0966042, -76.3554381 40.0965976, -76.354028 40.096508, -76.3529538 40.096431)",,
11929524,Linden Street,residential,False,False,62.198,"LINESTRING (-76.3529538 40.096431, -76.352411 40.096395, -76.352307 40.096396, -76.352225 40.096402)",,
11929524,Linden Street,residential,False,True,223.19299999999998,"LINESTRING (-76.3529538 40.096431, -76.354028 40.096508, -76.3554381 40.0965976, -76.3555679 40.0966042)",,
11956165,Elm Street,residential,False,False,77.51899999999999,"LINESTRING (-76.3529538 40.096431, -76.3529638 40.096461, -76.3529948 40.096525, -76.3533198 40.0970688)",,
1022618004,Main Street,trunk,False,False,36.057,"LINESTRING (-76.352225 40.096402, -76.352383 40.0967029)",PA 72,
1022618004,Main Street,trunk,False,True,99.066,"LINESTRING (-76.352225 40.096402, -76.3517847 40.0955772)",PA 72,
11929524,Linden Street,residential,False,True,62.198,"LINESTRING (-76.352225 40.096402, -76.352307 40.096396, -76.352411 40.096395, -76.3529538 40.096431)",,
11929928,High Street,residential,False,False,100.431,"LINESTRING (-76.3599763 40.1022325, -76.359976 40.1023193, -76.359943 40.1031353)",,
11966220,Stevens Street,tertiary,False,False,178.721,"LINESTRING (-76.3599763 40.1022325, -76.3584228 40.1021905, -76.3578765 40.1021722)",,
11929928,High Street,residential,False,True,100.431,"LINESTRING (-76.359943 40.1031353, -76.359976 40.1023193, -76.3599763 40.1022325)",,
11966049,Ridge Avenue,residential,False,False,146.42700000000002,"LINESTRING (-76.359943 40.1031353, -76.3598311 40.1031332, -76.3582217 40.1031099)",,
