osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed,access
13298608,residential,False,True,51.268,Linda Vista Drive,"LINESTRING (-117.6897312 33.5929628, -117.6902837 33.592935)",,,
13369708,residential,False,True,57.966,Alisal Avenue,"LINESTRING (-117.6897312 33.5929628, -117.68977 33.5934831)",,,
13298608,residential,False,True,52.498,Linda Vista Drive,"LINESTRING (-117.6891656 33.5929933, -117.6897312 33.5929628)",,,
13298608,residential,False,False,169.642,Linda Vista Drive,"LINESTRING (-117.6891656 33.5929933, -117.688702 33.5930086, -117.6882538 33.5929957, -117.687845 33.5929629, -117.6873424 33.5928992)",,,
13369712,residential,False,False,309.822,Alisal Avenue,"LINESTRING (-117.6891656 33.5929933, -117.6891358 33.5927743, -117.6890772 33.5926006, -117.6889514 33.5924491, -117.6882346 33.5917939, -117.6880649 33.5916723, -117.6878788 33.5915998, -117.6875152 33.5914925, -117.6872954 33.591386, -117.6871381 33.5912484, -117.6869926 33.5910482)",,,
"[13298608, 13327060]",residential,False,False,145.20499999999998,"['Sarita Drive', 'Linda Vista Drive']","LINESTRING (-117.6873424 33.5928992, -117.6866936 33.5927747, -117.6866172 33.5927359, -117.6865867 33.5926819, -117.6864375 33.5920775)",,,
13298608,residential,False,True,169.642,Linda Vista Drive,"LINESTRING (-117.6873424 33.5928992, -117.687845 33.5929629, -117.6882538 33.5929957, -117.688702 33.5930086, -117.6891656 33.5929933)",,,
13351886,residential,False,False,60.013000000000005,Ponce Court,"LINESTRING (-117.6873424 33.5928992, -117.6874269 33.5925454, -117.6875227 33.5923852)",,,
"[13302841, 31564922]",residential,False,"[False, True]",392.574,"['Champlain Road', 'Charlemagne']","LINESTRING (-117.6855469 33.5963357, -117.6851436 33.5964715, -117.6839815 33.5969323, -117.6839464 33.5969339, -117.6839229 33.596916, -117.6833311 33.5956439, -117.6831165 33.5953865, -117.682826 33.5951164)",,,
13319323,residential,False,False,300.12100000000004,De Salle Street,"LINESTRING (-117.6855469 33.5963357, -117.6854704 33.5960732, -117.6854356 33.5958464, -117.6854195 33.5954588, -117.6854342 33.5952767, -117.6854798 33.5950349, -117.6856542 33.594545, -117.6859653 33.5937101)",,,
13319323,residential,False,True,78.122,De Salle Street,"LINESTRING (-117.6855469 33.5963357, -117.685677 33.5966798, -117.6858701 33.5969814)",,,
13307728,residential,False,False,96.348,La Habra Court,"LINESTRING (-117.6864375 33.5920775, -117.6854159 33.5922406)",,,
"[13298608, 13327060]",residential,False,True,145.20499999999998,"['Sarita Drive', 'Linda Vista Drive']","LINESTRING (-117.6864375 33.5920775, -117.6865867 33.5926819, -117.6866172 33.5927359, -117.6866936 33.5927747, -117.6873424 33.5928992)",,,
13327061,residential,False,False,136.67600000000002,Sarita Drive,"LINESTRING (-117.6864375 33.5920775, -117.6864001 33.5919038, -117.6864005 33.5917501, -117.6864334 33.5915931, -117.6865142 33.5914197, -117.686652 33.5912574, -117.686812 33.5911341, -117.6869926 33.5910482)",,,
13307728,residential,False,True,96.348,La Habra Court,"LINESTRING (-117.6854159 33.5922406, -117.6864375 33.5920775)",,,
13317851,residential,False,False,265.33799999999997,Earhart Road,"LINESTRING (-117.6912693 33.5956374, -117.6910556 33.5956152, -117.6907078 33.5956094, -117.6899303 33.5956556, -117.6893083 33.595703, -117.6888014 33.5958073, -117.6884567 33.595931)",,25 mph,yes
13368668,residential,False,False,99.346,Velasquez Road,"LINESTRING (-117.6912693 33.5956374, -117.6913171 33.5953691, -117.6913062 33.5950926, -117.6912205 33.5947545)",,,
13368668,residential,False,True,96.682,Velasquez Road,"LINESTRING (-117.6912693 33.5956374, -117.6912168 33.5959595, -117.6910983 33.5964949)",,,
13317851,residential,False,True,89.83,Earhart Road,"LINESTRING (-117.6876025 33.5963136, -117.6884567 33.595931)",,25 mph,yes
13351456,residential,False,True,88.832,Las Bolsas,"LINESTRING (-117.6876025 33.5963136, -117.6880493 33.5970205)",,,
13351456,residential,False,False,93.36,Las Bolsas,"LINESTRING (-117.6876025 33.5963136, -117.6873393 33.5959084, -117.6873393 33.5955295)",,,
13317853,residential,False,False,85.658,Earhart Road,"LINESTRING (-117.6869617 33.5970523, -117.6861645 33.5974428)",,,
13324995,residential,False,True,251.643,Ericson Way,"LINESTRING (-117.6869617 33.5970523, -117.6882604 33.5990401)",,,
13324995,residential,False,False,185.841,Ericson Way,"LINESTRING (-117.6869617 33.5970523, -117.6865583 33.596416, -117.686378 33.5960371, -117.6863437 33.5954937)",,,
13317853,residential,False,True,85.658,Earhart Road,"LINESTRING (-117.6861645 33.5974428, -117.6869617 33.5970523)",,,
13319323,residential,False,False,58.101,De Salle Street,"LINESTRING (-117.6861645 33.5974428, -117.6858701 33.5969814)",,,
13319323,residential,False,True,117.611,De Salle Street,"LINESTRING (-117.6861645 33.5974428, -117.6867814 33.5983673)",,,
13319323,residential,False,True,58.101,De Salle Street,"LINESTRING (-117.6858701 33.5969814, -117.6861645 33.5974428)",,,
"[13323788, 13317855]",residential,False,"[False, True]",271.24,"['Champlain Road', 'Earhart Road']","LINESTRING (-117.6858701 33.5969814, -117.6843782 33.5976743, -117.6847902 33.5980532, -117.6853187 33.5983013)",,,
13319323,residential,False,False,78.122,De Salle Street,"LINESTRING (-117.6858701 33.5969814, -117.685677 33.5966798, -117.6855469 33.5963357)",,,
13317858,residential,False,False,92.3,Earhart Road,"LINESTRING (-117.6873393 33.5955295, -117.6863437 33.5954937)",,,
13351456,residential,False,False,96.292,Las Bolsas,"LINESTRING (-117.6873393 33.5955295, -117.6874338 33.5952077, -117.6877513 33.594743)",,,
13351456,residential,False,True,93.36,Las Bolsas,"LINESTRING (-117.6873393 33.5955295, -117.6873393 33.5959084, -117.6876025 33.5963136)",,,
13317858,residential,False,True,92.3,Earhart Road,"LINESTRING (-117.6863437 33.5954937, -117.6873393 33.5955295)",,,
13324995,residential,False,False,182.894,Ericson Way,"LINESTRING (-117.6863437 33.5954937, -117.6864896 33.5950576, -117.6869445 33.5942926, -117.6870679 33.5939702)",,,
13324995,residential,False,True,185.841,Ericson Way,"LINESTRING (-117.6863437 33.5954937, -117.686378 33.5960371, -117.6865583 33.596416, -117.6869617 33.5970523)",,,
"[13318213, 13314454]",residential,False,True,380.107,"['Calero Avenue', 'El Conejo Lane']","LINESTRING (-117.6889374 33.5912413, -117.689654 33.5907219, -117.689703 33.5907028, -117.6897593 33.5906918, -117.6898164 33.5907084, -117.6898663 33.5907392, -117.690088 33.5909454, -117.6903279 33.5911474, -117.6906323 33.5913716, -117.6907968 33.5915177, -117.6909352 33.5916779, -117.6910384 33.5918234, -117.6911939 33.5920826, -117.6914469 33.5927248)",,,
13358841,residential,False,False,201.655,La Mirada Street,"LINESTRING (-117.6889374 33.5912413, -117.6887199 33.5910521, -117.6885268 33.5909395, -117.6882701 33.5908459, -117.6880268 33.590803, -117.6878063 33.5907975, -117.6875847 33.5908224, -117.6873539 33.5908847, -117.6869926 33.5910482)",,,
13358841,residential,False,True,236.387,La Mirada Street,"LINESTRING (-117.6889374 33.5912413, -117.6892105 33.5915149, -117.6893699 33.591658, -117.6895431 33.5917874, -117.6898797 33.59201, -117.6900321 33.5921303, -117.6901506 33.5922812, -117.6902194 33.592431, -117.690251 33.5925731, -117.6902837 33.592935)",,,
13319323,residential,False,False,117.611,De Salle Street,"LINESTRING (-117.6867814 33.5983673, -117.6861645 33.5974428)",,,
"[13323788, 13325253]",residential,False,False,152.975,"['Champlain Road', 'Vespucci Road']","LINESTRING (-117.6867814 33.5983673, -117.6861463 33.5986537, -117.6853187 33.5983013)",,,
13355544,residential,False,False,78.744,Grissom Road,"LINESTRING (-117.6859653 33.5937101, -117.6851774 33.5934441)",,,
13355544,residential,False,True,106.143,Grissom Road,"LINESTRING (-117.6859653 33.5937101, -117.6870679 33.5939702)",,,
13319323,residential,False,True,300.12100000000004,De Salle Street,"LINESTRING (-117.6859653 33.5937101, -117.6856542 33.594545, -117.6854798 33.5950349, -117.6854342 33.5952767, -117.6854195 33.5954588, -117.6854356 33.5958464, -117.6854704 33.5960732, -117.6855469 33.5963357)",,,
13323792,residential,False,False,35.517,Champlain Road,"LINESTRING (-117.6853187 33.5983013, -117.6854768 33.5980103)",,,
"[13323788, 13317855]",residential,False,"[False, True]",271.24,"['Champlain Road', 'Earhart Road']","LINESTRING (-117.6853187 33.5983013, -117.6847902 33.5980532, -117.6843782 33.5976743, -117.6858701 33.5969814)",,,
"[13323788, 13325253]",residential,False,True,152.975,"['Champlain Road', 'Vespucci Road']","LINESTRING (-117.6853187 33.5983013, -117.6861463 33.5986537, -117.6867814 33.5983673)",,,
13364106,residential,False,False,130.074,Pike Road,"LINESTRING (-117.682826 33.5951164, -117.6830255 33.5949222, -117.6832156 33.5947105, -117.683368 33.5945074, -117.6836052 33.5941478)",,,
"[13302841, 31564922]",residential,False,"[False, True]",392.574,"['Champlain Road', 'Charlemagne']","LINESTRING (-117.682826 33.5951164, -117.6831165 33.5953865, -117.6833311 33.5956439, -117.6839229 33.596916, -117.6839464 33.5969339, -117.6839815 33.5969323, -117.6851436 33.5964715, -117.6855469 33.5963357)",,,
13323792,residential,False,True,35.517,Champlain Road,"LINESTRING (-117.6854768 33.5980103, -117.6853187 33.5983013)",,,
13324995,residential,False,False,251.643,Ericson Way,"LINESTRING (-117.6882604 33.5990401, -117.6869617 33.5970523)",,,
13366111,residential,False,True,82.702,Tasman Road,"LINESTRING (-117.6882604 33.5990401, -117.6885996 33.5989148, -117.6890999 33.5987911)",,,
13324995,residential,False,False,59.747,Ericson Way,"LINESTRING (-117.6870679 33.5939702, -117.6871849 33.5934418)",,,
13355544,residential,False,False,106.143,Grissom Road,"LINESTRING (-117.6870679 33.5939702, -117.6859653 33.5937101)",,,
13324995,residential,False,True,182.894,Ericson Way,"LINESTRING (-117.6870679 33.5939702, -117.6869445 33.5942926, -117.6864896 33.5950576, -117.6863437 33.5954937)",,,
13324995,residential,False,True,59.747,Ericson Way,"LINESTRING (-117.6871849 33.5934418, -117.6870679 33.5939702)",,,
"[401260416, 401260453, 401260421]",secondary,False,True,240.18099999999998,Paseo de Valencia,"LINESTRING (-117.6871849 33.5934418, -117.6876994 33.5935028, -117.6882639 33.5935305, -117.6886869 33.5935348, -117.689258 33.5935065, -117.68977 33.5934831)","['4', '5']",45 mph,
"[401260458, 401108405, 405149290]",secondary,False,False,309.20500000000004,Paseo de Valencia,"LINESTRING (-117.6871849 33.5934418, -117.6860004 33.593163, -117.6853052 33.5928984, -117.6848179 33.5926828, -117.6845629 33.5925701, -117.6842583 33.5924282, -117.6841232 33.5923673)","['4', '6']",45 mph,
13368667,residential,False,True,53.409,Velasquez Road,"LINESTRING (-117.6919227 33.5976694, -117.6916051 33.5980703)",,,
13325254,residential,False,False,340.88699999999994,Vespucci Road,"LINESTRING (-117.6919227 33.5976694, -117.6915193 33.597424, -117.6912533 33.5973349, -117.6908822 33.5972772, -117.6894937 33.5973311, -117.689056 33.5974455, -117.6884637 33.5977028)",,,
"[13368667, 13349414]",residential,False,False,218.89000000000001,"['Velasquez Road', 'Northrup Drive']","LINESTRING (-117.6919227 33.5976694, -117.6923128 33.5972046, -117.6923558 33.5971501, -117.6923888 33.597082, -117.6923624 33.5970049, -117.6922739 33.5969378, -117.6919067 33.5967417, -117.6916486 33.5966355, -117.6913467 33.596549, -117.6910983 33.5964949)",,,
13351456,residential,False,False,85.024,Las Bolsas,"LINESTRING (-117.6884637 33.5977028, -117.6880493 33.5970205)",,,
13351456,residential,False,True,54.761,Las Bolsas,"LINESTRING (-117.6884637 33.5977028, -117.6887384 33.5981389)",,,
13325254,residential,False,True,340.887,Vespucci Road,"LINESTRING (-117.6884637 33.5977028, -117.689056 33.5974455, -117.6894937 33.5973311, -117.6908822 33.5972772, -117.6912533 33.5973349, -117.6915193 33.597424, -117.6919227 33.5976694)",,,
13327061,residential,False,True,136.67600000000002,Sarita Drive,"LINESTRING (-117.6869926 33.5910482, -117.686812 33.5911341, -117.686652 33.5912574, -117.6865142 33.5914197, -117.6864334 33.5915931, -117.6864005 33.5917501, -117.6864001 33.5919038, -117.6864375 33.5920775)",,,
13358841,residential,False,True,201.65499999999997,La Mirada Street,"LINESTRING (-117.6869926 33.5910482, -117.6873539 33.5908847, -117.6875847 33.5908224, -117.6878063 33.5907975, -117.6880268 33.590803, -117.6882701 33.5908459, -117.6885268 33.5909395, -117.6887199 33.5910521, -117.6889374 33.5912413)",,,
13369712,residential,False,True,309.82199999999995,Alisal Avenue,"LINESTRING (-117.6869926 33.5910482, -117.6871381 33.5912484, -117.6872954 33.591386, -117.6875152 33.5914925, -117.6878788 33.5915998, -117.6880649 33.5916723, -117.6882346 33.5917939, -117.6889514 33.5924491, -117.6890772 33.5926006, -117.6891358 33.5927743, -117.6891656 33.5929933)",,,
13360904,residential,False,False,83.07,Creek Drive,"LINESTRING (-117.6915753 33.5910705, -117.6909278 33.5905536)",,,
13328032,residential,False,True,153.148,El Capitan,"LINESTRING (-117.6915753 33.5910705, -117.6917916 33.59092, -117.6922454 33.5906472, -117.6922967 33.5906268, -117.6923651 33.5906194, -117.6924258 33.5906413, -117.6924702 33.5906801, -117.69283 33.5910328)",,,
13360904,residential,False,True,149.79500000000002,Creek Drive,"LINESTRING (-117.6915753 33.5910705, -117.6921382 33.5916237, -117.6923237 33.5917633, -117.6925614 33.5918771, -117.6927736 33.5919328)",,,
13369708,residential,False,False,57.966,Alisal Avenue,"LINESTRING (-117.68977 33.5934831, -117.6897312 33.5929628)",,,
401260419,secondary,False,True,87.643,Paseo de Valencia,"LINESTRING (-117.68977 33.5934831, -117.6907125 33.5934132)",4,45 mph,
"[401260416, 401260421, 401260453]",secondary,False,False,240.18099999999998,Paseo de Valencia,"LINESTRING (-117.68977 33.5934831, -117.689258 33.5935065, -117.6886869 33.5935348, -117.6882639 33.5935305, -117.6876994 33.5935028, -117.6871849 33.5934418)","['4', '5']",45 mph,
401108398,secondary,False,False,10.818,Paseo de Valencia,"LINESTRING (-117.6841232 33.5923673, -117.6840201 33.5923216)",4,45 mph,
"[401260458, 405149290, 401108405]",secondary,False,True,309.20500000000004,Paseo de Valencia,"LINESTRING (-117.6841232 33.5923673, -117.6842583 33.5924282, -117.6845629 33.5925701, -117.6848179 33.5926828, -117.6853052 33.5928984, -117.6860004 33.593163, -117.6871849 33.5934418)","['4', '6']",45 mph,
13368666,residential,False,False,91.56,Velasquez Road,"LINESTRING (-117.6908081 33.5992856, -117.6908059 33.5992147, -117.6907972 33.599024, -117.6907552 33.5985407, -117.6907485 33.5984638)",,,
13355540,residential,False,True,50.88,Grissom Road,"LINESTRING (-117.6834491 33.5934233, -117.6839322 33.5936411)",,,
760106470,residential,False,False,11.736,Grissom Road,"LINESTRING (-117.6834491 33.5934233, -117.683337 33.5933741)",,,
"[405148110, 760106471]",primary,True,False,133.014,La Paz Road,"LINESTRING (-117.6834491 33.5934233, -117.6838167 33.5928233, -117.6840184 33.5925232, -117.6841232 33.5923673)","['3', '2']",,
13349414,residential,False,False,295.15999999999997,Northrup Drive,"LINESTRING (-117.6910983 33.5964949, -117.6908286 33.5964572, -117.6904801 33.5964622, -117.6896469 33.5965041, -117.6893035 33.5965451, -117.6890237 33.5966081, -117.68871 33.5967295, -117.6880493 33.5970205)",,,
"[13368667, 13349414]",residential,False,True,218.89000000000001,"['Velasquez Road', 'Northrup Drive']","LINESTRING (-117.6910983 33.5964949, -117.6913467 33.596549, -117.6916486 33.5966355, -117.6919067 33.5967417, -117.6922739 33.5969378, -117.6923624 33.5970049, -117.6923888 33.597082, -117.6923558 33.5971501, -117.6923128 33.5972046, -117.6919227 33.5976694)",,,
13368668,residential,False,False,96.682,Velasquez Road,"LINESTRING (-117.6910983 33.5964949, -117.6912168 33.5959595, -117.6912693 33.5956374)",,,
13351456,residential,False,False,88.832,Las Bolsas,"LINESTRING (-117.6880493 33.5970205, -117.6876025 33.5963136)",,,
13351456,residential,False,True,85.024,Las Bolsas,"LINESTRING (-117.6880493 33.5970205, -117.6884637 33.5977028)",,,
13349414,residential,False,True,295.16,Northrup Drive,"LINESTRING (-117.6880493 33.5970205, -117.68871 33.5967295, -117.6890237 33.5966081, -117.6893035 33.5965451, -117.6896469 33.5965041, -117.6904801 33.5964622, -117.6908286 33.5964572, -117.6910983 33.5964949)",,,
13351456,residential,False,False,79.877,Las Bolsas,"LINESTRING (-117.6890999 33.5987911, -117.6887384 33.5981389)",,,
13366111,residential,False,False,82.702,Tasman Road,"LINESTRING (-117.6890999 33.5987911, -117.6885996 33.5989148, -117.6882604 33.5990401)",,,
13366111,residential,False,True,157.305,Tasman Road,"LINESTRING (-117.6890999 33.5987911, -117.6903194 33.5985076, -117.6907485 33.5984638)",,,
13351456,residential,False,False,54.761,Las Bolsas,"LINESTRING (-117.6887384 33.5981389, -117.6884637 33.5977028)",,,
13351456,residential,False,True,79.877,Las Bolsas,"LINESTRING (-117.6887384 33.5981389, -117.6890999 33.5987911)",,,
13371315,residential,False,True,282.873,Hartog Street,"LINESTRING (-117.6887384 33.5981389, -117.6891847 33.5979459, -117.6905237 33.5977386, -117.6910386 33.5977672, -117.6916051 33.5980703)",,,
"[13351456, 13355542]",residential,False,"[False, True]",333.611,"['Grissom Road', 'Las Bolsas']","LINESTRING (-117.6877513 33.594743, -117.6879999 33.5941552, -117.6880176 33.5941132, -117.6880341 33.5940951, -117.6880693 33.5940847, -117.6881019 33.5940828, -117.6881492 33.5940853, -117.6885871 33.5940981, -117.6907991 33.5939702)",,,
13351456,residential,False,True,96.292,Las Bolsas,"LINESTRING (-117.6877513 33.594743, -117.6874338 33.5952077, -117.6873393 33.5955295)",,,
13365779,residential,False,True,324.735,Mawson Drive,"LINESTRING (-117.6877513 33.594743, -117.6884036 33.5949075, -117.6894124 33.5948814, -117.6903886 33.5948337, -117.6912205 33.5947545)",,,
13364106,residential,False,False,63.967,Pike Road,"LINESTRING (-117.6836052 33.5941478, -117.6839322 33.5936411)",,,
13355271,residential,False,True,171.062,Orellano Way,"LINESTRING (-117.6836052 33.5941478, -117.6844812 33.5945285, -117.6844115 33.5952415)",,,
13364106,residential,False,True,130.07399999999998,Pike Road,"LINESTRING (-117.6836052 33.5941478, -117.683368 33.5945074, -117.6832156 33.5947105, -117.6830255 33.5949222, -117.682826 33.5951164)",,,
13355540,residential,False,False,50.88,Grissom Road,"LINESTRING (-117.6839322 33.5936411, -117.6834491 33.5934233)",,,
13364106,residential,False,True,63.967,Pike Road,"LINESTRING (-117.6839322 33.5936411, -117.6836052 33.5941478)",,,
"[13355544, 13364106]",residential,False,"[False, True]",159.161,"['Grissom Road', 'Pike Road']","LINESTRING (-117.6839322 33.5936411, -117.6842485 33.5931504, -117.6842869 33.5931203, -117.6843316 33.5931029, -117.6843966 33.5931015, -117.6844417 33.593118, -117.6851774 33.5934441)",,,
13360904,residential,False,True,83.07,Creek Drive,"LINESTRING (-117.6909278 33.5905536, -117.6915753 33.5910705)",,,
13365779,residential,False,False,324.735,Mawson Drive,"LINESTRING (-117.6912205 33.5947545, -117.6903886 33.5948337, -117.6894124 33.5948814, -117.6884036 33.5949075, -117.6877513 33.594743)",,,
13368668,residential,False,True,99.346,Velasquez Road,"LINESTRING (-117.6912205 33.5947545, -117.6913062 33.5950926, -117.6913171 33.5953691, -117.6912693 33.5956374)",,,
13366111,residential,False,False,157.305,Tasman Road,"LINESTRING (-117.6907485 33.5984638, -117.6903194 33.5985076, -117.6890999 33.5987911)",,,
"[13368667, 13366111]",residential,False,"[False, True]",109.63400000000001,"['Velasquez Road', 'Tasman Road']","LINESTRING (-117.6907485 33.5984638, -117.6910925 33.5984694, -117.6913725 33.5984861, -117.6914163 33.5984607, -117.6914643 33.5983481, -117.6914791 33.5983133, -117.6916051 33.5980703)",,,
13368666,residential,False,True,91.56,Velasquez Road,"LINESTRING (-117.6907485 33.5984638, -117.6907552 33.5985407, -117.6907972 33.599024, -117.6908059 33.5992147, -117.6908081 33.5992856)",,,
13368667,residential,False,False,53.409,Velasquez Road,"LINESTRING (-117.6916051 33.5980703, -117.6919227 33.5976694)",,,
"[13368667, 13366111]",residential,False,"[False, True]",109.634,"['Velasquez Road', 'Tasman Road']","LINESTRING (-117.6916051 33.5980703, -117.6914791 33.5983133, -117.6914643 33.5983481, -117.6914163 33.5984607, -117.6913725 33.5984861, -117.6910925 33.5984694, -117.6907485 33.5984638)",,,
13371315,residential,False,False,282.873,Hartog Street,"LINESTRING (-117.6916051 33.5980703, -117.6910386 33.5977672, -117.6905237 33.5977386, -117.6891847 33.5979459, -117.6887384 33.5981389)",,,
13355271,residential,False,False,57.645,Orellano Way,"LINESTRING (-117.684361 33.5957582, -117.6844115 33.5952415)",,,
13317851,residential,False,False,89.83,Earhart Road,"LINESTRING (-117.6884567 33.595931, -117.6876025 33.5963136)",,25 mph,yes
759989561,residential,False,False,37.165,,"LINESTRING (-117.6884567 33.595931, -117.6882683 33.5956359)",,,
13317851,residential,False,True,265.33799999999997,Earhart Road,"LINESTRING (-117.6884567 33.595931, -117.6888014 33.5958073, -117.6893083 33.595703, -117.6899303 33.5956556, -117.6907078 33.5956094, -117.6910556 33.5956152, -117.6912693 33.5956374)",,25 mph,yes
13351886,residential,False,True,60.013000000000005,Ponce Court,"LINESTRING (-117.6875227 33.5923852, -117.6874269 33.5925454, -117.6873424 33.5928992)",,,
192288027,residential,False,True,36.116,,"LINESTRING (-117.684026 33.5951927, -117.6844115 33.5952415)",2,,
13355271,residential,False,True,57.645,Orellano Way,"LINESTRING (-117.6844115 33.5952415, -117.684361 33.5957582)",,,
192288027,residential,False,False,36.116,,"LINESTRING (-117.6844115 33.5952415, -117.684026 33.5951927)",2,,
13355271,residential,False,False,171.062,Orellano Way,"LINESTRING (-117.6844115 33.5952415, -117.6844812 33.5945285, -117.6836052 33.5941478)",,,
401108398,secondary,False,True,10.818,Paseo de Valencia,"LINESTRING (-117.6840201 33.5923216, -117.6841232 33.5923673)",4,45 mph,
"[401107058, 401107047]",primary,True,False,133.042,La Paz Road,"LINESTRING (-117.6840201 33.5923216, -117.6835433 33.5930509, -117.683337 33.5933741)","['3', '2']",,
760106470,residential,False,True,11.736,Grissom Road,"LINESTRING (-117.683337 33.5933741, -117.6834491 33.5934233)",,,
476383707,residential,False,True,43.152,,"LINESTRING (-117.6849515 33.5937835, -117.6851774 33.5934441)",,,
13355544,residential,False,True,78.744,Grissom Road,"LINESTRING (-117.6851774 33.5934441, -117.6859653 33.5937101)",,,
476383707,residential,False,False,43.152,,"LINESTRING (-117.6851774 33.5934441, -117.6849515 33.5937835)",,,
"[13355544, 13364106]",residential,False,"[False, True]",159.161,"['Grissom Road', 'Pike Road']","LINESTRING (-117.6851774 33.5934441, -117.6844417 33.593118, -117.6843966 33.5931015, -117.6843316 33.5931029, -117.6842869 33.5931203, -117.6842485 33.5931504, -117.6839322 33.5936411)",,,
759989561,residential,False,True,37.165,,"LINESTRING (-117.6882683 33.5956359, -117.6884567 33.595931)",,,
