osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,width,bridge,tunnel,access
3908329,2,North Bank Street,tertiary,20 mph,False,True,119.09799999999997,"LINESTRING (-3.1947777 55.9500926, -3.1947105 55.9500714, -3.1946316 55.9500491, -3.1945338 55.9500278, -3.1944751 55.9500181, -3.1944074 55.9500095, -3.1943284 55.9500028, -3.194216 55.9499941, -3.1941817 55.9499919, -3.1941258 55.9499889, -3.1940358 55.9499853, -3.1939457 55.9499854, -3.1938514 55.9499881, -3.1934991 55.9500119, -3.1932867 55.9500304, -3.1931194 55.9500427, -3.1930924 55.9500426, -3.1930629 55.9500406, -3.193036 55.950037, -3.1930123 55.9500323, -3.1929886 55.950026, -3.1929683 55.9500191, -3.1929279 55.9499982)",,,,,,
3908331,2,Market Street,tertiary,20 mph,False,False,234.15900000000002,"LINESTRING (-3.1947777 55.9500926, -3.1947685 55.9501161, -3.1947538 55.9501359, -3.1947335 55.9501516, -3.1946954 55.9501688, -3.1946478 55.9501829, -3.194599 55.9501938, -3.1942701 55.9502601, -3.1937113 55.9503729, -3.1921427 55.950683, -3.191971 55.9507184, -3.1917918 55.9507559, -3.1917311 55.9507708, -3.1916744 55.9507859, -3.1916321 55.9507978, -3.191581 55.9508131, -3.1915386 55.9508266, -3.1914456 55.9508635, -3.1913553 55.9509)",,,,,,
"[4326606, 4326607]",,"['Ramsay Lane', 'Mound Place']",unclassified,20 mph,False,False,131.43499999999995,"LINESTRING (-3.1947777 55.9500926, -3.1947838 55.9500301, -3.1947925 55.9500044, -3.1948077 55.9499833, -3.1948334 55.9499657, -3.1948699 55.949954, -3.195299 55.9498754, -3.1953397 55.9498679, -3.1956244 55.9498157, -3.1958078 55.9497692, -3.1959054 55.9497354, -3.1959577 55.9497119, -3.196004 55.9496877, -3.1960343 55.9496657, -3.1960584 55.9496378, -3.1960752 55.949611, -3.1960843 55.9495757, -3.1960859 55.9495417, -3.1960842 55.9495016, -3.1960168 55.9493897, -3.1960085 55.9493758)",,,,,,
3908324,2,Bank Street,tertiary,20 mph,False,True,65.703,"LINESTRING (-3.1929279 55.9499982, -3.1929107 55.9499861, -3.1928966 55.9499729, -3.1928867 55.94996, -3.1928794 55.9499461, -3.1927537 55.9495671, -3.1926783 55.9494273)",,,,,,
3908329,2,North Bank Street,tertiary,20 mph,False,False,119.09799999999998,"LINESTRING (-3.1929279 55.9499982, -3.1929683 55.9500191, -3.1929886 55.950026, -3.1930123 55.9500323, -3.193036 55.950037, -3.1930629 55.9500406, -3.1930924 55.9500426, -3.1931194 55.9500427, -3.1932867 55.9500304, -3.1934991 55.9500119, -3.1938514 55.9499881, -3.1939457 55.9499854, -3.1940358 55.9499853, -3.1941258 55.9499889, -3.1941817 55.9499919, -3.194216 55.9499941, -3.1943284 55.9500028, -3.1944074 55.9500095, -3.1944751 55.9500181, -3.1945338 55.9500278, -3.1946316 55.9500491, -3.1947105 55.9500714, -3.1947777 55.9500926)",,,,,,
4329295,,St Giles' Street,unclassified,20 mph,False,False,118.33700000000002,"LINESTRING (-3.1929279 55.9499982, -3.1928483 55.9500565, -3.1928323 55.9500619, -3.1928124 55.9500656, -3.1922122 55.9501307, -3.1921836 55.9501317, -3.1921613 55.950126, -3.1921444 55.9501135, -3.1919426 55.9495437)",,,,,,
2956310,,Lawnmarket,tertiary,20 mph,False,False,118.60700000000003,"LINESTRING (-3.1926783 55.9494273, -3.1929229 55.9493907, -3.1931091 55.9493633, -3.1932119 55.9493492, -3.1933945 55.9493224, -3.1934411 55.9493143, -3.1936198 55.9492834, -3.1936661 55.9492739, -3.1937143 55.949264, -3.1939536 55.9492125, -3.1940112 55.9492009, -3.194048 55.9491935, -3.1941004 55.9491797, -3.1941588 55.9491638, -3.1942084 55.9491478, -3.1942458 55.9491342, -3.1942771 55.9491203, -3.1943111 55.9491022, -3.1944257 55.9490397)",,,,,,
3908324,2,Bank Street,tertiary,20 mph,False,False,65.703,"LINESTRING (-3.1926783 55.9494273, -3.1927537 55.9495671, -3.1928794 55.9499461, -3.1928867 55.94996, -3.1928966 55.9499729, -3.1929107 55.9499861, -3.1929279 55.9499982)",,,,,,
4791807,,Lawnmarket,unclassified,20 mph,False,False,47.613,"LINESTRING (-3.1926783 55.9494273, -3.1925166 55.9494516, -3.1922453 55.9494905, -3.1920037 55.9495336, -3.1919426 55.9495437)",,,,,,
2956310,,Lawnmarket,tertiary,20 mph,False,True,118.60700000000001,"LINESTRING (-3.1944257 55.9490397, -3.1943111 55.9491022, -3.1942771 55.9491203, -3.1942458 55.9491342, -3.1942084 55.9491478, -3.1941588 55.9491638, -3.1941004 55.9491797, -3.194048 55.9491935, -3.1940112 55.9492009, -3.1939536 55.9492125, -3.1937143 55.949264, -3.1936661 55.9492739, -3.1936198 55.9492834, -3.1934411 55.9493143, -3.1933945 55.9493224, -3.1932119 55.9493492, -3.1931091 55.9493633, -3.1929229 55.9493907, -3.1926783 55.9494273)",,,,,,
"[4827445, 788335839]",,Blackfriars Street,unclassified,20 mph,False,False,85.26700000000001,"LINESTRING (-3.1855108 55.9489692, -3.1855379 55.9490155, -3.185858 55.9495625, -3.1859372 55.9496979)",,,,,,
880298117,,Cowgate,tertiary,20 mph,False,False,119.85300000000001,"LINESTRING (-3.1855108 55.9489692, -3.185402 55.9489785, -3.1846849 55.949051, -3.184585 55.9490626, -3.1843831 55.949086, -3.1841279 55.9491156, -3.1840341 55.9491265, -3.1839067 55.9491413, -3.1837984 55.9491562, -3.1837463 55.9491646, -3.1836253 55.9491838)",,,,,,
4006435,,St Mary's Street,tertiary,20 mph,False,False,16.855,"LINESTRING (-3.1832287 55.9492365, -3.1833034 55.9493099, -3.1833479 55.9493722)",,,,,,
4006439,2,Holyrood Road,tertiary,20 mph,False,False,26.103,"LINESTRING (-3.1832287 55.9492365, -3.1831535 55.9492362, -3.1831013 55.9492367, -3.1830415 55.9492395, -3.1829394 55.949246, -3.1828121 55.9492579)",,,,,,
1035975372,3,Pleasance,tertiary,20 mph,False,True,27.481,"LINESTRING (-3.1832287 55.9492365, -3.1830083 55.949136, -3.1829016 55.9490714)",,,,,,
1035975374,,Cowgate,tertiary,20 mph,False,True,25.44,"LINESTRING (-3.1832287 55.9492365, -3.1832891 55.9492331, -3.1833285 55.9492295, -3.1833795 55.9492236, -3.183452 55.949212, -3.1835388 55.9491975, -3.1836253 55.9491838)",,,,,,
4016909,2,Jeffrey Street,tertiary,20 mph,False,True,266.74199999999996,"LINESTRING (-3.1841818 55.9506406, -3.1843129 55.9508331, -3.1844322 55.9510083, -3.1844844 55.9510731, -3.18453 55.9511184, -3.1845941 55.9511637, -3.1846551 55.9511967, -3.1847458 55.9512371, -3.1848225 55.951264, -3.1849619 55.9512973, -3.1850418 55.9513112, -3.1851267 55.9513207, -3.1852045 55.9513255, -3.1853042 55.9513258, -3.1860367 55.9513023, -3.1867285 55.9512745, -3.1870315 55.9512638, -3.187103 55.9512635, -3.1871516 55.9512649, -3.1872034 55.9512677, -3.1873301 55.9512769, -3.187379 55.9512804, -3.1874069 55.9512836, -3.1874363 55.9512877, -3.1874683 55.9512928, -3.1874989 55.9512996, -3.1875344 55.9513099, -3.1875659 55.9513224, -3.1875893 55.9513349, -3.1876075 55.9513485, -3.1876232 55.9513631, -3.1876331 55.951379, -3.1876389 55.9513957, -3.1876408 55.9514126)",,,,,,
4684282,,High Street,tertiary,20 mph,False,True,136.99,"LINESTRING (-3.1841818 55.9506406, -3.184221 55.9506338, -3.1845571 55.9505754, -3.1846727 55.9505571, -3.1847069 55.9505509, -3.1849244 55.9505131, -3.1849555 55.9505086, -3.1849849 55.9505047, -3.1850177 55.9505008, -3.1850502 55.950497, -3.1850882 55.9504929, -3.18524 55.9504763, -3.1853279 55.9504669, -3.1853767 55.9504613, -3.1855045 55.9504463, -3.1856284 55.95043, -3.1858426 55.9504009, -3.1860133 55.9503777, -3.1861613 55.9503564, -3.1863124 55.9503369)",,,,,,
219435906,2,Canongate,tertiary,20 mph,False,False,25.944,"LINESTRING (-3.1841818 55.9506406, -3.18408 55.9506571, -3.1839627 55.9506727, -3.1837771 55.9506959)",,,,,,
1035975373,2,St Mary's Street,tertiary,20 mph,False,True,150.294,"LINESTRING (-3.1841818 55.9506406, -3.1837466 55.9499767, -3.1837191 55.9499347, -3.1836291 55.9497974, -3.1833783 55.9494149, -3.1833479 55.9493722)",,,,,,
"[242732804, 467564197]",4,Queen Street,tertiary,20 mph,False,True,102.011,"LINESTRING (-3.1949096 55.9554758, -3.1945146 55.9555425, -3.194403 55.9555614, -3.194148 55.9556045, -3.1933408 55.9557409)",,,,,,
292128480,,North St David Street,tertiary,20 mph,False,True,82.007,"LINESTRING (-3.1949096 55.9554758, -3.1948485 55.9553587, -3.1948158 55.9552961, -3.1947368 55.9551447, -3.1945546 55.9547957, -3.1945401 55.9547679)",,,,,,
4519053,4,Elder Street,unclassified,20 mph,False,True,22.083000000000002,"LINESTRING (-3.1906543 55.9561397, -3.1906363 55.956106, -3.1905528 55.9559494)",,,,,,
44105508,1,York Place,tertiary,20 mph,True,False,173.381,"LINESTRING (-3.1906543 55.9561397, -3.192697 55.9558031, -3.1928412 55.9557823, -3.193041 55.9557535, -3.1933408 55.9557409)",,,,,,
229822961,3,Elder Street,tertiary,20 mph,False,True,12.734,"LINESTRING (-3.1906543 55.9561397, -3.1906741 55.9561776, -3.1906894 55.9562069, -3.1907118 55.9562496)",,,,,,
"[385197922, 4211603]","['1', '2']",Picardy Place,primary,20 mph,True,False,123.85199999999998,"LINESTRING (-3.1868592 55.9568745, -3.1862209 55.9570093, -3.1861591 55.9570198, -3.1860993 55.9570278, -3.1860727 55.9570319, -3.1859532 55.9570481, -3.1858769 55.9570763, -3.1857885 55.9571205, -3.1856147 55.9572398, -3.1853088 55.9574929)",A900,,,,,
532416621,1,Picardy Place,primary,20 mph,True,False,62.605000000000004,"LINESTRING (-3.1868592 55.9568745, -3.1864937 55.9568981, -3.1863608 55.956912, -3.1863271 55.9569155, -3.1862772 55.9569207, -3.1862298 55.9569222, -3.1861712 55.9569142, -3.1861315 55.9568986, -3.186102 55.9568791, -3.1860848 55.956852, -3.1860794 55.9568217, -3.1860821 55.9568014, -3.1861089 55.9567631)",A900,gyratory,,,,
532416626,2,Picardy Place,primary,20 mph,True,False,38.318,"LINESTRING (-3.1874548 55.9567877, -3.1874094 55.9567953, -3.1873135 55.9568109, -3.1868592 55.9568745)",A900,gyratory,,,,
4071161,2,Broughton Street,secondary,20 mph,False,True,77.59,"LINESTRING (-3.1878026 55.9567322, -3.1878353 55.9567616, -3.1879034 55.9568233, -3.1879188 55.9568373, -3.1882771 55.957162, -3.1884444 55.9573302)",B901,,,,,
97326023,2,Picardy Place,secondary,20 mph,True,False,22.514000000000003,"LINESTRING (-3.1878026 55.9567322, -3.1876669 55.9567526, -3.1874548 55.9567877)",B901,,,,,
4071161,2,Broughton Street,secondary,20 mph,False,True,31.911,"LINESTRING (-3.1884444 55.9573302, -3.18869 55.9575821)",B901,,,,,
4071161,2,Broughton Street,secondary,20 mph,False,False,77.59,"LINESTRING (-3.1884444 55.9573302, -3.1882771 55.957162, -3.1879188 55.9568373, -3.1879034 55.9568233, -3.1878353 55.9567616, -3.1878026 55.9567322)",B901,,,,,
5182791,,York Lane,residential,,False,True,106.255,"LINESTRING (-3.1884444 55.9573302, -3.1889804 55.957095, -3.1899647 55.9569331)",,,,,,
4071161,2,Broughton Street,secondary,20 mph,False,False,31.911,"LINESTRING (-3.18869 55.9575821, -3.1884444 55.9573302)",B901,,,,,
5032718,,Forth Street,residential,20 mph,True,False,60.939,"LINESTRING (-3.18869 55.9575821, -3.1877556 55.9577456)",,,6,,,
4071161,2,Broughton Street,secondary,20 mph,False,True,9.055,"LINESTRING (-3.18869 55.9575821, -3.1887257 55.9576126, -3.1887672 55.9576511)",B901,,,,,
4071276,,Albany Street,residential,20 mph,False,True,118.969,"LINESTRING (-3.1887672 55.9576511, -3.1905902 55.9573298)",,,,,,
4071161,2,Broughton Street,secondary,20 mph,False,False,9.055,"LINESTRING (-3.1887672 55.9576511, -3.1887257 55.9576126, -3.18869 55.9575821)",B901,,,,,
23516221,1,St Andrew Square,unclassified,20 mph,True,False,121.066,"LINESTRING (-3.1923647 55.9549054, -3.1923218 55.9548266, -3.1921329 55.9544796, -3.1920257 55.9542846, -3.1918453 55.9539493, -3.191825 55.9538606)",,,,,,
264160621,,North St Andrew Street,unclassified,20 mph,True,False,68.5,"LINESTRING (-3.1926924 55.9554934, -3.1924958 55.9551522, -3.1924082 55.9549954, -3.1923647 55.9549054)",,,,,,
"[2956325, 42178342]",2,Princes Street,tertiary,20 mph,True,False,168.11400000000003,"LINESTRING (-3.1922574 55.9527993, -3.1921626 55.9528146, -3.1920588 55.952831, -3.1917631 55.9528814, -3.1914982 55.9529308, -3.1913909 55.9529497, -3.1911676 55.9529871, -3.1910213 55.9530141, -3.1896862 55.9532609)",,,,,,
237175255,2,Waverley Bridge,tertiary,20 mph,False,True,7.981,"LINESTRING (-3.1922574 55.9527993, -3.1922338 55.9527542, -3.1922215 55.9527304)",,,,,,
"[826996107, 4084023]",4,South St David Street,tertiary,20 mph,False,True,100.583,"LINESTRING (-3.1934068 55.9526334, -3.1934175 55.9526753, -3.1934669 55.9527706, -3.1935526 55.9529317, -3.1936241 55.9530687, -3.193677 55.9531721, -3.1937565 55.9533225, -3.1937781 55.9533636, -3.1938514 55.9535026)",,,,,,
69403899,2,Princes Street,tertiary,20 mph,True,False,74.085,"LINESTRING (-3.1934068 55.9526334, -3.1925377 55.9527763, -3.192471 55.9527873, -3.1923698 55.9527928, -3.1922574 55.9527993)",,,,,,
523227209,,South St David Street,tertiary,20 mph,False,False,11.450000000000001,"LINESTRING (-3.1934068 55.9526334, -3.1933879 55.9526031, -3.1933608 55.9525597, -3.1933461 55.9525362)",,,,,,
32395289,4,St Andrew Square,tertiary,20 mph,False,True,55.47500000000001,"LINESTRING (-3.1941005 55.9539816, -3.1940553 55.9538894, -3.1939571 55.9536996, -3.1939206 55.9536316, -3.1938514 55.9535026)",,,,,,
"[39896240, 301941505]",,St Andrew Square,tertiary,20 mph,False,False,15.036999999999999,"LINESTRING (-3.1941005 55.9539816, -3.1941368 55.9540512, -3.1941683 55.9541114)",,,,,,
39896243,,St Andrew Square,tertiary,20 mph,False,False,59.992,"LINESTRING (-3.1941683 55.9541114, -3.1941829 55.9541395, -3.1942621 55.9542861, -3.1943351 55.9544214, -3.1943591 55.9544698, -3.1944517 55.954627)",,,,,,
"[39896240, 301941505]",,St Andrew Square,tertiary,20 mph,False,True,15.036999999999999,"LINESTRING (-3.1941683 55.9541114, -3.1941368 55.9540512, -3.1941005 55.9539816)",,,,,,
4084026,,North St David Street,tertiary,20 mph,False,False,16.606,"LINESTRING (-3.1944517 55.954627, -3.194492 55.9546911, -3.1945401 55.9547679)",,,,,,
"[817595394, 301944115, 23516220]",1,St Andrew Square,unclassified,20 mph,True,False,135.651,"LINESTRING (-3.1944517 55.954627, -3.1943333 55.9546488, -3.1941763 55.9546771, -3.1936765 55.9547587, -3.1931232 55.954849, -3.1928261 55.9548975, -3.192736 55.9549122, -3.1926169 55.9549316, -3.1925714 55.9549302, -3.1925007 55.9549354, -3.1924351 55.9549284, -3.1923647 55.9549054)",,,,,,
39896243,,St Andrew Square,tertiary,20 mph,False,True,59.992,"LINESTRING (-3.1944517 55.954627, -3.1943591 55.9544698, -3.1943351 55.9544214, -3.1942621 55.9542861, -3.1941829 55.9541395, -3.1941683 55.9541114)",,,,,,
