osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge
19627912,Court Avenue,residential,False,True,120.53,"LINESTRING (-83.5657106 35.8672787, -83.5660752 35.8662358)",,,
1122806148,Bruce Street,living_street,False,False,201.535,"LINESTRING (-83.5657106 35.8672787, -83.5635516 35.8668056)",,,
1122806149,Court Avenue,living_street,False,False,182.022,"LINESTRING (-83.5657106 35.8672787, -83.5654984 35.8679063, -83.565159 35.8688534)",,,
19610590,Jackson Street,residential,False,False,128.345,"LINESTRING (-83.5635594 35.8716919, -83.5621355 35.8716613)",,,
19619942,Cross Street,residential,False,False,72.00999999999999,"LINESTRING (-83.5635594 35.8716919, -83.5635191 35.8721342, -83.5635179 35.8723383)",,,
"[19624881, 19619942]","['Cross Street', 'Nichols Street']",residential,False,True,176.427,"LINESTRING (-83.5635594 35.8716919, -83.5635614 35.8710118, -83.5646777 35.8710714)",,,
19610590,Jackson Street,residential,False,True,128.345,"LINESTRING (-83.5621355 35.8716613, -83.5635594 35.8716919)",,,
"[533228362, 533228363]",East Main Street,trunk,False,True,204.966,"LINESTRING (-83.565159 35.8688534, -83.5646661 35.8687854, -83.5642009 35.8686828, -83.5640013 35.8686388, -83.5638032 35.8685951, -83.5636371 35.868556, -83.563615 35.8685504, -83.5633211 35.8684758, -83.562962 35.8683847)",5,US 411,
1122806149,Court Avenue,living_street,False,True,182.022,"LINESTRING (-83.565159 35.8688534, -83.5654984 35.8679063, -83.5657106 35.8672787)",,,
1122806150,Court Avenue,residential,False,False,122.845,"LINESTRING (-83.565159 35.8688534, -83.5650898 35.8689417, -83.5650368 35.8690766, -83.5649739 35.8692263, -83.5648142 35.8696293, -83.5646983 35.8698901)",,,
"[19611556, 1083960333]","['Gary R Wade Boulevard', 'High Street']",residential,False,False,174.73399999999998,"LINESTRING (-83.5588627 35.8641578, -83.5588574 35.8642172, -83.5588228 35.8646009, -83.5587832 35.8649781, -83.5587752 35.8650255, -83.5587451 35.8652051, -83.5586159 35.8656269, -83.5585907 35.8657093)",2,,
