osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,tunnel
5829859,North 22nd Street,residential,False,False,114.28299999999999,"LINESTRING (-108.4975579 45.7848189, -108.4979397 45.7852052, -108.4981285 45.7853924, -108.4984095 45.7856576)",,,,
904348213,Montana Avenue,secondary,True,False,114.857,"LINESTRING (-108.4975579 45.7848189, -108.4965199 45.7853277, -108.4963465 45.7854133)",I 90 Business,25 mph,,
5829859,North 22nd Street,residential,False,False,113.615,"LINESTRING (-108.4984095 45.7856576, -108.4988252 45.7861084, -108.4991673 45.7864422, -108.4992323 45.7865026)",,,,
5829859,North 22nd Street,residential,False,True,114.28299999999999,"LINESTRING (-108.4984095 45.7856576, -108.4981285 45.7853924, -108.4979397 45.7852052, -108.4975579 45.7848189)",,,,
904348198,1st Avenue North,secondary,True,False,117.292,"LINESTRING (-108.4984095 45.7856576, -108.4990258 45.7853535, -108.499043 45.7853451, -108.4993289 45.785203, -108.4996508 45.785055)",I 90 Business,25 mph,4,
5829859,North 22nd Street,residential,False,True,113.615,"LINESTRING (-108.4992323 45.7865026, -108.4991673 45.7864422, -108.4988252 45.7861084, -108.4984095 45.7856576)",,,,
734513483,North 22nd Street,residential,False,False,117.597,"LINESTRING (-108.4992323 45.7865026, -108.4993261 45.7866063, -108.499526 45.786827, -108.5000076 45.7873043, -108.5000823 45.7873781)",,,,
904344154,2nd Avenue North,residential,True,False,232.424,"LINESTRING (-108.4992323 45.7865026, -108.4991272 45.7865549, -108.4986438 45.7867961, -108.4980237 45.7871071, -108.4976451 45.7872765, -108.4973966 45.7873997, -108.4967697 45.7876936)",,,,
734513483,North 22nd Street,residential,False,True,117.597,"LINESTRING (-108.5000823 45.7873781, -108.5000076 45.7873043, -108.499526 45.786827, -108.4993261 45.7866063, -108.4992323 45.7865026)",,,,
734513486,3rd Avenue North,residential,True,False,118.24100000000001,"LINESTRING (-108.5000823 45.7873781, -108.5002179 45.7873105, -108.5007 45.7870705, -108.5013278 45.7867646)",,25 mph,4,
734513487,North 22nd Street,residential,False,False,111.49199999999999,"LINESTRING (-108.5000823 45.7873781, -108.5001688 45.7874663, -108.5002587 45.7875569, -108.5007591 45.788064, -108.5008497 45.7881564, -108.5008974 45.7882041)",,,,
734513487,North 22nd Street,residential,False,True,111.49200000000002,"LINESTRING (-108.5008974 45.7882041, -108.5008497 45.7881564, -108.5007591 45.788064, -108.5002587 45.7875569, -108.5001688 45.7874663, -108.5000823 45.7873781)",,,,
766086965,4th Avenue North,primary,True,False,231.923,"LINESTRING (-108.5008974 45.7882041, -108.5003328 45.7884791, -108.5002711 45.7885091, -108.4999372 45.788677, -108.4998205 45.7887389, -108.4997039 45.788802, -108.4995199 45.7889024, -108.499126 45.7890874, -108.4990574 45.7891199, -108.4989562 45.7891675, -108.498629 45.7893296, -108.498461 45.7894132)",,35 mph,4,
5832472,North 15th Street,residential,False,False,113.774,"LINESTRING (-108.4898176 45.7898167, -108.4906336 45.7906671)",,,,
68232795,1st Avenue North,secondary,False,False,115.47300000000001,"LINESTRING (-108.4898176 45.7898167, -108.4903631 45.789545, -108.4904471 45.789506, -108.4907859 45.7893436, -108.491038 45.7892216)",I 90 Business,,5,
5830344,North 16th Street,residential,False,False,111.461,"LINESTRING (-108.491038 45.7892216, -108.4918493 45.7900491)",,,,
5830344,North 16th Street,residential,False,True,122.222,"LINESTRING (-108.491038 45.7892216, -108.4908408 45.7890273, -108.4905755 45.7887566, -108.4905637 45.7887445, -108.4901447 45.788316)",,,,
68232795,1st Avenue North,secondary,False,False,116.21100000000001,"LINESTRING (-108.491038 45.7892216, -108.4916775 45.7889157, -108.4922658 45.7886223)",I 90 Business,,5,
68232795,1st Avenue North,secondary,False,True,115.47300000000001,"LINESTRING (-108.491038 45.7892216, -108.4907859 45.7893436, -108.4904471 45.789506, -108.4903631 45.789545, -108.4898176 45.7898167)",I 90 Business,,5,
5834673,North 17th Street,residential,False,False,112.997,"LINESTRING (-108.4922658 45.7886223, -108.493104 45.7894536)",,,,
5834673,North 17th Street,residential,False,True,120.511,"LINESTRING (-108.4922658 45.7886223, -108.4918259 45.7881691, -108.491398 45.7877232)",,,,
68232795,1st Avenue North,secondary,False,False,101.126,"LINESTRING (-108.4922658 45.7886223, -108.4925927 45.7884629, -108.4926943 45.7884135, -108.4928947 45.7883217, -108.4933393 45.7881059)",I 90 Business,,5,
68232795,1st Avenue North,secondary,False,True,116.21100000000001,"LINESTRING (-108.4922658 45.7886223, -108.4916775 45.7889157, -108.491038 45.7892216)",I 90 Business,,5,
904348198,1st Avenue North,secondary,True,False,24.716,"LINESTRING (-108.4935018 45.7880294, -108.4937622 45.7879012)",I 90 Business,25 mph,4,
904344153,North 18th Street,residential,False,True,113.43299999999999,"LINESTRING (-108.4935018 45.7880294, -108.4937196 45.7882633, -108.4939643 45.7885129, -108.4940964 45.7886512, -108.4943193 45.7888753)",,,,
5830808,North 19th Street,residential,False,False,115.02799999999999,"LINESTRING (-108.4947149 45.7874308, -108.4948914 45.7876183, -108.4949487 45.7876767, -108.4955404 45.7882903)",,,,
5830808,North 19th Street,residential,False,True,113.71000000000001,"LINESTRING (-108.4947149 45.7874308, -108.494278 45.7869685, -108.493984 45.7866472, -108.4939144 45.786574)",,,,
904348198,1st Avenue North,secondary,True,False,109.063,"LINESTRING (-108.4947149 45.7874308, -108.4952028 45.7871754, -108.4953152 45.7871207, -108.495561 45.7870013, -108.4958563 45.7868579)",I 90 Business,25 mph,4,
68512710,North 20th Street,residential,False,False,116.744,"LINESTRING (-108.4959299 45.7868222, -108.496079 45.7869789, -108.4961295 45.7870313, -108.4966357 45.7875571, -108.4967697 45.7876936)",,,,
904348198,1st Avenue North,secondary,True,False,231.873,"LINESTRING (-108.4959299 45.7868222, -108.4962648 45.7866595, -108.4965571 45.7865328, -108.4968865 45.7863901, -108.4969271 45.7863683, -108.4974377 45.7861216, -108.4977918 45.7859487, -108.4978104 45.7859397, -108.49814 45.7857831, -108.4984095 45.7856576)",I 90 Business,25 mph,4,
5835164,North 23rd Street,residential,False,False,114.097,"LINESTRING (-108.4996508 45.785055, -108.4997241 45.7851488, -108.4998541 45.7852797, -108.50031 45.7857391, -108.5004743 45.7859047)",,,,
5835164,North 23rd Street,residential,False,True,113.45,"LINESTRING (-108.4996508 45.785055, -108.4991791 45.7845997, -108.4988652 45.7842833, -108.4988049 45.7842226)",,,,
904348198,1st Avenue North,secondary,True,False,113.196,"LINESTRING (-108.4996508 45.785055, -108.5002506 45.7847586, -108.5006277 45.7845781, -108.5008493 45.7844739)",I 90 Business,25 mph,4,
904348196,North 24th Street,residential,False,False,113.625,"LINESTRING (-108.5008493 45.7844739, -108.5012849 45.7849314, -108.5016679 45.7853214)",,,,
904348199,North 24th Street,residential,False,True,62.163999999999994,"LINESTRING (-108.5008493 45.7844739, -108.5006053 45.7842359, -108.5005256 45.7841524, -108.5003935 45.7840141)",,,,
905053320,1st Avenue North,secondary,True,False,114.921,"LINESTRING (-108.5008493 45.7844739, -108.5014694 45.7841817, -108.501968 45.7839398, -108.5020721 45.78389)",I 90 Business,25 mph,4,
904344152,2nd Avenue North,residential,True,False,113.018,"LINESTRING (-108.5016679 45.7853214, -108.5010742 45.7856119, -108.5004743 45.7859047)",,,,
904348196,North 24th Street,residential,False,True,113.625,"LINESTRING (-108.5016679 45.7853214, -108.5012849 45.7849314, -108.5008493 45.7844739)",,,,
5830168,1st Avenue South,tertiary,False,False,182.37900000000005,"LINESTRING (-108.4938825 45.7853404, -108.4941641 45.7850771, -108.4942526 45.7849637, -108.4943354 45.784805, -108.4944456 45.7844931, -108.4945753 45.7841558, -108.4946438 45.7840171, -108.4947725 45.7838422)",,,,
5831092,Minnesota Avenue,tertiary,False,True,195.171,"LINESTRING (-108.4938825 45.7853404, -108.4938484 45.7853561, -108.493651 45.7854723, -108.4931239 45.7857366, -108.4923555 45.7861034, -108.4918312 45.7863562)",,,2,
161163926,Minnesota Avenue,unclassified,False,False,153.025,"LINESTRING (-108.4938825 45.7853404, -108.4941649 45.7852392, -108.4943559 45.7851543, -108.4955205 45.7845763)",,,,
5830168,1st Avenue South,tertiary,False,False,122.417,"LINESTRING (-108.4947725 45.7838422, -108.4948936 45.7837011, -108.4949965 45.7836073, -108.4951925 45.7834971, -108.4952946 45.7834401, -108.4959364 45.7831177)",,,,
5830168,1st Avenue South,tertiary,False,True,182.379,"LINESTRING (-108.4947725 45.7838422, -108.4946438 45.7840171, -108.4945753 45.7841558, -108.4944456 45.7844931, -108.4943354 45.784805, -108.4942526 45.7849637, -108.4941641 45.7850771, -108.4938825 45.7853404)",,,,
161327239,South 21st Street,residential,False,True,100.293,"LINESTRING (-108.4947725 45.7838422, -108.4949186 45.7839541, -108.4951286 45.7841622, -108.4955205 45.7845763)",,,,
5830168,1st Avenue South,tertiary,False,True,122.417,"LINESTRING (-108.4959364 45.7831177, -108.4952946 45.7834401, -108.4951925 45.7834971, -108.4949965 45.7836073, -108.4948936 45.7837011, -108.4947725 45.7838422)",,,,
5833050,South 22nd Street,residential,False,True,115.846,"LINESTRING (-108.4959364 45.7831177, -108.4963229 45.7835785, -108.4967297 45.7839999)",,,,
