osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
7194835,4,Orange Street,secondary,25 mph,False,False,98.687,"LINESTRING (-117.1826023 34.0555692, -117.1826019 34.0556634, -117.1826004 34.0559949, -117.1825982 34.0563614, -117.1825976 34.0564567)",
"[474635936, 474901193]",3,East Citrus Avenue,secondary,,False,False,104.338,"LINESTRING (-117.1826023 34.0555692, -117.1824846 34.0555674, -117.1822951 34.0555648, -117.1815296 34.0555539, -117.1814699 34.0555531)",
"[474901185, 7420953]",5,Cajon Street,tertiary,,False,False,72.026,"LINESTRING (-117.1826023 34.0555692, -117.1825977 34.0554657, -117.1825912 34.0553088, -117.1825824 34.0552692, -117.1825592 34.0551648, -117.182516 34.0550494, -117.1824813 34.0549743, -117.1824642 34.0549374)",
"[474901190, 474901191]","['3', '2']",West Citrus Avenue,secondary,,True,False,104.023,"LINESTRING (-117.1826023 34.0555692, -117.1827127 34.0556199, -117.1827325 34.0556247, -117.1833832 34.055625, -117.1837148 34.0556252)",
7194835,4,Orange Street,secondary,25 mph,False,False,89.146,"LINESTRING (-117.1825976 34.0564567, -117.182597 34.0565411, -117.1825945 34.0568787, -117.1825922 34.0571914, -117.1825927 34.0572584)",
7194835,4,Orange Street,secondary,25 mph,False,True,98.68699999999998,"LINESTRING (-117.1825976 34.0564567, -117.1825982 34.0563614, -117.1826004 34.0559949, -117.1826019 34.0556634, -117.1826023 34.0555692)",
7510623,2,State Street,residential,25 mph,True,False,104.98200000000001,"LINESTRING (-117.1825976 34.0564567, -117.1824907 34.0564555, -117.1815275 34.0564465, -117.1814581 34.0564459)",
1009867573,5,Orange Street,secondary,25 mph,False,False,10.753,"LINESTRING (-117.1825927 34.0572584, -117.1825913 34.0573551)",
7194835,4,Orange Street,secondary,25 mph,False,True,89.146,"LINESTRING (-117.1825927 34.0572584, -117.1825922 34.0571914, -117.1825945 34.0568787, -117.182597 34.0565411, -117.1825976 34.0564567)",
"[612785328, 643274771, 643274773]",2,East Redlands Boulevard,secondary,30 mph,True,False,104.21700000000001,"LINESTRING (-117.1825927 34.0572584, -117.1824558 34.057254, -117.1818188 34.0572523, -117.1816245 34.0572514, -117.1815413 34.0572493, -117.1814616 34.0572473)",
"[7299849, 7440046]",,"['Al Harris Lane', '3rd Street']",residential,,False,True,295.439,"LINESTRING (-117.1825803 34.0586104, -117.1827086 34.0586096, -117.1829762 34.058608, -117.1834055 34.0586062, -117.1839577 34.0586095, -117.1842635 34.0586114, -117.184293 34.058595, -117.1843102 34.0585684, -117.1843148 34.0585393, -117.1843143 34.0580084, -117.1843149 34.0578354, -117.1843161 34.057439, -117.1843162 34.0573658)",
