osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,access
315202094,1,Via Ala,tertiary,50,False,True,298.553,"LINESTRING (7.3873298 45.3131743, 7.3870636 45.3132004, 7.3870031 45.3132018, 7.3868782 45.3132047, 7.3868269 45.3132059, 7.3860059 45.313214, 7.385571 45.3132167, 7.3851484 45.3132241, 7.3849952 45.3132366, 7.3848897 45.3132516, 7.3847884 45.3132842, 7.3844907 45.3135548, 7.384203 45.3138464, 7.3840371 45.3139955)",,,
164436131,,Piazza Europa,residential,,False,True,9.2,"LINESTRING (7.3884235 45.3138304, 7.3884461 45.3139116)",,,
163962558,,Via Scarveiri,residential,,False,False,119.806,"LINESTRING (7.3884235 45.3138304, 7.3883607 45.3137534, 7.3883063 45.3136395, 7.3882906 45.3135993, 7.3881662 45.3134539, 7.3879912 45.3133699, 7.3879591 45.3133586, 7.3877458 45.3132835, 7.3876548 45.313242, 7.3875891 45.3132227, 7.3875046 45.3132104, 7.3873298 45.3131743)",,,
164436131,,Piazza Europa,residential,,False,False,27.493,"LINESTRING (7.3884235 45.3138304, 7.3884961 45.3137371, 7.3886 45.3136683, 7.3886507 45.313649)",,,
164042777,,Via Roma,residential,,False,False,64.12100000000001,"LINESTRING (7.3886257 45.3155906, 7.3889125 45.3157066, 7.3890623 45.3159131, 7.3891596 45.316002)",,,
"[163962964, 522498478]",,Piazza Quattro Novembre,residential,,False,False,64.725,"LINESTRING (7.3886257 45.3155906, 7.3887147 45.3155733, 7.3888271 45.3155117, 7.3886428 45.3152801, 7.3884588 45.315359)",,,
522498478,,Piazza Quattro Novembre,residential,,False,True,29.615,"LINESTRING (7.3886257 45.3155906, 7.3886233 45.3155344, 7.3884588 45.315359)",,,
"[163962964, 522498478]",,Piazza Quattro Novembre,residential,,False,True,64.725,"LINESTRING (7.3884588 45.315359, 7.3886428 45.3152801, 7.3888271 45.3155117, 7.3887147 45.3155733, 7.3886257 45.3155906)",,,
522498478,,Piazza Quattro Novembre,residential,,False,False,29.615,"LINESTRING (7.3884588 45.315359, 7.3886233 45.3155344, 7.3886257 45.3155906)",,,
522498479,1,Via Roma,residential,,False,True,23.92,"LINESTRING (7.3884588 45.315359, 7.3883844 45.3152747, 7.3883128 45.3151703)",,,
164436136,,Piazza Municipio,residential,,False,False,77.832,"LINESTRING (7.389047 45.3135566, 7.3891338 45.3134434, 7.3892457 45.3133404, 7.3896333 45.3129928)",,,
164436136,,Piazza Municipio,residential,,False,True,94.716,"LINESTRING (7.389047 45.3135566, 7.3892077 45.3134739, 7.3893373 45.3134044, 7.3897929 45.3131004, 7.3896333 45.3129928)",,,
"[164436136, 164436131]",,"['Piazza Municipio', 'Piazza Europa']",residential,,False,False,35.418,"LINESTRING (7.389047 45.3135566, 7.388924 45.3136394, 7.3887836 45.313718, 7.3887025 45.3137629)",,,
164577561,,Via Cesale,unclassified,,False,True,137.819,"LINESTRING (7.3912122 45.3112379, 7.3908889 45.3116147, 7.3906392 45.3119784, 7.3904809 45.3121419, 7.3903274 45.3123075)",,,
163963408,,Via Cesale,residential,,False,True,94.158,"LINESTRING (7.3903274 45.3123075, 7.3901552 45.3124882, 7.3901031 45.3125055, 7.3898731 45.3127455, 7.3896333 45.3129928)",,,
164577561,,Via Cesale,unclassified,,False,False,137.81900000000002,"LINESTRING (7.3903274 45.3123075, 7.3904809 45.3121419, 7.3906392 45.3119784, 7.3908889 45.3116147, 7.3912122 45.3112379)",,,
295022571,,Via Guglielmo Marconi,residential,,False,False,294.60499999999996,"LINESTRING (7.3903274 45.3123075, 7.3906699 45.3124326, 7.3907088 45.312502, 7.3907716 45.312673, 7.3908699 45.3129729, 7.3909552 45.3130833, 7.3910339 45.3131473, 7.3909531 45.3132332, 7.3909267 45.3132733, 7.3907157 45.3134738, 7.3906017 45.3135805, 7.3903322 45.3137351, 7.3900338 45.3139487, 7.3897195 45.3141594, 7.3894961 45.3143265)",,,
163963408,,Via Cesale,residential,,False,False,94.158,"LINESTRING (7.3896333 45.3129928, 7.3898731 45.3127455, 7.3901031 45.3125055, 7.3901552 45.3124882, 7.3903274 45.3123075)",,,
164436136,,Piazza Municipio,residential,,False,False,94.71600000000001,"LINESTRING (7.3896333 45.3129928, 7.3897929 45.3131004, 7.3893373 45.3134044, 7.3892077 45.3134739, 7.389047 45.3135566)",,,
164436136,,Piazza Municipio,residential,,False,True,77.83200000000001,"LINESTRING (7.3896333 45.3129928, 7.3892457 45.3133404, 7.3891338 45.3134434, 7.389047 45.3135566)",,,
164042776,,,residential,,False,True,9.458,"LINESTRING (7.3894507 45.3158652, 7.3895529 45.3158197)",,,
164042775,,,residential,,False,False,70.478,"LINESTRING (7.3894507 45.3158652, 7.3893982 45.3158005, 7.3892582 45.3156972, 7.3892109 45.3156683, 7.3891642 45.3156717, 7.3891308 45.3157031, 7.3891289 45.3157434, 7.3891277 45.3158254, 7.3891419 45.3159043, 7.3891596 45.316002)",,,
669089219,,Via Roma,residential,,False,True,77.05000000000001,"LINESTRING (7.3894507 45.3158652, 7.3894974 45.3160778, 7.3895115 45.3161565, 7.3895147 45.3161984, 7.389485 45.3162186, 7.3894175 45.3162148, 7.3893473 45.3161648, 7.3891596 45.316002)",,,
164042775,,,residential,,False,True,70.47800000000001,"LINESTRING (7.3891596 45.316002, 7.3891419 45.3159043, 7.3891277 45.3158254, 7.3891289 45.3157434, 7.3891308 45.3157031, 7.3891642 45.3156717, 7.3892109 45.3156683, 7.3892582 45.3156972, 7.3893982 45.3158005, 7.3894507 45.3158652)",,,
669089219,,Via Roma,residential,,False,False,77.05000000000001,"LINESTRING (7.3891596 45.316002, 7.3893473 45.3161648, 7.3894175 45.3162148, 7.389485 45.3162186, 7.3895147 45.3161984, 7.3895115 45.3161565, 7.3894974 45.3160778, 7.3894507 45.3158652)",,,
164042777,,Via Roma,residential,,False,True,64.12100000000001,"LINESTRING (7.3891596 45.316002, 7.3890623 45.3159131, 7.3889125 45.3157066, 7.3886257 45.3155906)",,,
164042776,,,residential,,False,False,9.458,"LINESTRING (7.3895529 45.3158197, 7.3894507 45.3158652)",,,
365483157,,Via Cantoira,residential,50,False,True,113.311,"LINESTRING (7.3895529 45.3158197, 7.3895891 45.3159268, 7.3896322 45.3160501, 7.3896869 45.3162094, 7.3897087 45.3163082, 7.3897128 45.316459, 7.3896597 45.3167055, 7.3896255 45.3167731, 7.3896098 45.316818)",,SP33d2,
522114304,1,Via Cantoira,residential,30,False,False,91.754,"LINESTRING (7.3895529 45.3158197, 7.3895107 45.3156934, 7.3893932 45.3152836, 7.389391 45.3152661, 7.3893782 45.3151659, 7.389386 45.3150068)",,,
37345756,2,Via Lanzo,secondary,50,False,False,490.01,"LINESTRING (7.3893693 45.3128801, 7.3893869 45.3128696, 7.3896785 45.3126948, 7.3898254 45.3125742, 7.3899605 45.3124394, 7.3900165 45.3123634, 7.3901375 45.3121469, 7.390296 45.3119327, 7.3904663 45.3117494, 7.3906444 45.3115424, 7.3909654 45.3111705, 7.3911498 45.3109819, 7.3913468 45.3107963, 7.3914448 45.3107089, 7.3915164 45.3106476, 7.3915355 45.310634, 7.3915473 45.3106168, 7.3915506 45.3105978, 7.3915449 45.3105791, 7.3915309 45.3105627, 7.3915101 45.3105504, 7.3914847 45.3105436, 7.3914576 45.3105428, 7.3914316 45.3105483, 7.3914095 45.3105595, 7.3913937 45.3105751, 7.3913232 45.3106526, 7.3912321 45.3107637, 7.3909749 45.3109687, 7.3907092 45.3111378, 7.3906345 45.3112121, 7.3905447 45.3113048, 7.3904772 45.3113529, 7.3903891 45.3113991, 7.3901263 45.3114982, 7.3898932 45.3115647)",,,
37345756,2,Via Lanzo,secondary,50,False,True,58.882999999999996,"LINESTRING (7.3893693 45.3128801, 7.3892826 45.3129428, 7.3891278 45.3130489, 7.3890379 45.3130961, 7.3889884 45.3131504, 7.3889042 45.3132429, 7.3888593 45.3132619)",,,
164044233,,Via Nino Costa,residential,,False,False,46.370000000000005,"LINESTRING (7.3893693 45.3128801, 7.3892666 45.3128832, 7.3891555 45.3128887, 7.3888857 45.3129252, 7.3887843 45.3129417)",,,
164436128,,Viale Stazione,residential,,False,False,8.712,"LINESTRING (7.3887843 45.3129417, 7.3888077 45.3128651)",,,
"[164044233, 164046449]",,"['Via Nino Costa', 'Via Giacomo Matteotti']",residential,,False,"[False, True]",347.64599999999996,"LINESTRING (7.3887843 45.3129417, 7.3885814 45.3129348, 7.3884406 45.3129332, 7.3882448 45.3129192, 7.3880961 45.3129105, 7.3879825 45.3129123, 7.3879558 45.31294, 7.3879143 45.3129554, 7.3878112 45.3129509, 7.3875758 45.3129407, 7.3873255 45.3129455, 7.3870995 45.3129524, 7.3868193 45.3129144, 7.386774 45.3129083, 7.3866302 45.3128789, 7.3864837 45.3127529, 7.3864611 45.3127016, 7.3864365 45.3126472, 7.3864386 45.3125167, 7.3864238 45.3123969, 7.3865763 45.3122837, 7.3867491 45.3122027, 7.3871252 45.312073, 7.3874149 45.3121183, 7.3877618 45.3121861)",,,
164044233,,Via Nino Costa,residential,,False,True,46.370000000000005,"LINESTRING (7.3887843 45.3129417, 7.3888857 45.3129252, 7.3891555 45.3128887, 7.3892666 45.3128832, 7.3893693 45.3128801)",,,
"[164046449, 164044233]",,"['Via Nino Costa', 'Via Giacomo Matteotti']",residential,,False,"[False, True]",347.64599999999996,"LINESTRING (7.3877618 45.3121861, 7.3874149 45.3121183, 7.3871252 45.312073, 7.3867491 45.3122027, 7.3865763 45.3122837, 7.3864238 45.3123969, 7.3864386 45.3125167, 7.3864365 45.3126472, 7.3864611 45.3127016, 7.3864837 45.3127529, 7.3866302 45.3128789, 7.386774 45.3129083, 7.3868193 45.3129144, 7.3870995 45.3129524, 7.3873255 45.3129455, 7.3875758 45.3129407, 7.3878112 45.3129509, 7.3879143 45.3129554, 7.3879558 45.31294, 7.3879825 45.3129123, 7.3880961 45.3129105, 7.3882448 45.3129192, 7.3884406 45.3129332, 7.3885814 45.3129348, 7.3887843 45.3129417)",,,
164046449,,Via Giacomo Matteotti,residential,,False,True,82.41,"LINESTRING (7.3877618 45.3121861, 7.3879349 45.3122149, 7.3883054 45.3122767, 7.3883986 45.3122921, 7.3886511 45.3125098)",,,
164046456,,Via Giuseppe Verdi,residential,,False,True,118.92299999999999,"LINESTRING (7.3877618 45.3121861, 7.3877996 45.3119296, 7.3877953 45.3117798, 7.3879299 45.3115298, 7.3880715 45.3113454, 7.3882268 45.3112987, 7.3883208 45.3113005)",,,
37345756,2,Via Lanzo,secondary,50,False,False,145.76099999999997,"LINESTRING (7.3898932 45.3115647, 7.3896435 45.3116079, 7.3894104 45.3116258, 7.3891905 45.3116178, 7.3889266 45.3116111, 7.3886937 45.3115991, 7.3885685 45.3115884, 7.3884865 45.311569, 7.388427 45.3115288, 7.3883446 45.3114648, 7.3883182 45.3113846, 7.3883208 45.3113005)",,,
37345756,2,Via Lanzo,secondary,50,False,True,490.01000000000005,"LINESTRING (7.3898932 45.3115647, 7.3901263 45.3114982, 7.3903891 45.3113991, 7.3904772 45.3113529, 7.3905447 45.3113048, 7.3906345 45.3112121, 7.3907092 45.3111378, 7.3909749 45.3109687, 7.3912321 45.3107637, 7.3913232 45.3106526, 7.3913937 45.3105751, 7.3914095 45.3105595, 7.3914316 45.3105483, 7.3914576 45.3105428, 7.3914847 45.3105436, 7.3915101 45.3105504, 7.3915309 45.3105627, 7.3915449 45.3105791, 7.3915506 45.3105978, 7.3915473 45.3106168, 7.3915355 45.310634, 7.3915164 45.3106476, 7.3914448 45.3107089, 7.3913468 45.3107963, 7.3911498 45.3109819, 7.3909654 45.3111705, 7.3906444 45.3115424, 7.3904663 45.3117494, 7.390296 45.3119327, 7.3901375 45.3121469, 7.3900165 45.3123634, 7.3899605 45.3124394, 7.3898254 45.3125742, 7.3896785 45.3126948, 7.3893869 45.3128696, 7.3893693 45.3128801)",,,
164053850,,,residential,,False,False,50.419000000000004,"LINESTRING (7.3898932 45.3115647, 7.3899655 45.3116413, 7.3899861 45.3116739, 7.3899842 45.3117139, 7.3899588 45.3117648, 7.3899311 45.311821, 7.3899227 45.311884, 7.3898506 45.3119806)",,,
164053850,,,residential,,False,True,50.419000000000004,"LINESTRING (7.3898506 45.3119806, 7.3899227 45.311884, 7.3899311 45.311821, 7.3899588 45.3117648, 7.3899842 45.3117139, 7.3899861 45.3116739, 7.3899655 45.3116413, 7.3898932 45.3115647)",,,
164579287,,,residential,,False,False,26.694,"LINESTRING (7.3888418 45.3149804, 7.388759 45.3152133)",,,
164055479,,,residential,,False,False,42.653999999999996,"LINESTRING (7.3888418 45.3149804, 7.3891149 45.3149944, 7.389386 45.3150068)",,,
164055479,,,residential,,False,True,39.57600000000001,"LINESTRING (7.3888418 45.3149804, 7.3885659 45.3150381, 7.3884719 45.3150771, 7.3883693 45.3151033)",,,
164579287,,,residential,,False,True,26.694,"LINESTRING (7.388759 45.3152133, 7.3888418 45.3149804)",,,
164055479,,,residential,,False,True,42.653999999999996,"LINESTRING (7.389386 45.3150068, 7.3891149 45.3149944, 7.3888418 45.3149804)",,,
522114304,1,Via Cantoira,residential,30,False,False,76.168,"LINESTRING (7.389386 45.3150068, 7.3893962 45.3149247, 7.3894198 45.3147999, 7.3894601 45.3145074, 7.3894765 45.3143984, 7.3894961 45.3143265)",,,
522114304,1,Via Cantoira,residential,30,False,True,91.754,"LINESTRING (7.389386 45.3150068, 7.3893782 45.3151659, 7.389391 45.3152661, 7.3893932 45.3152836, 7.3895107 45.3156934, 7.3895529 45.3158197)",,,
164055479,,,residential,,False,False,39.57600000000001,"LINESTRING (7.3883693 45.3151033, 7.3884719 45.3150771, 7.3885659 45.3150381, 7.3888418 45.3149804)",,,
263546516,,Via Cantoira,residential,,False,True,13.297,"LINESTRING (7.3886507 45.313649, 7.3887025 45.3137629)",,,
164436131,,Piazza Europa,residential,,False,False,46.035,"LINESTRING (7.3886507 45.313649, 7.3888388 45.3133047, 7.3888593 45.3132619)",,,
164436131,,Piazza Europa,residential,,False,True,27.493000000000002,"LINESTRING (7.3886507 45.313649, 7.3886 45.3136683, 7.3884961 45.3137371, 7.3884235 45.3138304)",,,
"[67007874, 67007867, 67007869, 230703654]",,Ponte della Vana,unclassified,,False,True,263.438,"LINESTRING (7.3876549 45.309733, 7.3877147 45.3097078, 7.3877775 45.3096757, 7.3878477 45.3096466, 7.3879235 45.3096513, 7.3880049 45.30969, 7.3880433 45.3096982, 7.3880967 45.3097438, 7.3881197 45.3097949, 7.3881189 45.3098523, 7.3880889 45.3098943, 7.3874654 45.3104297, 7.3873921 45.31051, 7.3873762 45.3105535, 7.3873782 45.3106221, 7.3874193 45.310674, 7.3878221 45.3109568, 7.3882305 45.3112272, 7.3883415 45.3112612)",yes,,
164046449,,Via Giacomo Matteotti,residential,,False,False,82.41,"LINESTRING (7.3886511 45.3125098, 7.3883986 45.3122921, 7.3883054 45.3122767, 7.3879349 45.3122149, 7.3877618 45.3121861)",,,
