osmid,lanes,name,highway,oneway,reversed,length,geometry,width,bridge,maxspeed,ref
158627102,4,Washington Street,secondary,False,False,199.655,"LINESTRING (-71.2245932 42.3493039, -71.224103 42.3492562, -71.223774 42.3492243, -71.2236304 42.3492111, -71.223541 42.3492039, -71.2234503 42.3491974, -71.2233706 42.3491932, -71.2232944 42.3491912, -71.2230691 42.3491926, -71.2229435 42.3491938, -71.2225359 42.3492006, -71.2221732 42.3492022)",,,30 mph,
158627102,4,Washington Street,secondary,False,True,63.032,"LINESTRING (-71.2245932 42.3493039, -71.22523 42.3493543, -71.2253559 42.3493639)",,,30 mph,
1183560419,2,Perkins Street,residential,False,True,8.818,"LINESTRING (-71.2319705 42.3466688, -71.2320514 42.3467209)",12.2,,,
9125802,2,Perkins Street,residential,False,True,218.90800000000002,"LINESTRING (-71.2319705 42.3466688, -71.2319349 42.346646, -71.231904 42.3466243, -71.2318836 42.3466088, -71.2318649 42.3465913, -71.2318448 42.3465671, -71.2315118 42.3461771, -71.2305211 42.3450205)",12.2,,,
165140705,2,Washington Street,secondary,True,False,93.001,"LINESTRING (-71.2319705 42.3466688, -71.2317061 42.346753, -71.2315918 42.3467902, -71.2315268 42.3468203, -71.2314814 42.3468412, -71.2313292 42.3469077, -71.2312702 42.3469342, -71.2312031 42.3469631, -71.2310894 42.3470122, -71.2309709 42.3470576)",16.5,,,MA 16
533146115,2,,motorway_link,True,False,52.752,"LINESTRING (-71.2319705 42.3466688, -71.231553 42.3469611, -71.2315043 42.3469949)",15.2,,,
1176343987,2,Watertown Street,secondary,False,False,76.563,"LINESTRING (-71.2245235 42.3500937, -71.2236901 42.3504015)",18.3,,25 mph,MA 16
9124896,1,Davis Court,residential,False,True,88.885,"LINESTRING (-71.2245235 42.3500937, -71.2245087 42.3500726, -71.2244987 42.3500542, -71.2244907 42.350034, -71.2244874 42.350015, -71.2244873 42.3499946, -71.224501 42.3498929, -71.2245766 42.3493908, -71.2245837 42.3493493, -71.2245932 42.3493039)",4.3,,,
1176343987,2,Watertown Street,secondary,False,True,21.284,"LINESTRING (-71.2245235 42.3500937, -71.2246134 42.3500596, -71.2247542 42.3500067)",18.3,,25 mph,MA 16
9123986,2,Elm Court,residential,False,True,57.55500000000001,"LINESTRING (-71.230945 42.3531818, -71.2310819 42.3527295, -71.2310909 42.3527039, -71.2311026 42.3526776)",9.8,,,
9123224,2,Orchard Avenue,residential,False,False,81.398,"LINESTRING (-71.2223077 42.3527718, -71.2222766 42.352744, -71.2222437 42.352708, -71.222214 42.3526661, -71.2218485 42.3521245)",12.2,,,
9123224,2,Orchard Avenue,residential,False,True,61.458,"LINESTRING (-71.2223077 42.3527718, -71.2223476 42.3528008, -71.222388 42.3528221, -71.2224333 42.3528364, -71.222481 42.3528464, -71.2230095 42.35294)",12.2,,,
9123605,2,Vincent Street,residential,False,False,108.38199999999999,"LINESTRING (-71.2223077 42.3527718, -71.2222772 42.3527931, -71.222245 42.3528133, -71.2222135 42.3528312, -71.2221795 42.3528473, -71.2211455 42.353227)",12.2,,,
591677175,2,Washington Street,secondary,True,False,15.206,"LINESTRING (-71.2321316 42.3466035, -71.2320941 42.3466144, -71.2320652 42.3466239, -71.2320341 42.3466345, -71.2320005 42.3466507, -71.2319705 42.3466688)",16.5,,,MA 16
1183560421,4,Washington Street,secondary,False,True,8.104,"LINESTRING (-71.2321316 42.3466035, -71.232161 42.3465821, -71.2322011 42.3465518)",16.5,,,MA 16
9126991,2,Dunstan Street,residential,False,False,183.26200000000003,"LINESTRING (-71.2221732 42.3492022, -71.222174 42.349245, -71.2221763 42.3492718, -71.2221795 42.3492975, -71.222184 42.3493237, -71.2223462 42.3500245, -71.2225286 42.3507145, -71.2225366 42.3507366, -71.222549 42.3507624, -71.2225637 42.3507864, -71.2225854 42.3508182)",12.2,,,
158627102,4,Washington Street,secondary,False,False,96.991,"LINESTRING (-71.2221732 42.3492022, -71.2218045 42.349199, -71.2214995 42.3491988, -71.2214113 42.3491998, -71.2213271 42.3492025, -71.2212503 42.3492063, -71.2211807 42.3492101, -71.2211073 42.3492166, -71.2210519 42.3492227, -71.2209953 42.3492294)",,,30 mph,
158627102,4,Washington Street,secondary,False,True,199.655,"LINESTRING (-71.2221732 42.3492022, -71.2225359 42.3492006, -71.2229435 42.3491938, -71.2230691 42.3491926, -71.2232944 42.3491912, -71.2233706 42.3491932, -71.2234503 42.3491974, -71.223541 42.3492039, -71.2236304 42.3492111, -71.223774 42.3492243, -71.224103 42.3492562, -71.2245932 42.3493039)",,,30 mph,
9123819,2,Elm Street,tertiary,False,False,74.85600000000001,"LINESTRING (-71.229454 42.3492806, -71.229502 42.3493472, -71.2295534 42.349419, -71.2298144 42.3497905, -71.2298396 42.3498262, -71.229873 42.3498783)",,,30 mph,
9123819,2,Elm Street,tertiary,False,True,78.84599999999999,"LINESTRING (-71.229454 42.3492806, -71.2293365 42.3491178, -71.2290775 42.3487629, -71.2290455 42.3487191, -71.2290101 42.3486525)",,,30 mph,
9123588,2,Putnam Street,residential,False,True,28.128,"LINESTRING (-71.2287104 42.3474043, -71.2285384 42.3471856)",12.2,,,
"[491842776, 137766316]",1,Putnam Street,residential,True,False,31.250999999999998,"LINESTRING (-71.2287104 42.3474043, -71.2287136 42.3474278, -71.2287186 42.347446, -71.2287265 42.3474634, -71.2287378 42.3474811, -71.2287909 42.3475505, -71.2288057 42.3475674, -71.2288189 42.3475807, -71.2289054 42.3476361)",12.2,yes,,
158287118,2,Chestnut Street,secondary,False,True,37.847,"LINESTRING (-71.2242603 42.3466222, -71.22408 42.346309)",,,,
9124047,2,Fairview Terrace,residential,False,True,69.45,"LINESTRING (-71.2242603 42.3466222, -71.224769 42.3465012, -71.225064 42.3464292)",9.1,,,
158287118,2,Chestnut Street,secondary,False,False,74.431,"LINESTRING (-71.2242603 42.3466222, -71.2245172 42.3470765, -71.2246115 42.3472392)",,,,
158287118,2,Chestnut Street,secondary,False,False,37.847,"LINESTRING (-71.22408 42.346309, -71.2242603 42.3466222)",,,,
9123064,2,Westfield Road,residential,False,False,175.549,"LINESTRING (-71.22408 42.346309, -71.223801 42.346433, -71.223501 42.346546, -71.223409 42.346574, -71.223321 42.346578, -71.223229 42.346558, -71.223158 42.346505, -71.222823 42.345985, -71.222757 42.345953, -71.222665 42.34594, -71.222572 42.345944, -71.222528 42.345948)",12.2,,,
9123909,2,Richfield Road,residential,False,True,79.458,"LINESTRING (-71.22408 42.346309, -71.224435 42.346187, -71.224942 42.345986)",12.2,,,
158287118,2,Chestnut Street,secondary,False,True,162.322,"LINESTRING (-71.22408 42.346309, -71.223849 42.345915, -71.223584 42.345388, -71.223513 42.3452377, -71.223482 42.345172, -71.223413 42.3449381)",,,,
9124026,2,Webster Street,tertiary,False,False,76.064,"LINESTRING (-71.2322777 42.3492936, -71.2314005 42.3495119)",12.2,,25 mph,
9123974,1,Shaw Street,residential,True,False,32.849999999999994,"LINESTRING (-71.230503 42.3471901, -71.2304436 42.347143, -71.2304284 42.3471298, -71.2304144 42.3471167, -71.2303203 42.3470143, -71.2303052 42.3469993, -71.2302901 42.3469872, -71.230268 42.3469759, -71.2302462 42.3469674)",13.7,,,
72839293,3,Washington Street,secondary,True,False,35.412,"LINESTRING (-71.230503 42.3471901, -71.2304395 42.3471999, -71.2303624 42.3472107, -71.2302944 42.3472188, -71.2302222 42.3472269, -71.2301165 42.3472377, -71.2300778 42.347241)",16.5,,,MA 16
9124026,2,Webster Street,tertiary,False,False,95.535,"LINESTRING (-71.2287097 42.3501686, -71.2286416 42.350185, -71.227608 42.3504429)",12.2,,25 mph,
9124026,2,Webster Street,tertiary,False,True,100.90200000000002,"LINESTRING (-71.2287097 42.3501686, -71.2287911 42.3501487, -71.2297637 42.3499049, -71.229873 42.3498783)",12.2,,25 mph,
491455804,2,Cherry Street,tertiary,False,False,247.70100000000002,"LINESTRING (-71.2287097 42.3501686, -71.2287291 42.3502119, -71.2288937 42.3505796, -71.2290108 42.3508411, -71.2291212 42.351087, -71.2294838 42.3519, -71.2295023 42.3519473, -71.2295159 42.3519884, -71.2295237 42.3520211, -71.2295288 42.3520551, -71.2295317 42.3520886, -71.2295293 42.3521193, -71.2295236 42.3521502, -71.2295131 42.3521836, -71.2294729 42.3522951)",12.2,,,
"[491455804, 954749919]","['3', '2']",Cherry Street,tertiary,False,True,138.524,"LINESTRING (-71.2287097 42.3501686, -71.2286849 42.3501139, -71.2284911 42.3496852, -71.2284745 42.349652, -71.2284497 42.3496071, -71.2283972 42.3495108, -71.2283846 42.3494853, -71.2283704 42.3494546, -71.2282877 42.3492691, -71.228202 42.349086, -71.2281623 42.3489907)",12.2,,,
137766317,,Putnam Street,residential,True,False,21.782000000000004,"LINESTRING (-71.228961 42.3474271, -71.2288638 42.3474376, -71.2288453 42.34744, -71.2288201 42.3474409, -71.2287967 42.3474385, -71.2287714 42.3474329, -71.2287495 42.3474258, -71.2287297 42.3474166, -71.2287104 42.3474043)",,,,
"[1121239348, 1050584166]","['3', '2']",Washington Street,secondary,True,False,23.985000000000003,"LINESTRING (-71.228961 42.3474271, -71.2289466 42.347449, -71.2289358 42.3474686, -71.2289247 42.3474914, -71.2289154 42.3475174, -71.2289102 42.3475486, -71.2289071 42.3475732, -71.2289059 42.3475919, -71.228905 42.3476091, -71.2289054 42.3476361)",16.5,yes,,MA 16
9125972,1,Hillside Terrace,residential,False,True,66.235,"LINESTRING (-71.2247745 42.3475171, -71.2248166 42.3475034, -71.2248571 42.347492, -71.2254033 42.3473547, -71.2254409 42.3473463, -71.2254837 42.3473398, -71.22554 42.3473347)",4.3,,,
"[570160035, 426489445, 34963651]",2,Chestnut Street,secondary,False,False,123.568,"LINESTRING (-71.2247745 42.3475171, -71.2248089 42.3475757, -71.2250077 42.3479083, -71.2250656 42.3480167, -71.2251685 42.3483057, -71.2252115 42.3484364, -71.2252549 42.3485664)",10.7,yes,,
570160035,2,Chestnut Street,secondary,False,True,18.627000000000002,"LINESTRING (-71.2247745 42.3475171, -71.224744 42.3474665, -71.2246844 42.3473634)",,,,
9124770,2,Winthrop Street,residential,False,True,124.758,"LINESTRING (-71.227781 42.3461781, -71.229101 42.345624)",13.7,,,
9123588,2,Putnam Street,residential,False,False,128.16,"LINESTRING (-71.227781 42.3461781, -71.2284122 42.3470178, -71.2285384 42.3471856)",12.2,,,
9123588,2,Putnam Street,residential,False,True,118.46600000000001,"LINESTRING (-71.227781 42.3461781, -71.2274699 42.3457737, -71.227403 42.3456851, -71.2270818 42.3452465)",12.2,,,
9126458,2,Waltham Street,secondary,False,False,11.561,"LINESTRING (-71.2263744 42.3512269, -71.2263659 42.3512441, -71.2263521 42.35127, -71.2263351 42.351298, -71.2263196 42.3513226)",,,25 mph,
9126458,2,Waltham Street,secondary,False,True,56.878,"LINESTRING (-71.2263744 42.3512269, -71.2263902 42.351191, -71.2264066 42.3511453, -71.226417 42.3511033, -71.2264248 42.3510615, -71.2264293 42.3510172, -71.2264319 42.3509731, -71.2264311 42.3509177, -71.2264307 42.3508932, -71.2264287 42.350768, -71.2264279 42.3507201)",,,25 mph,
"[34963650, 426489445]","['3', '2']",Chestnut Street,secondary,False,True,89.345,"LINESTRING (-71.2253559 42.3493639, -71.2253629 42.3493296, -71.2253675 42.349293, -71.2253685 42.3492537, -71.2253676 42.3492254, -71.2253628 42.3491738, -71.2253422 42.349021, -71.2252549 42.3485664)",10.7,,,
158627090,4,Washington Street,secondary,False,False,65.811,"LINESTRING (-71.2253559 42.3493639, -71.2254918 42.3493741, -71.2258675 42.3494094, -71.2259398 42.3494156, -71.2259882 42.3494185, -71.2260371 42.3494221, -71.2260782 42.349424, -71.2261215 42.3494244, -71.226152 42.3494234)",,,,
158627102,4,Washington Street,secondary,False,False,63.032,"LINESTRING (-71.2253559 42.3493639, -71.22523 42.3493543, -71.2245932 42.3493039)",,,30 mph,
9123026,2,Austin Street,tertiary,False,False,136.13299999999998,"LINESTRING (-71.2246844 42.3473634, -71.2237679 42.347637, -71.2231485 42.347822)",16.8,,,
570160035,2,Chestnut Street,secondary,False,False,18.627000000000002,"LINESTRING (-71.2246844 42.3473634, -71.224744 42.3474665, -71.2247745 42.3475171)",,,,
"[570160034, 570160036]",2,Chestnut Street,secondary,False,True,15.053999999999998,"LINESTRING (-71.2246844 42.3473634, -71.2246496 42.3473042, -71.2246115 42.3472392)",,,,
9123224,2,Orchard Avenue,residential,False,False,61.458,"LINESTRING (-71.2230095 42.35294, -71.222481 42.3528464, -71.2224333 42.3528364, -71.222388 42.3528221, -71.2223476 42.3528008, -71.2223077 42.3527718)",12.2,,,
9123224,2,Orchard Avenue,residential,False,True,91.496,"LINESTRING (-71.2230095 42.35294, -71.2235896 42.3530445, -71.2239284 42.3531055, -71.2239698 42.353113, -71.2240112 42.353124, -71.2240497 42.3531362, -71.2240838 42.3531504)",12.2,,,
9123438,2,Stoneleigh Road,residential,False,True,113.68499999999999,"LINESTRING (-71.2230095 42.35294, -71.2230191 42.3529118, -71.2230293 42.3528821, -71.2230435 42.3528469, -71.2230604 42.3528141, -71.2234292 42.3521005, -71.2234473 42.3520598, -71.2234622 42.3520209, -71.2234781 42.3519788)",12.2,,,
9126436,2,Henshaw Place,residential,False,False,111.174,"LINESTRING (-71.2276978 42.3534058, -71.2263929 42.3531418)",12.2,,,
9126447,2,Henshaw Street,residential,False,True,75.113,"LINESTRING (-71.2276978 42.3534058, -71.2279466 42.3527558)",12.2,,,
158630878,2,Henshaw Street,residential,False,False,106.703,"LINESTRING (-71.2276978 42.3534058, -71.2289497 42.3536606)",12.2,,,
"[9123411, 426807692]","['4', '5']",Washington Street,secondary,False,False,61.913,"LINESTRING (-71.2281623 42.3489907, -71.2280975 42.3490132, -71.2280452 42.3490307, -71.2279927 42.3490465, -71.2279184 42.3490671, -71.2278448 42.3490869, -71.2277661 42.3491075, -71.227692 42.3491259, -71.2276179 42.3491437, -71.2274544 42.3491793)",16.5,,,MA 16
426489450,4,Washington Street,secondary,False,True,63.28,"LINESTRING (-71.2281623 42.3489907, -71.2282184 42.3489675, -71.2282462 42.3489559, -71.2282707 42.3489456, -71.2283335 42.3489188, -71.2287915 42.3487065, -71.2288197 42.3486946)",16.5,,,MA 16
"[491455804, 954749919]","['3', '2']",Cherry Street,tertiary,False,False,138.52399999999997,"LINESTRING (-71.2281623 42.3489907, -71.228202 42.349086, -71.2282877 42.3492691, -71.2283704 42.3494546, -71.2283846 42.3494853, -71.2283972 42.3495108, -71.2284497 42.3496071, -71.2284745 42.349652, -71.2284911 42.3496852, -71.2286849 42.3501139, -71.2287097 42.3501686)",12.2,,,
9123542,2,Highland Street,tertiary,False,False,96.406,"LINESTRING (-71.2274544 42.3491793, -71.2273009 42.3487935, -71.227141 42.3483845, -71.2271263 42.3483469)",12.2,,,
"[9123411, 426807692]","['4', '5']",Washington Street,secondary,False,True,61.913,"LINESTRING (-71.2274544 42.3491793, -71.2276179 42.3491437, -71.227692 42.3491259, -71.2277661 42.3491075, -71.2278448 42.3490869, -71.2279184 42.3490671, -71.2279927 42.3490465, -71.2280452 42.3490307, -71.2280975 42.3490132, -71.2281623 42.3489907)",16.5,,,MA 16
"[1171010361, 426489449]","['4', '5']",Washington Street,secondary,False,False,94.68499999999999,"LINESTRING (-71.2274544 42.3491793, -71.2273204 42.3492067, -71.2269262 42.3492847, -71.2264769 42.3493748, -71.2264468 42.3493803, -71.2264102 42.3493872, -71.2263768 42.3493941, -71.2263418 42.3494005)",16.5,,,MA 16
9126334,2,Jepsen Court,residential,False,True,41.478,"LINESTRING (-71.2272448 42.3529184, -71.2273929 42.352604, -71.2274024 42.3525867, -71.2274156 42.3525676)",7.9,,,
158625291,2,Kempton Place,residential,False,True,117.887,"LINESTRING (-71.2209953 42.3492294, -71.2210391 42.3494235, -71.2210468 42.3494544, -71.2210545 42.3494816, -71.2211053 42.3496263, -71.2211673 42.3498034, -71.221194 42.3498885, -71.2212082 42.349935, -71.2212203 42.3499694, -71.221246 42.3500321, -71.2213409 42.3502571)",9.1,,,
158627102,4,Washington Street,secondary,False,True,96.99100000000001,"LINESTRING (-71.2209953 42.3492294, -71.2210519 42.3492227, -71.2211073 42.3492166, -71.2211807 42.3492101, -71.2212503 42.3492063, -71.2213271 42.3492025, -71.2214113 42.3491998, -71.2214995 42.3491988, -71.2218045 42.349199, -71.2221732 42.3492022)",,,30 mph,
9126447,2,Henshaw Street,residential,False,False,69.753,"LINESTRING (-71.2281774 42.3521522, -71.2281632 42.3521827, -71.2281519 42.3522108, -71.2279466 42.3527558)",12.2,,,
591677267,2,River Street,tertiary,False,False,77.65100000000001,"LINESTRING (-71.2281774 42.3521522, -71.2281435 42.3521424, -71.2281046 42.3521299, -71.2280572 42.3521125, -71.2279989 42.3520871, -71.2279412 42.3520593, -71.2278847 42.3520278, -71.2275904 42.3518452, -71.2275296 42.3518108, -71.2274702 42.351781, -71.2274077 42.3517528)",,,,
591677267,2,River Street,tertiary,False,True,107.768,"LINESTRING (-71.2281774 42.3521522, -71.2282125 42.352161, -71.2282581 42.35217, -71.2283092 42.3521785, -71.2283765 42.3521883, -71.2284454 42.352196, -71.2293534 42.3522778, -71.2294126 42.3522855, -71.2294729 42.3522951)",,,,
9123800,2,Shaw Street,residential,False,True,176.556,"LINESTRING (-71.2302462 42.3469674, -71.229101 42.345624)",13.7,,,
165140707,1,Shaw Street,residential,True,False,34.308,"LINESTRING (-71.2302462 42.3469674, -71.2302452 42.3469923, -71.2302399 42.3470202, -71.2302351 42.34704, -71.2302304 42.3470575, -71.2302203 42.3470843, -71.2302032 42.3471136, -71.2301795 42.3471432, -71.2301571 42.3471665, -71.2301439 42.3471798, -71.2300778 42.347241)",13.7,,,
9124093,2,Hosmer Circle,residential,False,False,26.391,"LINESTRING (-71.2210218 42.3471437, -71.2209885 42.347203, -71.2209435 42.3472528, -71.2208364 42.3473338)",15.2,,,
165135106,2,Watertown Street,secondary,False,True,101.922,"LINESTRING (-71.2225854 42.3508182, -71.2236901 42.3504015)",18.3,,35 mph,MA 16
9126991,2,Dunstan Street,residential,False,True,183.262,"LINESTRING (-71.2225854 42.3508182, -71.2225637 42.3507864, -71.222549 42.3507624, -71.2225366 42.3507366, -71.2225286 42.3507145, -71.2223462 42.3500245, -71.222184 42.3493237, -71.2221795 42.3492975, -71.2221763 42.3492718, -71.222174 42.349245, -71.2221732 42.3492022)",12.2,,,
165135106,2,Watertown Street,secondary,False,False,119.42500000000001,"LINESTRING (-71.2225854 42.3508182, -71.2213363 42.3512818, -71.2212867 42.3513002)",18.3,,35 mph,MA 16
9124240,2,Adella Avenue,residential,False,False,2.203,"LINESTRING (-71.2218362 42.3521069, -71.2218485 42.3521245)",12.2,,,
9124240,2,Adella Avenue,residential,False,True,100.426,"LINESTRING (-71.2218362 42.3521069, -71.2212867 42.3513002)",12.2,,,
9127046,2,Furbush Avenue,residential,False,True,145.253,"LINESTRING (-71.2218362 42.3521069, -71.2225489 42.3518361, -71.2225972 42.3518237, -71.222654 42.3518151, -71.2227048 42.351814, -71.222761 42.3518177, -71.2228151 42.3518254, -71.2232729 42.3519332, -71.2233484 42.3519502, -71.223416 42.3519656, -71.2234781 42.3519788)",12.2,,,
165149670,2,Highland Street,tertiary,False,False,79.056,"LINESTRING (-71.2267686 42.3476149, -71.2264046 42.3469568)",12.2,,,
9126864,2,Hunter Street,residential,False,True,153.162,"LINESTRING (-71.2267686 42.3476149, -71.2284363 42.3472194, -71.2284699 42.3472112, -71.2285057 42.3471995, -71.2285384 42.3471856)",9.1,,,
"[954534593, 34963653, 165149670]",2,Highland Street,tertiary,False,True,86.601,"LINESTRING (-71.2267686 42.3476149, -71.2267959 42.3476646, -71.2268551 42.3477692, -71.2268835 42.3478203, -71.2269238 42.3478976, -71.2269647 42.3479783, -71.2270023 42.3480575, -71.2270412 42.3481427, -71.2270681 42.3482045, -71.2270911 42.3482581, -71.2271263 42.3483469)",12.2,yes,,
158625293,2,Davis Avenue,residential,False,True,69.806,"LINESTRING (-71.2243511 42.3521461, -71.223529 42.351988)",,,,
9123418,2,Eden Avenue,residential,False,True,243.522,"LINESTRING (-71.2243511 42.3521461, -71.2243664 42.3521042, -71.2243791 42.3520634, -71.2247866 42.3507788, -71.2247983 42.3507419, -71.2248077 42.3507092, -71.2248144 42.3506793, -71.2248209 42.3506457, -71.224829 42.3505981, -71.2248363 42.3505493, -71.2248419 42.3504989, -71.2248458 42.3504453, -71.2248473 42.350408, -71.2248465 42.3503706, -71.2248286 42.3501993, -71.224825 42.3501712, -71.2248188 42.3501433, -71.2248098 42.3501104, -71.2248001 42.3500859, -71.2247885 42.35006, -71.2247731 42.350034, -71.2247542 42.3500067)",12.2,,,
158625293,2,Davis Avenue,residential,False,False,66.1,"LINESTRING (-71.2243511 42.3521461, -71.2249715 42.3522721, -71.2250014 42.3522801, -71.2250315 42.3522904, -71.2250585 42.3523019, -71.2250826 42.3523163, -71.2251061 42.3523343)",,,,
"[34963656, 9126126]",2,,motorway_link,True,False,85.637,"LINESTRING (-71.2311983 42.3480501, -71.2312772 42.3480451, -71.2313515 42.3480394, -71.2314265 42.3480316, -71.2314961 42.3480224, -71.231568 42.3480105, -71.2316442 42.3479946, -71.2317008 42.3479797, -71.2317421 42.3479667, -71.2317775 42.3479519, -71.2318107 42.3479338, -71.2318433 42.3479118, -71.2318676 42.3478949, -71.2318936 42.3478712, -71.2319117 42.3478494, -71.231927 42.3478262, -71.2319409 42.3477984, -71.2319518 42.3477702, -71.2319592 42.3477398, -71.2319639 42.3477118, -71.2319658 42.347672)",16.8,yes,,
72839288,2,Washington Street,secondary,True,False,79.46200000000002,"LINESTRING (-71.2311983 42.3480501, -71.2316499 42.348063, -71.2316941 42.3480619, -71.2317433 42.3480588, -71.2317799 42.3480541, -71.2318207 42.3480468, -71.2318574 42.3480366, -71.2318912 42.3480232, -71.2319274 42.3480054, -71.2319604 42.3479844, -71.2319879 42.3479635, -71.2320124 42.3479431, -71.2320424 42.3479112, -71.2320663 42.3478798)",16.8,,,MA 16
"[491852234, 9123743]",1,,motorway_link,True,False,184.497,"LINESTRING (-71.2319495 42.3475041, -71.2319391 42.3474672, -71.2319287 42.3474334, -71.2319152 42.3473981, -71.2319004 42.3473687, -71.2318814 42.3473368, -71.2318666 42.347315, -71.2318483 42.3472921, -71.2318266 42.3472726, -71.2317992 42.3472511, -71.2317692 42.3472327, -71.2317348 42.3472179, -71.2316965 42.3472061, -71.2316529 42.3471991, -71.231609 42.3471942, -71.2315686 42.347194, -71.2315245 42.3471969, -71.2314807 42.347202, -71.2314362 42.3472102, -71.2313941 42.3472196, -71.2313577 42.34723, -71.2313175 42.3472438, -71.2312677 42.3472608, -71.2310875 42.3473251, -71.2310215 42.3473476, -71.2309621 42.3473668, -71.2308993 42.3473868, -71.2308529 42.3474001, -71.2308026 42.347413, -71.2307456 42.3474264, -71.2306947 42.3474366, -71.2306413 42.3474459, -71.230596 42.3474526, -71.2305459 42.3474587, -71.2304941 42.3474638, -71.2304372 42.3474692, -71.2300246 42.3475044)",15.2,yes,,
"[953816730, 591677263]",2,,secondary,True,False,75.127,"LINESTRING (-71.2319495 42.3475041, -71.2319316 42.3473304, -71.2319266 42.3473003, -71.2319206 42.3472763, -71.2319126 42.3472538, -71.2319036 42.3472315, -71.2318867 42.3472035, -71.2318675 42.3471761, -71.231849 42.347155, -71.2318254 42.3471297, -71.2317956 42.3471031, -71.2317604 42.3470747, -71.231717 42.347048, -71.231678 42.3470301, -71.2316312 42.3470141, -71.23158 42.3470033, -71.2315043 42.3469949)",16.8,yes,,
9123909,2,Richfield Road,residential,False,False,79.458,"LINESTRING (-71.224942 42.345986, -71.224435 42.346187, -71.22408 42.346309)",12.2,,,
9123588,2,Putnam Street,residential,False,False,28.128,"LINESTRING (-71.2285384 42.3471856, -71.2287104 42.3474043)",12.2,,,
9123588,2,Putnam Street,residential,False,True,128.16,"LINESTRING (-71.2285384 42.3471856, -71.2284122 42.3470178, -71.227781 42.3461781)",12.2,,,
9126864,2,Hunter Street,residential,False,False,153.162,"LINESTRING (-71.2285384 42.3471856, -71.2285057 42.3471995, -71.2284699 42.3472112, -71.2284363 42.3472194, -71.2267686 42.3476149)",9.1,,,
9126436,2,Henshaw Place,residential,False,True,111.174,"LINESTRING (-71.2263929 42.3531418, -71.2276978 42.3534058)",12.2,,,
9123851,2,Lindbergh Avenue,residential,False,False,74.298,"LINESTRING (-71.2263929 42.3531418, -71.2265762 42.3526382, -71.226582 42.3526172, -71.226586 42.3525954, -71.2265856 42.3525753, -71.2265811 42.3525556, -71.2265732 42.3525381, -71.2265604 42.35252, -71.2265406 42.3525006)",12.2,,,
9124026,2,Webster Street,tertiary,False,False,55.55,"LINESTRING (-71.227608 42.3504429, -71.2269674 42.3506024)",12.2,,25 mph,
9124468,1,Columbus Place,residential,False,False,73.917,"LINESTRING (-71.227608 42.3504429, -71.2278934 42.3510733)",6.1,,,
9124026,2,Webster Street,tertiary,False,True,95.535,"LINESTRING (-71.227608 42.3504429, -71.2286416 42.350185, -71.2287097 42.3501686)",12.2,,25 mph,
9123800,2,Shaw Street,residential,False,False,176.556,"LINESTRING (-71.229101 42.345624, -71.2302462 42.3469674)",13.7,,,
9124770,2,Winthrop Street,residential,False,False,124.758,"LINESTRING (-71.229101 42.345624, -71.227781 42.3461781)",13.7,,,
9124770,2,Winthrop Street,residential,False,True,134.627,"LINESTRING (-71.229101 42.345624, -71.2305211 42.3450205)",13.7,,,
9124310,2,River Street,tertiary,False,False,3.192,"LINESTRING (-71.2311026 42.3526776, -71.2310659 42.3526682)",,,,
9123986,2,Elm Court,residential,False,False,57.555,"LINESTRING (-71.2311026 42.3526776, -71.2310909 42.3527039, -71.2310819 42.3527295, -71.230945 42.3531818)",9.8,,,
9124310,2,River Street,tertiary,False,True,26.442,"LINESTRING (-71.2311026 42.3526776, -71.2311776 42.3526946, -71.2314103 42.3527472)",,,,
9123088,2,,motorway_link,True,False,136.29199999999997,"LINESTRING (-71.2315043 42.3469949, -71.231395 42.3470678, -71.2312775 42.3471324, -71.2311501 42.3471936, -71.2310257 42.3472499, -71.2308976 42.347308, -71.2308618 42.3473228, -71.2308177 42.347339, -71.2307774 42.3473529, -71.2307292 42.3473687, -71.2306869 42.3473814, -71.2306438 42.3473924, -71.230614 42.3474003, -71.2305786 42.3474089, -71.2305372 42.347418, -71.230493 42.3474269, -71.2300246 42.3475044)",15.2,,,
953816730,2,,secondary,True,False,44.421,"LINESTRING (-71.2315043 42.3469949, -71.2314424 42.346998, -71.2313818 42.3470061, -71.2313185 42.3470151, -71.2312939 42.3470188, -71.231109 42.3470437, -71.2309709 42.3470576)",16.8,,,
9124465,2,Washington Street,secondary,True,False,16.538,"LINESTRING (-71.2288197 42.3486946, -71.2288497 42.3486928, -71.2288764 42.3486913, -71.2288971 42.3486889, -71.2289164 42.3486844, -71.2290101 42.3486525)",16.5,,,MA 16
426489450,4,Washington Street,secondary,False,False,63.28000000000001,"LINESTRING (-71.2288197 42.3486946, -71.2287915 42.3487065, -71.2283335 42.3489188, -71.2282707 42.3489456, -71.2282462 42.3489559, -71.2282184 42.3489675, -71.2281623 42.3489907)",16.5,,,MA 16
9123819,2,Elm Street,tertiary,False,False,78.846,"LINESTRING (-71.2290101 42.3486525, -71.2290455 42.3487191, -71.2290775 42.3487629, -71.2293365 42.3491178, -71.229454 42.3492806)",,,30 mph,
