osmid,oneway,ref,name,highway,reversed,length,lanes,geometry,bridge,maxspeed
6047750,True,US 221;US 220 BUS;VA 116,Williamson Road Southeast,primary,False,73.922,2,"LINESTRING (-79.9375393 37.2711073, -79.9375333 37.2713688, -79.9375299 37.2714448, -79.9375181 37.2717045, -79.937515 37.2717718)",,25 mph
6047987,False,,Henry Street Northwest,residential,False,44.944,2,"LINESTRING (-79.9423863 37.2742169, -79.9423707 37.2742585, -79.9423668 37.2742689, -79.9423549 37.2743136, -79.9423473 37.274365, -79.9423395 37.2746174)",,
6048731,False,,Centre Avenue Northwest,residential,False,168.96099999999998,,"LINESTRING (-79.9423863 37.2742169, -79.9424099 37.274174, -79.9424524 37.2741265, -79.9425152 37.2740705, -79.9425769 37.2740294, -79.9426449 37.2739968, -79.9427461 37.2739674, -79.9428473 37.2739516, -79.9433908 37.2739529, -79.9435806 37.2739533, -79.943669 37.2739434, -79.9437313 37.2739218, -79.943781 37.2738877, -79.9438122 37.2738475, -79.9438301 37.2737949, -79.9438603 37.2736148)",,
"[6048728, 1122135250]",False,,Centre Avenue Northwest,residential,True,166.216,,"LINESTRING (-79.9423863 37.2742169, -79.9422715 37.2742152, -79.9422526 37.2742149, -79.9419227 37.2742196, -79.9418432 37.274224, -79.9417586 37.2742257, -79.9414811 37.2742214, -79.9405828 37.2742051, -79.9405084 37.2742038)",,
6046544,False,US 11,Campbell Avenue Southeast,primary,False,106.742,2,"LINESTRING (-79.9405567 37.2718278, -79.9404708 37.2718261, -79.94022 37.2718212, -79.9400997 37.2718189, -79.940028 37.2718175, -79.9399842 37.2718168, -79.9394102 37.2718066, -79.9393507 37.2718056)",,25 mph
"[890134289, 889532263]",False,US 11,Campbell Avenue Southwest,primary,True,162.16800000000003,2,"LINESTRING (-79.9405567 37.2718278, -79.9406348 37.2718291, -79.9413194 37.2718409, -79.942253 37.271857, -79.9423244 37.2718565, -79.942389 37.271856)",,25 mph
890136451,False,,South Jefferson Street,tertiary,False,71.094,,"LINESTRING (-79.9405567 37.2718278, -79.9405545 37.2718955, -79.940541 37.272301, -79.9405423 37.2724075, -79.940543 37.272467)",,25 mph
890791528,False,,South Jefferson Street,tertiary,True,74.727,,"LINESTRING (-79.9405567 37.2718278, -79.9405586 37.2717554, -79.9405726 37.2712007, -79.940574 37.2711559)",,25 mph
6046544,False,US 11,Campbell Avenue Southeast,primary,True,106.74199999999999,2,"LINESTRING (-79.9393507 37.2718056, -79.9394102 37.2718066, -79.9399842 37.2718168, -79.940028 37.2718175, -79.9400997 37.2718189, -79.94022 37.2718212, -79.9404708 37.2718261, -79.9405567 37.2718278)",,25 mph
6047399,True,,Wall Street Southeast,residential,False,70.61900000000001,,"LINESTRING (-79.9393507 37.2718056, -79.9393491 37.2718793, -79.9393485 37.2719089, -79.9393396 37.2723236, -79.9393392 37.2723436, -79.9393382 37.2723887, -79.9393371 37.2724406)",,
6049968,False,US 11,Market Square Southeast,primary,False,27.055,2,"LINESTRING (-79.9393507 37.2718056, -79.9391734 37.2718025, -79.939045 37.271801)",,25 mph
51100952,False,US 11,Campbell Avenue Southeast,primary,True,105.73799999999999,2,"LINESTRING (-79.9388116 37.2717981, -79.9387518 37.2717966, -79.9384289 37.2717888, -79.9376863 37.2717762, -79.937617 37.271775)",,25 mph
1119972100,False,US 11,Market Square Southeast,primary,True,20.656,2,"LINESTRING (-79.9388116 37.2717981, -79.9389853 37.2717997, -79.939045 37.271801)",,25 mph
44818544,False,US 11,Campbell Avenue Southeast,primary,False,9.033,2,"LINESTRING (-79.937617 37.271775, -79.937515 37.2717718)",,
51045637,True,US 221;US 220 BUS;VA 116,Williamson Road Southeast,primary,False,74.12299999999999,2,"LINESTRING (-79.937617 37.271775, -79.937621 37.2717105, -79.937658 37.2711092)",,25 mph
51100952,False,US 11,Campbell Avenue Southeast,primary,False,105.73799999999999,2,"LINESTRING (-79.937617 37.271775, -79.9376863 37.2717762, -79.9384289 37.2717888, -79.9387518 37.2717966, -79.9388116 37.2717981)",,25 mph
44818544,False,US 11,Campbell Avenue Southeast,primary,True,9.033,2,"LINESTRING (-79.937515 37.2717718, -79.937617 37.271775)",,
44822185,False,,Campbell Avenue Southeast,tertiary,True,62.93099999999999,,"LINESTRING (-79.937515 37.2717718, -79.9373994 37.2717696, -79.9371148 37.2717642, -79.9371058 37.271764, -79.9369057 37.2717602, -79.936804 37.2717583)",,
51045636,True,US 11;US 221;US 220 BUS;VA 116,Williamson Road Southeast,primary,False,70.62100000000001,2,"LINESTRING (-79.937515 37.2717718, -79.9375153 37.2718634, -79.9375171 37.2724069)",,
6047888,False,,3rd Street Southeast,unclassified,False,186.072,,"LINESTRING (-79.936804 37.2717583, -79.9368064 37.2716939, -79.9368349 37.2709379, -79.9368693 37.2703307, -79.9368748 37.2702111, -79.9368861 37.2700863)",,
44822185,False,,Campbell Avenue Southeast,tertiary,False,62.931,,"LINESTRING (-79.936804 37.2717583, -79.9369057 37.2717602, -79.9371058 37.271764, -79.9371148 37.2717642, -79.9373994 37.2717696, -79.937515 37.2717718)",,
890134290,False,,South Jefferson Street,residential,True,71.845,,"LINESTRING (-79.940532 37.273113, -79.9405317 37.2730514, -79.9405426 37.2726283, -79.940544 37.272576, -79.9405434 37.2725125, -79.940543 37.272467)",,25 mph
"[1120149270, 1120149271]",False,,Norfolk Avenue Southeast,residential,False,131.001,,"LINESTRING (-79.940532 37.273113, -79.9404032 37.2731053, -79.940364 37.273103, -79.9401011 37.2730956, -79.9399 37.27309, -79.9395491 37.2730845, -79.9394698 37.2730833, -79.939195 37.273079, -79.9391667 37.2730775, -79.9390527 37.2730715)",,
890134290,False,,South Jefferson Street,residential,False,71.845,,"LINESTRING (-79.940543 37.272467, -79.9405434 37.2725125, -79.940544 37.272576, -79.9405426 37.2726283, -79.9405317 37.2730514, -79.940532 37.273113)",,25 mph
890136451,False,,South Jefferson Street,tertiary,True,71.094,,"LINESTRING (-79.940543 37.272467, -79.9405423 37.2724075, -79.940541 37.272301, -79.9405545 37.2718955, -79.9405567 37.2718278)",,25 mph
890791527,False,,Salem Avenue Southeast,tertiary,False,106.747,,"LINESTRING (-79.940543 37.272467, -79.9404513 37.2724643, -79.9404256 37.2724636, -79.9401 37.272454, -79.9394051 37.2724418, -79.9393371 37.2724406)",,
6051007,True,,Kirk Avenue Southeast,unclassified,False,134.517,,"LINESTRING (-79.940574 37.2711559, -79.9404889 37.2711545, -79.9401146 37.2711485, -79.9399464 37.2711458, -79.9392084 37.271134, -79.9391676 37.2711334, -79.9390541 37.2711316)",,
890791528,False,,South Jefferson Street,tertiary,False,74.727,,"LINESTRING (-79.940574 37.2711559, -79.9405726 37.2712007, -79.9405586 37.2717554, -79.9405567 37.2718278)",,25 mph
890791529,True,,Kirk Avenue Southwest,unclassified,False,162.249,,"LINESTRING (-79.940574 37.2711559, -79.9406592 37.2711576, -79.9410132 37.2711648, -79.9413845 37.2711723, -79.9418748 37.2711822, -79.942407 37.271193)",,
890791533,False,,South Jefferson Street,tertiary,True,72.14,,"LINESTRING (-79.940574 37.2711559, -79.9405746 37.2711163, -79.9405848 37.2705705, -79.940586 37.2705072)",,25 mph
6049123,False,,Church Avenue Southeast,residential,True,132.962,2,"LINESTRING (-79.940586 37.2705072, -79.9405053 37.2705057, -79.9399602 37.2704956, -79.9398737 37.270494, -79.9392288 37.2704821, -79.9391811 37.2704812, -79.9390838 37.2704793)",,25 mph
6049467,True,,Church Avenue Southwest,tertiary,False,162.883,1,"LINESTRING (-79.940586 37.2705072, -79.9406833 37.2705102, -79.940849 37.2705139, -79.9423662 37.2705479, -79.942426 37.270549)",,25 mph
51045839,False,,South Jefferson Street,tertiary,True,72.472,,"LINESTRING (-79.940586 37.2705072, -79.9405867 37.2704609, -79.9405949 37.2698994, -79.9405961 37.2698555)",,25 mph
890791533,False,,South Jefferson Street,tertiary,False,72.14,,"LINESTRING (-79.940586 37.2705072, -79.9405848 37.2705705, -79.9405746 37.2711163, -79.940574 37.2711559)",,25 mph
6050211,True,,Luck Avenue Southwest,unclassified,False,163.96,,"LINESTRING (-79.9405961 37.2698555, -79.9406972 37.2698569, -79.9418552 37.2698731, -79.942352 37.26988, -79.9423832 37.2698805, -79.9424487 37.2698793)",,
51045839,False,,South Jefferson Street,tertiary,False,72.472,,"LINESTRING (-79.9405961 37.2698555, -79.9405949 37.2698994, -79.9405867 37.2704609, -79.940586 37.2705072)",,25 mph
51045839,False,,South Jefferson Street,tertiary,True,61.787000000000006,,"LINESTRING (-79.9405961 37.2698555, -79.9405967 37.2698168, -79.9406101 37.2693905, -79.940613 37.2693)",,25 mph
6050956,False,US 221;US 220 BUS;VA 116,Franklin Road Southeast,primary,False,224.381,2,"LINESTRING (-79.940613 37.2693, -79.9404975 37.2693112, -79.9401897 37.2693411, -79.9399354 37.2693686, -79.9397328 37.2694026, -79.9395249 37.2694464, -79.9391371 37.269544, -79.9385162 37.2696973, -79.9384605 37.2697111, -79.9383 37.2697522, -79.938161 37.2697896)",,
44842825,False,VA 116,South Jefferson Street,tertiary,True,99.985,,"LINESTRING (-79.940613 37.2693, -79.9406143 37.2692305, -79.94062 37.268924, -79.940628 37.268734, -79.9406519 37.2684933, -79.9406555 37.2684571, -79.940661 37.268402)",,25 mph
51045839,False,,South Jefferson Street,tertiary,False,61.787000000000006,,"LINESTRING (-79.940613 37.2693, -79.9406101 37.2693905, -79.9405967 37.2698168, -79.9405961 37.2698555)",,25 mph
120374966,False,US 221;US 220 BUS,Franklin Road Southwest,primary,True,172.272,2,"LINESTRING (-79.940613 37.2693, -79.9407156 37.2692962, -79.941681 37.26926, -79.9423934 37.2692468, -79.9425584 37.2692438)",,
6048982,False,,Bullitt Avenue Southwest,residential,False,166.991,,"LINESTRING (-79.940661 37.268402, -79.9407683 37.2683998, -79.940948 37.268396, -79.941367 37.268381, -79.9424127 37.2683544, -79.9424856 37.2683526, -79.942547 37.268351)",,
44842825,False,VA 116,South Jefferson Street,tertiary,False,99.985,,"LINESTRING (-79.940661 37.268402, -79.9406555 37.2684571, -79.9406519 37.2684933, -79.940628 37.268734, -79.94062 37.268924, -79.9406143 37.2692305, -79.940613 37.2693)",,25 mph
44842825,False,VA 116,South Jefferson Street,tertiary,True,58.696,,"LINESTRING (-79.940661 37.268402, -79.9406737 37.2683054, -79.94073 37.267877)",,25 mph
6050653,False,,Day Avenue Southwest,residential,False,159.583,,"LINESTRING (-79.94073 37.267877, -79.9407992 37.2678754, -79.9408359 37.2678746, -79.941176 37.267867, -79.9415244 37.2678515, -79.94158 37.267849, -79.941942 37.267842, -79.942173 37.267832, -79.942381 37.2678274, -79.942532 37.267824)",,
44842825,False,VA 116,South Jefferson Street,tertiary,False,58.696,,"LINESTRING (-79.94073 37.267877, -79.9406737 37.2683054, -79.940661 37.268402)",,25 mph
44842825,False,VA 116,South Jefferson Street,tertiary,True,106.847,,"LINESTRING (-79.94073 37.267877, -79.9408091 37.2673842, -79.9408198 37.2673094, -79.9408383 37.267185, -79.9408522 37.2670839, -79.9408783 37.2669234)",,25 mph
6048037,False,,Elm Avenue Southwest,primary,False,143.184,2,"LINESTRING (-79.9408783 37.2669234, -79.9409707 37.2669196, -79.9414248 37.2669008, -79.9416236 37.2668942, -79.9424947 37.2668655)",,25 mph
"[44017744, 964427032]",True,VA 24,Elm Avenue Southeast,primary,False,184.039,3,"LINESTRING (-79.9408783 37.2669234, -79.9407761 37.2669049, -79.9404676 37.2668642, -79.9397766 37.2668111, -79.9393521 37.2667658, -79.9389877 37.266729, -79.93894 37.2667242, -79.9388167 37.2667117)",,
44842825,False,VA 116,South Jefferson Street,tertiary,False,106.84700000000001,,"LINESTRING (-79.9408783 37.2669234, -79.9408522 37.2670839, -79.9408383 37.267185, -79.9408198 37.2673094, -79.9408091 37.2673842, -79.94073 37.267877)",,25 mph
120374966,False,US 221;US 220 BUS,Franklin Road Southwest,primary,False,172.272,2,"LINESTRING (-79.9425584 37.2692438, -79.9423934 37.2692468, -79.941681 37.26926, -79.9407156 37.2692962, -79.940613 37.2693)",,
890791531,True,,1st Street Southwest,residential,False,99.74000000000001,,"LINESTRING (-79.9425584 37.2692438, -79.9425865 37.2691757, -79.9425653 37.2687171, -79.942555 37.268511, -79.9425499 37.2684084, -79.942547 37.268351)",,
"[890791532, 1154390455]",False,US 221;US 220 BUS,Franklin Road Southwest,primary,True,118.007,"['3', '2']","LINESTRING (-79.9425584 37.2692438, -79.9426192 37.2692413, -79.942724 37.269237, -79.943509 37.269204, -79.9436447 37.2691928, -79.9437699 37.2691746, -79.943878 37.269137)",,
"[6046570, 38213147]",False,US 221;US 220 BUS,Franklin Road Southwest,primary,"[False, True]",121.302,"['4', '2']","LINESTRING (-79.943878 37.269137, -79.9439734 37.2690949, -79.9450091 37.2686375, -79.9450716 37.2686014)",,25 mph
225010646,False,,2nd Street Southwest,secondary,True,77.833,4,"LINESTRING (-79.943878 37.269137, -79.9439065 37.2692033, -79.943915 37.269223, -79.943969 37.269522, -79.944031 37.269825)",,25 mph
363811056,False,,2nd Street Southwest,residential,False,153.775,2,"LINESTRING (-79.943878 37.269137, -79.943836 37.269076, -79.9438275 37.2690589, -79.943818 37.26904, -79.943786 37.268947, -79.943675 37.2683618, -79.9435737 37.2678281, -79.943565 37.267782)",,
"[890791532, 1154390455]",False,US 221;US 220 BUS,Franklin Road Southwest,primary,False,118.007,"['3', '2']","LINESTRING (-79.943878 37.269137, -79.9437699 37.2691746, -79.9436447 37.2691928, -79.943509 37.269204, -79.942724 37.269237, -79.9426192 37.2692413, -79.9425584 37.2692438)",,
"[6046570, 38213147]",False,US 221;US 220 BUS,Franklin Road Southwest,primary,"[False, True]",121.302,"['4', '2']","LINESTRING (-79.9450716 37.2686014, -79.9450091 37.2686375, -79.9439734 37.2690949, -79.943878 37.269137)",,25 mph
225015092,True,US 221;US 220 BUS,Franklin Road Southwest,primary,False,129.62,2,"LINESTRING (-79.9450716 37.2686014, -79.9451623 37.2685722, -79.9452238 37.2685524, -79.945317 37.268482, -79.945396 37.268406, -79.945515 37.2682616, -79.9456326 37.2681187, -79.945709 37.268026, -79.945966 37.267706)",,25 mph
363825834,False,,3rd Street Southwest,residential,False,96.77699999999999,,"LINESTRING (-79.9450716 37.2686014, -79.945059 37.2684786, -79.945038 37.268275, -79.9450032 37.2677789, -79.945 37.267733)",,
1201176430,False,,3rd Street Southwest,tertiary,True,121.89699999999999,,"LINESTRING (-79.9450716 37.2686014, -79.94508 37.268679, -79.9450835 37.2686979, -79.9452564 37.2696281, -79.9452672 37.2696864)",,
44016290,False,US 221,Elm Avenue Southwest,primary,True,13.63,3,"LINESTRING (-79.946121 37.266746, -79.946275 37.266744)",,
6048037,False,,Elm Avenue Southwest,primary,True,103.518,2,"LINESTRING (-79.946121 37.266746, -79.9460325 37.2667489, -79.9449522 37.2667845)",,25 mph
44016288,True,US 221;US 220 BUS,Franklin Road Southwest,primary,False,104.57799999999999,2,"LINESTRING (-79.946121 37.266746, -79.946108 37.266844, -79.9460939 37.2669502, -79.946067 37.2671535, -79.946019 37.267319, -79.945972 37.267428, -79.9458924 37.267557, -79.9458278 37.267645)",,25 mph
44016290,False,US 221,Elm Avenue Southwest,primary,False,13.63,3,"LINESTRING (-79.946275 37.266744, -79.946121 37.266746)",,
6046589,True,,Kirk Avenue Southwest,unclassified,False,165.516,,"LINESTRING (-79.942407 37.271193, -79.9424646 37.2711955, -79.9433685 37.271222, -79.9437671 37.2712337, -79.944118 37.271244, -79.9441921 37.2712403, -79.944276 37.271236)",,
106781749,True,,1st Street Southwest,residential,False,71.632,1,"LINESTRING (-79.942407 37.271193, -79.942408 37.271059, -79.9424144 37.2708784, -79.9424241 37.2706017, -79.942426 37.270549)",,25 mph
225010646,False,,2nd Street Southwest,secondary,False,66.482,4,"LINESTRING (-79.944276 37.271236, -79.9442076 37.2708344, -79.9441773 37.2706433)",,25 mph
225010646,False,,2nd Street Southwest,secondary,True,49.63000000000001,4,"LINESTRING (-79.944276 37.271236, -79.9442837 37.2712802, -79.9443403 37.2716003, -79.944354 37.271678)",,25 mph
889540247,False,,Salem Avenue Southeast,tertiary,False,8.979,,"LINESTRING (-79.9376185 37.27241, -79.9375171 37.2724069)",,
6047666,False,,Salem Avenue Southeast,tertiary,True,104.31899999999999,,"LINESTRING (-79.9376185 37.27241, -79.937896 37.272415, -79.938316 37.272428, -79.9387545 37.2724334, -79.938797 37.2724339)",,
38213177,True,US 11;US 221;US 220 BUS;VA 116,Williamson Road Southeast,primary,False,70.626,2,"LINESTRING (-79.9376185 37.27241, -79.9376102 37.2721035, -79.9376172 37.2718577, -79.937618 37.2718303, -79.937617 37.271775)",,25 mph
"[1096221664, 44017364, 44017365]",True,US 11;US 221;US 220 BUS;VA 116,Williamson Road Northeast,primary,False,165.75499999999997,3,"LINESTRING (-79.9373573 37.2738793, -79.9374566 37.2735842, -79.9375639 37.2731872, -79.9375835 37.2730778, -79.9375945 37.2729748, -79.9376025 37.2728862, -79.937608 37.2727343, -79.9376115 37.2725813, -79.9376185 37.27241)",yes,25 mph
1136834511,False,,Shenandoah Avenue Northeast,tertiary,True,80.787,2,"LINESTRING (-79.9373573 37.2738793, -79.9374774 37.2738769, -79.9375296 37.2738758, -79.937647 37.2738811, -79.9377521 37.273884, -79.9381998 37.2738862, -79.93827 37.2738866)",,
889540247,False,,Salem Avenue Southeast,tertiary,True,8.979,,"LINESTRING (-79.9375171 37.2724069, -79.9376185 37.27241)",,
"[44017362, 6046788, 1096221663]",True,US 11;US 221;US 220 BUS;VA 116,Williamson Road Northeast,primary,False,167.746,2,"LINESTRING (-79.9375171 37.2724069, -79.9375142 37.2725748, -79.9375068 37.2728806, -79.9375007 37.2729757, -79.9374882 37.2730788, -79.9374642 37.2731953, -79.9374383 37.2732889, -79.937407 37.27339, -79.9373405 37.2735821, -79.9372597 37.2738011, -79.9372251 37.2738873)",yes,25 mph
"[964674603, 44017363]",True,US 11;US 221;US 220 BUS;VA 116,Williamson Road Northeast,primary,False,140.255,"['3', '2']","LINESTRING (-79.9372251 37.2738873, -79.9371874 37.2739762, -79.937171 37.2740149, -79.9370798 37.2742382, -79.9370384 37.2743477, -79.9368403 37.2748951, -79.9368194 37.2749529, -79.9367695 37.2750952)",,25 mph
"[6047944, 106781750]",False,,"['1st Street Southwest', 'Salem Avenue Southwest']","['residential', 'tertiary']","[False, True]",179.05200000000002,,"LINESTRING (-79.942389 37.271856, -79.9423864 37.2719282, -79.9423775 37.272179, -79.9423684 37.2724371, -79.942366 37.272506, -79.942427 37.2725076, -79.942698 37.2725145, -79.942953 37.272521, -79.943245 37.272525, -79.9434188 37.2725282, -79.9435716 37.2725196)",,
"[890134289, 889532263]",False,US 11,Campbell Avenue Southwest,primary,False,162.16799999999998,2,"LINESTRING (-79.942389 37.271856, -79.9423244 37.2718565, -79.942253 37.271857, -79.9413194 37.2718409, -79.9406348 37.2718291, -79.9405567 37.2718278)",,25 mph
889532263,False,US 11,Campbell Avenue Southwest,primary,True,175.095,2,"LINESTRING (-79.942389 37.271856, -79.9424422 37.2718546, -79.942543 37.271852, -79.9438621 37.2717332, -79.944208 37.271702, -79.9442785 37.2716904, -79.944354 37.271678)",,25 mph
890791530,True,,1st Street Southwest,residential,False,73.75,1,"LINESTRING (-79.942389 37.271856, -79.9423928 37.2717957, -79.942399 37.271699, -79.9424063 37.27124, -79.942407 37.271193)",,25 mph
225010646,False,,2nd Street Southwest,secondary,False,49.63000000000001,4,"LINESTRING (-79.944354 37.271678, -79.9443403 37.2716003, -79.9442837 37.2712802, -79.944276 37.271236)",,25 mph
889532263,False,US 11,Campbell Avenue Southwest,primary,False,175.09500000000003,2,"LINESTRING (-79.944354 37.271678, -79.9442785 37.2716904, -79.944208 37.271702, -79.9438621 37.2717332, -79.942543 37.271852, -79.9424422 37.2718546, -79.942389 37.271856)",,25 mph
889532264,False,,2nd Street Southwest,secondary,True,82.228,4,"LINESTRING (-79.944354 37.271678, -79.9443654 37.2717476, -79.9444189 37.2720606, -79.944431 37.272165, -79.9444345 37.2722591, -79.9444307 37.2723521, -79.9444268 37.2724134)",,25 mph
1136770684,False,US 11,Campbell Avenue Southwest,primary,True,113.707,2,"LINESTRING (-79.944354 37.271678, -79.9444528 37.271662, -79.9454516 37.2715504, -79.9455697 37.2715413, -79.9456265 37.271538)",,25 mph
6048356,False,,3rd Street Southwest,tertiary,False,104.135,,"LINESTRING (-79.9456265 37.271538, -79.9456196 37.271463, -79.9456074 37.2714028, -79.9455389 37.2710644, -79.9454585 37.27068, -79.9454447 37.270613)",,
1136770684,False,US 11,Campbell Avenue Southwest,primary,False,113.707,2,"LINESTRING (-79.9456265 37.271538, -79.9455697 37.2715413, -79.9454516 37.2715504, -79.9444528 37.271662, -79.944354 37.271678)",,25 mph
1211349681,False,,3rd Street Southwest,tertiary,True,79.444,,"LINESTRING (-79.9456265 37.271538, -79.9456363 37.2716128, -79.9456424 37.271659, -79.9456841 37.2718966, -79.9456948 37.2719573, -79.94572 37.2721013, -79.9457362 37.2721937, -79.9457455 37.2722461)",,
890791527,False,,Salem Avenue Southeast,tertiary,True,106.74700000000001,,"LINESTRING (-79.9393371 37.2724406, -79.9394051 37.2724418, -79.9401 37.272454, -79.9404256 37.2724636, -79.9404513 37.2724643, -79.940543 37.272467)",,
1119972101,False,,Salem Avenue Southeast,tertiary,False,25.142,,"LINESTRING (-79.9393371 37.2724406, -79.939202 37.2724389, -79.939053 37.272437)",,
890557425,False,,Shenandoah Avenue Northwest,tertiary,True,295.635,2,"LINESTRING (-79.9405197 37.2735676, -79.9430439 37.2736033, -79.9438603 37.2736148)",,
"[1118919123, 1136834511]",False,,Shenandoah Avenue Northeast,tertiary,False,198.06600000000003,2,"LINESTRING (-79.9405197 37.2735676, -79.9399612 37.2735627, -79.9397936 37.2735689, -79.939626 37.273585, -79.9394189 37.2736155, -79.939271 37.2736374, -79.9391232 37.2736642, -79.939111 37.2736669, -79.9389842 37.2736947, -79.93885 37.2737297, -79.9387213 37.2737762, -79.9385987 37.2738289, -79.9385116 37.2738587, -79.9384268 37.2738756, -79.9383551 37.2738831, -79.9383451 37.2738836)",,
"[1122138841, 6047482]",False,,North Jefferson Street,residential,False,70.74900000000001,,"LINESTRING (-79.9405197 37.2735676, -79.9405182 37.2736314, -79.9405084 37.2742038)",,
"[1122138841, 6047482]",False,,North Jefferson Street,residential,True,70.74900000000001,,"LINESTRING (-79.9405084 37.2742038, -79.9405182 37.2736314, -79.9405197 37.2735676)",,
"[6048728, 1122135250]",False,,Centre Avenue Northwest,residential,False,166.21599999999998,,"LINESTRING (-79.9405084 37.2742038, -79.9405828 37.2742051, -79.9414811 37.2742214, -79.9417586 37.2742257, -79.9418432 37.274224, -79.9419227 37.2742196, -79.9422526 37.2742149, -79.9422715 37.2742152, -79.9423863 37.2742169)",,
