osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge
5502548,East Virginia Street,residential,False,False,80.882,"LINESTRING (-122.7943411 44.8000463, -122.7938443 44.8000478, -122.793316 44.8000494)",,,
180748715,North First Avenue,primary,False,False,78.137,"LINESTRING (-122.7943411 44.8000463, -122.7943421 44.8003759, -122.7943424 44.8004747, -122.7943429 44.8006319, -122.7943434 44.8006746, -122.7943437 44.800749)",3,CR 66,
180748715,North First Avenue,primary,False,True,79.518,"LINESTRING (-122.7943411 44.8000463, -122.7943447 44.7996651, -122.7943472 44.7994126, -122.7943482 44.7993312)",3,CR 66,
"[5501768, 481626427, 481626428, 481626429]",West Virginia Street,residential,False,False,405.668,"LINESTRING (-122.7943411 44.8000463, -122.7969962 44.8000301, -122.7977972 44.8000283, -122.7978552 44.8000282, -122.7985992 44.8000266, -122.7994825 44.8000246)",,,
180748710,North Evergreen Street,residential,False,False,78.071,"LINESTRING (-122.7994825 44.8000246, -122.7994782 44.8007267)",,,
180748710,North Evergreen Street,residential,False,True,76.892,"LINESTRING (-122.7994825 44.8000246, -122.7994868 44.7993331)",,,
"[5501768, 481626427, 481626428, 481626429]",West Virginia Street,residential,False,True,405.668,"LINESTRING (-122.7994825 44.8000246, -122.7985992 44.8000266, -122.7978552 44.8000282, -122.7977972 44.8000283, -122.7969962 44.8000301, -122.7943411 44.8000463)",,,
481636884,North Sixth Avenue,residential,False,True,77.337,"LINESTRING (-122.7890613 44.8000429, -122.7890666 44.7993474)",,,
5513992,North Sixth Avenue,residential,False,False,81.158,"LINESTRING (-122.7890613 44.8000429, -122.7890578 44.8007028, -122.7890862 44.8007698)",,,
"[481633309, 481633310]",East Virginia Street,residential,False,True,83.67099999999999,"LINESTRING (-122.7890613 44.8000429, -122.7895722 44.8000469, -122.7901217 44.8000511)",,,
"[5506976, 481633129]",North Fifth Avenue,residential,False,False,80.01599999999999,"LINESTRING (-122.7901217 44.8000511, -122.7901224 44.8004481, -122.790122 44.8005355, -122.7901229 44.8007707)",,,
5506976,North Fifth Avenue,residential,False,True,80.233,"LINESTRING (-122.7901217 44.8000511, -122.7901392 44.7994047, -122.790159 44.799331)",,,
"[481633309, 481633310]",East Virginia Street,residential,False,False,83.67099999999999,"LINESTRING (-122.7901217 44.8000511, -122.7895722 44.8000469, -122.7890613 44.8000429)",,,
"[481633308, 481633309]",East Virginia Street,residential,False,True,84.818,"LINESTRING (-122.7901217 44.8000511, -122.7907122 44.8000505, -122.7911967 44.80005)",,,
481633303,North Fourth Avenue,residential,False,False,79.963,"LINESTRING (-122.7911967 44.80005, -122.7911884 44.8007691)",,,
481633307,East Virginia Street,residential,False,True,84.432,"LINESTRING (-122.7911967 44.80005, -122.7922668 44.8000526)",,,
"[481633304, 481633305]",North Fourth Avenue,residential,False,True,79.851,"LINESTRING (-122.7911967 44.80005, -122.7911941 44.7996926, -122.7911914 44.7993319)",,,
"[481633308, 481633309]",East Virginia Street,residential,False,False,84.818,"LINESTRING (-122.7911967 44.80005, -122.7907122 44.8000505, -122.7901217 44.8000511)",,,
481633307,East Virginia Street,residential,False,False,84.432,"LINESTRING (-122.7922668 44.8000526, -122.7911967 44.80005)",,,
5502548,East Virginia Street,residential,False,True,82.783,"LINESTRING (-122.7922668 44.8000526, -122.7928558 44.8000508, -122.793316 44.8000494)",,,
180748691,North Third Avenue,residential,False,False,79.071,"LINESTRING (-122.7922668 44.8000526, -122.7922663 44.8006908, -122.7922662 44.8007637)",,,
180748691,North Third Avenue,residential,False,True,79.27300000000001,"LINESTRING (-122.7922668 44.8000526, -122.7922599 44.7994176, -122.7922591 44.7993397)",,,
5502548,East Virginia Street,residential,False,False,82.783,"LINESTRING (-122.793316 44.8000494, -122.7928558 44.8000508, -122.7922668 44.8000526)",,,
5502548,East Virginia Street,residential,False,True,80.882,"LINESTRING (-122.793316 44.8000494, -122.7938443 44.8000478, -122.7943411 44.8000463)",,,
180748688,North Second Avenue,residential,False,False,79.449,"LINESTRING (-122.793316 44.8000494, -122.7933158 44.800457, -122.7933157 44.8007639)",,,
180748688,North Second Avenue,residential,False,True,78.649,"LINESTRING (-122.793316 44.8000494, -122.7933214 44.7994194, -122.793321 44.7993421)",,,
180748691,North Third Avenue,residential,False,True,79.239,"LINESTRING (-122.7922839 44.8050456, -122.792277 44.804333)",,,
481632769,East Pine Street,residential,False,True,80.069,"LINESTRING (-122.7922839 44.8050456, -122.7932987 44.8050557)",,,
5503533,North Second Avenue,residential,False,True,79.5,"LINESTRING (-122.7932987 44.8050557, -122.793312 44.8043408)",,,
481632769,East Pine Street,residential,False,False,80.069,"LINESTRING (-122.7932987 44.8050557, -122.7922839 44.8050456)",,,
"[5502570, 481632771]",East Pine Street,residential,False,True,81.24600000000001,"LINESTRING (-122.7932987 44.8050557, -122.7938061 44.8050575, -122.7943285 44.8050594)",,,
180748721,North First Avenue,primary,False,True,79.394,"LINESTRING (-122.7943285 44.8050594, -122.794334 44.8043454)",,CR 30,
"[5502570, 481632771]",East Pine Street,residential,False,False,81.24600000000001,"LINESTRING (-122.7943285 44.8050594, -122.7938061 44.8050575, -122.7932987 44.8050557)",,,
90549279,North Sixth Avenue,residential,False,True,79.494,"LINESTRING (-122.7891044 44.8050535, -122.7891067 44.8043386)",,,
"[5502664, 5510156]","['East Ida Street', 'East Mill Stream Woods Road']",residential,False,False,188.22600000000003,"LINESTRING (-122.791198 44.797201, -122.7906488 44.7972006, -122.790298 44.7972003, -122.7902222 44.7972147, -122.7901713 44.7972332, -122.7900907 44.7972863, -122.7900223 44.7973505, -122.7899652 44.7974006, -122.7899175 44.7974268, -122.7898642 44.7974391, -122.7898028 44.7974414, -122.7895841 44.7974381, -122.7889451 44.7974333)",,,
5502664,East Ida Street,residential,False,True,83.72800000000001,"LINESTRING (-122.791198 44.797201, -122.7917159 44.797204, -122.792166 44.7972066, -122.7922591 44.7972071)",,,
"[481626424, 481633306, 180748704]",North Fourth Avenue,residential,False,False,157.937,"LINESTRING (-122.791198 44.797201, -122.7911946 44.7974714, -122.7911902 44.7978332, -122.7911886 44.7979613, -122.7911805 44.7986213)",,,yes
"[481626424, 481626425]",North Fourth Avenue,residential,False,True,77.66499999999999,"LINESTRING (-122.791198 44.797201, -122.7911965 44.7968586, -122.7911962 44.796787, -122.7911952 44.7965619, -122.7912076 44.7965032)",,,
5502664,East Ida Street,residential,False,False,83.728,"LINESTRING (-122.7922591 44.7972071, -122.792166 44.7972066, -122.7917159 44.797204, -122.791198 44.797201)",,,
5502664,East Ida Street,residential,False,True,84.07499999999999,"LINESTRING (-122.7922591 44.7972071, -122.7923726 44.7972066, -122.7927843 44.7972049, -122.7928577 44.7972046, -122.7932175 44.7972031, -122.7933246 44.7972027)",,,
